application_id,app_key,body_id,name,rep_title
234,RDA|s|minutes/2022/2022-06-06/2022-06-07_redevelopment-agency-meeting.md|2,4,,to approve Resolution 22-02
235,RDA|s|minutes/2022/2022-06-06/2022-06-07_redevelopment-agency-meeting.md|3,4,,to approve Resolution 22-03
236,Council|s|minutes/2022/2022-06-20/2022-06-21_council-regular-meeting.md|2,1,,to approve Ordinance 22-25
237,Council|s|minutes/2022/2022-06-20/2022-06-21_council-regular-meeting.md|5,1,,to approve items on the Consent Agenda
238,RDA|s|minutes/2022/2022-06-27/2022-06-28_redevelopment-agency-meeting.md|2,4,,to approve Resolution 22-04
239,Council|s|minutes/2022/2022-07-04/2022-07-05_council-regular-meeting.md|3,1,,to approve Resolution 22-116
240,Council|s|minutes/2022/2022-07-04/2022-07-05_council-regular-meeting.md|7,1,,to approve application SMI-4-2021
241,Council|s|minutes/2022/2022-07-25/2022-07-26_council-regular-meeting.md|3,1,,to approve Ordinance 22-30
242,Council|s|minutes/2022/2022-07-25/2022-07-26_council-regular-meeting.md|4,1,,to approve Ordinance 22-31
243,Council|s|minutes/2022/2022-07-25/2022-07-26_council-regular-meeting.md|6,1,,to approve Resolution 22-123
244,Council|s|minutes/2022/2022-08-15/2022-08-16_council-regular-meeting.md|4,1,,to approve Application SD-3-2022
245,RDA|s|minutes/2022/2022-08-22/2022-08-23_redevelopment-agency-meeting.md|2,4,,to approve Resolution 22-05
246,RDA|s|minutes/2022/2022-08-22/2022-08-23_redevelopment-agency-meeting.md|3,4,,to approve Resolution 22-06
247,RDA|s|minutes/2022/2022-08-22/2022-08-23_redevelopment-agency-meeting.md|4,4,,"to continue Resolution 22-07 to September 6, 2022"
248,Council|s|minutes/2022/2022-09-05/2022-09-06_council-regular-meeting.md|2,1,,to approve Ordinance 22-33
249,Council|s|minutes/2022/2022-09-05/2022-09-06_council-regular-meeting.md|3,1,,to approve Resolution 22-138
250,Council|s|minutes/2022/2022-09-05/2022-09-06_council-regular-meeting.md|5,1,,to approve Application SMI-6-2022
251,RDA|s|minutes/2022/2022-09-05/2022-09-06_redevelopment-agency-meeting.md|2,4,,to approve Resolution 22-07
252,Council|s|minutes/2022/2022-09-12/2022-09-13_council-regular-meeting.md|4,1,,to approve Resolution 22-142
253,Council|s|minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md|2,1,,to approve Ordinance 22-34
254,Council|s|minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md|3,1,,to approve Ordinance 22-35
255,Council|s|minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md|4,1,,to approve Resolution 22-139
256,Council|s|minutes/2022/2022-09-19/2022-09-20_council-regular-meeting.md|5,1,,to approve Ordinance 22-36
257,Council|s|minutes/2022/2022-09-26/2022-09-27_council-regular-meeting.md|4,1,,to approve Resolution 22-145
258,Council|s|minutes/2022/2022-10-03/2022-10-04_council-regular-meeting.md|6,1,,to approve Resolution 22-149
259,MBA|s|minutes/2022/2022-10-03/2022-10-04_municipal-building-authority-meeting.md|2,2,,to approve Resolution 22-05
260,RDA|s|minutes/2022/2022-10-03/2022-10-04_redevelopment-agency-meeting.md|2,4,,to approve Resolution 22-08
261,Council|s|minutes/2022/2022-10-10/2022-10-11_council-regular-meeting.md|2,1,,to approve Ordinance 22-34
262,Council|s|minutes/2022/2022-10-10/2022-10-11_council-regular-meeting.md|3,1,,to approve Resolution 22-143
263,Council|s|minutes/2022/2022-10-31/2022-11-01_council-regular-meeting.md|3,1,,to approve Application SMI-8-2022
264,Council|s|minutes/2022/2022-10-31/2022-11-01_council-regular-meeting.md|4,1,,to approve Application PUD-3-2022
265,Council|s|minutes/2022/2022-10-31/2022-11-01_council-regular-meeting.md|5,1,,to approve the consent agenda
266,Council|s|minutes/2022/2022-11-14/2022-11-15_council-regular-meeting.md|2,1,,to approve Ordinance 22-39
267,Council|s|minutes/2022/2022-11-14/2022-11-15_council-regular-meeting.md|3,1,,to approve Ordinance 22-40
268,Council|s|minutes/2022/2022-11-14/2022-11-15_council-regular-meeting.md|4,1,,to approve Resolution 22-151
269,Council|s|minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md|2,1,,to approve Ordinance 22-41
270,Council|s|minutes/2022/2022-12-05/2022-12-06_council-regular-meeting.md|2,1,,to approve Ordinance 22-42
271,Council|s|minutes/2022/2022-12-12/2022-12-13_council-regular-meeting.md|2,1,,to deny Ordinance 22-43
272,Council|s|minutes/2022/2022-12-12/2022-12-13_council-regular-meeting.md|3,1,,to deny Ordinance 22-44
273,Council|s|minutes/2022/2022-12-12/2022-12-13_council-regular-meeting.md|4,1,,to deny Resolution 22-157
274,Council|s|minutes/2022/2022-12-12/2022-12-13_council-regular-meeting.md|11,1,,to approve Application PUD-2-2022
275,Council|s|minutes/2023/2023-01-02/2023-01-03_council-regular-meeting.md|3,1,,to approve Resolution 22-164
276,Council|s|minutes/2023/2023-01-02/2023-01-03_council-regular-meeting.md|4,1,,to approve Resolution 22-165
277,RDA|s|minutes/2023/2023-01-02/2023-01-03_redevelopment-agency-meeting.md|2,4,,to approve Resolution 22-09
278,Council|s|minutes/2023/2023-01-23/2023-01-24_council-regular-meeting.md|2,1,,to approve Ordinance 23-04
279,Council|s|minutes/2023/2023-01-23/2023-01-24_council-regular-meeting.md|9,1,,to approve Application SMI-11-2022
280,Council|s|minutes/2023/2023-01-23/2023-01-24_council-regular-meeting.md|10,1,,to approve Application SMI-11-2022
281,Council|s|minutes/2023/2023-02-06/2023-02-07_council-regular-meeting.md|2,1,,to approve Resolution 23-09
282,Council|s|minutes/2023/2023-02-20/2023-02-21_council-regular-meeting.md|5,1,,to approve Application SMI-10-2022
283,Council|s|minutes/2023/2023-02-20/2023-02-21_council-regular-meeting.md|6,1,,to approve Application SMI-13-2022
284,Council|s|minutes/2023/2023-02-20/2023-02-21_council-regular-meeting.md|7,1,,to approve the item on the consent agenda
285,Council|s|minutes/2023/2023-03-13/2023-03-14_council-regular-meeting.md|2,1,,to approve Ordinance 23-06
286,Council|s|minutes/2023/2023-04-03/2023-04-04_council-regular-meeting.md|6,1,,to approve Resolution 23-41
287,Council|s|minutes/2023/2023-04-03/2023-04-04_council-regular-meeting.md|7,1,,to approve the items on the consent agenda
288,MBA|s|minutes/2023/2023-04-03/2023-04-04_municipal-building-authority-meeting.md|2,2,,to approve Resolution 23-01
289,RDA|s|minutes/2023/2023-04-03/2023-04-04_redevelopment-agency-meeting.md|2,4,,to approve Resolution 23-01
290,Council|s|minutes/2023/2023-04-10/2023-04-11_council-regular-meeting.md|2,1,,to approve Resolution 23-43
291,Council|s|minutes/2023/2023-04-10/2023-04-11_council-regular-meeting.md|3,1,,to approve the items on the consent agenda
292,Council|s|minutes/2023/2023-04-10/2023-04-11_council-study-meeting.md|2,1,,to approve Resolution 23-43
293,Council|s|minutes/2023/2023-04-10/2023-04-11_council-study-meeting.md|3,1,,to approve the items on the consent agenda
294,Council|s|minutes/2023/2023-05-01/2023-05-02_council-regular-meeting.md|12,1,,to approve the items on the consent agenda
295,MBA|s|minutes/2023/2023-05-01/2023-05-02_municipal-building-authority-meeting.md|2,2,,to approve Resolution 23-02
296,RDA|s|minutes/2023/2023-05-01/2023-05-02_redevelopment-agency-meeting.md|2,4,,to approve Resolution 23-02
297,Council|s|minutes/2023/2023-05-15/2023-05-16_council-regular-meeting.md|2,1,,to approve Ordinance 23-11
298,Council|s|minutes/2023/2023-05-15/2023-05-16_council-regular-meeting.md|3,1,,to approve Ordinance 23-12
299,Council|s|minutes/2023/2023-05-15/2023-05-16_council-regular-meeting.md|4,1,,to approve Ordinance 23-13
300,Council|s|minutes/2023/2023-05-15/2023-05-16_council-regular-meeting.md|5,1,,to approve Resolution 23-66
301,Council|s|minutes/2023/2023-05-22/2023-05-23_council-regular-meeting.md|5,1,,to approve Resolution 23-73
302,Council|s|minutes/2023/2023-06-05/2023-06-06_council-regular-meeting.md|2,1,,to deny Ordinance 23-17
303,Council|s|minutes/2023/2023-06-05/2023-06-06_council-regular-meeting.md|3,1,,to deny Ordinance 23-18
304,Council|s|minutes/2023/2023-06-05/2023-06-06_council-regular-meeting.md|4,1,,to deny Resolution 23-71
305,Council|s|minutes/2023/2023-06-05/2023-06-06_council-regular-meeting.md|11,1,,to approve the item on the consent agenda
306,MBA|s|minutes/2023/2023-06-05/2023-06-06_municipal-building-authority-meeting.md|2,2,,to approve Resolution 23-03
307,RDA|s|minutes/2023/2023-06-05/2023-06-06_redevelopment-agency-meeting.md|2,4,,to approve Resolution 23-03
308,MBA|s|minutes/2023/2023-06-12/2023-06-13_municipal-building-authority-meeting.md|2,2,,to approve Resolution 23-04
309,MBA|s|minutes/2023/2023-06-19/2023-06-20_municipal-building-authority-meeting.md|2,2,,to approve Resolution 23-05
310,Council|s|minutes/2023/2023-06-26/2023-06-27_council-regular-meeting.md|3,1,,to approve Resolution 23-83
311,Council|s|minutes/2023/2023-06-26/2023-06-27_council-regular-meeting.md|5,1,,to approve Application S-12-2022
312,RDA|s|minutes/2023/2023-06-26/2023-06-27_redevelopment-agency-meeting.md|2,4,,to approve Resolution 23-04
313,MBA|s|minutes/2023/2023-07-17/2023-07-18_municipal-building-authority-meeting.md|2,2,,to approve Resolution 23-06
314,Council|s|minutes/2023/2023-07-24/2023-07-25_council-regular-meeting.md|2,1,,to approve Ordinance 23-24
315,Council|s|minutes/2023/2023-07-24/2023-07-25_council-regular-meeting.md|3,1,,to approve Ordinance 23-25
316,Council|s|minutes/2023/2023-07-24/2023-07-25_council-regular-meeting.md|4,1,,to approve Resolution 23-102
317,Council|s|minutes/2023/2023-07-24/2023-07-25_council-regular-meeting.md|5,1,,to approve Ordinance 23-26
318,Council|s|minutes/2023/2023-07-24/2023-07-25_council-regular-meeting.md|6,1,,to approve Ordinance 23-27
319,Council|s|minutes/2023/2023-07-24/2023-07-25_council-regular-meeting.md|7,1,,to approve Resolution 23-103
320,Council|s|minutes/2023/2023-07-24/2023-07-25_council-regular-meeting.md|9,1,,to approve Resolution 23-103
321,Council|s|minutes/2023/2023-09-04/2023-09-05_council-regular-meeting.md|2,1,,to approve Ordinance 23-30
322,Council|s|minutes/2023/2023-09-04/2023-09-05_council-regular-meeting.md|3,1,,to approve Ordinance 23-31
323,Council|s|minutes/2023/2023-09-04/2023-09-05_council-regular-meeting.md|12,1,,to approve application SMI-4-2023
324,Council|s|minutes/2023/2023-09-11/2023-09-12_council-regular-meeting.md|2,1,,to approve Ordinance 23-32
325,Council|s|minutes/2023/2023-09-11/2023-09-12_council-regular-meeting.md|8,1,,to approve Resolution 23-128
326,Council|s|minutes/2023/2023-09-11/2023-09-12_council-regular-meeting.md|10,1,,to approve Application SMI-1-2023
327,Council|s|minutes/2023/2023-09-11/2023-09-12_council-regular-meeting.md|11,1,,to approve items on the Consent Agenda
328,Council|s|minutes/2023/2023-10-02/2023-10-03_council-regular-meeting.md|4,1,,"to continue Ordinance 23-36 to the October 10, 2023 City Council Meeting"
329,Council|s|minutes/2023/2023-10-09/2023-10-10_council-regular-meeting.md|2,1,,to approve Ordinance 23-37
330,Council|s|minutes/2023/2023-10-09/2023-10-10_council-regular-meeting.md|3,1,,to approve Ordinance 23-38
331,Council|s|minutes/2023/2023-10-09/2023-10-10_council-regular-meeting.md|4,1,,to approve Resolution 23-142
332,Council|s|minutes/2023/2023-10-09/2023-10-10_council-regular-meeting.md|5,1,,"to continue Ordinance 23-35 to October 24, 2023"
333,Council|s|minutes/2023/2023-10-09/2023-10-10_council-regular-meeting.md|6,1,,"to continue Ordinance 23-36 to October 26, 2023"
334,Council|s|minutes/2023/2023-10-23/2023-10-24_council-regular-meeting.md|2,1,,to approve Ordinance 23-39
335,Council|s|minutes/2023/2023-10-23/2023-10-24_council-regular-meeting.md|10,1,,"to continue Ordinance 23-35 to the November 7, 2023 City Council Meeting"
336,Council|s|minutes/2023/2023-10-23/2023-10-24_council-regular-meeting.md|11,1,,"to continue Ordinance 23-36 to the November 7, 2023 City Council Meeting"
337,Council|s|minutes/2023/2023-11-06/2023-11-07_council-special-regular-meeting.md|2,1,,to deny Ordinance 23-41
338,Council|s|minutes/2023/2023-11-06/2023-11-07_council-special-regular-meeting.md|3,1,,to deny Resolution 23-149
339,Council|s|minutes/2023/2023-11-06/2023-11-07_council-special-regular-meeting.md|8,1,,to approve items on the Consent Agenda
340,Council|s|minutes/2023/2023-11-06/2023-11-07_council-special-regular-meeting.md|9,1,,to continue Ordinance 23-35 to no date certain
341,Council|s|minutes/2023/2023-11-06/2023-11-07_council-special-regular-meeting.md|10,1,,to continue Ordinance 23-36 to no date certain
342,Council|s|minutes/2023/2023-11-13/2023-11-14_council-regular-meeting.md|2,1,,to approve Ordinance 23-42
343,Council|s|minutes/2023/2023-11-13/2023-11-14_council-regular-meeting.md|3,1,,to approve Ordinance 23-43
344,Council|s|minutes/2023/2023-11-13/2023-11-14_council-regular-meeting.md|4,1,,to approve Resolution 23-43 subject to the updated concept plan and Development Agreement
345,Council|s|minutes/2023/2023-11-13/2023-11-14_council-regular-meeting.md|6,1,,to approve Resolution 23-171
346,Council|s|minutes/2023/2023-12-04/2023-12-05_council-regular-meeting.md|9,1,,to approve Resolution 23-189
347,Council|s|minutes/2023/2023-12-04/2023-12-05_council-regular-meeting.md|10,1,,to approve PUD-2-2023
348,Council|s|minutes/2023/2023-12-04/2023-12-05_council-regular-meeting.md|12,1,,to approve items on the Consent Agenda
349,RDA|s|minutes/2023/2023-12-04/2023-12-05_redevelopment-agency-meeting.md|2,4,,to approve Resolution 23-05
350,RDA|s|minutes/2023/2023-12-04/2023-12-05_redevelopment-agency-meeting.md|3,4,,to approve Resolution 23-06
351,RDA|s|minutes/2024/2024-01-01/2024-01-02_redevelopment-agency-meeting.md|2,4,,to approve Resolution 23-07
352,Council|s|minutes/2024/2024-01-08/2024-01-09_council-regular-meeting.md|2,1,,to approve Ordinance 24-01
353,Council|s|minutes/2024/2024-01-22/2024-01-23_council-regular-meeting.md|3,1,,to approve Resolution 24-17
354,Council|s|minutes/2024/2024-01-22/2024-01-23_council-regular-meeting.md|4,1,,to approve items on the Consent Agenda
355,Council|s|minutes/2024/2024-02-19/2024-02-20_council-regular-meeting.md|4,1,,to approve Ordinance 24-07
356,Council|s|minutes/2024/2024-02-19/2024-02-20_council-regular-meeting.md|5,1,,to approve Resolution 24-21
357,Council|s|minutes/2024/2024-02-26/2024-02-27_council-regular-meeting.md|2,1,,to approve Ordinance 23-35
358,Council|s|minutes/2024/2024-02-26/2024-02-27_council-regular-meeting.md|3,1,,to approve Ordinance 23-36
359,Council|s|minutes/2024/2024-02-26/2024-02-27_council-regular-meeting.md|4,1,,to approve Resolution 24-31
360,Council|s|minutes/2024/2024-03-18/2024-03-19_council-regular-meeting.md|2,1,,to approve Ordinance 24-09
361,Council|s|minutes/2024/2024-03-18/2024-03-19_council-regular-meeting.md|3,1,,to approve Resolution 24-42
362,Council|s|minutes/2024/2024-04-01/2024-04-02_council-regular-meeting.md|2,1,,to approve Ordinance 24-10
363,Council|s|minutes/2024/2024-04-01/2024-04-02_council-regular-meeting.md|3,1,,to approve Resolution 24-49
364,Council|s|minutes/2024/2024-04-08/2024-04-09_council-regular-meeting.md|4,1,,to approve the items on the Consent Agenda
365,MBA|s|minutes/2024/2024-05-06/2024-05-07_municipal-building-authority-meeting.md|2,2,,to approve Resolution 23-02
366,RDA|s|minutes/2024/2024-05-06/2024-05-07_redevelopment-agency-meeting.md|2,4,,to approve Resolution 24-01
367,Council|s|minutes/2024/2024-05-13/2024-05-14_council-regular-meeting.md|2,1,,to approve Ordinance 24-17
368,Council|s|minutes/2024/2024-05-27/2024-05-28_council-regular-meeting.md|2,1,,to approve Ordinance 24-19
369,Council|s|minutes/2024/2024-05-27/2024-05-28_council-regular-meeting.md|3,1,,to approve Resolution 24-82
370,Council|s|minutes/2024/2024-06-03/2024-06-04_council-regular-meeting.md|3,1,,to deny Ordinance 24-20
371,Council|s|minutes/2024/2024-06-03/2024-06-04_council-regular-meeting.md|4,1,,to approve Ordinance 24-21
372,Council|s|minutes/2024/2024-06-03/2024-06-04_council-regular-meeting.md|5,1,,to deny Resolution 24-81
373,Council|s|minutes/2024/2024-06-03/2024-06-04_council-regular-meeting.md|6,1,,to approve Ordinance 24-22
374,Council|s|minutes/2024/2024-06-03/2024-06-04_council-regular-meeting.md|7,1,,to approve Ordinance 24-23
375,MBA|s|minutes/2024/2024-06-03/2024-06-04_municipal-building-authority-meeting.md|2,2,,to approve Resolution 24-02
376,RDA|s|minutes/2024/2024-06-03/2024-06-04_redevelopment-agency-meeting.md|2,4,,to approve Resolution 24-08
377,Council|s|minutes/2024/2024-06-24/2024-06-25_council-regular-meeting.md|2,1,,to approve the items on the Consent Agenda
378,Council|s|minutes/2024/2024-07-15/2024-07-16_council-regular-meeting.md|2,1,,to approve Ordinance 24-28
379,Council|s|minutes/2024/2024-07-15/2024-07-16_council-regular-meeting.md|3,1,,to approve Ordinance 24-29
380,RDA|s|minutes/2024/2024-08-19/2024-08-20_redevelopment-agency-meeting.md|2,4,,to approve Resolution 24-09
381,Council|s|minutes/2024/2024-08-26/2024-08-27_council-regular-meeting.md|3,1,,to approve Ordinance 24-21
382,Council|s|minutes/2024/2024-08-26/2024-08-27_council-regular-meeting.md|4,1,,to approve Resolution 24-81
383,Council|s|minutes/2024/2024-09-02/2024-09-03_council-regular-meeting.md|2,1,,to approve Ordinance 24-34
384,Council|s|minutes/2024/2024-09-02/2024-09-03_council-regular-meeting.md|3,1,,to approve Ordinance 24-35
385,RDA|s|minutes/2024/2024-09-02/2024-09-03_redevelopment-agency-meeting.md|2,4,,to approve Resolution 24-10
386,RDA|s|minutes/2024/2024-09-02/2024-09-03_redevelopment-agency-meeting.md|3,4,,to approve Resolution 24-11
387,Council|s|minutes/2024/2024-09-09/2024-09-10_council-regular-meeting.md|2,1,,to approve Ordinance 24-36
388,Council|s|minutes/2024/2024-09-09/2024-09-10_council-regular-meeting.md|3,1,,to approve Ordinance 24-37
389,Council|s|minutes/2024/2024-09-16/2024-09-17_council-regular-meeting.md|2,1,,to approve Ordinance 24-38
390,Council|s|minutes/2024/2024-09-16/2024-09-17_council-regular-meeting.md|3,1,,to approve Ordinance 24-39
391,RDA|s|minutes/2024/2024-09-23/2024-09-24_redevelopment-agency-meeting.md|2,4,,to approve Resolution 24-12
392,Council|s|minutes/2024/2024-10-07/2024-10-08_council-regular-meeting.md|4,1,,to approve Resolution 24-144
393,Council|s|minutes/2024/2024-10-21/2024-10-22_council-regular-meeting.md|2,1,,to continue Ordinance 24-42 to allow the applicant time to address some of the concerns expressed by Council in the Study Meeting
394,Council|s|minutes/2024/2024-10-21/2024-10-22_council-regular-meeting.md|3,1,,to continue Ordinance 24-43 to allow the applicant time to address some of the concerns expressed by Council in the Study Meeting
395,Council|s|minutes/2024/2024-11-11/2024-11-12_council-regular-meeting.md|3,1,,to continue to a date uncertain
396,Council|s|minutes/2024/2024-11-11/2024-11-12_council-regular-meeting.md|4,1,,to continue Ordinance 24-43 to date uncertain
397,Council|s|minutes/2024/2024-11-25/2024-11-26_council-regular-meeting.md|2,1,,to approve Ordinance 24-45
398,Council|s|minutes/2024/2024-11-25/2024-11-26_council-regular-meeting.md|3,1,,to approve Ordinance 24-46
399,Council|s|minutes/2024/2024-11-25/2024-11-26_council-regular-meeting.md|4,1,,to approve Resolution 24-154
400,Council|s|minutes/2024/2024-11-25/2024-11-26_council-regular-meeting.md|6,1,,to approve Ordinance 24-48
401,Council|s|minutes/2024/2024-11-25/2024-11-26_council-regular-meeting.md|17,1,,to approve the items on the Consent Agenda
402,Council|s|minutes/2024/2024-12-09/2024-12-10_council-regular-meeting.md|2,1,,to approve Ordinance 24-42
403,Council|s|minutes/2024/2024-12-09/2024-12-10_council-regular-meeting.md|3,1,,to approve Ordinance 24-43
404,Council|s|minutes/2025/2025-01-13/2025-01-14_council-regular-meeting.md|5,1,,to approve Resolution 25-02
405,Council|s|minutes/2025/2025-01-13/2025-01-14_council-regular-meeting.md|6,1,,to approve Resolution 25-03
406,Council|s|minutes/2025/2025-02-24/2025-02-25_council-regular-meeting.md|3,1,,to approve Resolution 25-24
407,RDA|s|minutes/2025/2025-02-24/2025-02-25_redevelopment-agency-meeting.md|2,4,,to approve Resolution 25-01
408,Council|s|minutes/2025/2025-04-07/2025-04-08_council-regular-meeting.md|7,1,,to approve Resolution 25-49
409,Council|s|minutes/2025/2025-04-07/2025-04-08_council-regular-meeting.md|9,1,,to approve Resolution 25-51
410,MBA|s|minutes/2025/2025-04-07/2025-04-08_municipal-building-authority-meeting.md|2,2,,to approve Resolution 25-01
411,MBA|s|minutes/2025/2025-04-07/2025-04-08_municipal-building-authority-meeting.md|3,2,,to approve Resolution 25-02
412,RDA|s|minutes/2025/2025-04-07/2025-04-08_redevelopment-agency-meeting.md|2,4,,to approve Resolution 25-02
413,Council|s|minutes/2025/2025-05-05/2025-05-06_council-regular-meeting.md|8,1,,to approve the items on the Consent Agenda
414,MBA|s|minutes/2025/2025-05-05/2025-05-06_municipal-building-authority-meeting.md|2,2,,to approve Resolution 25-03
415,RDA|s|minutes/2025/2025-05-05/2025-05-06_redevelopment-agency-meeting.md|2,4,,to approve Resolution 25-03
416,Council|s|minutes/2025/2025-05-12/2025-05-13_council-regular-meeting.md|2,1,,to approve Ordinance 25-06
417,Council|s|minutes/2025/2025-05-12/2025-05-13_council-regular-meeting.md|3,1,,to approve Ordinance 25-07 subject to amending the Development Agreement to state up to 24 units instead of up to 28 units
418,Council|s|minutes/2025/2025-05-12/2025-05-13_council-regular-meeting.md|4,1,,to approve Resolution 25-75 subject to amending the Development Agreement to state up to 24 units instead of up to 28 units
419,Council|s|minutes/2025/2025-05-26/2025-05-27_council-regular-meeting.md|2,1,,to approve Ordinance 25-08
420,Council|s|minutes/2025/2025-05-26/2025-05-27_council-regular-meeting.md|3,1,,to approve Ordinance 25-09
421,Council|s|minutes/2025/2025-05-26/2025-05-27_council-regular-meeting.md|4,1,,to approve Ordinance 25-10
422,Council|s|minutes/2025/2025-05-26/2025-05-27_council-regular-meeting.md|5,1,,to approve Ordinance 25-10
423,Council|s|minutes/2025/2025-05-26/2025-05-27_council-regular-meeting.md|6,1,,to approve the item on the Consent Agenda
424,Council|s|minutes/2025/2025-06-09/2025-06-10_council-regular-meeting.md|3,1,,to approve Ordinance 25-12
425,Council|s|minutes/2025/2025-06-09/2025-06-10_council-regular-meeting.md|4,1,,to approve Ordinance 25-13
426,Council|s|minutes/2025/2025-06-09/2025-06-10_council-regular-meeting.md|5,1,,to approve Ordinance 25-14
427,Council|s|minutes/2025/2025-06-09/2025-06-10_council-regular-meeting.md|6,1,,to approve Resolution 25-78 subject to prohibiting basement entrances until after the Certificate of Occupancy is issued
428,MBA|s|minutes/2025/2025-06-09/2025-06-10_municipal-building-authority-meeting.md|2,2,,to approve Resolution 25-04
429,MBA|s|minutes/2025/2025-06-09/2025-06-10_municipal-building-authority-meeting.md|3,2,,to approve Resolution 25-05
430,RDA|s|minutes/2025/2025-06-09/2025-06-10_redevelopment-agency-meeting.md|2,4,,to approve Resolution 25-04
431,RDA|s|minutes/2025/2025-06-09/2025-06-10_redevelopment-agency-meeting.md|3,4,,to approve Resolution 25-05
432,RDA|s|minutes/2025/2025-06-09/2025-06-10_redevelopment-agency-meeting.md|4,4,,to approve Resolution 25-06
433,Council|s|minutes/2025/2025-06-23/2025-06-24_council-regular-meeting.md|2,1,,to approve Ordinance 25-15
434,Council|s|minutes/2025/2025-06-23/2025-06-24_council-regular-meeting.md|4,1,,to approve the items on the Consent Agenda
435,Council|s|minutes/2025/2025-07-07/2025-07-08_council-regular-meeting.md|2,1,,to deny Ordinance 25-17
436,Council|s|minutes/2025/2025-07-07/2025-07-08_council-regular-meeting.md|3,1,,to deny Resolution 25-90
437,Council|s|minutes/2025/2025-07-07/2025-07-08_council-regular-meeting.md|4,1,,to approve Resolution 25-91
438,Council|s|minutes/2025/2025-07-07/2025-07-08_council-regular-meeting.md|6,1,,to approve the items on the Consent Agenda
439,RDA|s|minutes/2025/2025-07-21/2025-07-22_redevelopment-agency-meeting.md|2,4,,to approve Resolution 25-07
440,Council|s|minutes/2025/2025-08-11/2025-08-12_council-regular-meeting.md|2,1,,to approve Ordinance 25-18
441,Council|s|minutes/2025/2025-08-11/2025-08-12_council-regular-meeting.md|3,1,,to approve Ordinance 25-19
442,Council|s|minutes/2025/2025-08-11/2025-08-12_council-regular-meeting.md|4,1,,to approve Resolution 25-105
443,Council|s|minutes/2025/2025-08-11/2025-08-12_council-regular-meeting.md|5,1,,to approve Ordinance 25-20
444,Council|s|minutes/2025/2025-08-25/2025-08-26_council-regular-meeting.md|2,1,,to approve Ordinance 25-23
445,Council|s|minutes/2025/2025-08-25/2025-08-26_council-regular-meeting.md|3,1,,to approve Ordinance 25-24
446,Council|s|minutes/2025/2025-08-25/2025-08-26_council-regular-meeting.md|4,1,,to approve Resolution 25-108
447,Council|s|minutes/2025/2025-08-25/2025-08-26_council-regular-meeting.md|5,1,,to deny Ordinance 25-25
448,RDA|s|minutes/2025/2025-08-25/2025-08-26_redevelopment-agency-meeting.md|2,4,,to approve Resolution 25-08
449,RDA|s|minutes/2025/2025-08-25/2025-08-26_redevelopment-agency-meeting.md|3,4,,to approve Resolution 25-09
450,Council|s|minutes/2025/2025-09-22/2025-09-23_council-regular-meeting.md|4,1,,to approve Resolution 25-129
451,Council|s|minutes/2025/2025-09-22/2025-09-23_council-regular-meeting.md|7,1,,to approve Resolution 25-133
452,Council|s|minutes/2025/2025-10-13/2025-10-14_council-regular-meeting.md|4,1,,to approve Ordinance 25-29
453,Council|s|minutes/2025/2025-10-13/2025-10-14_council-regular-meeting.md|5,1,,to approve Resolution 25-141
454,Council|s|minutes/2025/2025-10-13/2025-10-14_council-regular-meeting.md|10,1,,to approve Resolution 25-146
455,Council|s|minutes/2025/2025-10-13/2025-10-14_council-regular-meeting.md|11,1,,to approve Resolution 25-147
456,Council|s|minutes/2025/2025-10-13/2025-10-14_council-regular-meeting.md|13,1,,to approve Resolution 25-148
457,MBA|s|minutes/2025/2025-10-13/2025-10-14_municipal-building-authority-meeting.md|2,2,,to approve Resolution 25-06
458,Council|s|minutes/2025/2025-10-27/2025-10-28_council-regular-meeting.md|3,1,,to approve Ordinance 25-30
459,Council|s|minutes/2025/2025-10-27/2025-10-28_council-regular-meeting.md|4,1,,to approve Ordinance 25-31
460,Council|s|minutes/2025/2025-10-27/2025-10-28_council-regular-meeting.md|5,1,,to approve Resolution 25-151
461,RDA|s|minutes/2025/2025-10-27/2025-10-28_redevelopment-agency-meeting.md|2,4,,to approve Resolution 25-10
462,Council|s|minutes/2025/2025-11-17/2025-11-18_council-regular-meeting.md|2,1,,to approve Ordinance 25-32
463,Council|s|minutes/2025/2025-11-17/2025-11-18_council-regular-meeting.md|3,1,,to approve Ordinance 25-33
464,RDA|s|minutes/2025/2025-11-17/2025-11-18_redevelopment-agency-meeting.md|2,4,,to approve Resolution 25-11
465,RDA|s|minutes/2025/2025-11-17/2025-11-18_redevelopment-agency-meeting.md|3,4,,to approve Resolution 25-12
466,Council|s|minutes/2025/2025-11-24/2025-11-25_council-regular-meeting.md|4,1,,to approve Ordinance 25-35
467,Council|s|minutes/2025/2025-11-24/2025-11-25_council-regular-meeting.md|5,1,,"to continue Ordinance 25-36 to the December 9, 2025 City Council Regular Meeting"
468,Council|s|minutes/2025/2025-11-24/2025-11-25_council-regular-meeting.md|6,1,,"to continue Ordinance 25-37 to the December 9, 2025 Regular City Council Meeting"
469,Council|s|minutes/2025/2025-12-08/2025-12-09_council-regular-meeting.md|2,1,,to approve Ordinance 25-38
