date,body,meeting_type,packet_kind,title,source,pmn_body,source_url,notice_url,ext,raw_rel,raw_name
2020-08-18,Council,,supporting_docs,CO067-001- Copperton Metro Township Electronic Meeting Written Determination (8-11-2020) 4850-4364-3847 v.1 (002).pdf,pmn,5831,https://www.utah.gov/pmn/files/630375.pdf,https://www.utah.gov/pmn/sitemap/notice/623953.html,pdf,raw/2020-08-18/CO067-001-_Copperton_Metro_Township_Electronic_Meeting_Written_Determination_8-11-2020_4850-4364-3847_v.1_002.pdf,CO067-001-_Copperton_Metro_Township_Electronic_Meeting_Written_Determination_8-11-2020_4850-4364-3847_v.1_002.pdf
2020-08-18,Council,,supporting_docs,COPPERTON RFP 6.12.2020 Signed #1.pdf,pmn,5831,https://www.utah.gov/pmn/files/630379.pdf,https://www.utah.gov/pmn/sitemap/notice/623953.html,pdf,raw/2020-08-18/COPPERTON_RFP_6.12.2020_Signed_1.pdf,COPPERTON_RFP_6.12.2020_Signed_1.pdf
2020-08-18,Council,,supporting_docs,Copperton RFP (#3 resubmitted).pdf,pmn,5831,https://www.utah.gov/pmn/files/630377.pdf,https://www.utah.gov/pmn/sitemap/notice/623953.html,pdf,raw/2020-08-18/Copperton_RFP_3_resubmitted.pdf,Copperton_RFP_3_resubmitted.pdf
2020-08-18,Council,,supporting_docs,DAA 2020 Resume (#2 resubmitted).pdf,pmn,5831,https://www.utah.gov/pmn/files/630381.pdf,https://www.utah.gov/pmn/sitemap/notice/623953.html,pdf,raw/2020-08-18/DAA_2020_Resume_2_resubmitted.pdf,DAA_2020_Resume_2_resubmitted.pdf
2020-08-18,Council,,supporting_docs,Invoice_co067_co067-004_46822 - Legal Fees.pdf,pmn,5831,https://www.utah.gov/pmn/files/630383.pdf,https://www.utah.gov/pmn/sitemap/notice/623953.html,pdf,raw/2020-08-18/Invoice_co067_co067-004_46822_-_Legal_Fees.pdf,Invoice_co067_co067-004_46822_-_Legal_Fees.pdf
2020-08-18,Council,,agenda_packet,Metro Township Council Agenda 08-19-2020 with no anchor location statement.pdf,pmn,5831,https://www.utah.gov/pmn/files/630385.pdf,https://www.utah.gov/pmn/sitemap/notice/623953.html,pdf,raw/2020-08-18/Metro_Township_Council_Agenda_08-19-2020_with_no_anchor_location_statement.pdf,Metro_Township_Council_Agenda_08-19-2020_with_no_anchor_location_statement.pdf
2020-08-18,Council,,supporting_docs,Property Watch Announcement 07 - Copy.pdf,pmn,5831,https://www.utah.gov/pmn/files/630387.pdf,https://www.utah.gov/pmn/sitemap/notice/623953.html,pdf,raw/2020-08-18/Property_Watch_Announcement_07_-_Copy.pdf,Property_Watch_Announcement_07_-_Copy.pdf
2020-08-18,Council,,supporting_docs,Proposal for Copperton Park #5.pdf,pmn,5831,https://www.utah.gov/pmn/files/630389.pdf,https://www.utah.gov/pmn/sitemap/notice/623953.html,pdf,raw/2020-08-18/Proposal_for_Copperton_Park_5.pdf,Proposal_for_Copperton_Park_5.pdf
2020-08-18,Council,,supporting_docs,Signed 8th Amendment UPD Interlocal 06-18-2020.pdf,pmn,5831,https://www.utah.gov/pmn/files/630391.pdf,https://www.utah.gov/pmn/sitemap/notice/623953.html,pdf,raw/2020-08-18/Signed_8th_Amendment_UPD_Interlocal_06-18-2020.pdf,Signed_8th_Amendment_UPD_Interlocal_06-18-2020.pdf
2020-08-19,Council,,supporting_docs,Business Fee Schedule (Removed).pdf,pmn,5831,https://www.utah.gov/pmn/files/627897.pdf,https://www.utah.gov/pmn/sitemap/notice/622449.html,pdf,raw/2020-08-19/Business_Fee_Schedule_Removed.pdf,Business_Fee_Schedule_Removed.pdf
2020-08-19,Council,,supporting_docs,CO067-001 - 2020 Fee Schedule and Related Amendments Copperton Code (8-10-2020) 4812-8633-0311 v.1 (1).pdf,pmn,5831,https://www.utah.gov/pmn/files/627899.pdf,https://www.utah.gov/pmn/sitemap/notice/622449.html,pdf,raw/2020-08-19/CO067-001_-_2020_Fee_Schedule_and_Related_Amendments_Copperton_Code_8-10-2020_4812-8633-0311_v.1_1.pdf,CO067-001_-_2020_Fee_Schedule_and_Related_Amendments_Copperton_Code_8-10-2020_4812-8633-0311_v.1_1.pdf
2020-08-19,Council,,supporting_docs,CO067-001 - Copperton Public Notice for 2020 Fee Schedule Hearing (8-11-2020) 4840-5188-7047 v.1 (1).docx,pmn,5831,https://www.utah.gov/pmn/files/627901.docx,https://www.utah.gov/pmn/sitemap/notice/622449.html,docx,raw/2020-08-19/CO067-001_-_Copperton_Public_Notice_for_2020_Fee_Schedule_Hearing_8-11-2020_4840-5188-7047_v.1_1.docx,CO067-001_-_Copperton_Public_Notice_for_2020_Fee_Schedule_Hearing_8-11-2020_4840-5188-7047_v.1_1.docx
2020-08-19,Council,,supporting_docs,CO067-001- Copperton Metro Township Electronic Meeting Written Determination (8-11-2020) 4850-4364-3847 v.1 (002).pdf,pmn,5831,https://www.utah.gov/pmn/files/627903.pdf,https://www.utah.gov/pmn/sitemap/notice/622449.html,pdf,raw/2020-08-19/CO067-001-_Copperton_Metro_Township_Electronic_Meeting_Written_Determination_8-11-2020_4850-4364-3847_v.1_002.pdf,CO067-001-_Copperton_Metro_Township_Electronic_Meeting_Written_Determination_8-11-2020_4850-4364-3847_v.1_002.pdf
2020-08-26,PlanningCommission,,agenda_packet,200826_CoppertonGPSC_Agenda.pdf,pmn,1560,https://www.utah.gov/pmn/files/631233.pdf,https://www.utah.gov/pmn/sitemap/notice/624269.html,pdf,raw/2020-08-26/200826_CoppertonGPSC_Agenda.pdf,200826_CoppertonGPSC_Agenda.pdf
2020-09-16,Council,,supporting_docs,09-16-20.pdf,pmn,5831,https://www.utah.gov/pmn/files/638897.pdf,https://www.utah.gov/pmn/sitemap/notice/629151.html,pdf,raw/2020-09-16/09-16-20.pdf,09-16-20.pdf
2020-09-16,PlanningCommission,,agenda_packet,200916_CoppertonGPSC_Agenda.pdf,pmn,1560,https://www.utah.gov/pmn/files/636453.pdf,https://www.utah.gov/pmn/sitemap/notice/626711.html,pdf,raw/2020-09-16/200916_CoppertonGPSC_Agenda.pdf,200916_CoppertonGPSC_Agenda.pdf
2020-09-23,PlanningCommission,,full_packet,200923_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/files/639651.pdf,https://www.utah.gov/pmn/sitemap/notice/628155.html,pdf,raw/2020-09-23/200923_CoppertonPC_Packet.pdf,200923_CoppertonPC_Packet.pdf
2020-11-18,Council,,supporting_docs,CO067-001 - Copperton Letter to SLVESA Re Board Appointment (11-18-2020) 4844-1886-4338 v.1.docx,pmn,5831,https://www.utah.gov/pmn/files/659439.docx,https://www.utah.gov/pmn/sitemap/notice/641515.html,docx,raw/2020-11-18/CO067-001_-_Copperton_Letter_to_SLVESA_Re_Board_Appointment_11-18-2020_4844-1886-4338_v.1.docx,CO067-001_-_Copperton_Letter_to_SLVESA_Re_Board_Appointment_11-18-2020_4844-1886-4338_v.1.docx
2020-11-18,Council,,supporting_docs,CO067-001 - Copperton Letter to UPD Re Board Appointment (11-18-2020) 4846-1881-4674 v.1.docx,pmn,5831,https://www.utah.gov/pmn/files/659441.docx,https://www.utah.gov/pmn/sitemap/notice/641515.html,docx,raw/2020-11-18/CO067-001_-_Copperton_Letter_to_UPD_Re_Board_Appointment_11-18-2020_4846-1881-4674_v.1.docx,CO067-001_-_Copperton_Letter_to_UPD_Re_Board_Appointment_11-18-2020_4846-1881-4674_v.1.docx
2020-11-18,Council,,supporting_docs,CO067-001 - Copperton Letter to UPD Re Board Appointment (11-18-2020) 4846-1881-4674 v.2.docx,pmn,5831,https://www.utah.gov/pmn/files/659453.docx,https://www.utah.gov/pmn/sitemap/notice/641515.html,docx,raw/2020-11-18/CO067-001_-_Copperton_Letter_to_UPD_Re_Board_Appointment_11-18-2020_4846-1881-4674_v.2.docx,CO067-001_-_Copperton_Letter_to_UPD_Re_Board_Appointment_11-18-2020_4846-1881-4674_v.2.docx
2020-11-18,Council,,supporting_docs,CO067-001 - Resolution Appointing Council Member to the SLVLESA Board (10-29-2020) 4835-1855-1760 v.2.docx,pmn,5831,https://www.utah.gov/pmn/files/659443.docx,https://www.utah.gov/pmn/sitemap/notice/641515.html,docx,raw/2020-11-18/CO067-001_-_Resolution_Appointing_Council_Member_to_the_SLVLESA_Board_10-29-2020_4835-1855-1760_v.2.docx,CO067-001_-_Resolution_Appointing_Council_Member_to_the_SLVLESA_Board_10-29-2020_4835-1855-1760_v.2.docx
2020-11-18,Council,,supporting_docs,CO067-001 - Resolution Appointing Council Member to the UPD Board (11-13-2020) 4817-8964-6544 v.1 4811-2476-2834 v.2.docx,pmn,5831,https://www.utah.gov/pmn/files/659455.docx,https://www.utah.gov/pmn/sitemap/notice/641515.html,docx,raw/2020-11-18/CO067-001_-_Resolution_Appointing_Council_Member_to_the_UPD_Board_11-13-2020_4817-8964-6544_v.1_4811-2476-2834.docx,CO067-001_-_Resolution_Appointing_Council_Member_to_the_UPD_Board_11-13-2020_4817-8964-6544_v.1_4811-2476-2834.docx
2020-11-18,Council,,supporting_docs,CO067-001 - Resolution Modifying Councilmember Assignments (11-18-2020) 4824-9066-4146 v.1.docx,pmn,5831,https://www.utah.gov/pmn/files/659445.docx,https://www.utah.gov/pmn/sitemap/notice/641515.html,docx,raw/2020-11-18/CO067-001_-_Resolution_Modifying_Councilmember_Assignments_11-18-2020_4824-9066-4146_v.1.docx,CO067-001_-_Resolution_Modifying_Councilmember_Assignments_11-18-2020_4824-9066-4146_v.1.docx
2020-11-18,Council,,supporting_docs,Resolution Appointing [appointed councilmember] to Copperton Metro Township Council (CO067-001) (2020-10-30) 4851-8310-5744 v.2.docx,pmn,5831,https://www.utah.gov/pmn/files/659447.docx,https://www.utah.gov/pmn/sitemap/notice/641515.html,docx,raw/2020-11-18/Resolution_Appointing_appointed_councilmember_to_Copperton_Metro_Township_Council_CO067-001_2020-10-30_4851-83.docx,Resolution_Appointing_appointed_councilmember_to_Copperton_Metro_Township_Council_CO067-001_2020-10-30_4851-83.docx
2020-11-18,Council,,supporting_docs,Resolution of Appreciation for Apollo Pazell (CO067-001) (2020-10-30) 4848-6735-3552 v.3.docx,pmn,5831,https://www.utah.gov/pmn/files/659449.docx,https://www.utah.gov/pmn/sitemap/notice/641515.html,docx,raw/2020-11-18/Resolution_of_Appreciation_for_Apollo_Pazell_CO067-001_2020-10-30_4848-6735-3552_v.3.docx,Resolution_of_Appreciation_for_Apollo_Pazell_CO067-001_2020-10-30_4848-6735-3552_v.3.docx
2020-12-16,Council,,supporting_docs,2021 Meeting Schedule.pdf,pmn,5831,https://www.utah.gov/pmn/files/668157.pdf,https://www.utah.gov/pmn/sitemap/notice/646761.html,pdf,raw/2020-12-16/2021_Meeting_Schedule.pdf,2021_Meeting_Schedule.pdf
2020-12-16,Council,,supporting_docs,CO067-001 - Consulting Arborist Contract (2020-12-08) CLEAN 4839-3566-0244 v.1 4818-5876-6548 v.2.doc,pmn,5831,https://www.utah.gov/pmn/files/668185.doc,https://www.utah.gov/pmn/sitemap/notice/646761.html,doc,raw/2020-12-16/CO067-001_-_Consulting_Arborist_Contract_2020-12-08_CLEAN_4839-3566-0244_v.1_4818-5876-6548_v.2.doc,CO067-001_-_Consulting_Arborist_Contract_2020-12-08_CLEAN_4839-3566-0244_v.1_4818-5876-6548_v.2.doc
2020-12-16,Council,,supporting_docs,CO067-001 - Copperton Final 2021 Budget Resolution (2020-11-09) 4830-7924-2962 v.pdf,pmn,5831,https://www.utah.gov/pmn/files/668159.pdf,https://www.utah.gov/pmn/sitemap/notice/646761.html,pdf,raw/2020-12-16/CO067-001_-_Copperton_Final_2021_Budget_Resolution_2020-11-09_4830-7924-2962_v.pdf,CO067-001_-_Copperton_Final_2021_Budget_Resolution_2020-11-09_4830-7924-2962_v.pdf
2020-12-16,Council,,supporting_docs,CO067-001- Copperton Metro Township Electronic Meeting Written Determination (12-16-2020) 4833-6783-6371 v-signed.pdf,pmn,5831,https://www.utah.gov/pmn/files/668161.pdf,https://www.utah.gov/pmn/sitemap/notice/646761.html,pdf,raw/2020-12-16/CO067-001-_Copperton_Metro_Township_Electronic_Meeting_Written_Determination_12-16-2020_4833-6783-6371_v-signe.pdf,CO067-001-_Copperton_Metro_Township_Electronic_Meeting_Written_Determination_12-16-2020_4833-6783-6371_v-signe.pdf
2020-12-16,Council,,supporting_docs,Copperton Budget 2020.pdf,pmn,5831,https://www.utah.gov/pmn/files/668163.pdf,https://www.utah.gov/pmn/sitemap/notice/646761.html,pdf,raw/2020-12-16/Copperton_Budget_2020.pdf,Copperton_Budget_2020.pdf
2020-12-16,Council,,supporting_docs,Copperton Budget 2020.pdf,pmn,5831,https://www.utah.gov/pmn/files/664657.pdf,https://www.utah.gov/pmn/sitemap/notice/644569.html,pdf,raw/2020-12-16/Copperton_Budget_2020_2.pdf,Copperton_Budget_2020_2.pdf
2020-12-16,Council,,supporting_docs,Copperton Metro Township Budget Hearing Notice for 2021 Final Budget Hearing on 12-16-2020.pdf,pmn,5831,https://www.utah.gov/pmn/files/668165.pdf,https://www.utah.gov/pmn/sitemap/notice/646761.html,pdf,raw/2020-12-16/Copperton_Metro_Township_Budget_Hearing_Notice_for_2021_Final_Budget_Hearing_on_12-16-2020.pdf,Copperton_Metro_Township_Budget_Hearing_Notice_for_2021_Final_Budget_Hearing_on_12-16-2020.pdf
2020-12-16,Council,,supporting_docs,Invoice_co067_co067-001_48033.pdf,pmn,5831,https://www.utah.gov/pmn/files/668167.pdf,https://www.utah.gov/pmn/sitemap/notice/646761.html,pdf,raw/2020-12-16/Invoice_co067_co067-001_48033.pdf,Invoice_co067_co067-001_48033.pdf
2020-12-16,Council,,agenda_packet,Metro Township Council Agenda 12-16-20.pdf,pmn,5831,https://www.utah.gov/pmn/files/668169.pdf,https://www.utah.gov/pmn/sitemap/notice/646761.html,pdf,raw/2020-12-16/Metro_Township_Council_Agenda_12-16-20.pdf,Metro_Township_Council_Agenda_12-16-20.pdf
2021-01-20,Council,,supporting_docs,01-20-21.pdf,pmn,5831,https://www.utah.gov/pmn/files/677047.pdf,https://www.utah.gov/pmn/sitemap/notice/652585.html,pdf,raw/2021-01-20/01-20-21.pdf,01-20-21.pdf
2021-01-20,Council,,supporting_docs,Copperton Metro Township Electronic Meeting Written Determination (1-20-2021) -signed.pdf,pmn,5831,https://www.utah.gov/pmn/files/677045.pdf,https://www.utah.gov/pmn/sitemap/notice/652585.html,pdf,raw/2021-01-20/Copperton_Metro_Township_Electronic_Meeting_Written_Determination_1-20-2021_-signed.pdf,Copperton_Metro_Township_Electronic_Meeting_Written_Determination_1-20-2021_-signed.pdf
2021-02-17,Council,,supporting_docs,02-17-21.pdf,pmn,5831,https://www.utah.gov/pmn/files/687433.pdf,https://www.utah.gov/pmn/sitemap/notice/658679.html,pdf,raw/2021-02-17/02-17-21.pdf,02-17-21.pdf
2021-03-17,Council,,supporting_docs,CO067-001 - WFWRD Municipal Resolution to Approve of Reorganization as a Local District (3-11-2021) 4837-1351-0880 v.1.docx,pmn,5831,https://www.utah.gov/pmn/files/697845.docx,https://www.utah.gov/pmn/sitemap/notice/664747.html,docx,raw/2021-03-17/CO067-001_-_WFWRD_Municipal_Resolution_to_Approve_of_Reorganization_as_a_Local_District_3-11-2021_4837-1351-08.docx,CO067-001_-_WFWRD_Municipal_Resolution_to_Approve_of_Reorganization_as_a_Local_District_3-11-2021_4837-1351-08.docx
2021-03-17,Council,,supporting_docs,Copperton - Dominion Energy Franchise Agreement (3-15-2021) 4813-9701-9105 v.1 (002).docx,pmn,5831,https://www.utah.gov/pmn/files/697847.docx,https://www.utah.gov/pmn/sitemap/notice/664747.html,docx,raw/2021-03-17/Copperton_-_Dominion_Energy_Franchise_Agreement_3-15-2021_4813-9701-9105_v.1_002.docx,Copperton_-_Dominion_Energy_Franchise_Agreement_3-15-2021_4813-9701-9105_v.1_002.docx
2021-03-17,Council,,supporting_docs,Copperton Metro Township COVID Fund Transfer Contract AATF[1].pdf,pmn,5831,https://www.utah.gov/pmn/files/697849.pdf,https://www.utah.gov/pmn/sitemap/notice/664747.html,pdf,raw/2021-03-17/Copperton_Metro_Township_COVID_Fund_Transfer_Contract_AATF_1.pdf,Copperton_Metro_Township_COVID_Fund_Transfer_Contract_AATF_1.pdf
2021-03-17,Council,,supporting_docs,Copperton Metro Township Electronic Meeting Written Determination (3-16-2021) -signed.pdf,pmn,5831,https://www.utah.gov/pmn/files/697851.pdf,https://www.utah.gov/pmn/sitemap/notice/664747.html,pdf,raw/2021-03-17/Copperton_Metro_Township_Electronic_Meeting_Written_Determination_3-16-2021_-signed.pdf,Copperton_Metro_Township_Electronic_Meeting_Written_Determination_3-16-2021_-signed.pdf
2021-03-17,Council,,agenda_packet,Metro Township Council Agenda 3-17-2021.pdf,pmn,5831,https://www.utah.gov/pmn/files/697853.pdf,https://www.utah.gov/pmn/sitemap/notice/664747.html,pdf,raw/2021-03-17/Metro_Township_Council_Agenda_3-17-2021.pdf,Metro_Township_Council_Agenda_3-17-2021.pdf
2021-03-17,Council,,supporting_docs,WFWRD Executive Summary of Conversion from SSD to LD 4840-1266-3261 v.1.pdf,pmn,5831,https://www.utah.gov/pmn/files/697855.pdf,https://www.utah.gov/pmn/sitemap/notice/664747.html,pdf,raw/2021-03-17/WFWRD_Executive_Summary_of_Conversion_from_SSD_to_LD_4840-1266-3261_v.1.pdf,WFWRD_Executive_Summary_of_Conversion_from_SSD_to_LD_4840-1266-3261_v.1.pdf
2021-04-21,Council,,supporting_docs,04-21-21.pdf,pmn,5831,https://www.utah.gov/pmn/files/754693.pdf,https://www.utah.gov/pmn/sitemap/notice/671399.html,pdf,raw/2021-04-21/04-21-21.pdf,04-21-21.pdf
2021-04-21,Council,,supporting_docs,2021 Election Dates and Deadlines.pdf,pmn,5831,https://www.utah.gov/pmn/files/709321.pdf,https://www.utah.gov/pmn/sitemap/notice/671399.html,pdf,raw/2021-04-21/2021_Election_Dates_and_Deadlines.pdf,2021_Election_Dates_and_Deadlines.pdf
2021-04-21,Council,,supporting_docs,Copperton Metro Township Electronic Meeting Written Determination (4-20-2021) -signed.pdf,pmn,5831,https://www.utah.gov/pmn/files/709323.pdf,https://www.utah.gov/pmn/sitemap/notice/671399.html,pdf,raw/2021-04-21/Copperton_Metro_Township_Electronic_Meeting_Written_Determination_4-20-2021_-signed.pdf,Copperton_Metro_Township_Electronic_Meeting_Written_Determination_4-20-2021_-signed.pdf
2021-04-21,Council,,agenda_packet,Metro Township Council Agenda 4-21-21.pdf,pmn,5831,https://www.utah.gov/pmn/files/709325.pdf,https://www.utah.gov/pmn/sitemap/notice/671399.html,pdf,raw/2021-04-21/Metro_Township_Council_Agenda_4-21-21.pdf,Metro_Township_Council_Agenda_4-21-21.pdf
2021-04-21,Council,,supporting_docs,Metro Township Election Contract 2021.pdf,pmn,5831,https://www.utah.gov/pmn/files/709327.pdf,https://www.utah.gov/pmn/sitemap/notice/671399.html,pdf,raw/2021-04-21/Metro_Township_Election_Contract_2021.pdf,Metro_Township_Election_Contract_2021.pdf
2021-06-08,Council,,supporting_docs,2021 Metro Township Candidates.pdf,pmn,5831,https://www.utah.gov/pmn/files/727469.pdf,https://www.utah.gov/pmn/sitemap/notice/682869.html,pdf,raw/2021-06-08/2021_Metro_Township_Candidates.pdf,2021_Metro_Township_Candidates.pdf
2021-06-16,Council,,supporting_docs,Copperton CWPP 2021X.pdf,pmn,5831,https://www.utah.gov/pmn/files/730595.pdf,https://www.utah.gov/pmn/sitemap/notice/684951.html,pdf,raw/2021-06-16/Copperton_CWPP_2021X.pdf,Copperton_CWPP_2021X.pdf
2021-08-18,Council,,supporting_docs,08-18-21.pdf,pmn,5831,https://www.utah.gov/pmn/files/750165.pdf,https://www.utah.gov/pmn/sitemap/notice/697121.html,pdf,raw/2021-08-18/08-18-21.pdf,08-18-21.pdf
2021-09-15,Council,,supporting_docs,Copperton Draft COOP Plan.MSD (Autosaved).docx,pmn,5831,https://www.utah.gov/pmn/files/759577.docx,https://www.utah.gov/pmn/sitemap/notice/703039.html,docx,raw/2021-09-15/Copperton_Draft_COOP_Plan.MSD_Autosaved.docx,Copperton_Draft_COOP_Plan.MSD_Autosaved.docx
2021-09-15,Council,,supporting_docs,Copperton Township draft COOP resolution.9.9.20.docx,pmn,5831,https://www.utah.gov/pmn/files/759579.docx,https://www.utah.gov/pmn/sitemap/notice/703039.html,docx,raw/2021-09-15/Copperton_Township_draft_COOP_resolution.9.9.20.docx,Copperton_Township_draft_COOP_resolution.9.9.20.docx
2021-09-15,Council,,agenda_packet,Metro Township Council Agenda 9-15-21.pdf,pmn,5831,https://www.utah.gov/pmn/files/759581.pdf,https://www.utah.gov/pmn/sitemap/notice/703039.html,pdf,raw/2021-09-15/Metro_Township_Council_Agenda_9-15-21.pdf,Metro_Township_Council_Agenda_9-15-21.pdf
2021-09-15,Council,,supporting_docs,Resolution Copperton 2022 Tax Increase SLVLESA (2021-09-15) (CO067-001) 4823-7027-1483 v.1.pdf,pmn,5831,https://www.utah.gov/pmn/files/759787.pdf,https://www.utah.gov/pmn/sitemap/notice/703039.html,pdf,raw/2021-09-15/Resolution_Copperton_2022_Tax_Increase_SLVLESA_2021-09-15_CO067-001_4823-7027-1483_v.1.pdf,Resolution_Copperton_2022_Tax_Increase_SLVLESA_2021-09-15_CO067-001_4823-7027-1483_v.1.pdf
2021-09-28,PlanningCommission,,full_packet,210928_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/files/762999.pdf,https://www.utah.gov/pmn/sitemap/notice/703865.html,pdf,raw/2021-09-28/210928_CoppertonPC_Packet.pdf,210928_CoppertonPC_Packet.pdf
2021-10-20,Council,,supporting_docs,Copperton Ord 2021-10-01 - Accessory Dwelling Units (10-8-2021).pdf,pmn,5831,https://www.utah.gov/pmn/files/768253.pdf,https://www.utah.gov/pmn/sitemap/notice/707887.html,pdf,raw/2021-10-20/Copperton_Ord_2021-10-01_-_Accessory_Dwelling_Units_10-8-2021.pdf,Copperton_Ord_2021-10-01_-_Accessory_Dwelling_Units_10-8-2021.pdf
2021-10-20,Council,,supporting_docs,Copperton Ord 2021-10-02- Accessory Building Amendents (10-8-2021).pdf,pmn,5831,https://www.utah.gov/pmn/files/768255.pdf,https://www.utah.gov/pmn/sitemap/notice/707887.html,pdf,raw/2021-10-20/Copperton_Ord_2021-10-02-_Accessory_Building_Amendents_10-8-2021.pdf,Copperton_Ord_2021-10-02-_Accessory_Building_Amendents_10-8-2021.pdf
2021-10-20,Council,,supporting_docs,Copperton Ord 2021-10-03 - Floodplain Amendments (10-8-2021).pdf,pmn,5831,https://www.utah.gov/pmn/files/768257.pdf,https://www.utah.gov/pmn/sitemap/notice/707887.html,pdf,raw/2021-10-20/Copperton_Ord_2021-10-03_-_Floodplain_Amendments_10-8-2021.pdf,Copperton_Ord_2021-10-03_-_Floodplain_Amendments_10-8-2021.pdf
2021-10-20,Council,PublicHearing,supporting_docs,Copperton Public Hearing Notice - ADU Ordinance Accessory Building Ordinance and Floodplain Ordinance (10-8-2021).pdf,pmn,5831,https://www.utah.gov/pmn/files/768259.pdf,https://www.utah.gov/pmn/sitemap/notice/707887.html,pdf,raw/2021-10-20/Copperton_Public_Hearing_Notice_-_ADU_Ordinance_Accessory_Building_Ordinance_and_Floodplain_Ordinance_10-8-202.pdf,Copperton_Public_Hearing_Notice_-_ADU_Ordinance_Accessory_Building_Ordinance_and_Floodplain_Ordinance_10-8-202.pdf
2021-10-20,Council,,supporting_docs,Ordinance 2021-10-01.pdf,pmn,5831,https://www.utah.gov/pmn/files/774619.pdf,https://www.utah.gov/pmn/sitemap/notice/711741.html,pdf,raw/2021-10-20/Ordinance_2021-10-01.pdf,Ordinance_2021-10-01.pdf
2021-10-20,Council,,supporting_docs,Ordinance 2021-10-02.pdf,pmn,5831,https://www.utah.gov/pmn/files/774623.pdf,https://www.utah.gov/pmn/sitemap/notice/711749.html,pdf,raw/2021-10-20/Ordinance_2021-10-02.pdf,Ordinance_2021-10-02.pdf
2021-10-20,Council,,supporting_docs,Ordinance 2021-10-03.pdf,pmn,5831,https://www.utah.gov/pmn/files/774627.pdf,https://www.utah.gov/pmn/sitemap/notice/711753.html,pdf,raw/2021-10-20/Ordinance_2021-10-03.pdf,Ordinance_2021-10-03.pdf
2021-11-16,Council,,supporting_docs,Copperton approved budget 2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/779445.pdf,https://www.utah.gov/pmn/sitemap/notice/714507.html,pdf,raw/2021-11-16/Copperton_approved_budget_2022.pdf,Copperton_approved_budget_2022.pdf
2021-11-16,Council,,supporting_docs,November Meeting Documents.pdf,pmn,5831,https://www.utah.gov/pmn/files/782295.pdf,https://www.utah.gov/pmn/sitemap/notice/716437.html,pdf,raw/2021-11-16/November_Meeting_Documents.pdf,November_Meeting_Documents.pdf
2021-12-15,Council,,supporting_docs,Copperton approved budget 2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/783655.pdf,https://www.utah.gov/pmn/sitemap/notice/717229.html,pdf,raw/2021-12-15/Copperton_approved_budget_2022.pdf,Copperton_approved_budget_2022.pdf
2021-12-15,Council,,supporting_docs,MSD Final Fee Schedule 2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/789081.pdf,https://www.utah.gov/pmn/sitemap/notice/717229.html,pdf,raw/2021-12-15/MSD_Final_Fee_Schedule_2022.pdf,MSD_Final_Fee_Schedule_2022.pdf
2021-12-15,Council,,full_packet,Packet.pdf,pmn,5831,https://www.utah.gov/pmn/files/792995.pdf,https://www.utah.gov/pmn/sitemap/notice/723009.html,pdf,raw/2021-12-15/Packet.pdf,Packet.pdf
2022-01-19,Council,,agenda_packet,Agenda 01-19-22.pdf,pmn,5831,https://www.utah.gov/pmn/files/803173.pdf,https://www.utah.gov/pmn/sitemap/notice/729881.html,pdf,raw/2022-01-19/Agenda_01-19-22.pdf,Agenda_01-19-22.pdf
2022-01-19,Council,,supporting_docs,Copperton Metro Township Electronic Meeting Written Determination 1-19-2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/803175.pdf,https://www.utah.gov/pmn/sitemap/notice/729881.html,pdf,raw/2022-01-19/Copperton_Metro_Township_Electronic_Meeting_Written_Determination_1-19-2022.pdf,Copperton_Metro_Township_Electronic_Meeting_Written_Determination_1-19-2022.pdf
2022-02-15,PlanningCommission,,full_packet,220215_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/files/812687.pdf,https://www.utah.gov/pmn/sitemap/notice/732625.html,pdf,raw/2022-02-15/220215_CoppertonPC_Packet.pdf,220215_CoppertonPC_Packet.pdf
2022-02-15,PlanningCommission,,supporting_docs,Copperton PC Annexation Public Meeting Notice for 2-15-22 meeting (2022-01-24) (CO067-001) 4853-4253-3387 v.2.pdf,pmn,1560,https://www.utah.gov/pmn/files/808063.pdf,https://www.utah.gov/pmn/sitemap/notice/732625.html,pdf,raw/2022-02-15/Copperton_PC_Annexation_Public_Meeting_Notice_for_2-15-22_meeting_2022-01-24_CO067-001_4853-4253-3387_v.2.pdf,Copperton_PC_Annexation_Public_Meeting_Notice_for_2-15-22_meeting_2022-01-24_CO067-001_4853-4253-3387_v.2.pdf
2022-02-15,PlanningCommission,,supporting_docs,DRAFT Copperton Annexation Policy Plan _Jan31_Notice.pdf,pmn,1560,https://www.utah.gov/pmn/files/808065.pdf,https://www.utah.gov/pmn/sitemap/notice/732625.html,pdf,raw/2022-02-15/DRAFT_Copperton_Annexation_Policy_Plan_Jan31_Notice.pdf,DRAFT_Copperton_Annexation_Policy_Plan_Jan31_Notice.pdf
