date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,source,pmn_body,notice_url,bytes,sha256,doc_class,fetch_status,text_path,text_chars
2020-09-16,09-16-20.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/638897.pdf,2026-07-14,text,pdftotext -layout,raw/2020-09-16/09-16-20.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/629151.html,178982,668ba92280433571,,,,
2020-09-16,200916_CoppertonGPSC_Agenda.pdf,PlanningCommission,,agenda_packet,https://www.utah.gov/pmn/files/636453.pdf,2026-07-14,text,pdftotext -layout,raw/2020-09-16/200916_CoppertonGPSC_Agenda.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/626711.html,221129,760fd369b456cfdc,,,,
2020-09-23,200923_CoppertonPC_Packet.pdf,PlanningCommission,,full_packet,https://www.utah.gov/pmn/files/639651.pdf,2026-07-14,text,pdftotext -layout,raw/2020-09-23/200923_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/628155.html,57585767,29813d9b69488912,,,,
2020-11-18,CO067-001 - Copperton Letter to SLVESA Re Board Appointment (11-18-2020) 4844-1886-4338 v.1.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/659439.docx,2026-07-14,text,none (docx raw retained),raw/2020-11-18/CO067-001_-_Copperton_Letter_to_SLVESA_Re_Board_Appointment_11-18-2020_4844-1886-4338_v.1.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/641515.html,47881,ffd97543ae2073db,,,,
2020-11-18,CO067-001 - Copperton Letter to UPD Re Board Appointment (11-18-2020) 4846-1881-4674 v.1.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/659441.docx,2026-07-14,text,none (docx raw retained),raw/2020-11-18/CO067-001_-_Copperton_Letter_to_UPD_Re_Board_Appointment_11-18-2020_4846-1881-4674_v.1.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/641515.html,47963,67a76bb40c157a51,,,,
2020-11-18,CO067-001 - Copperton Letter to UPD Re Board Appointment (11-18-2020) 4846-1881-4674 v.2.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/659453.docx,2026-07-14,text,none (docx raw retained),raw/2020-11-18/CO067-001_-_Copperton_Letter_to_UPD_Re_Board_Appointment_11-18-2020_4846-1881-4674_v.2.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/641515.html,48014,02167391fcbb375e,,,,
2020-11-18,CO067-001 - Resolution Appointing Council Member to the SLVLESA Board (10-29-2020) 4835-1855-1760 v.2.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/659443.docx,2026-07-14,text,none (docx raw retained),raw/2020-11-18/CO067-001_-_Resolution_Appointing_Council_Member_to_the_SLVLESA_Board_10-29-2020_4835-1855-1760_v.2.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/641515.html,17041,bd909c5dc2dd38a8,,,,
2020-11-18,CO067-001 - Resolution Appointing Council Member to the UPD Board (11-13-2020) 4817-8964-6544 v.1 4811-2476-2834 v.2.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/659455.docx,2026-07-14,text,none (docx raw retained),raw/2020-11-18/CO067-001_-_Resolution_Appointing_Council_Member_to_the_UPD_Board_11-13-2020_4817-8964-6544_v.1_4811-2476-2834.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/641515.html,19378,bc8e799d0e99be22,,,,
2020-11-18,CO067-001 - Resolution Modifying Councilmember Assignments (11-18-2020) 4824-9066-4146 v.1.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/659445.docx,2026-07-14,text,none (docx raw retained),raw/2020-11-18/CO067-001_-_Resolution_Modifying_Councilmember_Assignments_11-18-2020_4824-9066-4146_v.1.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/641515.html,16351,e2f2516a9225b3c0,,,,
2020-11-18,Resolution Appointing [appointed councilmember] to Copperton Metro Township Council (CO067-001) (2020-10-30) 4851-8310-5744 v.2.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/659447.docx,2026-07-14,text,none (docx raw retained),raw/2020-11-18/Resolution_Appointing_appointed_councilmember_to_Copperton_Metro_Township_Council_CO067-001_2020-10-30_4851-83.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/641515.html,15354,6851e114b25a90ab,,,,
2020-11-18,Resolution of Appreciation for Apollo Pazell (CO067-001) (2020-10-30) 4848-6735-3552 v.3.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/659449.docx,2026-07-14,text,none (docx raw retained),raw/2020-11-18/Resolution_of_Appreciation_for_Apollo_Pazell_CO067-001_2020-10-30_4848-6735-3552_v.3.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/641515.html,17241,db3949bd926bcef3,,,,
2020-12-16,2021 Meeting Schedule.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/668157.pdf,2026-07-14,text,pdftotext -layout,raw/2020-12-16/2021_Meeting_Schedule.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/646761.html,220110,6e60defc1d2c5eca,,,,
2020-12-16,CO067-001 - Consulting Arborist Contract (2020-12-08) CLEAN 4839-3566-0244 v.1 4818-5876-6548 v.2.doc,Council,,supporting_docs,https://www.utah.gov/pmn/files/668185.doc,2026-07-14,text,none (docx raw retained),raw/2020-12-16/CO067-001_-_Consulting_Arborist_Contract_2020-12-08_CLEAN_4839-3566-0244_v.1_4818-5876-6548_v.2.doc,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/646761.html,83968,6f131014bef6b322,,,,
2020-12-16,CO067-001 - Copperton Final 2021 Budget Resolution (2020-11-09) 4830-7924-2962 v.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/668159.pdf,2026-07-14,text,pdftotext -layout,raw/2020-12-16/CO067-001_-_Copperton_Final_2021_Budget_Resolution_2020-11-09_4830-7924-2962_v.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/646761.html,78445,cb844be722f179bf,,,,
2020-12-16,CO067-001- Copperton Metro Township Electronic Meeting Written Determination (12-16-2020) 4833-6783-6371 v-signed.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/668161.pdf,2026-07-14,text,pdftotext -layout,raw/2020-12-16/CO067-001-_Copperton_Metro_Township_Electronic_Meeting_Written_Determination_12-16-2020_4833-6783-6371_v-signe.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/646761.html,153220,bee3ea39253ef873,,,,
2020-12-16,Copperton Budget 2020.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/668163.pdf,2026-07-14,text,pdftotext -layout,raw/2020-12-16/Copperton_Budget_2020.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/646761.html,81297,88d15ccd0403948f,,,,
2020-12-16,Copperton Budget 2020.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/664657.pdf,2026-07-14,text,pdftotext -layout,raw/2020-12-16/Copperton_Budget_2020_2.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/644569.html,81297,88d15ccd0403948f,,,,
2020-12-16,Copperton Metro Township Budget Hearing Notice for 2021 Final Budget Hearing on 12-16-2020.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/668165.pdf,2026-07-14,text,pdftotext -layout,raw/2020-12-16/Copperton_Metro_Township_Budget_Hearing_Notice_for_2021_Final_Budget_Hearing_on_12-16-2020.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/646761.html,71537,d13268ee86bdd7b5,,,,
2020-12-16,Invoice_co067_co067-001_48033.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/668167.pdf,2026-07-14,text,pdftotext -layout,raw/2020-12-16/Invoice_co067_co067-001_48033.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/646761.html,370380,63ef7fd05728a926,,,,
2020-12-16,Metro Township Council Agenda 12-16-20.pdf,Council,,agenda_packet,https://www.utah.gov/pmn/files/668169.pdf,2026-07-14,text,pdftotext -layout,raw/2020-12-16/Metro_Township_Council_Agenda_12-16-20.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/646761.html,229718,dcbd667dcb18e99b,,,,
2021-01-20,01-20-21.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/677047.pdf,2026-07-14,text,pdftotext -layout,raw/2021-01-20/01-20-21.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/652585.html,203704,566b5badffbc0f30,,,,
2021-01-20,Copperton Metro Township Electronic Meeting Written Determination (1-20-2021) -signed.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/677045.pdf,2026-07-14,text,pdftotext -layout,raw/2021-01-20/Copperton_Metro_Township_Electronic_Meeting_Written_Determination_1-20-2021_-signed.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/652585.html,139574,63f9203758898760,,,,
2021-02-17,02-17-21.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/687433.pdf,2026-07-14,text,pdftotext -layout,raw/2021-02-17/02-17-21.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/658679.html,453140,37fbf76129f44605,,,,
2021-03-17,CO067-001 - WFWRD Municipal Resolution to Approve of Reorganization as a Local District (3-11-2021) 4837-1351-0880 v.1.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/697845.docx,2026-07-14,text,none (docx raw retained),raw/2021-03-17/CO067-001_-_WFWRD_Municipal_Resolution_to_Approve_of_Reorganization_as_a_Local_District_3-11-2021_4837-1351-08.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/664747.html,20357,bc8395d19e01fddf,,,,
2021-03-17,Copperton - Dominion Energy Franchise Agreement (3-15-2021) 4813-9701-9105 v.1 (002).docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/697847.docx,2026-07-14,text,none (docx raw retained),raw/2021-03-17/Copperton_-_Dominion_Energy_Franchise_Agreement_3-15-2021_4813-9701-9105_v.1_002.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/664747.html,48548,dcb3bf19eff92d9d,,,,
2021-03-17,Copperton Metro Township COVID Fund Transfer Contract AATF[1].pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/697849.pdf,2026-07-14,text,pdftotext -layout,raw/2021-03-17/Copperton_Metro_Township_COVID_Fund_Transfer_Contract_AATF_1.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/664747.html,320603,6d85998f55e9c914,,,,
2021-03-17,Copperton Metro Township Electronic Meeting Written Determination (3-16-2021) -signed.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/697851.pdf,2026-07-14,text,pdftotext -layout,raw/2021-03-17/Copperton_Metro_Township_Electronic_Meeting_Written_Determination_3-16-2021_-signed.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/664747.html,139119,a71997353a450511,,,,
2021-03-17,Metro Township Council Agenda 3-17-2021.pdf,Council,,agenda_packet,https://www.utah.gov/pmn/files/697853.pdf,2026-07-14,text,pdftotext -layout,raw/2021-03-17/Metro_Township_Council_Agenda_3-17-2021.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/664747.html,225862,1000061ba70d0304,,,,
2021-03-17,WFWRD Executive Summary of Conversion from SSD to LD 4840-1266-3261 v.1.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/697855.pdf,2026-07-14,text,pdftotext -layout,raw/2021-03-17/WFWRD_Executive_Summary_of_Conversion_from_SSD_to_LD_4840-1266-3261_v.1.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/664747.html,130623,fe1ede7df20b82bd,,,,
2021-04-21,04-21-21.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/754693.pdf,2026-07-14,text,pdftotext -layout,raw/2021-04-21/04-21-21.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/671399.html,186501,f0d44d4a67fe7ef2,,,,
2021-04-21,2021 Election Dates and Deadlines.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/709321.pdf,2026-07-14,text,pdftotext -layout,raw/2021-04-21/2021_Election_Dates_and_Deadlines.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/671399.html,112870,68feb1ee84d6f2bc,,,,
2021-04-21,Copperton Metro Township Electronic Meeting Written Determination (4-20-2021) -signed.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/709323.pdf,2026-07-14,text,pdftotext -layout,raw/2021-04-21/Copperton_Metro_Township_Electronic_Meeting_Written_Determination_4-20-2021_-signed.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/671399.html,222716,3be81c84642254ef,,,,
2021-04-21,Metro Township Council Agenda 4-21-21.pdf,Council,,agenda_packet,https://www.utah.gov/pmn/files/709325.pdf,2026-07-14,text,pdftotext -layout,raw/2021-04-21/Metro_Township_Council_Agenda_4-21-21.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/671399.html,203624,fa39f02dc93552ff,,,,
2021-04-21,Metro Township Election Contract 2021.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/709327.pdf,2026-07-14,text,pdftotext -layout,raw/2021-04-21/Metro_Township_Election_Contract_2021.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/671399.html,284750,3e35637d17d81b7f,,,,
2021-06-08,2021 Metro Township Candidates.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/727469.pdf,2026-07-14,text,pdftotext -layout,raw/2021-06-08/2021_Metro_Township_Candidates.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/682869.html,448903,c546bfb610afacfa,,,,
2021-06-16,Copperton CWPP 2021X.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/730595.pdf,2026-07-14,text,pdftotext -layout,raw/2021-06-16/Copperton_CWPP_2021X.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/684951.html,286295,2c6c3cc7b7885935,,,,
2021-08-18,08-18-21.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/750165.pdf,2026-07-14,text,pdftotext -layout,raw/2021-08-18/08-18-21.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/697121.html,389020,1787cea1c928f3c3,,,,
2021-09-15,Copperton Draft COOP Plan.MSD (Autosaved).docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/759577.docx,2026-07-14,text,none (docx raw retained),raw/2021-09-15/Copperton_Draft_COOP_Plan.MSD_Autosaved.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/703039.html,157284,4603c9c9ccc07500,,,,
2021-09-15,Copperton Township draft COOP resolution.9.9.20.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/759579.docx,2026-07-14,text,none (docx raw retained),raw/2021-09-15/Copperton_Township_draft_COOP_resolution.9.9.20.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/703039.html,23190,f87570757c8cc34f,,,,
2021-09-15,Metro Township Council Agenda 9-15-21.pdf,Council,,agenda_packet,https://www.utah.gov/pmn/files/759581.pdf,2026-07-14,text,pdftotext -layout,raw/2021-09-15/Metro_Township_Council_Agenda_9-15-21.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/703039.html,634826,beb55a1bf506db6f,,,,
2021-09-15,Resolution Copperton 2022 Tax Increase SLVLESA (2021-09-15) (CO067-001) 4823-7027-1483 v.1.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/759787.pdf,2026-07-14,text,pdftotext -layout,raw/2021-09-15/Resolution_Copperton_2022_Tax_Increase_SLVLESA_2021-09-15_CO067-001_4823-7027-1483_v.1.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/703039.html,271788,a7fa88f744f9b62f,,,,
2021-09-28,210928_CoppertonPC_Packet.pdf,PlanningCommission,,full_packet,https://www.utah.gov/pmn/files/762999.pdf,2026-07-14,text,pdftotext -layout,raw/2021-09-28/210928_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/703865.html,1506621,ff7933e2bec52c8f,,,,
2021-10-20,Copperton Ord 2021-10-01 - Accessory Dwelling Units (10-8-2021).pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/768253.pdf,2026-07-14,text,pdftotext -layout,raw/2021-10-20/Copperton_Ord_2021-10-01_-_Accessory_Dwelling_Units_10-8-2021.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/707887.html,190817,cfd3d89ba599614d,,,,
2021-10-20,Copperton Ord 2021-10-02- Accessory Building Amendents (10-8-2021).pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/768255.pdf,2026-07-14,text,pdftotext -layout,raw/2021-10-20/Copperton_Ord_2021-10-02-_Accessory_Building_Amendents_10-8-2021.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/707887.html,158474,4b5b86b402da8e55,,,,
2021-10-20,Copperton Ord 2021-10-03 - Floodplain Amendments (10-8-2021).pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/768257.pdf,2026-07-14,text,pdftotext -layout,raw/2021-10-20/Copperton_Ord_2021-10-03_-_Floodplain_Amendments_10-8-2021.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/707887.html,355910,de692a0ad1e85381,,,,
2021-10-20,Copperton Public Hearing Notice - ADU Ordinance Accessory Building Ordinance and Floodplain Ordinance (10-8-2021).pdf,Council,PublicHearing,supporting_docs,https://www.utah.gov/pmn/files/768259.pdf,2026-07-14,text,pdftotext -layout,raw/2021-10-20/Copperton_Public_Hearing_Notice_-_ADU_Ordinance_Accessory_Building_Ordinance_and_Floodplain_Ordinance_10-8-202.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/707887.html,122691,0e6163c22d12af43,,,,
2021-10-20,Ordinance 2021-10-01.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/774619.pdf,2026-07-14,text,pdftotext -layout,raw/2021-10-20/Ordinance_2021-10-01.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/711741.html,298365,8275138bfde1fa8d,,,,
2021-10-20,Ordinance 2021-10-02.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/774623.pdf,2026-07-14,text,pdftotext -layout,raw/2021-10-20/Ordinance_2021-10-02.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/711749.html,267345,003e9d2ea9718047,,,,
2021-10-20,Ordinance 2021-10-03.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/774627.pdf,2026-07-14,text,pdftotext -layout,raw/2021-10-20/Ordinance_2021-10-03.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/711753.html,421072,e980856e52e34fe5,,,,
2021-11-16,Copperton approved budget 2022.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/779445.pdf,2026-07-14,text,pdftotext -layout,raw/2021-11-16/Copperton_approved_budget_2022.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/714507.html,473377,cb088f38cbf27df8,,,,
2021-11-16,November Meeting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/782295.pdf,2026-07-14,text,pdftotext -layout,raw/2021-11-16/November_Meeting_Documents.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/716437.html,1487460,c8c66012b2f22a18,,,,
2021-12-15,Copperton approved budget 2022.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/783655.pdf,2026-07-14,text,pdftotext -layout,raw/2021-12-15/Copperton_approved_budget_2022.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/717229.html,473377,cb088f38cbf27df8,,,,
2021-12-15,MSD Final Fee Schedule 2022.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/789081.pdf,2026-07-14,text,pdftotext -layout,raw/2021-12-15/MSD_Final_Fee_Schedule_2022.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/717229.html,464651,59a55c620ccbaa70,,,,
2021-12-15,Packet.pdf,Council,,full_packet,https://www.utah.gov/pmn/files/792995.pdf,2026-07-14,text,pdftotext -layout,raw/2021-12-15/Packet.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/723009.html,1090576,dd71ac7fa06cf925,,,,
2022-01-19,Agenda 01-19-22.pdf,Council,,agenda_packet,https://www.utah.gov/pmn/files/803173.pdf,2026-07-14,text,pdftotext -layout,raw/2022-01-19/Agenda_01-19-22.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/729881.html,222578,80a3ea38c6b2c4f0,,,,
2022-01-19,Copperton Metro Township Electronic Meeting Written Determination 1-19-2022.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/803175.pdf,2026-07-14,text,pdftotext -layout,raw/2022-01-19/Copperton_Metro_Township_Electronic_Meeting_Written_Determination_1-19-2022.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/729881.html,169384,28451a55b60fc8ee,,,,
2022-02-15,220215_CoppertonPC_Packet.pdf,PlanningCommission,,full_packet,https://www.utah.gov/pmn/files/812687.pdf,2026-07-14,text,pdftotext -layout,raw/2022-02-15/220215_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/732625.html,3728832,7f7884177c72ed30,,,,
2022-02-15,Copperton PC Annexation Public Meeting Notice for 2-15-22 meeting (2022-01-24) (CO067-001) 4853-4253-3387 v.2.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/808063.pdf,2026-07-14,text,pdftotext -layout,raw/2022-02-15/Copperton_PC_Annexation_Public_Meeting_Notice_for_2-15-22_meeting_2022-01-24_CO067-001_4853-4253-3387_v.2.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/732625.html,80854,dfd190cf5712aed4,,,,
2022-02-15,DRAFT Copperton Annexation Policy Plan _Jan31_Notice.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/808065.pdf,2026-07-14,text,pdftotext -layout,raw/2022-02-15/DRAFT_Copperton_Annexation_Policy_Plan_Jan31_Notice.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/732625.html,2460444,a1bf60b23660e2c7,,,,
2022-02-15,Public Meeting Copperton Annexation Policy_Feb15Presentation.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/814823.pdf,2026-07-14,text,pdftotext -layout,raw/2022-02-15/Public_Meeting_Copperton_Annexation_Policy_Feb15Presentation.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/732625.html,968247,385c334392191a38,,,,
2022-02-16,Copperton Metro Township Electronic Meeting Written Determination 2-15-2022.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/814723.pdf,2026-07-14,text,pdftotext -layout,raw/2022-02-16/Copperton_Metro_Township_Electronic_Meeting_Written_Determination_2-15-2022.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/736467.html,220615,5e5ef8f229a7139a,,,,
2022-03-15,220315_Copperton PC Annexation Public Meeting Notice.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/819783.pdf,2026-07-14,text,pdftotext -layout,raw/2022-03-15/220315_Copperton_PC_Annexation_Public_Meeting_Notice.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/739413.html,84939,f48e81ee39a49644,,,,
2022-03-15,220315_CoppertonPC_Packet.pdf,PlanningCommission,,full_packet,https://www.utah.gov/pmn/files/823087.pdf,2026-07-14,text,pdftotext -layout,raw/2022-03-15/220315_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/739413.html,4450873,ef6549d40e903d79,,,,
2022-03-15,DRAFT Annexation Ordinance 19.95 v Feb 28_2022.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/819787.pdf,2026-07-14,text,pdftotext -layout,raw/2022-03-15/DRAFT_Annexation_Ordinance_19.95_v_Feb_28_2022.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/739413.html,424988,44e1d90196210ab5,,,,
2022-03-15,DRAFT Copperton Annexation Policy Plan _ v Feb 28_2022.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/819785.pdf,2026-07-14,text,pdftotext -layout,raw/2022-03-15/DRAFT_Copperton_Annexation_Policy_Plan_v_Feb_28_2022.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/739413.html,3179624,de68e54fb35c6958,,,,
2022-03-15,PC_Copperton Annexation Policy Plan and Ordinance_March15_2022.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/825149.pdf,2026-07-14,text,pdftotext -layout,raw/2022-03-15/PC_Copperton_Annexation_Policy_Plan_and_Ordinance_March15_2022.pdf,pmn,1560,https://www.utah.gov/pmn/sitemap/notice/739413.html,1246049,ad1783249d54ccce,,,,
2022-03-16,Copperton Council Annexation Policy Plan Public Hearing Notice (2022-03-01) (Co004-001) 4888-9863-4258 v.2.docx,Council,PublicHearing,supporting_docs,https://www.utah.gov/pmn/files/819865.docx,2026-07-14,text,none (docx raw retained),raw/2022-03-16/Copperton_Council_Annexation_Policy_Plan_Public_Hearing_Notice_2022-03-01_Co004-001_4888-9863-4258_v.2.docx,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/739447.html,30747,2e54054c009e913d,,,,
2022-03-16,DRAFT Annexation Ordinance 19.95 v Feb 28_2022.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/819867.pdf,2026-07-14,text,pdftotext -layout,raw/2022-03-16/DRAFT_Annexation_Ordinance_19.95_v_Feb_28_2022.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/739447.html,424988,44e1d90196210ab5,,,,
2022-03-16,DRAFT Copperton Annexation Policy Plan _ v Feb 28_2022.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/819869.pdf,2026-07-14,text,pdftotext -layout,raw/2022-03-16/DRAFT_Copperton_Annexation_Policy_Plan_v_Feb_28_2022.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/739447.html,3179624,de68e54fb35c6958,,,,
2022-03-21,Ordinance 2022-03-01.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/827279.pdf,2026-07-14,text,pdftotext -layout,raw/2022-03-21/Ordinance_2022-03-01.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/743749.html,2903148,a7b1b18e0a9e38ec,,,,
2022-03-21,Ordinance 2022-03-02.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/827281.pdf,2026-07-14,text,pdftotext -layout,raw/2022-03-21/Ordinance_2022-03-02.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/743751.html,649584,fd83741d2244f0f7,,,,
2022-05-18,Metro Township Council Agenda 5-18-2022.pdf,Council,,agenda_packet,https://www.utah.gov/pmn/files/849351.pdf,2026-07-14,text,pdftotext -layout,raw/2022-05-18/Metro_Township_Council_Agenda_5-18-2022.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/756567.html,295658,a92b14d2d946d102,,,,
2022-06-15,Metro Township Council Agenda 6-15-2022.pdf,Council,,agenda_packet,https://www.utah.gov/pmn/files/859845.pdf,2026-07-14,text,pdftotext -layout,raw/2022-06-15/Metro_Township_Council_Agenda_6-15-2022.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/763007.html,324815,71174366d5912121,,,,
2022-06-15,Updated Fee Schedule 2022.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/859847.pdf,2026-07-14,text,pdftotext -layout,raw/2022-06-15/Updated_Fee_Schedule_2022.pdf,pmn,5831,https://www.utah.gov/pmn/sitemap/notice/763007.html,73703,35a8df790e818d73,,,,
