EventItemId,_event_id,_body_id,VotePersonId,VotePersonName,VoteValueId,VoteValueName
58377,3443,265,195,Ann Granato,17,Nay
58377,3443,265,448,Sheldon Stewart,16,Aye
58377,3443,265,393,Dea Theodore,16,Aye
58378,3443,265,389,Laurie Stringham,16,Aye
58378,3443,265,449,Suzanne Harrison,16,Aye
58378,3443,265,203,Jim Bradley,16,Aye
58378,3443,265,189,Arlyn Bradshaw,16,Aye
58378,3443,265,391,Dave Alvord,17,Nay
58378,3443,265,193,Aimee Winder Newton,16,Aye
58378,3443,265,195,Ann Granato,16,Aye
58378,3443,265,448,Sheldon Stewart,17,Nay
58378,3443,265,393,Dea Theodore,17,Nay
28805,2922,180,345,Shireen Ghorbani,,
28805,2922,180,202,Richard Snelgrove,24,Call In
28805,2922,180,203,Jim Bradley,,
28805,2922,180,189,Arlyn Bradshaw,,
28805,2922,180,191,Michael Jensen,,
28805,2922,180,193,Aimee Winder Newton,,
28805,2922,180,195,Ann Granato,,
28805,2922,180,197,Steve DeBry,,
28805,2922,180,199,Max Burdick,,
30308,2936,180,345,Shireen Ghorbani,16,Aye
30308,2936,180,202,Richard Snelgrove,16,Aye
30308,2936,180,203,Jim Bradley,16,Aye
30308,2936,180,189,Arlyn Bradshaw,16,Aye
30308,2936,180,191,Michael Jensen,16,Aye
30308,2936,180,193,Aimee Winder Newton,16,Aye
30308,2936,180,195,Ann Granato,16,Aye
30308,2936,180,197,Steve DeBry,16,Aye
30308,2936,180,199,Max Burdick,16,Aye
30317,2936,180,345,Shireen Ghorbani,16,Aye
30317,2936,180,202,Richard Snelgrove,16,Aye
30317,2936,180,203,Jim Bradley,16,Aye
30317,2936,180,189,Arlyn Bradshaw,16,Aye
30317,2936,180,191,Michael Jensen,16,Aye
30317,2936,180,193,Aimee Winder Newton,16,Aye
30317,2936,180,195,Ann Granato,16,Aye
30317,2936,180,197,Steve DeBry,16,Aye
30317,2936,180,199,Max Burdick,16,Aye
30352,2936,180,345,Shireen Ghorbani,16,Aye
30352,2936,180,202,Richard Snelgrove,16,Aye
30352,2936,180,203,Jim Bradley,16,Aye
30352,2936,180,189,Arlyn Bradshaw,16,Aye
30352,2936,180,191,Michael Jensen,16,Aye
30352,2936,180,193,Aimee Winder Newton,16,Aye
30352,2936,180,195,Ann Granato,16,Aye
30352,2936,180,197,Steve DeBry,16,Aye
30352,2936,180,199,Max Burdick,16,Aye
30353,2936,180,345,Shireen Ghorbani,16,Aye
30353,2936,180,202,Richard Snelgrove,16,Aye
30353,2936,180,203,Jim Bradley,16,Aye
30353,2936,180,189,Arlyn Bradshaw,16,Aye
30353,2936,180,191,Michael Jensen,16,Aye
30353,2936,180,193,Aimee Winder Newton,16,Aye
30353,2936,180,195,Ann Granato,16,Aye
30353,2936,180,197,Steve DeBry,16,Aye
30353,2936,180,199,Max Burdick,16,Aye
30356,2936,180,345,Shireen Ghorbani,16,Aye
30356,2936,180,202,Richard Snelgrove,16,Aye
30356,2936,180,203,Jim Bradley,16,Aye
30356,2936,180,189,Arlyn Bradshaw,16,Aye
30356,2936,180,191,Michael Jensen,16,Aye
30356,2936,180,193,Aimee Winder Newton,16,Aye
30356,2936,180,195,Ann Granato,16,Aye
30356,2936,180,197,Steve DeBry,16,Aye
30356,2936,180,199,Max Burdick,16,Aye
30404,2951,180,345,Shireen Ghorbani,16,Aye
30404,2951,180,202,Richard Snelgrove,16,Aye
30404,2951,180,203,Jim Bradley,16,Aye
30404,2951,180,189,Arlyn Bradshaw,16,Aye
30404,2951,180,191,Michael Jensen,16,Aye
30404,2951,180,193,Aimee Winder Newton,16,Aye
30404,2951,180,195,Ann Granato,16,Aye
30404,2951,180,197,Steve DeBry,16,Aye
30404,2951,180,199,Max Burdick,16,Aye
30418,2951,180,345,Shireen Ghorbani,16,Aye
30418,2951,180,202,Richard Snelgrove,16,Aye
30418,2951,180,203,Jim Bradley,16,Aye
30418,2951,180,189,Arlyn Bradshaw,16,Aye
30418,2951,180,191,Michael Jensen,16,Aye
30418,2951,180,193,Aimee Winder Newton,16,Aye
30418,2951,180,195,Ann Granato,16,Aye
30418,2951,180,197,Steve DeBry,16,Aye
30418,2951,180,199,Max Burdick,16,Aye
30459,2951,180,345,Shireen Ghorbani,16,Aye
30459,2951,180,202,Richard Snelgrove,16,Aye
30459,2951,180,203,Jim Bradley,16,Aye
30459,2951,180,189,Arlyn Bradshaw,16,Aye
30459,2951,180,191,Michael Jensen,16,Aye
30459,2951,180,193,Aimee Winder Newton,16,Aye
30459,2951,180,195,Ann Granato,16,Aye
30459,2951,180,197,Steve DeBry,16,Aye
30459,2951,180,199,Max Burdick,16,Aye
30460,2951,180,345,Shireen Ghorbani,16,Aye
30460,2951,180,202,Richard Snelgrove,16,Aye
30460,2951,180,203,Jim Bradley,16,Aye
30460,2951,180,189,Arlyn Bradshaw,16,Aye
30460,2951,180,191,Michael Jensen,16,Aye
30460,2951,180,193,Aimee Winder Newton,16,Aye
30460,2951,180,195,Ann Granato,16,Aye
30460,2951,180,197,Steve DeBry,16,Aye
30460,2951,180,199,Max Burdick,16,Aye
30477,2951,180,345,Shireen Ghorbani,16,Aye
30477,2951,180,202,Richard Snelgrove,16,Aye
30477,2951,180,203,Jim Bradley,19,Absent
30477,2951,180,189,Arlyn Bradshaw,16,Aye
30477,2951,180,191,Michael Jensen,16,Aye
30477,2951,180,193,Aimee Winder Newton,16,Aye
30477,2951,180,195,Ann Granato,16,Aye
30477,2951,180,197,Steve DeBry,16,Aye
30477,2951,180,199,Max Burdick,16,Aye
30541,2951,180,345,Shireen Ghorbani,17,Nay
30541,2951,180,202,Richard Snelgrove,16,Aye
30541,2951,180,203,Jim Bradley,16,Aye
30541,2951,180,189,Arlyn Bradshaw,16,Aye
30541,2951,180,191,Michael Jensen,16,Aye
30541,2951,180,193,Aimee Winder Newton,16,Aye
30541,2951,180,195,Ann Granato,16,Aye
30541,2951,180,197,Steve DeBry,16,Aye
30541,2951,180,199,Max Burdick,16,Aye
30580,2953,180,345,Shireen Ghorbani,16,Aye
30580,2953,180,202,Richard Snelgrove,16,Aye
30580,2953,180,203,Jim Bradley,16,Aye
30580,2953,180,189,Arlyn Bradshaw,16,Aye
30580,2953,180,191,Michael Jensen,16,Aye
30580,2953,180,193,Aimee Winder Newton,16,Aye
30580,2953,180,195,Ann Granato,16,Aye
30580,2953,180,197,Steve DeBry,16,Aye
30580,2953,180,199,Max Burdick,16,Aye
30581,2953,180,345,Shireen Ghorbani,16,Aye
30581,2953,180,202,Richard Snelgrove,16,Aye
30581,2953,180,203,Jim Bradley,16,Aye
30581,2953,180,189,Arlyn Bradshaw,16,Aye
30581,2953,180,191,Michael Jensen,16,Aye
30581,2953,180,193,Aimee Winder Newton,16,Aye
30581,2953,180,195,Ann Granato,16,Aye
30581,2953,180,197,Steve DeBry,16,Aye
30581,2953,180,199,Max Burdick,16,Aye
30582,2953,180,345,Shireen Ghorbani,16,Aye
30582,2953,180,202,Richard Snelgrove,16,Aye
30582,2953,180,203,Jim Bradley,16,Aye
30582,2953,180,189,Arlyn Bradshaw,16,Aye
30582,2953,180,191,Michael Jensen,16,Aye
30582,2953,180,193,Aimee Winder Newton,16,Aye
30582,2953,180,195,Ann Granato,16,Aye
30582,2953,180,197,Steve DeBry,16,Aye
30582,2953,180,199,Max Burdick,16,Aye
30583,2953,180,345,Shireen Ghorbani,16,Aye
30583,2953,180,202,Richard Snelgrove,16,Aye
30583,2953,180,203,Jim Bradley,16,Aye
30583,2953,180,189,Arlyn Bradshaw,16,Aye
30583,2953,180,191,Michael Jensen,16,Aye
30583,2953,180,193,Aimee Winder Newton,16,Aye
30583,2953,180,195,Ann Granato,16,Aye
30583,2953,180,197,Steve DeBry,16,Aye
30583,2953,180,199,Max Burdick,16,Aye
30584,2953,180,345,Shireen Ghorbani,16,Aye
30584,2953,180,202,Richard Snelgrove,16,Aye
30584,2953,180,203,Jim Bradley,16,Aye
30584,2953,180,189,Arlyn Bradshaw,16,Aye
30584,2953,180,191,Michael Jensen,16,Aye
30584,2953,180,193,Aimee Winder Newton,16,Aye
30584,2953,180,195,Ann Granato,16,Aye
30584,2953,180,197,Steve DeBry,16,Aye
30584,2953,180,199,Max Burdick,16,Aye
30587,2953,180,345,Shireen Ghorbani,16,Aye
30587,2953,180,202,Richard Snelgrove,16,Aye
30587,2953,180,203,Jim Bradley,16,Aye
30587,2953,180,189,Arlyn Bradshaw,16,Aye
30587,2953,180,191,Michael Jensen,16,Aye
30587,2953,180,193,Aimee Winder Newton,16,Aye
30587,2953,180,195,Ann Granato,16,Aye
30587,2953,180,197,Steve DeBry,16,Aye
30587,2953,180,199,Max Burdick,16,Aye
30592,2953,180,345,Shireen Ghorbani,16,Aye
30592,2953,180,202,Richard Snelgrove,16,Aye
30592,2953,180,203,Jim Bradley,16,Aye
30592,2953,180,189,Arlyn Bradshaw,16,Aye
30592,2953,180,191,Michael Jensen,16,Aye
30592,2953,180,193,Aimee Winder Newton,16,Aye
30592,2953,180,195,Ann Granato,16,Aye
30592,2953,180,197,Steve DeBry,16,Aye
30592,2953,180,199,Max Burdick,16,Aye
30597,2953,180,345,Shireen Ghorbani,16,Aye
30597,2953,180,202,Richard Snelgrove,16,Aye
30597,2953,180,203,Jim Bradley,16,Aye
30597,2953,180,189,Arlyn Bradshaw,16,Aye
30597,2953,180,191,Michael Jensen,16,Aye
30597,2953,180,193,Aimee Winder Newton,16,Aye
30597,2953,180,195,Ann Granato,16,Aye
30597,2953,180,197,Steve DeBry,16,Aye
30597,2953,180,199,Max Burdick,16,Aye
30660,2954,180,345,Shireen Ghorbani,16,Aye
30660,2954,180,202,Richard Snelgrove,16,Aye
30660,2954,180,203,Jim Bradley,16,Aye
30660,2954,180,189,Arlyn Bradshaw,16,Aye
30660,2954,180,191,Michael Jensen,16,Aye
30660,2954,180,193,Aimee Winder Newton,16,Aye
30660,2954,180,195,Ann Granato,16,Aye
30660,2954,180,197,Steve DeBry,16,Aye
30660,2954,180,199,Max Burdick,16,Aye
30665,2954,180,345,Shireen Ghorbani,16,Aye
30665,2954,180,202,Richard Snelgrove,16,Aye
30665,2954,180,203,Jim Bradley,16,Aye
30665,2954,180,189,Arlyn Bradshaw,16,Aye
30665,2954,180,191,Michael Jensen,16,Aye
30665,2954,180,193,Aimee Winder Newton,16,Aye
30665,2954,180,195,Ann Granato,16,Aye
30665,2954,180,197,Steve DeBry,16,Aye
30665,2954,180,199,Max Burdick,16,Aye
30666,2954,180,345,Shireen Ghorbani,16,Aye
30666,2954,180,202,Richard Snelgrove,16,Aye
30666,2954,180,203,Jim Bradley,16,Aye
30666,2954,180,189,Arlyn Bradshaw,16,Aye
30666,2954,180,191,Michael Jensen,16,Aye
30666,2954,180,193,Aimee Winder Newton,16,Aye
30666,2954,180,195,Ann Granato,16,Aye
30666,2954,180,197,Steve DeBry,16,Aye
30666,2954,180,199,Max Burdick,16,Aye
30667,2954,180,345,Shireen Ghorbani,16,Aye
30667,2954,180,202,Richard Snelgrove,16,Aye
30667,2954,180,203,Jim Bradley,16,Aye
30667,2954,180,189,Arlyn Bradshaw,16,Aye
30667,2954,180,191,Michael Jensen,16,Aye
30667,2954,180,193,Aimee Winder Newton,16,Aye
30667,2954,180,195,Ann Granato,16,Aye
30667,2954,180,197,Steve DeBry,16,Aye
30667,2954,180,199,Max Burdick,16,Aye
30668,2954,180,345,Shireen Ghorbani,16,Aye
30668,2954,180,202,Richard Snelgrove,16,Aye
30668,2954,180,203,Jim Bradley,16,Aye
30668,2954,180,189,Arlyn Bradshaw,16,Aye
30668,2954,180,191,Michael Jensen,16,Aye
30668,2954,180,193,Aimee Winder Newton,16,Aye
30668,2954,180,195,Ann Granato,16,Aye
30668,2954,180,197,Steve DeBry,16,Aye
30668,2954,180,199,Max Burdick,16,Aye
30669,2954,180,345,Shireen Ghorbani,16,Aye
30669,2954,180,202,Richard Snelgrove,16,Aye
30669,2954,180,203,Jim Bradley,16,Aye
30669,2954,180,189,Arlyn Bradshaw,16,Aye
30669,2954,180,191,Michael Jensen,16,Aye
30669,2954,180,193,Aimee Winder Newton,16,Aye
30669,2954,180,195,Ann Granato,16,Aye
30669,2954,180,197,Steve DeBry,16,Aye
30669,2954,180,199,Max Burdick,16,Aye
30670,2954,180,345,Shireen Ghorbani,16,Aye
30670,2954,180,202,Richard Snelgrove,16,Aye
30670,2954,180,203,Jim Bradley,16,Aye
30670,2954,180,189,Arlyn Bradshaw,16,Aye
30670,2954,180,191,Michael Jensen,16,Aye
30670,2954,180,193,Aimee Winder Newton,16,Aye
30670,2954,180,195,Ann Granato,16,Aye
30670,2954,180,197,Steve DeBry,16,Aye
30670,2954,180,199,Max Burdick,16,Aye
30671,2954,180,345,Shireen Ghorbani,16,Aye
30671,2954,180,202,Richard Snelgrove,16,Aye
30671,2954,180,203,Jim Bradley,16,Aye
30671,2954,180,189,Arlyn Bradshaw,16,Aye
30671,2954,180,191,Michael Jensen,16,Aye
30671,2954,180,193,Aimee Winder Newton,16,Aye
30671,2954,180,195,Ann Granato,16,Aye
30671,2954,180,197,Steve DeBry,16,Aye
30671,2954,180,199,Max Burdick,16,Aye
30672,2954,180,345,Shireen Ghorbani,16,Aye
30672,2954,180,202,Richard Snelgrove,16,Aye
30672,2954,180,203,Jim Bradley,16,Aye
30672,2954,180,189,Arlyn Bradshaw,16,Aye
30672,2954,180,191,Michael Jensen,16,Aye
30672,2954,180,193,Aimee Winder Newton,16,Aye
30672,2954,180,195,Ann Granato,16,Aye
30672,2954,180,197,Steve DeBry,16,Aye
30672,2954,180,199,Max Burdick,16,Aye
30674,2954,180,345,Shireen Ghorbani,16,Aye
30674,2954,180,202,Richard Snelgrove,16,Aye
30674,2954,180,203,Jim Bradley,16,Aye
30674,2954,180,189,Arlyn Bradshaw,16,Aye
30674,2954,180,191,Michael Jensen,16,Aye
30674,2954,180,193,Aimee Winder Newton,16,Aye
30674,2954,180,195,Ann Granato,16,Aye
30674,2954,180,197,Steve DeBry,16,Aye
30674,2954,180,199,Max Burdick,16,Aye
30796,2962,180,345,Shireen Ghorbani,16,Aye
30796,2962,180,202,Richard Snelgrove,16,Aye
30796,2962,180,203,Jim Bradley,16,Aye
30796,2962,180,189,Arlyn Bradshaw,19,Absent
30796,2962,180,191,Michael Jensen,16,Aye
30796,2962,180,193,Aimee Winder Newton,16,Aye
30796,2962,180,195,Ann Granato,16,Aye
30796,2962,180,197,Steve DeBry,16,Aye
30796,2962,180,199,Max Burdick,16,Aye
30799,2962,180,345,Shireen Ghorbani,16,Aye
30799,2962,180,202,Richard Snelgrove,16,Aye
30799,2962,180,203,Jim Bradley,16,Aye
30799,2962,180,189,Arlyn Bradshaw,19,Absent
30799,2962,180,191,Michael Jensen,16,Aye
30799,2962,180,193,Aimee Winder Newton,16,Aye
30799,2962,180,195,Ann Granato,16,Aye
30799,2962,180,197,Steve DeBry,16,Aye
30799,2962,180,199,Max Burdick,16,Aye
30811,2962,180,345,Shireen Ghorbani,16,Aye
30811,2962,180,202,Richard Snelgrove,16,Aye
30811,2962,180,203,Jim Bradley,16,Aye
30811,2962,180,189,Arlyn Bradshaw,19,Absent
30811,2962,180,191,Michael Jensen,16,Aye
30811,2962,180,193,Aimee Winder Newton,16,Aye
30811,2962,180,195,Ann Granato,16,Aye
30811,2962,180,197,Steve DeBry,16,Aye
30811,2962,180,199,Max Burdick,16,Aye
30854,2962,180,345,Shireen Ghorbani,16,Aye
30854,2962,180,202,Richard Snelgrove,16,Aye
30854,2962,180,203,Jim Bradley,16,Aye
30854,2962,180,189,Arlyn Bradshaw,19,Absent
30854,2962,180,191,Michael Jensen,16,Aye
30854,2962,180,193,Aimee Winder Newton,16,Aye
30854,2962,180,195,Ann Granato,16,Aye
30854,2962,180,197,Steve DeBry,16,Aye
30854,2962,180,199,Max Burdick,16,Aye
30861,2963,180,345,Shireen Ghorbani,16,Aye
30861,2963,180,202,Richard Snelgrove,16,Aye
30861,2963,180,203,Jim Bradley,16,Aye
30861,2963,180,189,Arlyn Bradshaw,16,Aye
30861,2963,180,191,Michael Jensen,16,Aye
30861,2963,180,193,Aimee Winder Newton,16,Aye
30861,2963,180,195,Ann Granato,16,Aye
30861,2963,180,197,Steve DeBry,16,Aye
30861,2963,180,199,Max Burdick,16,Aye
30863,2963,180,345,Shireen Ghorbani,16,Aye
30863,2963,180,202,Richard Snelgrove,16,Aye
30863,2963,180,203,Jim Bradley,16,Aye
30863,2963,180,189,Arlyn Bradshaw,16,Aye
30863,2963,180,191,Michael Jensen,16,Aye
30863,2963,180,193,Aimee Winder Newton,16,Aye
30863,2963,180,195,Ann Granato,16,Aye
30863,2963,180,197,Steve DeBry,16,Aye
30863,2963,180,199,Max Burdick,16,Aye
30866,2963,180,345,Shireen Ghorbani,16,Aye
30866,2963,180,202,Richard Snelgrove,16,Aye
30866,2963,180,203,Jim Bradley,16,Aye
30866,2963,180,189,Arlyn Bradshaw,16,Aye
30866,2963,180,191,Michael Jensen,16,Aye
30866,2963,180,193,Aimee Winder Newton,16,Aye
30866,2963,180,195,Ann Granato,16,Aye
30866,2963,180,197,Steve DeBry,16,Aye
30866,2963,180,199,Max Burdick,16,Aye
30887,2963,180,345,Shireen Ghorbani,16,Aye
30887,2963,180,202,Richard Snelgrove,16,Aye
30887,2963,180,203,Jim Bradley,16,Aye
30887,2963,180,189,Arlyn Bradshaw,16,Aye
30887,2963,180,191,Michael Jensen,16,Aye
30887,2963,180,193,Aimee Winder Newton,16,Aye
30887,2963,180,195,Ann Granato,16,Aye
30887,2963,180,197,Steve DeBry,16,Aye
30887,2963,180,199,Max Burdick,16,Aye
30935,2963,180,345,Shireen Ghorbani,16,Aye
30935,2963,180,202,Richard Snelgrove,16,Aye
30935,2963,180,203,Jim Bradley,16,Aye
30935,2963,180,189,Arlyn Bradshaw,16,Aye
30935,2963,180,191,Michael Jensen,16,Aye
30935,2963,180,193,Aimee Winder Newton,16,Aye
30935,2963,180,195,Ann Granato,16,Aye
30935,2963,180,197,Steve DeBry,16,Aye
30935,2963,180,199,Max Burdick,16,Aye
30956,2964,180,345,Shireen Ghorbani,17,Nay
30956,2964,180,202,Richard Snelgrove,19,Absent
30956,2964,180,203,Jim Bradley,17,Nay
30956,2964,180,189,Arlyn Bradshaw,17,Nay
30956,2964,180,191,Michael Jensen,17,Nay
30956,2964,180,193,Aimee Winder Newton,16,Aye
30956,2964,180,195,Ann Granato,17,Nay
30956,2964,180,197,Steve DeBry,17,Nay
30956,2964,180,199,Max Burdick,16,Aye
30968,2964,180,345,Shireen Ghorbani,16,Aye
30968,2964,180,202,Richard Snelgrove,16,Aye
30968,2964,180,203,Jim Bradley,16,Aye
30968,2964,180,189,Arlyn Bradshaw,16,Aye
30968,2964,180,191,Michael Jensen,16,Aye
30968,2964,180,193,Aimee Winder Newton,16,Aye
30968,2964,180,195,Ann Granato,16,Aye
30968,2964,180,197,Steve DeBry,16,Aye
30968,2964,180,199,Max Burdick,16,Aye
31009,2964,180,345,Shireen Ghorbani,16,Aye
31009,2964,180,202,Richard Snelgrove,16,Aye
31009,2964,180,203,Jim Bradley,19,Absent
31009,2964,180,189,Arlyn Bradshaw,16,Aye
31009,2964,180,191,Michael Jensen,16,Aye
31009,2964,180,193,Aimee Winder Newton,16,Aye
31009,2964,180,195,Ann Granato,16,Aye
31009,2964,180,197,Steve DeBry,16,Aye
31009,2964,180,199,Max Burdick,16,Aye
31011,2964,180,345,Shireen Ghorbani,16,Aye
31011,2964,180,202,Richard Snelgrove,19,Absent
31011,2964,180,203,Jim Bradley,16,Aye
31011,2964,180,189,Arlyn Bradshaw,16,Aye
31011,2964,180,191,Michael Jensen,16,Aye
31011,2964,180,193,Aimee Winder Newton,16,Aye
31011,2964,180,195,Ann Granato,16,Aye
31011,2964,180,197,Steve DeBry,16,Aye
31011,2964,180,199,Max Burdick,16,Aye
31114,2972,180,345,Shireen Ghorbani,16,Aye
31114,2972,180,202,Richard Snelgrove,19,Absent
31114,2972,180,203,Jim Bradley,16,Aye
31114,2972,180,189,Arlyn Bradshaw,16,Aye
31114,2972,180,191,Michael Jensen,16,Aye
31114,2972,180,193,Aimee Winder Newton,16,Aye
31114,2972,180,195,Ann Granato,16,Aye
31114,2972,180,197,Steve DeBry,16,Aye
31114,2972,180,199,Max Burdick,16,Aye
31132,2972,180,345,Shireen Ghorbani,16,Aye
31132,2972,180,202,Richard Snelgrove,19,Absent
31132,2972,180,203,Jim Bradley,16,Aye
31132,2972,180,189,Arlyn Bradshaw,16,Aye
31132,2972,180,191,Michael Jensen,16,Aye
31132,2972,180,193,Aimee Winder Newton,16,Aye
31132,2972,180,195,Ann Granato,16,Aye
31132,2972,180,197,Steve DeBry,16,Aye
31132,2972,180,199,Max Burdick,16,Aye
31190,2972,180,345,Shireen Ghorbani,16,Aye
31190,2972,180,202,Richard Snelgrove,16,Aye
31190,2972,180,203,Jim Bradley,16,Aye
31190,2972,180,189,Arlyn Bradshaw,16,Aye
31190,2972,180,191,Michael Jensen,16,Aye
31190,2972,180,193,Aimee Winder Newton,16,Aye
31190,2972,180,195,Ann Granato,16,Aye
31190,2972,180,197,Steve DeBry,16,Aye
31190,2972,180,199,Max Burdick,16,Aye
31343,2972,180,345,Shireen Ghorbani,16,Aye
31343,2972,180,202,Richard Snelgrove,16,Aye
31343,2972,180,203,Jim Bradley,19,Absent
31343,2972,180,189,Arlyn Bradshaw,16,Aye
31343,2972,180,191,Michael Jensen,16,Aye
31343,2972,180,193,Aimee Winder Newton,16,Aye
31343,2972,180,195,Ann Granato,16,Aye
31343,2972,180,197,Steve DeBry,16,Aye
31343,2972,180,199,Max Burdick,19,Absent
31268,2973,180,345,Shireen Ghorbani,16,Aye
31268,2973,180,202,Richard Snelgrove,16,Aye
31268,2973,180,203,Jim Bradley,16,Aye
31268,2973,180,189,Arlyn Bradshaw,19,Absent
31268,2973,180,191,Michael Jensen,19,Absent
31268,2973,180,193,Aimee Winder Newton,16,Aye
31268,2973,180,195,Ann Granato,16,Aye
31268,2973,180,197,Steve DeBry,16,Aye
31268,2973,180,199,Max Burdick,19,Absent
31269,2973,180,345,Shireen Ghorbani,16,Aye
31269,2973,180,202,Richard Snelgrove,16,Aye
31269,2973,180,203,Jim Bradley,16,Aye
31269,2973,180,189,Arlyn Bradshaw,16,Aye
31269,2973,180,191,Michael Jensen,16,Aye
31269,2973,180,193,Aimee Winder Newton,16,Aye
31269,2973,180,195,Ann Granato,16,Aye
31269,2973,180,197,Steve DeBry,16,Aye
31269,2973,180,199,Max Burdick,19,Absent
31274,2973,180,345,Shireen Ghorbani,16,Aye
31274,2973,180,202,Richard Snelgrove,16,Aye
31274,2973,180,203,Jim Bradley,16,Aye
31274,2973,180,189,Arlyn Bradshaw,16,Aye
31274,2973,180,191,Michael Jensen,16,Aye
31274,2973,180,193,Aimee Winder Newton,16,Aye
31274,2973,180,195,Ann Granato,16,Aye
31274,2973,180,197,Steve DeBry,16,Aye
31274,2973,180,199,Max Burdick,19,Absent
31289,2973,180,345,Shireen Ghorbani,16,Aye
31289,2973,180,202,Richard Snelgrove,16,Aye
31289,2973,180,203,Jim Bradley,16,Aye
31289,2973,180,189,Arlyn Bradshaw,16,Aye
31289,2973,180,191,Michael Jensen,16,Aye
31289,2973,180,193,Aimee Winder Newton,16,Aye
31289,2973,180,195,Ann Granato,16,Aye
31289,2973,180,197,Steve DeBry,16,Aye
31289,2973,180,199,Max Burdick,19,Absent
31294,2973,180,345,Shireen Ghorbani,16,Aye
31294,2973,180,202,Richard Snelgrove,16,Aye
31294,2973,180,203,Jim Bradley,16,Aye
31294,2973,180,189,Arlyn Bradshaw,16,Aye
31294,2973,180,191,Michael Jensen,16,Aye
31294,2973,180,193,Aimee Winder Newton,16,Aye
31294,2973,180,195,Ann Granato,16,Aye
31294,2973,180,197,Steve DeBry,16,Aye
31294,2973,180,199,Max Burdick,16,Aye
31536,2973,180,345,Shireen Ghorbani,16,Aye
31536,2973,180,202,Richard Snelgrove,16,Aye
31536,2973,180,203,Jim Bradley,16,Aye
31536,2973,180,189,Arlyn Bradshaw,16,Aye
31536,2973,180,191,Michael Jensen,16,Aye
31536,2973,180,193,Aimee Winder Newton,16,Aye
31536,2973,180,195,Ann Granato,16,Aye
31536,2973,180,197,Steve DeBry,16,Aye
31536,2973,180,199,Max Burdick,16,Aye
31537,2973,180,345,Shireen Ghorbani,16,Aye
31537,2973,180,202,Richard Snelgrove,16,Aye
31537,2973,180,203,Jim Bradley,16,Aye
31537,2973,180,189,Arlyn Bradshaw,16,Aye
31537,2973,180,191,Michael Jensen,16,Aye
31537,2973,180,193,Aimee Winder Newton,16,Aye
31537,2973,180,195,Ann Granato,16,Aye
31537,2973,180,197,Steve DeBry,16,Aye
31537,2973,180,199,Max Burdick,16,Aye
31383,2974,180,345,Shireen Ghorbani,16,Aye
31383,2974,180,202,Richard Snelgrove,16,Aye
31383,2974,180,203,Jim Bradley,16,Aye
31383,2974,180,189,Arlyn Bradshaw,16,Aye
31383,2974,180,191,Michael Jensen,16,Aye
31383,2974,180,193,Aimee Winder Newton,16,Aye
31383,2974,180,195,Ann Granato,16,Aye
31383,2974,180,197,Steve DeBry,16,Aye
31383,2974,180,199,Max Burdick,16,Aye
31384,2974,180,345,Shireen Ghorbani,16,Aye
31384,2974,180,202,Richard Snelgrove,16,Aye
31384,2974,180,203,Jim Bradley,16,Aye
31384,2974,180,189,Arlyn Bradshaw,16,Aye
31384,2974,180,191,Michael Jensen,16,Aye
31384,2974,180,193,Aimee Winder Newton,16,Aye
31384,2974,180,195,Ann Granato,16,Aye
31384,2974,180,197,Steve DeBry,16,Aye
31384,2974,180,199,Max Burdick,16,Aye
31385,2974,180,345,Shireen Ghorbani,16,Aye
31385,2974,180,202,Richard Snelgrove,16,Aye
31385,2974,180,203,Jim Bradley,16,Aye
31385,2974,180,189,Arlyn Bradshaw,16,Aye
31385,2974,180,191,Michael Jensen,16,Aye
31385,2974,180,193,Aimee Winder Newton,16,Aye
31385,2974,180,195,Ann Granato,16,Aye
31385,2974,180,197,Steve DeBry,16,Aye
31385,2974,180,199,Max Burdick,16,Aye
31386,2974,180,345,Shireen Ghorbani,16,Aye
31386,2974,180,202,Richard Snelgrove,16,Aye
31386,2974,180,203,Jim Bradley,16,Aye
31386,2974,180,189,Arlyn Bradshaw,16,Aye
31386,2974,180,191,Michael Jensen,16,Aye
31386,2974,180,193,Aimee Winder Newton,16,Aye
31386,2974,180,195,Ann Granato,16,Aye
31386,2974,180,197,Steve DeBry,16,Aye
31386,2974,180,199,Max Burdick,16,Aye
31389,2974,180,345,Shireen Ghorbani,16,Aye
31389,2974,180,202,Richard Snelgrove,16,Aye
31389,2974,180,203,Jim Bradley,16,Aye
31389,2974,180,189,Arlyn Bradshaw,16,Aye
31389,2974,180,191,Michael Jensen,16,Aye
31389,2974,180,193,Aimee Winder Newton,16,Aye
31389,2974,180,195,Ann Granato,16,Aye
31389,2974,180,197,Steve DeBry,16,Aye
31389,2974,180,199,Max Burdick,16,Aye
31403,2974,180,345,Shireen Ghorbani,16,Aye
31403,2974,180,202,Richard Snelgrove,16,Aye
31403,2974,180,203,Jim Bradley,16,Aye
31403,2974,180,189,Arlyn Bradshaw,16,Aye
31403,2974,180,191,Michael Jensen,16,Aye
31403,2974,180,193,Aimee Winder Newton,16,Aye
31403,2974,180,195,Ann Granato,16,Aye
31403,2974,180,197,Steve DeBry,16,Aye
31403,2974,180,199,Max Burdick,16,Aye
31540,2974,180,345,Shireen Ghorbani,16,Aye
31540,2974,180,202,Richard Snelgrove,19,Absent
31540,2974,180,203,Jim Bradley,16,Aye
31540,2974,180,189,Arlyn Bradshaw,19,Absent
