EventId,EventDate,EventBodyId,EventBodyName,EventMinutesStatusName,EventMinutesFile,EventAgendaFile,EventInSiteURL,_module
3328,2022-10-11T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2022/10/3328_M_Council_Work_Session_22-10-11_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2022/10/3328_A_Council_Work_Session_22-10-11_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3328&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3330,2022-10-18T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2022/10/3330_M_Council_Work_Session_22-10-18_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2022/10/3330_A_Council_Work_Session_22-10-18_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3330&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3332,2022-10-25T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2022/10/3332_M_Council_Work_Session_22-10-25_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2022/10/3332_A_Council_Work_Session_22-10-25_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3332&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3342,2022-11-01T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2022/11/3342_M_Council_Work_Session_22-11-01_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2022/11/3342_A_Council_Work_Session_22-11-01_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3342&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3343,2022-11-08T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2022/11/3343_M_Council_Work_Session_22-11-08_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2022/11/3343_A_Council_Work_Session_22-11-08_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3343&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3344,2022-11-15T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2022/11/3344_M_Council_Work_Session_22-11-15_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2022/11/3344_A_Council_Work_Session_22-11-15_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3344&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3345,2022-11-22T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2022/11/3345_M_Council_Work_Session_22-11-22_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2022/11/3345_A_Council_Work_Session_22-11-22_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3345&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3352,2022-12-06T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2022/12/3352_M_Council_Work_Session_22-12-06_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2022/12/3352_A_Council_Work_Session_22-12-06_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3352&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3353,2022-12-13T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2022/12/3353_M_Council_Work_Session_22-12-13_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2022/12/3353_A_Council_Work_Session_22-12-13_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3353&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3366,2023-01-03T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/1/3366_M_Council_Work_Session_23-01-03_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/1/3366_A_Council_Work_Session_23-01-03_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3366&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3368,2023-01-10T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/1/3368_M_Council_Work_Session_23-01-10_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/1/3368_A_Council_Work_Session_23-01-10_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3368&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3373,2023-01-24T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/1/3373_M_Council_Work_Session_23-01-24_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/1/3373_A_Council_Work_Session_23-01-24_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3373&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3375,2023-01-31T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/1/3375_M_Council_Work_Session_23-01-31_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/1/3375_A_Council_Work_Session_23-01-31_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3375&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3377,2023-02-07T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/2/3377_M_Council_Work_Session_23-02-07_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/2/3377_A_Council_Work_Session_23-02-07_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3377&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3382,2023-02-21T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/2/3382_M_Council_Work_Session_23-02-21_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/2/3382_A_Council_Work_Session_23-02-21_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3382&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3383,2023-02-28T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/2/3383_M_Council_Work_Session_23-02-28_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/2/3383_A_Council_Work_Session_23-02-28_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3383&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3395,2023-03-07T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/3/3395_M_Council_Work_Session_23-03-07_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/3/3395_A_Council_Work_Session_23-03-07_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3395&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3396,2023-03-14T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/3/3396_M_Council_Work_Session_23-03-14_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/3/3396_A_Council_Work_Session_23-03-14_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3396&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3398,2023-03-28T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/3/3398_M_Council_Work_Session_23-03-28_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/3/3398_A_Council_Work_Session_23-03-28_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3398&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3406,2023-03-21T00:00:00,265,Council Work Session,Draft,,https://slco.legistar1.com/slco/meetings/2023/3/3406_A_Council_Work_Session_23-03-21_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3406&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3416,2023-04-04T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/4/3416_M_Council_Work_Session_23-04-04_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/4/3416_A_Council_Work_Session_23-04-04_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3416&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3418,2023-04-18T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/4/3418_M_Council_Work_Session_23-04-18_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/4/3418_A_Council_Work_Session_23-04-18_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3418&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3419,2023-04-25T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/4/3419_M_Council_Work_Session_23-04-25_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/4/3419_A_Council_Work_Session_23-04-25_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3419&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3420,2023-05-02T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/5/3420_M_Council_Work_Session_23-05-02_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/5/3420_A_Council_Work_Session_23-05-02_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3420&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3421,2023-05-09T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/5/3421_M_Council_Work_Session_23-05-09_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/5/3421_A_Council_Work_Session_23-05-09_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3421&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3422,2023-05-16T00:00:00,265,Council Work Session,Draft,,https://slco.legistar1.com/slco/meetings/2023/5/3422_A_Council_Work_Session_23-05-16_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3422&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3423,2023-05-23T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/5/3423_M_Council_Work_Session_23-05-23_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/5/3423_A_Council_Work_Session_23-05-23_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3423&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3440,2023-05-11T00:00:00,265,Council Work Session,Draft,,https://slco.legistar1.com/slco/meetings/2023/5/3440_A_Council_Work_Session_23-05-11_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3440&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3442,2023-06-06T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/6/3442_M_Council_Work_Session_23-06-06_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/6/3442_A_Council_Work_Session_23-06-06_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3442&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3443,2023-06-13T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/6/3443_M_Council_Work_Session_23-06-13_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/6/3443_A_Council_Work_Session_23-06-13_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3443&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3444,2023-06-20T00:00:00,265,Council Work Session,Final,https://slco.legistar1.com/slco/meetings/2023/6/3444_M_Council_Work_Session_23-06-20_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2023/6/3444_A_Council_Work_Session_23-06-20_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3444&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2902,2020-01-07T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/1/2902_M_Committee_of_the_Whole_20-01-07_Meeting_Minutes.pdf,http://slco.legistar1.com/slco/meetings/2020/1/2902_A_Committee_of_the_Whole_20-01-07_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2902&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2905,2020-01-14T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/1/2905_M_Committee_of_the_Whole_20-01-14_Meeting_Minutes.pdf,http://slco.legistar1.com/slco/meetings/2020/1/2905_A_Committee_of_the_Whole_20-01-14_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2905&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2906,2020-01-28T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/1/2906_M_Committee_of_the_Whole_20-01-28_Meeting_Minutes.pdf,http://slco.legistar1.com/slco/meetings/2020/1/2906_A_Committee_of_the_Whole_20-01-28_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2906&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2921,2020-02-04T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/2/2921_M_Committee_of_the_Whole_20-02-04_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/2/2921_A_Committee_of_the_Whole_20-02-04_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2921&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2922,2020-02-11T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/2/2922_M_Committee_of_the_Whole_20-02-11_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/2/2922_A_Committee_of_the_Whole_20-02-11_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2922&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2923,2020-02-25T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/2/2923_M_Committee_of_the_Whole_20-02-25_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/2/2923_A_Committee_of_the_Whole_20-02-25_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2923&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2932,2020-03-03T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/3/2932_M_Committee_of_the_Whole_20-03-03_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/3/2932_A_Committee_of_the_Whole_20-03-03_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2932&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2933,2020-03-10T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/3/2933_M_Committee_of_the_Whole_20-03-10_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/3/2933_A_Committee_of_the_Whole_20-03-10_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2933&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2934,2020-03-17T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/3/2934_M_Committee_of_the_Whole_20-03-17_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/3/2934_A_Committee_of_the_Whole_20-03-17_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2934&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2935,2020-03-24T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/3/2935_M_Committee_of_the_Whole_20-03-24_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/3/2935_A_Committee_of_the_Whole_20-03-24_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2935&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2936,2020-03-31T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/3/2936_M_Committee_of_the_Whole_20-03-31_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/3/2936_A_Committee_of_the_Whole_20-03-31_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2936&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2951,2020-04-07T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/4/2951_M_Committee_of_the_Whole_20-04-07_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/4/2951_A_Committee_of_the_Whole_20-04-07_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2951&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2952,2020-04-14T00:00:00,180,Committee of the Whole,Draft,,https://slco.legistar1.com/slco/meetings/2020/4/2952_A_Committee_of_the_Whole_20-04-14_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2952&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2953,2020-04-21T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/4/2953_M_Committee_of_the_Whole_20-04-21_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/4/2953_A_Committee_of_the_Whole_20-04-21_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2953&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2954,2020-04-28T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/4/2954_M_Committee_of_the_Whole_20-04-28_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/4/2954_A_Committee_of_the_Whole_20-04-28_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2954&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2962,2020-05-05T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/5/2962_M_Committee_of_the_Whole_20-05-05_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/5/2962_A_Committee_of_the_Whole_20-05-05_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2962&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2963,2020-05-12T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/5/2963_M_Committee_of_the_Whole_20-05-12_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/5/2963_A_Committee_of_the_Whole_20-05-12_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2963&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2964,2020-05-19T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/5/2964_M_Committee_of_the_Whole_20-05-19_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/5/2964_A_Committee_of_the_Whole_20-05-19_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2964&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2972,2020-06-02T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/6/2972_M_Committee_of_the_Whole_20-06-02_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/6/2972_A_Committee_of_the_Whole_20-06-02_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2972&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2973,2020-06-09T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/6/2973_M_Committee_of_the_Whole_20-06-09_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/6/2973_A_Committee_of_the_Whole_20-06-09_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2973&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2974,2020-06-16T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/6/2974_M_Committee_of_the_Whole_20-06-16_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/6/2974_A_Committee_of_the_Whole_20-06-16_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2974&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2975,2020-06-23T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/6/2975_M_Committee_of_the_Whole_20-06-23_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/6/2975_A_Committee_of_the_Whole_20-06-23_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2975&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2976,2020-06-30T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/6/2976_M_Committee_of_the_Whole_20-06-30_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/6/2976_A_Committee_of_the_Whole_20-06-30_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2976&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2979,2020-05-26T00:00:00,180,Committee of the Whole,Draft,,https://slco.legistar1.com/slco/meetings/2020/5/2979_A_Committee_of_the_Whole_20-05-26_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2979&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2994,2020-07-14T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/7/2994_M_Committee_of_the_Whole_20-07-14_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/7/2994_A_Committee_of_the_Whole_20-07-14_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2994&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2995,2020-07-21T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/7/2995_M_Committee_of_the_Whole_20-07-21_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/7/2995_A_Committee_of_the_Whole_20-07-21_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2995&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3005,2020-08-04T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/8/3005_M_Committee_of_the_Whole_20-08-04_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/8/3005_A_Committee_of_the_Whole_20-08-04_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3005&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3006,2020-08-11T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/8/3006_M_Committee_of_the_Whole_20-08-11_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/8/3006_A_Committee_of_the_Whole_20-08-11_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3006&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3007,2020-08-18T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/8/3007_M_Committee_of_the_Whole_20-08-18_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/8/3007_A_Committee_of_the_Whole_20-08-18_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3007&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3008,2020-08-25T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/8/3008_M_Committee_of_the_Whole_20-08-25_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/8/3008_A_Committee_of_the_Whole_20-08-25_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3008&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3015,2020-09-01T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/9/3015_M_Committee_of_the_Whole_20-09-01_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/9/3015_A_Committee_of_the_Whole_20-09-01_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3015&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3016,2020-09-15T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/9/3016_M_Committee_of_the_Whole_20-09-15_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/9/3016_A_Committee_of_the_Whole_20-09-15_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3016&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3017,2020-09-22T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/9/3017_M_Committee_of_the_Whole_20-09-22_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/9/3017_A_Committee_of_the_Whole_20-09-22_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3017&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3018,2020-09-29T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/9/3018_M_Committee_of_the_Whole_20-09-29_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/9/3018_A_Committee_of_the_Whole_20-09-29_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3018&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3020,2020-10-06T00:00:00,180,Committee of the Whole,Final,https://slco.legistar1.com/slco/meetings/2020/10/3020_M_Committee_of_the_Whole_20-10-06_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/10/3020_A_Committee_of_the_Whole_20-10-06_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3020&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
