referral_id,primary_application_id,primary_body,related_application_id,related_body,match_method,confidence,shared_address,subject_score,primary_date,related_date,gap_days,note
274,348,Council,1051,PlanningCommission,subject,medium,,0.799,2023-07-11,2023-06-08,33,
275,351,Council,984,PlanningCommission,subject,medium,,0.317,2023-07-25,2022-12-08,229,
276,352,Council,983,PlanningCommission,address+subject,high,5400 n fox canyon,0.27,2023-07-25,2022-12-08,229,
277,352,Council,984,PlanningCommission,address+subject,high,5400 n fox canyon,0.414,2023-07-25,2022-12-08,229,
278,355,Council,1059,PlanningCommission,address+subject,high,535 n 500 w,0.849,2023-08-22,2023-07-13,40,
279,356,Council,1059,PlanningCommission,address+subject,high,535 n 500 w,0.944,2023-08-22,2023-07-13,40,
280,357,Council,1059,PlanningCommission,address+subject,high,535 n 500 w,0.944,2023-08-22,2023-07-13,40,
281,359,Council,1062,PlanningCommission,subject,medium,,0.858,2023-08-22,2023-07-27,26,
282,360,Council,1073,PlanningCommission,subject,medium,,0.621,2023-08-22,2023-08-10,12,
283,363,Council,1064,PlanningCommission,subject,medium,,0.96,2023-08-22,2023-07-27,26,
284,364,Council,1066,PlanningCommission,subject,medium,,0.98,2023-08-22,2023-07-27,26,
285,365,Council,1069,PlanningCommission,subject,medium,,0.975,2023-08-22,2023-07-27,26,
286,366,Council,1070,PlanningCommission,subject,medium,,0.977,2023-08-22,2023-07-27,26,
287,370,Council,1067,PlanningCommission,subject,medium,,0.975,2023-08-22,2023-07-27,26,
288,374,Council,974,PlanningCommission,address+subject,high,3600 w hardman,0.55,2023-09-19,2022-11-17,306,
289,375,Council,1075,PlanningCommission,subject,medium,,0.914,2023-09-19,2023-08-10,40,
290,382,Council,1093,PlanningCommission,subject,medium,,0.789,2023-11-14,2023-10-12,33,
291,386,Council,1097,PlanningCommission,subject,medium,,0.857,2023-12-12,2023-11-02,40,
292,387,Council,1098,PlanningCommission,address+subject,high,4000 n flash,1.0,2023-12-12,2023-11-02,40,
293,390,Council,1101,PlanningCommission,address+subject,high,116 s 600 e,0.61,2024-01-09,2023-11-02,68,
294,391,Council,1103,PlanningCommission,address+subject,high,1700 n boston,0.707,2024-01-09,2023-12-14,26,
295,393,Council,1109,PlanningCommission,address+subject,high,1054 w main,0.842,2024-01-09,2023-12-14,26,
296,396,Council,1116,PlanningCommission,subject,medium,,0.759,2024-01-23,2024-01-11,12,
297,397,Council,1112,PlanningCommission,address+subject,high,600 n 500 w,0.561,2024-02-13,2024-01-11,33,
298,400,Council,1117,PlanningCommission,subject,medium,,0.654,2024-02-13,2024-01-11,33,
299,401,Council,1110,PlanningCommission,subject,medium,,0.834,2024-02-13,2023-12-14,61,
300,401,Council,1114,PlanningCommission,subject,medium,,0.797,2024-02-13,2024-01-11,33,
301,402,Council,1134,PlanningCommission,address+subject,high,2284 w main,0.844,2024-03-26,2024-03-14,12,
302,403,Council,1123,PlanningCommission,address+subject,high,1070 w state,0.975,2024-03-26,2024-02-22,33,
303,405,Council,1124,PlanningCommission,address+subject,high,860 n 2300 w,0.781,2025-01-14,2024-02-22,327,
304,405,Council,1229,PlanningCommission,address+subject,high,860 n 2300 w,0.884,2025-01-14,2024-12-12,33,
305,405,Council,1230,PlanningCommission,address+subject,high,860 n 2300 w,0.812,2025-01-14,2024-12-12,33,
306,406,Council,1125,PlanningCommission,address+subject,high,1403 n 2020 w,0.761,2024-03-26,2024-02-22,33,
307,407,Council,1127,PlanningCommission,address+subject,high,59 n 500 w,0.277,2024-03-26,2024-02-22,33,
308,408,Council,1128,PlanningCommission,address+subject,high,3333 w 1500 n,1.0,2024-03-26,2024-02-22,33,
309,408,Council,1129,PlanningCommission,address+subject,high,3333 w 1500 n,0.555,2024-03-26,2024-02-22,33,
310,409,Council,1132,PlanningCommission,subject,medium,,1.0,2024-03-26,2024-02-22,33,
311,410,Council,1130,PlanningCommission,address+subject,high,3250 w 300 n,0.918,2024-03-26,2024-02-22,33,
312,411,Council,1131,PlanningCommission,subject,medium,,0.86,2024-03-26,2024-02-22,33,
313,412,Council,1133,PlanningCommission,subject,medium,,0.954,2024-03-26,2024-02-22,33,
314,413,Council,1121,PlanningCommission,subject,medium,,0.941,2024-03-26,2024-02-08,47,
315,414,Council,1135,PlanningCommission,address+subject,high,600 e 600 s,1.0,2024-04-09,2024-03-14,26,
316,414,Council,1136,PlanningCommission,address+subject,high,600 e 600 s,1.0,2024-04-09,2024-03-14,26,
317,415,Council,1137,PlanningCommission,address+subject,high,498 n 900 e,0.899,2024-04-09,2024-03-14,26,
318,415,Council,1138,PlanningCommission,address+subject,high,498 n 900 e,0.698,2024-04-09,2024-03-14,26,
319,415,Council,1320,PlanningCommission,subject,low,498 n 900 e,0.8,2024-04-09,2025-08-14,-492,
320,416,Council,1139,PlanningCommission,subject,medium,,0.813,2024-04-09,2024-03-14,26,
321,419,Council,1030,PlanningCommission,address+subject,high,2500 w main,0.352,2024-04-23,2023-04-13,376,
322,419,Council,1150,PlanningCommission,address+subject,high,2500 w main,0.85,2024-04-23,2024-03-28,26,
323,420,Council,1147,PlanningCommission,address+subject,high,1200 w 1450 s,0.609,2024-04-23,2024-03-28,26,
324,421,Council,1152,PlanningCommission,subject,medium,,0.811,2024-04-23,2024-03-28,26,
325,422,Council,1154,PlanningCommission,address+subject,high,450 e 200 s,0.753,2024-05-14,2024-04-11,33,
326,423,Council,1159,PlanningCommission,address+subject,high,400 e levengrove,0.784,2024-05-14,2024-04-11,33,
327,424,Council,1162,PlanningCommission,address+subject,high,2145 w 700 s,0.667,2024-05-14,2024-04-25,19,
328,425,Council,1156,PlanningCommission,address+subject,high,1650 s center,0.541,2024-05-14,2024-04-11,33,
329,426,Council,1157,PlanningCommission,address+subject,high,90 n 500 w,0.623,2024-05-14,2024-04-11,33,
330,426,Council,1158,PlanningCommission,address+subject,high,90 n 500 w,0.623,2024-05-14,2024-04-11,33,
331,427,Council,1157,PlanningCommission,address+subject,high,90 n 500 w,0.658,2024-05-14,2024-04-11,33,
332,427,Council,1158,PlanningCommission,address+subject,high,90 n 500 w,0.658,2024-05-14,2024-04-11,33,
333,428,Council,1166,PlanningCommission,subject,medium,,0.903,2024-05-14,2024-04-25,19,
334,429,Council,1160,PlanningCommission,subject,medium,,0.801,2024-05-14,2024-04-11,33,
335,430,Council,1161,PlanningCommission,subject,medium,,0.367,2024-05-14,2024-04-11,33,
336,431,Council,1168,PlanningCommission,address+subject,high,1630 s 500 e,1.0,2024-05-28,2024-05-09,19,
337,433,Council,1173,PlanningCommission,subject,medium,,0.982,2024-06-11,2024-05-23,19,
338,435,Council,1179,PlanningCommission,subject,medium,,0.938,2024-06-11,2024-05-23,19,
339,436,Council,1181,PlanningCommission,subject,medium,,0.872,2024-06-11,2024-05-23,19,
340,438,Council,1153,PlanningCommission,subject,medium,,0.799,2024-06-11,2024-03-28,75,
341,438,Council,1177,PlanningCommission,subject,medium,,0.771,2024-06-11,2024-05-23,19,
342,439,Council,1178,PlanningCommission,subject,medium,,0.43,2024-06-11,2024-05-23,19,
343,440,Council,1180,PlanningCommission,subject,medium,,0.396,2024-06-11,2024-05-23,19,
344,441,Council,1174,PlanningCommission,address+subject,high,1500 n 3600 w,0.249,2024-07-09,2024-05-23,47,
345,442,Council,1183,PlanningCommission,subject,medium,,0.53,2024-07-09,2024-06-13,26,
346,445,Council,1186,PlanningCommission,subject,medium,,0.585,2024-07-23,2024-07-11,12,
347,446,Council,1157,PlanningCommission,address,low,90 n 500 w,0.144,2024-08-13,2024-04-11,124,
348,447,Council,1188,PlanningCommission,address+subject,high,2500 w main,0.259,2024-08-13,2024-07-11,33,
349,447,Council,1189,PlanningCommission,address+subject,high,2500 w main,0.259,2024-08-13,2024-07-11,33,
350,447,Council,1190,PlanningCommission,address+subject,high,2500 w main,0.259,2024-08-13,2024-07-11,33,
351,447,Council,1191,PlanningCommission,address+subject,high,2500 w main,0.259,2024-08-13,2024-07-11,33,
352,448,Council,1150,PlanningCommission,address+subject,high,2500 w main,0.316,2024-08-13,2024-03-28,138,
353,448,Council,1188,PlanningCommission,address+subject,high,2500 w main,0.326,2024-08-13,2024-07-11,33,
354,448,Council,1189,PlanningCommission,address+subject,high,2500 w main,0.326,2024-08-13,2024-07-11,33,
355,448,Council,1190,PlanningCommission,address+subject,high,2500 w main,0.326,2024-08-13,2024-07-11,33,
356,448,Council,1191,PlanningCommission,address+subject,high,2500 w main,0.326,2024-08-13,2024-07-11,33,
357,449,Council,1150,PlanningCommission,address+subject,high,2500 w main,0.213,2024-08-13,2024-03-28,138,
358,449,Council,1188,PlanningCommission,address+subject,high,2500 w main,0.538,2024-08-13,2024-07-11,33,
359,449,Council,1189,PlanningCommission,address+subject,high,2500 w main,0.538,2024-08-13,2024-07-11,33,
360,449,Council,1190,PlanningCommission,address+subject,high,2500 w main,0.538,2024-08-13,2024-07-11,33,
361,449,Council,1191,PlanningCommission,address+subject,high,2500 w main,0.538,2024-08-13,2024-07-11,33,
362,450,Council,1150,PlanningCommission,address+subject,high,2500 w main,0.222,2024-08-13,2024-03-28,138,
363,450,Council,1188,PlanningCommission,address+subject,high,2500 w main,0.589,2024-08-13,2024-07-11,33,
364,450,Council,1189,PlanningCommission,address+subject,high,2500 w main,0.589,2024-08-13,2024-07-11,33,
365,450,Council,1190,PlanningCommission,address+subject,high,2500 w main,0.589,2024-08-13,2024-07-11,33,
366,450,Council,1191,PlanningCommission,address+subject,high,2500 w main,0.589,2024-08-13,2024-07-11,33,
367,451,Council,1193,PlanningCommission,address+subject,high,4400 n horton,0.874,2024-08-27,2024-07-25,33,
368,452,Council,1194,PlanningCommission,subject,medium,,0.724,2024-08-27,2024-07-25,33,
369,453,Council,1168,PlanningCommission,address+subject,high,1630 s 500 e,0.608,2024-09-10,2024-05-09,124,
370,453,Council,1200,PlanningCommission,address+subject,high,1630 s 500 e,0.658,2024-09-10,2024-08-22,19,
371,454,Council,1201,PlanningCommission,address+subject,high,211 s 500 w,0.723,2024-09-10,2024-08-22,19,
372,455,Council,1202,PlanningCommission,subject,medium,,0.614,2024-09-10,2024-08-22,19,
373,456,Council,1147,PlanningCommission,address+subject,high,1200 w 1450 s,0.217,2024-09-10,2024-03-28,166,
374,456,Council,1203,PlanningCommission,address+subject,high,1200 w 1450 s,0.528,2024-09-10,2024-08-22,19,
375,457,Council,1204,PlanningCommission,address+subject,high,3600 w 1500 n,1.0,2024-09-10,2024-08-22,19,
376,458,Council,1207,PlanningCommission,address+subject,high,635 w state,0.626,2024-10-08,2024-09-12,26,
377,459,Council,1210,PlanningCommission,subject,medium,,0.46,2024-10-08,2024-09-12,26,
378,460,Council,1219,PlanningCommission,subject,medium,,0.404,2024-10-08,2024-10-24,-16,
379,461,Council,1211,PlanningCommission,subject,medium,,0.724,2024-10-08,2024-09-12,26,
380,463,Council,1214,PlanningCommission,subject,medium,,0.752,2024-10-08,2024-09-12,26,
381,464,Council,1216,PlanningCommission,address+subject,high,9861 w 9600 n,0.634,2024-10-22,2024-09-26,26,
382,465,Council,1219,PlanningCommission,subject,medium,,0.84,2024-11-12,2024-10-24,19,
383,467,Council,1223,PlanningCommission,subject,medium,,0.97,2024-12-10,2024-11-14,26,
384,470,Council,1204,PlanningCommission,subject,medium,,0.302,2025-01-14,2024-08-22,145,
385,472,Council,1233,PlanningCommission,address+subject,high,515 s 100 w,0.889,2025-01-28,2025-01-09,19,
386,473,Council,1236,PlanningCommission,subject,medium,,0.918,2025-01-28,2025-01-09,19,
387,474,Council,1240,PlanningCommission,subject,medium,,0.931,2025-01-28,2025-01-09,19,
388,475,Council,1246,PlanningCommission,subject,medium,,0.214,2025-02-11,2025-01-23,19,
389,476,Council,1232,PlanningCommission,address+subject,high,610 e state,0.717,2025-03-18,2025-01-09,68,
390,477,Council,1266,PlanningCommission,address+subject,high,440 s 300 e,0.73,2025-05-13,2025-04-10,33,
391,478,Council,1247,PlanningCommission,address+subject,high,285 s 500 w,0.95,2025-03-18,2025-02-27,19,
392,479,Council,1248,PlanningCommission,address+subject,high,850 n 1200 e,0.825,2025-03-18,2025-02-27,19,
393,480,Council,1250,PlanningCommission,subject,medium,,0.694,2025-03-18,2025-02-27,19,
394,481,Council,1251,PlanningCommission,subject,medium,,0.918,2025-03-18,2025-02-27,19,
395,486,Council,1250,PlanningCommission,subject,medium,,0.493,2025-04-08,2025-02-27,40,
396,487,Council,1276,PlanningCommission,address+subject,high,500 e 950 s,0.263,2025-05-27,2025-04-24,33,
397,487,Council,1277,PlanningCommission,address+subject,high,500 e 950 s,0.62,2025-05-27,2025-04-24,33,
398,488,Council,1278,PlanningCommission,address+subject,high,1800 w 1300 s,0.654,2025-05-27,2025-04-24,33,
399,489,Council,1255,PlanningCommission,address+subject,high,3200 w traverse mountain,0.983,2025-04-08,2025-03-13,26,
400,490,Council,1256,PlanningCommission,address+subject,high,4150 n digital,0.847,2025-04-08,2025-03-13,26,
401,492,Council,1260,PlanningCommission,subject,medium,,0.955,2025-04-08,2025-03-13,26,
402,493,Council,1260,PlanningCommission,subject,medium,,0.955,2025-04-22,2025-03-13,40,
403,494,Council,1264,PlanningCommission,subject,medium,,0.591,2025-04-22,2025-03-27,26,
404,495,Council,1262,PlanningCommission,address+subject,high,901 w state,0.968,2025-04-22,2025-03-27,26,
405,496,Council,1263,PlanningCommission,address+subject,high,1312 n 600 e,0.973,2025-04-22,2025-03-27,26,
406,496,Council,1297,PlanningCommission,address+subject,high,1312 n 600 e,0.819,2025-04-22,2025-06-12,-51,
407,498,Council,1265,PlanningCommission,address+subject,high,1680 w main,0.978,2025-04-22,2025-03-27,26,
408,499,Council,1267,PlanningCommission,subject,medium,,0.797,2025-05-13,2025-04-10,33,
409,500,Council,1270,PlanningCommission,subject,medium,,0.896,2025-05-13,2025-04-10,33,
410,501,Council,1276,PlanningCommission,address+subject,high,500 e 950 s,0.574,2025-05-13,2025-04-24,19,
411,501,Council,1277,PlanningCommission,address+subject,high,500 e 950 s,0.537,2025-05-13,2025-04-24,19,
412,502,Council,1275,PlanningCommission,subject,medium,,0.978,2025-05-13,2025-04-24,19,
413,502,Council,1307,PlanningCommission,subject,medium,,0.916,2025-05-13,2025-07-10,-58,
414,503,Council,1271,PlanningCommission,subject,medium,,0.935,2025-05-13,2025-04-10,33,
415,504,Council,1272,PlanningCommission,subject,medium,,0.173,2025-05-13,2025-04-10,33,
416,506,Council,1289,PlanningCommission,subject,medium,,0.983,2025-05-27,2025-05-08,19,
417,507,Council,1288,PlanningCommission,address+subject,high,1300 w 1400 s,0.304,2025-05-27,2025-05-08,19,
418,508,Council,1271,PlanningCommission,subject,medium,,0.935,2025-05-27,2025-04-10,47,
419,509,Council,1292,PlanningCommission,subject,medium,,0.936,2025-06-10,2025-05-08,33,
420,510,Council,1291,PlanningCommission,subject,medium,,0.918,2025-06-10,2025-05-08,33,
421,511,Council,1293,PlanningCommission,subject,medium,,0.867,2025-06-10,2025-05-08,33,
422,512,Council,1299,PlanningCommission,address+subject,high,105 s 1100 w,0.811,2025-07-08,2025-06-12,26,
423,513,Council,1303,PlanningCommission,address+subject,high,600 w state,0.673,2025-12-16,2025-07-10,159,
424,513,Council,1343,PlanningCommission,address+subject,high,600 w state,0.211,2025-12-16,2025-11-13,33,
425,514,Council,1315,PlanningCommission,subject,medium,,0.715,2025-08-26,2025-07-31,26,
426,515,Council,1328,PlanningCommission,address+subject,high,1500 s 1100 w,0.398,2025-08-26,2025-09-25,-30,
427,516,Council,1310,PlanningCommission,address+subject,high,2850 w 1500 n,0.276,2025-08-26,2025-07-31,26,
428,516,Council,1311,PlanningCommission,address+subject,high,2850 w 1500 n,0.276,2025-08-26,2025-07-31,26,
429,517,Council,1310,PlanningCommission,address+subject,high,2850 w 1500 n,0.729,2025-08-26,2025-07-31,26,
430,517,Council,1311,PlanningCommission,address+subject,high,2850 w 1500 n,0.729,2025-08-26,2025-07-31,26,
431,518,Council,1310,PlanningCommission,address+subject,high,2850 w 1500 n,0.729,2025-08-26,2025-07-31,26,
432,518,Council,1311,PlanningCommission,address+subject,high,2850 w 1500 n,0.729,2025-08-26,2025-07-31,26,
433,519,Council,1318,PlanningCommission,subject,medium,,1.0,2025-08-26,2025-07-31,26,
434,520,Council,1309,PlanningCommission,subject,medium,,0.9,2025-08-26,2025-07-10,47,
435,525,Council,1317,PlanningCommission,subject,medium,,1.0,2025-09-09,2025-07-31,40,
436,526,Council,1316,PlanningCommission,subject,medium,,1.0,2025-09-09,2025-07-31,40,
437,527,Council,1308,PlanningCommission,subject,medium,,1.0,2025-09-09,2025-07-10,61,
438,528,Council,1323,PlanningCommission,subject,medium,,1.0,2025-09-09,2025-08-28,12,
439,529,Council,1321,PlanningCommission,address+subject,high,520 w main,1.0,2025-09-09,2025-08-28,12,
440,530,Council,1324,PlanningCommission,address+subject,high,1300 e 175 s,0.689,2025-12-16,2025-08-28,110,
441,531,Council,1327,PlanningCommission,subject,medium,,0.816,2025-10-14,2025-09-11,33,
442,532,Council,1328,PlanningCommission,address+subject,high,1500 s 1100 w,0.496,2025-10-14,2025-09-25,19,
443,533,Council,1329,PlanningCommission,address+subject,high,1035 w main,1.0,2025-10-14,2025-09-25,19,
444,533,Council,1338,PlanningCommission,address+subject,high,1035 w main,0.719,2025-10-14,2025-11-13,-30,
445,534,Council,1332,PlanningCommission,address+subject,high,400 w bull river,0.786,2025-10-14,2025-09-25,19,
446,535,Council,1335,PlanningCommission,address+subject,high,235 w state,1.0,2025-11-18,2025-10-23,26,
447,537,Council,1355,PlanningCommission,subject,medium,,0.849,2025-12-16,2025-12-04,12,
448,538,Council,1340,PlanningCommission,address+subject,high,1200 w 800 n,0.349,2025-12-16,2025-11-13,33,
449,539,Council,1329,PlanningCommission,address+subject,high,1035 w main,0.635,2025-12-16,2025-09-25,82,
450,539,Council,1338,PlanningCommission,address+subject,high,1035 w main,0.966,2025-12-16,2025-11-13,33,
451,540,Council,1343,PlanningCommission,address+subject,high,600 w state,0.965,2025-12-16,2025-11-13,33,
452,541,Council,1345,PlanningCommission,address+subject,high,1350 e interstate plaza,0.886,2025-12-16,2025-11-13,33,
453,542,Council,1344,PlanningCommission,address+subject,high,2198 w stockton,1.0,2025-12-16,2025-11-13,33,
454,544,Council,1250,PlanningCommission,subject,medium,,0.743,2026-01-27,2025-02-27,334,
455,544,Council,1365,PlanningCommission,subject,medium,,0.743,2026-01-27,2026-01-08,19,
456,545,Council,1366,PlanningCommission,address+subject,high,600 s 2900 w,1.0,2026-01-27,2026-01-08,19,
457,545,Council,1367,PlanningCommission,address+subject,high,600 s 2900 w,1.0,2026-01-27,2026-01-08,19,
458,546,Council,1368,PlanningCommission,subject,medium,,1.0,2026-01-27,2026-01-08,19,
