year,election_type,office,district,contest,precinct,candidate,votes
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,JENNY WILSON,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,RALPH BECKER,10
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,JENNY WILSON,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,RALPH BECKER,93
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,DAVE BUHLER,35
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,KEITH S CHRISTENSEN,12
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,J.P. HUGHES,3
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,JENNY WILSON,46
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,RALPH BECKER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2476,JENNY WILSON,3
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,RALPH BECKER,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,DAVE BUHLER,3
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,KEITH S CHRISTENSEN,4
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,JENNY WILSON,3
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,RALPH BECKER,4
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,KEITH S CHRISTENSEN,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,JENNY WILSON,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,RALPH BECKER,22
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,DAVE BUHLER,9
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,KEITH S CHRISTENSEN,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,J.P. HUGHES,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,JENNY WILSON,22
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,RALPH BECKER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2480,JENNY WILSON,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,RALPH BECKER,4
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,DAVE BUHLER,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,KEITH S CHRISTENSEN,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,ROBERT 'LOT' MUSCHECK,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,JENNY WILSON,6
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,RALPH BECKER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,JENNY WILSON,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,RALPH BECKER,40
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,DAVE BUHLER,21
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,KEITH S CHRISTENSEN,9
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,J.P. HUGHES,4
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,ROBERT 'LOT' MUSCHECK,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,JENNY WILSON,28
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,RALPH BECKER,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,DAVE BUHLER,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2482,JENNY WILSON,4
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,RALPH BECKER,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,DAVE BUHLER,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,JENNY WILSON,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,RALPH BECKER,3
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,JENNY WILSON,4
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,RALPH BECKER,11
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,DAVE BUHLER,34
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,KEITH S CHRISTENSEN,7
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,QUINN CADY MCDONOUGH,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,JENNY WILSON,16
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,RALPH BECKER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2493,JENNY WILSON,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,RALPH BECKER,3
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,DAVE BUHLER,4
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,KEITH S CHRISTENSEN,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,JENNY WILSON,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,RALPH BECKER,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,JENNY WILSON,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,RALPH BECKER,40
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,DAVE BUHLER,27
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,KEITH S CHRISTENSEN,11
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,J.P. HUGHES,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,JENNY WILSON,36
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,RALPH BECKER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2494,JENNY WILSON,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,RALPH BECKER,4
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,DAVE BUHLER,5
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,KEITH S CHRISTENSEN,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,QUINN CADY MCDONOUGH,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,JENNY WILSON,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,RALPH BECKER,3
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,DAVE BUHLER,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,RAINER HUCK,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,J.P. HUGHES,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,JENNY WILSON,3
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,RALPH BECKER,101
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,DAVE BUHLER,34
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,KEITH S CHRISTENSEN,19
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,J.P. HUGHES,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,QUINN CADY MCDONOUGH,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,JENNY WILSON,60
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,RALPH BECKER,4
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,DAVE BUHLER,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2502,JENNY WILSON,4
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,RALPH BECKER,7
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,DAVE BUHLER,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,KEITH S CHRISTENSEN,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,JENNY WILSON,13
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,RALPH BECKER,9
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,JENNY WILSON,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,RALPH BECKER,161
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,DAVE BUHLER,54
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,KEITH S CHRISTENSEN,17
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,J.P. HUGHES,4
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,JENNY WILSON,57
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,RALPH BECKER,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2506,JENNY WILSON,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,RALPH BECKER,9
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,DAVE BUHLER,5
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,KEITH S CHRISTENSEN,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,JENNY WILSON,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,RALPH BECKER,3
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,DAVE BUHLER,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,JENNY WILSON,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,RALPH BECKER,119
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,DAVE BUHLER,57
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,KEITH S CHRISTENSEN,8
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,RAINER HUCK,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,JENNY WILSON,48
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,RALPH BECKER,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510,JENNY WILSON,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,RALPH BECKER,5
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,KEITH S CHRISTENSEN,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,JENNY WILSON,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,RALPH BECKER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,JENNY WILSON,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,RALPH BECKER,6
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,DAVE BUHLER,5
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,KEITH S CHRISTENSEN,2
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,RAINER HUCK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,J.P. HUGHES,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,QUINN CADY MCDONOUGH,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,ROBERT 'LOT' MUSCHECK,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,JOHN M. RENTERIA,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,JENNY WILSON,1
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,RALPH BECKER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,DAVE BUHLER,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,KEITH S CHRISTENSEN,0
2007,municipal primary,Mayor,,Salt Lake City Mayor,2510B,RAINER HUCK,0
