date,body,body_slug,md_path,source_url,provenance,minutes_status,text_chars,note
2021-08-05,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2021/2021-08-05_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08052021-3061,agendacenter,text_extracted,30253,
2021-08-19,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2021/2021-08-19_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08192021-3076,agendacenter,text_extracted,15677,
2021-09-16,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2021/2021-09-16_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09162021-3106,agendacenter,text_extracted,11721,
2021-10-07,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2021/2021-10-07_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10072021-3131,agendacenter,text_extracted,23298,
2021-10-21,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2021/2021-10-21_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10212021-3145,agendacenter,minutes_exist_text_unrecovered,13,THIN_TEXT_CHECK_OCR;needs_ocr_image_only
2021-11-04,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2021/2021-11-04_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_11042021-3166,agendacenter,text_extracted,15719,
2021-12-02,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2021/2021-12-02_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_12022021-3200,agendacenter,text_extracted,32947,
2022-06-16,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2022/2022-06-16_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06162022-3476,agendacenter,text_extracted,34375,
2022-07-21,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2022/2022-07-21_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07212022-3519,agendacenter,minutes_exist_text_unrecovered,6,THIN_TEXT_CHECK_OCR;needs_ocr_image_only
2022-08-04,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2022/2022-08-04_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08042022-3540,agendacenter,minutes_exist_text_unrecovered,0,WRONG_FILE_PUBLISHED_AT_SOURCE;Minutes slot _08042022-3540 serves the 2022-06-16 ESPC minutes PDF;re-verified live + byte-identical 2026-07-31;meeting is real (agenda posted / not cancelled) but its minutes text is unrecovered;5 duplicate motions removed 2026-07-31;recovery channel PMN body 1503
2022-11-03,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2022/2022-11-03_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_11032022-3665,agendacenter,minutes_exist_text_unrecovered,3,THIN_TEXT_CHECK_OCR;needs_ocr_image_only
2022-12-01,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2022/2022-12-01_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_12012022-3702,agendacenter,text_extracted,16372,
2023-01-05,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-01-05_eastern_summit_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_01052023-3734,agendacenter,text_extracted,14579,
2023-03-09,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-03-09_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=103&doc_id=fd3f2b4d-bf8a-11ed-acbc-0050569183fa,granicus,text_extracted,5382,
2023-03-16,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-03-16_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=110&doc_id=5773ec9c-c8f3-11ed-acbc-0050569183fa,granicus,text_extracted,3606,
2023-04-06,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-04-06_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=131&doc_id=66e56c37-d558-11ed-95dd-0050569183fa,granicus,text_extracted,4335,
2023-04-20,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-04-20_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=155&doc_id=3919af22-e2db-11ed-95dd-0050569183fa,granicus,text_extracted,3869,
2023-05-04,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-05-04_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=162&doc_id=95d65b63-eb62-11ed-95dd-0050569183fa,granicus,text_extracted,6264,
2023-06-01,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-06-01_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=197&doc_id=36130fee-0147-11ee-95dd-0050569183fa,granicus,text_extracted,4792,
2023-06-15,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-06-15_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=210&doc_id=2bb0ab1e-0c41-11ee-95dd-0050569183fa,granicus,text_extracted,2780,
2023-07-20,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-07-20_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=230&doc_id=11f6bd88-27cc-11ee-b4fc-0050569183fa,granicus,text_extracted,5207,
2023-08-03,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-08-03_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=237&doc_id=79f583dc-32cb-11ee-9e9a-0050569183fa,granicus,text_extracted,2094,
2023-08-17,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-08-17_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=248&doc_id=0bb7e918-3dc1-11ee-9e9a-0050569183fa,granicus,text_extracted,4679,
2023-09-07,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-09-07_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=259&doc_id=5eb0ead9-4e51-11ee-ae13-0050569183fa,granicus,text_extracted,2297,
2023-09-21,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-09-21_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=268&doc_id=f5336735-594e-11ee-ae13-0050569183fa,granicus,text_extracted,3107,
2023-10-05,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-10-05_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=273&doc_id=0c36c4e3-6861-11ee-b4aa-0050569183fa,granicus,text_extracted,3504,
2023-10-19,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-10-19_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=279&doc_id=d73d4c55-6f49-11ee-b4aa-0050569183fa,granicus,text_extracted,3718,
2023-11-02,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-11-02_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=286&doc_id=e3672f74-7db3-11ee-852f-0050569183fa,granicus,text_extracted,4466,
2023-11-16,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-11-16_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=298&doc_id=7bb06536-8fbe-11ee-a93d-0050569183fa,granicus,text_extracted,6228,
2023-12-07,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2023/2023-12-07_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=314&doc_id=20e79eea-95e7-11ee-a93d-0050569183fa,granicus,text_extracted,5160,
2024-01-04,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-01-04_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=340&doc_id=2be6e26a-ac19-11ee-bb82-0050569183fa,granicus,text_extracted,5874,
2024-01-18,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-01-18_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=352&doc_id=9916d55b-ebae-11ee-98bb-0050569183fa,granicus,text_extracted,8212,
2024-02-01,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-02-01_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=361&doc_id=224465b7-c213-11ee-8fe8-0050569183fa,granicus,text_extracted,5370,
2024-02-29,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-02-29_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=388&doc_id=82462ffc-4539-11ef-8c72-005056a89546,granicus,text_extracted,4368,
2024-03-07,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-03-07_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=396&doc_id=b4611e48-4541-11ef-8c72-005056a89546,granicus,text_extracted,3634,
2024-04-04,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-04-04_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=466&doc_id=7c4291e5-f6bd-11ee-b231-0050569183fa,granicus,text_extracted,5251,
2024-04-18,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-04-18_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=474&doc_id=d017f8bf-00f3-11ef-b231-0050569183fa,granicus,text_extracted,2965,
2024-05-16,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-05-16_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=512&doc_id=398ffc36-2422-11ef-81ef-005056a89546,granicus,text_extracted,3966,
2024-06-20,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-06-20_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=549&doc_id=23034b46-2fd5-11ef-81ef-005056a89546,granicus,text_extracted,3617,
2024-06-27,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-06-27_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=553&doc_id=d6773950-37d3-11ef-8c72-005056a89546,granicus,text_extracted,8258,
2024-07-18,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-07-18_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=594&doc_id=80de2d40-45d6-11ef-8c72-005056a89546,granicus,text_extracted,3435,
2024-08-01,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-08-01_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=597&doc_id=087bfc74-5355-11ef-bafe-005056a89546,granicus,text_extracted,3591,
2024-08-15,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-08-15_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=619&doc_id=157f110f-5fd8-11ef-bafe-005056a89546,granicus,text_extracted,5100,
2024-09-19,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-09-19_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=657&doc_id=cbb84b24-775b-11ef-9b71-005056a89546,granicus,text_extracted,4930,
2024-11-21,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-11-21_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=705&doc_id=b3e26fa4-b67a-11ef-ab4b-005056a89546,granicus,text_extracted,7092,
2024-12-05,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-12-05_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=724&doc_id=b237b55f-b42d-11ef-ab4b-005056a89546,granicus,text_extracted,3855,
2024-12-19,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2024/2024-12-19_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=753&doc_id=854b0519-bf24-11ef-ab4b-005056a89546,granicus,text_extracted,2943,
2025-01-16,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-01-16_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=772&doc_id=aae35e3e-dce3-11ef-a9e2-005056a89546,granicus,text_extracted,6623,
2025-02-06,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-02-06_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=814&doc_id=3e37895d-e580-11ef-a9e2-005056a89546,granicus,text_extracted,4606,
2025-02-20,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-02-20_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=827&doc_id=1d314bf3-f2e4-11ef-ab6a-005056a89546,granicus,text_extracted,4977,
2025-03-06,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-03-06_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=837&doc_id=48b00e4c-fea7-11ef-ab6a-005056a89546,granicus,text_extracted,3378,
2025-03-20,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-03-20_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=846&doc_id=0cd7b05b-0a5a-11f0-ab6a-005056a89546,granicus,text_extracted,6827,
2025-04-17,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-04-17_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=883&doc_id=59099658-1fc9-11f0-955d-005056a89546,granicus,text_extracted,7891,
2025-05-01,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-05-01_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=892&doc_id=a0b6eb91-2c4b-11f0-856f-005056a89546,granicus,text_extracted,7768,
2025-05-15,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-05-15_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=906&doc_id=4b6e01e0-3290-11f0-856f-005056a89546,granicus,text_extracted,3559,
2025-06-05,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-06-05_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=930&doc_id=bf5fa558-454e-11f0-b7f5-005056a89546,granicus,text_extracted,9994,
2025-07-17,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-07-17_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=971&doc_id=a3092b6f-6bcc-11f0-b7f5-005056a89546,granicus,text_extracted,8181,
2025-08-07,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-08-07_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=985&doc_id=918cac29-81eb-11f0-a766-005056a89546,granicus,text_extracted,9324,
2025-08-21,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-08-21_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=997&doc_id=1b068667-84ff-11f0-a766-005056a89546,granicus,text_extracted,4241,
2025-09-04,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-09-04_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1055&doc_id=85b298c3-900d-11f0-8df7-005056a89546,granicus,text_extracted,6079,
2025-10-16,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-10-16_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1109&doc_id=b7de3b92-c0ec-11f0-a7da-005056a89546,granicus,text_extracted,9441,
2025-11-06,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-11-06_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1122&doc_id=ff52cbb2-c579-11f0-a7da-005056a89546,granicus,text_extracted,3750,
2025-11-20,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-11-20_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1132&doc_id=ddce5f46-cb00-11f0-a7da-005056a89546,granicus,text_extracted,6269,
2025-12-18,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2025/2025-12-18_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1184&doc_id=53e95d40-e0f5-11f0-bb28-005056a89546,granicus,text_extracted,4322,
2026-01-15,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2026/2026-01-15_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1194&doc_id=ebbfad52-f7e7-11f0-bb28-005056a89546,granicus,text_extracted,6163,
2026-02-05,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2026/2026-02-05_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1219&doc_id=ebb114cb-076e-11f1-bb28-005056a89546,granicus,text_extracted,4023,
2026-02-19,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2026/2026-02-19_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1239&doc_id=09746d3a-0e95-11f1-bb28-005056a89546,granicus,text_extracted,3634,
2026-03-05,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2026/2026-03-05_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1252&doc_id=5f4339ad-286d-11f1-bb28-005056a89546,granicus,text_extracted,5477,
2026-03-19,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2026/2026-03-19_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1270&doc_id=b3c926dd-38dd-11f1-bb28-005056a89546,granicus,text_extracted,5593,
2026-04-02,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2026/2026-04-02_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1276&doc_id=7439d18d-497e-11f1-9b4d-005056a89546,granicus,text_extracted,5481,
2026-04-16,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2026/2026-04-16_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1304&doc_id=e84a597d-3cfa-11f1-bb28-005056a89546,granicus,text_extracted,6293,
2026-05-07,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2026/2026-05-07_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1344&doc_id=e85271e8-5ecf-11f1-9b4d-005056a89546,granicus,text_extracted,9148,
2026-05-21,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2026/2026-05-21_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1355&doc_id=4e69ca7e-5df7-11f1-9b4d-005056a89546,granicus,text_extracted,5796,
2026-06-18,Eastern Summit County Planning Commission,eastern_summit_pc,land_use/minutes/2026/2026-06-18_eastern_summit_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=1388&doc_id=4949d8c1-8075-11f1-98fd-005056a89546,granicus,text_extracted,3728,
2015-01-13,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-01-13_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_01132015-363,agendacenter,text_extracted,48247,
2015-01-27,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-01-27_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_01272015-373,agendacenter,text_extracted,33443,
2015-02-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-02-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02102015-384,agendacenter,text_extracted,98198,
2015-03-03,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-03-03_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03032015-406,agendacenter,text_extracted,28422,
2015-03-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-03-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03102015-413,agendacenter,text_extracted,27155,
2015-03-24,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-03-24_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03242015-426,agendacenter,text_extracted,11840,
2015-04-28,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-04-28_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_04282015-463,agendacenter,text_extracted,47448,
2015-05-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-05-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_05122015-477,agendacenter,text_extracted,55659,
2015-05-26,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-05-26_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_05262015-491,agendacenter,text_extracted,24575,
2015-06-09,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-06-09_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06092015-505,agendacenter,text_extracted,47923,
2015-06-23,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-06-23_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06232015-513,agendacenter,text_extracted,56564,
2015-07-14,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-07-14_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07142015-532,agendacenter,text_extracted,77781,
2015-07-28,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-07-28_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07282015-541,agendacenter,text_extracted,30235,
2015-08-11,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-08-11_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08112015-554,agendacenter,text_extracted,42028,
2015-08-25,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-08-25_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08252015-572,agendacenter,text_extracted,16220,
2015-09-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-09-08_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09082015-585,agendacenter,text_extracted,26963,
2015-09-22,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-09-22_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09222015-597,agendacenter,text_extracted,24733,
2015-10-13,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-10-13_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10132015-615,agendacenter,text_extracted,17403,
2015-11-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-11-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_11102015-641,agendacenter,text_extracted,47846,
2015-12-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2015/2015-12-08_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_12082015-664,agendacenter,text_extracted,101918,
2016-01-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-01-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_01122016-689,agendacenter,text_extracted,51637,
2016-02-09,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-02-09_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02092016-715,agendacenter,text_extracted,62272,
2016-02-23,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-02-23_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02232016-725,agendacenter,text_extracted,36939,
2016-03-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-03-08_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03082016-737,agendacenter,text_extracted,66502,
2016-03-22,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-03-22_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03222016-753,agendacenter,text_extracted,60746,
2016-04-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-04-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_04122016-771,agendacenter,text_extracted,73905,
2016-04-26,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-04-26_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_04262016-792,agendacenter,text_extracted,85359,
2016-05-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-05-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_05102016-805,agendacenter,text_extracted,29835,
