stem,bytes,chars,status
1969_A_City_Council_25-04-15_Meeting_Agenda,137310,6311,extracted
1937_A_Planning_Commission_25-04-17_Meeting_Agenda,103039,476,extracted
1970_A_City_Council_25-04-22_Meeting_Agenda,143777,7576,extracted
1971_A_City_Council_25-04-29_Meeting_Agenda,141657,7552,extracted
1938_A_Planning_Commission_25-05-01_Meeting_Agenda,137915,5828,extracted
1972_A_City_Council_25-05-06_Meeting_Agenda,129171,4203,extracted
1973_A_City_Council_25-05-13_Meeting_Agenda,131566,4940,extracted
1940_A_Planning_Commission_25-05-15_Meeting_Agenda,144783,7280,extracted
1974_A_City_Council_25-05-20_Meeting_Agenda,141537,6626,extracted
1975_A_City_Council_25-05-27_Meeting_Agenda,132834,4768,extracted
1976_A_City_Council_25-06-03_Meeting_Agenda,137922,6654,extracted
1939_A_Planning_Commission_25-06-05_Meeting_Agenda,135346,5299,extracted
1979_A_City_Council_25-06-10_Meeting_Agenda,142074,7172,extracted
1980_A_City_Council_25-06-17_Meeting_Agenda,140849,7149,extracted
1941_A_Planning_Commission_25-06-19_Meeting_Agenda,144697,7709,extracted
1981_A_City_Council_25-06-24_Meeting_Agenda,137791,6632,extracted
1982_A_City_Council_25-07-01_Meeting_Agenda,142812,7561,extracted
1942_A_Planning_Commission_25-07-03_Meeting_Agenda,108842,895,extracted
1984_A_City_Council_25-07-15_Meeting_Agenda,142166,6458,extracted
1943_A_Planning_Commission_25-07-17_Meeting_Agenda,134745,5724,extracted
1985_A_City_Council_25-07-22_Meeting_Agenda,130269,4289,extracted
1986_A_City_Council_25-07-29_Meeting_Agenda,139711,6322,extracted
1987_A_City_Council_25-08-05_Meeting_Agenda,137961,6328,extracted
1944_A_Planning_Commission_25-08-07_Meeting_Agenda,143247,7003,extracted
1945_A_Planning_Commission_25-08-21_Meeting_Agenda,108881,994,extracted
1990_A_City_Council_25-08-26_Meeting_Agenda,146032,7635,extracted
1991_A_City_Council_25-09-02_Meeting_Agenda,130589,4418,extracted
1946_A_Planning_Commission_25-09-04_Meeting_Agenda,135296,5677,extracted
1992_A_City_Council_25-09-09_Meeting_Agenda,134763,5283,extracted
1993_A_City_Council_25-09-16_Meeting_Agenda,140551,6610,extracted
1947_A_Planning_Commission_25-09-18_Meeting_Agenda,133970,5290,extracted
1995_A_City_Council_25-09-30_Meeting_Agenda,143705,6884,extracted
1948_A_Planning_Commission_25-10-02_Meeting_Agenda,109164,994,extracted
1997_A_City_Council_25-10-14_Meeting_Agenda,134096,5322,extracted
1949_A_Planning_Commission_25-10-16_Meeting_Agenda,134413,5612,extracted
1998_A_City_Council_25-10-21_Meeting_Agenda,121407,2034,extracted
1999_A_City_Council_25-10-28_Meeting_Agenda,133013,5006,extracted
1950_A_Planning_Commission_25-11-06_Meeting_Agenda,134834,5536,extracted
2001_A_City_Council_25-11-11_Meeting_Agenda,142948,6940,extracted
2002_A_City_Council_25-11-18_Meeting_Agenda,139382,6406,extracted
1951_A_Planning_Commission_25-11-20_Meeting_Agenda,136277,5897,extracted
1952_A_Planning_Commission_25-12-04_Meeting_Agenda,139936,6428,extracted
2005_A_City_Council_25-12-09_Meeting_Agenda,139134,6533,extracted
2050_A_Board_of_Adjustment_25-12-11_Meeting_Agenda,128113,4677,extracted
2006_A_City_Council_25-12-16_Meeting_Agenda,138327,6427,extracted
1953_A_Planning_Commission_25-12-18_Meeting_Agenda,109128,1026,extracted
2023_A_Planning_Commission_26-01-01_Meeting_Agenda,108730,994,extracted
2051_A_City_Council_26-01-05_Meeting_Agenda,124152,3100,extracted
2052_A_City_Council_26-01-06_Meeting_Agenda,134175,5203,extracted
2053_A_City_Council_26-01-13_Meeting_Agenda,141700,6460,extracted
2025_A_Planning_Commission_26-01-15_Meeting_Agenda,136114,5502,extracted
2054_A_City_Council_26-01-20_Meeting_Agenda,147019,8615,extracted
2055_A_City_Council_26-01-27_Meeting_Agenda,129373,4064,extracted
2026_A_Planning_Commission_26-02-05_Meeting_Agenda,136565,5898,extracted
2057_A_City_Council_26-02-10_Meeting_Agenda,139849,6640,extracted
2105_A_Board_of_Adjustment_26-02-12_Meeting_Agenda,128955,4116,extracted
2058_A_City_Council_26-02-17_Meeting_Agenda,132642,5293,extracted
2027_A_Planning_Commission_26-02-19_Meeting_Agenda,131042,4970,extracted
2059_A_City_Council_26-02-24_Meeting_Agenda,131825,4559,extracted
2060_A_City_Council_26-03-03_Meeting_Agenda,180109,24735,extracted
2028_A_Planning_Commission_26-03-05_Meeting_Agenda,137335,6075,extracted
2061_A_City_Council_26-03-10_Meeting_Agenda,143835,9226,extracted
2029_A_Planning_Commission_26-03-19_Meeting_Agenda,186469,15522,extracted
2063_A_City_Council_26-03-24_Meeting_Agenda,139164,6278,extracted
2064_A_City_Council_26-03-31_Meeting_Agenda,142842,8595,extracted
2030_A_Planning_Commission_26-04-02_Meeting_Agenda,109270,963,extracted
2065_A_City_Council_26-04-07_Meeting_Agenda,190670,15046,extracted
2066_A_City_Council_26-04-14_Meeting_Agenda,147639,8148,extracted
2031_A_Planning_Commission_26-04-16_Meeting_Agenda,145282,7419,extracted
2067_A_City_Council_26-04-21_Meeting_Agenda,140386,7009,extracted
2068_A_City_Council_26-04-28_Meeting_Agenda,128888,4340,extracted
2069_A_City_Council_26-05-05_Meeting_Agenda,151428,8525,extracted
2032_A_Planning_Commission_26-05-07_Meeting_Agenda,143494,7276,extracted
2070_A_City_Council_26-05-12_Meeting_Agenda,141330,6898,extracted
2071_A_City_Council_26-05-19_Meeting_Agenda,135454,5399,extracted
2033_A_Planning_Commission_26-05-21_Meeting_Agenda,131348,5217,extracted
2072_A_City_Council_26-05-26_Meeting_Agenda,137451,6271,extracted
2073_A_City_Council_26-06-02_Meeting_Agenda,140376,6887,extracted
2034_A_Planning_Commission_26-06-04_Meeting_Agenda,138581,6086,extracted
2074_A_City_Council_26-06-09_Meeting_Agenda,137084,6150,extracted
2075_A_City_Council_26-06-16_Meeting_Agenda,137947,6974,extracted
2035_A_Planning_Commission_26-06-18_Meeting_Agenda,135019,5560,extracted
2076_A_City_Council_26-06-23_Meeting_Agenda,136344,5694,extracted
2036_A_Planning_Commission_26-07-02_Meeting_Agenda,108993,946,extracted
2078_A_City_Council_26-07-07_Meeting_Agenda,150110,9132,extracted
