ordinance_no,filename,last_modified,size_bytes,source_url,s3_key
2018-21,1743712973_ORDINANCE 2018-21.pdf,2025-04-03T20:42:55.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743712973_ORDINANCE%202018-21.pdf,bluffdale/ordinances/documents/1743712973_ORDINANCE 2018-21.pdf
2018-24,1743194211_ORDINANCE 2018-24.pdf,2025-03-28T20:36:52.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743194211_ORDINANCE%202018-24.pdf,bluffdale/ordinances/documents/1743194211_ORDINANCE 2018-24.pdf
2018-24,1743457851_ORDINANCE 2018-24.pdf,2025-03-31T21:50:52.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743457851_ORDINANCE%202018-24.pdf,bluffdale/ordinances/documents/1743457851_ORDINANCE 2018-24.pdf
2018-26,1735315258_ORDINANCE 2018-26.pdf,2024-12-27T16:00:59.000Z,1019611,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1735315258_ORDINANCE%202018-26.pdf,bluffdale/ordinances/documents/1735315258_ORDINANCE 2018-26.pdf
2018-26,1743191221_ORDINANCE 2018-26.pdf,2025-03-28T19:47:03.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743191221_ORDINANCE%202018-26.pdf,bluffdale/ordinances/documents/1743191221_ORDINANCE 2018-26.pdf
2018-27,1735315209_ORDINANCE 2018-27.pdf,2024-12-27T16:00:10.000Z,312232,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1735315209_ORDINANCE%202018-27.pdf,bluffdale/ordinances/documents/1735315209_ORDINANCE 2018-27.pdf
2018-28,1735315232_ORDINANCE 2018-28.pdf,2024-12-27T16:00:33.000Z,2484772,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1735315232_ORDINANCE%202018-28.pdf,bluffdale/ordinances/documents/1735315232_ORDINANCE 2018-28.pdf
2019-01,1721929301_ORDINANCE 2019-01.pdf,2024-07-25T17:41:42.000Z,1681629,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721929301_ORDINANCE%202019-01.pdf,bluffdale/ordinances/documents/1721929301_ORDINANCE 2019-01.pdf
2019-01,1721929432_ORDINANCE 2019-01.pdf,2024-07-25T17:43:54.000Z,1681629,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721929432_ORDINANCE%202019-01.pdf,bluffdale/ordinances/documents/1721929432_ORDINANCE 2019-01.pdf
2019-01,1740769120_ORDINANCE 2019-01.pdf,2025-02-28T18:58:41.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1740769120_ORDINANCE%202019-01.pdf,bluffdale/ordinances/documents/1740769120_ORDINANCE 2019-01.pdf
2019-01,1743713250_ORDINANCE 2019-01.pdf,2025-04-03T20:47:32.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743713250_ORDINANCE%202019-01.pdf,bluffdale/ordinances/documents/1743713250_ORDINANCE 2019-01.pdf
2019-02,1721929487_ORDINANCE 2019-02.pdf,2024-07-25T17:44:49.000Z,398644,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721929487_ORDINANCE%202019-02.pdf,bluffdale/ordinances/documents/1721929487_ORDINANCE 2019-02.pdf
2019-03,1721929537_ORDINANCE 2019-03.pdf,2024-07-25T17:45:38.000Z,187387,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721929537_ORDINANCE%202019-03.pdf,bluffdale/ordinances/documents/1721929537_ORDINANCE 2019-03.pdf
2019-04,1721929571_ORDINANCE 2019-04.pdf,2024-07-25T17:46:13.000Z,536367,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721929571_ORDINANCE%202019-04.pdf,bluffdale/ordinances/documents/1721929571_ORDINANCE 2019-04.pdf
2019-05,1721929607_ORDINANCE 2019-05.pdf,2024-07-25T17:46:49.000Z,1029662,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721929607_ORDINANCE%202019-05.pdf,bluffdale/ordinances/documents/1721929607_ORDINANCE 2019-05.pdf
2019-06,1721929884_ORDINANCE 2019-06.pdf,2024-07-25T17:51:26.000Z,5585490,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721929884_ORDINANCE%202019-06.pdf,bluffdale/ordinances/documents/1721929884_ORDINANCE 2019-06.pdf
2019-07,1721937752_ORDINANCE 2019-07.pdf,2024-07-25T20:02:34.000Z,571639,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721937752_ORDINANCE%202019-07.pdf,bluffdale/ordinances/documents/1721937752_ORDINANCE 2019-07.pdf
2019-08,1721937811_ORDINANCE 2019-08.pdf,2024-07-25T20:03:32.000Z,176885,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721937811_ORDINANCE%202019-08.pdf,bluffdale/ordinances/documents/1721937811_ORDINANCE 2019-08.pdf
2019-08,1742417870_ORDINANCE 2019-08.pdf,2025-03-19T20:57:51.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742417870_ORDINANCE%202019-08.pdf,bluffdale/ordinances/documents/1742417870_ORDINANCE 2019-08.pdf
2019-09,1721937851_ORDINANCE 2019-09.pdf,2024-07-25T20:04:12.000Z,171963,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721937851_ORDINANCE%202019-09.pdf,bluffdale/ordinances/documents/1721937851_ORDINANCE 2019-09.pdf
2019-10,1721937886_ORDINANCE 2019-10.pdf,2024-07-25T20:04:48.000Z,151439,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721937886_ORDINANCE%202019-10.pdf,bluffdale/ordinances/documents/1721937886_ORDINANCE 2019-10.pdf
2019-11,1721937931_ORDINANCE 2019-11.pdf,2024-07-25T20:05:32.000Z,163463,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721937931_ORDINANCE%202019-11.pdf,bluffdale/ordinances/documents/1721937931_ORDINANCE 2019-11.pdf
2019-12,1721937966_ORDINANCE 2019-12.pdf,2024-07-25T20:06:08.000Z,160274,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721937966_ORDINANCE%202019-12.pdf,bluffdale/ordinances/documents/1721937966_ORDINANCE 2019-12.pdf
2019-13,1721938003_ORDINANCE 2019-13.pdf,2024-07-25T20:06:44.000Z,284152,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938003_ORDINANCE%202019-13.pdf,bluffdale/ordinances/documents/1721938003_ORDINANCE 2019-13.pdf
2019-14,1721938033_ORDINANCE 2019-14.pdf,2024-07-25T20:07:14.000Z,279970,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938033_ORDINANCE%202019-14.pdf,bluffdale/ordinances/documents/1721938033_ORDINANCE 2019-14.pdf
2019-15,1721938203_ORDINANCE 2019-15.pdf,2024-07-25T20:10:05.000Z,245469,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938203_ORDINANCE%202019-15.pdf,bluffdale/ordinances/documents/1721938203_ORDINANCE 2019-15.pdf
2019-16,1721938241_ORDINANCE 2019-16.pdf,2024-07-25T20:10:42.000Z,961853,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938241_ORDINANCE%202019-16.pdf,bluffdale/ordinances/documents/1721938241_ORDINANCE 2019-16.pdf
2019-17,1721938275_ORDINANCE 2019-17.pdf,2024-07-25T20:11:16.000Z,28694861,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938275_ORDINANCE%202019-17.pdf,bluffdale/ordinances/documents/1721938275_ORDINANCE 2019-17.pdf
2019-18,1721938311_ORDINANCE 2019-18.pdf,2024-07-25T20:11:53.000Z,251993,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938311_ORDINANCE%202019-18.pdf,bluffdale/ordinances/documents/1721938311_ORDINANCE 2019-18.pdf
2019-19,1721938345_ORDINANCE 2019-19.pdf,2024-07-25T20:12:26.000Z,2971833,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938345_ORDINANCE%202019-19.pdf,bluffdale/ordinances/documents/1721938345_ORDINANCE 2019-19.pdf
2019-20,1721938373_ORDINANCE 2019-20.pdf,2024-07-25T20:12:54.000Z,307222,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938373_ORDINANCE%202019-20.pdf,bluffdale/ordinances/documents/1721938373_ORDINANCE 2019-20.pdf
2019-21,1721938403_ORDINANCE 2019-21.pdf,2024-07-25T20:13:25.000Z,443578,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938403_ORDINANCE%202019-21.pdf,bluffdale/ordinances/documents/1721938403_ORDINANCE 2019-21.pdf
2019-22,1721938435_ORDINANCE 2019-22.pdf,2024-07-25T20:13:56.000Z,4302215,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938435_ORDINANCE%202019-22.pdf,bluffdale/ordinances/documents/1721938435_ORDINANCE 2019-22.pdf
2019-23,1721938467_ORDINANCE 2019-23.pdf,2024-07-25T20:14:28.000Z,304708,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938467_ORDINANCE%202019-23.pdf,bluffdale/ordinances/documents/1721938467_ORDINANCE 2019-23.pdf
2019-24,1721938505_ORDINANCE 2019-24.pdf,2024-07-25T20:15:06.000Z,1043742,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938505_ORDINANCE%202019-24.pdf,bluffdale/ordinances/documents/1721938505_ORDINANCE 2019-24.pdf
2019-25,1721938639_ORDINANCE 2019-25.pdf,2024-07-25T20:17:21.000Z,523163,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1721938639_ORDINANCE%202019-25.pdf,bluffdale/ordinances/documents/1721938639_ORDINANCE 2019-25.pdf
2020-01,1710433294_ORDINANCE 2020-01.pdf,2024-03-14T16:21:35.000Z,530274,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1710433294_ORDINANCE%202020-01.pdf,bluffdale/ordinances/documents/1710433294_ORDINANCE 2020-01.pdf
2020-06,1596138162_Ordinance No. 2020-06 OCR.pdf,2020-07-30T19:42:43.000Z,254239,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1596138162_Ordinance%20No.%202020-06%20OCR.pdf,bluffdale/ordinances/documents/1596138162_Ordinance No. 2020-06 OCR.pdf
2020-06,1596138625_Ordinance No. 2020-06 OCR.pdf,2020-07-30T19:50:26.000Z,254239,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1596138625_Ordinance%20No.%202020-06%20OCR.pdf,bluffdale/ordinances/documents/1596138625_Ordinance No. 2020-06 OCR.pdf
2020-10,1596138631_Ordinance No. 2020-10 OCR.pdf,2020-07-30T19:50:32.000Z,871009,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1596138631_Ordinance%20No.%202020-10%20OCR.pdf,bluffdale/ordinances/documents/1596138631_Ordinance No. 2020-10 OCR.pdf
2020-11,1710449822_ORDINANCE 2020-11.pdf,2024-03-14T20:57:04.000Z,168068,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1710449822_ORDINANCE%202020-11.pdf,bluffdale/ordinances/documents/1710449822_ORDINANCE 2020-11.pdf
2020-13,1710450090_ORDINANCE 2020-13.pdf,2024-03-14T21:01:31.000Z,1132556,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1710450090_ORDINANCE%202020-13.pdf,bluffdale/ordinances/documents/1710450090_ORDINANCE 2020-13.pdf
2020-14,1601920381_Ordinance No. 2020-14.pdf,2020-10-05T17:53:02.000Z,164402,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1601920381_Ordinance%20No.%202020-14.pdf,bluffdale/ordinances/documents/1601920381_Ordinance No. 2020-14.pdf
2020-14,1742417561_ORDINANCE 2020-14.pdf,2025-03-19T20:52:42.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742417561_ORDINANCE%202020-14.pdf,bluffdale/ordinances/documents/1742417561_ORDINANCE 2020-14.pdf
2020-17,1710454580_ORDINANCE 2020-17.pdf,2024-03-14T22:16:22.000Z,1170568,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1710454580_ORDINANCE%202020-17.pdf,bluffdale/ordinances/documents/1710454580_ORDINANCE 2020-17.pdf
2020-18,1736462345_ORDINANCE 2020-18.pdf,2025-01-09T22:39:06.000Z,10210375,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1736462345_ORDINANCE%202020-18.pdf,bluffdale/ordinances/documents/1736462345_ORDINANCE 2020-18.pdf
2020-18,1736462428_ORDINANCE 2020-18.pdf,2025-01-09T22:40:29.000Z,10210375,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1736462428_ORDINANCE%202020-18.pdf,bluffdale/ordinances/documents/1736462428_ORDINANCE 2020-18.pdf
2020-19,1605806455_Ordinance No. 2020-19 (Keeping of Animals).pdf,2020-11-19T17:20:56.000Z,1367577,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1605806455_Ordinance%20No.%202020-19%20%28Keeping%20of%20Animals%29.pdf,bluffdale/ordinances/documents/1605806455_Ordinance No. 2020-19 (Keeping of Animals).pdf
2020-19,1742402025_ORDINANCE 2020-19.pdf,2025-03-19T16:33:46.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742402025_ORDINANCE%202020-19.pdf,bluffdale/ordinances/documents/1742402025_ORDINANCE 2020-19.pdf
2021-05,1618327101_Ordinance No. 2021-05 OCR M.pdf,2021-04-13T15:18:23.000Z,94167,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1618327101_Ordinance%20No.%202021-05%20OCR%20M.pdf,bluffdale/ordinances/documents/1618327101_Ordinance No. 2021-05 OCR M.pdf
2022-17,1708445870_ORDINANCE 2022-17.pdf,2024-02-20T16:17:52.000Z,488031,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1708445870_ORDINANCE%202022-17.pdf,bluffdale/ordinances/documents/1708445870_ORDINANCE 2022-17.pdf
2022-17,1710446785_ORDINANCE 2022-17.pdf,2024-03-14T20:06:26.000Z,488031,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1710446785_ORDINANCE%202022-17.pdf,bluffdale/ordinances/documents/1710446785_ORDINANCE 2022-17.pdf
2022-18,1710445625_ORDINANCE 2022-18.pdf,2024-03-14T19:47:06.000Z,1134230,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1710445625_ORDINANCE%202022-18.pdf,bluffdale/ordinances/documents/1710445625_ORDINANCE 2022-18.pdf
2022-20,1710446309_ORDINANCE 2022-20.pdf,2024-03-14T19:58:31.000Z,697693,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1710446309_ORDINANCE%202022-20.pdf,bluffdale/ordinances/documents/1710446309_ORDINANCE 2022-20.pdf
2023-01,1704491077_ORDINANCE 2023-01.pdf,2024-01-05T21:44:38.000Z,271802,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704491077_ORDINANCE%202023-01.pdf,bluffdale/ordinances/documents/1704491077_ORDINANCE 2023-01.pdf
2023-03,1710444768_ORDINANCE 2023-03.pdf,2024-03-14T19:32:50.000Z,5956759,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1710444768_ORDINANCE%202023-03.pdf,bluffdale/ordinances/documents/1710444768_ORDINANCE 2023-03.pdf
2023-05,1699407500_ORDINANCE 2023-05.pdf,2023-11-08T01:38:22.000Z,977316,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1699407500_ORDINANCE%202023-05.pdf,bluffdale/ordinances/documents/1699407500_ORDINANCE 2023-05.pdf
2023-05,1704996717_ORDINANCE 2023-05.pdf,2024-01-11T18:11:58.000Z,965089,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704996717_ORDINANCE%202023-05.pdf,bluffdale/ordinances/documents/1704996717_ORDINANCE 2023-05.pdf
2023-08,1698420109_ORDINANCE 2023-08.pdf,2023-10-27T15:21:51.000Z,865445,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1698420109_ORDINANCE%202023-08.pdf,bluffdale/ordinances/documents/1698420109_ORDINANCE 2023-08.pdf
2023-08,1740586348_ORDINANCE 2023-08.pdf,2025-02-26T16:12:29.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1740586348_ORDINANCE%202023-08.pdf,bluffdale/ordinances/documents/1740586348_ORDINANCE 2023-08.pdf
2023-08,1740600771_ORDINANCE 2023-08.pdf,2025-02-26T20:12:52.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1740600771_ORDINANCE%202023-08.pdf,bluffdale/ordinances/documents/1740600771_ORDINANCE 2023-08.pdf
2023-10,1704491211_ORDINANCE 2023-10.pdf,2024-01-05T21:46:53.000Z,324625,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704491211_ORDINANCE%202023-10.pdf,bluffdale/ordinances/documents/1704491211_ORDINANCE 2023-10.pdf
2023-10,1704753892_ORDINANCE 2023-10.pdf,2024-01-08T22:44:54.000Z,386296,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704753892_ORDINANCE%202023-10.pdf,bluffdale/ordinances/documents/1704753892_ORDINANCE 2023-10.pdf
2023-14,1704491018_ORDINANCE 2023-14.pdf,2024-01-05T21:43:40.000Z,179207,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704491018_ORDINANCE%202023-14.pdf,bluffdale/ordinances/documents/1704491018_ORDINANCE 2023-14.pdf
2023-15,1698707236_ORDINANCE 2023-15.pdf,2023-10-30T23:07:17.000Z,183864,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1698707236_ORDINANCE%202023-15.pdf,bluffdale/ordinances/documents/1698707236_ORDINANCE 2023-15.pdf
2023-15,1742241871_ORDINANCE 2023-15.pdf,2025-03-17T20:04:33.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742241871_ORDINANCE%202023-15.pdf,bluffdale/ordinances/documents/1742241871_ORDINANCE 2023-15.pdf
2023-17,1698435223_Ord 2023-17 adopted signed.pdf,2023-10-27T19:33:45.000Z,2899847,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1698435223_Ord%202023-17%20adopted%20signed.pdf,bluffdale/ordinances/documents/1698435223_Ord 2023-17 adopted signed.pdf
2023-17,1742242095_ORDINANCE 2023-17.pdf,2025-03-17T20:08:16.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742242095_ORDINANCE%202023-17.pdf,bluffdale/ordinances/documents/1742242095_ORDINANCE 2023-17.pdf
2023-19,1699408247_ORDINANCE 2023-19.pdf,2023-11-08T01:50:48.000Z,384603,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1699408247_ORDINANCE%202023-19.pdf,bluffdale/ordinances/documents/1699408247_ORDINANCE 2023-19.pdf
2023-20,1698420494_ORDINANCE 2023-20.pdf,2023-10-27T15:28:15.000Z,1589130,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1698420494_ORDINANCE%202023-20.pdf,bluffdale/ordinances/documents/1698420494_ORDINANCE 2023-20.pdf
2023-20,1699407162_ORDINANCE 2023-20.pdf,2023-11-08T01:32:43.000Z,1589130,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1699407162_ORDINANCE%202023-20.pdf,bluffdale/ordinances/documents/1699407162_ORDINANCE 2023-20.pdf
2023-22,1699916581_ORDINANCE 2023-22.pdf,2023-11-13T23:03:02.000Z,3420922,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1699916581_ORDINANCE%202023-22.pdf,bluffdale/ordinances/documents/1699916581_ORDINANCE 2023-22.pdf
2023-22,1722367424_ORDINANCE 2023-22.pdf,2024-07-30T19:23:45.000Z,3420922,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1722367424_ORDINANCE%202023-22.pdf,bluffdale/ordinances/documents/1722367424_ORDINANCE 2023-22.pdf
2023-23,1699492626_ORDINANCE 2023-23.pdf,2023-11-09T01:17:08.000Z,1524318,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1699492626_ORDINANCE%202023-23.pdf,bluffdale/ordinances/documents/1699492626_ORDINANCE 2023-23.pdf
2023-23,1712872599_ORDINANCE 2023-23.pdf,2024-04-11T21:56:41.000Z,1524318,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1712872599_ORDINANCE%202023-23.pdf,bluffdale/ordinances/documents/1712872599_ORDINANCE 2023-23.pdf
2023-23,1712872626_ORDINANCE 2023-23.pdf,2024-04-11T21:57:07.000Z,1524318,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1712872626_ORDINANCE%202023-23.pdf,bluffdale/ordinances/documents/1712872626_ORDINANCE 2023-23.pdf
2023-23,1743456783_ORDINANCE 2023-23.pdf,2025-03-31T21:33:05.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743456783_ORDINANCE%202023-23.pdf,bluffdale/ordinances/documents/1743456783_ORDINANCE 2023-23.pdf
2023-24,1699913656_ORDINANCE 2023-24.pdf,2023-11-13T22:14:18.000Z,1191083,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1699913656_ORDINANCE%202023-24.pdf,bluffdale/ordinances/documents/1699913656_ORDINANCE 2023-24.pdf
2023-25,1710436641_ORDINANCE 2023-25.pdf,2024-03-14T17:17:23.000Z,430890,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1710436641_ORDINANCE%202023-25.pdf,bluffdale/ordinances/documents/1710436641_ORDINANCE 2023-25.pdf
2023-26,1699911327_ORDINANCE 2023-26.pdf,2023-11-13T21:35:29.000Z,245738,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1699911327_ORDINANCE%202023-26.pdf,bluffdale/ordinances/documents/1699911327_ORDINANCE 2023-26.pdf
2023-27,1704752415_ORDINANCE 2023-27.pdf,2024-01-08T22:20:16.000Z,307818,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704752415_ORDINANCE%202023-27.pdf,bluffdale/ordinances/documents/1704752415_ORDINANCE 2023-27.pdf
2023-27,1704753615_ORDINANCE 2023-27.pdf,2024-01-08T22:40:16.000Z,377156,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704753615_ORDINANCE%202023-27.pdf,bluffdale/ordinances/documents/1704753615_ORDINANCE 2023-27.pdf
2023-28,1704491281_ORDINANCE 2023-28.pdf,2024-01-05T21:48:02.000Z,947228,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704491281_ORDINANCE%202023-28.pdf,bluffdale/ordinances/documents/1704491281_ORDINANCE 2023-28.pdf
2023-29,1704491317_ORDINANCE 2023-29.pdf,2024-01-05T21:48:39.000Z,1036241,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704491317_ORDINANCE%202023-29.pdf,bluffdale/ordinances/documents/1704491317_ORDINANCE 2023-29.pdf
2023-30,1704490637_ORDINANCE 2023-30.pdf,2024-01-05T21:37:18.000Z,816132,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704490637_ORDINANCE%202023-30.pdf,bluffdale/ordinances/documents/1704490637_ORDINANCE 2023-30.pdf
2023-30,1704754232_ORDINANCE 2023-30.pdf,2024-01-08T22:50:33.000Z,882696,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704754232_ORDINANCE%202023-30.pdf,bluffdale/ordinances/documents/1704754232_ORDINANCE 2023-30.pdf
2023-31,1704490662_ORDINANCE 2023-31.pdf,2024-01-05T21:37:44.000Z,777030,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704490662_ORDINANCE%202023-31.pdf,bluffdale/ordinances/documents/1704490662_ORDINANCE 2023-31.pdf
2023-31,1704754241_ORDINANCE 2023-31.pdf,2024-01-08T22:50:43.000Z,777437,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1704754241_ORDINANCE%202023-31.pdf,bluffdale/ordinances/documents/1704754241_ORDINANCE 2023-31.pdf
2024-02,1709576955_ORDINANCE 2024-02.pdf,2024-03-04T18:29:16.000Z,1324192,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1709576955_ORDINANCE%202024-02.pdf,bluffdale/ordinances/documents/1709576955_ORDINANCE 2024-02.pdf
2024-03,1706305628_ORDINANCE 2024-03.pdf,2024-01-26T21:47:10.000Z,16939080,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1706305628_ORDINANCE%202024-03.pdf,bluffdale/ordinances/documents/1706305628_ORDINANCE 2024-03.pdf
2024-04,1706305682_ORDINANCE 2024-04.pdf,2024-01-26T21:48:04.000Z,530376,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1706305682_ORDINANCE%202024-04.pdf,bluffdale/ordinances/documents/1706305682_ORDINANCE 2024-04.pdf
