date,body_id,kind,reason,verified_date
2022-05-11,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-05-25,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-06-08,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-06-08,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-06-15,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-06-15,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-07-13,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-07-27,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-08-09,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-08-10,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-08-24,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-11-09,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-12-14,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-12-14,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2023-01-25,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2023-02-08,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2023-02-22,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2023-03-22,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2023-12-06,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2024-08-21,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2024-08-21,1297,not_minutes,Joint Council+PC SPECIAL MEETING agenda (file 2024.8.21SM.pdf); council twin 1175819 content-verified AGENDA 2026-07-17. No PC minutes; date in minutes_unrecovered.csv.,2026-07-17
2024-09-11,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2025-11-18,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2025-12-04,1297,not_minutes,"PMN attachment named '120425 SSLC PC Mtg_Final_.pdf' but content is a 136-page PLANNING COMMISSION WORK MEETING agenda packet (57MB), not minutes (page-1 content-verified 2026-07-17). _Final naming is misleading here.",2026-07-17
