body,bname,notice_id,notice_date,file_id,ext,label,kind,minutes_probe,is_pdf
5809,Council,874879,,1051789,pdf,6.1 - 2024 Fee Schedule.pdf,other,,
5809,Council,874879,,1051791,pdf,6.1 - Resolution 2023-11-01 2024 Fee Schedule.pdf,other,,
5809,Council,874879,,1051793,pdf,6.2 - 2024 tentative budget - Emigration Canyon.pdf,other,,
5809,Council,874879,,1051795,pdf,6.2 - Resolution 2023-11-02 Tentative 2024 Budget.pdf,other,,
5809,Council,874879,,1051797,pdf,6.3 - 2023 Budget Amendment - Emigration Canyon.pdf,other,,
5809,Council,874879,,1051799,pdf,6.3 - Resolution 2023-11-03 Tentative Budget Amendment.pdf,other,,
5809,Council,874879,,1051801,pdf,6.5 - Ordinance 2023-11-01 2024 Meeting Schedule.pdf,other,,
5809,Council,877039,,1060680,MP3,12-06-23.MP3,audio,,
5809,Council,877039,,1106003,pdf,12-06-23.pdf,other,,
5809,Council,877039,,1055095,pdf,12-06-23.pdf,other,,
5809,Council,877039,,1055097,pdf,Resolution 2023-12-02 Budget Amendment.pdf,other,,
5809,Council,877039,,1055099,pdf,Resolution 2023-12-03 Budget.pdf,other,,
5809,Council,883055,,1065899,docx,6.5 - 2024 Meeting Schedule.docx,other,,
5809,Council,888227,,1078295,MP3,01-23-24.MP3,audio,,
5809,Council,888227,,1167159,pdf,01-23-24 Approved Minutes.pdf,minutes,200,1
5809,Council,888227,,1075037,pdf,01-23-24.pdf,other,,
5809,Council,894171,,1094111,m4a,02-22-24.m4a,other,,
5809,Council,894171,,1163111,pdf,02-22-2024 Approved Minutes.pdf,minutes,200,1
5809,Council,894171,,1086953,pdf,02-22-24.pdf,other,,
5809,Council,895763,,1092017,MP3,02-27-24 Part 1.MP3,audio,,
5809,Council,895763,,1092019,MP3,02-27-24 Part 2.MP3,audio,,
5809,Council,895763,,1167167,pdf,02-27-24 Approved Minutes.pdf,minutes,200,1
5809,Council,895763,,1090289,pdf,02-27-24.pdf,other,,
5809,Council,902003,,1106117,MP3,03-26-24 Part 1.MP3,audio,,
5809,Council,902003,,1106119,MP3,03-26-24 Part 2.MP3,audio,,
5809,Council,902003,,1101815,pdf,03-26-24.pdf,other,,
5809,Council,902003,,1101817,pdf,6.3 - 2024 Child Abuse Prevention Month.pdf,other,,
5809,Council,902003,,1101819,pdf,6.6 - Revised and Restated Interlocal Agreement Governing th,other,,
5809,Council,902003,,1101821,pdf,6.10 - 11-28-23.pdf,other,,
5809,Council,902003,,1101823,pdf,6.10 - 12-06-23.pdf,other,,
5809,Council,908409,,1118127,MP3,04-23-24.MP3,audio,,
5809,Council,908409,,1163109,pdf,04-23-2024 Approved Minutes.pdf,minutes,200,1
5809,Council,908409,,1113455,pdf,04-23-24.pdf,other,,
5809,Council,908409,,1113457,pdf,01-23-24.pdf,other,,
5809,Council,908409,,1113459,pdf,02-27-24.pdf,other,,
5809,Council,908409,,1113461,pdf,2024.04.23 Resolution re Fireworks.pdf,other,,
5809,Council,921877,,1136565,pdf,Public Notice for Budget.pdf,other,,
5809,Council,921877,,1139515,pdf,2025 Proposed Budget - Emigration Canyon.pdf,other,,
5809,Council,921877,,1139517,pdf,2024 Emigration Consolidated Fee Schedule Amendments v2.pdf,other,,
5809,Council,923573,,1140999,MP3,06-25-24 Part 1.MP3,audio,,
5809,Council,923573,,1141001,MP3,06-25-24 Part 2.MP3,audio,,
5809,Council,923573,,1151667,pdf,Approved Minutes 06-25-2024.pdf,minutes,200,1
5809,Council,923573,,1139817,pdf,Agenda 06-25-24.pdf,agenda,,
5809,Council,923573,,1139819,pdf,4.1 - Emigration Canyon Budget Resolution.pdf,other,,
5809,Council,923573,,1139821,pdf,4.2 - Emigration Canyon Fee Schedule Resolution.pdf,other,,
5809,Council,923573,,1139823,docx,5.1 - UPD Emigration Canyon Monthly Report May.docx,other,,
5809,Council,923573,,1139825,docx,5.3 - July 2024.docx,other,,
5809,Council,923573,,1139827,pdf,6.1 - Greater Salt Lake MSD draft 6.3.24.pdf,other,,
5809,Council,929527,,1151237,pdf,6.2 Resolution Appointing Planning Commission Members.pdf,other,,
5809,Council,929527,,1151771,MP3,Meeting Audio 07-30-2024.MP3,audio,,
5809,Council,929527,,1150765,pdf,06-25-24 Draft Minutes.pdf,minutes,200,1
5809,Council,929527,,1239935,pdf,07-30-2024 Emigration CC Meeting Minutes - APPROVED.pdf,minutes,200,1
5809,Council,929527,,1150455,pdf,07-30-24 Agenda.pdf,agenda,,
5809,Council,929527,,1150457,pdf,5.3 2nd Quarter Animal Services Report Emigration 2024.pdf,other,,
5809,Council,929527,,1150763,pdf,07-30-24 Amended Agenda.pdf,agenda,,
5809,Council,929527,,1151235,pdf,6.1 Consideration of Ordinance Prohibiting Fire Ignition Sou,other,,
5809,Council,930139,,1151677,pdf,Ordinance 2024-07-01 Prohibiting Fire Ignition Sources Emigr,other,,
5809,Council,935699,2024-02-22,1162951,MP3,08-27-24 Emigration Canyon Audio.MP3,audio,,
5809,Council,935699,2024-02-22,1161749,pdf,08-27-24 Agenda.pdf,agenda,,
5809,Council,935699,2024-02-22,1161751,pdf,02-22-24 Special Meeting Draft minutes.pdf,minutes,200,1
5809,Council,935699,2024-02-22,1161753,pdf,04-23-24 Draft Minutes.pdf,minutes,200,1
5809,Council,935699,2024-02-22,1162685,pdf,July 2024 Updated Questionnaire for SB174 and HB 476 (Subdiv,other,,
5809,Council,942045,,1177589,mp3,09-24-24 Meeting Audio.mp3,audio,,
5809,Council,942045,,1299785,pdf,09-24-2024 Emigration Canyon CC Meeting Minutes - APPROVED.p,minutes,200,1
5809,Council,942045,,1173599,pdf,9-24-2024 Agenda.pdf,agenda,,
5809,Council,942045,,1173601,docx,9-24-2024 Agenda Packet.docx,agenda,,
5809,Council,942045,,1173777,pdf,9-24-2024 Amended Agenda.pdf,agenda,,
5809,Council,942045,,1173779,pdf,9-24-2024 Amended Agenda Packet (2).pdf,agenda,,
5809,Council,942045,,1174269,pdf,image0.pdf,other,,
5809,Council,942045,,1174271,pdf,image1.pdf,other,,
5809,Council,942045,,1174273,pdf,EC Council _ Code Update Presentation _ Sept 2024.pdf,other,,
5809,Council,942045,,1174411,pdf,Updated Public Safety Bond Presentation.pdf,other,,
5809,Council,948157,,1186905,mp3,10-22-24_Part 1.mp3,audio,,
5809,Council,948157,,1186907,mp3,10-22-24 Part 2.mp3,audio,,
5809,Council,948157,,1185311,pdf,10-22-24 Agenda.pdf,agenda,,
5809,Council,948157,,1185313,pdf,10-22-24 Agenda Packet.pdf,agenda,,
5809,Council,948157,,1186937,pdf,Unified Fire Authority Quarterly Report.pdf,other,,
5809,Council,954547,,1209275,mp3,11-19-2024 Emigration Canyon Audio.mp3,audio,,
5809,Council,954547,,1316879,pdf,11-19-2024 Emigration CC Meeting Minutes with Attachments -,minutes,200,1
5809,Council,954547,,1197193,pdf,11-19-24 Agenda.pdf,agenda,,
5809,Council,954547,,1197195,pdf,11-19-24 Agenda Packet.pdf,agenda,,
5809,Council,961617,,1214261,MP3,12-17-24 Audio.MP3,audio,,
5809,Council,961617,,1210467,pdf,12-17-24 Agenda.pdf,agenda,,
5809,Council,961617,,1210469,pdf,12-17-24 Agenda Packet.pdf,agenda,,
5809,Council,969511,,1225497,MP3,01-28-2025 Emigration Canyon CC Audio.MP3,audio,,
5809,Council,969511,,1254241,pdf,01-28-2025 Emigration CC Meeting Minutes - APPROVED.pdf,minutes,200,1
5809,Council,969511,,1254243,pdf,01-28-2025 Emigration Canyon CC Meeting Minute Attachments.p,minutes,200,1
5809,Council,969511,,1224365,pdf,01-28-2025 Agenda.pdf,agenda,,
5809,Council,969511,,1224367,pdf,01-28-2025 Agenda Packet.pdf,agenda,,
5809,Council,970073,,1225549,pdf,Ordinance 2025-O-01 - Appointing MSD as Municipal Engineer.p,other,,
5809,Council,970221,,1225783,pdf,01-28-2025 Emigration Canyon CC Meeting - Attachment D - Pub,packet,,
5809,Council,973343,,1231441,pdf,Ordinance 2024-11-01 - SIGNED.pdf,other,,
5809,Council,973347,,1231447,pdf,Ordinance 2024-10-02.pdf,other,,
5809,Council,976231,,1237245,pdf,02-25-2025 Emigration WS Meeting Agenda.pdf,agenda,,
5809,Council,976233,,1237247,pdf,02-25-2025 Emigration CC Meeting Agenda.pdf,agenda,,
5809,Council,976233,,1237249,pdf,02-25-2025 Emigration CC Meeting Packet.pdf,packet,,
5809,Council,982411,,1251481,MP3,03-25-2025 Emigration WS Audio.MP3,audio,,
5809,Council,982411,,1249355,pdf,03-25-2025 Emigration Canyon WS Meeting Agenda - FINAL.pdf,agenda,,
5809,Council,982411,,1249357,pdf,03-25-2025 Emigration Canyon WS Meeting Packet with Agenda.p,agenda,,
5809,Council,982413,,1251483,MP3,03-25-2025 Emigration CC Audio.MP3,audio,,
5809,Council,982413,,1249359,pdf,03-25-2025 Emigration Canyon CC Meeting Agenda - FINAL.pdf,agenda,,
5809,Council,982413,,1249361,pdf,03-25-2025 Emigration Canyon CC Meeting Packet with Agenda.p,agenda,,
5809,Council,982413,,1249571,pdf,03-25-2025 Emigration Canyon CC Meeting Agenda - AMENDED.pdf,agenda,,
5809,Council,988955,,1263490,MP3,04-22-2025 Emigration WS Audio.MP3,audio,,
5809,Council,988955,,1261113,pdf,04-22-2025 Emigration Canyon WS Meeting Agenda.pdf,agenda,,
5809,Council,988957,,1263494,MP3,04-22-2025 Emigration CC Audio.MP3,audio,,
5809,Council,988957,,1261115,pdf,04-22-2025 Emigration Canyon CC Meeting Agenda.pdf,agenda,,
5809,Council,988957,,1261117,pdf,04-22-2025 Emigration CC Meeting Agenda with Supporting Docu,agenda,,
5809,Council,988957,,1261595,pdf,04-22-2025 Emigration CC Meeting Agenda with AMENDED Support,agenda,,
5809,Council,990769,,1264299,pdf,Emigration Canyon 2025.pdf,other,,
5809,Council,990769,,1264301,pdf,UOCAVA Emigration Canyon 2025.pdf,other,,
5809,Council,995237,,1272249,pdf,FY 2026 Budget Hearing Notice.pdf,other,,
5809,Council,997589,,1288537,MP3,05-27-2025 Emigration CC Audio.MP3,audio,,
5809,Council,997589,,1288539,MP3,05-27-2025 Emigration WS Audio.MP3,audio,,
5809,Council,997589,,1290727,pdf,05-27-2025 Emigration CC Meeting Minutes - APPROVED.pdf,minutes,200,1
5809,Council,997589,,1276547,pdf,05-27-2025 Emigration Canyon CC Meeting Agenda.pdf,agenda,,
5809,Council,997589,,1276549,pdf,05-27-2025 Emigration Canyon CC Meeting Agenda with Supporti,agenda,,
5809,Council,997591,,1290725,pdf,05-27-2025 Emigration WS Meeting Minutes - APPROVED.pdf,minutes,200,1
5809,Council,997591,,1276551,pdf,05-27-2025 Emigration Canyon WS Meeting Agenda.pdf,agenda,,
5809,Council,1001357,,1282915,pdf,Emigration Canyon Certified Candidate List.pdf,other,,
5809,Council,1004987,,1289895,pdf,06-24-2025 Emigration Canyon WS Meeting Agenda - AMENDED.pdf,agenda,,
5809,Council,1004989,,1289603,pdf,05-27-2025 Emigration Canyon CC Meeting Minutes - DRAFT.pdf,minutes,200,1
5809,Council,1004989,,1289681,pdf,05-27-2025 Emigration Canyon WS Meeting Minutes - DRAFT.pdf,minutes,200,1
5809,Council,1004989,,1299781,pdf,06-24-2025 Emigration Canyon CC Meeting Minutes - APPROVED.p,minutes,None,0
5809,Council,1004989,,1299783,pdf,06-24-2025 Emigration Canyon WS Meeting Minutes - APPROVED.p,minutes,200,1
5809,Council,1004989,,1289899,pdf,06-24-2025 Emigration Canyon CC Meeting Agenda - AMENDED.pdf,agenda,,
5809,Council,1005567,,1290723,pdf,Emigration 2025-O-04 Open Fires Amendment.pdf,other,,
5809,Council,1006549,,1292735,pdf,Emigration SAMPLE Primary Ballots.pdf,other,,
5809,Council,1008085,,1295147,pdf,2025 Emigration Canyon Meeting Schedule - Revised Version No,other,,
5809,Council,1009495,,1297809,pdf,07-14-2025 Emigration WS Meeting CANCELATION NOTICE.pdf,cancelled,,
5809,Council,1009497,,1299597,MP3,07-15-2025 Emigration CC Audio.MP3,audio,,
5809,Council,1009497,,1297811,pdf,07-14-2025 Emigration Canyon CC Meeting Agenda.pdf,agenda,,
5809,Council,1009497,,1297903,pdf,07-14-2025 Emigration CC Meeting Agenda with Supporting Docu,agenda,,
5809,Council,1009497,,1297905,pdf,07-14-2025 Emigration Canyon CC Meeting Agenda.pdf,agenda,,
5809,Council,1016939,,1313797,m4a,08-20-2025 Emigration Special Meeting Audio.m4a,audio,,
5809,Council,1016939,,1311453,pdf,08-20-2025 Emigration Canyon Special Meeting Agenda.pdf,agenda,,
5809,Council,1018127,,1316227,MP3,08-26-2025 Emigration BOC Audio.MP3,audio,,
5809,Council,1018127,,1313855,pdf,08-26-2025 Emigration Board of Canvassers Meeting Agenda.pdf,agenda,,
5809,Council,1018297,,1315287,MP3,08-26-2025 Emigration CC Audio.MP3,audio,,
5809,Council,1018297,,1315289,MP3,08-26-2025 Emigration CC Adjourn Audio.MP3,audio,,
5809,Council,1018297,,1315291,MP3,08-26-2025 Emigration BOC Audio.MP3,audio,,
5809,Council,1018297,,1329571,pdf,08-26-2025 Emigration CC Meeting Minutes with Attachments -,minutes,200,1
5809,Council,1018297,,1314135,pdf,08-26-2025 Emigration Canyon CC Meeting Agenda.pdf,agenda,,
5809,Council,1018297,,1314151,pdf,08-26-2025 Emigration CC Meeting Agenda with Supporting Docu,agenda,,
5809,Council,1018299,,1314137,pdf,08-26-2025 Emigration Canyon WS Meeting Agenda.pdf,agenda,,
5809,Council,1019641,,1316815,pdf,Emigration 2025-O-05 Title 19.02 Changes.pdf,other,,
5809,Council,1019647,,1316831,pdf,Emigration 2025-O-09 Zoning Map Change - 4180 Emigration Can,other,,
5809,Council,1019649,,1316833,pdf,Emigration 2025-O-07 Chapter 19.88 Nonconforming Uses and St,other,,
5809,Council,1019651,,1316841,pdf,Emigration 2025-O-06 Repealing 19.08-19.44-19.56.pdf,other,,
5809,Council,1019653,,1316847,pdf,Emigration 2025-O-11 Adopting Stage 2 Fire Restrictions.pdf,other,,
5809,Council,1019661,,1316871,pdf,Emigration 2025-O-10 Fee Schedule Amendment FY2026.pdf,other,,
5809,Council,1022111,,1321531,pdf,09-11 2025 Leick - Public Notice of Proposal for Ag Protecti,other,,
5809,Council,1022111,,1321533,pdf,09-11-2025 Leick - Citiworks APA_Application_Leick - 2025081,other,,
5809,Council,1022111,,1321535,pdf,09-11-2025 Leick - Citiworks APA_Exhibits_Leick - 20250811.p,other,,
5809,Council,1024699,,1326383,pdf,09-23-2025 Emigration WS Meeting Cancellation.pdf,cancelled,,
5809,Council,1024701,,1326389,pdf,09-23-2025 Public Hearing Notice - MET Tax.pdf,other,,
5809,Council,1024843,,1386747,MP3,09-23-2025 Emigration CC Audio.MP3,audio,,
5809,Council,1024843,,1327179,pdf,08-26-2025 Emigration CC Meeting Minutes - DRAFT.pdf,minutes,200,1
5809,Council,1024843,,1326647,pdf,09-23-202 Emigration CC Meeting Agenda with Supporting Docum,agenda,,
5809,Council,1024843,,1327177,pdf,09-23-2025 Emigration Canyon CC Meeting Agenda - AMENDED.pdf,agenda,,
5809,Council,1026093,,1329581,pdf,Emigration 2025-O-13 Title 9.90.025 Scriveners error correct,other,,
5809,Council,1026097,,1329587,pdf,Emigration 2025-O-12 MET Tax Adoption with Rate.pdf,other,,
5809,Council,1026101,,1329595,pdf,Emigration 2025-O-14 Franchise Tax Adoption and Rate.pdf,other,,
5809,Council,1026103,,1329597,pdf,Emigration 2025-O-08 Title 14.56 Special Events Amendments -,other,,
5809,Council,1026151,,1330205,MP3,09-29-2025 Emigration Special Audio.MP3,audio,,
5809,Council,1026151,,1329689,pdf,09-29-2025 Emigration Special Meeting Agenda with Supporting,agenda,,
5809,Council,1029193,,1334521,pdf,Emigration R2025-10 Canceling the 2025 Mayoral Race.pdf,cancelled,,
5809,Council,1033059,,1356147,pdf,10-28-2025 Emigration CC Meeting Minutes - APPROVED.pdf,minutes,200,1
5809,Council,1033059,,1341549,pdf,10-28-2025 Emigration CC Meeting - Current Financial Reports,other,,
5809,Council,1033059,,1341551,pdf,10-28-2025 Emigration CC Meeting - DRAFT 2026 Emigration CC,other,,
5809,Council,1033059,,1341553,pdf,10-28-2025 Emigration CC Meeting - UPD Report.pdf,other,,
5809,Council,1033059,,1341731,pdf,10-28-2025 Emigration Canyon CC Meeting Agenda - AMENDED.pdf,agenda,,
5809,Council,1034459,,1344367,pdf,Emigration 2025-O-15 Adopting 3.13 Municipal Energy Tax MET,other,,
5809,Council,1034465,,1344381,pdf,Emigration 2025-O-16 Adopting 3.14 Telecomunications LIcense,other,,
5809,Council,1034833,,1344947,pdf,11-17-2025 Leick Property Public Hearing Notice.pdf,other,,
5809,Council,1034833,,1344949,pdf,09-11-2025 Leick - Citiworks APA_Application_Leick - 2025081,other,,
5809,Council,1034833,,1344951,pdf,09-11-2025 Leick - Citiworks APA_Exhibits_Leick - 20250811.p,other,,
5809,Council,1037923,,1355559,MP3,11-17-2025 Emigration BOC.MP3,audio,,
5809,Council,1037923,,1367625,pdf,11-18-2025 Emigration BOC Meeting Minutes with Attachments -,minutes,200,1
5809,Council,1037923,,1350729,pdf,11-18-2025 Emigration Board of Canvassers Meeting Agenda.pdf,agenda,,
5809,Council,1037961,,1351357,pdf,10-28-2025 Emigration CC Meeting Minutes - DRAFT.pdf,minutes,200,1
5809,Council,1037961,,1367629,pdf,11-17-2025 Emigration CC Meeting Minutes with Attachments -,minutes,200,1
5809,Council,1037961,,1350769,pdf,11-17-2025 Emigration Canyon CC Meeting Agenda.pdf,agenda,,
5809,Council,1037961,,1350771,pdf,11-17-2025 Emigration CC Meeting Agenda with Supporting Docu,agenda,,
5809,Council,1037961,,1350773,pdf,11-17-2025 Emigration CC Meeting - Leick Property Documents,other,,
5809,Council,1040147,,1355591,pdf,R2025-13 General Election BOC Noticing - FINAL.pdf,other,,
5809,Council,1044153,,1362715,pdf,12-08-2025 Elected Official Compensation and Budget Amendmen,other,,
5809,Council,1045669,,1369681,MP3,12-15-2025 Emigration CC Audio.MP3,audio,,
5809,Council,1045669,,1381791,pdf,12-15-2025 Emigration CC Meeting Minutes - APPROVED.pdf,minutes,200,1
5809,Council,1045669,,1381793,pdf,12-15-2025 Emigration CC Meeting Minute Attachments.pdf,minutes,200,1
5809,Council,1045669,,1366105,pdf,12-15-2025 Emigration CC Meeting Supporting Documents.pdf,packet,,
5809,Council,1045669,,1366107,pdf,12-15-2025 Emigration Canyon CC Meeting Agenda.pdf,agenda,,
5809,Council,1045669,,1366127,pdf,11-17-2025 Emigration CC Meeting Minutes - DRAFT.pdf,minutes,200,1
5809,Council,1045669,,1366129,pdf,11-18-2025 Emigration BOC Meeting Minutes - DRAFT.pdf,minutes,200,1
5809,Council,1046599,,1367857,pdf,Emigration 2025-O-17 Adjusting Compensation for Mayor and Co,other,,
5809,Council,1046601,,1367867,pdf,Emigration 2025-O-18 Adoption of Data Privacy Program.pdf,other,,
5809,Council,1046603,,1367863,pdf,Emigration 2025-O-19 Performance Bonus Mayor Smolka.pdf,other,,
5809,Council,1049379,,1373689,pdf,Vacancy Notice.pdf,other,,
5809,Council,1050493,,1373917,pdf,APPROVED 2026 Emigration Canyon City Council Meeting Schedul,other,,
5809,Council,1053111,,1381795,MP3,01-20-2026 Emigration CC Audio.MP3,audio,,
5809,Council,1053111,,1378875,pdf,01-20-2026 Emigration Canyon CC Meeting Agenda.pdf,agenda,,
5809,Council,1053111,,1379103,pdf,01-20-2026 Emigration CC Meeting Agenda with Supporting Docu,agenda,,
5809,Council,1053111,,1379105,pdf,01-20-2026 Emigration CC Meeting - Public Comments.pdf,other,,
5809,Council,1059909,,1393315,MP3,02-17-2026 Emigration CC Audio.MP3,audio,,
5809,Council,1059909,,1408383,pdf,02-17-2026 Emigration CC Meeting Minutes with Attachments -,minutes,200,1
5809,Council,1059909,,1392115,pdf,02-17-2026 Emigration Canyon CC Meeting Agenda.pdf,agenda,,
5809,Council,1059909,,1392117,pdf,02-17-2026 Emigratoin CC Meeting Agenda with Supporting Docu,agenda,,
5809,Council,1059909,,1392217,pdf,01-20-2026 Emigration CC Meeting Minutes - DRAFT.pdf,minutes,200,1
5809,Council,1061465,,1399413,m4a,02-23-2026 Emigration SPECIAL Audio.m4a,audio,,
5809,Council,1061465,,1395159,pdf,02-23-2026 Emigration CC Special Meeting Agenda.pdf,agenda,,
5809,Council,1066345,,1407723,MP3,03-17-2026 Emigration WS Audio.MP3,audio,,
5809,Council,1066345,,1447769,pdf,03-17-2026 Emigration WS Meeting Minutes - APPROVED.pdf,minutes,200,1
5809,Council,1066345,,1405417,pdf,03-17-2026 Emigration WS Meeting Agenda.pdf,agenda,,
5809,Council,1066347,,1407725,MP3,03-17-2026 Emigration CC Audio.MP3,audio,,
5809,Council,1066347,,1407727,MP3,03-17-2026 Emigration CC Amended Motion to go into Closed.MP,other,,
5809,Council,1066347,,1407729,MP3,03-17-2026 Emigration CC Adjourn Audio.MP3,audio,,
5809,Council,1066347,,1447767,pdf,03-17-2026 Emigration CC Meeting Minutes with Attachments -,minutes,200,1
5809,Council,1066347,,1405421,pdf,03-17-2026 Emigration CC Meeting Agenda with Supporting Docu,agenda,,
5809,Council,1066347,,1405423,pdf,03-17-2026 Emigration CC Meeting - Updated SLCo MJHMP Volume,other,,
5809,Council,1066347,,1405425,pdf,03-17-2026 Emigration CC Meeting -  Updated SLCo MJHMP Volum,other,,
5809,Council,1066347,,1405851,pdf,03-17-2026 Emigration CC Meeting Agenda - AMENDED.pdf,agenda,,
5809,Council,1066347,,1405853,pdf,03-17-2026 Emigration CC Meeting Supporting Documents.pdf,packet,,
5809,Council,1066347,,1406471,pdf,UPD Emigration Canyon Monthly Report Feb 2026.pdf,other,,
5809,Council,1066347,,1406473,pdf,Emigration R2026-07 Paid Bereavement Leave.pdf,other,,
5809,Council,1067241,,1406881,pdf,03-19-2026 Emigration CC Special Meeting Agenda.pdf,agenda,,
5809,Council,1074295,,1447785,pdf,04-21-2026 Emigration WS Meeting Minutes with Attachments -,minutes,200,1
5809,Council,1074295,,1421055,pdf,04-21-2026 Emigration WS Meeting Agenda.pdf,agenda,,
5809,Council,1074295,,1421067,pdf,04-21-2026 Emigration WS Meeting - WFWRD Presentation.pdf,other,,
5809,Council,1074303,,1447787,pdf,04-21-2026 Emigration CC Meeting Minutes with Attachments -,minutes,200,1
5809,Council,1074303,,1421071,pdf,04-21-2026 Emigration CC Meeting Agenda.pdf,agenda,,
5809,Council,1074303,,1421073,pdf,04-21-2026 Emigration CC Meeting Agenda with Supporting Docu,agenda,,
5809,Council,1075407,,1423339,pdf,Emigration 2026-O-03 Joining Clean Energy Program.pdf,other,,
5809,Council,1075409,,1423347,pdf,Emigration 2026-O-04 Authorizing MSD to receive city GRAMA r,other,,
5809,Council,1081799,,1438245,MP3,05-19-2026 Emigration CC Audio.MP3,audio,,
5809,Council,1081799,,1456089,pdf,05-19-2026 Emigration CC Meeting Mnutes - APPROVED.pdf,other,,
5809,Council,1081799,,1456091,pdf,05-19-2026 Emigration CC Meeting Minute Attachments.pdf,minutes,200,1
5809,Council,1081799,,1435297,pdf,05-19-2026 Emigration CC Meeting Agenda.pdf,agenda,,
5809,Council,1081799,,1435299,pdf,05-19-2026 Emigration CC Meeting Supporting Documents.pdf,packet,,
5809,Council,1084977,,1441187,pdf,June 2026 UFA Fee Increase Public Hearing.pdf,other,,
5809,Council,1086945,,1445025,pdf,06-16-2026 FY 2027 Budget and FY 2026 Amendment Hearing Publ,other,,
5809,Council,1086945,,1448455,pdf,Emigration Budget Final FY2027 With Council Adjustments.pdf,other,,
5809,Council,1088601,,1448153,pdf,06-16-2026 UFA Public Hearing Notice.pdf,other,,
5809,Council,1089055,,1449327,pdf,05-19-2026 Emigration CC Meeting Mnutes - FINAL DRAFT.pdf,other,,
5809,Council,1089055,,1448851,pdf,06-16-2026 Emigration CC Meeting Supporting Documents.pdf,packet,,
5809,Council,1089055,,1449159,pdf,06-16-2026 Emigration CC Meeting Agenda - AMENDED.pdf,agenda,,
5809,Council,1089055,,1449161,pdf,06-16-2026 Emigration CC Meeting - R2026-11 FFSL Interlocal,other,,
5809,Council,1092439,,1456079,pdf,Emigration 2026-O-06 Adopting FY2027 Final Budget.pdf,other,,
