date,body,clip_id,filename,url,bytes
2024-03-14,PlanningCommission,640,2490183_Atkinson_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2490183/Atkinson_ZC_2.pdf,8635193
2024-03-14,PlanningCommission,640,2490273_Skye_Plat_A_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2490273/Skye_Plat_A_2.pdf,10864392
2024-03-14,PlanningCommission,640,2490195_Meadow_Point_Plat_Amendment_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2490195/Meadow_Point_Plat_Amendment_2.pdf,10242037
2024-03-14,PlanningCommission,640,2489913_Meadow_Point_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2489913/Meadow_Point_2.pdf,6878640
2024-03-14,PlanningCommission,640,2490202_Lehi_Block_Retail_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2490202/Lehi_Block_Retail_2.pdf,19426827
2024-03-14,PlanningCommission,640,2490208_Skyline_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2490208/Skyline_2.pdf,16349932
2024-03-14,PlanningCommission,640,2489933_Alta_Vista_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2489933/Alta_Vista_2.pdf,39193522
2024-02-22,PlanningCommission,612,2450249_Whitmore_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2450249/Whitmore_2.pdf,22635926
2024-02-08,PlanningCommission,610,2424886_Skyridge_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2424886/Skyridge_2.pdf,8233851
2024-01-25,PlanningCommission,608,2396976_Willow_Park_Church_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2396976/Willow_Park_Church_ZC_2.pdf,17426454
2024-01-25,PlanningCommission,608,2396981_Willow_Park_Church_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2396981/Willow_Park_Church_2.pdf,19058099
2024-01-11,PlanningCommission,604,2368613_JMR_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2368613/JMR_2.pdf,12041383
