year,election_type,office,district,contest,precinct,candidate,votes
2021,municipal primary,Mayor,,Provo City Mayor,PR16,MICHELLE KAUFUSI,284
2021,municipal primary,Mayor,,Provo City Mayor,PR16,KENNETH W. DUDLEY,53
2021,municipal primary,Mayor,,Provo City Mayor,PR16,CALEB REEVE,21
2021,municipal primary,Mayor,,Provo City Mayor,PR16,NEIL MITCHELL,21
2021,municipal primary,Mayor,,Provo City Mayor,PR16,M. DAVID GEDO SANCHEZ,4
2021,municipal primary,Mayor,,Provo City Mayor,PR17,MICHELLE KAUFUSI,191
2021,municipal primary,Mayor,,Provo City Mayor,PR17,NEIL MITCHELL,87
2021,municipal primary,Mayor,,Provo City Mayor,PR17,KENNETH W. DUDLEY,50
2021,municipal primary,Mayor,,Provo City Mayor,PR17,CALEB REEVE,18
2021,municipal primary,Mayor,,Provo City Mayor,PR17,M. DAVID GEDO SANCHEZ,7
2021,municipal primary,Mayor,,Provo City Mayor,PR18,MICHELLE KAUFUSI,255
2021,municipal primary,Mayor,,Provo City Mayor,PR18,KENNETH W. DUDLEY,79
2021,municipal primary,Mayor,,Provo City Mayor,PR18,NEIL MITCHELL,49
2021,municipal primary,Mayor,,Provo City Mayor,PR18,CALEB REEVE,31
2021,municipal primary,Mayor,,Provo City Mayor,PR18,M. DAVID GEDO SANCHEZ,9
2021,municipal primary,Mayor,,Provo City Mayor,PR19,MICHELLE KAUFUSI,173
2021,municipal primary,Mayor,,Provo City Mayor,PR19,NEIL MITCHELL,34
2021,municipal primary,Mayor,,Provo City Mayor,PR19,CALEB REEVE,32
2021,municipal primary,Mayor,,Provo City Mayor,PR19,KENNETH W. DUDLEY,27
2021,municipal primary,Mayor,,Provo City Mayor,PR19,M. DAVID GEDO SANCHEZ,3
2021,municipal primary,Mayor,,Provo City Mayor,PR20,MICHELLE KAUFUSI,149
2021,municipal primary,Mayor,,Provo City Mayor,PR20,KENNETH W. DUDLEY,32
2021,municipal primary,Mayor,,Provo City Mayor,PR20,NEIL MITCHELL,26
2021,municipal primary,Mayor,,Provo City Mayor,PR20,CALEB REEVE,24
2021,municipal primary,Mayor,,Provo City Mayor,PR20,M. DAVID GEDO SANCHEZ,5
2021,municipal primary,Mayor,,Provo City Mayor,PR21,MICHELLE KAUFUSI,98
2021,municipal primary,Mayor,,Provo City Mayor,PR21,KENNETH W. DUDLEY,24
2021,municipal primary,Mayor,,Provo City Mayor,PR21,NEIL MITCHELL,21
2021,municipal primary,Mayor,,Provo City Mayor,PR21,CALEB REEVE,19
2021,municipal primary,Mayor,,Provo City Mayor,PR21,M. DAVID GEDO SANCHEZ,4
2021,municipal primary,Mayor,,Provo City Mayor,PR22,MICHELLE KAUFUSI,47
2021,municipal primary,Mayor,,Provo City Mayor,PR22,KENNETH W. DUDLEY,11
2021,municipal primary,Mayor,,Provo City Mayor,PR22,CALEB REEVE,7
2021,municipal primary,Mayor,,Provo City Mayor,PR22,NEIL MITCHELL,6
2021,municipal primary,Mayor,,Provo City Mayor,PR22,M. DAVID GEDO SANCHEZ,2
2021,municipal primary,Mayor,,Provo City Mayor,PR23,MICHELLE KAUFUSI,122
2021,municipal primary,Mayor,,Provo City Mayor,PR23,KENNETH W. DUDLEY,37
2021,municipal primary,Mayor,,Provo City Mayor,PR23,NEIL MITCHELL,19
2021,municipal primary,Mayor,,Provo City Mayor,PR23,CALEB REEVE,15
2021,municipal primary,Mayor,,Provo City Mayor,PR23,M. DAVID GEDO SANCHEZ,7
2021,municipal primary,Mayor,,Provo City Mayor,PR24,MICHELLE KAUFUSI,191
2021,municipal primary,Mayor,,Provo City Mayor,PR24,KENNETH W. DUDLEY,41
2021,municipal primary,Mayor,,Provo City Mayor,PR24,CALEB REEVE,23
2021,municipal primary,Mayor,,Provo City Mayor,PR24,NEIL MITCHELL,21
2021,municipal primary,Mayor,,Provo City Mayor,PR24,M. DAVID GEDO SANCHEZ,7
2021,municipal primary,Mayor,,Provo City Mayor,PR25,MICHELLE KAUFUSI,213
2021,municipal primary,Mayor,,Provo City Mayor,PR25,KENNETH W. DUDLEY,57
2021,municipal primary,Mayor,,Provo City Mayor,PR25,NEIL MITCHELL,24
2021,municipal primary,Mayor,,Provo City Mayor,PR25,CALEB REEVE,12
2021,municipal primary,Mayor,,Provo City Mayor,PR25,M. DAVID GEDO SANCHEZ,5
2021,municipal primary,Mayor,,Provo City Mayor,PR26,MICHELLE KAUFUSI,185
2021,municipal primary,Mayor,,Provo City Mayor,PR26,KENNETH W. DUDLEY,42
2021,municipal primary,Mayor,,Provo City Mayor,PR26,CALEB REEVE,13
2021,municipal primary,Mayor,,Provo City Mayor,PR26,NEIL MITCHELL,13
2021,municipal primary,Mayor,,Provo City Mayor,PR26,M. DAVID GEDO SANCHEZ,1
2021,municipal primary,Mayor,,Provo City Mayor,PR27,MICHELLE KAUFUSI,310
2021,municipal primary,Mayor,,Provo City Mayor,PR27,KENNETH W. DUDLEY,51
2021,municipal primary,Mayor,,Provo City Mayor,PR27,NEIL MITCHELL,30
2021,municipal primary,Mayor,,Provo City Mayor,PR27,CALEB REEVE,26
2021,municipal primary,Mayor,,Provo City Mayor,PR27,M. DAVID GEDO SANCHEZ,11
2021,municipal primary,Mayor,,Provo City Mayor,PR28,MICHELLE KAUFUSI,71
2021,municipal primary,Mayor,,Provo City Mayor,PR28,KENNETH W. DUDLEY,23
2021,municipal primary,Mayor,,Provo City Mayor,PR28,CALEB REEVE,16
2021,municipal primary,Mayor,,Provo City Mayor,PR28,NEIL MITCHELL,8
2021,municipal primary,Mayor,,Provo City Mayor,PR28,M. DAVID GEDO SANCHEZ,1
2021,municipal primary,Mayor,,Provo City Mayor,PR29,MICHELLE KAUFUSI,29
2021,municipal primary,Mayor,,Provo City Mayor,PR29,KENNETH W. DUDLEY,15
2021,municipal primary,Mayor,,Provo City Mayor,PR29,CALEB REEVE,12
2021,municipal primary,Mayor,,Provo City Mayor,PR29,NEIL MITCHELL,1
2021,municipal primary,Mayor,,Provo City Mayor,PR29,M. DAVID GEDO SANCHEZ,1
2021,municipal primary,Mayor,,Provo City Mayor,PR30,MICHELLE KAUFUSI,213
2021,municipal primary,Mayor,,Provo City Mayor,PR30,KENNETH W. DUDLEY,43
2021,municipal primary,Mayor,,Provo City Mayor,PR30,NEIL MITCHELL,20
2021,municipal primary,Mayor,,Provo City Mayor,PR30,CALEB REEVE,12
2021,municipal primary,Mayor,,Provo City Mayor,PR30,M. DAVID GEDO SANCHEZ,4
2021,municipal primary,Mayor,,Provo City Mayor,PR31,MICHELLE KAUFUSI,246
2021,municipal primary,Mayor,,Provo City Mayor,PR31,KENNETH W. DUDLEY,60
2021,municipal primary,Mayor,,Provo City Mayor,PR31,NEIL MITCHELL,32
2021,municipal primary,Mayor,,Provo City Mayor,PR31,CALEB REEVE,31
2021,municipal primary,Mayor,,Provo City Mayor,PR31,M. DAVID GEDO SANCHEZ,7
2021,municipal primary,Mayor,,Provo City Mayor,PR32,MICHELLE KAUFUSI,177
2021,municipal primary,Mayor,,Provo City Mayor,PR32,KENNETH W. DUDLEY,29
2021,municipal primary,Mayor,,Provo City Mayor,PR32,NEIL MITCHELL,24
2021,municipal primary,Mayor,,Provo City Mayor,PR32,M. DAVID GEDO SANCHEZ,8
2021,municipal primary,Mayor,,Provo City Mayor,PR32,CALEB REEVE,2
2021,municipal primary,Mayor,,Provo City Mayor,PR33,MICHELLE KAUFUSI,50
2021,municipal primary,Mayor,,Provo City Mayor,PR33,KENNETH W. DUDLEY,23
2021,municipal primary,Mayor,,Provo City Mayor,PR33,CALEB REEVE,13
2021,municipal primary,Mayor,,Provo City Mayor,PR33,NEIL MITCHELL,7
2021,municipal primary,Mayor,,Provo City Mayor,PR34,MICHELLE KAUFUSI,50
2021,municipal primary,Mayor,,Provo City Mayor,PR34,KENNETH W. DUDLEY,14
2021,municipal primary,Mayor,,Provo City Mayor,PR34,NEIL MITCHELL,4
2021,municipal primary,Mayor,,Provo City Mayor,PR34,CALEB REEVE,3
2021,municipal primary,Mayor,,Provo City Mayor,PR34,M. DAVID GEDO SANCHEZ,2
2021,municipal primary,Mayor,,Provo City Mayor,PR35,MICHELLE KAUFUSI,178
2021,municipal primary,Mayor,,Provo City Mayor,PR35,KENNETH W. DUDLEY,44
2021,municipal primary,Mayor,,Provo City Mayor,PR35,NEIL MITCHELL,33
2021,municipal primary,Mayor,,Provo City Mayor,PR35,CALEB REEVE,19
2021,municipal primary,Mayor,,Provo City Mayor,PR35,M. DAVID GEDO SANCHEZ,9
2021,municipal primary,Mayor,,Provo City Mayor,PR36,MICHELLE KAUFUSI,409
2021,municipal primary,Mayor,,Provo City Mayor,PR36,KENNETH W. DUDLEY,54
2021,municipal primary,Mayor,,Provo City Mayor,PR36,NEIL MITCHELL,27
2021,municipal primary,Mayor,,Provo City Mayor,PR36,CALEB REEVE,18
2021,municipal primary,Mayor,,Provo City Mayor,PR36,M. DAVID GEDO SANCHEZ,3
2021,municipal primary,Mayor,,Provo City Mayor,PR37,MICHELLE KAUFUSI,215
2021,municipal primary,Mayor,,Provo City Mayor,PR37,KENNETH W. DUDLEY,89
2021,municipal primary,Mayor,,Provo City Mayor,PR37,NEIL MITCHELL,22
2021,municipal primary,Mayor,,Provo City Mayor,PR37,CALEB REEVE,6
2021,municipal primary,Mayor,,Provo City Mayor,PR38,MICHELLE KAUFUSI,148
2021,municipal primary,Mayor,,Provo City Mayor,PR38,KENNETH W. DUDLEY,56
2021,municipal primary,Mayor,,Provo City Mayor,PR38,NEIL MITCHELL,12
2021,municipal primary,Mayor,,Provo City Mayor,PR38,CALEB REEVE,7
2021,municipal primary,Mayor,,Provo City Mayor,PR38,M. DAVID GEDO SANCHEZ,1
2021,municipal primary,Mayor,,Provo City Mayor,PR39,MICHELLE KAUFUSI,298
2021,municipal primary,Mayor,,Provo City Mayor,PR39,KENNETH W. DUDLEY,80
2021,municipal primary,Mayor,,Provo City Mayor,PR39,NEIL MITCHELL,25
2021,municipal primary,Mayor,,Provo City Mayor,PR39,CALEB REEVE,22
2021,municipal primary,Mayor,,Provo City Mayor,PR39,M. DAVID GEDO SANCHEZ,4
2021,municipal primary,Mayor,,Provo City Mayor,PR40,MICHELLE KAUFUSI,284
2021,municipal primary,Mayor,,Provo City Mayor,PR40,KENNETH W. DUDLEY,28
2021,municipal primary,Mayor,,Provo City Mayor,PR40,NEIL MITCHELL,17
2021,municipal primary,Mayor,,Provo City Mayor,PR40,CALEB REEVE,4
2021,municipal primary,Mayor,,Provo City Mayor,PR40,M. DAVID GEDO SANCHEZ,2
2021,municipal primary,Mayor,,Provo City Mayor,PR41,MICHELLE KAUFUSI,219
2021,municipal primary,Mayor,,Provo City Mayor,PR41,KENNETH W. DUDLEY,62
2021,municipal primary,Mayor,,Provo City Mayor,PR41,NEIL MITCHELL,23
2021,municipal primary,Mayor,,Provo City Mayor,PR41,CALEB REEVE,9
2021,municipal primary,Mayor,,Provo City Mayor,PR41,M. DAVID GEDO SANCHEZ,3
2021,municipal primary,Mayor,,Provo City Mayor,PR42,MICHELLE KAUFUSI,296
2021,municipal primary,Mayor,,Provo City Mayor,PR42,KENNETH W. DUDLEY,40
2021,municipal primary,Mayor,,Provo City Mayor,PR42,NEIL MITCHELL,13
2021,municipal primary,Mayor,,Provo City Mayor,PR42,CALEB REEVE,11
2021,municipal primary,Mayor,,Provo City Mayor,PR42,M. DAVID GEDO SANCHEZ,1
2021,municipal primary,Mayor,,Provo City Mayor,PR43,MICHELLE KAUFUSI,124
2021,municipal primary,Mayor,,Provo City Mayor,PR43,KENNETH W. DUDLEY,36
2021,municipal primary,Mayor,,Provo City Mayor,PR43,CALEB REEVE,13
2021,municipal primary,Mayor,,Provo City Mayor,PR43,NEIL MITCHELL,13
2021,municipal primary,Mayor,,Provo City Mayor,PR43,M. DAVID GEDO SANCHEZ,1
2021,municipal primary,Mayor,,Provo City Mayor,PR44,MICHELLE KAUFUSI,102
2021,municipal primary,Mayor,,Provo City Mayor,PR44,KENNETH W. DUDLEY,20
2021,municipal primary,Mayor,,Provo City Mayor,PR44,NEIL MITCHELL,15
2021,municipal primary,Mayor,,Provo City Mayor,PR44,CALEB REEVE,9
2021,municipal primary,Mayor,,Provo City Mayor,PR44,M. DAVID GEDO SANCHEZ,6
2021,municipal primary,Mayor,,Provo City Mayor,PR45,MICHELLE KAUFUSI,196
2021,municipal primary,Mayor,,Provo City Mayor,PR45,KENNETH W. DUDLEY,64
2021,municipal primary,Mayor,,Provo City Mayor,PR45,NEIL MITCHELL,39
2021,municipal primary,Mayor,,Provo City Mayor,PR45,CALEB REEVE,22
2021,municipal primary,Mayor,,Provo City Mayor,PR45,M. DAVID GEDO SANCHEZ,2
2021,municipal primary,Council,5,Provo City Council District 5,PR04,RACHEL WHIPPLE,175
2021,municipal primary,Council,5,Provo City Council District 5,PR04,COY D. PORTER,65
2021,municipal primary,Council,5,Provo City Council District 5,PR04,ZAC GREEN,22
2021,municipal primary,Council,5,Provo City Council District 5,PR06,RACHEL WHIPPLE,92
2021,municipal primary,Council,5,Provo City Council District 5,PR06,COY D. PORTER,30
2021,municipal primary,Council,5,Provo City Council District 5,PR06,ZAC GREEN,8
2021,municipal primary,Council,5,Provo City Council District 5,PR07,RACHEL WHIPPLE,68
2021,municipal primary,Council,5,Provo City Council District 5,PR07,ZAC GREEN,34
2021,municipal primary,Council,5,Provo City Council District 5,PR07,COY D. PORTER,27
2021,municipal primary,Council,5,Provo City Council District 5,PR10,RACHEL WHIPPLE,62
2021,municipal primary,Council,5,Provo City Council District 5,PR10,COY D. PORTER,37
2021,municipal primary,Council,5,Provo City Council District 5,PR10,ZAC GREEN,21
2021,municipal primary,Council,5,Provo City Council District 5,PR14,RACHEL WHIPPLE,83
2021,municipal primary,Council,5,Provo City Council District 5,PR14,COY D. PORTER,57
2021,municipal primary,Council,5,Provo City Council District 5,PR14,ZAC GREEN,27
2021,municipal primary,Council,5,Provo City Council District 5,PR21,RACHEL WHIPPLE,82
2021,municipal primary,Council,5,Provo City Council District 5,PR21,COY D. PORTER,71
2021,municipal primary,Council,5,Provo City Council District 5,PR21,ZAC GREEN,14
2021,municipal primary,Council,5,Provo City Council District 5,PR22,RACHEL WHIPPLE,39
2021,municipal primary,Council,5,Provo City Council District 5,PR22,COY D. PORTER,32
2021,municipal primary,Council,5,Provo City Council District 5,PR22,ZAC GREEN,4
2021,municipal primary,Council,5,Provo City Council District 5,PR43,COY D. PORTER,141
2021,municipal primary,Council,5,Provo City Council District 5,PR43,RACHEL WHIPPLE,37
2021,municipal primary,Council,5,Provo City Council District 5,PR43,ZAC GREEN,14
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR01,AARON SKABELUND,51
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR01,KATRICE MACKAY,40
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR01,HOC VU,31
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR01,LANDON D. JOHNSON,19
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR02,KATRICE MACKAY,77
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR02,AARON SKABELUND,57
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR02,HOC VU,25
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR02,LANDON D. JOHNSON,18
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR03,KATRICE MACKAY,89
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR03,AARON SKABELUND,81
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR03,HOC VU,53
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR03,LANDON D. JOHNSON,36
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR04,AARON SKABELUND,130
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR04,KATRICE MACKAY,73
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR04,HOC VU,31
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR04,LANDON D. JOHNSON,27
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR05,KATRICE MACKAY,102
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR05,AARON SKABELUND,55
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR05,HOC VU,43
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR05,LANDON D. JOHNSON,27
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR06,AARON SKABELUND,73
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR06,KATRICE MACKAY,39
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR06,HOC VU,14
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR06,LANDON D. JOHNSON,7
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR07,KATRICE MACKAY,53
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR07,AARON SKABELUND,47
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR07,LANDON D. JOHNSON,18
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR07,HOC VU,13
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR08,KATRICE MACKAY,16
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR08,AARON SKABELUND,6
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR08,LANDON D. JOHNSON,1
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR08,HOC VU,1
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR09,KATRICE MACKAY,39
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR09,HOC VU,36
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR09,AARON SKABELUND,30
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR09,LANDON D. JOHNSON,13
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR10,AARON SKABELUND,39
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR10,KATRICE MACKAY,38
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR10,HOC VU,28
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR10,LANDON D. JOHNSON,14
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR11,AARON SKABELUND,114
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR11,KATRICE MACKAY,62
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR11,HOC VU,41
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR11,LANDON D. JOHNSON,12
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR12,AARON SKABELUND,84
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR12,KATRICE MACKAY,80
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR12,HOC VU,36
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR12,LANDON D. JOHNSON,13
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR13,AARON SKABELUND,132
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR13,KATRICE MACKAY,115
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR13,HOC VU,94
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR13,LANDON D. JOHNSON,28
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR14,AARON SKABELUND,70
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR14,KATRICE MACKAY,59
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR14,HOC VU,22
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR14,LANDON D. JOHNSON,18
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR15,KATRICE MACKAY,287
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR15,AARON SKABELUND,94
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR15,HOC VU,87
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR15,LANDON D. JOHNSON,37
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR16,KATRICE MACKAY,185
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR16,AARON SKABELUND,106
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR16,HOC VU,83
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR16,LANDON D. JOHNSON,15
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR17,KATRICE MACKAY,130
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR17,AARON SKABELUND,121
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR17,HOC VU,65
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR17,LANDON D. JOHNSON,32
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR18,KATRICE MACKAY,162
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR18,AARON SKABELUND,113
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR18,HOC VU,83
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR18,LANDON D. JOHNSON,60
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR19,AARON SKABELUND,92
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR19,KATRICE MACKAY,91
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR19,HOC VU,46
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR19,LANDON D. JOHNSON,32
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR20,AARON SKABELUND,86
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR20,KATRICE MACKAY,72
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR20,HOC VU,55
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR20,LANDON D. JOHNSON,24
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR21,KATRICE MACKAY,58
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR21,AARON SKABELUND,46
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR21,HOC VU,34
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR21,LANDON D. JOHNSON,29
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR22,AARON SKABELUND,26
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR22,KATRICE MACKAY,25
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR22,HOC VU,17
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR22,LANDON D. JOHNSON,6
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR23,AARON SKABELUND,73
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR23,KATRICE MACKAY,53
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR23,HOC VU,46
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR23,LANDON D. JOHNSON,25
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR24,AARON SKABELUND,106
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR24,KATRICE MACKAY,97
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR24,HOC VU,57
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR24,LANDON D. JOHNSON,17
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR25,KATRICE MACKAY,113
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR25,AARON SKABELUND,100
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR25,HOC VU,86
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR25,LANDON D. JOHNSON,14
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR26,AARON SKABELUND,86
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR26,KATRICE MACKAY,75
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR26,HOC VU,64
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR26,LANDON D. JOHNSON,26
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR27,AARON SKABELUND,229
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR27,KATRICE MACKAY,97
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR27,HOC VU,88
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR27,LANDON D. JOHNSON,20
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR28,AARON SKABELUND,63
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR28,HOC VU,19
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR28,KATRICE MACKAY,18
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR28,LANDON D. JOHNSON,15
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR29,AARON SKABELUND,16
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR29,HOC VU,16
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR29,KATRICE MACKAY,16
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR29,LANDON D. JOHNSON,9
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR30,KATRICE MACKAY,138
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR30,AARON SKABELUND,91
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR30,HOC VU,40
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR30,LANDON D. JOHNSON,18
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR31,AARON SKABELUND,135
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR31,KATRICE MACKAY,123
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR31,HOC VU,92
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR31,LANDON D. JOHNSON,25
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR32,KATRICE MACKAY,123
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR32,AARON SKABELUND,53
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR32,HOC VU,40
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR32,LANDON D. JOHNSON,18
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR33,AARON SKABELUND,27
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR33,KATRICE MACKAY,27
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR33,HOC VU,21
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR33,LANDON D. JOHNSON,17
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR34,AARON SKABELUND,26
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR34,HOC VU,24
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR34,KATRICE MACKAY,17
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR34,LANDON D. JOHNSON,6
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR35,KATRICE MACKAY,96
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR35,HOC VU,71
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR35,AARON SKABELUND,67
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR35,LANDON D. JOHNSON,48
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR36,KATRICE MACKAY,238
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR36,AARON SKABELUND,159
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR36,HOC VU,96
2021,municipal primary,Council,Citywide I,Provo City Council Citywide I,PR36,LANDON D. JOHNSON,20
