date,year,title,slug,body,path,source,source_url,notice_url,pmn_body_id,pmn_file_id,retrieved_date,format,extraction_method,doc_kind,pmn_label
2020-09-23,2020,Planning Commission Report of Action - Item 7,pc_2020-09-23_item7_642369,PlanningCommission,raw/pc_2020-09-23_item7_642369.pdf,utah_pmn,https://www.utah.gov/pmn/files/642369.pdf,https://www.utah.gov/pmn/sitemap/notice/628231.html,1662,642369,2026-07-03,text,pdftotext-layout,roa,Item 7 ROA - PC 09.23.20.pdf
2020-09-23,2020,Planning Commission Report of Action - Item 8,pc_2020-09-23_item8_642371,PlanningCommission,raw/pc_2020-09-23_item8_642371.pdf,utah_pmn,https://www.utah.gov/pmn/files/642371.pdf,https://www.utah.gov/pmn/sitemap/notice/628231.html,1662,642371,2026-07-03,text,pdftotext-layout,roa,Item 8 ROA - PC 09.23.20.pdf
2020-10-14,2020,Planning Commission Report of Action - Item 1,pc_2020-10-14_item1_649355,PlanningCommission,raw/pc_2020-10-14_item1_649355.pdf,utah_pmn,https://www.utah.gov/pmn/files/649355.pdf,https://www.utah.gov/pmn/sitemap/notice/631957.html,1662,649355,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 10.14.20.pdf
2020-10-14,2020,Planning Commission Report of Action - Item 2,pc_2020-10-14_item2_649357,PlanningCommission,raw/pc_2020-10-14_item2_649357.pdf,utah_pmn,https://www.utah.gov/pmn/files/649357.pdf,https://www.utah.gov/pmn/sitemap/notice/631957.html,1662,649357,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 10.14.20.pdf
2020-10-14,2020,Planning Commission Report of Action - Item 3,pc_2020-10-14_item3_649359,PlanningCommission,raw/pc_2020-10-14_item3_649359.pdf,utah_pmn,https://www.utah.gov/pmn/files/649359.pdf,https://www.utah.gov/pmn/sitemap/notice/631957.html,1662,649359,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 10.14.20.pdf
2020-10-14,2020,Planning Commission Report of Action - Item 4,pc_2020-10-14_item4_649361,PlanningCommission,raw/pc_2020-10-14_item4_649361.pdf,utah_pmn,https://www.utah.gov/pmn/files/649361.pdf,https://www.utah.gov/pmn/sitemap/notice/631957.html,1662,649361,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 10.14.20.pdf
2020-10-14,2020,Planning Commission Report of Action - Item 5,pc_2020-10-14_item5_649363,PlanningCommission,raw/pc_2020-10-14_item5_649363.pdf,utah_pmn,https://www.utah.gov/pmn/files/649363.pdf,https://www.utah.gov/pmn/sitemap/notice/631957.html,1662,649363,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 10.14.20.pdf
2020-10-14,2020,Planning Commission Report of Action - Item 6,pc_2020-10-14_item6_649365,PlanningCommission,raw/pc_2020-10-14_item6_649365.pdf,utah_pmn,https://www.utah.gov/pmn/files/649365.pdf,https://www.utah.gov/pmn/sitemap/notice/631957.html,1662,649365,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 10.14.20.pdf
2020-10-14,2020,Planning Commission Report of Action - Item 7,pc_2020-10-14_item7_649367,PlanningCommission,raw/pc_2020-10-14_item7_649367.pdf,utah_pmn,https://www.utah.gov/pmn/files/649367.pdf,https://www.utah.gov/pmn/sitemap/notice/631957.html,1662,649367,2026-07-03,text,pdftotext-layout,roa,Item 7 ROA - PC 10.14.20.pdf
2020-10-28,2020,Planning Commission Report of Action - Item 1,pc_2020-10-28_item1_653995,PlanningCommission,raw/pc_2020-10-28_item1_653995.pdf,utah_pmn,https://www.utah.gov/pmn/files/653995.pdf,https://www.utah.gov/pmn/sitemap/notice/634899.html,1662,653995,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 10.28.20.pdf
2020-10-28,2020,Planning Commission Report of Action - Item 2,pc_2020-10-28_item2_653997,PlanningCommission,raw/pc_2020-10-28_item2_653997.pdf,utah_pmn,https://www.utah.gov/pmn/files/653997.pdf,https://www.utah.gov/pmn/sitemap/notice/634899.html,1662,653997,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 10.28.20.pdf
2020-10-28,2020,Planning Commission Report of Action - Item 3,pc_2020-10-28_item3_653999,PlanningCommission,raw/pc_2020-10-28_item3_653999.pdf,utah_pmn,https://www.utah.gov/pmn/files/653999.pdf,https://www.utah.gov/pmn/sitemap/notice/634899.html,1662,653999,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 10.28.20.pdf
2020-10-28,2020,Planning Commission Report of Action - Item 4,pc_2020-10-28_item4_654001,PlanningCommission,raw/pc_2020-10-28_item4_654001.pdf,utah_pmn,https://www.utah.gov/pmn/files/654001.pdf,https://www.utah.gov/pmn/sitemap/notice/634899.html,1662,654001,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 10.28.20.pdf
2020-10-28,2020,Planning Commission Report of Action - Item 5,pc_2020-10-28_item5_654003,PlanningCommission,raw/pc_2020-10-28_item5_654003.pdf,utah_pmn,https://www.utah.gov/pmn/files/654003.pdf,https://www.utah.gov/pmn/sitemap/notice/634899.html,1662,654003,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 10.28.20.pdf
2020-10-28,2020,Planning Commission Report of Action - Item 6,pc_2020-10-28_item6_654005,PlanningCommission,raw/pc_2020-10-28_item6_654005.pdf,utah_pmn,https://www.utah.gov/pmn/files/654005.pdf,https://www.utah.gov/pmn/sitemap/notice/634899.html,1662,654005,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 10.28.20.pdf
2020-10-28,2020,Planning Commission Report of Action - Item 7,pc_2020-10-28_item7_654007,PlanningCommission,raw/pc_2020-10-28_item7_654007.pdf,utah_pmn,https://www.utah.gov/pmn/files/654007.pdf,https://www.utah.gov/pmn/sitemap/notice/634899.html,1662,654007,2026-07-03,text,pdftotext-layout,roa,Item 7 ROA - PC 10.28.20.pdf
2020-10-28,2020,Planning Commission Report of Action - Item 8,pc_2020-10-28_item8_654009,PlanningCommission,raw/pc_2020-10-28_item8_654009.pdf,utah_pmn,https://www.utah.gov/pmn/files/654009.pdf,https://www.utah.gov/pmn/sitemap/notice/634899.html,1662,654009,2026-07-03,text,pdftotext-layout,roa,Item 8 ROA - PC 10.28.20.pdf
2020-10-28,2020,Planning Commission Report of Action - Item 9,pc_2020-10-28_item9_654011,PlanningCommission,raw/pc_2020-10-28_item9_654011.pdf,utah_pmn,https://www.utah.gov/pmn/files/654011.pdf,https://www.utah.gov/pmn/sitemap/notice/634899.html,1662,654011,2026-07-03,text,pdftotext-layout,roa,Item 9 ROA - PC 10.28.20.pdf
2020-11-11,2020,Planning Commission Report of Action - Item 1,pc_2020-11-11_item1_659359,PlanningCommission,raw/pc_2020-11-11_item1_659359.pdf,utah_pmn,https://www.utah.gov/pmn/files/659359.pdf,https://www.utah.gov/pmn/sitemap/notice/637577.html,1662,659359,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA (2) - PC 11.11.20.pdf
2020-11-11,2020,Planning Commission Report of Action - Item 2,pc_2020-11-11_item2_659361,PlanningCommission,raw/pc_2020-11-11_item2_659361.pdf,utah_pmn,https://www.utah.gov/pmn/files/659361.pdf,https://www.utah.gov/pmn/sitemap/notice/637577.html,1662,659361,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA (2) - PC 11.11.20.pdf
2020-11-11,2020,Planning Commission Report of Action - Item 3,pc_2020-11-11_item3_659363,PlanningCommission,raw/pc_2020-11-11_item3_659363.pdf,utah_pmn,https://www.utah.gov/pmn/files/659363.pdf,https://www.utah.gov/pmn/sitemap/notice/637577.html,1662,659363,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 11.11.20.pdf
2020-11-11,2020,Planning Commission Report of Action - Item 4,pc_2020-11-11_item4_659365,PlanningCommission,raw/pc_2020-11-11_item4_659365.pdf,utah_pmn,https://www.utah.gov/pmn/files/659365.pdf,https://www.utah.gov/pmn/sitemap/notice/637577.html,1662,659365,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 11.11.20.pdf
2020-11-11,2020,Planning Commission Report of Action - Item 5,pc_2020-11-11_item5_659367,PlanningCommission,raw/pc_2020-11-11_item5_659367.pdf,utah_pmn,https://www.utah.gov/pmn/files/659367.pdf,https://www.utah.gov/pmn/sitemap/notice/637577.html,1662,659367,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 11.11.20.pdf
2020-11-11,2020,Planning Commission Report of Action - Item 6,pc_2020-11-11_item6_659369,PlanningCommission,raw/pc_2020-11-11_item6_659369.pdf,utah_pmn,https://www.utah.gov/pmn/files/659369.pdf,https://www.utah.gov/pmn/sitemap/notice/637577.html,1662,659369,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 11.11.20.pdf
2020-11-11,2020,Planning Commission Report of Action - Item 7,pc_2020-11-11_item7_659371,PlanningCommission,raw/pc_2020-11-11_item7_659371.pdf,utah_pmn,https://www.utah.gov/pmn/files/659371.pdf,https://www.utah.gov/pmn/sitemap/notice/637577.html,1662,659371,2026-07-03,text,pdftotext-layout,roa,Item 7 ROA - PC 11.11.20.pdf
2020-11-11,2020,Planning Commission Report of Action - Item 8,pc_2020-11-11_item8_659373,PlanningCommission,raw/pc_2020-11-11_item8_659373.pdf,utah_pmn,https://www.utah.gov/pmn/files/659373.pdf,https://www.utah.gov/pmn/sitemap/notice/637577.html,1662,659373,2026-07-03,text,pdftotext-layout,roa,Item 8 ROA - PC 11.11.20.pdf
2020-11-11,2020,Planning Commission Report of Action - Item 9,pc_2020-11-11_item9_659375,PlanningCommission,raw/pc_2020-11-11_item9_659375.pdf,utah_pmn,https://www.utah.gov/pmn/files/659375.pdf,https://www.utah.gov/pmn/sitemap/notice/637577.html,1662,659375,2026-07-03,text,pdftotext-layout,roa,Item 9 ROA - PC 11.11.20.pdf
2020-11-11,2020,Planning Commission Report of Action - Item 10,pc_2020-11-11_item10_659377,PlanningCommission,raw/pc_2020-11-11_item10_659377.pdf,utah_pmn,https://www.utah.gov/pmn/files/659377.pdf,https://www.utah.gov/pmn/sitemap/notice/637577.html,1662,659377,2026-07-03,text,pdftotext-layout,roa,Item 10 ROA - PC 11.11.20.pdf
2020-11-11,2020,Planning Commission Report of Action - Item 11,pc_2020-11-11_item11_659379,PlanningCommission,raw/pc_2020-11-11_item11_659379.pdf,utah_pmn,https://www.utah.gov/pmn/files/659379.pdf,https://www.utah.gov/pmn/sitemap/notice/637577.html,1662,659379,2026-07-03,text,pdftotext-layout,roa,Item 11 ROA - PC 11.11.20.pdf
2020-11-18,2020,Planning Commission Report of Action - Item 1,pc_2020-11-18_item1_660321,PlanningCommission,raw/pc_2020-11-18_item1_660321.pdf,utah_pmn,https://www.utah.gov/pmn/files/660321.pdf,https://www.utah.gov/pmn/sitemap/notice/638865.html,1662,660321,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 11.18.20.pdf
2020-11-18,2020,Planning Commission Report of Action - Item 2,pc_2020-11-18_item2_660323,PlanningCommission,raw/pc_2020-11-18_item2_660323.pdf,utah_pmn,https://www.utah.gov/pmn/files/660323.pdf,https://www.utah.gov/pmn/sitemap/notice/638865.html,1662,660323,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 11.18.20.pdf
2020-11-18,2020,Planning Commission Report of Action - Item 3,pc_2020-11-18_item3_660325,PlanningCommission,raw/pc_2020-11-18_item3_660325.pdf,utah_pmn,https://www.utah.gov/pmn/files/660325.pdf,https://www.utah.gov/pmn/sitemap/notice/638865.html,1662,660325,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 11.18.20.pdf
2020-11-18,2020,Planning Commission Report of Action - Item 4,pc_2020-11-18_item4_660327,PlanningCommission,raw/pc_2020-11-18_item4_660327.pdf,utah_pmn,https://www.utah.gov/pmn/files/660327.pdf,https://www.utah.gov/pmn/sitemap/notice/638865.html,1662,660327,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 11.18.20.pdf
2020-12-09,2020,Planning Commission Report of Action - Item 1,pc_2020-12-09_item1_666673,PlanningCommission,raw/pc_2020-12-09_item1_666673.pdf,utah_pmn,https://www.utah.gov/pmn/files/666673.pdf,https://www.utah.gov/pmn/sitemap/notice/642915.html,1662,666673,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 12.09.20.pdf
2020-12-09,2020,Planning Commission Report of Action - Item 2,pc_2020-12-09_item2_666675,PlanningCommission,raw/pc_2020-12-09_item2_666675.pdf,utah_pmn,https://www.utah.gov/pmn/files/666675.pdf,https://www.utah.gov/pmn/sitemap/notice/642915.html,1662,666675,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 12.09.20.pdf
2021-01-13,2021,Planning Commission Report of Action - Item 1,pc_2021-01-13_item1_675817,PlanningCommission,raw/pc_2021-01-13_item1_675817.pdf,utah_pmn,https://www.utah.gov/pmn/files/675817.pdf,https://www.utah.gov/pmn/sitemap/notice/648501.html,1662,675817,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 01.13.21.pdf
2021-01-13,2021,Planning Commission Report of Action - Item 2,pc_2021-01-13_item2_675819,PlanningCommission,raw/pc_2021-01-13_item2_675819.pdf,utah_pmn,https://www.utah.gov/pmn/files/675819.pdf,https://www.utah.gov/pmn/sitemap/notice/648501.html,1662,675819,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 01.13.21.pdf
2021-01-27,2021,Planning Commission Report of Action - Item 3,pc_2021-01-27_item3_680359,PlanningCommission,raw/pc_2021-01-27_item3_680359.pdf,utah_pmn,https://www.utah.gov/pmn/files/680359.pdf,https://www.utah.gov/pmn/sitemap/notice/651625.html,1662,680359,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 01.27.21.pdf
2021-01-27,2021,Planning Commission Report of Action - Item 4,pc_2021-01-27_item4_680361,PlanningCommission,raw/pc_2021-01-27_item4_680361.pdf,utah_pmn,https://www.utah.gov/pmn/files/680361.pdf,https://www.utah.gov/pmn/sitemap/notice/651625.html,1662,680361,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 01.27.21.pdf
2021-01-27,2021,Planning Commission Report of Action - Item 5,pc_2021-01-27_item5_680363,PlanningCommission,raw/pc_2021-01-27_item5_680363.pdf,utah_pmn,https://www.utah.gov/pmn/files/680363.pdf,https://www.utah.gov/pmn/sitemap/notice/651625.html,1662,680363,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 01.27.21.pdf
2021-02-10,2021,Planning Commission Report of Action - Item 1,pc_2021-02-10_item1_687339,PlanningCommission,raw/pc_2021-02-10_item1_687339.pdf,utah_pmn,https://www.utah.gov/pmn/files/687339.pdf,https://www.utah.gov/pmn/sitemap/notice/654361.html,1662,687339,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 02.10.21.pdf
2021-02-10,2021,Planning Commission Report of Action - Item 4,pc_2021-02-10_item4_687341,PlanningCommission,raw/pc_2021-02-10_item4_687341.pdf,utah_pmn,https://www.utah.gov/pmn/files/687341.pdf,https://www.utah.gov/pmn/sitemap/notice/654361.html,1662,687341,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 02.10.21.pdf
2021-02-10,2021,Planning Commission Report of Action - Item 5,pc_2021-02-10_item5_687343,PlanningCommission,raw/pc_2021-02-10_item5_687343.pdf,utah_pmn,https://www.utah.gov/pmn/files/687343.pdf,https://www.utah.gov/pmn/sitemap/notice/654361.html,1662,687343,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 02.10.21.pdf
2021-02-10,2021,Planning Commission Report of Action - Item 6,pc_2021-02-10_item6_687345,PlanningCommission,raw/pc_2021-02-10_item6_687345.pdf,utah_pmn,https://www.utah.gov/pmn/files/687345.pdf,https://www.utah.gov/pmn/sitemap/notice/654361.html,1662,687345,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 02.10.21.pdf
2021-02-10,2021,Planning Commission Report of Action - Item 7,pc_2021-02-10_item7_687347,PlanningCommission,raw/pc_2021-02-10_item7_687347.pdf,utah_pmn,https://www.utah.gov/pmn/files/687347.pdf,https://www.utah.gov/pmn/sitemap/notice/654361.html,1662,687347,2026-07-03,text,pdftotext-layout,roa,Item 7 ROA - PC 02.10.21.pdf
2021-02-24,2021,Planning Commission Report of Action - Item 1,pc_2021-02-24_item1_690633,PlanningCommission,raw/pc_2021-02-24_item1_690633.pdf,utah_pmn,https://www.utah.gov/pmn/files/690633.pdf,https://www.utah.gov/pmn/sitemap/notice/657753.html,1662,690633,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 02.24.21.pdf
2021-03-10,2021,Planning Commission Report of Action - Item 1,pc_2021-03-10_item1_695921,PlanningCommission,raw/pc_2021-03-10_item1_695921.pdf,utah_pmn,https://www.utah.gov/pmn/files/695921.pdf,https://www.utah.gov/pmn/sitemap/notice/660723.html,1662,695921,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 03.10.21.pdf
2021-03-10,2021,Planning Commission Report of Action - Item 2,pc_2021-03-10_item2_695923,PlanningCommission,raw/pc_2021-03-10_item2_695923.pdf,utah_pmn,https://www.utah.gov/pmn/files/695923.pdf,https://www.utah.gov/pmn/sitemap/notice/660723.html,1662,695923,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 03.10.21.pdf
2021-03-24,2021,Planning Commission Report of Action - Item 1,pc_2021-03-24_item1_700963,PlanningCommission,raw/pc_2021-03-24_item1_700963.pdf,utah_pmn,https://www.utah.gov/pmn/files/700963.pdf,https://www.utah.gov/pmn/sitemap/notice/663673.html,1662,700963,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 03.24.21.pdf
2021-03-24,2021,Planning Commission Report of Action - Item 2,pc_2021-03-24_item2_700965,PlanningCommission,raw/pc_2021-03-24_item2_700965.pdf,utah_pmn,https://www.utah.gov/pmn/files/700965.pdf,https://www.utah.gov/pmn/sitemap/notice/663673.html,1662,700965,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 03.24.21.pdf
2021-03-24,2021,Planning Commission Report of Action - Item 3,pc_2021-03-24_item3_701061,PlanningCommission,raw/pc_2021-03-24_item3_701061.pdf,utah_pmn,https://www.utah.gov/pmn/files/701061.pdf,https://www.utah.gov/pmn/sitemap/notice/663673.html,1662,701061,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 03.24.21.pdf
2021-03-24,2021,Planning Commission Report of Action - Item 4,pc_2021-03-24_item4_701063,PlanningCommission,raw/pc_2021-03-24_item4_701063.pdf,utah_pmn,https://www.utah.gov/pmn/files/701063.pdf,https://www.utah.gov/pmn/sitemap/notice/663673.html,1662,701063,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 03.24.21.pdf
2021-03-24,2021,Planning Commission Report of Action - Item 8,pc_2021-03-24_item8_701603,PlanningCommission,raw/pc_2021-03-24_item8_701603.pdf,utah_pmn,https://www.utah.gov/pmn/files/701603.pdf,https://www.utah.gov/pmn/sitemap/notice/663673.html,1662,701603,2026-07-03,text,pdftotext-layout,roa,Item 8 ROA - PC 03.24.21.pdf
2021-04-28,2021,Planning Commission Report of Action - Item 1,pc_2021-04-28_item1_713255,PlanningCommission,raw/pc_2021-04-28_item1_713255.pdf,utah_pmn,https://www.utah.gov/pmn/files/713255.pdf,https://www.utah.gov/pmn/sitemap/notice/670355.html,1662,713255,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 04.28.21.pdf
2021-04-28,2021,Planning Commission Report of Action - Item 2,pc_2021-04-28_item2_713257,PlanningCommission,raw/pc_2021-04-28_item2_713257.pdf,utah_pmn,https://www.utah.gov/pmn/files/713257.pdf,https://www.utah.gov/pmn/sitemap/notice/670355.html,1662,713257,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 04.28.21.pdf
2021-04-28,2021,Planning Commission Report of Action - Item 3,pc_2021-04-28_item3_713259,PlanningCommission,raw/pc_2021-04-28_item3_713259.pdf,utah_pmn,https://www.utah.gov/pmn/files/713259.pdf,https://www.utah.gov/pmn/sitemap/notice/670355.html,1662,713259,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 04.28.21.pdf
2021-04-28,2021,Planning Commission Report of Action - Item 4,pc_2021-04-28_item4_713261,PlanningCommission,raw/pc_2021-04-28_item4_713261.pdf,utah_pmn,https://www.utah.gov/pmn/files/713261.pdf,https://www.utah.gov/pmn/sitemap/notice/670355.html,1662,713261,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 04.28.21.pdf
2021-04-28,2021,Planning Commission Report of Action - Item 5,pc_2021-04-28_item5_713263,PlanningCommission,raw/pc_2021-04-28_item5_713263.pdf,utah_pmn,https://www.utah.gov/pmn/files/713263.pdf,https://www.utah.gov/pmn/sitemap/notice/670355.html,1662,713263,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 04.28.21.pdf
2021-04-28,2021,Planning Commission Report of Action - Item 6,pc_2021-04-28_item6_713265,PlanningCommission,raw/pc_2021-04-28_item6_713265.pdf,utah_pmn,https://www.utah.gov/pmn/files/713265.pdf,https://www.utah.gov/pmn/sitemap/notice/670355.html,1662,713265,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 04.28.21.pdf
2021-04-28,2021,Planning Commission Report of Action - Item 7,pc_2021-04-28_item7_713267,PlanningCommission,raw/pc_2021-04-28_item7_713267.pdf,utah_pmn,https://www.utah.gov/pmn/files/713267.pdf,https://www.utah.gov/pmn/sitemap/notice/670355.html,1662,713267,2026-07-03,text,pdftotext-layout,roa,Item 7 ROA - 04.28.21.pdf
2021-04-28,2021,Planning Commission Report of Action - Item 8,pc_2021-04-28_item8_713269,PlanningCommission,raw/pc_2021-04-28_item8_713269.pdf,utah_pmn,https://www.utah.gov/pmn/files/713269.pdf,https://www.utah.gov/pmn/sitemap/notice/670355.html,1662,713269,2026-07-03,text,pdftotext-layout,roa,Item 8 ROA - PC 04.28.21.pdf
2021-05-12,2021,Planning Commission Report of Action - Item 1,pc_2021-05-12_item1_718375,PlanningCommission,raw/pc_2021-05-12_item1_718375.pdf,utah_pmn,https://www.utah.gov/pmn/files/718375.pdf,https://www.utah.gov/pmn/sitemap/notice/673415.html,1662,718375,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 05.12.21.pdf
2021-05-12,2021,Planning Commission Report of Action - Item 2,pc_2021-05-12_item2_718377,PlanningCommission,raw/pc_2021-05-12_item2_718377.pdf,utah_pmn,https://www.utah.gov/pmn/files/718377.pdf,https://www.utah.gov/pmn/sitemap/notice/673415.html,1662,718377,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 05.12.21.pdf
2021-05-26,2021,Planning Commission Report of Action - Item 1,pc_2021-05-26_item1_723423,PlanningCommission,raw/pc_2021-05-26_item1_723423.pdf,utah_pmn,https://www.utah.gov/pmn/files/723423.pdf,https://www.utah.gov/pmn/sitemap/notice/676965.html,1662,723423,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 05.26.21.pdf
2021-05-26,2021,Planning Commission Report of Action - Item 2,pc_2021-05-26_item2_723425,PlanningCommission,raw/pc_2021-05-26_item2_723425.pdf,utah_pmn,https://www.utah.gov/pmn/files/723425.pdf,https://www.utah.gov/pmn/sitemap/notice/676965.html,1662,723425,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 05.26.21.pdf
2021-06-09,2021,Planning Commission Report of Action - Item 1,pc_2021-06-09_item1_729729,PlanningCommission,raw/pc_2021-06-09_item1_729729.pdf,utah_pmn,https://www.utah.gov/pmn/files/729729.pdf,https://www.utah.gov/pmn/sitemap/notice/680249.html,1662,729729,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 06.09.21.pdf
2021-06-09,2021,Planning Commission Report of Action - Item 2,pc_2021-06-09_item2_729731,PlanningCommission,raw/pc_2021-06-09_item2_729731.pdf,utah_pmn,https://www.utah.gov/pmn/files/729731.pdf,https://www.utah.gov/pmn/sitemap/notice/680249.html,1662,729731,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 06.09.21.pdf
2021-06-09,2021,Planning Commission Report of Action - Item 3,pc_2021-06-09_item3_729733,PlanningCommission,raw/pc_2021-06-09_item3_729733.pdf,utah_pmn,https://www.utah.gov/pmn/files/729733.pdf,https://www.utah.gov/pmn/sitemap/notice/680249.html,1662,729733,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 06.09.21.pdf
2021-06-09,2021,Planning Commission Report of Action - Item 4,pc_2021-06-09_item4_729735,PlanningCommission,raw/pc_2021-06-09_item4_729735.pdf,utah_pmn,https://www.utah.gov/pmn/files/729735.pdf,https://www.utah.gov/pmn/sitemap/notice/680249.html,1662,729735,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 06.09.21.pdf
2021-06-09,2021,Planning Commission Report of Action - Item 5,pc_2021-06-09_item5_729737,PlanningCommission,raw/pc_2021-06-09_item5_729737.pdf,utah_pmn,https://www.utah.gov/pmn/files/729737.pdf,https://www.utah.gov/pmn/sitemap/notice/680249.html,1662,729737,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 06.09.21.pdf
2021-06-09,2021,Planning Commission Report of Action - Item 6,pc_2021-06-09_item6_729739,PlanningCommission,raw/pc_2021-06-09_item6_729739.pdf,utah_pmn,https://www.utah.gov/pmn/files/729739.pdf,https://www.utah.gov/pmn/sitemap/notice/680249.html,1662,729739,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 06.09.21.pdf
2021-07-14,2021,Planning Commission Report of Action - Item 1,pc_2021-07-14_item1_740997,PlanningCommission,raw/pc_2021-07-14_item1_740997.pdf,utah_pmn,https://www.utah.gov/pmn/files/740997.pdf,https://www.utah.gov/pmn/sitemap/notice/688009.html,1662,740997,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 07.14.21.pdf
2021-07-14,2021,Planning Commission Report of Action - Item 2,pc_2021-07-14_item2_740999,PlanningCommission,raw/pc_2021-07-14_item2_740999.pdf,utah_pmn,https://www.utah.gov/pmn/files/740999.pdf,https://www.utah.gov/pmn/sitemap/notice/688009.html,1662,740999,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 07.14.21.pdf
2021-07-28,2021,Planning Commission Report of Action - Item 1,pc_2021-07-28_item1_744557,PlanningCommission,raw/pc_2021-07-28_item1_744557.pdf,utah_pmn,https://www.utah.gov/pmn/files/744557.pdf,https://www.utah.gov/pmn/sitemap/notice/690763.html,1662,744557,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 07.28.21.pdf
2021-07-28,2021,Planning Commission Report of Action - Item 2,pc_2021-07-28_item2_744559,PlanningCommission,raw/pc_2021-07-28_item2_744559.pdf,utah_pmn,https://www.utah.gov/pmn/files/744559.pdf,https://www.utah.gov/pmn/sitemap/notice/690763.html,1662,744559,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 07.28.21.pdf
2021-08-25,2021,Planning Commission Report of Action - Item 1,pc_2021-08-25_item1_753861,PlanningCommission,raw/pc_2021-08-25_item1_753861.pdf,utah_pmn,https://www.utah.gov/pmn/files/753861.pdf,https://www.utah.gov/pmn/sitemap/notice/696621.html,1662,753861,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 08.25.21.pdf
2021-08-25,2021,Planning Commission Report of Action - Item 2,pc_2021-08-25_item2_753863,PlanningCommission,raw/pc_2021-08-25_item2_753863.pdf,utah_pmn,https://www.utah.gov/pmn/files/753863.pdf,https://www.utah.gov/pmn/sitemap/notice/696621.html,1662,753863,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 08.25.21.pdf
