date,year,title,slug,path,source,source_url,format,packet_url
2022-08-10,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-08-08/2022-08-10_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=98,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=99
2022-08-10,2022,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2022/2022-08-08/2022-08-10_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=93,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=94
2022-08-24,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-08-22/2022-08-24_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=188,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=189
2022-08-24,2022,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2022/2022-08-22/2022-08-24_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=183,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=184
2022-08-30,2022,Combined Planning Commission/City Council Work session,combined-planning-commissioncity-council-work-session,meeting_minutes/minutes/2022/2022-08-29/2022-08-30_combined-planning-commissioncity-council-work-session.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=297,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=298
2022-09-14,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-09-12/2022-09-14_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=307,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=308
2022-09-14,2022,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2022/2022-09-12/2022-09-14_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=302,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=303
2022-09-28,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-09-26/2022-09-28_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=322,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=323
2022-09-28,2022,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2022/2022-09-26/2022-09-28_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=317,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=318
2022-10-12,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-10-10/2022-10-12_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=535,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=536
2022-10-12,2022,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2022/2022-10-10/2022-10-12_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=480,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=481
2022-10-12,2022,Redevelopment Agency,redevelopment-agency,meeting_minutes/minutes/2022/2022-10-10/2022-10-12_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=587,pdf-text,
2022-10-26,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-10-24/2022-10-26_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=485,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=486
2022-10-26,2022,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2022/2022-10-24/2022-10-26_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=342,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=343
2022-10-26,2022,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2022/2022-10-24/2022-10-26_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=618,pdf-text,
2022-11-02,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-10-31/2022-11-02_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=511,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=512
2022-11-02,2022,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2022/2022-10-31/2022-11-02_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=491,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=492
2022-11-16,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-11-14/2022-11-16_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=517,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=518
2022-11-16,2022,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2022/2022-11-14/2022-11-16_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=496,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=497
2022-12-07,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-12-05/2022-12-07_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=523,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=524
2022-12-07,2022,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2022/2022-12-05/2022-12-07_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=501,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=502
2022-12-21,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-12-19/2022-12-21_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=529,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=530
2022-12-21,2022,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2022/2022-12-19/2022-12-21_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=506,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=507
2023-01-11,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-01-09/2023-01-11_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=643,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=644
2023-01-18,2023,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2023/2023-01-16/2023-01-18_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=655,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=656
2023-01-25,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1911,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1912
2023-01-25,2023,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2023/2023-01-23/2023-01-25_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1933,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1934
2023-02-08,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-02-06/2023-02-08_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1899,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1900
2023-02-15,2023,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2023/2023-02-13/2023-02-15_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=675,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=676
2023-02-22,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-02-20/2023-02-22_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1905,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1906
2023-02-22,2023,Committee of the Whole,committee-of-the-whole,meeting_minutes/minutes/2023/2023-02-20/2023-02-22_committee-of-the-whole.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2093,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2094
2023-03-08,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-03-06/2023-03-08_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1969,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1970
2023-03-15,2023,Committee of the Whole,committee-of-the-whole,meeting_minutes/minutes/2023/2023-03-13/2023-03-15_committee-of-the-whole.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1883,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1884
2023-03-22,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-03-20/2023-03-22_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1975,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1976
2023-03-22,2023,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2023/2023-03-20/2023-03-22_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2124,pdf-text,
2023-04-12,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-04-10/2023-04-12_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1981,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1982
2023-04-12,2023,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2023/2023-04-10/2023-04-12_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2205,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2206
2023-04-12,2023,Municipal Building Authority,municipal-building-authority,meeting_minutes/minutes/2023/2023-04-10/2023-04-12_municipal-building-authority.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2144,pdf-text,
2023-04-12,2023,Redevelopment Agency,redevelopment-agency,meeting_minutes/minutes/2023/2023-04-10/2023-04-12_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2139,pdf-text,
2023-04-13,2023,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2023/2023-04-10/2023-04-13_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2172,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2173
2023-04-26,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-04-24/2023-04-26_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1987,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1988
2023-04-26,2023,Municipal Building Authority Meeting,municipal-building-authority,meeting_minutes/minutes/2023/2023-04-24/2023-04-26_municipal-building-authority.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2196,pdf-text,
2023-04-26,2023,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2023/2023-04-24/2023-04-26_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2200,pdf-text,
2023-05-09,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-05-08/2023-05-09_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2352,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2353
2023-05-09,2023,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2023/2023-05-08/2023-05-09_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2327,pdf-text,
2023-05-10,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-05-08/2023-05-10_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1993,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1994
2023-05-10,2023,Municipal Building Authority Meeting,municipal-building-authority,meeting_minutes/minutes/2023/2023-05-08/2023-05-10_municipal-building-authority.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2296,pdf-text,
2023-05-10,2023,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2023/2023-05-08/2023-05-10_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2287,pdf-text,
2023-05-17,2023,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2023/2023-05-15/2023-05-17_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1958,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1959
2023-05-24,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-05-22/2023-05-24_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1999,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2000
2023-06-14,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-06-12/2023-06-14_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2016,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2017
2023-06-14,2023,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2023/2023-06-12/2023-06-14_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2362,pdf-text,
2023-06-21,2023,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2023/2023-06-19/2023-06-21_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2028,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2029
2023-06-28,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-06-26/2023-06-28_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2022,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2023
2023-06-28,2023,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2023/2023-06-26/2023-06-28_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2477,pdf-text,
2023-07-19,2023,Committee of the Whole,committee-of-the-whole,meeting_minutes/minutes/2023/2023-07-17/2023-07-19_committee-of-the-whole.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2242,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2243
2023-07-26,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-07-24/2023-07-26_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2505,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2506
2023-08-09,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-08-07/2023-08-09_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2511,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2512
2023-08-16,2023,Committee of the Whole,committee-of-the-whole,meeting_minutes/minutes/2023/2023-08-14/2023-08-16_committee-of-the-whole.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2259,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2260
2023-08-23,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-08-21/2023-08-23_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2517,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2518
2023-09-13,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-09-11/2023-09-13_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2529,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2530
2023-09-20,2023,Committee of the Whole,committee-of-the-whole,meeting_minutes/minutes/2023/2023-09-18/2023-09-20_committee-of-the-whole.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2276,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2277
2023-09-27,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-09-25/2023-09-27_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2535,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2536
2023-10-11,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-10-09/2023-10-11_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2541,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2542
2023-10-18,2023,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2023/2023-10-16/2023-10-18_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2377,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2378
2023-10-25,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-10-23/2023-10-25_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2547,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2548
2023-11-01,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-10-30/2023-11-01_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2553,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2554
2023-11-08,2023,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2023/2023-11-06/2023-11-08_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2394,pdf-text,
2023-11-15,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-11-13/2023-11-15_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2559,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2560
2023-11-29,2023,Special City Council Meeting,special-city-council-meeting,meeting_minutes/minutes/2023/2023-11-27/2023-11-29_special-city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2738,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2739
2023-12-06,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-12-04/2023-12-06_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2565,docx-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2566
2023-12-20,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-12-18/2023-12-20_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2571,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2572
2024-01-10,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2704,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2705
2024-01-17,2024,Committee of the Whole,committee-of-the-whole,meeting_minutes/minutes/2024/2024-01-15/2024-01-17_committee-of-the-whole.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2744,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2745
2024-01-24,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-01-22/2024-01-24_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2749,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2750
2024-02-14,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-02-12/2024-02-14_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2921,pdf-text,
2024-02-14,2024,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2024/2024-02-12/2024-02-14_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3236,pdf-text,
2024-02-21,2024,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2024/2024-02-19/2024-02-21_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2936,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2937
2024-02-28,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-02-26/2024-02-28_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2941,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2942
2024-02-28,2024,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2024/2024-02-26/2024-02-28_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3241,pdf-text,
2024-03-13,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-03-11/2024-03-13_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2947,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2948
2024-03-13,2024,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2024/2024-03-11/2024-03-13_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3347,pdf-text,
2024-03-20,2024,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2024/2024-03-18/2024-03-20_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2953,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2954
2024-03-27,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-03-25/2024-03-27_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3252,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3253
2024-03-27,2024,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2024/2024-03-25/2024-03-27_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3427,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3428
2024-04-10,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-04-08/2024-04-10_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3258,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3259
2024-04-10,2024,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2024/2024-04-08/2024-04-10_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3432,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3433
2024-04-24,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-04-22/2024-04-24_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3264,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3265
2024-05-08,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-05-06/2024-05-08_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3270,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3271
2024-05-15,2024,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2024/2024-05-13/2024-05-15_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2987,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2988
2024-05-22,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-05-20/2024-05-22_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3290,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3291
2024-05-22,2024,Committee of the Whole Meeting,committee-of-the-whole-meeting,meeting_minutes/minutes/2024/2024-05-20/2024-05-22_committee-of-the-whole-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3457,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3458
2024-05-22,2024,Municipal Building Authority Meeting,municipal-building-authority,meeting_minutes/minutes/2024/2024-05-20/2024-05-22_municipal-building-authority.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3366,pdf-text,
2024-05-22,2024,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2024/2024-05-20/2024-05-22_redevelopment-agency.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3371,pdf-text,
2024-06-05,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-06-03/2024-06-05_city-council-meeting.md,primegov,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3296,pdf-text,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3297
