body_id,body,notice_id,notice_date,file_date,file_id,filename,label
1031,City Council,673795,2021-05-04,2021-05-04,720501,05-04-21 City Council Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,670667,2021-04-20,2021-04-20,714631,04-20-21 City Council Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,670661,2021-04-20,2021-04-20,714629,04-20-21 City Council Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,667783,2021-04-06,2021-04-06,709961,04-06-21 City Council Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,667779,2021-04-06,2021-04-06,709963,04-06-21 City Council Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,664101,2021-03-16,2021-03-16,705007,03-16-21 City Council Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,664089,2021-03-16,2021-03-16,705005,03-16-21 City Council Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,661125,2021-03-02,2021-03-02,698283,03-02-21 City Council Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,661029,2021-03-02,2021-03-02,698281,03-02-21 City Council Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,658309,2021-02-16,2021-02-16,695757,02-16-21 City Council Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,658307,2021-02-16,2021-02-16,695755,02-16-21 City Council Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,654765,2021-02-02,2021-02-02,687813,02-02-21 CC MEETING MINUTES - FINAL.pdf,Meeting Minutes
1031,City Council,654763,2021-02-02,2021-02-02,687815,02-02-21 City Council Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,653343,2021-01-27,2021-01-27,687821,1-27-21 Budget Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,653341,2021-01-26,2021-01-26,687817,01-26-2021 CC Closed Session Electronic Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,651820,2021-01-19,2021-01-19,682463,1-19-21 CC MEETING MINUTES - FINAL.pdf,Meeting Minutes
1031,City Council,651818,2021-01-19,2021-01-19,682461,1-19-21 CC MEETING MINUTES - FINAL.pdf,Meeting Minutes
1031,City Council,651812,2021-01-19,2021-01-19,682459,1-19-21 CC STUDY SESSION MEETING MINUTES - FINAL.pdf,Meeting Minutes
1031,City Council,648545,2021-01-05,2021-01-05,677403,1-5-21 City Council Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,648543,2021-01-05,2021-01-05,677397,1-5-21 City Council Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,643055,2020-12-01,2020-12-01,673357,12-1-20 Ciy Council Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,642999,2020-12-01,2020-12-01,673359,12-1-20 Study Session Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,640899,2020-11-17,2020-11-17,663431,11-17-20 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,640897,2020-11-17,2020-11-17,663427,11-17-20 CC Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,636809,2020-10-27,2020-10-27,659711,10-27-20 Strategic Planning Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,635415,2020-10-20,2020-10-20,659707,10-20-20 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,635413,2020-10-20,2020-10-20,659701,10-20-20 Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,632083,2020-10-06,2020-10-06,651093,10-6-20 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,632079,2020-10-06,2020-10-06,651095,10-6-20 Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,628581,2020-09-15,2020-09-15,646527,9-15-20 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,628577,2020-09-15,2020-09-15,646535,9-15-20 Study Meeting Minutes - Final.pdf,Meeting Minutes
1031,City Council,625947,2020-09-01,2020-09-01,639009,09-01-20 CC Meeting MInute - FINAL.pdf,Meeting Minutes
1031,City Council,625951,2020-09-01,2020-09-01,639007,09-01-20 CC Study Session Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,623353,2020-08-18,2020-08-18,635107,8-18-20 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,623351,2020-08-18,2020-08-18,635105,8-18-20 CC Study Session Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,620267,2020-08-04,2020-08-04,630549,8-4-20 City Council Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,620265,2020-08-04,2020-08-04,630547,8-4-20 CC Study Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,619039,2020-07-24,2020-07-24,630545,7-24-20 Emergency City Council Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,588469,2020-02-18,2020-02-18,581639,2-18-20 City Council Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,588467,2020-02-18,2020-02-18,581643,2-18-20 City Council Study Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,585087,2020-02-04,2020-02-04,576885,02-04-20 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,585089,2020-02-04,2020-02-04,576889,02-04-20 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,582880,2020-01-29,2020-01-29,576891,01-29-20 Budget Meeting Minutes #1- FINAL.pdf,Meeting Minutes
1031,City Council,582874,2020-01-21,2020-01-21,571717,01-21-20 CC &amp; RDA Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,582854,2020-01-21,2020-01-21,571735,01-21-20 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,579067,2020-01-07,2020-01-07,567521,01-07-20 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,579061,2020-01-07,2020-01-07,567523,01-07-20 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,574257,2019-12-03,2019-12-03,563195,12-03-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,573419,2019-12-03,2019-12-03,553069,12-03-19 CC Study Session Agenda - FINAL.pdf,Meeting Minutes
1031,City Council,573419,2019-12-03,2019-12-03,563197,12-03-19 CC Study Mtg. Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,570704,2019-11-19,2019-11-19,554413,11-19-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,570700,2019-11-19,2019-11-19,554415,11-19-19 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,571943,2019-11-19,2019-11-19,554445,11-19-2019 General Election Board of Canvass Mtg. Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,570698,2019-11-19,2019-11-19,554419,11-19-2019 General Election Board of Canvass Mtg. Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,563951,2019-10-15,2019-10-15,550741,10-15-19 CC Meeting Meetings - FINAL.pdf,Meeting Minutes
1031,City Council,563953,2019-10-15,2019-10-15,550745,10-15-19 CC Study Meeting Minutes- FINAL.pdf,Meeting Minutes
1031,City Council,560883,2019-10-01,2019-10-01,540223,10-01-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,560885,2019-10-01,2019-10-01,540225,10-01-19 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,558223,2019-09-17,2019-09-17,535947,09-17-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,558225,2019-09-17,2019-09-17,535949,09-17-19 CC Study Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,555189,2019-09-03,2019-09-03,531497,09-03-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,555055,2019-09-03,2019-09-03,531501,09-03-19 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,552423,2019-08-20,2019-08-20,526671,08-20-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,552421,2019-08-20,2019-08-20,526673,08-20-19 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,549463,2019-08-06,2019-08-06,522559,08-06-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,549469,2019-08-06,2019-08-06,522563,08-06-19 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,546453,2019-07-16,2019-07-16,518285,07-16-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,546447,2019-07-16,2019-07-16,518291,07-16-19 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,540987,2019-06-18,2019-06-18,512847,06-18-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,540983,2019-06-18,2019-06-18,512857,06-18-19 CC Study Mtg. Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,537269,2019-06-04,2019-06-04,505317,06-04-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,534839,2019-06-04,2019-06-04,505321,06-04-19 Council Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,538515,2019-05-21,2019-05-21,500673,05-21-19 CC Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,538519,2019-05-21,2019-05-21,500679,05-21-19 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,531789,2019-05-07,2019-05-07,496927,05-07-19 CC-RDA-MBA Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,527397,2019-04-16,2019-04-16,492455,04-16-19 CC Meeting Minutes -FINAL.pdf,Meeting Minutes
1031,City Council,527401,2019-04-16,2019-04-16,492463,04-16-19 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,524409,2019-04-02,2019-04-02,486751,04-02-19 CC Mtg. Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,521917,2019-03-19,2019-03-19,482391,03-19-19 CC-RDA-MBA Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,521913,2019-03-19,2019-03-19,482387,03-19-19 CC-RDA-MBA Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,521663,2019-03-19,2019-03-19,482389,03-19-19 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,518477,2019-03-05,2019-03-05,478465,03-05-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,518475,2019-03-05,2019-03-05,478467,03-05-19 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,518089,2019-02-27,2019-02-27,478461,02-27-19 Budget Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,515649,2019-02-19,2019-02-19,474131,02-19-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,515651,2019-02-19,2019-02-19,474133,02-19-19 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,513947,2019-02-13,2019-02-13,474129,02-13-19 CC Budget Meeting Mnutes - FINAL .pdf,Meeting Minutes
1031,City Council,512699,2019-02-05,2019-02-05,469247,02-05-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,512701,2019-02-05,2019-02-05,469243,2-5-19 CC Budget Meeting Mnutes #2 - FINAL .pdf,Meeting Minutes
1031,City Council,509051,2019-01-15,2019-01-15,465167,01-15-19 CC Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,508997,2019-01-15,2019-01-15,465171,01-15-19 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,507059,2019-01-09,2019-01-09,469255,01-09-19 Budget Meeting Minutes #1- FINAL .pdf,Meeting Minutes
1031,City Council,500923,2018-12-04,2018-12-04,459579,12-04-18 Cc Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,500919,2018-12-04,2018-12-04,459581,12-04-18 Cc Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,499319,2018-11-20,2018-11-20,449211,11-20-18 CC Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,492247,2018-10-16,2018-10-16,445823,10-16-18 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,489869,2018-10-02,2018-10-02,436221,10-02-18 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,489167,2018-10-02,2018-10-02,436225,10-02-18 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,487303,2018-09-18,2018-09-18,432181,09-18-18 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,486569,2018-09-18,2018-09-18,432187,09-18-18 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,484153,2018-09-04,2018-09-04,428521,09-04-18 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,484155,2018-09-04,2018-09-04,428523,09-04-18 CC Study Mtg Minutes - FINALdocx.pdf,Meeting Minutes
1031,City Council,479843,2018-08-07,2018-08-07,421571,08-07-18 CC-RDA-MBA Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,479275,2018-08-07,2018-08-07,421575,08-07-18 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,476533,2018-07-17,2018-07-17,417763,07-17-18 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,476015,2018-07-17,2018-07-17,417765,07-17-18 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,470807,2018-06-19,2018-06-19,412709,06-19-18 CC Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,470793,2018-06-19,2018-06-19,415799,06-19-18 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,460523,2018-05-01,2018-05-01,396801,05-01-18 CC Meeting Minutes- FINAL.pdf,Meeting Minutes
1031,City Council,460519,2018-05-01,2018-05-01,396795,05-01-18 CC Study Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,457965,2018-04-17,2018-04-17,392367,04-17-18 CC Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,455305,2018-04-03,2018-04-03,388699,04-03-18 CC-RDA-MBA Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,455301,2018-04-03,2018-04-03,388705,04-03-18 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,452433,2018-03-14,2018-03-14,384425,03-14-18  Budget Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,450739,2018-03-06,2018-03-06,384421,03-06-18 CC Meeting Minutes -FINAL.pdf,Meeting Minutes
1031,City Council,450151,2018-03-06,2018-03-06,384419,03-06-18 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,448785,2018-02-28,2018-02-28,384515,02-28-18  CC Budget Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,447587,2018-02-20,2018-02-20,377023,02-20-18 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,447301,2018-02-20,2018-02-20,377027,02-20-18 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,444141,2018-02-06,2018-02-06,372615,02-06-18 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,444135,2018-02-06,2018-02-06,372619,02-06-18 CC Study Meeting minutes - FINAL.pdf,Meeting Minutes
1031,City Council,441497,2018-01-24,2018-01-24,368233,01-24-18 CC Special Budget Mtg #2 -FINAL .pdf,Meeting Minutes
1031,City Council,440283,2018-01-16,2018-01-16,368241,01-16-18 Council Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,440279,2018-01-16,2018-01-16,368235,01-16-18 Council Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,439281,2018-01-10,2018-01-10,368231,01-10-18CC Special Budget Mtg #1 - FINAL .pdf,Meeting Minutes
1031,City Council,437225,2018-01-02,2018-01-02,362809,01-02-18 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,432225,2017-12-05,2017-12-05,358799,12-05-17 CC Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,432227,2017-12-05,2017-12-05,358793,12-05-17 CC Study Mtg - FINAL.pdf,Meeting Minutes
1031,City Council,430027,2017-11-21,2017-11-21,352921,11-21-17 CC Mtg Minutes -FINAL.pdf,Meeting Minutes
1031,City Council,430029,2017-11-21,2017-11-21,352927,11-21-17 CC Study Mtg Minutes - FINALdocx.pdf,Meeting Minutes
1031,City Council,430031,2017-11-21,2017-11-21,352929,11-21-17 General Election Board of Canvass Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,423025,2017-10-17,2017-10-17,349489,10-17-17 CC Meeting Minutes - FINAL w-attachments.pdf,Meeting Minutes
1031,City Council,423019,2017-10-17,2017-10-17,349485,10-17-17 CC Study Meeting Minutes - FINAL w-attachments.pdf,Meeting Minutes
1031,City Council,420895,2017-10-03,2017-10-03,337557,10-03-17 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,420883,2017-10-03,2017-10-03,337555,10-03-17 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,417955,2017-09-19,2017-09-19,333545,09-19-17 CC Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,417851,2017-09-19,2017-09-19,333527,09-19-17 CC Study Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,415153,2017-09-05,2017-09-05,330395,09-05-17 CC Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,415155,2017-09-05,2017-09-05,330399,09-05-17 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,413113,2017-08-29,2017-08-29,326661,08-29-17 CC Primary Canvass Mtg - FINAL.pdf,Meeting Minutes
1031,City Council,409183,2017-08-01,2017-08-01,326657,08-01-17 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,409181,2017-08-01,2017-08-01,326659,08-01-17 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,407061,2017-07-18,2017-07-18,318689,07-18-17 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,407063,2017-07-18,2017-07-18,318691,07-18-17 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,402739,2017-06-20,2017-06-20,316448,06-20-17 CC-RDA Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,402449,2017-06-20,2017-06-20,332815,06-20-17 CC-RDA Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,402731,2017-06-20,2017-06-20,315835,06-20-17 CC Study Minutes. FINAL.pdf,Meeting Minutes
1031,City Council,402455,2017-06-20,2017-06-20,315815,06-20-17 CC Study Minutes. FINAL.pdf,Meeting Minutes
1031,City Council,399069,2017-06-06,2017-06-06,332795,06-20-17 CC-RDA Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,399065,2017-06-06,2017-06-06,309645,06-06-17 CC Study Minutes. FINAL.pdf,Meeting Minutes
1031,City Council,397529,2017-05-30,2017-05-30,309657,05-30-17 Combined CC-PC Land Use Training - FINAL.pdf,Meeting Minutes
1031,City Council,396695,2017-05-23,2017-05-23,307663,05-23-17 PC Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,395229,2017-05-16,2017-05-16,305439,05-16-17 CC-RDA-MBA Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,395227,2017-05-16,2017-05-16,305437,05-16-17 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,392099,2017-05-02,2017-05-02,301157,05-02-17 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,392097,2017-05-02,2017-05-02,301155,05-02-17 CC Study Meeting Minutes- FINAL.pdf,Meeting Minutes
1031,City Council,389185,2017-04-18,2017-04-18,297397,04-18-17 CC  Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,386597,2017-04-04,2017-04-04,294089,04-04-17 CC &amp; RDA &amp; MBA Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,386595,2017-04-04,2017-04-04,294083,04-04-17 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,384195,2017-03-21,2017-03-21,290353,03-21-17 CC &amp; RDA Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,384737,2017-03-21,2017-03-21,290351,03-21-17 CC Study Mtg. Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,382457,2017-03-14,2017-03-14,290355,03-14-2017 CC Special Study Minutes- FINAL.pdf,Meeting Minutes
1031,City Council,381257,2017-03-07,2017-03-07,293367,03-07-17 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,381255,2017-03-06,2017-03-06,293365,03-06-17 CC Study Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,379809,2017-02-28,2017-02-28,293363,02-28-17  CC Budget Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,378701,2017-02-21,2017-02-21,294731,02-21-17 CC Minutes - FINAL w-attach.pdf,Meeting Minutes
1031,City Council,378697,2017-02-21,2017-02-21,294723,02-21-17 CC Study Meeting - FINAL w-attach.pdf,Meeting Minutes
1031,City Council,375569,2017-02-07,2017-02-07,281007,02-07-17 CC Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,375513,2017-02-07,2017-02-07,281005,02-07-17 CC Study Mtg Minutes- FINAL.pdf,Meeting Minutes
1031,City Council,373327,2017-01-24,2017-01-24,294705,01-24-17  CC Budget Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,371057,2017-01-17,2017-01-17,277731,01-17-17 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,371377,2017-01-17,2017-01-17,277733,01-17-17 CC Study Mtg Minutes-FINAL.pdf,Meeting Minutes
1031,City Council,370173,2017-01-10,2017-01-10,277735,01-10-17 CC Special Budget Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,368281,2017-01-03,2017-01-03,272887,01-03-217 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,368277,2017-01-03,2017-01-03,272885,01-03-17 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,364241,2016-12-06,2016-12-06,269573,12-06-16 Amended Combined CC &amp; RDA  Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,363785,2016-12-05,2016-12-05,269569,12-05-16 CC Study Mtg Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,362061,2016-11-22,2016-11-22,265871,11-22-16 Canvass of Votes Mtg. Minutes - FINAL wAttchements.pdf,Meeting Minutes
1031,City Council,360329,2016-11-15,2016-11-15,264831,11-15-16 CC Mtg Minutes - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,360325,2016-11-14,2016-11-14,264829,11-14-16 CC Study Mtg Minutes - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,357629,2016-11-01,2016-11-01,260929,11-01-16 CC Mtg Minutes - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,357627,2016-10-31,2016-10-31,260927,10-31-16 CC Study Mtg Minutes - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,356699,2016-10-27,2016-10-27,260923,10-27-16 CC Strategic Planning Minutes- FINAL wAttchments.pdf,Meeting Minutes
1031,City Council,356037,2016-10-18,2016-10-18,257549,10-18-16 CC Meeting Minutes - FINAL wAttachements.pdf,Meeting Minutes
1031,City Council,355571,2016-10-17,2016-10-17,257547,10-17-16 CC Sudy Mtg Minutes- FINAL.pdf,Meeting Minutes
1031,City Council,353139,2016-10-04,2016-10-04,254765,10-04-16 CC Mtg Minutes - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,353143,2016-10-03,2016-10-03,254761,10-03-16 CC Study Mtg Minutes- FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,350965,2016-09-20,2016-09-20,256457,09-20-16 CC Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,350967,2016-09-19,2016-09-19,256455,09-19-16 CC Study Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,348445,2016-09-06,2016-09-06,249099,09-06-16 CC Meeting Minutes - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,348451,2016-09-06,2016-09-06,249089,09-06-16 CC Study Mtg Minutes - FINAL w Attachments.pdf,Meeting Minutes
1031,City Council,347107,2016-08-29,2016-08-29,246093,08-29-16 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,345575,2016-08-16,2016-08-16,246089,08-16-16 CC Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,345571,2016-08-15,2016-08-15,246073,08-15-16 CC Study Meeting -FINAL.pdf,Meeting Minutes
1031,City Council,343105,2016-08-02,2016-08-02,242265,08-02-16 CC Mtg - FINAL.pdf,Meeting Minutes
1031,City Council,343103,2016-08-01,2016-08-01,242259,08-01-16 CC Study Meeting - FINAL w-att.pdf,Meeting Minutes
1031,City Council,341127,2016-07-19,2016-07-19,239355,07-19-16 CC Mtg Minutes - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,341131,2016-07-18,2016-07-18,239353,07-18-2016 CC Study Mtg Minutes - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,339727,2016-07-11,2016-07-11,239347,07-11-2016 CC Lunch Mtg Minutes - FINAL w Attachements.pdf,Meeting Minutes
1031,City Council,337219,2016-06-21,2016-06-21,237091,06-21-2016 CC-RDA-MBA Mtg Minutes- FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,337047,2016-06-20,2016-06-20,237089,06-20-2016 CC &amp; PC Study Minutes - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,334541,2016-06-07,2016-06-07,232189,06-07-16 CC SSD-RDA Mtg - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,334179,2016-06-07,2016-06-07,232185,06-07-16 CC SSD-RDA Mtg - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,334177,2016-06-06,2016-06-06,232183,06-06-16 CC Study Mtg -FINAL.pdf,Meeting Minutes
1031,City Council,330895,2016-05-17,2016-05-17,229659,05-17-16 CC-RDA-MBA Minutes- FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,330531,2016-05-16,2016-05-16,229653,05-16-2016 CC Study Minutes -FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,327447,2016-05-03,2016-05-03,225389,05-03-2016 CC Minutes-FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,327441,2016-05-02,2016-05-02,225391,05-02-2016 CC Study Minutes-FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,322171,2016-04-19,2016-04-19,222131,04-19-2016 CC Minutes - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,324901,2016-04-18,2016-04-18,222125,04-18-2016 CC Study Mtg - FINAL.pdf,Meeting Minutes
1031,City Council,322355,2016-04-04,2016-04-04,219271,04-04-2016 CC Study Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,320883,2016-03-29,2016-03-29,219257,03-29-2016 CC Budget Mtg Minutes - FINAL wAttachments.pdf,Meeting Minutes
1031,City Council,319501,2016-03-15,2016-03-15,215885,03-15-2016 CC Minutes wAttachments.pdf,Meeting Minutes
1031,City Council,319505,2016-03-14,2016-03-14,215883,03-14-2016 CC Study Mtg Minutes wAttachments.pdf,Meeting Minutes
1031,City Council,316655,2016-03-01,2016-03-01,213015,03-01-16 CC Minutes - FINAL.pdf,Meeting Minutes
1031,City Council,316657,2016-02-29,2016-02-29,213013,02-29-16 CC Special Study Mtg - FINAL.pdf,Meeting Minutes
1031,City Council,315579,2016-02-23,2016-02-23,213011,02-23-16 Combined CC &amp; PC Meeting - FINAL.pdf,Meeting Minutes
1031,City Council,315577,2016-02-23,2016-02-23,213017,02-23-16 Budget Meeting - FINAL.pdf,Meeting Minutes
