candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-02,Utah Democratic Party,Utah Democratic Party,,646.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,1,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-02,Landslide,Landslide,,1500.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,2,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-03,South Salt Lake Chamber of Commerce,South Salt Lake Chamber of Commerce,,117.18,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,3,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-04,Women's Democratic Club of Utah,Women's Democratic Club of Utah,,30.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,4,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-04,Voices for Utahs Children,Voices for Utahs Children,,50.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,5,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-04,One Utah Summit,One Utah Summit,,210.88,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,6,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-12,Rosalba Dominguez for House,Rosalba Dominguez for House,,100.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,7,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-12,Utah Democratic Party,Utah Democratic Party,,100.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,8,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-15,John Arthur for School Board,John Arthur for School Board,,100.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,9,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-17,Verizon,Verizon,,35.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,10,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-19,Mail Chimp,Mail Chimp,,21.55,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,11,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-22,Square Space,Square Space,,35.56,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,12,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-22,Joel Frost for Assessor,Joel Frost for Assessor,,100.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,13,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-29,Ibarra Property,Ibarra Property,,250.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,14,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-30,Act Blue,Act Blue,,30.91,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,15,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-04-30,Priscilla Martinez,Priscilla Martinez,,500.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,16,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-01,Womens Democratic Club of Utah,Womens Democratic Club of Utah,,30.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,17,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-09,Ladslide,Ladslide,,1685.86,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,18,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-11,Angela Choberka,Angela Choberka,,125.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,19,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-12,Utah Democratic Party,Utah Democratic Party,,100.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,20,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-15,Sheila Srivastava,Sheila Srivastava,,75.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,21,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-15,Utah Democratic Party,Utah Democratic Party,,3105.25,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,22,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-16,Rep. Gay Lynn Bennion,Rep. Gay Lynn Bennion,,100.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,23,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-16,Kathleen Riebe,Kathleen Riebe,,100.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,24,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-17,Verizon,Verizon,,35.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,25,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-19,Mail Chimp,Mail Chimp,,21.55,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,26,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-22,Squarespace,Squarespace,,35.56,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,27,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-29,Ibarra Property,Ibarra Property,,250.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,28,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-30,Maceys,Maceys,,18.51,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,29,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-30,Verona Mauga,Verona Mauga,,100.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,30,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-30,Priscilla Martinez,Priscilla Martinez,,500.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,31,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-05-31,Act Blue,Act Blue,,128.87,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,32,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-06-02,Zach Robinson for District 3,Zach Robinson for District 3,,105.47,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,33,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-06-02,Landslide,Landslide,,1500.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,34,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-06-05,Salt Lake County Democrats,Salt Lake County Democrats,,29.11,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,35,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-06-12,Karen Kwan for Senate,Karen Kwan for Senate,,100.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,36,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-06-12,Utah Democratic Party,Utah Democratic Party,,100.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,37,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-06-12,Gustavo Aguirre,Gustavo Aguirre,,150.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,38,high,easyvote_api/json,0,
"Romero, Ross",County Council,District 4,2024,2024-06-18,June 18 2024,2024-06-17,Verizon,Verizon,,35.00,False,True,raw/easyvote/Romero-Ross__F5C67942.pdf,F5C67942-DE54-4873-8CEB-10E665A0CA80,39,high,easyvote_api/json,0,
"Livingston, Roger",County Council,,2024,2024-10-28,Oct Financial Disclosure,2024-09-27,Signs By Design,Signs By Design,,814.03,False,True,raw/easyvote/Livingston-Roger__F9C58C83.pdf,F9C58C83-8A1F-47BB-8F0A-A20F15923284,1,high,easyvote_api/json,0,
"Livingston, Roger",County Council,,2024,2024-10-28,Oct Financial Disclosure,2024-10-18,Signs By Design,Signs By Design,,1067.14,False,True,raw/easyvote/Livingston-Roger__F9C58C83.pdf,F9C58C83-8A1F-47BB-8F0A-A20F15923284,2,high,easyvote_api/json,0,
"Kruse, Nolan",County Council,,2024,2024-10-29,October 29,2024-09-30,Nolan Kruse,Nolan Kruse,,38.79,False,True,raw/easyvote/Kruse-Nolan__FA55E501.pdf,FA55E501-5DB4-4BBC-983F-B5A64AB0BFDA,1,high,easyvote_api/json,0,
"Kruse, Nolan",County Council,,2024,2024-10-29,October 29,2024-10-01,Nolan Kruse,Nolan Kruse,,7.75,False,True,raw/easyvote/Kruse-Nolan__FA55E501.pdf,FA55E501-5DB4-4BBC-983F-B5A64AB0BFDA,2,high,easyvote_api/json,0,
"Null, Christopher",County Council,District 5,2026,2026-04-06,April 6 2026,2026-01-31,Amazon,Amazon,,34.37,False,True,raw/easyvote/Null-Christopher__FBD80710.pdf,FBD80710-E00D-4753-88E4-26AC85387267,1,high,easyvote_api/json,0,
"Null, Christopher",County Council,District 5,2026,2026-04-06,April 6 2026,2026-02-01,Twillio Sendgrid,Twillio Sendgrid,,16.12,False,True,raw/easyvote/Null-Christopher__FBD80710.pdf,FBD80710-E00D-4753-88E4-26AC85387267,2,high,easyvote_api/json,0,
"Null, Christopher",County Council,District 5,2026,2026-04-06,April 6 2026,2026-02-02,Amazon,Amazon,,21.87,False,True,raw/easyvote/Null-Christopher__FBD80710.pdf,FBD80710-E00D-4753-88E4-26AC85387267,3,high,easyvote_api/json,0,
"Null, Christopher",County Council,District 5,2026,2026-04-06,April 6 2026,2026-02-13,Karl Jurek,Karl Jurek,,100.00,False,True,raw/easyvote/Null-Christopher__FBD80710.pdf,FBD80710-E00D-4753-88E4-26AC85387267,4,high,easyvote_api/json,0,
"Null, Christopher",County Council,District 5,2026,2026-04-06,April 6 2026,2026-03-04,Twilio Sendgrid,Twilio Sendgrid,,16.12,False,True,raw/easyvote/Null-Christopher__FBD80710.pdf,FBD80710-E00D-4753-88E4-26AC85387267,5,high,easyvote_api/json,0,
"Null, Christopher",County Council,District 5,2026,2026-04-06,April 6 2026,2026-03-14,Dana Oldham,Dana Oldham,,322.10,False,True,raw/easyvote/Null-Christopher__FBD80710.pdf,FBD80710-E00D-4753-88E4-26AC85387267,6,high,easyvote_api/json,0,
"Null, Christopher",County Council,District 5,2026,2026-04-06,April 6 2026,2026-03-26,KNEADERS,Kneaders,,9.96,False,True,raw/easyvote/Null-Christopher__FBD80710.pdf,FBD80710-E00D-4753-88E4-26AC85387267,7,high,easyvote_api/json,0,
"Null, Christopher",County Council,District 5,2026,2026-04-06,April 6 2026,2026-03-26,Canva,Canva,,84.10,False,True,raw/easyvote/Null-Christopher__FBD80710.pdf,FBD80710-E00D-4753-88E4-26AC85387267,8,high,easyvote_api/json,0,
"Null, Christopher",County Council,District 5,2026,2026-04-06,April 6 2026,2026-03-29,Salt Lake County Republican Party,Salt Lake County Republican Party,,25.00,False,True,raw/easyvote/Null-Christopher__FBD80710.pdf,FBD80710-E00D-4753-88E4-26AC85387267,9,high,easyvote_api/json,0,
"Null, Christopher",County Council,District 5,2026,2026-04-06,April 6 2026,2026-03-29,Salt Lake County Republican Party,Salt Lake County Republican Party,,300.00,False,True,raw/easyvote/Null-Christopher__FBD80710.pdf,FBD80710-E00D-4753-88E4-26AC85387267,10,high,easyvote_api/json,0,
"Null, Christopher",County Council,District 5,2026,2026-04-06,April 6 2026,2026-03-30,Right Insight,Right Insight,,101.97,False,True,raw/easyvote/Null-Christopher__FBD80710.pdf,FBD80710-E00D-4753-88E4-26AC85387267,11,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-04-07,Election Hive,Election Hive,,2500.00,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,1,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-04-08,Vision Graphics,Vision Graphics,,341.51,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,2,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-04-09,SQSP,Sqsp,,45.55,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,3,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-04-09,Salt Lake County,Salt Lake County,,450.00,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,4,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-04-09,Custom Ink,Custom Ink,,1285.73,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,5,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-04-13,Election Hive,Election Hive,,1375.71,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,6,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-04-23,Mikayla Marketing,Mikayla Marketing,,800.00,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,7,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-05-11,Election Hive,Election Hive,,2500.00,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,8,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-05-26,WVC Cultural Arts Center,Wvc Cultural Arts Center,,700.00,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,9,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-05-27,BiBerk Insurance,BiBerk Insurance,,499.00,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,10,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-06-04,WinRed,WinRed,,305.47,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,11,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-06-12,SQSP,Sqsp,,26.86,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,12,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-06-15,WVC Cultural Arts Center,Wvc Cultural Arts Center,,50.00,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,13,high,easyvote_api/json,0,
"Davis, Kent",District Attorney,,2026,2026-06-16,Disclosure - JUNE,2026-06-18,Mikayla Marketing,Mikayla Marketing,,800.00,False,True,raw/easyvote/Davis-Kent__FD48CA83.pdf,FD48CA83-FFAF-4BBC-960C-C46602914833,14,high,easyvote_api/json,0,
"Salazar, Nate",County Council,District 1,2026,2026-02-23,DissolutionDistrict1,2025-05-25,Amazon,Amazon,,213.31,False,True,raw/easyvote/Salazar-Nate__FD619EBF.pdf,FD619EBF-85FD-4464-9EE1-3530312DE30A,1,high,easyvote_api/json,0,
"Salazar, Nate",County Council,District 1,2026,2026-02-23,DissolutionDistrict1,2025-05-29,UnionPrintShop,UnionPrintShop,,156.88,False,True,raw/easyvote/Salazar-Nate__FD619EBF.pdf,FD619EBF-85FD-4464-9EE1-3530312DE30A,2,high,easyvote_api/json,0,
"Salazar, Nate",County Council,District 1,2026,2026-02-23,DissolutionDistrict1,2025-05-30,JM Alexander Promotional Product Wholesalers,JM Alexander Promotional Product Wholesalers,,309.75,False,True,raw/easyvote/Salazar-Nate__FD619EBF.pdf,FD619EBF-85FD-4464-9EE1-3530312DE30A,3,high,easyvote_api/json,0,
"Salazar, Nate",County Council,District 1,2026,2026-02-23,DissolutionDistrict1,2025-06-06,Salt Lake County Democratic Party,Salt Lake County Democratic Party,,103.45,False,True,raw/easyvote/Salazar-Nate__FD619EBF.pdf,FD619EBF-85FD-4464-9EE1-3530312DE30A,4,high,easyvote_api/json,0,
B. Kent Morgan,District Attorney,,,,April 5,2006-01-11,Compu-set,Compu-set,copies,11.69,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,1,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,16.00,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-01-11,Office Max,Office Max,office supplies,11.68,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,2,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,17.52,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-01-11,USPS,Usps,stamps,63.00,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,3,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,19.03,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-03-23,Xpedx,Xpedx,office supplies,47.30,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,4,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,20.55,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-03-03,USPS,Usps,stamps,48.00,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,5,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,22.06,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-03-23,USPS,Usps,stamps,585.00,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,6,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,23.57,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-03-16,Marie Callenders,Marie Callenders,Food,64.19,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,7,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,25.09,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-01-17,Frank Granatos,Frank Granatos,Food,283.05,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,8,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,26.60,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-01-26,USPS,Usps,stamps,96.00,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,9,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,28.12,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-03-10,USPS,Usps,stamps,24.00,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,10,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,29.63,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-01-15,Photography By Michael,Photography By Michael,Photos,31.98,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,11,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,31.15,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-01-31,Photography By Michael,Photography By Michael,Photos,31.98,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,12,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,32.66,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-02-09,Home Depot,Home Depot,Stakes/ screws,37.37,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,13,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,34.18,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-01-26,Go Daddy.com,Go Daddy.com,Website domain,9.20,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,14,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,35.70,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-02-16,Office Depot,Office Depot,office supplies,25.15,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,15,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,37.21,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-02-16,Why Hedgehog,Why Hedgehog,printing,674.74,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,16,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,38.72,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-03-17,Why Hedgehog,Why Hedgehog,printing,674.74,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,17,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,40.24,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-03-16,Salt Lake County,Salt Lake County,Filing fee,712.00,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,18,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,41.75,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,April 5,2006-02-16,Post and Print,Post and Print,signs,612.00,False,True,raw/clerk_legacy/kmorgan_apr2406amend.pdf,805afa69,19,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:9.80,43.27,72.50,1.50@p6"
B. Kent Morgan,District Attorney,,,,Final Report,2006-09-01,BEN DEMKE,Ben Demke,"POSTAGE/SIGNS, ETC",396.71,False,True,raw/clerk_legacy/kmorgan_finalreport.pdf,ec29f5b2,1,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-03 wave B2 residue),0,"pct:13.10,28.00,74.60,3.10@p4"
Benjamin Kendrick,County Council,District 1,,,June 20,2006-04-27,Yahoo,Yahoo,Web site,12.70,False,True,raw/clerk_legacy/20_june_kendrick_benjamin06.pdf,e50b4622,1,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-02 wave B2),0,"pct:12.40,25.42,76.14,3.82@p4"
Benjamin Kendrick,County Council,District 1,,,June 20,2006-04-27,U. of U.,U. of U,Parking,1.00,False,True,raw/clerk_legacy/20_june_kendrick_benjamin06.pdf,e50b4622,2,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-02 wave B2),0,"pct:12.40,29.24,76.14,3.76@p4"
Benjamin Kendrick,County Council,District 1,,,June 20,2006-05-15,S.L. Co. Clerk,S.L. Co. Clerk,Map,20.00,False,True,raw/clerk_legacy/20_june_kendrick_benjamin06.pdf,e50b4622,3,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-02 wave B2),0,"pct:12.40,33.00,76.14,3.76@p4"
Benjamin Kendrick,County Council,District 1,,,June 20,2006-05-22,Yahoo,Yahoo,Web site,12.70,False,True,raw/clerk_legacy/20_june_kendrick_benjamin06.pdf,e50b4622,4,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-02 wave B2),0,"pct:12.40,36.75,76.14,3.82@p4"
Benjamin Kendrick,County Council,District 1,,,June 20,2006-05-26,Supply Link,Supply Link,Office Supplies,18.64,False,True,raw/clerk_legacy/20_june_kendrick_benjamin06.pdf,e50b4622,5,medium,vision-itemized/itemized-vision(claude-opus-5; 2026-08-02 wave B2),0,"pct:12.40,40.57,76.14,3.76@p4"
