entity,plan_kind,plan_vintage,project_id,name,mode,improvement_type,jurisdiction,county,phase_or_year,cost,status,description,source_layer,source_url
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22368,Provo Airport Terminal Phase 2,,Freight,MAG,,2029,18128800,STIP,Freight,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22369,Pony Express Parkway Jordan River Bridge,,Structures,MAG,,2028,14478305,Design,This project will build a new bridge. The bridge will be built to current design standards that will provide for improved safety and mobility.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22370,Lehi 2300 West - Widening,,Capacity,MAG,,2028,11811328,Design,Widen Existing Facility,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22371,Tickville Trail - Eagle Mtn.,,Active Transportation,MAG,,2029,4108120,STIP,Trail - New Facility,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22372,Lehi 700 South Cycle Track Phase 2,,Active Transportation,MAG,,2029,2646594,STIP,Other,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22373,Pony Express/Eagle Mountain Blvd - Traffic Signal,,Traffic and Safety,MAG,,2029,3609950,STIP,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22374,Orem Center ST - Widening,,Capacity,MAG,,2029,11174508,STIP,Widen Existing Facility,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22375,Mapleton US-89 Trail,,Active Transportation,MAG,,2029,1023000,STIP,Trail - New Facility,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22376,"Center St / 600 West - Intersection, PG",,Traffic and Safety,MAG,,2029,11067000,STIP,"This project will make operational and safety improvements to the intersection. This may include widening, adding additional lanes or turn lanes or updating signals and signal timing.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22377,"Mill Pond RD Widening, AF",,Capacity,MAG,,2029,11169238,STIP,Widen Existing Facility,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22437,US-189; Provo Canyon Intersection Improvements,,Contingency,UDOT,,2026,150000,Design,Contingency Funding,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22560,Pioneer Crossing Improvements Phase 2,,Transportation Solutions,UDOT,,2026,11000000,Construction,The scope of this project is to add an additional WB travel lane from Redwood Road to about a quarter mile past MVC. This will allow us to increase the capacity of Pioneer Crossing and reduce the delays at the MVC and Pioneer Crossing intersection. We are also adding a signal at Medical Drive.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22580,SR-198; Spanish Fork Main to US-6,,Preservation,UDOT,,2027,5100000,Design,Preservation High Volume,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22592,I-15; Payson to Spanish Fork Bridge Paint,,Structures,UDOT,,2025,2250000,Advertising,"This project will preserve Utah¿s bridge infrastructure by applying cost effective treatments before major rehabilitation is required. The preservation efforts may include the resurfacing of the bridge deck, leveling the approach, replacing bearings and expansion joints.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22598,"US-6; Widening & Median Barrier, MP 206-207",,Transportation Solutions,UDOT,,2027,5000000,Design,Other-Roadway Project,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22621,"SR-51 & Evergreen Drive, Springville",,Traffic and Safety,UDOT,,2028,100000,Design,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22623,Springville 1600 S Phase 3; 1200 W to SR-51,,Capacity,UDOT,,2026,23210241.54,Construction,TIF - Transportation Investment Fund,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22654,R3 Region Wide Lighting Maintenance (2026),,Transportation Solutions,UDOT,,2026,125000,Design,Other-Roadway Project,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22655,I-15; AF Main St NB Exit Light Modifications,,Transportation Solutions,UDOT,,2026,375000,Construction,Other-Roadway Project,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22656,"SR-68 Widening; Pony to Pioneer, Saratoga Spgs",,Transportation Solutions,UDOT,,2026,3100000,Advertising,Choke Point,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22674,SR-115; SR-198 Payson to Benjamin Cemetery,,Preservation,UDOT,,2027,1900000,Design,"Preserve the life of the pavement by completing a 1.5"" mill and fill and a chip seal.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22728,Mapleton Lateral Canal Trail Phase 3,,Active Transportation,UDOT,,2026,3798594.4,Design,"This project is Phase 3 of the Mapleton Lateral Canal Project.  This phase will complete a trail system along the Spanish Fork River, cross the UPRR track and US-6, and connect to the Mapleton trail system.  The project will be designed in two phases.  Design Phase 1 will be to design the trail crossing of UPRR.  Design Phase 2 will be to design the remaining trail system.  Design Phase 1 is already underway.  Design Phase 2 will follow shortly after along with obtaining environmental clearances.  Additional funding will need to be identified to complete the project once the final alignment of the trail has been identified.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22777,"SR-129 & Mountain View Lane, Pleasant Grove",,Traffic and Safety,UDOT,,2026,440000,Design,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22791,Benjamin Interchange Environmental Study,,Environmental,UDOT,,2026,3000000,Design,"The National Environmental Policy Act (NEPA) of 1969 requires UDOT to perform an Environmental Assessment (EA) or Environmental Impact Statement (EIS). The process begins with UDOT developing a proposal; a determination of whether or not the proposed action is covered under NEPA is then made. There are three levels of analysis that an agency may undertake to comply with the law, Categorical Exclusion (CAD-EX), EA or EIS. These studies take into account several factors including, but limited to, air quality, threatened and endangered species, wetlands, historical and archaeological.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22837,2300 and Canyon Road; Drainage Fix,,Contingency,UDOT,,2025,20000,Design,Fix drainage issue near the intersection of Canyon Road and 2300 E in Spanish Fork.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),22838,Provo Sub RR Consolidation,,Traffic and Safety,UDOT,,2031,9378000,Design,"The Provo Sub Railroad Consolidation project is intended to consolidate two rail corridors into one, abandoning 7 miles of rail line through Springville, Spanish Fork, and Mapleton, and discontinuing 19 rail crossings in those same cities.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23038,MVC - Tickville Substation Evaluation,,Capacity,UDOT,,2026,50000,Design,TIF - Transportation Investment Fund,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23071,US-89 Trail Widening; Cougar Blvd to Provo River,,Contingency,UDOT,,2026,500000,Design,Contingency Funding,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23128,"US-89; State St and 300 W Int Improvements, Lehi",,Contingency,UDOT,,2026,175000,Construction,Restriping US-89 to add NB right turn pocket at 300 W in Lehi.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23130,Provo Canyon Avalanche Detection Radar,,Contingency,UDOT,,2026,77900,Design,Lease of avalanche detection radar in Provo Canyon to monitor potential avalanches.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23180,Provo City Grade Crossing Notification System,,Traffic and Safety,UDOT,,2026,500000,Design,Railway-Highway Grade Crossing,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23240,"I-15 and Dry Creek LOMR, Lehi",,Contingency,UDOT,,2026,40000,Design,Complete LOMR for I-15 and Dry Creek in conjunction with Lehi City.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23269,PG Interchange; NB Ramp Improvements,,Transportation Solutions,UDOT,,2027,5150000,STIP,Add capacity to the NB on and off ramps at PG Blvd to increase traffic flow and reduce congestion.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23270,R3 Regionwide Drainage Improvements (FY27),,Transportation Solutions,UDOT,,2027,1500000,STIP,Drainage,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23271,R3 Regionwide Fencing Improvements (FY27),,Transportation Solutions,UDOT,,2027,100000,STIP,Fencing,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23272,R3 Regionwide Sign Improvements (FY27),,Transportation Solutions,UDOT,,2027,100000,STIP,Sign Modification & Replacement,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23273,I-15; Lehi Main Street Ramp Improvements,,Transportation Solutions,UDOT,,2027,1750000,STIP,Modifications at the Lehi Main Street I-15 ramps to improve safety.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23274,"US-189; MP 12.8 to 13.1, Guardrail Imp Phase 3",,Transportation Solutions,UDOT,,2027,1990000,STIP,Guardrail improvements in Provo Canyon.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23279,"SR-265; Carterville Rd Bridge Hit Repair, 0C 568",,Structures,UDOT,,2027,150000,Design,,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23280,"I-15; University Pkwy MSE Wall Repair, 0F 673",,Structures,UDOT,,2026,100000,Design,,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23283,"SR-194;UTA & UPRR Bridge Hit Repair, C 983",,Structures,UDOT,,2027,100000,Design,,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23289,"I-15; 600 E Lehi Bridge Hit Repair, 0F 882",,Structures,UDOT,,2026,100000,Design,"This project will repair a damaged structure that was due to wear and tear. Repair could include damaged steel girders, columns or bridge deck deterioration.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23425,Redwood Road Drainage at 2700 N Lehi,,Contingency,UDOT,,2026,250000,Design,Install drainage pipe along Redwood Road in Lehi near 2700 N,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23426,Payson Main Street Curb and Gutter,,Contingency,UDOT,,2026,35500,Design,Curb and gutter repair on Payson Main Street in conjunction with Payson City replacing some sidewalk.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23461,"500 E American Fork, Traffic Study",,Contingency,UDOT,,2026,10000,Design,Conduct a traffic study on 500 E in American Fork to see what potential improvements can be made.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23492,UTN: Timpanogos Highway Trail,,Active Transportation,UDOT,,2028,9500000,Design,Trail - New Facility,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23493,UTN: Art Dye Trail (Study),,Active Transportation,UDOT,,2027,250000,Design,Trail - Evaluation/Study,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23494,UTN: Utah Lakeshore Trail to UVU Ped Bridge(Study),,Active Transportation,UDOT,,2027,150000,Design,Trail - Evaluation/Study,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23495,UTN: Utah Lakeshore Trail; Saratoga Springs(Study),,Active Transportation,UDOT,,2027,350000,Design,Trail - Evaluation/Study,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23551,Signal Rebuild at US-89 (State) & 1850 North Provo,,Traffic and Safety,UDOT,,2026,350000,Design,"The upgrade of existing traffic signals may include new signals due to wear and tear, roadway widening, additional or new detection systems and updated standards.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),23640,SR-92 Fiber Optics,,Traffic Management,UDOT,,2027,433361,Design,Install fiber along SR-92 between US-189 and Sundance.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),10997,Corridor Preservation for Pioneer Crossing Connect,,Other,UDOT,,2026,15140417,Design,This project will allow UDOT to preserve a right of way for future transportation projects. It allows the department to assist home and property owners before actual design or construction occurs.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),13253,SR-73 Corridor Preservation,,Other,UDOT,,2026,27054725,Design,This project will allow UDOT to preserve a right of way for future transportation projects. It allows the department to assist home and property owners before actual design or construction occurs.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),17774,Salem Active Transportation Study,,Studies,UDOT,,2027,45000,STIP,"Planning studies allow UDOT to incorporate new solutions that may include the latest design and construction techniques, safety improvements and concepts to improve mobility.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20350,UTA Park and Ride Lot EM/SS Area,,Other,MAG,,2027,6024741,Design,This project will construct a UTA Park and Ride lot in the Eagle Mountain and Saratoga Springs area.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20351,Vineyard Regional Trail Enhancements,,Enhancement,MAG,,2026,1891286,Construction,The Recreational Trails Program (RTP) provides funds for Utah to develop and maintain recreational trails and trail-related facilities for both non-motorized and motorized recreational trail uses.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20352,Eagle Mountain Ranches Trail; Pony Exp PK to SR-73,,Enhancement,MAG,,2026,1320137,Design,The Recreational Trails Program (RTP) provides funds for Utah to develop and maintain recreational trails and trail-related facilities for both non-motorized and motorized recreational trail uses.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20353,"Orem Lakeview PKWY, Geneva RD to 2000 S",,Capacity,MAG,,2027,14698200,Design,This project will construct a new 5-lane road from Geneva Rd to 2000 S.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20354,Provo River Trail; Columbia LN to Univ. PKWY,,Enhancement,MAG,,2027,4646709,Design,The Recreational Trails Program (RTP) provides funds for Utah to develop and maintain recreational trails and trail-related facilities for both non-motorized and motorized recreational trail uses.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20355,"Utah Lakeshore Trail, Orem to Provo",,Enhancement,MAG,,2027,4947000,Design,The Recreational Trails Program (RTP) provides funds for Utah to develop and maintain recreational trails and trail-related facilities for both non-motorized and motorized recreational trail uses.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20356,Saratoga Rd and Pony Express Widening,,Capacity,MAG,,2027,9012550,Design,Widen Existing Facility,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20357,Pony Express Pkwy; Lehi Ctr. St to Vineyard Con.,,Capacity,MAG,,2027,12683700,Design,New Capacity,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20358,Provo 820 N Bridge Replacement,,Structures,MAG,,2027,13670550,Design,Replacement and Rehabilitation - Structure,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20359,Spanish Fork 2000 E US-6 Connection Ph2,,Capacity,MAG,,2027,5040500,Design,New Capacity,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20360,Provo 600 S Trail; 200 E to 100 W,,Enhancement,MAG,,2027,795600,Design,The Recreational Trails Program (RTP) provides funds for Utah to develop and maintain recreational trails and trail-related facilities for both non-motorized and motorized recreational trail uses. This project will construct a trail on 600 S from 200 E to 100 W.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20362,Highland Mitchel Hollow Trail; 6800 W to 10100 N,,Enhancement,MAG,,2027,2527050,Design,The Recreational Trails Program (RTP) provides funds for Utah to develop and maintain recreational trails and trail-related facilities for both non-motorized and motorized recreational trail uses. This project will extend the Mitchell Hollow Trail from 6800 W to 10100 N.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20363,North County Blvd / SR-92 Improvements,,Roadway,MAG,,2027,5461250,Design,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20364,Eagle Mountain Airport RD; Pony Exp PKWY to SR-73,,Capacity,MAG,,2027,7817450,Design,"This project will construct Airport Road, a 3 lane road, from Pony Express Pkwy to SR-73.",MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20365,Springville 2600 West; 400 N to SR-75,,Capacity,MAG,,2027,11153700,Design,New Capacity,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20366,Saratoga Sprgs 400 E Crossroads Bl 2 Grassland Dr,,Capacity,MAG,,2027,3579350,Design,This project will widen 400 E to 5 lanes from Crossroads Blvd to Grassland Dr in Saratoga Springs.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20367,Woodland Hills DR / 8800 S Intersection Imp.,,Roadway,MAG,,2027,2852600,Design,This project will modify the existing intersection of Woodland Hills Dr. and 8800 S.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
mag_mpo,tip,MAG TIP (UDOT ePM snapshot 2026-07-01),20368,Payson Canyon Trail,,Enhancement,MAG,,2027,5419600,Design,The Recreational Trails Program (RTP) provides funds for Utah to develop and maintain recreational trails and trail-related facilities for both non-motorized and motorized recreational trail uses. This project will construct a new trail in Payson Canyon.,MAG_TIP_Projects,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_TIP_Projects/FeatureServer/0
