candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Pamela Jane Cotter,Council,2025,2025-10-28,"Pre-General 7-day (Oct 3 - Oct 23, 2025)",interim,1869.38,1869.38,0.00,0.00,1869.38,1869.38,True,True,0.00,0.00,1769.38,6,1,raw/202510_Pamela-Jane-Cotter_17257.pdf,ea726c8f,medium,vision-transcribed(read-tool),
Pamela Jane Cotter,Council,2025,2025-12-04,Year-end final,summary,750.00,750.00,0.00,0.00,750.00,750.00,True,True,0.00,0.00,750.00,3,1,raw/202512_Pamela-Jane-Cotter_17327.pdf,f841f4ef,medium,vision-transcribed(read-tool),
Ben Peck,Council,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,5700.00,4002.81,0.00,1697.29,5700.00,4002.81,True,True,0.00,0.00,0.00,40,22,raw/202508_Ben-Peck_17024.pdf,3b134d6a,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Ben Peck,Council,2025,2025-10-07,Pre-General 28-day,interim,6309.00,3603.36,1697.29,4402.93,6309.00,3603.36,True,True,0.00,0.00,0.00,28,20,raw/202510_Ben-Peck_17215.pdf,c61e03db,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Ben Peck,Council,2025,2025-10-28,"Pre-General 7-day (Oct 3 - Oct 23, 2025)",interim,2172.26,4047.62,4402.93,2527.57,2172.26,4047.62,True,True,0.00,0.00,0.00,8,12,raw/202510_Ben-Peck_17265.pdf,e392586c,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Ben Peck,Council,2025,2025-12-04,Year-end final,summary,525.00,3052.57,2527.57,0.00,525.00,3052.57,True,True,0.00,0.00,0.00,2,6,raw/202512_Ben-Peck_17344.pdf,980c9ab9,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Clark Bullen,Council,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,4925.00,4842.91,0.00,82.09,4925.00,4842.91,True,True,0.00,0.00,100.00,21,17,raw/202508_Clark-Bullen_17045.pdf,b6f66594,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Clark Bullen,Council,2025,2025-10-07,Pre-General 28-day,interim,1400.00,1116.91,82.09,365.18,1400.00,1116.91,True,True,0.00,0.00,0.00,8,7,raw/202510_Clark-Bullen_17217.pdf,b4a61169,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Clark Bullen,Council,2025,2025-10-28,"Pre-General 7-day (Oct 3 - Oct 23, 2025)",interim,1250.00,1289.39,365.18,325.79,1250.00,1289.39,True,True,0.00,0.00,0.00,3,7,raw/202510_Clark-Bullen_17269.pdf,6ec6c476,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Clark Bullen,Council,2025,2025-12-04,Year-end final,summary,0.00,102.29,325.79,223.50,0.00,102.29,True,True,0.00,0.00,0.00,0,3,raw/202512_Clark-Bullen_17375.pdf,a139fd90,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Leann Parker-Reed,Council,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,933.71,933.71,0.00,0.00,933.71,933.61,True,False,0.00,-0.10,583.71,6,10,raw/202508_Leann-Parker-Reed_17056.pdf,22218735,low,vision-transcribed(read-tool); expend!=stated,
Leann Parker-Reed,Council,2025,2025-09-11,Post-Primary final (eliminated in primary),summary,555.95,555.95,0.00,0.00,555.95,555.95,True,True,0.00,0.00,555.95,3,3,raw/202509_Leann-Parker-Reed_17143.pdf,b9edf011,medium,vision-transcribed(read-tool),
Scott Goodman,Council,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,4000.00,3379.08,741.93,1362.85,4000.00,3379.08,True,True,0.00,0.00,0.00,6,7,raw/202508_Scott-Goodman_17033.pdf,42c6137f,medium,vision-transcribed(read-tool),
Scott Goodman,Council,2025,2025-09-11,Post-Primary final (eliminated in primary),summary,0.00,75.78,1362.85,1287.07,0.00,75.78,True,True,0.00,0.00,0.00,0,1,raw/202509_Scott-Goodman_17138.pdf,6cb767e2,medium,vision-transcribed(read-tool),
Adrian Lambrinos,Council,2025,2025-08-05,"Final (candidate withdrew August 1, 2025)",summary,0.00,95.00,0.00,0.00,0.00,95.00,True,True,0.00,0.00,0.00,0,1,raw/202508_Adrian-Lambrinos_17026.pdf,b837bede,medium,vision-transcribed(read-tool),
Diane Turner,Council,2025,2025-10-07,Pre-General 28-day,interim,4175.00,825.00,14.64,3364.64,4175.00,825.00,True,True,0.00,0.00,500.00,9,3,raw/202510_Diane-Turner_17219.pdf,cb808938,medium,vision-transcribed(read-tool),
Diane Turner,Council,2025,2025-10-28,"Pre-General 7-day (Oct 3 - Oct 23, 2025)",interim,0.00,0.00,3364.64,3364.64,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202510_Diane-Turner_17256.pdf,31cc614c,medium,vision-transcribed(read-tool),
Diane Turner,Council,2025,2025-12-04,Year-end final,summary,0.00,0.00,3364.64,3364.64,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202512_Diane-Turner_17328.pdf,9fbceb74,medium,vision-transcribed(read-tool),
Brett A. Hales,Mayor,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,8006.85,8031.87,25.02,0.00,8006.85,8031.87,True,True,0.00,0.00,1906.85,9,4,raw/202508_Brett-A-Hales_17035.pdf,a5e67cab,medium,vision-transcribed(read-tool); superseded by amendment/re-file (same reporting period),
Brett A. Hales,Mayor,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,8520.64,8545.66,,,8520.64,8545.66,True,True,0.00,0.00,2325.64,13,9,raw/202508_Brett-A-Hales_17083.pdf,d36f7d73,medium,vision-transcribed(read-tool); multi-report bundle (2 reports in one PDF; stated totals = bundle cover else last sub-report); amendment,
Brett A. Hales,Mayor,2025,2025-10-07,Pre-General 28-day,interim,7863.72,1963.72,25.02,5925.02,7863.72,1963.72,True,True,0.00,0.00,1963.72,12,3,raw/202510_Brett-A-Hales_17218.pdf,6e9b7d21,medium,vision-transcribed(read-tool),
Brett A. Hales,Mayor,2025,2025-10-28,"Pre-General 7-day (Oct 3 - Oct 23, 2025)",interim,1150.00,0.00,5925.02,7075.02,1150.00,0.00,True,True,0.00,0.00,0.00,5,0,raw/202510_Brett-A-Hales_17264.pdf,423544c4,medium,vision-transcribed(read-tool),
Brett A. Hales,Mayor,2025,2025-12-04,Year-end final,summary,2500.00,1551.95,7075.02,8023.07,2500.00,1551.95,True,True,0.00,0.00,0.00,2,1,raw/202512_Brett-A-Hales_17349.pdf,f5b48850,medium,vision-transcribed(read-tool),
Bruce E Turner,Mayor,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,12935.00,11102.96,0.00,1832.04,12935.00,11102.96,True,True,0.00,0.00,12000.00,17,21,raw/202508_Bruce-E-Turner_17043.pdf,6428665b,medium,vision-transcribed(read-tool),
Bruce E Turner,Mayor,2025,2025-10-07,Pre-General 28-day,interim,15300.00,10128.16,1832.04,7003.88,15300.00,10128.16,True,True,0.00,0.00,15000.00,4,11,raw/202510_Bruce-E-Turner_17214.pdf,c0f126f0,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Bruce E Turner,Mayor,2025,2025-10-28,"Pre-General 7-day (Oct 3 - Oct 23, 2025)",interim,45.00,6040.90,7003.88,1007.98,45.00,6040.90,True,True,0.00,0.00,0.00,2,2,raw/202510_Bruce-E-Turner_17263.pdf,6d8fdd8e,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Bruce E Turner,Mayor,2025,2025-12-04,Year-end final,summary,0.00,1007.96,1007.98,0.02,0.00,1007.96,True,True,0.00,0.00,0.00,0,13,raw/202512_Bruce-E-Turner_17374.pdf,6b5a3314,medium,vision-transcribed(read-tool),
John Jeffrey Evans,Mayor,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,6916.27,6567.98,0.00,,6936.53,6668.35,False,False,20.26,100.37,6251.53,13,32,raw/202508_John-Jeffrey-Evans_17051.pdf,17d0e6e7,low,vision-transcribed(read-tool); contrib!=stated; expend!=stated,
John Jeffrey Evans,Mayor,2025,2025-09-11,Post-Primary final (eliminated in primary),summary,1028.15,1377.42,349.27,0.00,1028.15,1377.42,True,True,0.00,0.00,508.15,3,5,raw/202509_John-Jeffrey-Evans_17148.docx,577872d2,medium,vision-transcribed(read-tool),
