year,election_type,office,district,contest,precinct,candidate,votes
2021,municipal general,Council,At-Large,Lehi City Council,25LE27,MICHELLE MILES,0
2021,municipal general,Council,At-Large,Lehi City Council,25LE27,MONTANE C HAMILTON,0
2021,municipal general,Council,At-Large,Lehi City Council,25LE27,NICOLE KUNZE,0
2021,municipal general,Council,At-Large,Lehi City Council,25LE27,PAUL HANCOCK,0
2023,municipal general,Council,At-Large,Lehi City Council,LE301,HEATHER NEWALL,37
2023,municipal general,Council,At-Large,Lehi City Council,LE301,K. CASEY GLADE,11
2023,municipal general,Council,At-Large,Lehi City Council,LE301,KENNETH ROBERTS,9
2023,municipal general,Council,At-Large,Lehi City Council,LE301,MICHELLE STALLINGS,15
2023,municipal general,Council,At-Large,Lehi City Council,LE301,NICOLE KUNZE,12
2023,municipal general,Council,At-Large,Lehi City Council,LE301,PAIGE ALBRECHT,38
2023,municipal general,Council,At-Large,Lehi City Council,LE302,HEATHER NEWALL,31
2023,municipal general,Council,At-Large,Lehi City Council,LE302,K. CASEY GLADE,3
2023,municipal general,Council,At-Large,Lehi City Council,LE302,KENNETH ROBERTS,14
2023,municipal general,Council,At-Large,Lehi City Council,LE302,MICHELLE STALLINGS,31
2023,municipal general,Council,At-Large,Lehi City Council,LE302,NICOLE KUNZE,17
2023,municipal general,Council,At-Large,Lehi City Council,LE302,PAIGE ALBRECHT,35
2023,municipal general,Council,At-Large,Lehi City Council,LE304,HEATHER NEWALL,42
2023,municipal general,Council,At-Large,Lehi City Council,LE304,K. CASEY GLADE,3
2023,municipal general,Council,At-Large,Lehi City Council,LE304,KENNETH ROBERTS,24
2023,municipal general,Council,At-Large,Lehi City Council,LE304,MICHELLE STALLINGS,15
2023,municipal general,Council,At-Large,Lehi City Council,LE304,NICOLE KUNZE,13
2023,municipal general,Council,At-Large,Lehi City Council,LE304,PAIGE ALBRECHT,61
2023,municipal general,Council,At-Large,Lehi City Council,LE305,HEATHER NEWALL,17
2023,municipal general,Council,At-Large,Lehi City Council,LE305,K. CASEY GLADE,11
2023,municipal general,Council,At-Large,Lehi City Council,LE305,KENNETH ROBERTS,10
2023,municipal general,Council,At-Large,Lehi City Council,LE305,MICHELLE STALLINGS,16
2023,municipal general,Council,At-Large,Lehi City Council,LE305,NICOLE KUNZE,14
2023,municipal general,Council,At-Large,Lehi City Council,LE305,PAIGE ALBRECHT,9
2023,municipal general,Council,At-Large,Lehi City Council,LE306,HEATHER NEWALL,32
2023,municipal general,Council,At-Large,Lehi City Council,LE306,K. CASEY GLADE,9
2023,municipal general,Council,At-Large,Lehi City Council,LE306,KENNETH ROBERTS,17
2023,municipal general,Council,At-Large,Lehi City Council,LE306,MICHELLE STALLINGS,29
2023,municipal general,Council,At-Large,Lehi City Council,LE306,NICOLE KUNZE,23
2023,municipal general,Council,At-Large,Lehi City Council,LE306,PAIGE ALBRECHT,28
2023,municipal general,Council,At-Large,Lehi City Council,LE308,HEATHER NEWALL,88
2023,municipal general,Council,At-Large,Lehi City Council,LE308,K. CASEY GLADE,8
2023,municipal general,Council,At-Large,Lehi City Council,LE308,KENNETH ROBERTS,57
2023,municipal general,Council,At-Large,Lehi City Council,LE308,MICHELLE STALLINGS,69
2023,municipal general,Council,At-Large,Lehi City Council,LE308,NICOLE KUNZE,29
2023,municipal general,Council,At-Large,Lehi City Council,LE308,PAIGE ALBRECHT,52
2023,municipal general,Council,At-Large,Lehi City Council,LE309,HEATHER NEWALL,52
2023,municipal general,Council,At-Large,Lehi City Council,LE309,K. CASEY GLADE,15
2023,municipal general,Council,At-Large,Lehi City Council,LE309,KENNETH ROBERTS,25
2023,municipal general,Council,At-Large,Lehi City Council,LE309,MICHELLE STALLINGS,53
2023,municipal general,Council,At-Large,Lehi City Council,LE309,NICOLE KUNZE,20
2023,municipal general,Council,At-Large,Lehi City Council,LE309,PAIGE ALBRECHT,49
2023,municipal general,Council,At-Large,Lehi City Council,LE310,HEATHER NEWALL,27
2023,municipal general,Council,At-Large,Lehi City Council,LE310,K. CASEY GLADE,12
2023,municipal general,Council,At-Large,Lehi City Council,LE310,KENNETH ROBERTS,19
2023,municipal general,Council,At-Large,Lehi City Council,LE310,MICHELLE STALLINGS,46
2023,municipal general,Council,At-Large,Lehi City Council,LE310,NICOLE KUNZE,25
2023,municipal general,Council,At-Large,Lehi City Council,LE310,PAIGE ALBRECHT,44
2023,municipal general,Council,At-Large,Lehi City Council,LE311,HEATHER NEWALL,28
2023,municipal general,Council,At-Large,Lehi City Council,LE311,K. CASEY GLADE,9
2023,municipal general,Council,At-Large,Lehi City Council,LE311,KENNETH ROBERTS,29
2023,municipal general,Council,At-Large,Lehi City Council,LE311,MICHELLE STALLINGS,95
2023,municipal general,Council,At-Large,Lehi City Council,LE311,NICOLE KUNZE,21
2023,municipal general,Council,At-Large,Lehi City Council,LE311,PAIGE ALBRECHT,49
2023,municipal general,Council,At-Large,Lehi City Council,LE312,HEATHER NEWALL,112
2023,municipal general,Council,At-Large,Lehi City Council,LE312,K. CASEY GLADE,0
2023,municipal general,Council,At-Large,Lehi City Council,LE312,KENNETH ROBERTS,33
2023,municipal general,Council,At-Large,Lehi City Council,LE312,MICHELLE STALLINGS,87
2023,municipal general,Council,At-Large,Lehi City Council,LE312,NICOLE KUNZE,16
2023,municipal general,Council,At-Large,Lehi City Council,LE312,PAIGE ALBRECHT,32
2023,municipal general,Council,At-Large,Lehi City Council,LE314,HEATHER NEWALL,71
2023,municipal general,Council,At-Large,Lehi City Council,LE314,K. CASEY GLADE,10
2023,municipal general,Council,At-Large,Lehi City Council,LE314,KENNETH ROBERTS,47
2023,municipal general,Council,At-Large,Lehi City Council,LE314,MICHELLE STALLINGS,170
2023,municipal general,Council,At-Large,Lehi City Council,LE314,NICOLE KUNZE,18
2023,municipal general,Council,At-Large,Lehi City Council,LE314,PAIGE ALBRECHT,39
2023,municipal general,Council,At-Large,Lehi City Council,LE315,HEATHER NEWALL,40
2023,municipal general,Council,At-Large,Lehi City Council,LE315,K. CASEY GLADE,21
2023,municipal general,Council,At-Large,Lehi City Council,LE315,KENNETH ROBERTS,92
2023,municipal general,Council,At-Large,Lehi City Council,LE315,MICHELLE STALLINGS,65
2023,municipal general,Council,At-Large,Lehi City Council,LE315,NICOLE KUNZE,20
2023,municipal general,Council,At-Large,Lehi City Council,LE315,PAIGE ALBRECHT,52
2023,municipal general,Council,At-Large,Lehi City Council,LE316,HEATHER NEWALL,55
2023,municipal general,Council,At-Large,Lehi City Council,LE316,K. CASEY GLADE,27
2023,municipal general,Council,At-Large,Lehi City Council,LE316,KENNETH ROBERTS,42
2023,municipal general,Council,At-Large,Lehi City Council,LE316,MICHELLE STALLINGS,41
2023,municipal general,Council,At-Large,Lehi City Council,LE316,NICOLE KUNZE,33
2023,municipal general,Council,At-Large,Lehi City Council,LE316,PAIGE ALBRECHT,96
2023,municipal general,Council,At-Large,Lehi City Council,LE317,HEATHER NEWALL,33
2023,municipal general,Council,At-Large,Lehi City Council,LE317,K. CASEY GLADE,26
2023,municipal general,Council,At-Large,Lehi City Council,LE317,KENNETH ROBERTS,126
2023,municipal general,Council,At-Large,Lehi City Council,LE317,MICHELLE STALLINGS,60
2023,municipal general,Council,At-Large,Lehi City Council,LE317,NICOLE KUNZE,10
2023,municipal general,Council,At-Large,Lehi City Council,LE317,PAIGE ALBRECHT,45
2023,municipal general,Council,At-Large,Lehi City Council,LE318,HEATHER NEWALL,33
2023,municipal general,Council,At-Large,Lehi City Council,LE318,K. CASEY GLADE,3
2023,municipal general,Council,At-Large,Lehi City Council,LE318,KENNETH ROBERTS,56
2023,municipal general,Council,At-Large,Lehi City Council,LE318,MICHELLE STALLINGS,54
2023,municipal general,Council,At-Large,Lehi City Council,LE318,NICOLE KUNZE,30
2023,municipal general,Council,At-Large,Lehi City Council,LE318,PAIGE ALBRECHT,31
2023,municipal general,Council,At-Large,Lehi City Council,LE319,HEATHER NEWALL,0
2023,municipal general,Council,At-Large,Lehi City Council,LE319,K. CASEY GLADE,1
2023,municipal general,Council,At-Large,Lehi City Council,LE319,KENNETH ROBERTS,0
2023,municipal general,Council,At-Large,Lehi City Council,LE319,MICHELLE STALLINGS,1
2023,municipal general,Council,At-Large,Lehi City Council,LE319,NICOLE KUNZE,2
2023,municipal general,Council,At-Large,Lehi City Council,LE319,PAIGE ALBRECHT,2
2023,municipal general,Council,At-Large,Lehi City Council,LE320,HEATHER NEWALL,38
2023,municipal general,Council,At-Large,Lehi City Council,LE320,K. CASEY GLADE,32
2023,municipal general,Council,At-Large,Lehi City Council,LE320,KENNETH ROBERTS,38
2023,municipal general,Council,At-Large,Lehi City Council,LE320,MICHELLE STALLINGS,47
2023,municipal general,Council,At-Large,Lehi City Council,LE320,NICOLE KUNZE,37
2023,municipal general,Council,At-Large,Lehi City Council,LE320,PAIGE ALBRECHT,99
2023,municipal general,Council,At-Large,Lehi City Council,LE321,HEATHER NEWALL,36
2023,municipal general,Council,At-Large,Lehi City Council,LE321,K. CASEY GLADE,25
2023,municipal general,Council,At-Large,Lehi City Council,LE321,KENNETH ROBERTS,45
2023,municipal general,Council,At-Large,Lehi City Council,LE321,MICHELLE STALLINGS,66
2023,municipal general,Council,At-Large,Lehi City Council,LE321,NICOLE KUNZE,25
2023,municipal general,Council,At-Large,Lehi City Council,LE321,PAIGE ALBRECHT,63
2023,municipal general,Council,At-Large,Lehi City Council,LE401,HEATHER NEWALL,19
2023,municipal general,Council,At-Large,Lehi City Council,LE401,K. CASEY GLADE,23
2023,municipal general,Council,At-Large,Lehi City Council,LE401,KENNETH ROBERTS,12
2023,municipal general,Council,At-Large,Lehi City Council,LE401,MICHELLE STALLINGS,44
2023,municipal general,Council,At-Large,Lehi City Council,LE401,NICOLE KUNZE,13
2023,municipal general,Council,At-Large,Lehi City Council,LE401,PAIGE ALBRECHT,29
2023,municipal general,Council,At-Large,Lehi City Council,LE402,HEATHER NEWALL,9
2023,municipal general,Council,At-Large,Lehi City Council,LE402,K. CASEY GLADE,8
2023,municipal general,Council,At-Large,Lehi City Council,LE402,KENNETH ROBERTS,4
2023,municipal general,Council,At-Large,Lehi City Council,LE402,MICHELLE STALLINGS,37
2023,municipal general,Council,At-Large,Lehi City Council,LE402,NICOLE KUNZE,4
2023,municipal general,Council,At-Large,Lehi City Council,LE402,PAIGE ALBRECHT,7
2023,municipal general,Council,At-Large,Lehi City Council,LE402:S,HEATHER NEWALL,43
2023,municipal general,Council,At-Large,Lehi City Council,LE402:S,K. CASEY GLADE,14
2023,municipal general,Council,At-Large,Lehi City Council,LE402:S,KENNETH ROBERTS,14
2023,municipal general,Council,At-Large,Lehi City Council,LE402:S,MICHELLE STALLINGS,107
2023,municipal general,Council,At-Large,Lehi City Council,LE402:S,NICOLE KUNZE,25
2023,municipal general,Council,At-Large,Lehi City Council,LE402:S,PAIGE ALBRECHT,15
2023,municipal general,Council,At-Large,Lehi City Council,LE403,HEATHER NEWALL,0
2023,municipal general,Council,At-Large,Lehi City Council,LE403,K. CASEY GLADE,0
2023,municipal general,Council,At-Large,Lehi City Council,LE403,KENNETH ROBERTS,0
2023,municipal general,Council,At-Large,Lehi City Council,LE403,MICHELLE STALLINGS,2
2023,municipal general,Council,At-Large,Lehi City Council,LE403,NICOLE KUNZE,0
2023,municipal general,Council,At-Large,Lehi City Council,LE403,PAIGE ALBRECHT,0
2023,municipal general,Council,At-Large,Lehi City Council,LE404,HEATHER NEWALL,31
2023,municipal general,Council,At-Large,Lehi City Council,LE404,K. CASEY GLADE,30
2023,municipal general,Council,At-Large,Lehi City Council,LE404,KENNETH ROBERTS,20
2023,municipal general,Council,At-Large,Lehi City Council,LE404,MICHELLE STALLINGS,134
2023,municipal general,Council,At-Large,Lehi City Council,LE404,NICOLE KUNZE,29
2023,municipal general,Council,At-Large,Lehi City Council,LE404,PAIGE ALBRECHT,30
2023,municipal general,Council,At-Large,Lehi City Council,LE405,HEATHER NEWALL,37
2023,municipal general,Council,At-Large,Lehi City Council,LE405,K. CASEY GLADE,15
2023,municipal general,Council,At-Large,Lehi City Council,LE405,KENNETH ROBERTS,18
2023,municipal general,Council,At-Large,Lehi City Council,LE405,MICHELLE STALLINGS,49
2023,municipal general,Council,At-Large,Lehi City Council,LE405,NICOLE KUNZE,81
2023,municipal general,Council,At-Large,Lehi City Council,LE405,PAIGE ALBRECHT,54
2023,municipal general,Council,At-Large,Lehi City Council,LE406,HEATHER NEWALL,54
2023,municipal general,Council,At-Large,Lehi City Council,LE406,K. CASEY GLADE,19
2023,municipal general,Council,At-Large,Lehi City Council,LE406,KENNETH ROBERTS,30
2023,municipal general,Council,At-Large,Lehi City Council,LE406,MICHELLE STALLINGS,35
2023,municipal general,Council,At-Large,Lehi City Council,LE406,NICOLE KUNZE,30
2023,municipal general,Council,At-Large,Lehi City Council,LE406,PAIGE ALBRECHT,38
2023,municipal general,Council,At-Large,Lehi City Council,LE407,HEATHER NEWALL,67
2023,municipal general,Council,At-Large,Lehi City Council,LE407,K. CASEY GLADE,48
2023,municipal general,Council,At-Large,Lehi City Council,LE407,KENNETH ROBERTS,24
2023,municipal general,Council,At-Large,Lehi City Council,LE407,MICHELLE STALLINGS,140
2023,municipal general,Council,At-Large,Lehi City Council,LE407,NICOLE KUNZE,29
2023,municipal general,Council,At-Large,Lehi City Council,LE407,PAIGE ALBRECHT,47
2023,municipal general,Council,At-Large,Lehi City Council,LE408,HEATHER NEWALL,85
2023,municipal general,Council,At-Large,Lehi City Council,LE408,K. CASEY GLADE,26
2023,municipal general,Council,At-Large,Lehi City Council,LE408,KENNETH ROBERTS,13
2023,municipal general,Council,At-Large,Lehi City Council,LE408,MICHELLE STALLINGS,44
2023,municipal general,Council,At-Large,Lehi City Council,LE408,NICOLE KUNZE,72
2023,municipal general,Council,At-Large,Lehi City Council,LE408,PAIGE ALBRECHT,57
2023,municipal general,Council,At-Large,Lehi City Council,LE410,HEATHER NEWALL,11
2023,municipal general,Council,At-Large,Lehi City Council,LE410,K. CASEY GLADE,9
2023,municipal general,Council,At-Large,Lehi City Council,LE410,KENNETH ROBERTS,9
2023,municipal general,Council,At-Large,Lehi City Council,LE410,MICHELLE STALLINGS,11
2023,municipal general,Council,At-Large,Lehi City Council,LE410,NICOLE KUNZE,81
2023,municipal general,Council,At-Large,Lehi City Council,LE410,PAIGE ALBRECHT,29
2023,municipal general,Council,At-Large,Lehi City Council,LE411,HEATHER NEWALL,37
2023,municipal general,Council,At-Large,Lehi City Council,LE411,K. CASEY GLADE,21
2023,municipal general,Council,At-Large,Lehi City Council,LE411,KENNETH ROBERTS,21
2023,municipal general,Council,At-Large,Lehi City Council,LE411,MICHELLE STALLINGS,41
2023,municipal general,Council,At-Large,Lehi City Council,LE411,NICOLE KUNZE,75
2023,municipal general,Council,At-Large,Lehi City Council,LE411,PAIGE ALBRECHT,55
2023,municipal general,Council,At-Large,Lehi City Council,LE412,HEATHER NEWALL,37
2023,municipal general,Council,At-Large,Lehi City Council,LE412,K. CASEY GLADE,11
2023,municipal general,Council,At-Large,Lehi City Council,LE412,KENNETH ROBERTS,24
2023,municipal general,Council,At-Large,Lehi City Council,LE412,MICHELLE STALLINGS,60
2023,municipal general,Council,At-Large,Lehi City Council,LE412,NICOLE KUNZE,63
2023,municipal general,Council,At-Large,Lehi City Council,LE412,PAIGE ALBRECHT,102
2023,municipal general,Council,At-Large,Lehi City Council,LE413,HEATHER NEWALL,13
2023,municipal general,Council,At-Large,Lehi City Council,LE413,K. CASEY GLADE,26
2023,municipal general,Council,At-Large,Lehi City Council,LE413,KENNETH ROBERTS,29
2023,municipal general,Council,At-Large,Lehi City Council,LE413,MICHELLE STALLINGS,54
2023,municipal general,Council,At-Large,Lehi City Council,LE413,NICOLE KUNZE,47
2023,municipal general,Council,At-Large,Lehi City Council,LE413,PAIGE ALBRECHT,70
2023,municipal general,Council,At-Large,Lehi City Council,LE414,HEATHER NEWALL,14
2023,municipal general,Council,At-Large,Lehi City Council,LE414,K. CASEY GLADE,6
2023,municipal general,Council,At-Large,Lehi City Council,LE414,KENNETH ROBERTS,19
2023,municipal general,Council,At-Large,Lehi City Council,LE414,MICHELLE STALLINGS,43
2023,municipal general,Council,At-Large,Lehi City Council,LE414,NICOLE KUNZE,15
2023,municipal general,Council,At-Large,Lehi City Council,LE414,PAIGE ALBRECHT,46
2023,municipal general,Council,At-Large,Lehi City Council,LE416,HEATHER NEWALL,26
2023,municipal general,Council,At-Large,Lehi City Council,LE416,K. CASEY GLADE,28
2023,municipal general,Council,At-Large,Lehi City Council,LE416,KENNETH ROBERTS,14
2023,municipal general,Council,At-Large,Lehi City Council,LE416,MICHELLE STALLINGS,45
2023,municipal general,Council,At-Large,Lehi City Council,LE416,NICOLE KUNZE,37
2023,municipal general,Council,At-Large,Lehi City Council,LE416,PAIGE ALBRECHT,69
2023,municipal general,Council,At-Large,Lehi City Council,LE417,HEATHER NEWALL,36
2023,municipal general,Council,At-Large,Lehi City Council,LE417,K. CASEY GLADE,22
2023,municipal general,Council,At-Large,Lehi City Council,LE417,KENNETH ROBERTS,11
2023,municipal general,Council,At-Large,Lehi City Council,LE417,MICHELLE STALLINGS,43
2023,municipal general,Council,At-Large,Lehi City Council,LE417,NICOLE KUNZE,42
2023,municipal general,Council,At-Large,Lehi City Council,LE417,PAIGE ALBRECHT,48
2023,municipal general,Council,At-Large,Lehi City Council,LE418,HEATHER NEWALL,35
2023,municipal general,Council,At-Large,Lehi City Council,LE418,K. CASEY GLADE,17
2023,municipal general,Council,At-Large,Lehi City Council,LE418,KENNETH ROBERTS,26
2023,municipal general,Council,At-Large,Lehi City Council,LE418,MICHELLE STALLINGS,39
2023,municipal general,Council,At-Large,Lehi City Council,LE418,NICOLE KUNZE,27
2023,municipal general,Council,At-Large,Lehi City Council,LE418,PAIGE ALBRECHT,54
2023,municipal general,Council,At-Large,Lehi City Council,LE420,HEATHER NEWALL,52
2023,municipal general,Council,At-Large,Lehi City Council,LE420,K. CASEY GLADE,24
2023,municipal general,Council,At-Large,Lehi City Council,LE420,KENNETH ROBERTS,26
2023,municipal general,Council,At-Large,Lehi City Council,LE420,MICHELLE STALLINGS,54
2023,municipal general,Council,At-Large,Lehi City Council,LE420,NICOLE KUNZE,26
2023,municipal general,Council,At-Large,Lehi City Council,LE420,PAIGE ALBRECHT,69
2023,municipal general,Council,At-Large,Lehi City Council,LE421,HEATHER NEWALL,17
2023,municipal general,Council,At-Large,Lehi City Council,LE421,K. CASEY GLADE,39
2023,municipal general,Council,At-Large,Lehi City Council,LE421,KENNETH ROBERTS,10
2023,municipal general,Council,At-Large,Lehi City Council,LE421,MICHELLE STALLINGS,61
2023,municipal general,Council,At-Large,Lehi City Council,LE421,NICOLE KUNZE,17
2023,municipal general,Council,At-Large,Lehi City Council,LE421,PAIGE ALBRECHT,29
2023,municipal general,Council,At-Large,Lehi City Council,LE422,HEATHER NEWALL,45
2023,municipal general,Council,At-Large,Lehi City Council,LE422,K. CASEY GLADE,72
2023,municipal general,Council,At-Large,Lehi City Council,LE422,KENNETH ROBERTS,23
2023,municipal general,Council,At-Large,Lehi City Council,LE422,MICHELLE STALLINGS,54
2023,municipal general,Council,At-Large,Lehi City Council,LE422,NICOLE KUNZE,16
2023,municipal general,Council,At-Large,Lehi City Council,LE422,PAIGE ALBRECHT,44
2023,municipal general,Council,At-Large,Lehi City Council,LE423,HEATHER NEWALL,26
2023,municipal general,Council,At-Large,Lehi City Council,LE423,K. CASEY GLADE,15
2023,municipal general,Council,At-Large,Lehi City Council,LE423,KENNETH ROBERTS,14
2023,municipal general,Council,At-Large,Lehi City Council,LE423,MICHELLE STALLINGS,37
2023,municipal general,Council,At-Large,Lehi City Council,LE423,NICOLE KUNZE,27
2023,municipal general,Council,At-Large,Lehi City Council,LE423,PAIGE ALBRECHT,37
2023,municipal general,Council,At-Large,Lehi City Council,NLE307,HEATHER NEWALL,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE307,K. CASEY GLADE,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE307,KENNETH ROBERTS,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE307,MICHELLE STALLINGS,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE307,NICOLE KUNZE,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE307,PAIGE ALBRECHT,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE309,HEATHER NEWALL,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE309,K. CASEY GLADE,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE309,KENNETH ROBERTS,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE309,MICHELLE STALLINGS,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE309,NICOLE KUNZE,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE309,PAIGE ALBRECHT,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE401,HEATHER NEWALL,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE401,K. CASEY GLADE,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE401,KENNETH ROBERTS,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE401,MICHELLE STALLINGS,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE401,NICOLE KUNZE,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE401,PAIGE ALBRECHT,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE403,HEATHER NEWALL,1
2023,municipal general,Council,At-Large,Lehi City Council,NLE403,K. CASEY GLADE,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE403,KENNETH ROBERTS,4
2023,municipal general,Council,At-Large,Lehi City Council,NLE403,MICHELLE STALLINGS,2
2023,municipal general,Council,At-Large,Lehi City Council,NLE403,NICOLE KUNZE,0
2023,municipal general,Council,At-Large,Lehi City Council,NLE403,PAIGE ALBRECHT,1
2025,municipal primary,Mayor,,Lehi Mayor,25LE01,CHARLIE TAUTUAA,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE01,CHRIS CONDIE,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE01,PAIGE ALBRECHT,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE01,PAUL BINNS,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE02,CHARLIE TAUTUAA,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE02,CHRIS CONDIE,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE02,PAIGE ALBRECHT,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE02,PAUL BINNS,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE03,CHARLIE TAUTUAA,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE03,CHRIS CONDIE,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE03,PAIGE ALBRECHT,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE03,PAUL BINNS,0
2025,municipal primary,Mayor,,Lehi Mayor,25LE04,CHARLIE TAUTUAA,9
2025,municipal primary,Mayor,,Lehi Mayor,25LE04,CHRIS CONDIE,47
2025,municipal primary,Mayor,,Lehi Mayor,25LE04,PAIGE ALBRECHT,172
2025,municipal primary,Mayor,,Lehi Mayor,25LE04,PAUL BINNS,68
2025,municipal primary,Mayor,,Lehi Mayor,25LE05,CHARLIE TAUTUAA,22
2025,municipal primary,Mayor,,Lehi Mayor,25LE05,CHRIS CONDIE,75
2025,municipal primary,Mayor,,Lehi Mayor,25LE05,PAIGE ALBRECHT,125
2025,municipal primary,Mayor,,Lehi Mayor,25LE05,PAUL BINNS,105
2025,municipal primary,Mayor,,Lehi Mayor,25LE06,CHARLIE TAUTUAA,15
2025,municipal primary,Mayor,,Lehi Mayor,25LE06,CHRIS CONDIE,38
2025,municipal primary,Mayor,,Lehi Mayor,25LE06,PAIGE ALBRECHT,134
2025,municipal primary,Mayor,,Lehi Mayor,25LE06,PAUL BINNS,78
2025,municipal primary,Mayor,,Lehi Mayor,25LE07,CHARLIE TAUTUAA,15
2025,municipal primary,Mayor,,Lehi Mayor,25LE07,CHRIS CONDIE,36
2025,municipal primary,Mayor,,Lehi Mayor,25LE07,PAIGE ALBRECHT,95
2025,municipal primary,Mayor,,Lehi Mayor,25LE07,PAUL BINNS,67
2025,municipal primary,Mayor,,Lehi Mayor,25LE08,CHARLIE TAUTUAA,
2025,municipal primary,Mayor,,Lehi Mayor,25LE08,CHRIS CONDIE,
2025,municipal primary,Mayor,,Lehi Mayor,25LE08,PAIGE ALBRECHT,
2025,municipal primary,Mayor,,Lehi Mayor,25LE08,PAUL BINNS,
2025,municipal primary,Mayor,,Lehi Mayor,25LE09,CHARLIE TAUTUAA,24
2025,municipal primary,Mayor,,Lehi Mayor,25LE09,CHRIS CONDIE,66
2025,municipal primary,Mayor,,Lehi Mayor,25LE09,PAIGE ALBRECHT,137
2025,municipal primary,Mayor,,Lehi Mayor,25LE09,PAUL BINNS,68
2025,municipal primary,Mayor,,Lehi Mayor,25LE10,CHARLIE TAUTUAA,14
2025,municipal primary,Mayor,,Lehi Mayor,25LE10,CHRIS CONDIE,54
2025,municipal primary,Mayor,,Lehi Mayor,25LE10,PAIGE ALBRECHT,131
2025,municipal primary,Mayor,,Lehi Mayor,25LE10,PAUL BINNS,91
2025,municipal primary,Mayor,,Lehi Mayor,25LE11,CHARLIE TAUTUAA,7
2025,municipal primary,Mayor,,Lehi Mayor,25LE11,CHRIS CONDIE,30
2025,municipal primary,Mayor,,Lehi Mayor,25LE11,PAIGE ALBRECHT,67
2025,municipal primary,Mayor,,Lehi Mayor,25LE11,PAUL BINNS,123
2025,municipal primary,Mayor,,Lehi Mayor,25LE12,CHARLIE TAUTUAA,4
2025,municipal primary,Mayor,,Lehi Mayor,25LE12,CHRIS CONDIE,30
2025,municipal primary,Mayor,,Lehi Mayor,25LE12,PAIGE ALBRECHT,90
2025,municipal primary,Mayor,,Lehi Mayor,25LE12,PAUL BINNS,104
2025,municipal primary,Mayor,,Lehi Mayor,25LE13,CHARLIE TAUTUAA,17
2025,municipal primary,Mayor,,Lehi Mayor,25LE13,CHRIS CONDIE,30
2025,municipal primary,Mayor,,Lehi Mayor,25LE13,PAIGE ALBRECHT,90
2025,municipal primary,Mayor,,Lehi Mayor,25LE13,PAUL BINNS,68
2025,municipal primary,Mayor,,Lehi Mayor,25LE14,CHARLIE TAUTUAA,8
2025,municipal primary,Mayor,,Lehi Mayor,25LE14,CHRIS CONDIE,33
2025,municipal primary,Mayor,,Lehi Mayor,25LE14,PAIGE ALBRECHT,147
2025,municipal primary,Mayor,,Lehi Mayor,25LE14,PAUL BINNS,33
2025,municipal primary,Mayor,,Lehi Mayor,25LE15,CHARLIE TAUTUAA,15
2025,municipal primary,Mayor,,Lehi Mayor,25LE15,CHRIS CONDIE,12
2025,municipal primary,Mayor,,Lehi Mayor,25LE15,PAIGE ALBRECHT,72
2025,municipal primary,Mayor,,Lehi Mayor,25LE15,PAUL BINNS,33
2025,municipal primary,Mayor,,Lehi Mayor,25LE16,CHARLIE TAUTUAA,15
2025,municipal primary,Mayor,,Lehi Mayor,25LE16,CHRIS CONDIE,14
2025,municipal primary,Mayor,,Lehi Mayor,25LE16,PAIGE ALBRECHT,24
2025,municipal primary,Mayor,,Lehi Mayor,25LE16,PAUL BINNS,28
2025,municipal primary,Mayor,,Lehi Mayor,25LE17,CHARLIE TAUTUAA,14
2025,municipal primary,Mayor,,Lehi Mayor,25LE17,CHRIS CONDIE,31
2025,municipal primary,Mayor,,Lehi Mayor,25LE17,PAIGE ALBRECHT,93
2025,municipal primary,Mayor,,Lehi Mayor,25LE17,PAUL BINNS,46
2025,municipal primary,Mayor,,Lehi Mayor,25LE18,CHARLIE TAUTUAA,12
