motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file
843,137,1,8,"Council Member Rubell moved to continue an ordinance to approve the 958 Woodside Avenue Plat Amendment, located at 958 Woodside Avenue, Park City, Utah to a date uncertain",Land-Use/Zoning,4-0 Continued,Continued,council_vote,,continue,keyword,high,26,name,medium,12,18,1,minutes/2023/2023-05-22/2023-05-25_city-council-meeting.md
844,137,1,9,"Council Member Doilney moved to approve Ordinance No. 2023-26, an ordinance approving an extension of City Council's April 28, 2021 approval of Ordinance No. 2022- 10, an ordinance approving 1304 Park Avenue Plat Amendment, located at 1304 Park Avenue, Park City, Utah, with the amendment that Condition of Approval Seven (7) is changed to June 9th from May 26th",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,12,name,medium,18,12,1,minutes/2023/2023-05-22/2023-05-25_city-council-meeting.md
845,137,1,10,"Council Member Doilney moved to authorize the City Manager to enter into a design professional services agreement with VCBO, for design services for PC MARC and PC Sports Complex Schematic Design, not to exceed $87,000, in a form approved by the City Attorney",Contract/Purchase,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,18,3,1,minutes/2023/2023-05-22/2023-05-25_city-council-meeting.md
846,137,1,11,"Council Member Doilney moved to authorize the City Manager to execute a contract addendum in a form approved by the City Attorney’s Office with Stanley Consultants, Inc, for the Upper Main Street Improvements Project not to exceed $489,200",Contract/Purchase,3-0 Pass,Pass,council_vote,,approve,keyword,high,,,,18,26,1,minutes/2023/2023-05-22/2023-05-25_city-council-meeting.md
847,137,1,12,"rone show, to which Diersen confirmed that was the only change. Council Member Doilney move to approve a three-year professional service agreement with Park Silly Sunday Market for event planning services for the Fourth of July and Miners’ Day not to exceed $50,000 annually for a total of $150,000 over three years, in a form approved by the City Attorney. Council Member Rubell seconded the motion.",Contract/Purchase,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,,,1,minutes/2023/2023-05-22/2023-05-25_city-council-meeting.md
848,138,1,1,"Council Member Doilney moved to appoint Greg Hembrock and reappoint Seth Beal to the Library Board for three-year terms beginning July, 2023",Appointment,3-0 Pass,Pass,council_vote,,,unclassified,low,,,,18,26,1,minutes/2023/2023-05-29/2023-06-01_city-council-meeting.md
849,138,1,2,"Council Member Gerber moved to approve the City Council meeting minutes from May 11, 2023",Procedural/Administrative,3-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2023/2023-05-29/2023-06-01_city-council-meeting.md
850,138,1,3,Council Member Toly moved to approve the Consent Agenda,Procedural/Administrative,3-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,3,1,minutes/2023/2023-05-29/2023-06-01_city-council-meeting.md
851,138,1,4,"Council Member Gerber moved to approve Ordinance 2023-27, an ordinance amending Title 11-15, Park City Landscaping and Maintenance of Soil Cover, of the Municipal Code of Park City",Ordinance,3-0 Pass,Pass,council_vote,,approve,keyword,high,189,singleton,high,3,18,1,minutes/2023/2023-05-29/2023-06-01_city-council-meeting.md
852,138,1,5,"Council Member Gerber moved to authorize the City Manager to execute the following: a construction agreement with Granite Construction Company in a form approved by the City Attorney, not to exceed $1,743,177 to construct corridor improvements; a design professional services agreement with HDR Engineers, Inc., in a form approved by the City Attorney, not to exceed $350,000 to provide public involvement support and construction management services",Contract/Purchase,3-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,26,1,minutes/2023/2023-05-29/2023-06-01_city-council-meeting.md
853,138,1,6,"Council Member Toly moved to set the date of June 22, 2023, for a public hearing on Ordinance 2023-31, an ordinance establishing compensation for the elected and statutory officers for FY 2024",Ordinance,3-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,26,3,1,minutes/2023/2023-05-29/2023-06-01_city-council-meeting.md
854,139,1,1,Council Member Gerber moved to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,12,1,minutes/2023/2023-06-12/2023-06-12_city-council-meeting.md
855,139,1,2,"Council Member Doilney moved to continue Ordinance No. 2023-17, an ordinance amending Land Management Code Section 15-6-8 Unit Equivalents and Section 15-15- 1 Definitions regarding support commercial and residential and resort accessory uses for Master Planned Developments, uses for the Recreation Open Space, General Commercial, and Light Industrial Zoning Districts to August 22, 2023",Land-Use/Zoning,5-0 Continued,Continued,council_vote,,continue,keyword,high,190,singleton,high,18,22,1,minutes/2023/2023-06-12/2023-06-12_city-council-meeting.md
856,139,1,3,Council Member Gerber moved to close the meeting to discuss personnel and advice of counsel at 7:45 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,22,1,minutes/2023/2023-06-12/2023-06-12_city-council-meeting.md
857,139,1,4,Council Member Toly moved to adjourn from Closed Meeting at 8:15 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,18,1,minutes/2023/2023-06-12/2023-06-12_city-council-meeting.md
858,140,1,1,"Council Member Gerber moved to appoint Terri Smith and Kara Beal and Reappoint Sam Osselaer, Pam Bingham, and Lara Carlton to the Park City Public Art Advisory Board with Terms Expiring June, 30, 2026",Appointment,5-0 Pass,Pass,council_vote,,,unclassified,low,,,,3,18,1,minutes/2023/2023-06-12/2023-06-15_city-council-meeting.md
859,140,1,2,"Council Member Gerber moved to approve the City Council meeting minutes from May 25, 2023",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2023/2023-06-12/2023-06-15_city-council-meeting.md
860,140,1,3,Council Member Rubell moved to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,12,26,1,minutes/2023/2023-06-12/2023-06-15_city-council-meeting.md
861,140,1,4,"Council Member Rubell moved to authorize the City Manager to execute a construction contract amendment with Geneva Rock in a form approved by the City Attorney Not to exceed $577,282 for a total contract amount of $2,727,646 for Rossi Hill roadway improvements",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,12,18,1,minutes/2023/2023-06-12/2023-06-15_city-council-meeting.md
862,140,1,5,Council Member Rubell moved to approve the 2023 Level Five Special Event Permit for the Park City Kimball Arts Festival Supplemental Plan,Other,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,12,22,1,minutes/2023/2023-06-12/2023-06-15_city-council-meeting.md
863,140,1,6,"Council Member Dickey moved to continue the appeal of the Planning Commission's denial of the Washington School House Conditional Use Permit for a minor hotel, located at 543 Park Avenue to July 13, 2023",Land-Use/Zoning,5-0 Continued,Continued,council_vote,,continue,keyword,high,191,singleton,high,22,18,1,minutes/2023/2023-06-12/2023-06-15_city-council-meeting.md
864,140,1,7,"Council Member Dickey moved to approve Ordinance 2023-28, an ordinance approving the 1120 Empire Avenue Plat Amendment, located at 1120 Empire Avenue, Park City, Utah",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,87,name,medium,22,26,1,minutes/2023/2023-06-12/2023-06-15_city-council-meeting.md
865,140,1,8,"Council Member Doilney moved to continue an ordinance approving the North Norfolk Plat Amendment, located at 1325 Empire Avenue and Parcel SA-200, Park City, Utah to a date uncertain",Land-Use/Zoning,5-0 Continued,Continued,council_vote,,continue,keyword,high,177,name,medium,18,26,1,minutes/2023/2023-06-12/2023-06-15_city-council-meeting.md
866,140,1,9,"Council Member Rubell moved to approve Ordinance No. 2023-29, an ordinance approving the Eagle Way Second Amended Plat Amendment, located at 1460 Eagle Way, Park City, Utah",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,192,name,medium,12,18,1,minutes/2023/2023-06-12/2023-06-15_city-council-meeting.md
867,140,1,10,"Council Member Rubell moved to approve Ordinance No. 2023-30, an ordinance amending Land Management Code Section 15-15-1 Definitions to comply with changes to state code",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,193,singleton,high,12,18,1,minutes/2023/2023-06-12/2023-06-15_city-council-meeting.md
868,140,1,11,"Council Member Rubell moved authorize a contract with Gillig in a form approved by the City Attorney, not to exceed $16,500,000, for fifteen 2023 Gillig electric buses, four 150 kW ABB depot chargers, twelve ABB power dispensers, and one 300 kW overhead charger",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,12,26,1,minutes/2023/2023-06-12/2023-06-15_city-council-meeting.md
869,141,1,1,Council Member Doilney moved to close the meeting to discuss property and advice of counsel at 3:15 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,3,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
870,141,1,2,Council Member Gerber moved to adjourn from Closed Meeting at 4:21 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,22,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
871,141,1,3,"Council Member Gerber moved to appoint Emma Zevallos and reappoint Austin Lau and Amir Vonsover to the Police Complaint Review Committee for three-year terms beginning June 30, 2023",Appointment,5-0 Pass,Pass,council_vote,,,unclassified,low,,,,3,18,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
872,141,1,4,Council Member Gerber moved to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,22,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
873,141,1,5,"Council Member Doilney moved to approve Resolution 11-2023, a resolution authorizing the below-market ground lease for the Engine House Affordable Housing Project located at 1875 Homestake Road",Resolution,4-1 Pass,Pass,council_vote,,approve,keyword,high,,,,18,3,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
874,141,1,6,"Council Member Gerber moved to approve a contract, in a form approved by the City Attorney, with J.W.W. Excavation LLC, for soil remediation services on City-owned property located at 1875 Homestake Road, not to exceed $740,250",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,18,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
875,141,1,7,"Council Member Dickey moved to approve the microtransit service agreement with High Valley Transit for Service July 1, 2023 - April 13, 2024, in a form approved by the City Attorney, not to exceed $1,297,010",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,12,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
876,141,1,8,Council Member Gerber moved to approve Ordinance No. 2023-32 an ordinance adopting a revised budget for Fiscal Year 2023 and final budget for Fiscal Year 2024 for,Budget Amendment,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
877,141,1,9,"Council Member Gerber moved to approve Ordinance 2023-31, an ordinance establishing compensation for the elected and statutory officers for FY 2024",Ordinance,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,18,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
878,141,1,10,"Council Member Doilney moved to adopt Resolution 09-2023, a resolution amending the Fee Schedule",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,18,3,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
879,141,1,11,"Council Member Gerber moved to approve Resolution 10-2023, a resolution adopting the Park City Comprehensive Emergency Management Plan",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,12,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
880,141,1,12,"Council Member Dickey moved to approve Ordinance 2023-33, an ordinance amending Section 13-1-1, Metered Service",Ordinance,5-0 Pass,Pass,council_vote,,approve,keyword,high,194,singleton,high,22,18,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
881,141,1,13,"Council Member Doilney moved to approve an updated transportation plan for special events at Deer Valley, including Deer Valley Music Festival, Deer Valley Concert Series, and the FIS World Cup",Other,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,18,3,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
882,141,1,14,"Council Member Doilney moved to authorize the City Manager to execute a design professional services agreement with Horrocks Engineers, Inc., in a form approved by the City Attorney, not to exceed $135,000 to provide cost engineering and design review services of the Snow Creek Tunnel",Contract/Purchase,3-2 Pass,Pass,council_vote,,approve,keyword,high,,,,18,3,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
883,142,4,15,"Board Member Gerber moved to approve Resolution RDA 02-2023, a resolution adopting the Fiscal Year 2023 revised budget and the Fiscal Year 2024 budget for Park City Redevelopment Agency",Resolution,4-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,3,18,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
884,142,4,16,"Board Member Dickey moved to approve Resolution MBA 01-2023, a resolution adopting the Fiscal Year 2023 revised budget and the Fiscal Year 2024 budget for Park City Municipal Building Authority",Resolution,4-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,22,18,1,minutes/2023/2023-06-19/2023-06-22_city-council-meeting.md
885,143,1,1,Council Member Gerber moved to close the meeting to discuss property at 3:15 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,22,1,minutes/2023/2023-07-03/2023-07-06_city-council-meeting.md
886,143,1,2,Council Member Doilney moved to adjourn from Closed Meeting at 4:25 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,22,1,minutes/2023/2023-07-03/2023-07-06_city-council-meeting.md
887,143,1,3,Council Member Doilney moved to appoint Rick Shand and reappoint Christin Van Dine to the Planning Commission for four-year terms effective upon swearing in through July 2027,Appointment,5-0 Pass,Pass,council_vote,,,unclassified,low,,,,18,3,1,minutes/2023/2023-07-03/2023-07-06_city-council-meeting.md
888,143,1,4,"Council Member Gerber moved to approve the City Council meeting minutes from June 1 and 12, 2023",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2023/2023-07-03/2023-07-06_city-council-meeting.md
889,143,1,5,"Council Member Gerber moved to continue the Deer Valley Development Company Petition for the City to vacate portions of right-of-way on Deer Valley Drive West and South, and to dedicate Doe Pass Road to the City, as part of the Snow Park Village Base Area MPD and Subdivision application to August 29",Land-Use/Zoning,5-0 Continued,Continued,council_vote,,continue,keyword,high,195,singleton,high,3,18,1,minutes/2023/2023-07-03/2023-07-06_city-council-meeting.md
890,143,1,6,"Council Member Dickey moved to approve the acquisition of 40 artworks for the EmPOWERment Project not to exceed $45,000 funded by the Public Art Capital Improvements Projects Fund, in a form approved by the City Attorney",Other,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,12,1,minutes/2023/2023-07-03/2023-07-06_city-council-meeting.md
891,143,1,7,"Council Member Dickey moved to approve Ordinance 2023-34, an ordinance approving the Founders Place Condominiums - Phase II Plat, located at 3267 West Deer Hollow Road, Park City, Utah",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,196,singleton,high,22,26,1,minutes/2023/2023-07-03/2023-07-06_city-council-meeting.md
892,144,1,1,Council Member Dickey moved to close the meeting to discuss property at 3:19 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,3,1,minutes/2023/2023-07-10/2023-07-13_city-council-meeting.md
893,144,1,2,Council Member Dickey moved to adjourn from Closed Meeting at 4:00 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,3,1,minutes/2023/2023-07-10/2023-07-13_city-council-meeting.md
894,144,1,3,"Council Member Gerber moved to approve the City Council meeting minutes from June 15, 2023",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2023/2023-07-10/2023-07-13_city-council-meeting.md
895,144,1,4,"Council Member Gerber moved to approve a ground lease, in a form approved by the City Attorney’s office, with JF ENGINEHOUSE DEVELOPER, LLC., to create 99 units of affordable rental housing on City-owned property located at 1875 Homestake Road",Contract/Purchase,4-1 Pass,Pass,council_vote,,approve,keyword,high,,,,3,18,1,minutes/2023/2023-07-10/2023-07-13_city-council-meeting.md
896,144,1,5,"Council Member Dickey moved to issue a preliminary denial of the appeal in part based on parking, a grant of the appeal based on the Planning Commission error considering the use as disallowed, and remand to the Planning Commission for further consideration based on conditions outlined by staff consistent with the comments heard tonight",Other,"5-0 Partial Denial, Partial Approval, And Partial Remand",Pass,council_vote,,deny,mixed,low,,,,22,26,1,minutes/2023/2023-07-10/2023-07-13_city-council-meeting.md
897,144,1,6,"Council Member Dickey moved to approve building permit and impact fee waivers for the Engine House Affordable Housing Project, located at 1875 Homestake Road, not to exceed $2,000,000",Other,4-1 Pass,Pass,council_vote,,approve,keyword,high,,,,22,3,1,minutes/2023/2023-07-10/2023-07-13_city-council-meeting.md
898,144,1,7,"Council Member Rubell moved to continue Resolution 13-2023, a resolution adopting refine the recommendations and return for adoption as soon as possible",Resolution,4-0 Continued,Continued,council_vote,,continue,keyword,high,,,,12,22,1,minutes/2023/2023-07-10/2023-07-13_city-council-meeting.md
899,144,1,8,"Council Member Rubell moved to approve Resolution 12-2023, a Declaration of Restriction on open sources of ignition, open flames, and/or fireworks, effective July 20th",Resolution,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,12,26,1,minutes/2023/2023-07-10/2023-07-13_city-council-meeting.md
900,144,1,9,"Council Member Toly moved to approve Ordinance 2023-35, an ordinance approving the Huntsman Estates First Amended Plat, located at 5000 Royal Street, Park City Utah",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,197,singleton,high,26,3,1,minutes/2023/2023-07-10/2023-07-13_city-council-meeting.md
901,144,1,10,"Council Member Gerber moved to approve Ordinance No. 2023-36, amending Land Management Code Sections 15-1-8 Review Procedure under the Code and 15-1-18 Appeals",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,198,singleton,high,3,22,1,minutes/2023/2023-07-10/2023-07-13_city-council-meeting.md
902,145,1,1,Council Member Gerber moved to close the meeting to discuss advice of counsel and litigation at 3:00 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2023/2023-07-24/2023-07-27_city-council-meeting.md
903,145,1,2,Council Member Doilney moved to adjourn from Closed Meeting at 4:05 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,22,1,minutes/2023/2023-07-24/2023-07-27_city-council-meeting.md
904,145,1,3,Council Member Gerber moved to appoint Jennifer Lewis as a member of the Board of Appeals and Rory Murphy as an alternate member of the Board of Appeals effective upon appointment,Appointment,4-0 Pass,Pass,council_vote,,,unclassified,low,,,,3,18,1,minutes/2023/2023-07-24/2023-07-27_city-council-meeting.md
905,145,1,4,"Council Member Gerber moved to approve the City Council meeting minutes from June 22, 2023, and July 6 and 11, 2023",Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,22,1,minutes/2023/2023-07-24/2023-07-27_city-council-meeting.md
906,145,1,5,"Council Member Doilney moved to approve the Final Action Letter for the appeal of the Planning Commission's denial of the Washington School House Conditional Use Permit (CUP) for a minor hotel, located at 543 Park Avenue",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,mixed,low,199,singleton,high,18,22,1,minutes/2023/2023-07-24/2023-07-27_city-council-meeting.md
907,145,1,6,"Council Member Doilney moved to authorize the City Manager to execute a design professional services addendum with Horrocks Engineers, Inc., in a form approved by the City Attorney, not to exceed $201,000 to provide right-of-way engineering services for Homestake Roadway reconstruction",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,200,singleton,high,18,3,1,minutes/2023/2023-07-24/2023-07-27_city-council-meeting.md
908,145,1,7,"Council Member Gerber moved to approve Ordinance No. 2023-37, an ordinance approving an extension of City Council's July 21, 2022 approval of Ordinance No. 2022- 26, an ordinance approving 949 Empire Avenue Plat Amendment, located at 949 Empire Avenue, Park City, Utah",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,87,name,medium,3,22,1,minutes/2023/2023-07-24/2023-07-27_city-council-meeting.md
909,145,1,8,"Council Member Dickey moved to authorize the City Manager to execute an agreement with Tyler Technologies, not to exceed $527,200 in a Form Approved by the City Attorney, to provide integrated financial enterprise resource planning software",Contract/Purchase,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,26,1,minutes/2023/2023-07-24/2023-07-27_city-council-meeting.md
910,145,1,9,"Council Member Gerber moved to authorize the City Manager to execute an agreement with HBME, LLC, not to exceed $220,000 for a five-year term, in a form approved by the City Attorney, to provide financial audit and single audit services",Contract/Purchase,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,22,1,minutes/2023/2023-07-24/2023-07-27_city-council-meeting.md
911,145,1,10,"Council Member Gerber moved to authorize the City Manager to acquire the tiny homes located at 7700 Marsac Avenue, in the amount of $180,000, in a form approved by the City Attorney",Other,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,18,1,minutes/2023/2023-07-24/2023-07-27_city-council-meeting.md
912,146,1,1,Council Member Doilney moved to close the meeting to discuss advice of counsel and 13 property at 2:45 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,26,1,minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
913,146,1,2,Council Member Doilney moved to adjourn from Closed Meeting at 3:00 p.m. Council 20 Member Toly seconded the motion. 21 RESULT: APPROVED,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,,1,minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
914,146,1,3,"Council Member Doilney moved to approve the City Council meeting minutes from July 22 13 and 27, 2023",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,3,1,minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
915,146,1,4,Council Member Gerber moved to approve the Consent Agenda. Council Member 4 Doilney seconded the motion. 5 RESULT: APPROVED,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,,1,minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
916,146,1,5,"Council Member Dickey moved to continue Ordinance No. 2023-17, an ordinance 28 amending Land Management Code Section 15-6-8 Unit Equivalents and Section 15-15- 29 1 Definitions regarding Support Commercial and Residential and Resort Accessory 30 Uses for Master Planned Developments and Sections 15-2.7-2 Uses for the Recreation 31 and Open Space Zoning District, 15-2.18-2 Uses for the General Commercial Zoning 32 District, and 15-2.19-2 Uses for the Light Industrial Zoning District to Clarify Resort 33 Support Commercial is allowed when approved as part of a Master Planned 34 Development to Sep",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,continue,keyword,high,201,singleton,high,22,3,1,minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
917,146,1,6,"Council Member Doilney moved to approve Ordinance No. 2023-38, an ordinance 5 approving the 395 Deer Valley Drive Plat Amendment, located at 395 Deer Valley Drive, 6 Park City, Utah",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,202,name,medium,18,22,1,minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
918,146,1,7,"Council Member Doilney moved to approve Ordinance No. 2023-39, an ordinance 33 approving the 958 Woodside Avenue Plat Amendment, located at 958 Woodside 34 Avenue, Park City, Utah",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,26,name,medium,18,26,1,minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
919,146,1,8,"Council Member Doilney moved to approve Ordinance No. 2023-40, an ordinance 10 approving the 2411 Country Lane and 28 Payday Drive Plat Amendment, located at 11 2411 Country Lane and 28 Payday Drive, Summit County, Park City, Utah. Council 12 Member Gerber seconded the motion. 13 RESULT: APPROVED",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,203,name,medium,18,,1,minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
920,146,1,9,"Council Member Dickey moved to approve Resolution 15-2023, a resolution providing 21 for a Special Bond Election to be held on November 21, 2023, for the purpose of 22 submitting to the qualified electors of Park City, Utah (The “City”), a proposition 23 regarding the issuance of not to exceed $30,000,000 General Obligation Bonds to 24 finance all or a portion of the costs associated with constructing, improving, furnishing 25 and equipping new and existing city recreational facilities; this includes but is not limited 26 to expanded fitness facilities, field lights, indoor and outdoor pickleb",Resolution,4-1 Pass,Pass,council_vote,,approve,keyword,high,,,,22,,1,minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
921,146,1,10,Council Member Toly moved to close for property at 9:02 p.m. Council Member Dickey 38 seconded the motion. 39 RESULT: APPROVED,Other,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,26,,1,minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
922,146,1,11,Council Member Doilney moved to adjourn from Closed Meeting at 9:15 p.m. Council 2 Member Toly seconded the motion. 3 RESULT: APPROVED,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,,1,minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
923,147,1,1,Council Member Toly moved to close the meeting to discuss advice of counsel and property at 2:02 p.m,Procedural/Administrative,3-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,3,1,minutes/2023/2023-08-28/2023-08-29_city-council-meeting.md
924,147,1,2,Council Member Gerber moved to adjourn from Closed Meeting at 3:00 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,18,1,minutes/2023/2023-08-28/2023-08-29_city-council-meeting.md
925,147,1,3,Council Member Toly moved to approve the Consent Agenda,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,3,1,minutes/2023/2023-08-28/2023-08-29_city-council-meeting.md
926,147,1,4,"Council Member Doilney moved to continue Ordinance 2023-41, an ordinance approving an extension of City Council's September 1, 2022, approval of Ordinance No. 2022-33, an Ordinance approving the Sommet Blanc Condominium Plat, located at 9300 Marsac Avenue, Park City, Utah",Land-Use/Zoning,5-0 Continued,Continued,council_vote,,continue,keyword,high,204,singleton,high,18,3,1,minutes/2023/2023-08-28/2023-08-29_city-council-meeting.md
927,147,1,5,Council Member Gerber moved to approve the Iron Mountain open space donation initiated by Summit Land Conservancy and Iron Mountain Associates,Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,205,singleton,high,3,26,1,minutes/2023/2023-08-28/2023-08-29_city-council-meeting.md
928,147,1,6,"Council Member Gerber moved to approve the acquisition of a sculpture by Matt Burney and Joseph M. Ross of So Metal Studios, LLC for the Daly West Headframe Project in a form approved by the City Attorney",Other,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,18,1,minutes/2023/2023-08-28/2023-08-29_city-council-meeting.md
929,147,1,7,"Council Member Dickey moved to continue Deer Valley Development Company's petition for the City to vacate portions of right-of-way on Deer Valley Drive West and South, and to dedicate Doe Pass Road to the City, as part of the Snow Park Village Base Area Master Planned Development and Subdivision Application to September 28, 2023",Land-Use/Zoning,5-0 Continued,Continued,council_vote,,continue,keyword,high,206,singleton,high,22,3,1,minutes/2023/2023-08-28/2023-08-29_city-council-meeting.md
930,148,1,1,"Council Member Gerber moved to continue a request by Summit County to approve an interlocal agreement (ILA) for Basic 911 Service between Summit County, Park City Fire District, and Park City Municipal in a form approved by the City Attorney to September 14, 2023",Interlocal,5-0 Continued,Continued,council_vote,,continue,keyword,high,,,,3,18,1,minutes/2023/2023-09-11/2023-09-12_city-council-meeting.md
931,149,1,1,Council Member Gerber moved to close the meeting to discuss property at 4:15 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,18,1,minutes/2023/2023-09-11/2023-09-14_city-council-meeting.md
