ordinance_no,adoption_date,date,title,source_url,retrieved_date,format,extraction_method,path,land_use,result,matched_motion_date,matched_motion_no,match_confidence,instrument_type,canonical_no,dup_raw,source_last_modified,linkage_note
2018-05-01,2018-05-14,2018-05-14,AN ORDINANCE AMENDING SECTION 11.20.135 OF THE KEARNS METRO TOWNSHIP MUNICIPAL CODE CHANGING THE DEFINITION OF ABANDONED VEHICLE FROM ONE PARKED UNATTENDED FOR 24 HOURS TO THAT OF 48 HOURS TO CONFORM THE VEHICLE PROVISIONS TO THE PROVISIONS OF STATE CODE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1578945547_Ordinance%2018-05-01.docx,2026-07-13,text,textutil_docx,raw/Ordinance_18-05-01.docx,no,,,,none,ordinance,2018-05-01,,2020-01-13,
2018-07-01,2018-07-01,2018-07-01,"AN ORDINANCE AMENDING TITLE 19, ENTITLED ""ZONING"", OF THE",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1578691418_Ordinance%2018-07-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_18-07-01.pdf,yes,,,,none,ordinance,2018-07-01,,2020-01-10,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2018-07-01,2018-07-09,2018-07-09,"A RESOLUTION OF THE COUNCIL OF THE KEARNS METRO TOWNSHIP AUTHORIZING THE EXECUTION OF AN INTERLOCAL COOPERATION AGREEMENT WITH SALT LAKE COUNTY REGARDINING $55,000 OF COUNTY TRANSPORTATION FUNDS TRANSFERRED TO THE METRO TOWNSHIP FOR HIGHWAY CONSTRUCTION, RECONSTRUCTION OR MAINTENANCE PROJECTS.",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-07-01%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_18-07-01_final.pdf,no,,,,none,resolution,2018-07-01,,2019-06-26,
2018-07-03,2018-07-30,2018-07-30,A RESOLUTION AUTHORIZING THE OFFERING OF A LETTER TO THE GREATER,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-07-03%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_18-07-03_final.pdf,no,unanimous in favor Pass,2018-07-30,1,high,resolution,2018-07-03,,2019-06-26,number cited in recorded motion
2018-07-04,2018-07-30,2018-07-30,A RESOLUTION AUTHORIZING THE OFFERING OF A LETTER TO THE GREATER,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-07-04%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_18-07-04_final.pdf,no,unanimous in favor Pass,2018-07-30,2,high,resolution,2018-07-04,,2019-06-26,number cited in recorded motion
2018-09-01,2018-09-01,2018-09-01,"A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL APPROVING THE LEVYING OF PROPERTY TAXES BY THE SALT LAKE VALLEY LAW ENFORCEMENT SERVICE AREA, APPROVING A 2019 PROPERTY TAX RATE IN EXCESS OF THE CERTIFIED TAX RATE BY THE SALT LAKE VALLEY LAW ENFORCEMENT SERVICE AREA SOLELY FOR THE PURPOSES OF MAINT",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-09-01%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_18-09-01_final.pdf,no,,,,none,resolution,2018-09-01,,2019-06-26,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2018-10-01,2018-10-01,2018-10-01,A ORDINANCE AMENDING THE CURRENT APPLICABLE KEARNS METRO TOWNSHIP CODE TO REPEAL THE STORM WATER FACILITES IMPACT FEE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1578951085_Ordinance%2018-10-01.docx,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_18-10-01.docx,no,,,,none,ordinance,2018-10-01,,2020-01-13,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2018-10-01,2018-10-01,2018-10-01,A ORDINANCE AMENDING THE CURRENT APPLICABLE KEARNS METRO TOWNSHIP CODE TO REPEAL THE STORM WATER FACILITES IMPACT FEE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1738877169_Ordinance%2018-10-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_18-10-01.pdf,no,,,,none,ordinance,2018-10-01,,2025-02-06,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2018-10-01,2018-10-01,2018-10-01,A RESOLUTION OF THE GOVERNING BODY OF THE KEARNS METRO TOWNSHIP COUNCIL DECLARING A NEED FOR THE HOUSING AUTHORITY OF THE COUNTY OF SALT LAKE (THE “AUTHORITY”) TO EXERCISE ITS POWERS WITHIN THE BOUNDARIES OF KEARNS.,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-10-01%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_18-10-01_final.pdf,no,,,,none,resolution,2018-10-01,,2019-07-03,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2018-10-02,2018-10-01,2018-10-01,A RESOLUTION AMENDING AND ADOPTING A FEE SCHEDULE FOR FEES AND,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-10-02%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_18-10-02_final.pdf,no,,,,none,resolution,2018-10-02,,2019-06-26,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2018-10-03,2018-10-01,2018-10-01,A RESOLUTION OF THE COUNCIL OF THE KEARNS METRO TOWNSHIP DESIGNATING AN AREA OF THE TOWNSHIP AS THE KEARNS TOWN CENTER ECONOMIC DEVELOPMENT ZONE FOR THE PURPOSE OF ENCOURAGING REVITALIZATION AND ECONOMIC DEVELOPMENT IN THE DESIGNATED DISTRESSED AREA.,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-10-03%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_18-10-03_final.pdf,yes,,,,none,resolution,2018-10-03,,2019-06-26,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2018-10-04,2018-10-01,2018-10-01,A RESOLUTION OF THE METRO TOWNSHIP COUNCIL AUTHORIZING A DONATION OF A TRAILER FOR TO THE UNIFIED POLICE DEPARTMENT,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-10-04%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_18-10-04_final.pdf,no,,,,none,resolution,2018-10-04,,2019-06-26,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2018-11-01,2018-11-01,2018-11-01,A RESOLUTION OF THE METRO TOWNSHIP COUNCIL ADOPTING THE TENTATIVE BUDGET FOR THE 2019 FISCAL YEAR AND SETTING A PUBLIC HEARING THEREON,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-11-01%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_18-11-01_final.pdf,no,,,,none,resolution,2018-11-01,,2019-06-26,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2018-12-01,2018-12-01,2018-12-01,A RESOLUTION AMENDING AND ADOPTING A FEE SCHEDULE FOR FEES AND,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-12-01%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_18-12-01_final.pdf,no,,,,none,resolution,2018-12-01,,2019-06-26,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2018-12-02,2018-12-01,2018-12-01,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL ADOPTING THE ANNUAL BUDGET FOR THE YEAR 2019 FOR THE OPERATION OF THE TOWNSHIP.,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-12-02%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_18-12-02_final.pdf,no,,,,none,resolution,2018-12-02,,2019-06-26,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-01-03,2019-01-01,2019-01-01,"AN ORDINANCE AMENDING TITLE 19, ENTITLED ""ZONING"", OF THE KEARNS METRO TOWNSHIP CODE OF ORDINANCES, 2018, BY RECLASSIFYING CERTAIN PROPERTY LOCATED IN KEARNS METRO TOWNSHIP FROM THE M-1 (INDUSTRIAL) ZONE TO THE R-M (MULTI- FAMILY RESIDENTIAL) ZONE. The Kearns Metro Township legislative body of Kearn",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Ordinance%2019-01-03%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_19-01-03_final.pdf,yes,,,,none,ordinance,2019-01-03,,2019-03-07,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-01-01,2019-01-14,2019-01-14,"AN ORDINANCE AMENDING SECTIONS 19.04.315 AND 19.80.035 OF THE UNIFORM ZONING | ORDINANCE OF KEARNS METRO TOWNSHIP, UTAH BY AMENDING THE DEFINITION OF | “JUNK” AND CLARIFYING THE ALLOWABLE PARKING SURFACE FOR VEHICLES IN RESIDENTIAL ZONES.",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Ordinance%2019-01-01%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_19-01-01_final.pdf,yes,unanimous in favor Pass,2019-01-14,2,high,ordinance,2019-01-01,,2019-03-07,number cited in recorded motion
2019-01-02,2019-01-14,2019-01-14,"AN ORDINANCE AMENDING SECTION 19.14.050 OF THE UNIFORM ZONING ORDINANCE OF KEARNS METRO TOWNSHIP, UTAH BY ADDITION SUBSECTION D, ALLOWING LIMITED EXCEPTIONS TO THE MINIMUM YARD REQUIREMENTS FOR CARPORTS, PATIO COVERS, The Kearns Metro Township Council hereby ordains as follows: SECTION I. The amendm",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Ordinance%2019-01-02%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_19-01-02_final.pdf,yes,unanimous in favor Pass,2019-01-14,1,high,ordinance,2019-01-02,,2019-03-07,number cited in recorded motion
2019-03-02,2019-03-11,2019-03-11,AN ORDINANCE OF THE LEGISLATIVE BODY OF THE KEARNS METRO,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Ordinance%2019-03-02%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_19-03-02_final.pdf,no,unanimous in favor Pass,2019-03-11,2,high,ordinance,2019-03-02,,2019-03-22,number cited in recorded motion
2019-04-01,2019-04-01,2019-04-01,A RESOLUTION OF THE COUNCIL OF THE KEARNS METRO TOWNSHIP AUTHORIZING THE EXECUTION OF AN EASEMENT FROM THE TOWNSHIP TO SALT LAKE COUNTY FOR THE BENEFIT OF THE COUNTY LIBRARY. | A. The Kearns Metro Township Council has previously closed a public right of way to traffic for purposes of accommodating t,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2019-04-01%20Final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_19-04-01_Final.pdf,no,,,,none,resolution,2019-04-01,,2019-04-22,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-04-02,2019-04-01,2019-04-01,A RESOLUTION OF THE METRO TOWNSHIP COUNCIL AUTHORIZING THE TOWNSHIP’S PORTION OF THE BEER TAX BE GIVEN TO THE UNIFIED POLICE DEPARTMENT/KEARNS PRECINCT FOR USE WITH KEARNS METRO TOWNSHIP FOR | PURPOSES CONSISTENT WITH THE TAX |,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2019-04-02%20Final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_19-04-02_Final.pdf,no,,,,none,resolution,2019-04-02,,2019-04-22,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-04-03,2019-04-01,2019-04-01,AN ORDINANCE AMENDING TITLE 19 ZONING OF THE KEARNS METRO TOWNSHIP CODE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Ordinance%2019-04-03.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_19-04-03.pdf,yes,,,,none,ordinance,2019-04-03,,2019-04-22,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-07-01,2019-07-01,2019-07-01,"AN ORDINANCE ADOPTING TITLE 12 AND AMENDING CHAPTER 19.94 OF THE KEARNS METRO TOWNSHIP MUNICIPAL CODE, TO ENACT A “CODE ENFORCEMENT AND COMMUNITY ENHANCEMENT PROGRAM” AND TO UPDATE THE CIVIL PENALTIES FOR CODE VIOLATIONS",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1567618156_Ordinance%2019-07-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_19-07-01.pdf,no,,,,none,ordinance,2019-07-01,,2019-09-04,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-08-01,2019-08-12,2019-08-12,A RESOLUTION OF THE KEARN S METRO TOWNSHIP COUNCIL ADOPTING A PERSONNEL POLICY,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1567618570_Resolution%2019-08-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_19-08-01.pdf,no,unanimous in favor Pass,2019-08-12,2,high,resolution,2019-08-01,,2019-09-04,number cited in recorded motion
2019-09-01,2019-09-04,2019-09-04,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL CERTIFYING THE 2019 PRIMARY ELECTION RESULTS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1578602745_Resolution%2019-09-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_19-09-01.pdf,no,,,,none,resolution,2019-09-01,,2020-01-09,
2019-10-01,2019-10-01,2019-10-01,"AN ORDINANCE AMENDING TITLE 19, ENTITLED ""ZONING"", OF THE KEARNS METRO TOWNSHIP CODE OF ORDINANCES, BY RECLASSIF YING CERTAIN PROPERTIES LOCATED IN KEARNS METRO TOWNSHIP FROM THE R-M, C-2, A-1, R-1-43, R-1-8, R-1-7 AND R-1- 6 ZONES TO THE PF ZONE.",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1578607013_Ordinance%2019-10-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_19-10-01.pdf,yes,,,,none,ordinance,2019-10-01,,2020-01-09,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-10-01,2019-10-01,2019-10-01,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL ADOPTING RULES OF ORDER AND PROCEDURE FOR THE COUNCIL,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1664909284_Resolution%2019-10-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_19-10-01.pdf,no,,,,none,resolution,2019-10-01,,2022-10-04,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-10-02,2019-10-01,2019-10-01,"AN ORDINANCE AMENDING TITLE 19, ENTITLED ""ZONING"", OF THE KEARNS METRO TOWNSHIP CODE OF ORDINANCES, BY RECLASSIFYING | CERTAIN PROPERTIES LOCATED IN KEARNS METRO TOWNSHIP FROM THE M-1, C- 2, A-1, R-1-43, R-1-7, AND R-1-6 ZONES TO THE PI ZONE.",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1578614429_Ordinance%2019-10-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_19-10-02.pdf,yes,,,,none,ordinance,2019-10-02,,2020-01-10,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-10-03,2019-10-01,2019-10-01,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL REPEALING AND REPLACING TITLE 2 OF THE KEARNS METRO TOWNSHIP CODE REGARDING COUNCIL ADMINISTRATION,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1578695894_Ordinance%2019-10-03.docx,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_19-10-03.docx,no,,,,none,ordinance,2019-10-03,,2020-01-10,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-10-03,2019-10-01,2019-10-01,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL REPEALING AND REPLACING TITLE 2 OF THE KEARNS METRO TOWNSHIP CODE REGARDING COUNCIL ADMINISTRATION,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1738876049_Ordinance%2019-10-03.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_19-10-03.pdf,no,,,,none,ordinance,2019-10-03,,2025-02-06,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-11-01,2019-11-01,2019-11-01,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL DECLARING KEARNS METRO TOWNSHIP’S INTENT TO PARTICIPATE IN THE UTAH COMMUNITY RENEWABLE ENERGY ACT,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1578676357_Resolution%2019-11-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_19-11-01.pdf,no,,,,none,resolution,2019-11-01,,2020-01-10,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-11-02,2019-11-19,2019-11-19,A RESOLUTION AMENDING THE KEARNS METRO TOWNSHIP’S GENERAL PLAN TO INCLUDE A MODERATE-INCOME HOUSING ELEMENT,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1578940477_Resolution%2019-11-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_19-11-02.pdf,yes,unanimous in favor Pass,2019-11-19,1,high,resolution,2019-11-02,,2020-01-13,number cited in recorded motion
2019-12-01,2019-12-01,2019-12-01,"AN ORDINANCE AMENDING TITLE 5, ENTITLED “BUSINESS LICENSES AND REGULATIONS,” OF THE KEARNS METRO TOWNSHIP CODE OF ORDINANCES, BY ADDING PUBLIC NUISANCE, CRIME-MAGNET, AND GENERAL WELFARE",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1578674950_Ordinance%2019-12-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_19-12-01.pdf,no,,,,none,ordinance,2019-12-01,,2020-01-10,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2019-12-01,2019-12-20,2019-12-20,A RESOLUTION ADOPTING THE FINAL BUDGET FOR THE 2020 FISCAL YEAR FOR THE KEARNS METRO TOWNSHIP,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1578942018_Resolution%2019-12-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_19-12-01.pdf,no,,,,none,resolution,2019-12-01,,2020-01-13,
2020-02-01,2020-02-01,2020-02-01,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL REMOVING ALTERNATE MEMBERS FROM THE KEARNS METRO TOWNSHIP PLANNING COMMISSION AND MAKING CONFORMING CHANGES AND OTHER EDITS TO THE PLANNING COMMISSION’S RULES OF ORDER AND PROCEDURE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1583439788_Ordinance%2020-02-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_20-02-01.pdf,no,,,,none,ordinance,2020-02-01,,2020-03-05,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2020-02-01,2020-02-01,2020-02-01,"A RESOLUTION OF KEARNS METRO TOWNSHIP APPROVING ENTRY INTO A REVISED AND RESTATED INTERLOCAL AGREEMENT TO CREATE AND GOVERN THE UNIFIED FIRE AUTHORITY A. The Interlocal Cooperation Act, Utah Code Ann. §11-13-101 et seq. (the",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597184598_Resolution%2020-02-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_20-02-01.pdf,no,,,,none,resolution,2020-02-01,,2020-08-11,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2020-02-02,2020-02-01,2020-02-01,"AN ORDINANCE OF THE TOWNSHIP COUNCIL OF KEARNS METRO TOWNSHIP, UTAH, ADOPTING A TEMPORARY MORATORIUM PROHIBITING THE ACCEPTANCE OR APPROVAL OF AN APPLICATION FOR SUBDIVISION APPROVAL, AND OTHER NEW DEVELOPMENT OR REDEVELOPMENT IN THE KEARNS METRO TOWNSHIP |",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1583441048_Ordinance%2020-02-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_20-02-02.pdf,yes,,,,none,ordinance,2020-02-02,,2020-03-05,"header date 2012-09-11 disagrees w/ number year 2020 — discarded; date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2020-02-02,2020-02-01,2020-02-01,"AN ORDINANCE OF THE TOWNSHIP COUNCIL OF KEARNS METRO TOWNSHIP, UTAH, ADOPTING A TEMPORARY MORATORIUM PROHIBITING THE ACCEPTANCE OR APPROVAL OF AN APPLICATION FOR SUBDIVISION APPROVAL, AND OTHER NEW DEVELOPMENT OR REDEVELOPMENT IN THE KEARNS METRO TOWNSHIP |",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597184744_Ordinance%2020-02-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_20-02-02__d98d41.pdf,yes,,,,none,ordinance,2020-02-02,,2020-08-11,"header date 2012-09-11 disagrees w/ number year 2020 — discarded; date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2020-02-03,2020-02-01,2020-02-01,AN ORDINANCE OF THE TOWNSHIP COUNCIL OF KEARNS METRO,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1583441097_Ordinance%2020-02-03.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_20-02-03.pdf,no,,,,none,ordinance,2020-02-03,,2020-03-05,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2020-04-01,2020-04-01,2020-04-01,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL CONSENTING TO AND AUTHORIZING EXTENSION OF THE DECLARTION OF A PUBLIC HEALTH EMERGENCY FOR THE CORONAVIRUS DISEASE OF 2019 (COVID-19),https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597184498_Resolution%2020-04-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_20-04-01.pdf,no,,,,none,resolution,2020-04-01,,2020-08-11,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2020-04-01,2020-04-06,2020-04-06,AN ORDINANCE GRANTING A FRANCHISE TO MCIMETRO ACCESS TRANSMISSION SERVICES CORP D/B/A VERIZON ACCESS TRANSMISSION SERVICES TO OPERATE AND MAINTAIN A TELECOMMUNICATIONS NETWORK IN KEARNS METRO TOWNSHIP.,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1587507923_Ordinance%2020-04-01%20Kearns%20Franchise%20Agreement%20with%20Verizon%20-FINAL.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_20-04-01_Kearns_Franchise_Agreement_with_Verizon_-FINAL.pdf,no,,,,none,ordinance,2020-04-01,,2020-04-21,
2020-05-02,2020-05-01,2020-05-01,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP€OUNCIL OUTLINING RECREATION FACILITY AND OPEN SPACE STANDARDS FOR HIGHER DENSITY DEVELOPMENTS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597184632_Ordinance%2020-05-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_20-05-02.pdf,yes,,,,none,ordinance,2020-05-02,,2020-08-11,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2020-05-02,2020-05-01,2020-05-01,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP€OUNCIL OUTLINING RECREATION FACILITY AND OPEN SPACE STANDARDS FOR HIGHER DENSITY DEVELOPMENTS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1590097763_Ordinance%2020-05-02%20Kearns%20Open%20Space%20-%20needs%20Sherries%20signature.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_20-05-02_Kearns_Open_Space_-_needs_Sherries_signature.pdf,yes,,,,none,ordinance,2020-05-02,,2020-05-21,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2020-05-02,2020-05-01,2020-05-01,A RESOLUTION OF THE KEARNS METRO TOWNSHI P ADOPTING THE GREATER SALT LAKE MUNICIPAL SERVICES DISTRICT EMERGENCY OPERATIONS PLAN (EOP).,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597871179_Resolution%2020-05-02.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_20-05-02.pdf,no,,,,none,resolution,2020-05-02,,2020-08-19,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2020-05-01,2020-05-20,2020-05-20,Ordinance 20-05-01 Rocky Mountain Power Franchise Agreement - Final,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1590090666_Ordinance%2020-05-01%20Rocky%20Mountain%20Power%20Franchise%20Agreement%20-%20Final.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_20-05-01_Rocky_Mountain_Power_Franchise_Agreement_-_Final.pdf,no,unanimous in favor Pass,2020-05-20,1,high,ordinance,2020-05-01,,2020-05-21,number cited in recorded motion
2020-05-01,2020-05-20,2020-05-20,A RESOLUTION OF INTENT FROM THE KEARNS METRO TOWNSHIP REGARDING THE NATIONAL FLOOD INSURANCE PROGRAM,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597184471_Resolution%2020-05-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_20-05-01.pdf,no,unanimous in favor Pass,2020-05-20,1,high,resolution,2020-05-01,,2020-08-11,number cited in recorded motion
