url,name,etag,size,lastmodified,s3_prefix,stem
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597255630_Ordinance%2020-07-01%20Land%20Use%20Authority%20for%20Subdivisions.pdf,Ordinance_20-07-01_Land_Use_Authority_for_Subdivisions.pdf,74df016b183f9a504c226217cbeb5538,242041,2020-08-12T18:07:12.000Z,resolutions,Ordinance 20-07-01 Land Use Authority for Subdivisions.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1597422437_Ordinance%2020-07-01.pdf,Ordinance_20-07-01.pdf,b56231d9821b81e8d265b16a0eb9d04e,301529,2020-08-14T16:27:18.000Z,ordinances,Ordinance 20-07-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597255597_Ordinance%2020-08-01%20Condtional%20Use%20Ordinance%20Changes.pdf,Ordinance_20-08-01_Condtional_Use_Ordinance_Changes.pdf,2492a7454f80cb3394080908a0fd6847,232099,2020-08-12T18:06:39.000Z,resolutions,Ordinance 20-08-01 Condtional Use Ordinance Changes.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1597422412_Ordinance%2020-08-01.pdf,Ordinance_20-08-01.pdf,e014047bfa6770cf1bb5e61a30173f5f,305221,2020-08-14T16:26:54.000Z,ordinances,Ordinance 20-08-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1597422381_Ordinance%2020-08-02.pdf,Ordinance_20-08-02.pdf,235edaca3bd8aea50c9f7ca9da56c58e,208470,2020-08-14T16:26:23.000Z,ordinances,Ordinance 20-08-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597255567_Ordinance%2020-08-02.pdf,Ordinance_20-08-02__373313.pdf,373313e3293dbb48dddd360a61cbd5a8,163608,2020-08-12T18:06:09.000Z,resolutions,Ordinance 20-08-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597255532_Ordinance%2020-08-03%20%20Kearns%20Amendment%20to%20PD%20Fee%20Ordinance.pdf,Ordinance_20-08-03__Kearns_Amendment_to_PD_Fee_Ordinance.pdf,4ae9077e350511a44e30a4f9ea947dff,138045,2020-08-12T18:05:33.000Z,resolutions,Ordinance 20-08-03  Kearns Amendment to PD Fee Ordinance.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1597422319_Ordinance%2020-08-03.pdf,Ordinance_20-08-03.pdf,b58ede6673cf98be5c940cdb982a8e84,661472,2020-08-14T16:25:20.000Z,ordinances,Ordinance 20-08-03.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/plan/documents/1604958212_Ordinance%2020-10-01.pdf,Ordinance_20-10-01.pdf,a4b12ce7830be0e18fcd8a93a3315423,222579,2020-11-09T21:43:34.000Z,plan,Ordinance 20-10-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1611684239_Ordinance%202021-01-01%20adopting%20general%20plan%20-%20final.pdf,Ordinance_2021-01-01_adopting_general_plan_-_final.pdf,56c89eccf6e0a0e37cbe75063a23d4d1,268283,2021-01-26T18:04:00.000Z,ordinances,Ordinance 2021-01-01 adopting general plan - final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1611685435_Ordinance%202021-01-01%20adopting%20general%20plan%20-%20final.pdf,Ordinance_2021-01-01_adopting_general_plan_-_final__975116.pdf,9751166733376e66aa7dfd5574b9b349,271142,2021-01-26T18:23:56.000Z,ordinances,Ordinance 2021-01-01 adopting general plan - final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1614111530_Ordinance%202021-02-01.pdf,Ordinance_2021-02-01.pdf,dc2c7f5c59de5a224a83e3cbfe0d979c,599528,2021-02-23T20:18:52.000Z,ordinances,Ordinance 2021-02-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1626443555_Ordinance%202021-06-01.pdf,Ordinance_2021-06-01.pdf,157dacedebf3c8d31f1fb58d2891292e,281174,2021-07-16T13:52:37.000Z,ordinances,Ordinance 2021-06-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1626375630_Ordinance%202021-06-02.pdf,Ordinance_2021-06-02.pdf,043c2eb3d2b8b1f96105248ffe40afcb,563884,2021-07-15T19:00:32.000Z,ordinances,Ordinance 2021-06-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1625171122_Ordinance%202021-06-04.pdf,Ordinance_2021-06-04.pdf,e0015fb1b1a89a002570c67003cbd851,871396,2021-07-01T20:25:23.000Z,resolutions,Ordinance 2021-06-04.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1647548685_Ordinance%202021-08-01.pdf,Ordinance_2021-08-01.pdf,7811a638880358a26e99d2cae9dadcc6,434719,2022-03-17T20:24:46.000Z,ordinances,Ordinance 2021-08-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1647554942_Ordinance%202021-08-02.pdf,Ordinance_2021-08-02.pdf,6c6bf264ba89a6bfc365dfe881641ce5,229690,2022-03-17T22:09:04.000Z,ordinances,Ordinance 2021-08-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1629402853_Ordinance%202021-08-03.pdf,Ordinance_2021-08-03.pdf,333995c6e9223fe342018e3178444d92,408735,2021-08-19T19:54:14.000Z,ordinances,Ordinance 2021-08-03.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1632783561_Ordinance%202021-09-01.pdf,Ordinance_2021-09-01.pdf,3028b6f77760e09060605a84a0a8411c,345578,2021-09-27T22:59:22.000Z,ordinances,Ordinance 2021-09-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1645737254_Ordinance%202022-02-01.pdf,Ordinance_2022-02-01.pdf,e2d041cd0489debfd0709af35db11ece,370805,2022-02-24T21:14:16.000Z,ordinances,Ordinance 2022-02-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1645738232_Ordinance%202022-02-02%20FINAL%20WITH%20ALL%20SIGNATURES.pdf,Ordinance_2022-02-02_FINAL_WITH_ALL_SIGNATURES.pdf,1bd529abefb69eb0b107ea677cb4c6ef,7181676,2022-02-24T21:30:34.000Z,ordinances,Ordinance 2022-02-02 FINAL WITH ALL SIGNATURES.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1645738959_Ordinance%202022-02-03%20FINAL%20WITH%20SIGNATURES.pdf,Ordinance_2022-02-03_FINAL_WITH_SIGNATURES.pdf,c2d054896bb6cbd16a05e3061bb883d6,494293,2022-02-24T21:42:40.000Z,ordinances,Ordinance 2022-02-03 FINAL WITH SIGNATURES.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/plan/documents/1670542596_Ordinance%202022-09-01.pdf,Ordinance_2022-09-01.pdf,977f6bc6dfc8f02cd05679e79a130c07,8894249,2022-12-08T23:36:38.000Z,plan,Ordinance 2022-09-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1671058030_Ordinance%202022-11-02.pdf,Ordinance_2022-11-02.pdf,22e17c5a384dc845ba5a713d0905ba31,398383,2022-12-14T22:47:12.000Z,ordinances,Ordinance 2022-11-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1672957494_Ordinance%202022-11-02.pdf,Ordinance_2022-11-02__c1e8cd.pdf,c1e8cd15c768d517a37d3365886e09a7,447085,2023-01-05T22:24:56.000Z,ordinances,Ordinance 2022-11-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1718740886_Ordinance%202023-04-01.pdf,Ordinance_2023-04-01.pdf,9a5ef286ec6dbca18e46366ef44068a8,237216,2024-06-18T20:01:27.000Z,ordinances,Ordinance 2023-04-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1718740949_Ordinance%202023-05-01.pdf,Ordinance_2023-05-01.pdf,3cc2f7543dfd4b3b20c7d48df470eab4,141945,2024-06-18T20:02:30.000Z,ordinances,Ordinance 2023-05-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1687793770_Ordinance%202023-06-01.pdf,Ordinance_2023-06-01.pdf,45f1de7c2bd227656387e8aafbe0fffd,4868727,2023-06-26T15:36:12.000Z,ordinances,Ordinance 2023-06-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1701983439_Ordinance%202023-10-02.pdf,Ordinance_2023-10-02.pdf,3cb2059d236cb573eea6160175281aa1,276174,2023-12-07T21:10:41.000Z,ordinances,Ordinance 2023-10-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1701987921_Ordinance%202023-12-02.pdf,Ordinance_2023-12-02.pdf,e43443e1c89e788a953a1f6af4bf4057,511027,2023-12-07T22:25:23.000Z,ordinances,Ordinance 2023-12-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1705695396_Ordinance%202024-01-02.pdf,Ordinance_2024-01-02.pdf,64d61c9bf6a6dfda5cdeb50d96d98a2c,483851,2024-01-19T20:16:38.000Z,ordinances,Ordinance 2024-01-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1718819634_Ordinance%202024-05-01.pdf,Ordinance_2024-05-01.pdf,9dd42792c34fd12b8cbefc2f016981f6,448517,2024-06-19T17:53:56.000Z,ordinances,Ordinance 2024-05-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1718820318_Ordinance%202024-05-02.pdf,Ordinance_2024-05-02.pdf,cd930755e057f3614997b6435cebae7e,1563256,2024-06-19T18:05:19.000Z,ordinances,Ordinance 2024-05-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1718823216_Ordinance%202024-05-03.pdf,Ordinance_2024-05-03.pdf,8215af7383543013cc57cc56faa20fc3,1284434,2024-06-19T18:53:37.000Z,ordinances,Ordinance 2024-05-03.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1718825314_Ordinance%202024-06-01.pdf,Ordinance_2024-06-01.pdf,8cccea4fff5c6b370fca19d2bdd7377f,284473,2024-06-19T19:28:36.000Z,ordinances,Ordinance 2024-06-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1718825803_Ordinance%202024-06-02.pdf,Ordinance_2024-06-02.pdf,31a237195aa84c7f7a30503a592a4dab,652856,2024-06-19T19:36:44.000Z,ordinances,Ordinance 2024-06-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1718826546_Ordinance%202024-06-03.pdf,Ordinance_2024-06-03.pdf,a389ec169a166e8791620af3caeeb728,1313520,2024-06-19T19:49:07.000Z,ordinances,Ordinance 2024-06-03.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1732140160_Ordinance%202024-11-01.pdf,Ordinance_2024-11-01.pdf,f27528045db40ba62a1988baae7c58ec,257651,2024-11-20T22:02:41.000Z,resolutions,Ordinance 2024-11-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1754319089_Ordinance%202024-12-01%20Adoption%20of%20an%20Airport%20Overlay%20Zone.pdf,Ordinance_2024-12-01_Adoption_of_an_Airport_Overlay_Zone.pdf,89890701a4600e695ceee19137e022aa,1201698,2025-08-04T14:51:31.000Z,ordinances,Ordinance 2024-12-01 Adoption of an Airport Overlay Zone.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1743021951_Ordinance%202025-O-04%20Compensation%20Adjustments%20Mayor-City%20Manager-Planning%20Commissioners.pdf,Ordinance_2025-O-04_Compensation_Adjustments_Mayor-City_Manager-Planning_Commissioners.pdf,58899c6d89f367855ab87f33970030b4,127655,2025-03-26T20:45:53.000Z,resolutions,Ordinance 2025-O-04 Compensation Adjustments Mayor-City Manager-Planning Commissioners.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1743022559_Ordinance%202025-O-05%20Questar%20Franchise%20Agreement.pdf,Ordinance_2025-O-05_Questar_Franchise_Agreement.pdf,63d33faa48de2995e97e6d1330edfe17,807461,2025-03-26T20:56:01.000Z,resolutions,Ordinance 2025-O-05 Questar Franchise Agreement.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1745331694_Ordinance%202025-O-07%20Title%2019%20Changes%20-%20equipment%20rentals%20-%20SIGNED.pdf,Ordinance_2025-O-07_Title_19_Changes_-_equipment_rentals_-_SIGNED.pdf,f4acd8642cc52a0ca2455a9a54a8a289,329262,2025-04-22T14:21:36.000Z,ordinances,Ordinance 2025-O-07 Title 19 Changes - equipment rentals - SIGNED.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1749574193_Ordinance%202025-O-10%20Updating%20Code%20for%20Infrastructure%20and%20Public%20Improvements.pdf,Ordinance_2025-O-10_Updating_Code_for_Infrastructure_and_Public_Improvements.pdf,a40d9ccffe184ec19a60f435fc71ec7d,296141,2025-06-10T16:49:55.000Z,ordinances,Ordinance 2025-O-10 Updating Code for Infrastructure and Public Improvements.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1755201883_R2025-08%20Kearns%20Amending%20Purchasing%20Policy%20for%20the%20City.pdf,R2025-08_Kearns_Amending_Purchasing_Policy_for_the_City.pdf,f7bd134b7b2c244c1bebdbd9d7910f7d,447444,2025-08-14T20:04:44.000Z,resolutions,R2025-08 Kearns Amending Purchasing Policy for the City.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1615397649_Resoluiton%2021-03-01%20Consent%20to%20Reorganize%20the%20WFWRD%20as%20a%20Local%20District.pdf,Resoluiton_21-03-01_Consent_to_Reorganize_the_WFWRD_as_a_Local_District.pdf,51ab68ed358203cd285eeaf83ea9cae3,198489,2021-03-10T17:34:10.000Z,resolutions,Resoluiton 21-03-01 Consent to Reorganize the WFWRD as a Local District.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-02-01%20final.pdf,Resolution_17-02-01_final.pdf,9b2f8f8aa8227af60ce3a4f9e68cae03,4919937,2019-06-26T21:21:50.000Z,ordinances,Resolution 17-02-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-02-02%20final.pdf,Resolution_17-02-02_final.pdf,c1557d2d35b002464808a13f97254ec0,4322250,2019-06-26T21:22:26.000Z,ordinances,Resolution 17-02-02 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-03-01%20final.pdf,Resolution_17-03-01_final.pdf,0d0e11c17a82e454ebb887398da8ca60,646176,2019-06-26T21:23:06.000Z,ordinances,Resolution 17-03-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-03-02%20final.pdf,Resolution_17-03-02_final.pdf,75b20e08950c37f308fb6a649f1dcf2c,784315,2019-06-26T21:24:37.000Z,ordinances,Resolution 17-03-02 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-04-01%20final.pdf,Resolution_17-04-01_final.pdf,1a7288ba11336997637d91ddb8a13966,911019,2019-06-26T21:25:19.000Z,ordinances,Resolution 17-04-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-04-02%20final.pdf,Resolution_17-04-02_final.pdf,713f28cfdd7a024548a7ca1c99e28539,641197,2019-06-26T21:26:02.000Z,ordinances,Resolution 17-04-02 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1647555388_Resolution%2017-04-02.pdf,Resolution_17-04-02.pdf,645d1060de66e50e20e6326bb8837332,71630,2022-03-17T22:16:29.000Z,resolutions,Resolution 17-04-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-05-01%20final.pdf,Resolution_17-05-01_final.pdf,388d95daaf846da0d95fcdb56589cebe,3085575,2019-06-26T21:26:49.000Z,ordinances,Resolution 17-05-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1647556156_Resolution%2017-05-01.pdf,Resolution_17-05-01.pdf,772e05698167e9d4d797b343e46391fa,333470,2022-03-17T22:29:18.000Z,resolutions,Resolution 17-05-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-05-02%20final.pdf,Resolution_17-05-02_final.pdf,13ceb7d60a576ee9959c29042318d580,1118583,2019-06-26T21:28:35.000Z,ordinances,Resolution 17-05-02 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1647557307_Resolution%2017-05-02.pdf,Resolution_17-05-02.pdf,ac4619640d95ae2d881fc753ad3ac829,102223,2022-03-17T22:48:28.000Z,resolutions,Resolution 17-05-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-06-01%20final.pdf,Resolution_17-06-01_final.pdf,e991a88161d40e88fd889061fae78dfd,6509306,2019-06-26T21:20:17.000Z,ordinances,Resolution 17-06-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-07-01%20final.pdf,Resolution_17-07-01_final.pdf,6e13af85d09674ad97d7a8a1003c0f37,821148,2019-06-26T21:29:37.000Z,ordinances,Resolution 17-07-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-09-01%20final.pdf,Resolution_17-09-01_final.pdf,ddd2450beb05f1bf69030c180c65757a,727609,2019-06-26T21:31:33.000Z,ordinances,Resolution 17-09-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-10-01%20final.pdf,Resolution_17-10-01_final.pdf,daa999f1391d4bd0153a489a5bcba550,562966,2019-06-26T21:32:18.000Z,ordinances,Resolution 17-10-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-10-02%20final.pdf,Resolution_17-10-02_final.pdf,d441eb8b1465a1300164c9e598686940,494407,2019-06-26T21:32:57.000Z,ordinances,Resolution 17-10-02 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-12-01%20final.pdf,Resolution_17-12-01_final.pdf,90589405c31bc7203e586239c78c2eb5,251956,2019-06-26T21:33:35.000Z,ordinances,Resolution 17-12-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-12-02%20final.pdf,Resolution_17-12-02_final.pdf,6e5c60d23c1a128109da8d54f0e498b0,250083,2019-06-26T21:34:19.000Z,ordinances,Resolution 17-12-02 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-12-03%20final.pdf,Resolution_17-12-03_final.pdf,c14909bcaada4fc35238a9c628ebc0f1,2946220,2019-06-26T21:35:43.000Z,ordinances,Resolution 17-12-03 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2017-12-04%20final.pdf,Resolution_17-12-04_final.pdf,40cad87cb91623aedf3b83bee08c8d92,249479,2019-06-26T21:36:22.000Z,ordinances,Resolution 17-12-04 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-01-01%20final.pdf,Resolution_18-01-01_final.pdf,82747187951a731045939d298ff128bb,496136,2019-06-26T21:37:02.000Z,ordinances,Resolution 18-01-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-03-01%20final.pdf,Resolution_18-03-01_final.pdf,498e69086ac59554e91c9db17ad30c89,278690,2019-06-26T21:38:31.000Z,ordinances,Resolution 18-03-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1647557564_Resolution%2018-03-01.pdf,Resolution_18-03-01.pdf,d33fce0b206de8a9cd495c55b267c05a,52664,2022-03-17T22:52:46.000Z,resolutions,Resolution 18-03-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-04-01%20final.pdf,Resolution_18-04-01_final.pdf,d2e7b843832df5970d57a45bb72c0fe6,923657,2019-07-03T16:21:10.000Z,ordinances,Resolution 18-04-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1647557815_Resolution%2018-04-01.pdf,Resolution_18-04-01.pdf,9db66ff7030b92dbde7696ea3fb260b3,141886,2022-03-17T22:56:56.000Z,resolutions,Resolution 18-04-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-04-02%20final.pdf,Resolution_18-04-02_final.pdf,bcd62c89fc4d1bb121be75ff79be962f,1787754,2019-07-03T16:21:53.000Z,ordinances,Resolution 18-04-02 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-05-01%20final.pdf,Resolution_18-05-01_final.pdf,a3858fca85bbcaa21d48805b1dedb36e,2109031,2019-06-26T21:39:12.000Z,ordinances,Resolution 18-05-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1647558050_Resolution%2018-05-01.pdf,Resolution_18-05-01.pdf,b751b51910c37a37535a446e2580c222,318055,2022-03-17T23:00:52.000Z,resolutions,Resolution 18-05-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-05-02%20final.pdf,Resolution_18-05-02_final.pdf,6a0fcfa93922cfc3caaba73ceb4e3857,512968,2019-06-26T21:39:52.000Z,ordinances,Resolution 18-05-02 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-07-01%20final.pdf,Resolution_18-07-01_final.pdf,b9d6936c36a1352ff52517abb0190e38,2960922,2019-06-26T21:21:08.000Z,ordinances,Resolution 18-07-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-07-03%20final.pdf,Resolution_18-07-03_final.pdf,e1381c4da67b321d430038f5539cf612,560696,2019-06-26T21:40:29.000Z,ordinances,Resolution 18-07-03 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-07-04%20final.pdf,Resolution_18-07-04_final.pdf,f9bd2c2a68efc01611db741ba884cca4,547222,2019-06-26T21:41:07.000Z,ordinances,Resolution 18-07-04 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-09-01%20final.pdf,Resolution_18-09-01_final.pdf,4adedd98ae6f5667c2619355e636041c,927863,2019-06-26T21:41:44.000Z,ordinances,Resolution 18-09-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-10-01%20final.pdf,Resolution_18-10-01_final.pdf,07c6991567aef0ead2ec2835efd5a91a,572714,2019-07-03T16:33:50.000Z,ordinances,Resolution 18-10-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-10-02%20final.pdf,Resolution_18-10-02_final.pdf,cded548bbdee2fb00de627ca1eb085d4,403533,2019-06-26T21:42:23.000Z,ordinances,Resolution 18-10-02 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-10-03%20final.pdf,Resolution_18-10-03_final.pdf,4637f48375fe31e47ecd9c90842f2c2c,1491473,2019-06-26T21:43:00.000Z,ordinances,Resolution 18-10-03 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-10-04%20final.pdf,Resolution_18-10-04_final.pdf,2a2e039e5442bdf7f93b2838d992a30f,492070,2019-06-26T21:43:43.000Z,ordinances,Resolution 18-10-04 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-11-01%20final.pdf,Resolution_18-11-01_final.pdf,8d63f44655ade9141d8c3b90a0b296cd,1229842,2019-06-26T21:44:30.000Z,ordinances,Resolution 18-11-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-12-01%20final.pdf,Resolution_18-12-01_final.pdf,0887626ed9552ebc08e0f8de19fa93a6,407610,2019-06-26T21:45:08.000Z,ordinances,Resolution 18-12-01 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2018-12-02%20final.pdf,Resolution_18-12-02_final.pdf,f43bf24062ddd5c5c1c164e7ab556be6,1074649,2019-06-26T21:45:42.000Z,ordinances,Resolution 18-12-02 final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2019-04-01%20Final.pdf,Resolution_19-04-01_Final.pdf,7b3a88145f833e96641bd3bece480c15,2762832,2019-04-22T17:38:33.000Z,ordinances,Resolution 19-04-01 Final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/Resolution%2019-04-02%20Final.pdf,Resolution_19-04-02_Final.pdf,2c1ab1e65319e1dc3acba562c6e82dcd,565667,2019-04-22T16:54:36.000Z,ordinances,Resolution 19-04-02 Final.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1567618570_Resolution%2019-08-01.pdf,Resolution_19-08-01.pdf,2b15e6d41c9c524548cf4b9da5e0df0f,1192224,2019-09-04T17:36:11.000Z,ordinances,Resolution 19-08-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1578602745_Resolution%2019-09-01.pdf,Resolution_19-09-01.pdf,240c2c15544cb290a3708ec1cac989ad,74880,2020-01-09T20:45:49.000Z,resolutions,Resolution 19-09-01.pdf
