date,body,title,source_url,bytes,reason
2022-01-11,Council,Ordinance_1523_w_Exhibit_--_FINAL.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2677&ItemID=4177,>4010000,stream_exceeded_4MB_cap
2022-01-13,PlanningCommission,01-13-2022_PC_Staff_Report_(LaBrie___Flater).pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2675&ItemID=4175,>4010000,stream_exceeded_4MB_cap
2022-01-18,Council,REVIEW_1-13-22_Draper_Parks_2021_Survey_Results.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2696&ItemID=4201,>4010000,stream_exceeded_4MB_cap
2022-02-10,PlanningCommission,PC_Bylaws_--_Amendments_--_FINAL_REDLINE_2-10-22_PC_Review.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2722&ItemID=4260,>4010000,stream_exceeded_4MB_cap
2022-02-15,Council,Traverse_RIdge_Road_Signing_Assessment_1-25-22_Update.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2743&ItemID=4270,>4010000,stream_exceeded_4MB_cap
2022-02-15,Council,PC_Bylaws_--_Amendments_--_FINAL_CC_REDLINE.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2741&ItemID=4278,>4010000,stream_exceeded_4MB_cap
2022-02-24,PlanningCommission,02-24-2022_PC_Staff_Report_(Sole).pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2752&ItemID=4295,>4010000,stream_exceeded_4MB_cap
2022-03-10,PlanningCommission,Kum_and_Go_12300_S_Staff_Report_-PC_3-10-22-_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2781&ItemID=4336,>4010000,stream_exceeded_4MB_cap
2022-03-10,PlanningCommission,Edson_Lot_Plat_Amend_Staff_Report_-PC_3-10-22-_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2785&ItemID=4337,>4010000,stream_exceeded_4MB_cap
2022-03-10,PlanningCommission,SPR-0148-2021_Staff_Report_-PC_-_Finalized.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2782&ItemID=4338,>4010000,stream_exceeded_4MB_cap
2022-03-24,PlanningCommission,03-24-2022_PC_Staff_Report_(Sax_Spy).pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2798&ItemID=4364,>4010000,stream_exceeded_4MB_cap
2022-04-12,Council,200__Alcohol_Buffer_Map.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2811&ItemID=4385,>4010000,stream_exceeded_4MB_cap
2022-04-12,Council,300__Pedestrian_Distance_Map.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2812&ItemID=4385,>4010000,stream_exceeded_4MB_cap
2022-04-14,PlanningCommission,VAR-0095-2022_Staff_Report_-_Finalized.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2835&ItemID=4400,>4010000,stream_exceeded_4MB_cap
2022-04-28,PlanningCommission,SPR-1026-2020_PC_Staff_Report_-_Finalized.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2858&ItemID=4416,>4010000,stream_exceeded_4MB_cap
2022-04-28,PlanningCommission,Pelion_Staff_Report_-PC_4-28-22-_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2870&ItemID=4437,>4010000,stream_exceeded_4MB_cap
2022-04-28,PlanningCommission,SPR-0194-2021__SUBD-0198-2021_Staff_Report_-_Finalized.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2874&ItemID=4440,>4010000,stream_exceeded_4MB_cap
2022-05-03,Council,Tentative_Budget_as_of_April_29_2022_Part1.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2896&ItemID=4465,>4010000,stream_exceeded_4MB_cap
2022-05-03,Council,Tentative_Budget_as_of_April_29_2022_Part2.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2897&ItemID=4465,>4010000,stream_exceeded_4MB_cap
2022-05-17,Council,Tentative_Budget_as_of_April_29_2022_Part1.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2901&ItemID=4477,>4010000,stream_exceeded_4MB_cap
2022-05-17,Council,2022-5-17_CIP_PROJECT_UPDATE.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2911&ItemID=4484,>4010000,stream_exceeded_4MB_cap
2022-05-26,PlanningCommission,Centennial_Heights_35___36_Plat_Amend-PC_Staff_Report_5-26-22_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2916&ItemID=4490,>4010000,stream_exceeded_4MB_cap
2022-06-21,Council,Final_Budget_-_June_21st_Adoption_Part_A.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2967&ItemID=4554,>4010000,stream_exceeded_4MB_cap
2022-06-21,Council,Final_Budget_-_June_21st_Adoption_Part_B.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2968&ItemID=4554,>4010000,stream_exceeded_4MB_cap
2022-06-21,Council,Final_Budget_-_June_21st_Adoption_Part_C.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2969&ItemID=4554,>4010000,stream_exceeded_4MB_cap
2022-06-23,PlanningCommission,Hohl_Office_Staff_Report.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2971&ItemID=4568,>4010000,stream_exceeded_4MB_cap
2022-07-14,PlanningCommission,Fitzgerald_Property_Staff_Report_-PC_7-5-22_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2989&ItemID=4592,>4010000,stream_exceeded_4MB_cap
2022-07-14,PlanningCommission,Bangerter_Crossing_2_Office_Staff_Report_PC.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2990&ItemID=4593,>4010000,stream_exceeded_4MB_cap
2022-07-14,PlanningCommission,Staff_Report_PC_-_Fairfield_Inn__Suites_-_SPR-959-2020.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2991&ItemID=4593,>4010000,stream_exceeded_4MB_cap
2022-07-14,PlanningCommission,SUBD-0167-2021_Staff_Report_-_Finalized.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=2999&ItemID=4595,>4010000,stream_exceeded_4MB_cap
2022-07-14,PlanningCommission,SUBD-0204-2021_Staff_Report_-_Finalized.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3000&ItemID=4596,>4010000,stream_exceeded_4MB_cap
2022-07-19,Council,Bangerter_Crossing_2_Office_Staff_Report_PC.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3013&ItemID=4611,>4010000,stream_exceeded_4MB_cap
2022-07-19,Council,Staff_Report_PC_-_Fairfield_Inn__Suites_-_SPR-959-2020.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3015&ItemID=4611,>4010000,stream_exceeded_4MB_cap
2022-07-19,Council,Fitzgerald_Property_Staff_Report_-PC_7-5-22_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3017&ItemID=4612,>4010000,stream_exceeded_4MB_cap
2022-07-19,Council,Fitzgerald_Rezone___DA_Ordinance_1551.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3027&ItemID=4612,>4010000,stream_exceeded_4MB_cap
2022-07-19,Council,Fitgerald_Property_MDA_--_Final_Copy_7-15-22.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3028&ItemID=4612,>4010000,stream_exceeded_4MB_cap
2022-07-28,PlanningCommission,Staff_Report_Avery_Townhomes_Rezone_Final.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3031&ItemID=4627,>4010000,stream_exceeded_4MB_cap
2022-07-28,PlanningCommission,SPR-51-2022__USE-52-2022_Staff_Report_-_PC_7.28.2022_-_Finalized.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3033&ItemID=4628,>4010000,stream_exceeded_4MB_cap
2022-07-28,PlanningCommission,Shipp_Barn_DA_Amend_Staff_Report-_PC_7-28-22-_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3032&ItemID=4629,>4010000,stream_exceeded_4MB_cap
2022-07-28,PlanningCommission,Pages_from_Trailside_Townhomes_Site-Plat_Staff_Report-_PC_7-28-22-_Combined_Part_1.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3034&ItemID=4630,>4010000,stream_exceeded_4MB_cap
2022-07-28,PlanningCommission,Pages_from_Trailside_Townhomes_Site-Plat_Staff_Report-_PC_7-28-22-_Combined_Part_2.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3035&ItemID=4630,>4010000,stream_exceeded_4MB_cap
2022-08-11,PlanningCommission,Siempre_DA_Amend-_Staff_Report_-PC_8-11-22-_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3059&ItemID=4649,>4010000,stream_exceeded_4MB_cap
2022-08-11,PlanningCommission,Pheasant_Hills_4_Amend_Staff_Report_-PC_8-11-22-_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3060&ItemID=4650,>4010000,stream_exceeded_4MB_cap
2022-08-16,Council,Siempre_DA_Amend-_Staff_Report_-PC_8-11-22-_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3062&ItemID=4654,>4010000,stream_exceeded_4MB_cap
2022-08-16,Council,Shipp_Barn_DA_Amend_Staff_Report-_PC_7-28-22-_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3069&ItemID=4656,>4010000,stream_exceeded_4MB_cap
2022-08-16,Council,Staff_Report_Avery_Townhomes_Rezone_Final.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3075&ItemID=4668,>4010000,stream_exceeded_4MB_cap
2022-08-25,PlanningCommission,Staff_Report_Residences_at_Draper_Hills_Rezone_FINAL-_Combined_V2.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3085&ItemID=4672,>4010000,stream_exceeded_4MB_cap
2022-08-25,PlanningCommission,08-25-22_PC_Report_(JT_Dowland).pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3079&ItemID=4679,>4010000,stream_exceeded_4MB_cap
2022-09-06,Council,City_Reference_Maps.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3109&ItemID=4723,>4010000,stream_exceeded_4MB_cap
2022-09-08,PlanningCommission,09-08-2022_PC_Staff_Report_(CSD_TA).pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3103&ItemID=4720,>4010000,stream_exceeded_4MB_cap
2022-09-08,PlanningCommission,Staff_Report_Academy_Place_Zoning_Text_Amendment_FINAL.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3116&ItemID=4727,>4010000,stream_exceeded_4MB_cap
2022-09-20,Council,Staff_Report_Residences_at_Draper_Hills_Rezone_FINAL-_Combined_V2.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3124&ItemID=4734,>4010000,stream_exceeded_4MB_cap
2022-10-04,Council,Staff_Report_Avery_Townhomes_Rezone_Final.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3150&ItemID=4754,>4010000,stream_exceeded_4MB_cap
2022-10-04,Council,09-08-2022_PC_Staff_Report_(CSD_TA).pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3165&ItemID=4770,>4010000,stream_exceeded_4MB_cap
2022-10-13,PlanningCommission,VAR-185-2022_Staff_Report_-_Finalized.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3181&ItemID=4780,>4010000,stream_exceeded_4MB_cap
2022-10-13,PlanningCommission,10-13-2022_PC_Staff_Report.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3180&ItemID=4781,>4010000,stream_exceeded_4MB_cap
2022-10-27,PlanningCommission,Staff_Report_Royale_DA__LUMA__ZMA_FINAL.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3204&ItemID=4810,>4010000,stream_exceeded_4MB_cap
2022-11-10,PlanningCommission,LPA_Science_Learning_Center_Staff_Report_-PC_11-10-22_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3213&ItemID=4839,>4010000,stream_exceeded_4MB_cap
2022-11-17,PlanningCommission,Staff_Report_Royale_DA__LUMA__ZMA_v4.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3216&ItemID=4846,>4010000,stream_exceeded_4MB_cap
2022-11-17,PlanningCommission,11-17-2022_PC_Staff_Report_Part_1.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3231&ItemID=4865,>4010000,stream_exceeded_4MB_cap
2022-11-17,PlanningCommission,11-17-2022_PC_Staff_Report_Part_2.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3232&ItemID=4865,>4010000,stream_exceeded_4MB_cap
2022-12-06,Council,Staff_Report_Residences_at_Draper_Hills_Rezone_FINAL-_Combined_V2.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3243&ItemID=4889,>4010000,stream_exceeded_4MB_cap
2022-12-08,PlanningCommission,12-08-22_PC_Staff_Report.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3248&ItemID=4891,>4010000,stream_exceeded_4MB_cap
2022-12-08,PlanningCommission,12-08-2022_PC_Staff_Report_(South_Fork).pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3247&ItemID=4892,>4010000,stream_exceeded_4MB_cap
2022-12-08,PlanningCommission,Draper_Galena_Park_Office_SP_Staff_Report_-PC_12-8-22_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3279&ItemID=4898,>4010000,stream_exceeded_4MB_cap
2022-12-13,Council,DE_Draper_Drawing_-_Bore_and_Trench_Plan.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3268&ItemID=4903,>4010000,stream_exceeded_4MB_cap
2022-12-13,Council,12-08-22_PC_Staff_Report.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3295&ItemID=4910,>4010000,stream_exceeded_4MB_cap
2022-12-13,Council,Council_Packet_-_Accepting_the_ACFR_2022.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3304&ItemID=4926,>4010000,stream_exceeded_4MB_cap
2023-01-10,Council,12-08-2022_PC_Staff_Report_(South_Fork).pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3312&ItemID=4940,>4010000,stream_exceeded_4MB_cap
2023-01-10,Council,O-1575__with_exhibits.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3333&ItemID=4949,>4010000,stream_exceeded_4MB_cap
2023-01-10,Council,Staff_Report_Royale_DA__LUMA__ZMA_v4.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3322&ItemID=4951,>4010000,stream_exceeded_4MB_cap
2023-01-12,PlanningCommission,SUBD-86-2022_Staff_Report_-_Final.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3316&ItemID=4942,>4000325,stream_exceeded_4MB_cap
2023-01-12,PlanningCommission,Oak_Vista_2_Lot_60_Amend_Staff_Report_-PC_1-12-23_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3337&ItemID=4950,>4010000,stream_exceeded_4MB_cap
2023-01-12,PlanningCommission,Bagley_Staff_Report_-PC_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3327&ItemID=4953,>4010000,stream_exceeded_4MB_cap
2023-02-07,Council,2023-2-1_CIP_PROJECT_UPDATE.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3363&ItemID=4998,>4010000,stream_exceeded_4MB_cap
2023-02-09,PlanningCommission,PC_Report_(Federal_Heights_LLC).pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3355&ItemID=5026,>4010000,stream_exceeded_4MB_cap
2023-02-09,PlanningCommission,02-09-23_PC_Report_(Simmons_LLA).pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3356&ItemID=5027,>4010000,stream_exceeded_4MB_cap
2023-02-09,PlanningCommission,PC_Staff_Report_(Cola_s_HOCUP).pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3360&ItemID=5036,>4010000,stream_exceeded_4MB_cap
2023-02-23,PlanningCommission,DA-226-2022-_Staff_Report_-_Finalized.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3379&ItemID=5058,>4010000,stream_exceeded_4MB_cap
2023-03-07,Council,DA-226-2022-_Staff_Report_-_Finalized.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3387&ItemID=5068,>4010000,stream_exceeded_4MB_cap
2023-04-11,Council,ANNUAL_REPORT_2022.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3423&ItemID=5108,>4010000,stream_exceeded_4MB_cap
2023-04-11,Council,4-11-23_Trails_discussion_FINAL.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3427&ItemID=5148,>4010000,stream_exceeded_4MB_cap
2023-04-13,PlanningCommission,Avery_Townhomes_SPR_and_SUBD_Staff_Report_-PC_4-13-23-_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3419&ItemID=5146,>4010000,stream_exceeded_4MB_cap
2023-04-13,PlanningCommission,USE-124-2022_Staff_Report_-_Finalized.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3422&ItemID=5157,>4010000,stream_exceeded_4MB_cap
2023-04-27,PlanningCommission,Ikea_TA-_PC_Staff_Report_-4-27-23-_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3444&ItemID=5175,>4010000,stream_exceeded_4MB_cap
2023-05-02,Council,Council_Packet_-_Adopting_the_FY2024_Tentative_Budget.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3468&ItemID=5203,>4010000,stream_exceeded_4MB_cap
2023-05-11,PlanningCommission,Pages_from_Trailside_Townhomes_Site-Plat_Staff_Report-_PC_7-28-22-_Combined_Part_1.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3471&ItemID=5204,>4010000,stream_exceeded_4MB_cap
2023-05-11,PlanningCommission,Pages_from_Trailside_Townhomes_Site-Plat_Staff_Report-_PC_7-28-22-_Combined_Part_2.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3472&ItemID=5204,>4010000,stream_exceeded_4MB_cap
2023-05-11,PlanningCommission,Aquarium_Plat_Amend_PC_Staff_Report_-5-11-23_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3474&ItemID=5207,>4010000,stream_exceeded_4MB_cap
2023-05-16,Council,Ikea_TA-_PC_Staff_Report_-4-27-23-_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3482&ItemID=5230,>4010000,stream_exceeded_4MB_cap
2023-05-16,Council,O-1580__2023_Firework_Restrictions_Map_-_11x17.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3492&ItemID=5235,>4010000,stream_exceeded_4MB_cap
2023-05-16,Council,Tentative_Budget_Book_FY2024.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3496&ItemID=5242,>4010000,stream_exceeded_4MB_cap
2023-05-25,PlanningCommission,BWC_7_and_8_SPR__SUBD_Staff_Report_-PC_5-25-23_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3500&ItemID=5245,>4010000,stream_exceeded_4MB_cap
2023-06-20,CRA,Council_Packet_-_CRA_Annual_Report_FY2023.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3546&ItemID=5318,>4010000,stream_exceeded_4MB_cap
2023-06-20,Council,Council_Packet_-_Adopting_the_FY2024_Annual_Budget.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3551&ItemID=5321,>4010000,stream_exceeded_4MB_cap
2023-06-22,PlanningCommission,X_Development_SR_Final.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3553&ItemID=5323,>4010000,stream_exceeded_4MB_cap
2023-07-13,PlanningCommission,Bainbridge_Prelim_Plat_Staff_Report_-PC_7-13-23_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3587&ItemID=5339,>4010000,stream_exceeded_4MB_cap
2023-07-27,PlanningCommission,Cross_Point_PA_Fix_Staff_Report_-PC_7-27-23_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3593&ItemID=5360,>4010000,stream_exceeded_4MB_cap
2023-08-24,PlanningCommission,Fitzgerald_Property_DA_Staff_Report_-PC_8-24-23_Combined.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3634&ItemID=5408,>4010000,stream_exceeded_4MB_cap
2023-08-24,PlanningCommission,23-0613_DRAFT_PLAN_Draper_Parks_Rec_MP_Update_2023_compressed.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3631&ItemID=5409,>4010000,stream_exceeded_4MB_cap
2023-08-24,PlanningCommission,23-0613_DRAFT_APPENDIX_Draper_Parks_Rec_MP_Update_2023_compressed.pdf,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=3632&ItemID=5409,>4010000,stream_exceeded_4MB_cap
2023-09-12,Council,PC_Staff_Report_-8-24-23_-Fitzgerald_Property_DA.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2157146/PC_Staff_Report_-8-24-23_-Fitzgerald_Property_DA.pdf,6526447,content_length_exceeds_4MB_cap
2023-09-14,PlanningCommission,Box_N_Lock_Staff_Report_Final_Draft.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2166136/Box_N_Lock_Staff_Report_Final_Draft.pdf,10412892,content_length_exceeds_4MB_cap
2023-10-03,Council,Draper_2023_Master_Plan_with_Appendix_combined_with_Ex_A.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2197864/Draper_2023_Master_Plan_with_Appendix_combined_with_Ex_A.pdf,60128340,content_length_exceeds_4MB_cap
2023-10-12,PlanningCommission,Box_N_Lock_Deviation_Staff_Report_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2217620/Box_N_Lock_Deviation_Staff_Report_-_Finalized.pdf,9814598,content_length_exceeds_4MB_cap
2023-10-26,PlanningCommission,10-26-23_Vista_600_West_MAP_PC_Report2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2239496/10-26-23_Vista_600_West_MAP_PC_Report2.pdf,38431451,content_length_exceeds_4MB_cap
2023-11-07,Council,10-26-23_Vista_600_West_MAP_PC_Report2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2254168/10-26-23_Vista_600_West_MAP_PC_Report2.pdf,39482911,content_length_exceeds_4MB_cap
2023-11-09,PlanningCommission,HOCUP-6837-2023_Staff_Report_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2265738/HOCUP-6837-2023_Staff_Report_-_Finalized.pdf,5713377,content_length_exceeds_4MB_cap
2023-11-09,PlanningCommission,11-17-2022_PC_Staff_Report_Part_1.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2256667/11-17-2022_PC_Staff_Report_Part_1.pdf,6773057,content_length_exceeds_4MB_cap
2023-11-09,PlanningCommission,11-17-2022_PC_Staff_Report_Part_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2256674/11-17-2022_PC_Staff_Report_Part_2.pdf,23977430,content_length_exceeds_4MB_cap
2023-11-16,PlanningCommission,Bytendorp_SR_Final2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2283097/Bytendorp_SR_Final2.pdf,5729927,content_length_exceeds_4MB_cap
2023-12-06,Council,attachment.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/attachment/2322949/R-23-69__Draper_ACFR_-_FY2023_-_Final.pdf,6155109,content_length_exceeds_4MB_cap
2023-12-06,Council,Draper_DRAFT_Financials_v3_-_2023.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2316985/Draper_DRAFT_Financials_v3_-_2023.pdf,6406948,content_length_exceeds_4MB_cap
2023-12-07,PlanningCommission,SPR-59-2021_-Staff_Report_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2315955/SPR-59-2021_-Staff_Report_-_Finalized.pdf,18361216,content_length_exceeds_4MB_cap
2023-12-07,PlanningCommission,2023-4627-SP_Staff_Report_-Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2316912/2023-4627-SP_Staff_Report_-Finalized.pdf,12227982,content_length_exceeds_4MB_cap
2024-01-09,Council,City_Council_Planning_Commission_Roundtable_Presentation_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2367330/City_Council_Planning_Commission_Roundtable_Presentation_Final.pdf,4077795,content_length_exceeds_4MB_cap
2024-01-11,PlanningCommission,2023-4586-SUB_Staff_Report_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2369937/2023-4586-SUB_Staff_Report_-_Finalized.pdf,6092072,content_length_exceeds_4MB_cap
2024-01-11,PlanningCommission,PC_Staff_Report__Alpenglow_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2367254/PC_Staff_Report__Alpenglow_.pdf,10363736,content_length_exceeds_4MB_cap
