candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry
Justin Martinez,County Sheriff,,2014,2014-12-01,Post-Election,2014-11-18,Park Record,Park Record,Advertisement,210.75,False,False,raw/2014/1248_martinez_final.pdf,1248,209,high,summit_form/text,0,p7:l209:c54-61
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-06-16,Go Daddy,Go Daddy,Domain name,37.10,False,False,raw/2014/1251_williams_final.pdf,1251,70,high,summit_form/text,0,p3:l70:c122-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-06-20,Vance Hawkins Design,Vance Hawkins Design,Logo Design,345.00,False,False,raw/2014/1251_williams_final.pdf,1251,71,high,summit_form/text,0,p3:l71:c120-127
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-07-03,Lonepine Images,Lonepine Images,Campaign materials,1000.00,False,False,raw/2014/1251_williams_final.pdf,1251,72,high,summit_form/text,0,p3:l72:c119-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-07-29,Go Daddy,Go Daddy,Email service,47.88,False,False,raw/2014/1251_williams_final.pdf,1251,73,high,summit_form/text,0,p3:l73:c122-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-08-08,Walmart,Walmart,Parade Candy,39.61,False,False,raw/2014/1251_williams_final.pdf,1251,74,high,summit_form/text,0,p3:l74:c122-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-08-09,Smiths,Smiths,Parade Candy,26.78,False,False,raw/2014/1251_williams_final.pdf,1251,75,high,summit_form/text,0,p3:l75:c122-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-09-01,Facebook,Facebook,Advertising,24.41,False,False,raw/2014/1251_williams_final.pdf,1251,76,high,summit_form/text,0,p3:l76:c122-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-09-10,Facebook,Facebook,Advertising,250.12,False,False,raw/2014/1251_williams_final.pdf,1251,77,high,summit_form/text,0,p3:l77:c120-127
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-09-30,Schmidt Signs,Schmidt Signs,Wrap Artwork,267.13,False,False,raw/2014/1251_williams_final.pdf,1251,78,high,summit_form/text,0,p3:l78:c120-127
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-09-30,Vance Hawkins Design,Vance Hawkins Design,Wrap Artwork,300.00,False,False,raw/2014/1251_williams_final.pdf,1251,79,high,summit_form/text,0,p3:l79:c120-127
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-01,Facebook,Facebook,Advertising,241.10,False,False,raw/2014/1251_williams_final.pdf,1251,80,high,summit_form/text,0,p3:l80:c120-127
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-06,Square Credit Processing,Square Credit Processing,Fee,0.03,False,False,raw/2014/1251_williams_final.pdf,1251,81,high,summit_form/text,0,p3:l81:c123-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-09,Costco,Costco,Gas/Travel,48.01,False,False,raw/2014/1251_williams_final.pdf,1251,82,high,summit_form/text,0,p3:l82:c122-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-10,Bells Gas & Grocery,Bells Gas & Grocery,Gas/Travel,40.00,False,False,raw/2014/1251_williams_final.pdf,1251,83,high,summit_form/text,0,p3:l83:c122-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-11,Home Depot,Home Depot,Campaign materials,127.91,False,False,raw/2014/1251_williams_final.pdf,1251,84,high,summit_form/text,0,p3:l84:c120-127
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-18,The Park Record,The Park Record,Advertising,850.00,False,False,raw/2014/1251_williams_final.pdf,1251,85,high,summit_form/text,0,p3:l85:c120-127
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-18,Michaels,Michaels,Campaign materials,3.19,False,False,raw/2014/1251_williams_final.pdf,1251,86,high,summit_form/text,0,p3:l86:c123-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-21,Smiths,Smiths,Gas/Travel,52.00,False,False,raw/2014/1251_williams_final.pdf,1251,87,high,summit_form/text,0,p3:l87:c122-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-23,Vance Hawkins Design,Vance Hawkins Design,Graphic Design,90.00,False,False,raw/2014/1251_williams_final.pdf,1251,88,high,summit_form/text,0,p3:l88:c122-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-30,American Mailing Services,American Mailing Services,Mailer Processing,2165.00,False,False,raw/2014/1251_williams_final.pdf,1251,89,high,summit_form/text,0,p3:l89:c119-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-31,Facebook,Facebook,Advertising,151.13,False,False,raw/2014/1251_williams_final.pdf,1251,90,high,summit_form/text,0,p3:l90:c120-127
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-31,Smiths,Smiths,Gas/Travel,50.00,False,False,raw/2014/1251_williams_final.pdf,1251,91,high,summit_form/text,0,p3:l91:c122-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-31,Walmart,Walmart,Candy and campaign materials,73.19,False,False,raw/2014/1251_williams_final.pdf,1251,92,high,summit_form/text,0,p3:l92:c122-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-10-31,The Park Record,The Park Record,Advertising,1043.00,False,False,raw/2014/1251_williams_final.pdf,1251,93,high,summit_form/text,0,p3:l93:c119-128
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-11-05,Facebook,Facebook,Advertising,179.70,False,False,raw/2014/1251_williams_final.pdf,1251,94,high,summit_form/text,0,p3:l94:c120-127
Craig Williams,County Council,D,2014,2014-11-24,Post-Election,2014-11-05,Ann Williams,Ann Williams,"Treasurer Services, account close",45.32,False,False,raw/2014/1251_williams_final.pdf,1251,95,high,summit_form/text,0,p3:l95:c122-128
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-03-17,Nick Coleman,Nick Coleman,Filing Fee,537.13,False,False,raw/2014/1256_coleman_final.pdf,1256,75,high,summit_form/text,0,p3:l75:c109-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-06-18,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,Candidate Fans for 4th July Parade Handouts,280.08,False,False,raw/2014/1256_coleman_final.pdf,1256,76,high,summit_form/text,0,p3:l76:c108-115
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-06-20,Nick Coleman,Nick Coleman,Parade Supplies/Candy,17.91,False,False,raw/2014/1256_coleman_final.pdf,1256,77,high,summit_form/text,0,p3:l77:c110-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-06-20,Nick Coleman,Nick Coleman,Parade Supplies/Candy,46.62,False,False,raw/2014/1256_coleman_final.pdf,1256,78,high,summit_form/text,0,p3:l78:c110-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-06-27,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,PayPal Processing Fees,3.20,False,False,raw/2014/1256_coleman_final.pdf,1256,79,high,summit_form/text,0,p3:l79:c111-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-07-01,Nick Coleman,Nick Coleman,Parade Supplies/Candy,34.68,False,False,raw/2014/1256_coleman_final.pdf,1256,80,high,summit_form/text,0,p3:l80:c110-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-07-02,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,Yard Signs and Shirts for Parade,482.39,False,False,raw/2014/1256_coleman_final.pdf,1256,81,high,summit_form/text,0,p3:l81:c108-115
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-07-14,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,PayPal Processing Fees,1.75,False,False,raw/2014/1256_coleman_final.pdf,1256,82,high,summit_form/text,0,p3:l82:c111-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-07-20,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,Rack Cards,154.14,False,False,raw/2014/1256_coleman_final.pdf,1256,83,high,summit_form/text,0,p3:l83:c108-115
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-07-21,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,Candidate Fans for Parade Handouts,367.38,False,False,raw/2014/1256_coleman_final.pdf,1256,84,high,summit_form/text,0,p3:l84:c108-115
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-07-22,Nick Coleman,Nick Coleman,Parade Supplies/Candy,91.05,False,False,raw/2014/1256_coleman_final.pdf,1256,85,high,summit_form/text,0,p3:l85:c110-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-08-03,Nick Coleman,Nick Coleman,Parade Supplies/Candy,23.90,False,False,raw/2014/1256_coleman_final.pdf,1256,86,high,summit_form/text,0,p3:l86:c110-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-08-07,Nick Coleman,Nick Coleman,Parade Supplies/Candy,14.98,False,False,raw/2014/1256_coleman_final.pdf,1256,87,high,summit_form/text,0,p3:l87:c110-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-08-24,Nick Coleman,Nick Coleman,Parade Supplies/Candy,33.48,False,False,raw/2014/1256_coleman_final.pdf,1256,88,high,summit_form/text,0,p3:l88:c110-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-10-03,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,PayPal Processing Fees,3.20,False,False,raw/2014/1256_coleman_final.pdf,1256,89,high,summit_form/text,0,p3:l89:c111-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-10-15,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,Facebook Campaign,14.54,False,False,raw/2014/1256_coleman_final.pdf,1256,90,high,summit_form/text,0,p3:l90:c110-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-10-21,Summit County Republican Party,Summit County Republican Party,Mailers (Like Kind Exchange),1100.00,False,False,raw/2014/1256_coleman_final.pdf,1256,91,high,summit_form/text,0,p3:l91:c107-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-10-21,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,Campaign Mailer,1741.98,False,False,raw/2014/1256_coleman_final.pdf,1256,92,high,summit_form/text,0,p3:l92:c107-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-10-21,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,Facebook Campaign,53.71,False,False,raw/2014/1256_coleman_final.pdf,1256,93,high,summit_form/text,0,p3:l93:c110-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-11-12,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,Google Adwords,6.78,False,False,raw/2014/1256_coleman_final.pdf,1256,94,high,summit_form/text,0,p3:l94:c111-116
Nick Coleman,County Clerk,,2014,2014-12-03,Post-Election,2014-12-01,Committee to Elect Nick Coleman,Committee to Elect Nick Coleman,Repayment of Loan by Nick Coleman (to be,136.75,False,False,raw/2014/1256_coleman_final.pdf,1256,95,high,summit_form/text,0,p3:l95:c108-115
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-06-12,CustomInk,CustomInk,Stickers,355.00,False,False,raw/2014/1272_richards_final.pdf,1272,72,high,summit_form/text,0,p4:l72:c101-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-06-12,CustomInk,CustomInk,T-shirts,267.78,False,False,raw/2014/1272_richards_final.pdf,1272,73,high,summit_form/text,0,p4:l73:c101-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-09-09,PC Printink,PC Printink,Rack cards,69.63,False,False,raw/2014/1272_richards_final.pdf,1272,74,high,summit_form/text,0,p4:l74:c102-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-07-02,PC Printink,PC Printink,Square stickers,48.42,False,False,raw/2014/1272_richards_final.pdf,1272,75,high,summit_form/text,0,p4:l75:c102-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-04-28,PC Printink,PC Printink,Signs/banners/magnets/posters/rack cards,2877.68,False,False,raw/2014/1272_richards_final.pdf,1272,76,high,summit_form/text,0,p4:l76:c99-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-03-20,Summit County Clerk,Summit County Clerk,Candidate fee,781.03,False,False,raw/2014/1272_richards_final.pdf,1272,77,high,summit_form/text,0,p4:l77:c101-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-07-17,Park City,Park City,Parade fee,50.00,False,False,raw/2014/1272_richards_final.pdf,1272,78,high,summit_form/text,0,p4:l78:c102-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-09-17,Facebook,Facebook,Ad,25.03,False,False,raw/2014/1272_richards_final.pdf,1272,79,high,summit_form/text,0,p4:l79:c102-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-09-18,Facebook,Facebook,Ad,50.85,False,False,raw/2014/1272_richards_final.pdf,1272,80,high,summit_form/text,0,p4:l80:c102-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-09-29,Facebook,Facebook,Ad,82.19,False,False,raw/2014/1272_richards_final.pdf,1272,81,high,summit_form/text,0,p4:l81:c102-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-07-20,Rachel Charles PhotographyPhotos,Rachel Charles PhotographyPhotos,,40.00,False,False,raw/2014/1272_richards_final.pdf,1272,82,high,summit_form/text,0,p4:l82:c102-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-04-05,GoDaddy,GoDaddy,Website,60.00,False,False,raw/2014/1272_richards_final.pdf,1272,83,high,summit_form/text,0,p4:l83:c102-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-06-15,DiscountMugs,DiscountMugs,Pens,398.00,False,False,raw/2014/1272_richards_final.pdf,1272,84,high,summit_form/text,0,p4:l84:c101-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,2014-06-15,DiscountMugs,DiscountMugs,Backpacks,145.00,False,False,raw/2014/1272_richards_final.pdf,1272,85,high,summit_form/text,0,p4:l85:c101-108
Vicki Richards,County Recorder/Surveyor,,2014,2014-12-04,Post-Election,,Various,Various,Wal-Mart Candy for parades,200.00,False,False,raw/2014/1272_richards_final.pdf,1272,86,high,summit_form/text,0,p4:l86:c101-108
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-02-28,Summit County Clerk,Summit County Clerk,Campaign filing fee,303.02,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,121,high,summit_form/text,0,p4:l121:c112-120
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-03-01,Google Domains,Google Domains,Campaign website,12.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,122,high,summit_form/text,0,p4:l122:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-03-02,Mailchimp,Mailchimp,Email communications,11.82,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,123,high,summit_form/text,0,p4:l123:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-03-03,ActBlue,ActBlue,Fees,1.88,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,124,high,summit_form/text,0,p4:l124:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-03-09,Vantiv,Vantiv,Fees,5.44,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,125,high,summit_form/text,0,p4:l125:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-03-17,UPS Store,Ups Store,Notary - Facebook address verification for campaign advertising,10.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,126,high,summit_form/text,0,p4:l126:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-04-03,Mailchimp,Mailchimp,Email communications,11.82,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,127,high,summit_form/text,0,p4:l127:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-04-04,ActBlue,ActBlue,Fees,15.91,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,128,high,summit_form/text,0,p4:l128:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-04-11,Vantiv,Vantiv,Fees,27.77,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,129,high,summit_form/text,0,p4:l129:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-04-16,Women's Democratic Club of Utah,Women's Democratic Club of Utah,Campaign membership,30.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,130,high,summit_form/text,0,p4:l130:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-04-18,Google Domains,Google Domains,Campaign website,12.96,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,131,high,summit_form/text,0,p4:l131:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-05-03,Mailchimp,Mailchimp,Email communications,10.64,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,132,high,summit_form/text,0,p4:l132:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-05-04,ActBlue,ActBlue,Fees,3.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,133,high,summit_form/text,0,p4:l133:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-05-09,Vistaprint,Vistaprint,Business Cards,44.15,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,134,high,summit_form/text,0,p4:l134:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-05-10,Vantiv,Vantiv,Fees,5.76,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,135,high,summit_form/text,0,p4:l135:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-05-10,Name Badges Inc,Name Badges Inc,Name badges,30.26,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,136,high,summit_form/text,0,p4:l136:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-05-11,Wise Stamp,Wise Stamp,Email Signature,46.80,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,137,high,summit_form/text,0,p4:l137:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-05-16,Nine-Grain Design,Nine-Grain Design,Yard Signs,1175.50,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,138,high,summit_form/text,0,p4:l138:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-05-18,Google Domains,Google Domains,Campaign website,12.96,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,139,high,summit_form/text,0,p4:l139:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-05-31,Slack,Slack,Digital workspace,85.96,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,140,high,summit_form/text,0,p4:l140:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-06-03,ActBlue,ActBlue,Fees,7.50,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,141,high,summit_form/text,0,p4:l141:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-06-03,Mailchimp,Mailchimp,Email communications,10.64,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,142,high,summit_form/text,0,p4:l142:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-06-09,Vantiv,Vantiv,Fees,16.64,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,143,high,summit_form/text,0,p4:l143:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-06-19,Google Domains,Google Domains,Campaign website,12.96,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,144,high,summit_form/text,0,p4:l144:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-07-03,Mailchimp,Mailchimp,Email communications,10.64,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,145,high,summit_form/text,0,p4:l145:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-07-07,ActBlue,ActBlue,Fees,14.25,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,146,high,summit_form/text,0,p4:l146:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-07-11,Vantiv,Vantiv,Fees,25.20,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,147,high,summit_form/text,0,p4:l147:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-07-11,Mailchimp,Mailchimp,Email communications,45.31,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,148,high,summit_form/text,0,p4:l148:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-07-15,VoteBuilder,VoteBuilder,Marketing,249.96,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,149,high,summit_form/text,0,p4:l149:c112-120
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-07-18,Google Domains,Google Domains,Campaign website,12.96,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,150,high,summit_form/text,0,p4:l150:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-07-22,Resort Retailers,Resort Retailers,Fuel for parade float,90.45,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,151,high,summit_form/text,0,p4:l151:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-07-22,Walmart,Walmart,Candy for parade float,107.75,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,152,high,summit_form/text,0,p4:l152:c112-120
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-07-27,Town Lift,Town Lift,Digital advertising,1500.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,153,high,summit_form/text,0,p4:l153:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-01,Sticker Mule,Sticker Mule,Bstickers and buttons,192.87,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,154,high,summit_form/text,0,p4:l154:c112-120
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-03,Mailchimp,Mailchimp,Email communications,63.40,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,155,high,summit_form/text,0,p4:l155:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-05,ActBlue,ActBlue,Fees,22.52,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,156,high,summit_form/text,0,p4:l156:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-09,Vantiv,Vantiv,Fees,41.02,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,157,high,summit_form/text,0,p4:l157:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-13,Meta,Meta,Advertising,10.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,158,high,summit_form/text,0,p4:l158:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-13,Meta,Meta,Advertising,4.09,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,159,high,summit_form/text,0,p4:l159:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-14,Meta,Meta,Advertising,10.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,160,high,summit_form/text,0,p4:l160:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-16,Meta,Meta,Advertising,10.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,161,high,summit_form/text,0,p4:l161:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-17,Meta,Meta,Advertising,15.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,162,high,summit_form/text,0,p4:l162:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-18,Google Domains,Google Domains,Campaign website,12.96,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,163,high,summit_form/text,0,p4:l163:c112-122
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-18,Meta,Meta,Advertising,15.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,166,high,summit_form/text,0,p5:l166:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-20,Meta,Meta,Advertising,25.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,167,high,summit_form/text,0,p5:l167:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-22,Mailchimp,Mailchimp,Email communications,63.40,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,168,high,summit_form/text,0,p5:l168:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-22,Meta,Meta,Advertising,35.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,169,high,summit_form/text,0,p5:l169:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-23,Town Lift,Town Lift,Digital advertising,1500.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,170,high,summit_form/text,0,p5:l170:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-25,Meta,Meta,Advertising,50.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,171,high,summit_form/text,0,p5:l171:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-08-30,Meta,Meta,Advertising,75.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,172,high,summit_form/text,0,p5:l172:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-09-03,Mailchimp,Mailchimp,Email communications,63.40,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,173,high,summit_form/text,0,p5:l173:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-09-04,Meta,Meta,Advertising,75.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,174,high,summit_form/text,0,p5:l174:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-09-06,ActBlue,ActBlue,Fees,12.75,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,175,high,summit_form/text,0,p5:l175:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-09-09,Vantiv,Vantiv,Fees,25.03,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,176,high,summit_form/text,0,p5:l176:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-09-12,Meta,Meta,Advertising,95.35,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,177,high,summit_form/text,0,p5:l177:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-09-18,Google Domains,Google Domains,Campaign website,12.96,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,178,high,summit_form/text,0,p5:l178:c92-102
