date,date_basis,candidate,office,seat,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,bytes,sha256,document_id,channel,listing_url,office_source,matched_election_candidate,join_confidence,text_quality,needs_review,notes
2016-11-01,pdf_creation_date (proxy),Tal W Adair,County Council,E,2016,statement,Pre-Election,Tal W Adair — 2016 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/4020/Tal-Adair,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2016/4020_Tal-Adair.pdf,text/4020_Tal-Adair.txt,1363461,d9e2fbf0844fe3bc618dde5cf58c3bd1ec26a9c3b3467c0525f08d96da502272,4020,delisted_live_by_id,https://web.archive.org/web/20170421172238/http://www.co.summit.ut.us/536/Financial-Reports,elections_join,TAL ADAIR (REP),surname+year,low,1,sidecar illegible (handwritten/scan floor) — read the raw PDF
2016-12-12,pdf_creation_date (proxy),Tal W Adair,County Council,E,2016,statement,Post-Election,Tal W Adair — 2016 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/4278/Tal-Adair-2016-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2016/4278_Tal-Adair-2016-Final.pdf,text/4278_Tal-Adair-2016-Final.txt,1523568,40681b34987b3a73bcc6e8bba74b1fc51b5978a8f2983b5fae4e76235e46741b,4278,delisted_live_by_id,https://web.archive.org/web/20170421172238/http://www.co.summit.ut.us/536/Financial-Reports,elections_join,TAL ADAIR (REP),surname+year,low,1,sidecar illegible (handwritten/scan floor) — read the raw PDF
2018-11-01,pdf_creation_date (proxy),Margaret Olson,County Attorney,,2018,statement,Pre-Election,Margaret Olson — 2018 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8193/Margaret-Olson,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8193_Margaret-Olson.pdf,text/8193_Margaret-Olson.txt,1606936,ae7d2d7448687644bb8c3d398013d2d084eb6668db2da43705bc9ce43cc3b17f,8193,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,elections_join,DEM MARGARET OLSON,surname+year,medium,1,
2018-11-30,pdf_creation_date (proxy),Margaret Olson,County Attorney,,2018,statement,Post-Election,Margaret Olson — 2018 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8366/Margaret-Olson-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8366_Margaret-Olson-Final.pdf,text/8366_Margaret-Olson-Final.txt,1370077,dfe6165fdf86e9370c3cc0e5e502e5f6fd0ac63445c69eaf38506426993cea38,8366,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,elections_join,DEM MARGARET OLSON,surname+year,medium,1,
2018-11-01,pdf_creation_date (proxy),Michael Howard,County Auditor,,2018,statement,Pre-Election,Michael Howard — 2018 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8194/Michael-Howard,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8194_Michael-Howard.pdf,text/8194_Michael-Howard.txt,707566,01c0f33db582bfd97f4e05a528f906b90dc50fe3cfbcf1fd6adf96022bdd21f9,8194,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,elections_join,DEM MICHAEL HOWARD,surname+year,high,0,
2018-12-10,pdf_creation_date (proxy),Michael Howard,County Auditor,,2018,statement,Post-Election,Michael Howard — 2018 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8399/Michael-Howard-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8399_Michael-Howard-Final.pdf,text/8399_Michael-Howard-Final.txt,1007283,f594e0b447210835a4aa56fb0222550b11d6493a4b54158e2b4fb8aae05c20c4,8399,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,filing_text,DEM MICHAEL HOWARD,surname+year,high,0,
2018-11-01,pdf_creation_date (proxy),Kent H Jones,County Clerk,,2018,statement,Pre-Election,Kent H Jones — 2018 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8195/Kent-Jones,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8195_Kent-Jones.pdf,text/8195_Kent-Jones.txt,1044458,ea04f1084805b4c7aef170104e2de48521599e7dc6a0857ece3064f7fe7c9575,8195,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,filing_text,DEM KENT H. JONES,surname+year,high,0,
2018-11-30,pdf_creation_date (proxy),Kent H Jones,County Clerk,,2018,statement,Post-Election,Kent H Jones — 2018 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8356/Kent-Jones-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8356_Kent-Jones-Final.pdf,text/8356_Kent-Jones-Final.txt,1059329,11bb5f9cbf8bcae5a1ebfe550404b63ce2c8da66af5254c092c5b816ccd626d8,8356,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,filing_text,DEM KENT H. JONES,surname+year,high,0,
2018-11-01,pdf_creation_date (proxy),Chris Robinson,County Council,D,2018,statement,Pre-Election,Chris Robinson — 2018 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8190/Chris-Robinson,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8190_Chris-Robinson.pdf,text/8190_Chris-Robinson.txt,942837,4f9495f050ef0a62a890e45fb7c57a502b2694b7287f922b1156d617ee8e069b,8190,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,filing_text,DEM CHRISTOPHER F. ROBINSON,surname+year,high,0,
2018-11-30,pdf_creation_date (proxy),Chris Robinson,County Council,D,2018,statement,Post-Election,Chris Robinson — 2018 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8354/Christopher-Robinson-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8354_Christopher-Robinson-Final.pdf,text/8354_Christopher-Robinson-Final.txt,1084538,eb82fa071cefc6ffc45257ae12656f2c5c1f799f49a021c984e176d625bb749c,8354,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,elections_join,DEM CHRISTOPHER F. ROBINSON,surname+year,medium,1,
2018-11-01,pdf_creation_date (proxy),Glenn Wright,County Council,E,2018,statement,Pre-Election,Glenn Wright — 2018 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8191/Glenn-Wright,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8191_Glenn-Wright.pdf,text/8191_Glenn-Wright.txt,1242953,6dcb2fd3b3b7ea9ce57b1abd4c57c976b2b6c3d253023980b062e4194c766c2d,8191,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,filing_text,DEM GLENN J. WRIGHT,surname+year,high,0,
2018-11-30,pdf_creation_date (proxy),Glenn Wright,County Council,E,2018,statement,Post-Election,Glenn Wright — 2018 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8355/Glenn-Wright-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8355_Glenn-Wright-Final.pdf,text/8355_Glenn-Wright-Final.txt,1239009,28c664276d575b06d44edbcac3b6c2bb8ef7b1abad639ebb6531671cee0d4b86,8355,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,filing_text,DEM GLENN J. WRIGHT,surname+year,high,0,
2018-11-01,pdf_creation_date (proxy),Josh Mann,County Council,E,2018,statement,Pre-Election,Josh Mann — 2018 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8192/Joshua-Mann,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8192_Joshua-Mann.pdf,text/8192_Joshua-Mann.txt,1030092,576134e74702896eceb497d6b854e2e70da85a64af7b8143810477343cd5ff61,8192,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,filing_text,,none,high,0,
2018-12-10,pdf_creation_date (proxy),Josh Mann,County Council,E,2018,statement,Post-Election,Josh Mann — 2018 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8397/Joshua-Mann-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8397_Joshua-Mann-Final.pdf,text/8397_Joshua-Mann-Final.txt,245003,ad9c08b068fb9c72f93890a85990ee59694ce4695230df956c08a90119cdd945,8397,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,filing_text,,none,high,0,
2018-11-01,pdf_creation_date (proxy),Rhonda Francis,County Recorder/Surveyor,,2018,statement,Pre-Election,Rhonda Francis — 2018 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8196/R-Francis,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8196_R-Francis.pdf,text/8196_R-Francis.txt,1153507,46483d46c206147f125887455c6168fefd0aa2bce2fe8d3df8a6df34031d9d23,8196,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,elections_join,DEM RHONDA FRANCIS,surname+year,medium,1,
2018-11-30,pdf_creation_date (proxy),Rhonda Francis,County Recorder/Surveyor,,2018,statement,Post-Election,Rhonda Francis — 2018 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8359/Rhonda-Francis-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8359_Rhonda-Francis-Final.pdf,text/8359_Rhonda-Francis-Final.txt,1146693,5b0db68c27340d6faa5602ce8e45f2a911d90acdd7412e3038c52924d054d069,8359,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,elections_join,DEM RHONDA FRANCIS,surname+year,medium,1,
2018-11-01,pdf_creation_date (proxy),Justin Martinez,County Sheriff,,2018,statement,Pre-Election,Justin Martinez — 2018 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8205/Justin-Martinez,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8205_Justin-Martinez.pdf,text/8205_Justin-Martinez.txt,884855,3fdb9720c34723abfd6df90937fc55fa602a3f430502c95aca6fccdce9aa2849,8205,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,filing_text,DEM JUSTIN MARTINEZ,surname+year,high,0,
2018-11-30,pdf_creation_date (proxy),Justin Martinez,County Sheriff,,2018,statement,Post-Election,Justin Martinez — 2018 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/8358/Justin-Martinez-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2018/8358_Justin-Martinez-Final.pdf,text/8358_Justin-Martinez-Final.txt,1214140,c4b98b84d69017f06bf1ed1e814cdb472a2275b2ce31c89bc2646c286886c03c,8358,delisted_live_by_id,https://web.archive.org/web/20190618092626/http://www.co.summit.ut.us/536/Financial-Reports,filing_text,DEM JUSTIN MARTINEZ,surname+year,high,0,
2020-10-26,pdf_creation_date (proxy),Stephanie Larsen,County Assessor,,2020,statement,Pre-Election,Stephanie Larsen — 2020 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/11862/Larsen,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/11862_Larsen.pdf,text/11862_Larsen.txt,682884,e22cd9ac1a615cbd0471985fdfd4b0147ea5ecfb9bc6984a99e645c1bfe2c252,11862,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM STEPHANIE LARSEN,surname+year,high,0,
2020-12-03,pdf_creation_date (proxy),Stephanie Larsen,County Assessor,,2020,statement,Post-Election,Stephanie Larsen — 2020 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/12947/Stephanie-Larsen,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/12947_Stephanie-Larsen.pdf,text/12947_Stephanie-Larsen.txt,238125,4c0773c52b2320cfc9a95f5cf93c41cf5ca79bfab23f796a57ed1e12da4c70a9,12947,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM STEPHANIE LARSEN,surname+year,high,0,
2020-10-26,pdf_creation_date (proxy),Douglas Clyde,County Council,B,2020,statement,Pre-Election,Douglas Clyde — 2020 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/11860/Clyde,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/11860_Clyde.pdf,text/11860_Clyde.txt,416816,e1ff3f0ea819e42b61d80f41410c08f4bc8df4b23651272b117d5e9083b39677,11860,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM DOUGLAS CLYDE,surname+year,low,1,sidecar illegible (handwritten/scan floor) — read the raw PDF
2020-12-03,pdf_creation_date (proxy),Douglas Clyde,County Council,B,2020,statement,Post-Election,Douglas Clyde — 2020 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/12941/Doug-Clyde-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/12941_Doug-Clyde-Final.pdf,text/12941_Doug-Clyde-Final.txt,428317,cfd5a4557e452796f63f1eaaeef90f462b2d37e7e83ec9af3bcb58c5ffb37d8e,12941,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM DOUGLAS CLYDE,surname+year,low,1,sidecar illegible (handwritten/scan floor) — read the raw PDF
2020-06-23,pdf_creation_date (proxy),Malena Stevens,County Council,C,2020,statement,Primary,Malena Stevens — 2020 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/11110/Stevens,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/11110_Stevens.pdf,text/11110_Stevens.txt,2089742,df9398264d73bf7826942a55cc1e892f54833b083aa6e973180d35f4947802c1,11110,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM MALENA STEVENS,surname+year,high,0,
2020-10-26,pdf_creation_date (proxy),Malena Stevens,County Council,C,2020,statement,Pre-Election,Malena Stevens — 2020 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/11861/Stevens,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/11861_Stevens.pdf,text/11861_Stevens.txt,777850,f2856135925076b76d1eaec6ed84faa99d48aff0c0d45d920e9f57ddf569acea,11861,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM MALENA STEVENS,surname+year,medium,1,
2020-12-03,pdf_creation_date (proxy),Malena Stevens,County Council,C,2020,statement,Post-Election,Malena Stevens — 2020 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/12943/Melana-Stevens-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/12943_Melana-Stevens-Final.pdf,text/12943_Melana-Stevens-Final.txt,786873,5767e0f6d4c297e6d74db210da07d8865916f1b82c52575482ef87b10c359f9a,12943,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM MALENA STEVENS,surname+year,medium,1,
2020-10-26,pdf_creation_date (proxy),Roger Armstrong,County Council,A,2020,statement,Pre-Election,Roger Armstrong — 2020 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/11859/Armstrong,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/11859_Armstrong.pdf,text/11859_Armstrong.txt,1151322,d1938eedb02181e9691ca5cf6c2a680edf6903397772d2810c4f4160301e3950,11859,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM ROGER ARMSTRONG,surname+year,high,0,
2020-12-03,pdf_creation_date (proxy),Roger Armstrong,County Council,A,2020,statement,Post-Election,Roger Armstrong — 2020 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/12942/Roger-Armstrong-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/12942_Roger-Armstrong-Final.pdf,text/12942_Roger-Armstrong-Final.txt,1140065,c177e85dc6ca53eaa240a2c7d53d9444515e0d5f3bd262e19ca845ee7b7d510b,12942,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM ROGER ARMSTRONG,surname+year,high,0,
2020-10-26,pdf_creation_date (proxy),Rhonda Francis,County Recorder/Surveyor,,2020,statement,Pre-Election,Rhonda Francis — 2020 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/11863/Francis,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/11863_Francis.pdf,text/11863_Francis.txt,1310217,c11e5644c3d0e9035416d7562c8dd1c46e06dfd6f61baa1528e125a3603fe2d6,11863,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM RHONDA FRANCIS,surname+year,medium,1,
2020-12-03,pdf_creation_date (proxy),Rhonda Francis,County Recorder/Surveyor,,2020,statement,Post-Election,Rhonda Francis — 2020 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/12944/Rhonda-Francis-Final,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/12944_Rhonda-Francis-Final.pdf,text/12944_Rhonda-Francis-Final.txt,951592,c915a489025651b0b52374fdfe9c8de00418ce56cfb364422103ece7563b2dd5,12944,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM RHONDA FRANCIS,surname+year,low,1,sidecar illegible (handwritten/scan floor) — read the raw PDF
2020-10-26,pdf_creation_date (proxy),Corrie Forsling,County Treasurer,,2020,statement,Post-Election,Corrie Forsling — 2020 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/11871/Forsling,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2020/11871_Forsling.pdf,text/11871_Forsling.txt,977057,300e8bf952c7f7aa5fa2c37d6a276f34e1ab909d0c1ae2b68f625833c4b55ce3,11871,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM CORRIE FORSLING,surname+year,high,0,
,,Margaret Olson,County Attorney,,2022,statement,Pre-Election,Margaret Olson — 2022 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20641/Olson-Pre-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20641_Olson-Pre-Election-2022.pdf,text/20641_Olson-Pre-Election-2022.txt,125912,3c27638b8581bc2cd0e0adb0cbc58f67dac329c6a10c35234b5b4d831af17e74,20641,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM MARGARET OLSON,surname+year,high,0,
,,Margaret Olson,County Attorney,,2022,statement,Post-Election,Margaret Olson — 2022 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20760/Olson-Post-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20760_Olson-Post-Election-2022.pdf,text/20760_Olson-Post-Election-2022.txt,80110,5adc301c7a333396b6102503da2496d4a238bd2f99de495b8dc268e3cddc66d4,20760,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM MARGARET OLSON,surname+year,low,1,sidecar illegible (handwritten/scan floor) — read the raw PDF
,,Cindy Marchant Keyes,County Auditor,,2022,statement,Pre-Election,Cindy Marchant Keyes — 2022 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20636/Keyes-Pre-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20636_Keyes-Pre-Election-2022.pdf,text/20636_Keyes-Pre-Election-2022.txt,156696,f27b4bd87162a1afb5c44f6d7166f9a24fa7dbb390c1f0da4a6f146b1106498c,20636,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM CINDY MARCHANT KEYES,surname+year,high,0,
2022-12-06,pdf_creation_date (proxy),Cindy Marchant Keyes,County Auditor,,2022,statement,Post-Election,Cindy Marchant Keyes — 2022 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20757/Keyes-Post-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20757_Keyes-Post-Election-2022.pdf,text/20757_Keyes-Post-Election-2022.txt,791385,f75c90b7b62ee6ba1fd02ad70b9ec6d8fd726acfe6e6604e940da1232ad4b48d,20757,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM CINDY MARCHANT KEYES,surname+year,high,0,
,,Dawn Mathiesen Langston,County Clerk,,2022,statement,Pre-Election,Dawn Mathiesen Langston — 2022 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20637/Langstone-Pre-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20637_Langstone-Pre-Election-2022.pdf,text/20637_Langstone-Pre-Election-2022.txt,77765,3386e5fcd89a90da40a7cdbf23ab8996c0ab546c5287dd0b0e0f544acbce040d,20637,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,Write-In: DAWN MATHIESEN LANGSTON,surname+year,high,0,
2022-07-15,pdf_creation_date (proxy),Dawn Mathiesen Langston,County Clerk,,2022,statement,Post-Election,Dawn Mathiesen Langston — 2022 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20765/Langston-Post-Election-2022,2026-08-01,text,pdftotext -layout,raw/2022/20765_Langston-Post-Election-2022.pdf,text/20765_Langston-Post-Election-2022.txt,239829,0b98c2aa99f6c9148c6f19a9fecaa0b3e38121f4a5b131663b01f9ea89f36bf9,20765,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,Write-In: DAWN MATHIESEN LANGSTON,surname+year,high,0,
,,Eve Furse,County Clerk,,2022,statement,Pre-Election,Eve Furse — 2022 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20651/Furse-Pre-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20651_Furse-Pre-Election-2022.pdf,text/20651_Furse-Pre-Election-2022.txt,774143,4d70f90430dfd211becf84b1a611486f278885025ec7c5d54f6ecf5afa493221,20651,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM EVE FURSE,surname+year,high,0,
2022-12-09,pdf_creation_date (proxy),Eve Furse,County Clerk,,2022,statement,Post-Election,Eve Furse — 2022 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20762/Furse-Post-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20762_Furse-Post-Election-2022.pdf,text/20762_Furse-Post-Election-2022.txt,13848500,9f224d1b6cdfe4a5929c9391554d4dec8bdfb19f9ca70184fc7e16c3c3d2e7c8,20762,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM EVE FURSE,surname+year,high,0,
,,Byron L. Ames,County Council,E,2022,statement,Primary,Byron L. Ames — 2022 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/19764/Ames-Primary-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/19764_Ames-Primary-2022.pdf,text/19764_Ames-Primary-2022.txt,91005,ce8a6518abf89e194f20583b980d66ab42db9799858499d2db6ead1cde344bbb,19764,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,,none,high,0,
,,Canice Harte,County Council,E,2022,statement,Pre-Election,Canice Harte — 2022 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20634/Harte-Pre-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20634_Harte-Pre-Election-2022.pdf,text/20634_Harte-Pre-Election-2022.txt,146044,49b428bf443b159ce5e59a9103f16253521f4670df4ddcc4a7e08e4bce220865,20634,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM CANICE HARTE,surname+year,high,0,
2022-12-05,pdf_creation_date (proxy),Canice Harte,County Council,E,2022,statement,Post-Election,Canice Harte — 2022 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20752/Harte-Post-Election-2022,2026-08-01,text,pdftotext -layout,raw/2022/20752_Harte-Post-Election-2022.pdf,text/20752_Harte-Post-Election-2022.txt,520415,8e24931bd222f6e8bec688fdb794f6a45899edb662bc1e87f55e1697c436ef58,20752,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM CANICE HARTE,surname+year,high,0,
,,Christopher F. Robinson,County Council,D,2022,statement,Pre-Election,Christopher F. Robinson — 2022 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20645/Robinson-Pre-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20645_Robinson-Pre-Election-2022.pdf,text/20645_Robinson-Pre-Election-2022.txt,102546,6395740a8dd0d07075e5c2f7cb0f33c36a9e12589291e482fa1ad8c1f81fbe78,20645,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM CHRISTOPHER F. ROBINSON,surname+year,high,0,
2022-11-13,pdf_creation_date (proxy),Christopher F. Robinson,County Council,D,2022,statement,Post-Election,Christopher F. Robinson — 2022 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20761/Robinson-Post-Election-2022,2026-08-01,text,pdftotext -layout,raw/2022/20761_Robinson-Post-Election-2022.pdf,text/20761_Robinson-Post-Election-2022.txt,224094,b9051c886c8eec1031db506c605494d182645b89f7277a85bf9969bbb35e7f1c,20761,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM CHRISTOPHER F. ROBINSON,surname+year,high,0,
,,Coleen Reardon,County Council,E,2022,statement,Primary,Coleen Reardon — 2022 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/19768/Reardon-Primary-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/19768_Reardon-Primary-2022.pdf,text/19768_Reardon-Primary-2022.txt,126232,c0e9dd48275867bd9d80b876107bac14e0f94fdea7959474f174812c83e33e43,19768,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,,none,medium,1,
,,Holly McClure,County Council,D,2022,statement,Pre-Election,Holly McClure — 2022 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20639/McClure-Pre-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20639_McClure-Pre-Election-2022.pdf,text/20639_McClure-Pre-Election-2022.txt,255528,c8b60d028be8ffa574125d0f0732d71b1bd9e4386b5e5f1db8bb51e9b759511d,20639,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,REP HOLLY MCCLURE,surname+year,high,0,
