application_id,app_key,body_id,name,rep_title
139,Council|s|meeting_minutes/minutes/2023/2023-03-06/2023-03-08_city-council-meeting.md|9,1,,"ADOPT ORDINANCE 2023-08; REVISION OF TABLE 1 OF THE CITY’S TRANSPORTATION CODE ESTABLISHING THE MAXIMUM SPEED LIMITS WITH THE INCLUSION OF PHASING BASED UPON THE ADDED ITEMS THAT MANDATE THE TRAFFIC FLOW, AS WELL AS A 30 MILE AN HOUR SPEED LIMIT IMPOSED UPON 400 EAST, AND EFFECTIVE ON MARCH 24, 2023"
140,RDA|s|pmn_backfill/text/RDA_2598_1043407.txt|1,3,,APPROVE THE CONSENT ITEMS AS PRESENTED
141,RDA|s|pmn_backfill/text/RDA_2598_1043407.txt|2,3,,ADJOURN THE MEETING AT 8:52 PM
142,RDA|s|pmn_backfill/text/RDA_2598_1043409.txt|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
143,RDA|s|pmn_backfill/text/RDA_2598_1043409.txt|2,3,,GO INTO A PUBLIC HEARING AT 6:01 PM
144,RDA|s|pmn_backfill/text/RDA_2598_1043409.txt|3,3,,CLOSE THE PUBLIC HEARING AT 6:16 PM
145,RDA|s|pmn_backfill/text/RDA_2598_1043409.txt|4,3,,THAT WE ADOPT RESOLUTION U2023-02
146,RDA|s|pmn_backfill/text/RDA_2598_1043411.txt|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
147,RDA|s|pmn_backfill/text/RDA_2598_1043411.txt|2,3,,APPROVE RESOLUTION U2023-03 TO APPROVE THE INTERLOCAL AGREEMENT BY AND BETWEEN THE VINEYARD RDA AND VINEYARD CITY FOR THE VINEYARD HTRZ
148,RDA|s|pmn_backfill/text/RDA_2598_1043411.txt|3,3,,ADJOURN THE MEETING AT 8:44 PM
149,Council|s|meeting_minutes/minutes/2023/2023-04-24/2023-04-27_city-council-special-session.md|2,1,,APPROVE THE PLAT AS SHOWN WITH THE STIPULATIONS APPROVED PREVIOUSLY
150,RDA|s|pmn_backfill/text/RDA_2598_1043415.txt|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
151,RDA|s|pmn_backfill/text/RDA_2598_1043415.txt|3,3,,ADJOURN THE MEETING AT 7:17 PM
152,RDA|s|pmn_backfill/text/RDA_2598_1043417.txt|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
153,RDA|s|pmn_backfill/text/RDA_2598_1043417.txt|2,3,,OPEN THE PUBLIC HEARING AT 7:04 PM
154,RDA|s|pmn_backfill/text/RDA_2598_1043417.txt|3,3,,CLOSE THE PUBLIC HEARING AT 7:05 PM
155,RDA|s|pmn_backfill/text/RDA_2598_1043417.txt|4,3,,ADJOURN THE MEETING AT 7:39 PM
156,RDA|s|pmn_backfill/text/RDA_2598_1043419.txt|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
157,RDA|s|pmn_backfill/text/RDA_2598_1043419.txt|2,3,,OPEN THE PUBLIC HEARING AT 7:27 PM
158,RDA|s|pmn_backfill/text/RDA_2598_1043419.txt|3,3,,CLOSE THE PUBLIC HEARING AT 7:28 PM
159,RDA|s|pmn_backfill/text/RDA_2598_1043419.txt|6,3,,ADJOURN THE MEETING AT 7:40 PM
160,RDA|s|pmn_backfill/text/RDA_2598_1050529.txt|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
161,RDA|s|pmn_backfill/text/RDA_2598_1050529.txt|2,3,,OPEN THE PUBLIC HEARING AT 8:16 PM
162,RDA|s|pmn_backfill/text/RDA_2598_1050529.txt|3,3,,CLOSE THE PUBLIC HEARING AT 8:25 PM
163,RDA|s|pmn_backfill/text/RDA_2598_1050529.txt|4,3,,"THAT THE RDA APPROVE AND ADOPT RESOLUTION U2023-08 TO EXTEND THE LIFE OF THE RDA IN THE MAPPED AREAS, ALL REMAINING UNTRIGGERED"
164,RDA|s|pmn_backfill/text/RDA_2598_1050529.txt|5,3,,OPEN THE PUBLIC HEARING AT 8:26 PM
165,RDA|s|pmn_backfill/text/RDA_2598_1050529.txt|6,3,,CLOSE THE PUBLIC HEARING AT 8:27 PM
166,RDA|s|pmn_backfill/text/RDA_2598_1050529.txt|7,3,,"CONTINUE THIS ITEM TO NOVEMBER 8, 2023 MEETING"
167,RDA|s|pmn_backfill/text/RDA_2598_1050529.txt|8,3,,ADJOURN THE MEETING AT 8:27 PM
168,Council|s|meeting_minutes/minutes/2023/2023-11-06/2023-11-08_city-council-meeting.md|4,1,,"CONTINUE THE PUBLIC HEARING FOR THE HOMESTEAD POD ONE, LIVE/WORK DEVELOPMENT AGREEMENT TO THE DECEMBER 13, 2023 CITY COUNCIL MEETING"
169,RDA|s|pmn_backfill/text/RDA_2598_1065639.txt|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
170,RDA|s|pmn_backfill/text/RDA_2598_1065639.txt|3,3,,ADJOURN THE MEETING AT 7:02 PM
171,Council|s|meeting_minutes/minutes/2023/2023-12-04/2023-12-06_city-council-special-session.md|4,1,,ADOPT ORDINANCE 2023-30 MEDICAL AND COMMERCIAL USES WITH STATED AMENDMENTS: A PERMITTED USE FOR HELIPORTS AND VERTIPORTS ON ALL MEDICAL FACILITIES AND A CONDITIONAL USE ON ALL OTHER INSTANCES
172,Council|s|meeting_minutes/minutes/2023/2023-12-04/2023-12-06_city-council-special-session.md|5,1,,ADOPT RESOLUTION 2023-50 HOMESTEADS POD 1 LIVE/WORK DEVELOPMENT AGREEMENT AS AMENDED
173,RDA|s|pmn_backfill/text/RDA_2598_1065641.txt|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
174,RDA|s|pmn_backfill/text/RDA_2598_1065641.txt|2,3,,ADOPT RESOLUTION U2023-10 APPROVING THE ANDERSON GENEVA EAST RDA APPLICATION AND ALLOWING THE CHAIR TO SIGN THIS RDA REIMBURSEMENT AGREEMENT WITH STIPULATIONS AS NOTED. • LAND DONATION FOR A FIRE STATION AND A CEMETERY
175,RDA|s|pmn_backfill/text/RDA_2598_1065641.txt|3,3,,ADJOURN THE MEETING AT 11:25PM
176,Council|s|meeting_minutes/minutes/2023/2023-12-11/2023-12-13_city-council-meeting.md|6,1,,"APPROVE THE TWO AGREEMENTS, LAND DONATION AND THE DEVELOPMENT AGREEMENT WITH ANDERSON GENEVA LLC WITH THE ADDITION AS NOTED BY THE OWNER"
177,Council|s|meeting_minutes/minutes/2023/2023-12-11/2023-12-13_city-council-meeting.md|7,1,,APPROVE REQUESTED FIRST AMENDMENT TO THE LAND DONATION AND DEVELOPMENT AGREEMENT AS DESCRIBED IN THE ATTACHED RESOLUTION AS DISCUSSION
178,Council|s|meeting_minutes/minutes/2023/2023-12-11/2023-12-13_city-council-meeting.md|17,1,,APPROVE RESOLUTION 2023-54 DEVELOPMENT AGREEMENT FOR THE FORGE WITH THE NOTED ADDITIONS AS PROPOSED BY OUR LEGAL COUNCIL: o STRIKE SECTION 4.4 o STRIKE EXHIBIT F AND LAST SENTENCE OF SECTION 1.2.39 o LANGUAGE REMAINS ABOUT PC APPROVAL OF PROPOSED REGIONALLY SIGNIFICANT ENTERTAINMENT ANCHOR; ADD D...
179,RDA|s|pmn_backfill/text/RDA_2598_1121631.txt|1,3,,APPROVE THE CONSENT ITEMS AS PRESENTED WITH THE REMOVAL OF ITEM 2.2 TO THE NEXT MEETING
180,RDA|s|pmn_backfill/text/RDA_2598_1121631.txt|2,3,,"CONTINUE THIS ITEM TO THE NEXT MEETING ON DECEMBER 27, 2023"
181,RDA|s|pmn_backfill/text/RDA_2598_1121631.txt|3,3,,APPROVE THE REQUESTED FIRST AMENDMENT TO THE LAND DONATION DEVELOPMENT AGREEMENT AS DESCRIBED IN THE ATTACHED RESOLUTION
182,RDA|s|pmn_backfill/text/RDA_2598_1121631.txt|4,3,,ADJOURN THE MEETING AT 12:39 AM
183,RDA|s|pmn_backfill/text/RDA_2598_1140605.txt|1,3,,"GO INTO A CLOSED SESSION IMMEDIATELY IN THE CITY OFFICE’S CONFERENCE ROOM TO DISCUSS THE CHARACTER, PROFESSIONAL COMPETENCE, OR PHYSICAL OR MENTAL HEALTH OF AN INDIVIDUAL"
184,RDA|s|pmn_backfill/text/RDA_2598_1140605.txt|2,3,,ADOPT RDA RESOLUTION U2023- 12 AUTHORIZING THE BOARD CHAIR TO ENTER INTO A CONSULTANT AGREEMENT WITH JOSH DANIELS FOR THE POSITION OF VINEYARD REDEVELOPMENT AGENCY DIRECTOR
185,RDA|s|pmn_backfill/text/RDA_2598_1140605.txt|3,3,,"• CARRY OVER THE RESCISSION LANGUAGE FROM SECTION 2.2 OF THE DEVELOPMENT AGREEMENT. ADDING IDENTICAL LANGUAGE THAT IF BY DECEMBER 31, 2026 THEY HAVE NOT PULLED A BUILDING PERMIT AND BEGAN VERTICAL CONSTRUCTION ON THE INITIAL PHASE THEN THE CITY SHALL HAVE THE RIGHT TO REVOKE THE REIMBURSEMENT AGR..."
186,RDA|s|pmn_backfill/text/RDA_2598_1140605.txt|4,3,,ADJOURN THE MEETING AT 9:51 PM
187,Council|s|meeting_minutes/minutes/2024/2024-01-22/2024-01-24_city-council-meeting.md|8,1,,"ADOPT ORDINANCE 2024-01, PRELIMINARY SUBDIVISION APPLICATIONS, AS PRESENTED"
188,Council|s|meeting_minutes/minutes/2024/2024-01-22/2024-01-24_city-council-meeting.md|9,1,,"ADOPT ORDINANCE 2024-02, FINAL SUBDIVISION APPLICATIONS WITH THE AMENDMENT THAT THE FINAL PLAT BE RECORDED AT UTAH COUNTY WITHIN ONE (1) YEAR, WITH THE OPTION FOR AN APPLICANT TO PETITION THE DRC FOR A SIX (6) MONTH EXTENSION. THE APPLICANT MAY RECEIVE UP TO TWO (2) EXTENSIONS"
189,Council|s|meeting_minutes/minutes/2024/2024-03-11/2024-03-13_city-council-meeting.md|8,1,,ADOPT ORDINANCE 2024-04 TO AMEND THE TECHNOLOGY ELEMENT OF THE VINEYARD GENERAL PLAN TO SAFEGUARD PRIVACY AND THE PROTECTION OF SENSITIVE INFORMATION IN THE IMPLEMENTATION OF TECHNOLOGY AS PRESENTED
190,RDA|s|pmn_backfill/text/RDA_2598_1140493.txt|1,3,,BOARDMEMBER RASMUSSEN MOVE TO APPROVE THE CONSENT ITEM AS PRESENTED
191,RDA|s|pmn_backfill/text/RDA_2598_1140493.txt|2,3,,go into a closed session for a strategy session to discuss pending or reasonably imminent litigation immediately following the RDA meeting in the city council chambers
192,RDA|s|pmn_backfill/text/RDA_2598_1142289.txt|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
193,RDA|s|pmn_backfill/text/RDA_2598_1142289.txt|2,3,,"THAT THE RDA APPROVE THE REIMBURSEMENT REQUEST BY EDGE HOMES, LLC FOR $129,463.40 FOR WORK COMPLETED FOR 300 WEST AND LOOP ROAD EXTENSIONS"
194,RDA|s|pmn_backfill/text/RDA_2598_1121395.txt|1,3,,APPROVE CONSENT ITEM 3.1 AS PRESENTED
195,RDA|s|pmn_backfill/text/RDA_2598_1121395.txt|2,3,,APPROVE CONSENT ITEM 3.2 AS PRESENTED
196,RDA|s|pmn_backfill/text/RDA_2598_1121395.txt|3,3,,ADOPT RESOLUTION U 2024-01 AS PRESENTED
197,RDA|s|pmn_backfill/text/RDA_2598_1140487.txt|1,3,,APPROVE CONSENT ITEMS 3.1 AND 3.2
198,RDA|s|pmn_backfill/text/RDA_2598_1140139.txt|1,3,,APPROVE THE CONSENT ITEM AS APPROVED
199,RDA|s|pmn_backfill/text/RDA_2598_1140139.txt|2,3,,OPEN A PUBLIC HEARING AT 6:09 PM
200,RDA|s|pmn_backfill/text/RDA_2598_1140139.txt|3,3,,CONTINUE THE PUBLIC HEARING TO JUNE 12TH 2024
201,RDA|s|pmn_backfill/text/RDA_2598_1177479.txt|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
202,RDA|s|pmn_backfill/text/RDA_2598_1177479.txt|2,3,,CLOSE THE PUBLIC HEARING at 6:23 PM
203,RDA|s|pmn_backfill/text/RDA_2598_1214663.txt|1,3,,APPROVE THE CONSENT ITEMS AS PRESENTED
204,RDA|s|pmn_backfill/text/RDA_2598_1214663.txt|2,3,,ENTER A PUBLIC HEARING AT 6:02 PM
205,RDA|s|pmn_backfill/text/RDA_2598_1214663.txt|3,3,,CLOSE THE PUBLIC HEARING AT 6:13 PM
206,RDA|s|pmn_backfill/text/RDA_2598_1214663.txt|4,3,,ADOPT RESOLUTION U2024-02
207,Council|s|meeting_minutes/minutes/2024/2024-08-26/2024-08-28_city-council-meeting.md|7,1,,ADOPT ORDINANCE #2024-10 ALLOWING EVENT CENTERS IN THE FOI DISTRICT THROUGH THE PROVISION OF A CONDITIONAL USE PERMIT
208,RDA|s|meeting_minutes/minutes/2024/2024-08-26/2024-08-28_redevelopment-agency-board-meeting.md|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
209,RDA|s|pmn_backfill/text/RDA_2598_1227493.txt|1,3,,APPROVE THE CONSENT ITEM
210,RDA|s|pmn_backfill/text/RDA_2598_1227493.txt|2,3,,GO INTO A PUBLIC HEARING AT 6:05 PM
211,RDA|s|pmn_backfill/text/RDA_2598_1227493.txt|3,3,,CLOSE THE PUBLIC HEARING AT 6:06 PM
212,RDA|s|meeting_minutes/minutes/2025/2025-01-27/2025-01-29_redevelopment-agency-board-meeting.md|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
213,RDA|s|meeting_minutes/minutes/2025/2025-01-27/2025-01-29_redevelopment-agency-board-meeting.md|2,3,,postpone this item to the meeting
214,RDA|s|meeting_minutes/minutes/2025/2025-02-10/2025-02-12_redevelopment-agency-board-meeting.md|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
215,RDA|s|meeting_minutes/minutes/2025/2025-02-10/2025-02-12_redevelopment-agency-board-meeting.md|2,3,,ENTER A CLOSED SESSION AT 6:34 PM FOR THE PURPOSE OF A STRATEGY SESSION TO DISCUSS PENDING OR REASONABLY IMMINENT LITIGATION
216,RDA|s|meeting_minutes/minutes/2025/2025-02-24/2025-02-26_redevelopment-agency-board-meeting.md|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
217,RDA|s|meeting_minutes/minutes/2025/2025-02-24/2025-02-26_redevelopment-agency-board-meeting.md|2,3,,GO INTO A CLOSED SESSION IMMEDIATELY IN THE CONFERENCE ROOM FOR A STRATEGY SESSION TO DISCUSS PENDING OR REASONABLY IMMINENT LITIGATION
218,RDA|s|meeting_minutes/minutes/2025/2025-02-24/2025-02-26_redevelopment-agency-board-meeting.md|3,3,,APPROVE THE SETTLEMENT AGREEMENT AS PRESENTED
219,Council|s|meeting_minutes/minutes/2025/2025-03-10/2025-03-12_city-council-meeting.md|3,1,,MOVE THE PUBLIC HEARING TO THE NEXT CITY COUNCIL MEETING ON MARCH 26TH 2025 at 6:00 PM. SHE ALSO MOTIONED TO MOVE THE PARKS AND RECREATION MASTER PLAN TO THE NEXT MEETING
220,RDA|s|meeting_minutes/minutes/2025/2025-04-28/2025-04-30_redevelopment-agency-board-meeting.md|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
221,RDA|s|meeting_minutes/minutes/2025/2025-04-28/2025-04-30_redevelopment-agency-board-meeting.md|2,3,,ADOPT RESOLUTION U2025-02 AS PRESENTED
222,RDA|s|meeting_minutes/minutes/2025/2025-05-12/2025-05-14_redevelopment-agency-board-meeting.md|1,3,,APPROVE THE CONSENT ITEM AS PRSENTED
223,Council|s|meeting_minutes/minutes/2025/2025-05-26/2025-05-28_city-council-meeting.md|9,1,,ADOPT ORDINANCE 2025-08 THE WASTEWATER MASTER PLAN AS PRESENTED
224,Council|s|meeting_minutes/minutes/2025/2025-05-26/2025-05-28_city-council-meeting.md|10,1,,ADOPT ORDINANCE 2025-09 THE WATER MASTER PLAN AS PRESENTED
225,Council|s|meeting_minutes/minutes/2025/2025-05-26/2025-05-28_city-council-meeting.md|13,1,,"ADOPT RESOLUTION 2025-23, CONSOLIDATED FEE SCHEDULE AMENDMENTS, WITH THE EXCEPTION OF REMOVING THE PARKS AND RECREATION FACILITIES MASTER PLAN IMPACT FEES AND THE GROVE PARK CONCESSIONS CONTRACT FEES"
226,RDA|s|meeting_minutes/minutes/2025/2025-05-26/2025-05-28_redevelopment-agency-board-meeting.md|2,3,,CLOSE THE PUBLIC HEARING AT 6:50 PM. BOAD MEMBER CAMERON
227,RDA|s|meeting_minutes/minutes/2025/2025-06-09/2025-06-11_redevelopment-agency-board-meeting.md|1,3,,APPROVE THE CONSENT ITEM AS PRESENTED
228,Council|s|meeting_minutes/minutes/2025/2025-06-23/2025-06-25_city-council-meeting.md|14,1,,"POSTPONE THE PUBLIC HEARING FOR THE TRANSPORTATION MASTER PLAN AND IMPACT FEE ANALYSIS TO THE AUGUST 13, 2025, CITY COUNCIL MEETING"
229,RDA|s|meeting_minutes/minutes/2025/2025-06-23/2025-06-25_redevelopment-agency-board-meeting.md|1,3,,CLOSE THE PUBLIC HEARING AT 6:14 PM
230,Council|s|meeting_minutes/minutes/2025/2025-10-06/2025-10-08_city-council-meeting.md|8,1,,"SUPPORT THE DRAFT VINEYARD STATION AREA PLAN AS A WORKING DOCUMENT, ENABLING THE CERTIFICATION REVIEW BY MAG AND THE SAP POLICY COMMITTEE"
231,Council|s|meeting_minutes/minutes/2025/2025-10-20/2025-10-22_city-council-meeting.md|8,1,,"APPROVE ORDINANCE 2025-14 AS PRESENTED BY CITY ATTORNEY JAYME BLAKESLEY: “D. DISTRICT ENERGY PLANTS ARE EXEMPT FROM THE ARCHITECTURAL BUILDING STANDARDS SET FORTH BUT MUST BE SCREENED AND MEET SITE PLAN, LANDSCAPING, AND PARKING REQUIREMENTS.”"
232,Council|s|meeting_minutes/minutes/2026/2026-06-08/2026-06-09_city-council-meeting.md|7,1,,not to approve the Holdaway Fields Development agreement as amended
233,PlanningCommission|s|planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md|3,2,,APPROVE THE SIGN STANDARD WAIVER WITH LISTED CONDITIONS BY STAFF FOR SWIG
234,PlanningCommission|s|planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md|4,2,,RECOMMEND APPROVAL OF THE PRELIMINARY AND FINAL YARD C PLAT WITH CONDITIONS AS RECOMMENDED BY STAFF. CONDITIONS: 1. THE APPLICANT PAYS ANY OUTSTANDING FEES 2. THE APPLICANT MAKES ANY REDLINE CORRECTIONS PRIOR TO THE RECORDATION OF THE PLAT. 3. ALL CITY AND COUNTY REQUIREMENTS WILL NEED TO BE MET...
235,PlanningCommission|s|planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md|1,2,,APPROVE THE SIGN STANDARD WAIVER WITH LISTED CONDITIONS FOR T-MOBILE
236,PlanningCommission|s|planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md|4,2,,FORWARD A RECOMMENDATION OF APPROVAL TO THE CITY COUNCIL OF THE PROPOSED REZONE
237,PlanningCommission|s|planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md|8,2,,"APPROVE THE SITE PLAN AMENDMENT OF LOT 4 WITHIN YARD B WITH THE CONDITIONS AS PRESENTED BY STAFF ON THE SCREEN. CONDITIONS: 1. THIS APPROVAL OF THE SITE PLAN WILL ONLY TAKE INTO EFFECT IF THE CITY COUNCIL APPROVES THE ZONING TEXT AMENDMENT OF THE PARKING REQUIREMENTS ON MAY 13, 2020. 2. THIS PROJ..."
238,PlanningCommission|s|planning_commission/minutes/2020/2020-06-01/2020-06-03_planning-commission-meeting.md|1,2,,APPROVE THE SIGN STANDARD WAIVER WITH LISTED CONDITIONS BY STAFF FOR CRAWFORD LEISHMAN DENTAL
239,PlanningCommission|s|planning_commission/minutes/2020/2020-06-01/2020-06-03_planning-commission-meeting.md|2,2,,APPROVE THE SIGN STANDARD WAIVER WITH LISTED CONDITIONS BY STAFF FOR UTAH VALLEY PEDIATRICS
240,PlanningCommission|s|planning_commission/minutes/2020/2020-06-01/2020-06-03_planning-commission-meeting.md|3,2,,APPROVE THE SIGN STANDARD WAIVER WITH LISTED CONDITIONS BY STAFF FOR THE VINEYARD PROFESSIONAL BUILDING
241,PlanningCommission|s|planning_commission/minutes/2020/2020-06-01/2020-06-03_planning-commission-meeting.md|15,2,,APPROVE PHASE 1 OF THE VINEYARD PUBLIC WORKS YARD AND BUILDING SITE PLAN
242,PlanningCommission|s|planning_commission/minutes/2020/2020-06-15/2020-06-17_planning-commission-meeting.md|4,2,,APPROVE THE LILYPAD PRESCHOOL UNDER A CONDITIONAL USE PERMIT AT 6:11 PM
243,PlanningCommission|s|planning_commission/minutes/2020/2020-06-15/2020-06-17_planning-commission-meeting.md|5,2,,APPROVE THE AMENDED SITE PLAN AND PRELIMINARY PLAT AS STATED BY MORGAN BRIM
244,PlanningCommission|s|planning_commission/minutes/2021/2021-02-15/2021-02-17_planning-commission-meeting.md|6,2,,"APPROVE THE EASTLAKE LOT 05 CONDITIONAL USE PERMIT WITH THE FOLLOWING CONDITIONS: THE APPLICANT SHALL PROVIDE SCREENING OF ALL PARKING LOTS OF FOUR (4) OR MORE SPACES VISIBLE FROM THE STREET VIEW BY A LANDSCAPED BERM, DECORATIVE WALL, VERTICAL LANDSCAPING, OR COMBINATION THEREOF AT LEAST THREE (3..."
245,PlanningCommission|s|planning_commission/minutes/2021/2021-04-05/2021-04-07_planning-commission-meeting.md|4,2,,COMMISSION JENKINS MOTIONED TO APPROVE THE SIGN STANDARD WAIVER
246,PlanningCommission|s|planning_commission/minutes/2021/2021-04-05/2021-04-07_planning-commission-meeting.md|5,2,,APPROVE THE GENEVA RETAIL FRONTAGE SUBDIVISION B PRELIMINARY PLAT
247,PlanningCommission|s|planning_commission/minutes/2021/2021-07-05/2021-07-07_planning-commission-meeting.md|2,2,,APPROVE THE UTAH COMMUNITY CREDIT UNION SITE PLAN WITH THE PROPOSED CONDITIONS
248,PlanningCommission|s|planning_commission/minutes/2021/2021-08-30/2021-09-01_planning-commission-meeting.md|4,2,,COMMISSION JENKINS MOTIONED TO APPROVE THE SITE PLAN AND CONDITIONAL USE PERMIT WITH THE LISTED CONDITIONS
249,PlanningCommission|s|planning_commission/minutes/2021/2021-08-30/2021-09-01_planning-commission-meeting.md|7,2,,APPROVE THE CONDITIONAL USE PERMIT FOR LITTLE LAKESIDE PRESCHOOL WITH THE CONDITIONS GIVEN
250,PlanningCommission|s|planning_commission/minutes/2021/2021-10-04/2021-10-06_planning-commission-meeting.md|4,2,,APPROVE THE CONDITIONAL USE PERMIT
251,PlanningCommission|s|planning_commission/minutes/2021/2021-10-04/2021-10-06_planning-commission-meeting.md|7,2,,"RECOMMEND APPROVAL OF THE ZONING TEXT AMENDMENT WITH THE CONDITIONS THAT THE CITY ATTORNEY ANSWERS ALL LEGAL QUESTIONS REGARDING POTENTIAL LITIGATION, PRESCEDENT SET BY THIS APPROVAL, AND WHAT OPTIONS THE CITY HAS TO ONCE A DEVELOPMENT AGREEMENT HAS BEEN SIGNED"
252,PlanningCommission|s|planning_commission/minutes/2021/2021-11-01/2021-11-03_planning-commission-meeting.md|3,2,,APPROVE THE CONDITIONAL USE PERMIT
253,PlanningCommission|s|planning_commission/minutes/2021/2021-11-29/2021-12-01_planning-commission-meeting.md|3,2,,RECOMMEND APPROVAL OF THE DEVELOPMENT AGREEMENT WITH THE CONDTION THAT AT LEAST 10 UNITS ARE DEDICATED FOR SHORT TERM RENTAL UNITS WITH A MINIMUM OF 30 UNITS FURNISED WITH THE INTENT FOR MORE SHORT TERM RENTALS AS WELL AS THE 10% HEIGHT ALLOWANCE
254,PlanningCommission|s|planning_commission/minutes/2022/2022-03-14/2022-03-16_planning-commission-meeting.md|4,2,,"APPROVE THE CONDITIONAL USE PERMIT WITH CONDITIONS THAT THE PARKING LOT IS ADEQUATELY LIT, THAT ALL PEDESTRIAN WALKWAYS CROSSING VEHICLE TRAFFIC WILL BE ADEQUATELY DIFFERENTIATED, THAT THE DIAGONAL PEDESTRIAN CROSSING IN THE NORTHWEST CORNER OF THE PROPERTY BE CHANGED TO DIRECTIONAL RAMPS, THAT N..."
255,PlanningCommission|s|planning_commission/minutes/2022/2022-06-20/2022-06-22_planning-commission-meeting.md|1,2,,APPROVE THE SIGN STANDARD WAIVER WITH THE PROPOSED CONDITIONS
256,PlanningCommission|s|planning_commission/minutes/2022/2022-06-20/2022-06-22_planning-commission-meeting.md|4,2,,RECOMMEND APPROVAL OF THE ZONING TEXT AMENDMENT AND ZONING MAP AMENDMENT WITH THE 14 CONDITIONS LISTED IN THE STAFF REPORT
257,PlanningCommission|s|planning_commission/minutes/2022/2022-06-20/2022-06-22_planning-commission-meeting.md|7,2,,RECOMMEND APPROVAL OF DEVELOPMENT AGREEMENT WITH THE CONDITIONS LISTED IN THE STAFF REPORT
258,PlanningCommission|s|planning_commission/minutes/2022/2022-07-04/2022-07-06_planning-commission-meeting.md|2,2,,APPROVE THE SIGN STANDARD WAIVER
259,PlanningCommission|s|planning_commission/minutes/2022/2022-08-01/2022-08-03_planning-commission-meeting.md|2,2,,RECOMMEND APPROVAL OF THE PRELIMINARY PLAT APPLICATION TO THE CITY COUNCIL
260,PlanningCommission|s|planning_commission/minutes/2022/2022-08-01/2022-08-03_planning-commission-meeting.md|5,2,,APPROVE THE CONDITIONAL USE PERMIT AND SITE PLAN WITH THE PRESENTED CONDITIONS. COMMISISONER BLACKBURN
261,PlanningCommission|s|planning_commission/minutes/2022/2022-08-01/2022-08-03_planning-commission-meeting.md|6,2,,APPROVE THE SITE PLAN WITH THE PRESENTED CONDITIONS. COMMISISONER GUDMUNDSON
262,PlanningCommission|s|planning_commission/minutes/2022/2022-08-01/2022-08-03_planning-commission-meeting.md|7,2,,APPROVE THE SITE PLAN. COMMISISONER BLACKBURN
263,PlanningCommission|s|planning_commission/minutes/2022/2022-08-15/2022-08-17_planning-commission-meeting.md|2,2,,"APPROVE THE MINOR SITE PLAN AMENDMENT AS REQUESTED BY KARLA MATA, WITH 50 MIL LLC, WITH THE PROPOSED CONDITIONS READ BY STAFF"
264,PlanningCommission|s|planning_commission/minutes/2022/2022-09-05/2022-09-07_planning-commission-meeting.md|3,2,,"APPROVE THE JIFFY LUBE SITE PLAN AS REQUESTED BY ELLIOTT SMITH WITH THE PROPSED SIX CONDITIONS • THE APPLICANT PAYS ANY OUTSTANDING FEES AND MAKES ANY REDLINE CORRECTIONS. • THE APPLICANT IS SUBJECT TO ALL FEDERAL, STATE, AND LOCAL LAWS. • THE LANDSCAPING ALONG GENEVA ROAD MUST BE IN ACCORDANCE W..."
265,PlanningCommission|s|planning_commission/minutes/2022/2022-09-05/2022-09-07_planning-commission-meeting.md|6,2,,"RECOMMEND DENYING ORDINANCE 2022- 16 TO MODIFY THE REGIONAL COMMERCIAL DISTRICT, CHANGING CARWASH FACILITIES TO PERMITTED USE, REASON BEING TO NOT CHANGE IT FOR ALL OF REGIONAL COMMERCIAL AND RECOMMEND THE APPLICANT PURSUE A PATH TO REZONE THIS PROPERTY SO ITS PERMITTED USE DOESN’T IMPACT SUCH A..."
266,PlanningCommission|s|planning_commission/minutes/2022/2022-10-17/2022-10-19_planning-commission-meeting.md|1,2,,"COMMISSIONER GUDMUNSON MONTIONED TO APPROVE THE SIGN STANDARD WAIVER FOR VALLEY WOMEN’S HEALT AND ALPINE PEDIATRICS WITH CONDITIONS. Planning Commission Regular Meeting – Agenda October 19, 2022 There was a discussion concerning adding an additional condition that the applicant must turn off the..."
267,PlanningCommission|s|planning_commission/minutes/2022/2022-10-31/2022-11-02_planning-commission-meeting.md|2,2,,APPROVE THE SITE PLAN FOR THE YARD BUILDING P WITH THE CONDITION THAT THERE IS AN UPDATE SITE AND LANDSCAPING PLAN SUBMITTED
