date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path
2022-05-24,"Logan Municipal Council Meeting May 24, 2022",Council,https://www.youtube.com/watch?v=2bowLeIDvgQ,2bowLeIDvgQ,asr,https://www.youtube.com/watch?v=2bowLeIDvgQ,2026-07-05,na,mapped_not_downloaded,
2022-05-17,"Logan Municipal Council Meeting May 17, 2022",Council,https://www.youtube.com/watch?v=ZWbn_5vfUWg,ZWbn_5vfUWg,asr,https://www.youtube.com/watch?v=ZWbn_5vfUWg,2026-07-05,na,mapped_not_downloaded,
2022-05-10,"Logan Municipal Council Budget Workshop May 10, 2022",BudgetWorkshop,https://www.youtube.com/watch?v=vbVnWmSqcBw,vbVnWmSqcBw,asr,https://www.youtube.com/watch?v=vbVnWmSqcBw,2026-07-05,na,mapped_not_downloaded,
2022-05-03,"Logan Municipal Council Meeting May 3, 2022",Council,https://www.youtube.com/watch?v=OuogWYxgevo,OuogWYxgevo,asr,https://www.youtube.com/watch?v=OuogWYxgevo,2026-07-05,na,mapped_not_downloaded,
2022-04-19,"Logan Municipal Council Meeting April 19, 2022",Council,https://www.youtube.com/watch?v=asIxQDTkGY4,asIxQDTkGY4,asr,https://www.youtube.com/watch?v=asIxQDTkGY4,2026-07-05,na,mapped_not_downloaded,
2022-04-05,"Logan Municipal Council Meeting April 5, 2022",Council,https://www.youtube.com/watch?v=p2vztdPwv4M,p2vztdPwv4M,asr,https://www.youtube.com/watch?v=p2vztdPwv4M,2026-07-05,na,mapped_not_downloaded,
2022-03-15,"Logan Municipal Council Meeting March 15, 2022",Council,https://www.youtube.com/watch?v=E5fFb0xwwvc,E5fFb0xwwvc,asr,https://www.youtube.com/watch?v=E5fFb0xwwvc,2026-07-05,na,mapped_not_downloaded,
2022-03-01,"Logan Municipal Council Meeting March 1, 2022",Council,https://www.youtube.com/watch?v=m4bfUXxoA6k,m4bfUXxoA6k,asr,https://www.youtube.com/watch?v=m4bfUXxoA6k,2026-07-05,na,mapped_not_downloaded,
2022-02-15,"Logan Municipal Council Meeting Feb. 15, 2022",Council,https://www.youtube.com/watch?v=gpxH0zFFjK4,gpxH0zFFjK4,asr,https://www.youtube.com/watch?v=gpxH0zFFjK4,2026-07-05,na,mapped_not_downloaded,
2022-02-01,"Logan Municipal Council Meeting Feb. 1, 2022",Council,https://www.youtube.com/watch?v=G0YewICcn_o,G0YewICcn_o,asr,https://www.youtube.com/watch?v=G0YewICcn_o,2026-07-05,na,mapped_not_downloaded,
2022-01-18,"Logan Municipal Council Meeting Jan. 18, 2022",Council,https://www.youtube.com/watch?v=WMBcquW8Cxs,WMBcquW8Cxs,asr,https://www.youtube.com/watch?v=WMBcquW8Cxs,2026-07-05,na,mapped_not_downloaded,
2022-01-18,"Logan Municipal Council Meeting Jan. 18, 2022",Council,https://www.youtube.com/watch?v=9AabtPKx3U8,9AabtPKx3U8,asr,https://www.youtube.com/watch?v=9AabtPKx3U8,2026-07-05,na,mapped_not_downloaded,
2022-01-04,"Logan Municipal Council Meeting Jan.4, 2022",Council,https://www.youtube.com/watch?v=pTtCb_v3NFo,pTtCb_v3NFo,asr,https://www.youtube.com/watch?v=pTtCb_v3NFo,2026-07-05,na,mapped_not_downloaded,
2021-12-07,"Logan Municipal Council Meeting Dec. 7, 2021",Council,https://www.youtube.com/watch?v=hHN_KIFKAmc,hHN_KIFKAmc,asr,https://www.youtube.com/watch?v=hHN_KIFKAmc,2026-07-05,na,mapped_not_downloaded,
2021-11-16,"Logan Municipal Council Meeting Nov. 16, 2021",Council,https://www.youtube.com/watch?v=r9mSpbQnh9g,r9mSpbQnh9g,asr,https://www.youtube.com/watch?v=r9mSpbQnh9g,2026-07-05,na,mapped_not_downloaded,
2021-11-02,"Logan Municipal Council Meeting Nov. 2, 2021",Council,https://www.youtube.com/watch?v=SQRqthcbjsc,SQRqthcbjsc,asr,https://www.youtube.com/watch?v=SQRqthcbjsc,2026-07-05,na,mapped_not_downloaded,
2021-11-02,"Logan Municipal Council Meeting Nov. 2, 2021",Council,https://www.youtube.com/watch?v=Yx902LvtZPw,Yx902LvtZPw,asr,https://www.youtube.com/watch?v=Yx902LvtZPw,2026-07-05,na,mapped_not_downloaded,
2021-10-19,"Logan Municipal Council Meeting Oct. 19, 2021",Council,https://www.youtube.com/watch?v=9R0W4WOAmEw,9R0W4WOAmEw,asr,https://www.youtube.com/watch?v=9R0W4WOAmEw,2026-07-05,na,mapped_not_downloaded,
2021-10-06,"Logan Meet the Candidates Forum, Oct. 6, 2021",CandidateForum,https://www.youtube.com/watch?v=nwQJRlqXHhA,nwQJRlqXHhA,asr,https://www.youtube.com/watch?v=nwQJRlqXHhA,2026-07-05,na,mapped_not_downloaded,
2021-10-05,"Logan Municipal Council Meeting Oct. 5, 2021",Council,https://www.youtube.com/watch?v=j29ikH763Eo,j29ikH763Eo,asr,https://www.youtube.com/watch?v=j29ikH763Eo,2026-07-05,na,mapped_not_downloaded,
2021-09-21,"Logan Municipal Council Meeting Sept. 21, 2021, Part 2",Council,https://www.youtube.com/watch?v=8i1J2Nps85c,8i1J2Nps85c,asr,https://www.youtube.com/watch?v=8i1J2Nps85c,2026-07-05,na,mapped_not_downloaded,
2021-09-21,"Logan Municipal Council Meeting Sept. 21, 2021",Council,https://www.youtube.com/watch?v=tAMHZHxaa-A,tAMHZHxaa-A,asr,https://www.youtube.com/watch?v=tAMHZHxaa-A,2026-07-05,na,mapped_not_downloaded,
2021-09-08,"Logan Candidate Forum September 8, 2021",CandidateForum,https://www.youtube.com/watch?v=gKpuMZLwBQQ,gKpuMZLwBQQ,asr,https://www.youtube.com/watch?v=gKpuMZLwBQQ,2026-07-05,na,mapped_not_downloaded,
2021-09-07,"LOGAN MUNICIPAL COUNCIL MEETING September 7, 2021",Council,https://www.youtube.com/watch?v=0ZHzxSa79F8,0ZHzxSa79F8,asr,https://www.youtube.com/watch?v=0ZHzxSa79F8,2026-07-05,na,mapped_not_downloaded,
2021-08-17,"LOGAN MUNICIPAL COUNCIL MEETING August 17, 2021",Council,https://www.youtube.com/watch?v=KpZq2XpgheQ,KpZq2XpgheQ,asr,https://www.youtube.com/watch?v=KpZq2XpgheQ,2026-07-05,na,mapped_not_downloaded,
2021-08-03,"LOGAN MUNICIPAL COUNCIL MEETING August 3, 2021",Council,https://www.youtube.com/watch?v=gDPmpL2Wb-0,gDPmpL2Wb-0,asr,https://www.youtube.com/watch?v=gDPmpL2Wb-0,2026-07-05,na,mapped_not_downloaded,
2021-07-20,"LOGAN MUNICIPAL COUNCIL MEETING  July 20, 2021",Council,https://www.youtube.com/watch?v=WqTUvZBAzuQ,WqTUvZBAzuQ,asr,https://www.youtube.com/watch?v=WqTUvZBAzuQ,2026-07-05,na,mapped_not_downloaded,
2021-06-15,"LOGAN MUNICIPAL COUNCIL MEETING  June 15, 2021",Council,https://www.youtube.com/watch?v=VZc3xQzI_KY,VZc3xQzI_KY,asr,https://www.youtube.com/watch?v=VZc3xQzI_KY,2026-07-05,na,mapped_not_downloaded,
2021-06-01,"LOGAN MUNICIPAL COUNCIL MEETING  June 1, 2021",Council,https://www.youtube.com/watch?v=EFhnc3ErQfM,EFhnc3ErQfM,asr,https://www.youtube.com/watch?v=EFhnc3ErQfM,2026-07-05,na,mapped_not_downloaded,
2021-05-25,"LOGAN MUNICIPAL COUNCIL MEETING – BUDGET WORKSHOP  May 25, 2021",BudgetWorkshop,https://www.youtube.com/watch?v=OrHhheXB8_4,OrHhheXB8_4,asr,https://www.youtube.com/watch?v=OrHhheXB8_4,2026-07-05,na,mapped_not_downloaded,
2021-05-18,"Logan Municipal Council Meeting May 18, 2021",Council,https://www.youtube.com/watch?v=RjSbwBqbInk,RjSbwBqbInk,asr,https://www.youtube.com/watch?v=RjSbwBqbInk,2026-07-05,na,mapped_not_downloaded,
2021-05-11,"LOGAN MUNICIPAL COUNCIL MEETING – BUDGET WORKSHOP  May 11, 2021",BudgetWorkshop,https://www.youtube.com/watch?v=IGBPy2flxes,IGBPy2flxes,asr,https://www.youtube.com/watch?v=IGBPy2flxes,2026-07-05,na,mapped_not_downloaded,
2021-05-04,"Logan Municipal Council Meeting May 4, 2021",Council,https://www.youtube.com/watch?v=gNgZjBSEKWw,gNgZjBSEKWw,asr,https://www.youtube.com/watch?v=gNgZjBSEKWw,2026-07-05,na,mapped_not_downloaded,
2021-04-20,"Logan Municipal Council Meeting April 20, 2021",Council,https://www.youtube.com/watch?v=zstbn-9JKYc,zstbn-9JKYc,asr,https://www.youtube.com/watch?v=zstbn-9JKYc,2026-07-05,na,mapped_not_downloaded,
2021-04-06,"Logan Municipal Council Meeting April 6, 2021",Council,https://www.youtube.com/watch?v=rsuDhGW0rL4,rsuDhGW0rL4,asr,https://www.youtube.com/watch?v=rsuDhGW0rL4,2026-07-05,na,mapped_not_downloaded,
2021-03-16,"City of Logan Utah Municipal Council Live Stream March 16, 2021",Council,https://www.youtube.com/watch?v=T8qkT_2lJQs,T8qkT_2lJQs,asr,https://www.youtube.com/watch?v=T8qkT_2lJQs,2026-07-05,na,mapped_not_downloaded,
2021-03-03,"City of Logan Utah Municipal Council Live Stream March 3, 2021",Council,https://www.youtube.com/watch?v=CLY3bi21oQo,CLY3bi21oQo,asr,https://www.youtube.com/watch?v=CLY3bi21oQo,2026-07-05,na,mapped_not_downloaded,
2021-02-16,"City of Logan Utah Municipal Council Live Stream Feb. 16, 2021",Council,https://www.youtube.com/watch?v=0HVHTD6YGd4,0HVHTD6YGd4,asr,https://www.youtube.com/watch?v=0HVHTD6YGd4,2026-07-05,na,mapped_not_downloaded,
2021-02-16,"City of Logan Utah Municipal Council Live Stream Feb. 16, 2021",Council,https://www.youtube.com/watch?v=glk1NP7HJiA,glk1NP7HJiA,asr,https://www.youtube.com/watch?v=glk1NP7HJiA,2026-07-05,na,mapped_not_downloaded,
2021-02-02,"City of Logan Utah Municipal Council Live Stream Feb. 2, 2021",Council,https://www.youtube.com/watch?v=8gvV91ACnHU,8gvV91ACnHU,asr,https://www.youtube.com/watch?v=8gvV91ACnHU,2026-07-05,na,mapped_not_downloaded,
2021-01-19,"City of Logan Utah Municipal Council Live Stream Jan. 19, 2021",Council,https://www.youtube.com/watch?v=DkxEZKe39Cs,DkxEZKe39Cs,asr,https://www.youtube.com/watch?v=DkxEZKe39Cs,2026-07-05,na,mapped_not_downloaded,
2021-01-05,"City of Logan Utah Municipal Council Live Stream Jan. 5, 2021",Council,https://www.youtube.com/watch?v=PBrAl3IOTNw,PBrAl3IOTNw,asr,https://www.youtube.com/watch?v=PBrAl3IOTNw,2026-07-05,na,mapped_not_downloaded,
