motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file
970,161,2,4,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,23,0,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
971,161,2,5,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,23,0,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
972,161,2,6,"to approve Ordinance 21-08 which approves this contribution of $41,000 of grant funding to PIK2AR for rental assistance",Grant-Funding,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,23,0,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
973,161,2,7,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,10,23,0,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
974,161,2,8,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,10,3,0,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
975,161,2,9,to adopt Ordinance 21-11,Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,23,3,0,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
976,161,2,10,to approve item 4.1 where line G. only lists open space (delete the reference to Grandeur Peak),Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,10,0,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
977,161,2,11,"to approve item 4.2 — Discussion and Consideration of Resolution 21-04, Approving Appointments to the Planning Commission",Appointment,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,23,0,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
978,161,2,12,to adopt Ordinance 21-12 declaring three parcels of real property as surplus,Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,3,2,0,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
979,161,2,13,"to approve items 6.1-6.4 — Approval of December 17, 2020 Special Meeting Minutes; Approval of March 8, 2021 Work Meeting and Regular Meeting Minutes",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,3,0,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
980,162,1,1,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,cra_vote,,procedural,keyword,medium,180,singleton,high,2,23,0,minutes/2021/2021-03-22/2021-03-22_community-reinvestment-agency-meeting-agenda-and-packet-454.md
981,162,1,2,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,cra_vote,,procedural,keyword,medium,181,singleton,high,2,10,0,minutes/2021/2021-03-22/2021-03-22_community-reinvestment-agency-meeting-agenda-and-packet-454.md
982,162,1,3,"to approve Resolution 21-02, amending the CRA annual budget for the fiscal year beginning last July ls' and ending June 30fl'",Budget Amendment,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,,,,10,23,0,minutes/2021/2021-03-22/2021-03-22_community-reinvestment-agency-meeting-agenda-and-packet-454.md
983,162,1,4,to approve the minutes,Procedural/Administrative,Pass (unanimous),Pass,cra_vote,,procedural,keyword,high,,,,2,3,0,minutes/2021/2021-03-22/2021-03-22_community-reinvestment-agency-meeting-agenda-and-packet-454.md
984,163,2,1,to adjourn the work meeting at 6:27 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,10,3,0,minutes/2021/2021-04-12/2021-04-12_city-council-meeting-agenda-and-packet-459.md
985,163,2,2,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,3,0,minutes/2021/2021-04-12/2021-04-12_city-council-meeting-agenda-and-packet-459.md
986,163,2,3,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,23,0,minutes/2021/2021-04-12/2021-04-12_city-council-meeting-agenda-and-packet-459.md
987,163,2,4,"to adopt Ordinance 21-13, Approving a Monetary Contribution of Not to Exceed $10,000 to the Utah Rivers Council for the Rain Barrel Program",Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,3,2,0,minutes/2021/2021-04-12/2021-04-12_city-council-meeting-agenda-and-packet-459.md
988,163,2,5,to acknowledge receipt of the Tentative Budget and tentatively adopt the Tentative Budget pursuant to requirements,Budget Amendment,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,23,2,0,minutes/2021/2021-04-12/2021-04-12_city-council-meeting-agenda-and-packet-459.md
989,163,2,6,to recess the City Council meeting at 8:00 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,23,0,minutes/2021/2021-04-12/2021-04-12_city-council-meeting-agenda-and-packet-459.md
990,163,2,7,"to approve item 4.1, Ordinance 21-14",Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,23,0,minutes/2021/2021-04-12/2021-04-12_city-council-meeting-agenda-and-packet-459.md
991,163,2,8,"to approve Resolution 21-05, Approving an Interlocal Cooperative Agreement with the Millcreek CRA for the MedTech Community Reinvestment Project Area",Land-Use/Zoning,Pass (unanimous),Pass,council_vote,,approve,keyword,high,182,name,medium,23,2,0,minutes/2021/2021-04-12/2021-04-12_city-council-meeting-agenda-and-packet-459.md
992,163,2,9,"to approve item 4.3, Ordinance 21-15",Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,3,0,minutes/2021/2021-04-12/2021-04-12_city-council-meeting-agenda-and-packet-459.md
993,163,2,10,"to approve item 6.1 — Approval of March 22, 2021 Work Meeting and Regular Meeting Minutes",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,3,0,minutes/2021/2021-04-12/2021-04-12_city-council-meeting-agenda-and-packet-459.md
994,163,2,11,to adjourn the meeting at 8:59 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,3,0,minutes/2021/2021-04-12/2021-04-12_city-council-meeting-agenda-and-packet-459.md
995,164,1,1,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,cra_vote,,procedural,keyword,medium,183,singleton,high,2,3,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
996,164,1,2,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,cra_vote,,procedural,keyword,medium,184,singleton,high,23,2,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
997,164,1,3,"to adopt Resolution 21-03, Adopting the MedTech Community Reinvestment Project Area Budget",Land-Use/Zoning,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,185,name,medium,3,10,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
998,164,1,4,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,cra_vote,,procedural,keyword,medium,186,singleton,high,2,3,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
999,164,1,5,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,cra_vote,,procedural,keyword,medium,187,singleton,high,2,23,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1000,164,1,6,"to adopt Resolution 21-04, Adopting the MedTech Community Reinvestment Project Area Plan",Land-Use/Zoning,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,188,name,medium,3,2,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1001,164,1,7,to recess the meeting and return to the regular City Council meeting at 8:18 p.m,Procedural/Administrative,Pass (unanimous),Pass,cra_vote,,procedural,keyword,high,189,singleton,high,2,10,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1002,164,1,8,to reconvene the CRA meeting at 8:59 p.m,Procedural/Administrative,Pass (unanimous),Pass,cra_vote,,procedural,keyword,high,190,singleton,high,2,3,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1003,164,1,9,"to approve item 5 on the CRA agenda, Resolution 21-05",Resolution,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,191,singleton,high,2,23,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1004,164,1,10,"to approve item 6, Resolution 21-06",Resolution,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,192,singleton,high,2,3,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1005,164,1,11,"to approve item 7, Resolution 21-07",Resolution,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,193,singleton,high,2,23,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1006,164,1,12,"to approve item 8, Resolution 21-08",Resolution,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,194,singleton,high,2,3,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1007,164,1,13,"to approve item 9, Resolution 21-09",Resolution,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,195,singleton,high,2,3,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1008,164,1,14,"to approve item 10, Resolution 21-10",Resolution,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,196,singleton,high,2,23,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1009,164,1,15,"to approve item 11, Resolution 21-11",Resolution,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,197,singleton,high,2,23,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1010,164,1,16,"to approve item 12, minutes from the March 22""d meeting",Procedural/Administrative,Pass (unanimous),Pass,cra_vote,,procedural,keyword,high,,,,2,23,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1011,164,1,17,to adjourn the meeting at 9:06 p.m,Procedural/Administrative,Pass (unanimous),Pass,cra_vote,,procedural,keyword,high,198,singleton,high,2,3,0,minutes/2021/2021-04-12/2021-04-12_community-reinvestment-agency-meeting-agenda-and-packet-460.md
1012,165,2,1,to adjourn the meeting at 6:53 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,23,2,0,minutes/2021/2021-04-12/2021-04-15_city-council-and-planning-commission-special-work-meeting-ag-461.md
1013,166,2,1,to adjourn the work meeting at 6:33 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,3,10,0,minutes/2021/2021-04-26/2021-04-26_city-council-meeting-agenda-and-packet-465.md
1014,166,2,2,"to approve item 2.1, Ordinance 21-16",Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,3,0,minutes/2021/2021-04-26/2021-04-26_city-council-meeting-agenda-and-packet-465.md
1015,166,2,3,"to approve Ordinance 21-17, which approves the amended development agreement as stated in item 2.2",Land-Use/Zoning,Pass (unanimous),Pass,council_vote,,approve,keyword,high,199,singleton,high,10,3,0,minutes/2021/2021-04-26/2021-04-26_city-council-meeting-agenda-and-packet-465.md
1016,166,2,4,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,3,0,minutes/2021/2021-04-26/2021-04-26_city-council-meeting-agenda-and-packet-465.md
1017,166,2,5,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,23,2,0,minutes/2021/2021-04-26/2021-04-26_city-council-meeting-agenda-and-packet-465.md
1018,166,2,6,"to approve Resolution 21-07, Requesting Inclusion of Mnlcreek in the Municipal Alternate Voting Methods Pilot Project for 202L",Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,3,23,0,minutes/2021/2021-04-26/2021-04-26_city-council-meeting-agenda-and-packet-465.md
1019,166,2,7,"to adopt Resolution 21-08, Approving an Interlocal Cooperation Agreement Behveen Millcreek and Salt Lake County on Behalf of the County Clerk Election's Division for the 2021 Municipal Election",Interlocal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,3,10,0,minutes/2021/2021-04-26/2021-04-26_city-council-meeting-agenda-and-packet-465.md
1020,166,2,8,"to approve Resolution 21-09, consenting to the reorganization of the Wasatch Front Waste and Recyeling District to be a local district",Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,10,2,0,minutes/2021/2021-04-26/2021-04-26_city-council-meeting-agenda-and-packet-465.md
1021,166,2,9,"to adopt Resolution 21-10, Approving an Interlocal Cooperation Agreement with Salt Lake County Relating to the Conduct of the Community Development Block Grant Program Urban County Program for the Program Year Beginning July 2021 amended as discussed",Interlocal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,3,2,0,minutes/2021/2021-04-26/2021-04-26_city-council-meeting-agenda-and-packet-465.md
1022,166,2,10,"to approve item 6.1 — Approval of April 12, 2021 Work Meeting and Regular Meeting Minutes",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,3,0,minutes/2021/2021-04-26/2021-04-26_city-council-meeting-agenda-and-packet-465.md
1023,166,2,11,to adjourn the meeting at 8:40 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,23,2,0,minutes/2021/2021-04-26/2021-04-26_city-council-meeting-agenda-and-packet-465.md
1024,167,1,1,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,cra_vote,,procedural,keyword,medium,200,singleton,high,2,3,0,minutes/2021/2021-04-26/2021-04-26_community-reinvestment-agency-meeting-agenda-and-packet-467.md
1025,167,1,2,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,cra_vote,,procedural,keyword,medium,201,singleton,high,2,3,0,minutes/2021/2021-04-26/2021-04-26_community-reinvestment-agency-meeting-agenda-and-packet-467.md
1026,167,1,3,to approve item 2,Other,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,202,singleton,high,2,23,0,minutes/2021/2021-04-26/2021-04-26_community-reinvestment-agency-meeting-agenda-and-packet-467.md
1027,168,2,1,"to go into a closed session per Utah Code Ann. 52-4- 205(1)(a) Discussion of the Character, Professional Competence, or Physical or Mental Health of an individual at 3:04 p.m",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,3,23,0,minutes/2021/2021-04-26/2021-04-27_city-council-special-meeting-agenda-466.md
1028,168,2,2,to go back into the open meeting at 5:08 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,3,23,0,minutes/2021/2021-04-26/2021-04-27_city-council-special-meeting-agenda-466.md
1029,168,2,3,to adjourn the meeting at 5:09 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,3,23,0,minutes/2021/2021-04-26/2021-04-27_city-council-special-meeting-agenda-466.md
1030,169,2,1,to adjourn the work meeting at 6:57 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,3,23,0,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1031,169,2,2,to reorder the agenda to hear item 2.7 next,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,23,10,0,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1032,169,2,3,"to approve Resolution 21-17, Adopting the 2021 Millcreek Community Wildfire Preparedness Plan",Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,3,23,0,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1033,169,2,4,to approve Resolution 21-11 authorizing the issuance and sale of bonds as discussed and the authority to approve the final terms and provisions of the bonds and the parameters set m the paragraph. He said this was the right thing to do and the payback would not affect taxpayers,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,10,3,0,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1034,169,2,5,"to adopt Resolution 21-12 as amended, approving a contract with MHTN",Contract/Purchase,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,3,2,0,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1035,169,2,6,"to approve item 2.3, approving the interlocal cooperation agreement among public entities regarding the Community Renewable Energy Program. She thanked the Damstedts for their generous donation",Interlocal,3-2 Pass,Pass,council_vote,,approve,keyword,high,,,,2,23,1,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1036,169,2,7,"to approve Resolution 21-14, Approving an Interlocal Cooperative Agreement with Salt Lake County with Respect to Aerial Photography",Interlocal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,10,3,0,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1037,169,2,8,"to approve Resolution 21-15, Approving an Interlocal Cooperative Agreement with Salt Lake County for Public Works Services",Interlocal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,23,3,0,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1038,169,2,9,"to approve Resolution 21-16, ratifying, confirming, and approving a construction contract for Phase II of Sunnyvale Park",Appointment,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,23,10,0,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1039,169,2,10,"to adopt Ordinance 21-18, Adopting Chapter 15.44 of the Mnlcreek Code Relating to the Maintenance of Property with the new effective date of September 1, 2021",Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,3,10,0,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1040,169,2,11,"to approve items 4.1, 4.2, and 4.3 — Approval of April 15, 2021 Special Work Meeting Minutes; Approval of April 26, 2021 Work Meeting and Regular Meeting Minutes; Approval of April 27, 2021 Special Meeting Minutes",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,3,23,0,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1041,169,2,12,to adjourn the meeting at 8:06 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,3,10,0,minutes/2021/2021-05-10/2021-05-10_city-council-meeting-agenda-and-packet-469.md
1042,170,2,1,to adjourn the work meeting at 7:08 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,3,0,minutes/2021/2021-05-24/2021-05-24_city-council-meeting-agenda-and-packet-472.md
1043,170,2,2,"to adopt Ordinance 21-19, Regulating, Preventing, and Banning the Discharge of Fireworks within Certain Areas of The City",Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,3,2,0,minutes/2021/2021-05-24/2021-05-24_city-council-meeting-agenda-and-packet-472.md
1044,170,2,3,"to approve Ordinance 21-20, Cancelling All Current Declarations of a Local State of Emergency",Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,10,23,0,minutes/2021/2021-05-24/2021-05-24_city-council-meeting-agenda-and-packet-472.md
1045,170,2,4,"to approve item 4.1 — Approval of May 10, 202I Work Meeting and Regular Meeting Minutes",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,3,0,minutes/2021/2021-05-24/2021-05-24_city-council-meeting-agenda-and-packet-472.md
1046,170,2,5,to adjourn the meeting at 8:45 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,3,2,0,minutes/2021/2021-05-24/2021-05-24_city-council-meeting-agenda-and-packet-472.md
1047,171,2,1,"to approve Ordinance 21-24, Approving an Amended Development Agreement for Capri Village as presented",Land-Use/Zoning,Pass (unanimous),Pass,council_vote,,approve,keyword,high,203,singleton,high,10,3,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1048,171,2,2,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,23,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1049,171,2,3,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,10,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1050,171,2,4,"to approve item 3.2, Ordinance 21-21",Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,23,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1051,171,2,5,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,23,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1052,171,2,6,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,23,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1053,171,2,7,"to approve item 3.4, Ordinance 21-22",Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,10,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1054,171,2,8,"to approve Resolution 21-18, Acknowledging Receipt and Acceptance of the Millcreek Fiscal Year 2020-21 Fraud Risk Assessment and Direction to File it with the State Auditor",Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,10,23,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1055,171,2,9,"to continue item 4.1, Resolution 21-19, to the next city council meeting",Resolution,Pass (unanimous),Pass,council_vote,,continue,keyword,high,,,,23,3,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1056,171,2,10,"to approve item 4.2, Ordinance 21-23, excluding McBride Drive",Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,3,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1057,171,2,11,"to adopt Resolution 21-20, Approving the Execution of an Interlocal Cooperative Agreement with the City of South Salt Lake Providing for the Joint Participation in a Pavement Project for 3900 South Between the Jordan River and 700 East",Interlocal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,3,23,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1058,171,2,12,"to approve Resolution 21-21, Approving an Interlocal Agreement for Animal Services Amendment No. 4",Interlocal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,23,2,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1059,171,2,13,"to approve item 4.5, Resolution 21-22",Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,3,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1060,171,2,14,"to approve item 4.6, Resolution 21-23, to appoint Mayor Jeff Silvestrini to the Community Renewable Energy Board with the amendment of substituting Council Member Cheri Jackson as the alternative to the Community Renewable Energy Board instead of John Brems",Appointment,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,23,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1061,171,2,15,"to approve item 6.1, the meeting minutes from May 24'h — Approval of May 24, 2021 Work Meeting and Regular Meeting Minutes",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,3,2,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1062,171,2,16,to adjourn the meeting at 9:15 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,23,0,minutes/2021/2021-06-14/2021-06-14_city-council-meeting-agenda-and-packet-478.md
1063,172,1,1,"to approve item 1, Resolution 21-12, adopting the CRA annual budget",Budget Amendment,Pass (unanimous),Pass,cra_vote,,approve,keyword,high,,,,2,10,0,minutes/2021/2021-06-14/2021-06-14_community-reinvestment-agency-meeting-agenda-and-packet-479.md
1064,172,1,2,"to approve April 26f"" regular meeting minutes",Procedural/Administrative,Pass (unanimous),Pass,cra_vote,,procedural,keyword,high,,,,23,2,0,minutes/2021/2021-06-14/2021-06-14_community-reinvestment-agency-meeting-agenda-and-packet-479.md
1065,173,2,1,to adjourn the meeting at 9:29 a.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,10,23,0,minutes/2021/2021-06-21/2021-06-22_city-council-special-meeting-agenda-482.md
1066,174,2,1,to adjourn the work meeting at 6:54 p.m,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,23,10,0,minutes/2021/2021-06-28/2021-06-28_city-council-meeting-agenda-and-packet-486.md
1067,174,2,2,to open the pubUc hearing,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,23,10,0,minutes/2021/2021-06-28/2021-06-28_city-council-meeting-agenda-and-packet-486.md
1068,174,2,3,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,23,10,0,minutes/2021/2021-06-28/2021-06-28_city-council-meeting-agenda-and-packet-486.md
1069,174,2,4,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,10,23,0,minutes/2021/2021-06-28/2021-06-28_city-council-meeting-agenda-and-packet-486.md
1070,174,2,5,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,10,23,0,minutes/2021/2021-06-28/2021-06-28_city-council-meeting-agenda-and-packet-486.md
1071,174,2,6,"to approve Ordinance 21-28, which amends code as respects to with Respect to Title Report Requirements. Council",Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,10,,0,minutes/2021/2021-06-28/2021-06-28_city-council-meeting-agenda-and-packet-486.md
1072,174,2,7,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,23,10,0,minutes/2021/2021-06-28/2021-06-28_city-council-meeting-agenda-and-packet-486.md
1073,174,2,8,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,23,10,0,minutes/2021/2021-06-28/2021-06-28_city-council-meeting-agenda-and-packet-486.md
1074,174,2,9,"to approve Ordinance 21-25, Amending the 2020-21 Fiscal Year Budget",Budget Amendment,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,23,10,0,minutes/2021/2021-06-28/2021-06-28_city-council-meeting-agenda-and-packet-486.md
1075,174,2,10,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,23,10,0,minutes/2021/2021-06-28/2021-06-28_city-council-meeting-agenda-and-packet-486.md
1076,174,2,11,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,10,23,0,minutes/2021/2021-06-28/2021-06-28_city-council-meeting-agenda-and-packet-486.md
