date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,source,stored_locally,text_path
2025-01-06,Millcreek City Council - Millcreek City - 2025-01-06,CityCouncil,https://www.youtube.com/watch?v=Yzr937kKQdw,Yzr937kKQdw,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub en-orig (ASR); vtt cleaned to md,raw/2025-01-06_council_Yzr937kKQdw.en-orig.vtt,youtube:@UtahRecord,yes,text/2025-01-06_council_Yzr937kKQdw.md
2026-03-18,Millcreek Planning Commission - Millcreek City - 2026-03-18,PlanningCommission,https://www.youtube.com/watch?v=pIOtIPDbfzU,pIOtIPDbfzU,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-03-23,Millcreek City Council - Millcreek City - 2026-03-23,CityCouncil,https://www.youtube.com/watch?v=8IVKQhmwKHQ,8IVKQhmwKHQ,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-03-23,Millcreek City Council - Millcreek City - 2026-03-23,CityCouncil,https://www.youtube.com/watch?v=MWolAQPDCbQ,MWolAQPDCbQ,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-04-06,Millcreek City Council - Millcreek City - 2026-04-06,CityCouncil,https://www.youtube.com/watch?v=--i7R5hsUXA,--i7R5hsUXA,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-04-09,Millcreek Planning Commission - Millcreek City - 2026-04-09,PlanningCommission,https://www.youtube.com/watch?v=FMgeMe4ydoE,FMgeMe4ydoE,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-04-13,Millcreek City Council - Millcreek City - 2026-04-13,CityCouncil,https://www.youtube.com/watch?v=5K76PiQTYpU,5K76PiQTYpU,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-04-15,Millcreek Planning Commission - Millcreek City - 2026-04-15,PlanningCommission,https://www.youtube.com/watch?v=mQexIDtn_mY,mQexIDtn_mY,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-04-27,Millcreek City Council - Millcreek City - 2026-04-27,CityCouncil,https://www.youtube.com/watch?v=PYWnQV51oyk,PYWnQV51oyk,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-04-27,Millcreek City Council - Millcreek City - 2026-04-27,CityCouncil,https://www.youtube.com/watch?v=V8yCxIriF0M,V8yCxIriF0M,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-05-04,Millcreek City Council - Millcreek City - 2026-05-04,CityCouncil,https://www.youtube.com/watch?v=bq-zkp15Z2k,bq-zkp15Z2k,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-05-11,Millcreek City Council - Millcreek City - 2026-05-11,CityCouncil,https://www.youtube.com/watch?v=5R6He3sXajE,5R6He3sXajE,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-05-11,Millcreek City Council - Millcreek City - 2026-05-11,CityCouncil,https://www.youtube.com/watch?v=AlxDun2o85A,AlxDun2o85A,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-05-11,Millcreek City Council - Millcreek City - 2026-05-11,CityCouncil,https://www.youtube.com/watch?v=YInLevo1qiw,YInLevo1qiw,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub en-orig (ASR); vtt cleaned to md,raw/2026-05-11_council_YInLevo1qiw.en-orig.vtt,youtube:@UtahRecord,yes,text/2026-05-11_council_YInLevo1qiw.md
2026-05-14,Millcreek Planning Commission - Millcreek City - 2026-05-14,PlanningCommission,https://www.youtube.com/watch?v=wRH34LEE7VI,wRH34LEE7VI,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub en-orig (ASR); vtt cleaned to md,raw/2026-05-14_pc_wRH34LEE7VI.en-orig.vtt,youtube:@UtahRecord,yes,text/2026-05-14_pc_wRH34LEE7VI.md
2026-05-20,Millcreek Planning Commission - Millcreek City - 2026-05-20,PlanningCommission,https://www.youtube.com/watch?v=EJKLptGcsnM,EJKLptGcsnM,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-05-26,Millcreek City Council - Millcreek City - 2026-05-26,CityCouncil,https://www.youtube.com/watch?v=XzM3VFXXmnI,XzM3VFXXmnI,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-06-01,Millcreek City Council - Millcreek City - 2026-06-01,CityCouncil,https://www.youtube.com/watch?v=w6TRAleTJHc,w6TRAleTJHc,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub en-orig (ASR); vtt cleaned to md,raw/2026-06-01_council_w6TRAleTJHc.en-orig.vtt,youtube:@UtahRecord,yes,text/2026-06-01_council_w6TRAleTJHc.md
2026-06-08,Millcreek City Council - Millcreek City - 2026-06-08,CityCouncil,https://www.youtube.com/watch?v=EGqjRL4qxJ8,EGqjRL4qxJ8,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-06-11,Millcreek Planning Commission - Millcreek City - 2026-06-11,PlanningCommission,https://www.youtube.com/watch?v=WA7ppXsUzgg,WA7ppXsUzgg,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-06-17,Millcreek Planning Commission - Millcreek City - 2026-06-17,PlanningCommission,https://www.youtube.com/watch?v=NVwZ56G-w3A,NVwZ56G-w3A,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-06-22,Millcreek City Council - Millcreek City - 2026-06-22,CityCouncil,https://www.youtube.com/watch?v=AwyUjLarfqc,AwyUjLarfqc,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
