year,week_start,meeting_date,meeting_type,variant,pages,chars,entry_id,source_url,file
2021,2021-10-04,2021-10-05,Work Session,,14,23738,4808037,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4808037&dbid=0&repo=SLC,minutes/2021/2021-10-04/2021-10-05_work-session.txt
2021,2021-10-11,2021-10-12,Formal Meeting,,5,4220,4807548,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4807548&dbid=0&repo=SLC,minutes/2021/2021-10-11/2021-10-12_formal-meeting.txt
2021,2021-10-11,2021-10-12,Work Session,,12,20677,4753798,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4753798&dbid=0&repo=SLC,minutes/2021/2021-10-11/2021-10-12_work-session.txt
2021,2021-10-18,2021-10-19,Formal Meeting,,15,23498,4753932,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4753932&dbid=0&repo=SLC,minutes/2021/2021-10-18/2021-10-19_formal-meeting.txt
2021,2021-10-18,2021-10-19,Work Session,,13,22635,4781399,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4781399&dbid=0&repo=SLC,minutes/2021/2021-10-18/2021-10-19_work-session.txt
2021,2021-11-08,2021-11-09,Formal Meeting,,17,22422,4228875,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4228875&dbid=0&repo=SLC,minutes/2021/2021-11-08/2021-11-09_formal-meeting.txt
2021,2021-11-08,2021-11-09,Work Session,,15,21262,4228877,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4228877&dbid=0&repo=SLC,minutes/2021/2021-11-08/2021-11-09_work-session.txt
2021,2021-11-15,2021-11-16,Formal Meeting,,24,36552,4228871,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4228871&dbid=0&repo=SLC,minutes/2021/2021-11-15/2021-11-16_formal-meeting.txt
2021,2021-11-15,2021-11-16,Work Session,,18,24830,4228874,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4228874&dbid=0&repo=SLC,minutes/2021/2021-11-15/2021-11-16_work-session.txt
2021,2021-12-06,2021-12-07,Formal Meeting,,25,35843,4204139,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4204139&dbid=0&repo=SLC,minutes/2021/2021-12-06/2021-12-07_formal-meeting.txt
2021,2021-12-06,2021-12-07,Work Session,,12,19931,5748164,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5748164&dbid=0&repo=SLC,minutes/2021/2021-12-06/2021-12-07_work-session.txt
2021,2021-12-13,2021-12-14,Formal Meeting,,16,23566,4204129,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4204129&dbid=0&repo=SLC,minutes/2021/2021-12-13/2021-12-14_formal-meeting.txt
2021,2021-12-13,2021-12-14,Work Session,,11,14567,4204131,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4204131&dbid=0&repo=SLC,minutes/2021/2021-12-13/2021-12-14_work-session.txt
2022,2022-01-03,2022-01-04,Formal Meeting,,9,9794,4228869,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4228869&dbid=0&repo=SLC,minutes/2022/2022-01-03/2022-01-04_formal-meeting.txt
2022,2022-01-03,2022-01-04,Work Session,,16,23614,4630524,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4630524&dbid=0&repo=SLC,minutes/2022/2022-01-03/2022-01-04_work-session.txt
2022,2022-01-10,2022-01-11,Work Session,,18,24773,4339164,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4339164&dbid=0&repo=SLC,minutes/2022/2022-01-10/2022-01-11_work-session.txt
2022,2022-01-17,2022-01-18,Formal Meeting,,14,16106,4630522,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4630522&dbid=0&repo=SLC,minutes/2022/2022-01-17/2022-01-18_formal-meeting.txt
2022,2022-01-17,2022-01-18,Work Session,,11,14414,4519143,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4519143&dbid=0&repo=SLC,minutes/2022/2022-01-17/2022-01-18_work-session.txt
2022,2022-01-24,2022-01-25,Work Session,,8,15818,4339162,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4339162&dbid=0&repo=SLC,minutes/2022/2022-01-24/2022-01-25_work-session.txt
2022,2022-01-31,2022-02-01,Formal Meeting,,13,16050,4669619,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4669619&dbid=0&repo=SLC,minutes/2022/2022-01-31/2022-02-01_formal-meeting.txt
2022,2022-01-31,2022-02-01,Work Session,,19,30336,4339160,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4339160&dbid=0&repo=SLC,minutes/2022/2022-01-31/2022-02-01_work-session.txt
2022,2022-02-07,2022-02-08,Work Session,,19,31121,4654646,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4654646&dbid=0&repo=SLC,minutes/2022/2022-02-07/2022-02-08_work-session.txt
2022,2022-02-14,2022-02-15,Formal Meeting,,16,20206,4519142,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4519142&dbid=0&repo=SLC,minutes/2022/2022-02-14/2022-02-15_formal-meeting.txt
2022,2022-02-14,2022-02-15,Work Session,,23,39212,4630518,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4630518&dbid=0&repo=SLC,minutes/2022/2022-02-14/2022-02-15_work-session.txt
2022,2022-02-14,2022-02-16,Work Session,,5,6018,4670129,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4670129&dbid=0&repo=SLC,minutes/2022/2022-02-14/2022-02-16_work-session.txt
2022,2022-02-14,2022-02-18,Work Session,,3,3880,4300395,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4300395&dbid=0&repo=SLC,minutes/2022/2022-02-14/2022-02-18_work-session.txt
2022,2022-02-28,2022-03-01,Formal Meeting,,18,25203,4630501,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4630501&dbid=0&repo=SLC,minutes/2022/2022-02-28/2022-03-01_formal-meeting.txt
2022,2022-02-28,2022-03-01,Work Session,,21,36159,4630510,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4630510&dbid=0&repo=SLC,minutes/2022/2022-02-28/2022-03-01_work-session.txt
2022,2022-03-07,2022-03-08,Work Session,,18,25402,4630512,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4630512&dbid=0&repo=SLC,minutes/2022/2022-03-07/2022-03-08_work-session.txt
2022,2022-03-21,2022-03-22,Formal Meeting,,24,36930,4638282,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4638282&dbid=0&repo=SLC,minutes/2022/2022-03-21/2022-03-22_formal-meeting.txt
2022,2022-03-21,2022-03-22,Work Session,,20,30662,4630520,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4630520&dbid=0&repo=SLC,minutes/2022/2022-03-21/2022-03-22_work-session.txt
2022,2022-04-04,2022-04-05,Formal Meeting,,18,22883,4655055,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4655055&dbid=0&repo=SLC,minutes/2022/2022-04-04/2022-04-05_formal-meeting.txt
2022,2022-04-04,2022-04-05,Work Session,,20,31462,4673238,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4673238&dbid=0&repo=SLC,minutes/2022/2022-04-04/2022-04-05_work-session.txt
2022,2022-04-11,2022-04-12,Formal Meeting,,6,5082,4669613,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4669613&dbid=0&repo=SLC,minutes/2022/2022-04-11/2022-04-12_formal-meeting.txt
2022,2022-04-11,2022-04-12,Work Session,,19,30706,4638280,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4638280&dbid=0&repo=SLC,minutes/2022/2022-04-11/2022-04-12_work-session.txt
2022,2022-04-18,2022-04-19,Formal Meeting,,27,35430,4655034,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4655034&dbid=0&repo=SLC,minutes/2022/2022-04-18/2022-04-19_formal-meeting.txt
2022,2022-04-18,2022-04-19,Work Session,,19,29139,4638278,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4638278&dbid=0&repo=SLC,minutes/2022/2022-04-18/2022-04-19_work-session.txt
2022,2022-05-02,2022-05-03,Formal Meeting,,25,37699,5243315,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5243315&dbid=0&repo=SLC,minutes/2022/2022-05-02/2022-05-03_formal-meeting.txt
2022,2022-05-02,2022-05-03,Work Session,,17,25703,4673240,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4673240&dbid=0&repo=SLC,minutes/2022/2022-05-02/2022-05-03_work-session.txt
2022,2022-05-09,2022-05-10,Formal Meeting,,6,6250,4655020,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4655020&dbid=0&repo=SLC,minutes/2022/2022-05-09/2022-05-10_formal-meeting.txt
2022,2022-05-09,2022-05-10,Work Session,,16,25394,4722909,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4722909&dbid=0&repo=SLC,minutes/2022/2022-05-09/2022-05-10_work-session.txt
2022,2022-05-16,2022-05-17,Formal Meeting,,25,39562,5332191,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5332191&dbid=0&repo=SLC,minutes/2022/2022-05-16/2022-05-17_formal-meeting.txt
2022,2022-05-16,2022-05-17,Work Session,,4,4271,4721584,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4721584&dbid=0&repo=SLC,minutes/2022/2022-05-16/2022-05-17_work-session.txt
2022,2022-05-16,2022-05-17,Work Session,2,12,17852,4721603,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4721603&dbid=0&repo=SLC,minutes/2022/2022-05-16/2022-05-17_work-session-2.txt
2022,2022-05-23,2022-05-24,Work Session,,17,28057,4721605,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4721605&dbid=0&repo=SLC,minutes/2022/2022-05-23/2022-05-24_work-session.txt
2022,2022-05-30,2022-06-02,Formal Meeting,,5,3914,4669715,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4669715&dbid=0&repo=SLC,minutes/2022/2022-05-30/2022-06-02_formal-meeting.txt
2022,2022-05-30,2022-06-02,Work Session,,19,40194,4781668,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4781668&dbid=0&repo=SLC,minutes/2022/2022-05-30/2022-06-02_work-session.txt
2022,2022-06-06,2022-06-07,Formal Meeting,,21,31883,5243302,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5243302&dbid=0&repo=SLC,minutes/2022/2022-06-06/2022-06-07_formal-meeting.txt
2022,2022-06-06,2022-06-07,Work Session,,15,30574,5028026,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5028026&dbid=0&repo=SLC,minutes/2022/2022-06-06/2022-06-07_work-session.txt
2022,2022-06-06,2022-06-09,Work Session,,8,14374,4748069,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4748069&dbid=0&repo=SLC,minutes/2022/2022-06-06/2022-06-09_work-session.txt
2022,2022-06-13,2022-06-14,Formal Meeting,,30,51009,5243290,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5243290&dbid=0&repo=SLC,minutes/2022/2022-06-13/2022-06-14_formal-meeting.txt
2022,2022-06-13,2022-06-14,Work Session,,10,17486,4748064,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4748064&dbid=0&repo=SLC,minutes/2022/2022-06-13/2022-06-14_work-session.txt
2022,2022-07-11,2022-07-12,Formal Meeting,,9,12761,4721582,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4721582&dbid=0&repo=SLC,minutes/2022/2022-07-11/2022-07-12_formal-meeting.txt
2022,2022-07-11,2022-07-12,Work Session,,16,33381,5023301,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5023301&dbid=0&repo=SLC,minutes/2022/2022-07-11/2022-07-12_work-session.txt
2022,2022-07-18,2022-07-19,Formal Meeting,,17,27974,4756679,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4756679&dbid=0&repo=SLC,minutes/2022/2022-07-18/2022-07-19_formal-meeting.txt
2022,2022-07-18,2022-07-19,Work Session,,19,38302,4802798,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4802798&dbid=0&repo=SLC,minutes/2022/2022-07-18/2022-07-19_work-session.txt
2022,2022-08-08,2022-08-09,Formal Meeting,,17,27375,4748074,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4748074&dbid=0&repo=SLC,minutes/2022/2022-08-08/2022-08-09_formal-meeting.txt
2022,2022-08-08,2022-08-09,Work Session,,11,21370,5048492,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5048492&dbid=0&repo=SLC,minutes/2022/2022-08-08/2022-08-09_work-session.txt
2022,2022-08-15,2022-08-16,Formal Meeting,,19,31176,4780812,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4780812&dbid=0&repo=SLC,minutes/2022/2022-08-15/2022-08-16_formal-meeting.txt
2022,2022-08-15,2022-08-16,Formal Meeting,2,6,5787,4780814,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4780814&dbid=0&repo=SLC,minutes/2022/2022-08-15/2022-08-16_formal-meeting-2.txt
2022,2022-08-15,2022-08-16,Work Session,,14,27088,5028029,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5028029&dbid=0&repo=SLC,minutes/2022/2022-08-15/2022-08-16_work-session.txt
2022,2022-08-29,2022-08-29,Formal Meeting,,5,5687,4780793,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4780793&dbid=0&repo=SLC,minutes/2022/2022-08-29/2022-08-29_formal-meeting.txt
2022,2022-08-29,2022-08-29,Formal Meeting,2,11,12162,5332543,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5332543&dbid=0&repo=SLC,minutes/2022/2022-08-29/2022-08-29_formal-meeting-2.txt
2022,2022-09-05,2022-09-06,Formal Meeting,,20,26754,4802803,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4802803&dbid=0&repo=SLC,minutes/2022/2022-09-05/2022-09-06_formal-meeting.txt
2022,2022-09-05,2022-09-06,Work Session,,13,28697,5048490,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5048490&dbid=0&repo=SLC,minutes/2022/2022-09-05/2022-09-06_work-session.txt
2022,2022-09-12,2022-09-13,Work Session,,13,28772,5056808,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5056808&dbid=0&repo=SLC,minutes/2022/2022-09-12/2022-09-13_work-session.txt
2022,2022-09-19,2022-09-20,Formal Meeting,,13,25920,5056810,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5056810&dbid=0&repo=SLC,minutes/2022/2022-09-19/2022-09-20_formal-meeting.txt
2022,2022-09-19,2022-09-20,Work Session,,18,39124,5056806,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5056806&dbid=0&repo=SLC,minutes/2022/2022-09-19/2022-09-20_work-session.txt
2022,2022-10-03,2022-10-04,Formal Meeting,,21,32145,5031631,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5031631&dbid=0&repo=SLC,minutes/2022/2022-10-03/2022-10-04_formal-meeting.txt
2022,2022-10-03,2022-10-04,Work Session,,15,29797,5028032,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5028032&dbid=0&repo=SLC,minutes/2022/2022-10-03/2022-10-04_work-session.txt
2022,2022-10-10,2022-10-11,Formal Meeting,,5,6388,4802796,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=4802796&dbid=0&repo=SLC,minutes/2022/2022-10-10/2022-10-11_formal-meeting.txt
2022,2022-10-10,2022-10-11,Work Session,,13,22345,5492053,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5492053&dbid=0&repo=SLC,minutes/2022/2022-10-10/2022-10-11_work-session.txt
2022,2022-10-17,2022-10-18,Formal Meeting,,41,75703,5243317,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5243317&dbid=0&repo=SLC,minutes/2022/2022-10-17/2022-10-18_formal-meeting.txt
2022,2022-10-17,2022-10-18,Work Session,,12,25179,5056820,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5056820&dbid=0&repo=SLC,minutes/2022/2022-10-17/2022-10-18_work-session.txt
2022,2022-11-07,2022-11-10,Formal Meeting,,17,24414,5023293,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5023293&dbid=0&repo=SLC,minutes/2022/2022-11-07/2022-11-10_formal-meeting.txt
2022,2022-11-07,2022-11-10,Work Session,,14,28983,5048494,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5048494&dbid=0&repo=SLC,minutes/2022/2022-11-07/2022-11-10_work-session.txt
2022,2022-11-21,2022-11-22,,,5,5190,5028104,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5028104&dbid=0&repo=SLC,minutes/2022/2022-11-21/2022-11-22_meeting.txt
2022,2022-11-21,2022-11-22,Formal Meeting,,15,19244,5031633,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5031633&dbid=0&repo=SLC,minutes/2022/2022-11-21/2022-11-22_formal-meeting.txt
2022,2022-11-21,2022-11-22,Work Session,,14,31044,5056822,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5056822&dbid=0&repo=SLC,minutes/2022/2022-11-21/2022-11-22_work-session.txt
2022,2022-12-05,2022-12-06,Formal Meeting,,14,17245,5028034,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5028034&dbid=0&repo=SLC,minutes/2022/2022-12-05/2022-12-06_formal-meeting.txt
2022,2022-12-05,2022-12-06,Work Session,,14,28380,5056824,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5056824&dbid=0&repo=SLC,minutes/2022/2022-12-05/2022-12-06_work-session.txt
2022,2022-12-12,2022-12-13,Formal Meeting,,18,31580,5031641,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5031641&dbid=0&repo=SLC,minutes/2022/2022-12-12/2022-12-13_formal-meeting.txt
2022,2022-12-12,2022-12-13,Work Session,,12,21879,5334675,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5334675&dbid=0&repo=SLC,minutes/2022/2022-12-12/2022-12-13_work-session.txt
2023,2023-01-02,2023-01-03,Formal Meeting,,7,9006,5100954,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5100954&dbid=0&repo=SLC,minutes/2023/2023-01-02/2023-01-03_formal-meeting.txt
2023,2023-01-02,2023-01-03,Work Session,,14,26081,5243282,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5243282&dbid=0&repo=SLC,minutes/2023/2023-01-02/2023-01-03_work-session.txt
2023,2023-01-09,2023-01-10,Work Session,,14,24212,5217407,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5217407&dbid=0&repo=SLC,minutes/2023/2023-01-09/2023-01-10_work-session.txt
2023,2023-01-09,2023-01-11,,,5,5277,5890894,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5890894&dbid=0&repo=SLC,minutes/2023/2023-01-09/2023-01-11_meeting.txt
2023,2023-01-16,2023-01-16,Work Session,,4,3650,5454561,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5454561&dbid=0&repo=SLC,minutes/2023/2023-01-16/2023-01-16_work-session.txt
2023,2023-01-16,2023-01-17,Formal Meeting,,13,18814,5269246,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5269246&dbid=0&repo=SLC,minutes/2023/2023-01-16/2023-01-17_formal-meeting.txt
2023,2023-01-16,2023-01-17,Work Session,,13,24711,5401952,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5401952&dbid=0&repo=SLC,minutes/2023/2023-01-16/2023-01-17_work-session.txt
2023,2023-01-30,2023-01-31,Work Session,,8,13557,5243284,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5243284&dbid=0&repo=SLC,minutes/2023/2023-01-30/2023-01-31_work-session.txt
2023,2023-02-06,2023-02-07,Formal Meeting,,17,31642,5269250,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5269250&dbid=0&repo=SLC,minutes/2023/2023-02-06/2023-02-07_formal-meeting.txt
2023,2023-02-06,2023-02-07,Work Session,,20,40872,5243280,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5243280&dbid=0&repo=SLC,minutes/2023/2023-02-06/2023-02-07_work-session.txt
2023,2023-02-13,2023-02-14,Work Session,,15,26239,5269248,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5269248&dbid=0&repo=SLC,minutes/2023/2023-02-13/2023-02-14_work-session.txt
2023,2023-02-20,2023-02-21,Formal Meeting,,20,30112,5285189,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5285189&dbid=0&repo=SLC,minutes/2023/2023-02-20/2023-02-21_formal-meeting.txt
2023,2023-02-20,2023-02-21,Work Session,,12,22768,5354103,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5354103&dbid=0&repo=SLC,minutes/2023/2023-02-20/2023-02-21_work-session.txt
2023,2023-03-06,2023-03-07,Formal Meeting,,19,33408,5354097,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5354097&dbid=0&repo=SLC,minutes/2023/2023-03-06/2023-03-07_formal-meeting.txt
2023,2023-03-06,2023-03-07,Work Session,,13,25853,5401972,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5401972&dbid=0&repo=SLC,minutes/2023/2023-03-06/2023-03-07_work-session.txt
2023,2023-03-13,2023-03-14,Work Session,,12,22348,5354101,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5354101&dbid=0&repo=SLC,minutes/2023/2023-03-13/2023-03-14_work-session.txt
2023,2023-03-20,2023-03-21,Formal Meeting,,20,36981,5401923,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5401923&dbid=0&repo=SLC,minutes/2023/2023-03-20/2023-03-21_formal-meeting.txt
2023,2023-03-20,2023-03-21,Work Session,,23,50820,5354099,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5354099&dbid=0&repo=SLC,minutes/2023/2023-03-20/2023-03-21_work-session.txt
2023,2023-04-03,2023-04-04,Formal Meeting,,14,23098,5392305,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5392305&dbid=0&repo=SLC,minutes/2023/2023-04-03/2023-04-04_formal-meeting.txt
2023,2023-04-03,2023-04-04,Work Session,,15,26896,5492121,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5492121&dbid=0&repo=SLC,minutes/2023/2023-04-03/2023-04-04_work-session.txt
2023,2023-04-10,2023-04-11,Formal Meeting,,6,3650,5448645,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5448645&dbid=0&repo=SLC,minutes/2023/2023-04-10/2023-04-11_formal-meeting.txt
2023,2023-04-10,2023-04-11,Work Session,,15,27208,5354105,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5354105&dbid=0&repo=SLC,minutes/2023/2023-04-10/2023-04-11_work-session.txt
2023,2023-04-17,2023-04-18,Formal Meeting,,20,35284,6313165,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=6313165&dbid=0&repo=SLC,minutes/2023/2023-04-17/2023-04-18_formal-meeting.txt
2023,2023-04-17,2023-04-18,Work Session,,10,17460,5401827,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5401827&dbid=0&repo=SLC,minutes/2023/2023-04-17/2023-04-18_work-session.txt
2023,2023-05-01,2023-05-02,Formal Meeting,,19,31508,6309895,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=6309895&dbid=0&repo=SLC,minutes/2023/2023-05-01/2023-05-02_formal-meeting.txt
2023,2023-05-01,2023-05-02,Work Session,,17,29226,5492089,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5492089&dbid=0&repo=SLC,minutes/2023/2023-05-01/2023-05-02_work-session.txt
2023,2023-05-08,2023-05-09,Work Session,,11,16874,5543926,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5543926&dbid=0&repo=SLC,minutes/2023/2023-05-08/2023-05-09_work-session.txt
2023,2023-05-15,2023-05-16,Formal Meeting,,26,41236,6309889,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=6309889&dbid=0&repo=SLC,minutes/2023/2023-05-15/2023-05-16_formal-meeting.txt
2023,2023-05-15,2023-05-16,Work Session,,13,22241,5448643,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5448643&dbid=0&repo=SLC,minutes/2023/2023-05-15/2023-05-16_work-session.txt
2023,2023-05-22,2023-05-23,Formal Meeting,,5,5815,5563163,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5563163&dbid=0&repo=SLC,minutes/2023/2023-05-22/2023-05-23_formal-meeting.txt
2023,2023-05-22,2023-05-23,Work Session,,18,30007,5540169,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5540169&dbid=0&repo=SLC,minutes/2023/2023-05-22/2023-05-23_work-session.txt
2023,2023-05-22,2023-05-25,Work Session,,10,15884,5448641,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5448641&dbid=0&repo=SLC,minutes/2023/2023-05-22/2023-05-25_work-session.txt
2023,2023-05-29,2023-06-01,Work Session,,10,16144,5728345,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5728345&dbid=0&repo=SLC,minutes/2023/2023-05-29/2023-06-01_work-session.txt
2023,2023-06-05,2023-06-06,Formal Meeting,,31,52798,6309883,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=6309883&dbid=0&repo=SLC,minutes/2023/2023-06-05/2023-06-06_formal-meeting.txt
2023,2023-06-05,2023-06-06,Work Session,,13,22328,5543913,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5543913&dbid=0&repo=SLC,minutes/2023/2023-06-05/2023-06-06_work-session.txt
2023,2023-06-12,2023-06-12,Work Session,,9,14100,5903798,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5903798&dbid=0&repo=SLC,minutes/2023/2023-06-12/2023-06-12_work-session.txt
2023,2023-06-12,2023-06-13,Formal Meeting,,24,40225,6515092,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=6515092&dbid=0&repo=SLC,minutes/2023/2023-06-12/2023-06-13_formal-meeting.txt
2023,2023-06-12,2023-06-13,Work Session,,11,20681,5529920,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5529920&dbid=0&repo=SLC,minutes/2023/2023-06-12/2023-06-13_work-session.txt
2023,2023-07-10,2023-07-11,Formal Meeting,,12,19904,5672242,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5672242&dbid=0&repo=SLC,minutes/2023/2023-07-10/2023-07-11_formal-meeting.txt
2023,2023-07-10,2023-07-11,Work Session,,12,22381,5672301,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5672301&dbid=0&repo=SLC,minutes/2023/2023-07-10/2023-07-11_work-session.txt
2023,2023-07-10,2023-07-13,Formal Meeting,,4,4196,5619630,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5619630&dbid=0&repo=SLC,minutes/2023/2023-07-10/2023-07-13_formal-meeting.txt
2023,2023-07-10,2023-07-13,Work Session,,7,9017,5619628,https://webdme.slcgov.com/AgendasMinutes/DocView.aspx?id=5619628&dbid=0&repo=SLC,minutes/2023/2023-07-10/2023-07-13_work-session.txt
