year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2023,municipal primary,Council,3,Murray City Council District 3,MUR053,SCOTT GOODMAN,0,False
2023,municipal primary,Council,3,Murray City Council District 3,MUR053,CLARK BULLEN,0,False
2023,municipal primary,Council,3,Murray City Council District 3,MUR053,JANICE STROBELL,0,False
2023,municipal primary,Council,3,Murray City Council District 3,MUR053,Write-in (unresolved),0,False
2025,municipal general,Council,2,Murray City Council District 2,MUR014,PAMELA JANE COTTER,217,False
2025,municipal general,Council,2,Murray City Council District 2,MUR014,JARED MICHAEL EBORN,91,False
2025,municipal general,Council,2,Murray City Council District 2,MUR014,Write-in (unresolved),0,False
2025,municipal general,Council,2,Murray City Council District 2,MUR020,PAMELA JANE COTTER,273,False
2025,municipal general,Council,2,Murray City Council District 2,MUR020,JARED MICHAEL EBORN,292,False
2025,municipal general,Council,2,Murray City Council District 2,MUR020,Write-in (unresolved),0,False
2025,municipal general,Council,2,Murray City Council District 2,MUR021,PAMELA JANE COTTER,212,False
2025,municipal general,Council,2,Murray City Council District 2,MUR021,JARED MICHAEL EBORN,117,False
2025,municipal general,Council,2,Murray City Council District 2,MUR021,Write-in (unresolved),0,False
2025,municipal general,Council,2,Murray City Council District 2,MUR022,PAMELA JANE COTTER,159,False
2025,municipal general,Council,2,Murray City Council District 2,MUR022,JARED MICHAEL EBORN,126,False
2025,municipal general,Council,2,Murray City Council District 2,MUR022,Write-in (unresolved),0,False
2025,municipal general,Council,2,Murray City Council District 2,MUR027,PAMELA JANE COTTER,188,False
2025,municipal general,Council,2,Murray City Council District 2,MUR027,JARED MICHAEL EBORN,200,False
2025,municipal general,Council,2,Murray City Council District 2,MUR027,Write-in (unresolved),0,False
2025,municipal general,Council,2,Murray City Council District 2,MUR029,PAMELA JANE COTTER,31,False
2025,municipal general,Council,2,Murray City Council District 2,MUR029,JARED MICHAEL EBORN,33,False
2025,municipal general,Council,2,Murray City Council District 2,MUR029,Write-in (unresolved),0,False
2025,municipal general,Council,2,Murray City Council District 2,MUR030,PAMELA JANE COTTER,174,False
2025,municipal general,Council,2,Murray City Council District 2,MUR030,JARED MICHAEL EBORN,130,False
2025,municipal general,Council,2,Murray City Council District 2,MUR030,Write-in (unresolved),0,False
2025,municipal general,Council,2,Murray City Council District 2,MUR031,PAMELA JANE COTTER,74,False
2025,municipal general,Council,2,Murray City Council District 2,MUR031,JARED MICHAEL EBORN,97,False
2025,municipal general,Council,2,Murray City Council District 2,MUR031,Write-in (unresolved),0,False
2025,municipal general,Council,2,Murray City Council District 2,MUR044,PAMELA JANE COTTER,11,False
2025,municipal general,Council,2,Murray City Council District 2,MUR044,JARED MICHAEL EBORN,10,False
2025,municipal general,Council,2,Murray City Council District 2,MUR044,Write-in (unresolved),0,False
2025,municipal general,Council,2,Murray City Council District 2,MUR046,PAMELA JANE COTTER,10,False
2025,municipal general,Council,2,Murray City Council District 2,MUR046,JARED MICHAEL EBORN,10,False
2025,municipal general,Council,2,Murray City Council District 2,MUR046,Write-in (unresolved),0,False
2025,municipal general,Council,2,Murray City Council District 2,MUR048,PAMELA JANE COTTER,74,False
2025,municipal general,Council,2,Murray City Council District 2,MUR048,JARED MICHAEL EBORN,69,False
2025,municipal general,Council,2,Murray City Council District 2,MUR048,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR002,CLARK BULLEN,45,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR002,BEN PECK,44,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR002,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR005,CLARK BULLEN,272,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR005,BEN PECK,107,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR005,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR006,CLARK BULLEN,68,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR006,BEN PECK,62,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR006,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR007,CLARK BULLEN,48,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR007,BEN PECK,69,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR007,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR009,CLARK BULLEN,144,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR009,BEN PECK,106,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR009,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR010,CLARK BULLEN,246,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR010,BEN PECK,169,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR010,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR011,CLARK BULLEN,168,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR011,BEN PECK,139,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR011,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR012,CLARK BULLEN,184,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR012,BEN PECK,151,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR012,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR018,CLARK BULLEN,0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR018,BEN PECK,0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR018,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR019,CLARK BULLEN,140,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR019,BEN PECK,160,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR019,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR038,CLARK BULLEN,3,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR038,BEN PECK,3,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR038,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR050,CLARK BULLEN,9,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR050,BEN PECK,3,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR050,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR052,CLARK BULLEN,9,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR052,BEN PECK,18,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR052,Write-in (unresolved),0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR053,CLARK BULLEN,0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR053,BEN PECK,0,False
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MUR053,Write-in (unresolved),0,False
2025,municipal general,Council,4,Murray City Council District 4,MUR015,DIANE TURNER,231,False
2025,municipal general,Council,4,Murray City Council District 4,MUR015,Write-in (unresolved),0,False
2025,municipal general,Council,4,Murray City Council District 4,MUR016,DIANE TURNER,319,False
2025,municipal general,Council,4,Murray City Council District 4,MUR016,Write-in (unresolved),0,False
2025,municipal general,Council,4,Murray City Council District 4,MUR025,DIANE TURNER,285,False
2025,municipal general,Council,4,Murray City Council District 4,MUR025,Write-in (unresolved),0,False
2025,municipal general,Council,4,Murray City Council District 4,MUR026,DIANE TURNER,333,False
2025,municipal general,Council,4,Murray City Council District 4,MUR026,Write-in (unresolved),0,False
2025,municipal general,Council,4,Murray City Council District 4,MUR037,DIANE TURNER,47,False
2025,municipal general,Council,4,Murray City Council District 4,MUR037,Write-in (unresolved),0,False
2025,municipal general,Council,4,Murray City Council District 4,MUR041,DIANE TURNER,142,False
2025,municipal general,Council,4,Murray City Council District 4,MUR041,Write-in (unresolved),0,False
2025,municipal general,Council,4,Murray City Council District 4,MUR049,DIANE TURNER,44,False
2025,municipal general,Council,4,Murray City Council District 4,MUR049,Write-in (unresolved),0,False
2025,municipal general,Council,4,Murray City Council District 4,MUR051,DIANE TURNER,34,False
2025,municipal general,Council,4,Murray City Council District 4,MUR051,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR001,BRUCE E TURNER,41,False
2025,municipal general,Mayor,,Murray City Mayor,MUR001,BRETT A. HALES,90,False
2025,municipal general,Mayor,,Murray City Mayor,MUR001,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR002,BRUCE E TURNER,42,False
2025,municipal general,Mayor,,Murray City Mayor,MUR002,BRETT A. HALES,48,False
2025,municipal general,Mayor,,Murray City Mayor,MUR002,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR003,BRUCE E TURNER,124,False
2025,municipal general,Mayor,,Murray City Mayor,MUR003,BRETT A. HALES,149,False
2025,municipal general,Mayor,,Murray City Mayor,MUR003,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR004,BRUCE E TURNER,44,False
2025,municipal general,Mayor,,Murray City Mayor,MUR004,BRETT A. HALES,38,False
2025,municipal general,Mayor,,Murray City Mayor,MUR004,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR005,BRUCE E TURNER,150,False
2025,municipal general,Mayor,,Murray City Mayor,MUR005,BRETT A. HALES,226,False
2025,municipal general,Mayor,,Murray City Mayor,MUR005,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR006,BRUCE E TURNER,47,False
2025,municipal general,Mayor,,Murray City Mayor,MUR006,BRETT A. HALES,79,False
2025,municipal general,Mayor,,Murray City Mayor,MUR006,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR007,BRUCE E TURNER,33,False
2025,municipal general,Mayor,,Murray City Mayor,MUR007,BRETT A. HALES,82,False
2025,municipal general,Mayor,,Murray City Mayor,MUR007,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR008,BRUCE E TURNER,109,False
2025,municipal general,Mayor,,Murray City Mayor,MUR008,BRETT A. HALES,190,False
2025,municipal general,Mayor,,Murray City Mayor,MUR008,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR009,BRUCE E TURNER,112,False
2025,municipal general,Mayor,,Murray City Mayor,MUR009,BRETT A. HALES,136,False
2025,municipal general,Mayor,,Murray City Mayor,MUR009,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR010,BRUCE E TURNER,167,False
2025,municipal general,Mayor,,Murray City Mayor,MUR010,BRETT A. HALES,247,False
2025,municipal general,Mayor,,Murray City Mayor,MUR010,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR011,BRUCE E TURNER,107,False
2025,municipal general,Mayor,,Murray City Mayor,MUR011,BRETT A. HALES,197,False
2025,municipal general,Mayor,,Murray City Mayor,MUR011,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR012,BRUCE E TURNER,98,False
2025,municipal general,Mayor,,Murray City Mayor,MUR012,BRETT A. HALES,238,False
2025,municipal general,Mayor,,Murray City Mayor,MUR012,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR013,BRUCE E TURNER,172,False
2025,municipal general,Mayor,,Murray City Mayor,MUR013,BRETT A. HALES,257,False
2025,municipal general,Mayor,,Murray City Mayor,MUR013,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR014,BRUCE E TURNER,87,False
2025,municipal general,Mayor,,Murray City Mayor,MUR014,BRETT A. HALES,220,False
2025,municipal general,Mayor,,Murray City Mayor,MUR014,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR015,BRUCE E TURNER,142,False
2025,municipal general,Mayor,,Murray City Mayor,MUR015,BRETT A. HALES,142,False
2025,municipal general,Mayor,,Murray City Mayor,MUR015,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR016,BRUCE E TURNER,187,False
2025,municipal general,Mayor,,Murray City Mayor,MUR016,BRETT A. HALES,211,False
2025,municipal general,Mayor,,Murray City Mayor,MUR016,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR017,BRUCE E TURNER,50,False
2025,municipal general,Mayor,,Murray City Mayor,MUR017,BRETT A. HALES,80,False
2025,municipal general,Mayor,,Murray City Mayor,MUR017,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR018,BRUCE E TURNER,0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR018,BRETT A. HALES,0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR018,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR019,BRUCE E TURNER,102,False
2025,municipal general,Mayor,,Murray City Mayor,MUR019,BRETT A. HALES,188,False
2025,municipal general,Mayor,,Murray City Mayor,MUR019,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR020,BRUCE E TURNER,235,False
2025,municipal general,Mayor,,Murray City Mayor,MUR020,BRETT A. HALES,325,False
2025,municipal general,Mayor,,Murray City Mayor,MUR020,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR021,BRUCE E TURNER,151,False
2025,municipal general,Mayor,,Murray City Mayor,MUR021,BRETT A. HALES,174,False
2025,municipal general,Mayor,,Murray City Mayor,MUR021,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR022,BRUCE E TURNER,128,False
2025,municipal general,Mayor,,Murray City Mayor,MUR022,BRETT A. HALES,157,False
2025,municipal general,Mayor,,Murray City Mayor,MUR022,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR023,BRUCE E TURNER,82,False
2025,municipal general,Mayor,,Murray City Mayor,MUR023,BRETT A. HALES,193,False
2025,municipal general,Mayor,,Murray City Mayor,MUR023,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR024,BRUCE E TURNER,96,False
2025,municipal general,Mayor,,Murray City Mayor,MUR024,BRETT A. HALES,221,False
2025,municipal general,Mayor,,Murray City Mayor,MUR024,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR025,BRUCE E TURNER,108,False
2025,municipal general,Mayor,,Murray City Mayor,MUR025,BRETT A. HALES,214,False
2025,municipal general,Mayor,,Murray City Mayor,MUR025,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR026,BRUCE E TURNER,113,False
2025,municipal general,Mayor,,Murray City Mayor,MUR026,BRETT A. HALES,253,False
2025,municipal general,Mayor,,Murray City Mayor,MUR026,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR027,BRUCE E TURNER,167,False
2025,municipal general,Mayor,,Murray City Mayor,MUR027,BRETT A. HALES,223,False
2025,municipal general,Mayor,,Murray City Mayor,MUR027,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR028,BRUCE E TURNER,101,False
2025,municipal general,Mayor,,Murray City Mayor,MUR028,BRETT A. HALES,241,False
2025,municipal general,Mayor,,Murray City Mayor,MUR028,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR029,BRUCE E TURNER,25,False
2025,municipal general,Mayor,,Murray City Mayor,MUR029,BRETT A. HALES,40,False
2025,municipal general,Mayor,,Murray City Mayor,MUR029,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR030,BRUCE E TURNER,154,False
2025,municipal general,Mayor,,Murray City Mayor,MUR030,BRETT A. HALES,153,False
2025,municipal general,Mayor,,Murray City Mayor,MUR030,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR031,BRUCE E TURNER,75,False
2025,municipal general,Mayor,,Murray City Mayor,MUR031,BRETT A. HALES,97,False
2025,municipal general,Mayor,,Murray City Mayor,MUR031,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR032,BRUCE E TURNER,98,False
2025,municipal general,Mayor,,Murray City Mayor,MUR032,BRETT A. HALES,175,False
2025,municipal general,Mayor,,Murray City Mayor,MUR032,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR033,BRUCE E TURNER,115,False
2025,municipal general,Mayor,,Murray City Mayor,MUR033,BRETT A. HALES,203,False
2025,municipal general,Mayor,,Murray City Mayor,MUR033,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR034,BRUCE E TURNER,96,False
2025,municipal general,Mayor,,Murray City Mayor,MUR034,BRETT A. HALES,162,False
2025,municipal general,Mayor,,Murray City Mayor,MUR034,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR035,BRUCE E TURNER,116,False
2025,municipal general,Mayor,,Murray City Mayor,MUR035,BRETT A. HALES,269,False
2025,municipal general,Mayor,,Murray City Mayor,MUR035,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR036,BRUCE E TURNER,16,False
2025,municipal general,Mayor,,Murray City Mayor,MUR036,BRETT A. HALES,52,False
2025,municipal general,Mayor,,Murray City Mayor,MUR036,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR037,BRUCE E TURNER,14,False
2025,municipal general,Mayor,,Murray City Mayor,MUR037,BRETT A. HALES,41,False
2025,municipal general,Mayor,,Murray City Mayor,MUR037,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR038,BRUCE E TURNER,1,False
2025,municipal general,Mayor,,Murray City Mayor,MUR038,BRETT A. HALES,5,False
2025,municipal general,Mayor,,Murray City Mayor,MUR038,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR039,BRUCE E TURNER,54,False
2025,municipal general,Mayor,,Murray City Mayor,MUR039,BRETT A. HALES,108,False
2025,municipal general,Mayor,,Murray City Mayor,MUR039,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR040,BRUCE E TURNER,1,False
2025,municipal general,Mayor,,Murray City Mayor,MUR040,BRETT A. HALES,8,False
2025,municipal general,Mayor,,Murray City Mayor,MUR040,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR041,BRUCE E TURNER,75,False
2025,municipal general,Mayor,,Murray City Mayor,MUR041,BRETT A. HALES,100,False
2025,municipal general,Mayor,,Murray City Mayor,MUR041,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR042,BRUCE E TURNER,29,False
2025,municipal general,Mayor,,Murray City Mayor,MUR042,BRETT A. HALES,44,False
2025,municipal general,Mayor,,Murray City Mayor,MUR042,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR043,BRUCE E TURNER,21,False
2025,municipal general,Mayor,,Murray City Mayor,MUR043,BRETT A. HALES,16,False
2025,municipal general,Mayor,,Murray City Mayor,MUR043,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR044,BRUCE E TURNER,10,False
2025,municipal general,Mayor,,Murray City Mayor,MUR044,BRETT A. HALES,11,False
2025,municipal general,Mayor,,Murray City Mayor,MUR044,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR045,BRUCE E TURNER,3,False
2025,municipal general,Mayor,,Murray City Mayor,MUR045,BRETT A. HALES,1,False
2025,municipal general,Mayor,,Murray City Mayor,MUR045,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR046,BRUCE E TURNER,7,False
2025,municipal general,Mayor,,Murray City Mayor,MUR046,BRETT A. HALES,13,False
2025,municipal general,Mayor,,Murray City Mayor,MUR046,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR047,BRUCE E TURNER,1,False
2025,municipal general,Mayor,,Murray City Mayor,MUR047,BRETT A. HALES,3,False
2025,municipal general,Mayor,,Murray City Mayor,MUR047,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR048,BRUCE E TURNER,57,False
2025,municipal general,Mayor,,Murray City Mayor,MUR048,BRETT A. HALES,85,False
2025,municipal general,Mayor,,Murray City Mayor,MUR048,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR049,BRUCE E TURNER,18,False
2025,municipal general,Mayor,,Murray City Mayor,MUR049,BRETT A. HALES,31,False
2025,municipal general,Mayor,,Murray City Mayor,MUR049,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR050,BRUCE E TURNER,3,False
2025,municipal general,Mayor,,Murray City Mayor,MUR050,BRETT A. HALES,11,False
2025,municipal general,Mayor,,Murray City Mayor,MUR050,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR051,BRUCE E TURNER,9,False
2025,municipal general,Mayor,,Murray City Mayor,MUR051,BRETT A. HALES,29,False
2025,municipal general,Mayor,,Murray City Mayor,MUR051,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR052,BRUCE E TURNER,12,False
2025,municipal general,Mayor,,Murray City Mayor,MUR052,BRETT A. HALES,14,False
2025,municipal general,Mayor,,Murray City Mayor,MUR052,Write-in (unresolved),0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR053,BRUCE E TURNER,0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR053,BRETT A. HALES,0,False
2025,municipal general,Mayor,,Murray City Mayor,MUR053,Write-in (unresolved),0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR014,PAMELA JANE COTTER,188,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR014,DALE M COX,51,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR014,JARED MICHAEL EBORN,36,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR014,AARON LEE HOLBROOK,5,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR014,Write-in (unresolved),0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR020,PAMELA JANE COTTER,203,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR020,DALE M COX,100,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR020,JARED MICHAEL EBORN,142,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR020,AARON LEE HOLBROOK,24,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR020,Write-in (unresolved),0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR021,PAMELA JANE COTTER,121,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR021,DALE M COX,84,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR021,JARED MICHAEL EBORN,39,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR021,AARON LEE HOLBROOK,14,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR021,Write-in (unresolved),0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR022,PAMELA JANE COTTER,96,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR022,DALE M COX,23,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR022,JARED MICHAEL EBORN,61,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR022,AARON LEE HOLBROOK,32,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR022,Write-in (unresolved),0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR027,PAMELA JANE COTTER,110,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR027,DALE M COX,48,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR027,JARED MICHAEL EBORN,84,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR027,AARON LEE HOLBROOK,60,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR027,Write-in (unresolved),0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR029,PAMELA JANE COTTER,16,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR029,DALE M COX,9,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR029,JARED MICHAEL EBORN,17,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR029,AARON LEE HOLBROOK,18,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR029,Write-in (unresolved),0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR030,PAMELA JANE COTTER,106,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR030,DALE M COX,66,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR030,JARED MICHAEL EBORN,47,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR030,AARON LEE HOLBROOK,28,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR030,Write-in (unresolved),0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR031,PAMELA JANE COTTER,47,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR031,DALE M COX,27,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR031,JARED MICHAEL EBORN,25,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR031,AARON LEE HOLBROOK,9,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR031,Write-in (unresolved),0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR044,PAMELA JANE COTTER,9,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR044,DALE M COX,2,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR044,JARED MICHAEL EBORN,3,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR044,AARON LEE HOLBROOK,3,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR044,Write-in (unresolved),0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR046,PAMELA JANE COTTER,1,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR046,DALE M COX,0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR046,JARED MICHAEL EBORN,4,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR046,AARON LEE HOLBROOK,6,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR046,Write-in (unresolved),0,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR048,PAMELA JANE COTTER,50,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR048,DALE M COX,13,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR048,JARED MICHAEL EBORN,37,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR048,AARON LEE HOLBROOK,1,False
2025,municipal primary,Council,2,Murray City Council District 2,MUR048,Write-in (unresolved),0,False
2025,municipal primary,Council,3,Murray City Council District 3 (2-Year Term),MUR002,CLARK BULLEN,16,False
2025,municipal primary,Council,3,Murray City Council District 3 (2-Year Term),MUR002,SCOTT GOODMAN,8,False
2025,municipal primary,Council,3,Murray City Council District 3 (2-Year Term),MUR002,BEN PECK,23,False
2025,municipal primary,Council,3,Murray City Council District 3 (2-Year Term),MUR002,LEANN PARKER-REED,25,False
2025,municipal primary,Council,3,Murray City Council District 3 (2-Year Term),MUR002,Write-in (unresolved),0,False
2025,municipal primary,Council,3,Murray City Council District 3 (2-Year Term),MUR005,CLARK BULLEN,141,False
2025,municipal primary,Council,3,Murray City Council District 3 (2-Year Term),MUR005,SCOTT GOODMAN,74,False
2025,municipal primary,Council,3,Murray City Council District 3 (2-Year Term),MUR005,BEN PECK,61,False
