date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,platform,meeting_kind,date_source,duration_s
2024-03-13,2024 3 13 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=YzUJpwKX92Q,YzUJpwKX92Q,asr,https://www.youtube.com/watch?v=YzUJpwKX92Q,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2370.0
2024-03-13,2024 3 13 RDA Meeting,RDA,https://www.youtube.com/watch?v=0w8mPhBhBFk,0w8mPhBhBFk,asr,https://www.youtube.com/watch?v=0w8mPhBhBFk,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,1834.0
2024-03-14,2024 3 14 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=fEtzop33rsA,fEtzop33rsA,asr,https://www.youtube.com/watch?v=fEtzop33rsA,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,1177.0
2024-03-21,2024 3 21 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=T3JfK6V5vEU,T3JfK6V5vEU,asr,https://www.youtube.com/watch?v=T3JfK6V5vEU,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,1924.0
2024-03-27,2024 3 27 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=QCt3qq-Z-ds,QCt3qq-Z-ds,asr,https://www.youtube.com/watch?v=QCt3qq-Z-ds,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,3165.0
2024-03-27,2024 3 27 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=-oL3iZrhNZY,-oL3iZrhNZY,asr,https://www.youtube.com/watch?v=-oL3iZrhNZY,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,1935.0
2024-03-27,2024 3 27 RDA Meeting,RDA,https://www.youtube.com/watch?v=PxAXGWyYcyU,PxAXGWyYcyU,asr,https://www.youtube.com/watch?v=PxAXGWyYcyU,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,588.0
2024-04-08,2024 4 8 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=Dn5HTVy0waA,Dn5HTVy0waA,asr,https://www.youtube.com/watch?v=Dn5HTVy0waA,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,519.0
2024-04-10,2024 4 10 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=eBHcvS45UWw,eBHcvS45UWw,asr,https://www.youtube.com/watch?v=eBHcvS45UWw,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2251.0
2024-04-10,2024 4 10 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=B-_o9rbSKXs,B-_o9rbSKXs,asr,https://www.youtube.com/watch?v=B-_o9rbSKXs,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2009.0
2024-04-18,2024 4 18 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=d3eS20-TB34,d3eS20-TB34,asr,https://www.youtube.com/watch?v=d3eS20-TB34,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,3035.0
2024-04-24,2024 4 24 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=t3SmnkdxM0g,t3SmnkdxM0g,asr,https://www.youtube.com/watch?v=t3SmnkdxM0g,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2772.0
2024-04-24,2024 4 24 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=InKDSWzanG8,InKDSWzanG8,asr,https://www.youtube.com/watch?v=InKDSWzanG8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,997.0
2024-04-24,2024 4 24 RDA Meeting,RDA,https://www.youtube.com/watch?v=8yi7Dngd1nY,8yi7Dngd1nY,asr,https://www.youtube.com/watch?v=8yi7Dngd1nY,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,363.0
2024-05-02,2024 5 2 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=7iNh9FRyaKU,7iNh9FRyaKU,asr,https://www.youtube.com/watch?v=7iNh9FRyaKU,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,2221.0
2024-05-06,2024 5 6 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=TfVWPtBrSj8,TfVWPtBrSj8,asr,https://www.youtube.com/watch?v=TfVWPtBrSj8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,2469.0
2024-05-08,2024 5 8 Regular Council Meeting,CityCouncil,https://www.youtube.com/watch?v=MOg2WrfOnd8,MOg2WrfOnd8,asr,https://www.youtube.com/watch?v=MOg2WrfOnd8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,3879.0
2024-05-08,2024 5 8 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=EjkSenPaDWw,EjkSenPaDWw,asr,https://www.youtube.com/watch?v=EjkSenPaDWw,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,1325.0
2024-05-16,2024 5 16 Planning Commission Work Meeting,PlanningCommission,https://www.youtube.com/watch?v=0zAeOA-1nG0,0zAeOA-1nG0,asr,https://www.youtube.com/watch?v=0zAeOA-1nG0,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,5391.0
2024-05-16,2024 5 16 Planning Commission,PlanningCommission,https://www.youtube.com/watch?v=9jiSyCMc-qU,9jiSyCMc-qU,asr,https://www.youtube.com/watch?v=9jiSyCMc-qU,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,1354.0
2024-05-20,2024 5 20 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=uJe9DvkLFmg,uJe9DvkLFmg,asr,https://www.youtube.com/watch?v=uJe9DvkLFmg,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,131.0
2024-05-22,2024 5 22 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=JTTecmgnpv8,JTTecmgnpv8,asr,https://www.youtube.com/watch?v=JTTecmgnpv8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2250.0
2024-05-22,2024 5 22 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=qsC6BpF6rIY,qsC6BpF6rIY,asr,https://www.youtube.com/watch?v=qsC6BpF6rIY,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,3206.0
2024-05-22,2024 5 22 RDA Meeting,RDA,https://www.youtube.com/watch?v=hqZOjDdAMak,hqZOjDdAMak,asr,https://www.youtube.com/watch?v=hqZOjDdAMak,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,349.0
2024-06-03,2024 6 3 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=5NjfYNakh9s,5NjfYNakh9s,asr,https://www.youtube.com/watch?v=5NjfYNakh9s,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,1259.0
2024-06-05,2024 6 5 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=3DceU2lP6HY,3DceU2lP6HY,asr,https://www.youtube.com/watch?v=3DceU2lP6HY,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2334.0
2024-06-05,2024 6 5 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=bd_P9xIhqJI,bd_P9xIhqJI,asr,https://www.youtube.com/watch?v=bd_P9xIhqJI,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2867.0
2024-06-05,2024 6 5 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=G6GEZbZX3DU,G6GEZbZX3DU,asr,https://www.youtube.com/watch?v=G6GEZbZX3DU,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,325.0
2024-06-12,2024 6 12 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=MjuQPfaSylI,MjuQPfaSylI,asr,https://www.youtube.com/watch?v=MjuQPfaSylI,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2708.0
2024-06-12,2024 6 12 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=Au8AGmYjpBA,Au8AGmYjpBA,asr,https://www.youtube.com/watch?v=Au8AGmYjpBA,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,75.0
2024-07-01,2024 7 1 Civilian Review Board meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=bw4osA58Ykk,bw4osA58Ykk,asr,https://www.youtube.com/watch?v=bw4osA58Ykk,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,1209.0
2024-07-10,2024 7 10 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=3IAUP6ioCgg,3IAUP6ioCgg,asr,https://www.youtube.com/watch?v=3IAUP6ioCgg,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,3076.0
2024-07-10,2024 7 10 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=DfHN7G5mSW8,DfHN7G5mSW8,asr,https://www.youtube.com/watch?v=DfHN7G5mSW8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,878.0
2024-07-11,2024 7 11 Planning Commission Regular Meeting,PlanningCommission,https://www.youtube.com/watch?v=bubxvJDxvq0,bubxvJDxvq0,asr,https://www.youtube.com/watch?v=bubxvJDxvq0,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,894.0
2024-07-11,2024 7 11 Planning Commission Work Meeting,PlanningCommission,https://www.youtube.com/watch?v=Hl37hak7RCo,Hl37hak7RCo,asr,https://www.youtube.com/watch?v=Hl37hak7RCo,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,2052.0
2024-07-31,2024 7 31 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=TZL6t2TddbM,TZL6t2TddbM,asr,https://www.youtube.com/watch?v=TZL6t2TddbM,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2118.0
2024-07-31,2024 7 31 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=RMDdp5OLt2w,RMDdp5OLt2w,asr,https://www.youtube.com/watch?v=RMDdp5OLt2w,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2512.0
2024-08-01,2024 8 1 Planning Commission Regular Meeting,PlanningCommission,https://www.youtube.com/watch?v=9RWLkzyEsTQ,9RWLkzyEsTQ,asr,https://www.youtube.com/watch?v=9RWLkzyEsTQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,1971.0
2024-08-05,2024 8 5 Civilian Review Board,CivilianReviewBoard,https://www.youtube.com/watch?v=jq2xz6ZrS_M,jq2xz6ZrS_M,asr,https://www.youtube.com/watch?v=jq2xz6ZrS_M,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,883.0
2024-08-07,2024 8 7 City Council Truth in Taxation Hearing,CityCouncil,https://www.youtube.com/watch?v=wwDtLZ6jxZc,wwDtLZ6jxZc,asr,https://www.youtube.com/watch?v=wwDtLZ6jxZc,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,5038.0
2024-08-21,2024 8 21 City Council Special Meeting,CityCouncil,https://www.youtube.com/watch?v=uLPvZC1xt94,uLPvZC1xt94,asr,https://www.youtube.com/watch?v=uLPvZC1xt94,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,5976.0
2024-08-28,2024 8 28 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=yoPgjLExxQs,yoPgjLExxQs,asr,https://www.youtube.com/watch?v=yoPgjLExxQs,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,1404.0
2024-08-28,2024 8 28 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=sjOwFf9PdGc,sjOwFf9PdGc,asr,https://www.youtube.com/watch?v=sjOwFf9PdGc,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,1985.0
2024-08-28,2024 8 28 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=mQp6y8v6EVg,mQp6y8v6EVg,asr,https://www.youtube.com/watch?v=mQp6y8v6EVg,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,327.0
2024-09-05,2024 9 5 Planning Commission Regular Meeting,PlanningCommission,https://www.youtube.com/watch?v=KTuwuWT1_Wc,KTuwuWT1_Wc,asr,https://www.youtube.com/watch?v=KTuwuWT1_Wc,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,4824.0
2024-09-05,2024 9 5 Planning Commission Work Meeting,PlanningCommission,https://www.youtube.com/watch?v=JbLDOqoNQ9I,JbLDOqoNQ9I,asr,https://www.youtube.com/watch?v=JbLDOqoNQ9I,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,4529.0
2024-09-09,2024 9 9 Civilian Review Board,CivilianReviewBoard,https://www.youtube.com/watch?v=WfavwlyBGkc,WfavwlyBGkc,asr,https://www.youtube.com/watch?v=WfavwlyBGkc,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,4364.0
2024-09-11,2024 9 11 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=ltDIRkFfI18,ltDIRkFfI18,asr,https://www.youtube.com/watch?v=ltDIRkFfI18,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2702.0
2024-09-19,2024 9 19 Planning Commission Regular Meeting,PlanningCommission,https://www.youtube.com/watch?v=wdEgpnKiIrg,wdEgpnKiIrg,asr,https://www.youtube.com/watch?v=wdEgpnKiIrg,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,1356.0
2024-09-25,2024 9 25 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=3oEHAaYzMcg,3oEHAaYzMcg,asr,https://www.youtube.com/watch?v=3oEHAaYzMcg,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,735.0
2024-09-25,2024 9 25 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=4uwt9eu-Bz4,4uwt9eu-Bz4,asr,https://www.youtube.com/watch?v=4uwt9eu-Bz4,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,1508.0
2024-10-07,2024 10 7 Civilian Review Board,CivilianReviewBoard,https://www.youtube.com/watch?v=UyBoedR7AYw,UyBoedR7AYw,asr,https://www.youtube.com/watch?v=UyBoedR7AYw,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,295.0
2024-10-09,2024 10 9 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=XmZsxCELe1o,XmZsxCELe1o,asr,https://www.youtube.com/watch?v=XmZsxCELe1o,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,746.0
2024-10-09,2024 10 9 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=egzFQ6wKYiw,egzFQ6wKYiw,asr,https://www.youtube.com/watch?v=egzFQ6wKYiw,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,3009.0
2024-10-17,2024 10 17 Planning Commission,PlanningCommission,https://www.youtube.com/watch?v=bTRCJpUErRg,bTRCJpUErRg,asr,https://www.youtube.com/watch?v=bTRCJpUErRg,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,6623.0
2024-10-23,2024 10 23 City Council Meeting,CityCouncil,https://www.youtube.com/watch?v=icx1yD7U34Q,icx1yD7U34Q,asr,https://www.youtube.com/watch?v=icx1yD7U34Q,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,1090.0
2024-10-23,2024 10 23 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=Q3pAEdbTpQk,Q3pAEdbTpQk,asr,https://www.youtube.com/watch?v=Q3pAEdbTpQk,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,1416.0
2024-11-04,2024 11 4  Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=eTdIOvOiRtQ,eTdIOvOiRtQ,asr,https://www.youtube.com/watch?v=eTdIOvOiRtQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,1355.0
2024-11-07,2024 11 7 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=d2UcB-sTGQA,d2UcB-sTGQA,asr,https://www.youtube.com/watch?v=d2UcB-sTGQA,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,7250.0
2024-11-13,2024 11 13 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=me73HxHrjqI,me73HxHrjqI,asr,https://www.youtube.com/watch?v=me73HxHrjqI,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,4611.0
2024-11-13,2024 11 13 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=eNJYhfdCLj8,eNJYhfdCLj8,asr,https://www.youtube.com/watch?v=eNJYhfdCLj8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2953.0
2024-11-21,2024 11 21 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=3PWWwWFGRMI,3PWWwWFGRMI,asr,https://www.youtube.com/watch?v=3PWWwWFGRMI,2026-07-13,caption,"yt-dlp --write-auto-sub (android client, en) -> clean_captions_ssl.py",raw/2024-11-21_3PWWwWFGRMI.en.vtt,youtube,PC,title,1563.0
2024-12-02,2024 12 2 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=0jdGjUn-sR0,0jdGjUn-sR0,asr,https://www.youtube.com/watch?v=0jdGjUn-sR0,2026-07-13,caption,"yt-dlp --write-auto-sub (android client, en) -> clean_captions_ssl.py",raw/2024-12-02_0jdGjUn-sR0.en.vtt,youtube,CRB,title,717.0
2024-12-11,2024 12 11 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=l4SdVCpHUas,l4SdVCpHUas,asr,https://www.youtube.com/watch?v=l4SdVCpHUas,2026-07-13,caption,"yt-dlp --write-auto-sub (android client, en) -> clean_captions_ssl.py",raw/2024-12-11_l4SdVCpHUas.en.vtt,youtube,RC,title,2179.0
2024-12-11,2024 12 11 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=UMLze-2T5ek,UMLze-2T5ek,asr,https://www.youtube.com/watch?v=UMLze-2T5ek,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,131.0
2025-01-06,2025 1 6 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=wydipljm__I,wydipljm__I,asr,https://www.youtube.com/watch?v=wydipljm__I,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,565.0
2025-01-08,2025 1 8 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=I0GiYZh05R4,I0GiYZh05R4,asr,https://www.youtube.com/watch?v=I0GiYZh05R4,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,1700.0
2025-01-08,2025 1 8 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=8zE37sGOP60,8zE37sGOP60,asr,https://www.youtube.com/watch?v=8zE37sGOP60,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,516.0
2025-01-08,2025 1 8 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=E5Yq2AEhgGg,E5Yq2AEhgGg,asr,https://www.youtube.com/watch?v=E5Yq2AEhgGg,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,190.0
2025-01-16,2025 1 16 Planning Commission,PlanningCommission,https://www.youtube.com/watch?v=vxHt94XNktc,vxHt94XNktc,asr,https://www.youtube.com/watch?v=vxHt94XNktc,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,2121.0
2025-01-22,2025 1 22 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=O58iXKyOyCc,O58iXKyOyCc,asr,https://www.youtube.com/watch?v=O58iXKyOyCc,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2236.0
2025-01-22,2025 1 22 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=ErDRFz4G2E4,ErDRFz4G2E4,asr,https://www.youtube.com/watch?v=ErDRFz4G2E4,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2691.0
2025-02-03,2025 2 3 Civilian Review Board,CivilianReviewBoard,https://www.youtube.com/watch?v=5qaKPvb5xIo,5qaKPvb5xIo,asr,https://www.youtube.com/watch?v=5qaKPvb5xIo,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,1063.0
2025-02-12,2025 2 12 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=gIhuBjBXHU8,gIhuBjBXHU8,asr,https://www.youtube.com/watch?v=gIhuBjBXHU8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2476.0
2025-02-12,2025 2 12 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=w_-Qzj9mJu8,w_-Qzj9mJu8,asr,https://www.youtube.com/watch?v=w_-Qzj9mJu8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2709.0
2025-02-12,2025 2 12 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=SMt67uZ_Qyo,SMt67uZ_Qyo,asr,https://www.youtube.com/watch?v=SMt67uZ_Qyo,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,391.0
2025-02-20,2025 2 20 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=2xXMqCuJo1I,2xXMqCuJo1I,asr,https://www.youtube.com/watch?v=2xXMqCuJo1I,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,6913.0
2025-02-26,2025 2 26 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=Rj42T6otTGQ,Rj42T6otTGQ,asr,https://www.youtube.com/watch?v=Rj42T6otTGQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,1922.0
2025-02-27,2025 2 27 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=yXj8Vpig3rM,yXj8Vpig3rM,asr,https://www.youtube.com/watch?v=yXj8Vpig3rM,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2307.0
2025-03-05,2025 3 5 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=0iSwm3L3n3c,0iSwm3L3n3c,asr,https://www.youtube.com/watch?v=0iSwm3L3n3c,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,508.0
2025-03-06,2025 3 6 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=EbiNR3D9kQs,EbiNR3D9kQs,asr,https://www.youtube.com/watch?v=EbiNR3D9kQs,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,5336.0
2025-03-12,2025 3 12 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=SC9mMAgITo8,SC9mMAgITo8,asr,https://www.youtube.com/watch?v=SC9mMAgITo8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,4515.0
2025-03-12,2025 3 12 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=AX5bMt1diCg,AX5bMt1diCg,asr,https://www.youtube.com/watch?v=AX5bMt1diCg,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,3247.0
2025-03-24,2025 3 24 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=BALhYeVpugE,BALhYeVpugE,asr,https://www.youtube.com/watch?v=BALhYeVpugE,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,214.0
2025-03-26,2025 3 26 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=BER68nvLA10,BER68nvLA10,asr,https://www.youtube.com/watch?v=BER68nvLA10,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,1789.0
2025-03-26,2025 3 26 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=D_85hxYUmas,D_85hxYUmas,asr,https://www.youtube.com/watch?v=D_85hxYUmas,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,1903.0
