date,year,title,slug,path,source,source_url,format,from_compilation
2021-06-15,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting-2.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-06-22,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-06-21/2021-06-22_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-06-22,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-06-21/2021-06-22_city-council-meeting-2.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-07-06,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-07-05/2021-07-06_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-07-13,2021,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2021/2021-07-12/2021-07-13_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-08-03,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-08-03,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-08-17,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-08-16/2021-08-17_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-09-07,2021,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2021/2021-09-06/2021-09-07_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-09-07,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-09-06/2021-09-07_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-09-14,2021,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2021/2021-09-13/2021-09-14_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-09-14,2021,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2021/2021-09-13/2021-09-14_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-09-21,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-09-28,2021,City Council Field Trip,city-council-field-trip,meeting_minutes/minutes/2021/2021-09-27/2021-09-28_city-council-field-trip.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-10-05,2021,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2021/2021-10-04/2021-10-05_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-10-05,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-10-04/2021-10-05_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-10-05,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-10-04/2021-10-05_city-council-meeting-2.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-10-12,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-10-11/2021-10-12_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-10-12,2021,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2021/2021-10-11/2021-10-12_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-10-19,2021,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2021/2021-10-18/2021-10-19_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-10-19,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-10-18/2021-10-19_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-10-26,2021,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2021/2021-10-25/2021-10-26_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-11-09,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-11-08/2021-11-09_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-11-09,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-11-08/2021-11-09_city-council-meeting-2.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-11-16,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-11-17,2021,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2021/2021-11-15/2021-11-17_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-11-23,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-11-22/2021-11-23_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-12-07,2021,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-12-07,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-12-14,2021,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2021/2021-12-13/2021-12-14_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-12-14,2021,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2021/2021-12-13/2021-12-14_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2021-12-21,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-12-20/2021-12-21_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29305/CC-2021,compilation,Y
2022-01-03,2022,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-01-04,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-01-04,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-01-11,2022,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2022/2022-01-10/2022-01-11_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-01-11,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-01-10/2022-01-11_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-02-01,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-02-01,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-02-03,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-01-31/2022-02-03_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-02-15,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-02-15,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-03-01,2022,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-03-01,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-03-01,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-03-01,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-03-08,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-03-07/2022-03-08_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-03-15,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-03-14/2022-03-15_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-03-15,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-03-14/2022-03-15_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-04-05,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-04-04/2022-04-05_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-04-05,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-04-04/2022-04-05_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-04-12,2022,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2022/2022-04-11/2022-04-12_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-04-12,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-04-11/2022-04-12_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-04-12,2022,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2022/2022-04-11/2022-04-12_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-04-19,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-04-18/2022-04-19_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-04-19,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-04-18/2022-04-19_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-05-03,2022,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-05-03,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-05-03,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-05-10,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-05-09/2022-05-10_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-05-17,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-05-16/2022-05-17_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-05-17,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-05-16/2022-05-17_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-05-24,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-05-23/2022-05-24_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-05-31,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-05-30/2022-05-31_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-06-07,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-06-07,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-06-06/2022-06-07_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-06-14,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-06-13/2022-06-14_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-06-14,2022,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2022/2022-06-13/2022-06-14_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-06-21,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-06-21,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-07-05,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-07-04/2022-07-05_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-07-05,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-07-04/2022-07-05_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-07-12,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-07-11/2022-07-12_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-07-12,2022,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2022/2022-07-11/2022-07-12_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-08-02,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-08-02,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-08-02,2022,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-08-09,2022,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2022/2022-08-08/2022-08-09_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-08-23,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-08-22/2022-08-23_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-08-23,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-08-22/2022-08-23_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-09-06,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-09-05/2022-09-06_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-09-06,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-09-05/2022-09-06_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-09-13,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-09-12/2022-09-13_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-09-13,2022,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2022/2022-09-12/2022-09-13_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-09-20,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-09-20,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-09-21,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-09-19/2022-09-21_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-10-04,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-10-03/2022-10-04_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-10-04,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-10-03/2022-10-04_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-10-11,2022,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2022/2022-10-10/2022-10-11_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-10-11,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-10-10/2022-10-11_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-10-11,2022,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2022/2022-10-10/2022-10-11_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-10-18,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-10-18,2022,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-11-01,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-10-31/2022-11-01_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-11-01,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-10-31/2022-11-01_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-11-15,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-11-15,2022,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-11-29,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-11-28/2022-11-29_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-12-06,2022,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-12-06,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-12-06,2022,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-12-13,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-12-12/2022-12-13_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-12-13,2022,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2022/2022-12-12/2022-12-13_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2022-12-20,2022,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2022/2022-12-19/2022-12-20_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29535/CC-2022,compilation,Y
2023-01-03,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-01-02/2023-01-03_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-01-10,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-01-09/2023-01-10_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-01-10,2023,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2023/2023-01-09/2023-01-10_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-01-17,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-01-16/2023-01-17_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-02-02,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-01-30/2023-02-02_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-02-02,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-01-30/2023-02-02_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-02-07,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-02-06/2023-02-07_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-02-07,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-02-06/2023-02-07_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-02-14,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-02-13/2023-02-14_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-02-21,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-02-21,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-03-07,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-03-07,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-03-14,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-03-13/2023-03-14_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-03-14,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-03-13/2023-03-14_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-03-21,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-03-21,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-03-28,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-03-27/2023-03-28_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
