date,body,md_path,source_url,minutes_status,extraction
2023-10-26,Board of Commissioners (Special Meeting),legislative/minutes/2023/2023-10-26_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2023/M%202023-10-26%20SPEC.pdf,Final,OCR
2023-11-02,Board of Commissioners (Special Meeting),legislative/minutes/2023/2023-11-02_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2023/M%202023-11-02%20SPEC.pdf,Final,OCR
2023-11-07,Board of Commissioners,legislative/minutes/2023/2023-11-07_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2023/M%202023-11-07.pdf,Final,born-digital
2023-11-09,Board of Commissioners,legislative/minutes/2023/2023-11-09_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2023/M%202023-11-09.pdf,Final,born-digital
2023-12-05,Board of Commissioners,legislative/minutes/2023/2023-12-05_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2023/M%202023-12-05.pdf,Final,OCR
2023-12-12,Board of Commissioners (Work Session),legislative/minutes/2023/2023-12-12_board_of_commissioners_work.md,https://www.washco.utah.gov/forms/pdf/minutes/2023/M%202023-12-12%20W.pdf,Final,born-digital
2023-12-19,Board of Commissioners,legislative/minutes/2023/2023-12-19_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2023/M%202023-12-19.pdf,Final,OCR
2024-01-02,Board of Commissioners,legislative/minutes/2024/2024-01-02_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-01-02.pdf,Final,OCR
2024-01-16,Board of Commissioners,legislative/minutes/2024/2024-01-16_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-01-16.pdf,Final,OCR
2024-02-06,Board of Commissioners,legislative/minutes/2024/2024-02-06_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-02-06.pdf,Final,OCR
2024-02-20,Board of Commissioners,legislative/minutes/2024/2024-02-20_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-02-20.pdf,Final,OCR
2024-03-05,Board of Commissioners,legislative/minutes/2024/2024-03-05_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-03-05.pdf,Final,OCR
2024-03-19,Board of Commissioners,legislative/minutes/2024/2024-03-19_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-03-19.pdf,Final,OCR
2024-04-02,Board of Commissioners,legislative/minutes/2024/2024-04-02_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-04-02.pdf,Final,OCR
2024-05-21,Board of Commissioners,legislative/minutes/2024/2024-05-21_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-05-21.pdf,Final,OCR
2024-06-04,Board of Commissioners,legislative/minutes/2024/2024-06-04_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-06-04.pdf,Final,OCR
2024-06-04,Board of Commissioners (Special Meeting),legislative/minutes/2024/2024-06-04_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-06-04%20SPEC.pdf,Final,OCR
2024-06-18,Board of Commissioners,legislative/minutes/2024/2024-06-18_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-06-18.pdf,Final,OCR
2024-07-02,Board of Commissioners,legislative/minutes/2024/2024-07-02_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-07-02.pdf,Final,OCR
2024-07-09,Board of Commissioners (Special Meeting),legislative/minutes/2024/2024-07-09_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-07-09%20SPEC.pdf,Final,OCR
2024-08-05,Board of Commissioners (Special Meeting),legislative/minutes/2024/2024-08-05_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-08-05%20SPEC.pdf,Final,OCR
2024-08-06,Board of Commissioners,legislative/minutes/2024/2024-08-06_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-08-06.pdf,Final,OCR
2024-08-20,Board of Commissioners,legislative/minutes/2024/2024-08-20_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-08-20.pdf,Final,OCR
2024-09-03,Board of Commissioners,legislative/minutes/2024/2024-09-03_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-09-03.pdf,Final,OCR
2024-09-17,Board of Commissioners,legislative/minutes/2024/2024-09-17_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-09-17.pdf,Final,OCR
2024-10-01,Board of Commissioners,legislative/minutes/2024/2024-10-01_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-10-01.pdf,Final,OCR
2024-10-01,Board of Commissioners (Special Meeting),legislative/minutes/2024/2024-10-01_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-10-01%20SPEC.pdf,Final,OCR
2024-10-15,Board of Commissioners,legislative/minutes/2024/2024-10-15_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-10-15.pdf,Final,OCR
2024-10-29,Board of Commissioners (Special Meeting),legislative/minutes/2024/2024-10-29_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-10-29%20SPEC.pdf,Final,OCR
2024-11-06,Board of Commissioners (Special Meeting),legislative/minutes/2024/2024-11-06_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-11-06%20SPEC.pdf,Final,OCR
2024-11-19,Board of Commissioners,legislative/minutes/2024/2024-11-19_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-11-19.pdf,Final,OCR
2024-12-03,Board of Commissioners,legislative/minutes/2024/2024-12-03_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-12-03.pdf,Final,OCR
2024-12-17,Board of Commissioners,legislative/minutes/2024/2024-12-17_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2024/M%202024-12-17.pdf,Final,OCR
2025-01-07,Board of Commissioners,legislative/minutes/2025/2025-01-07_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-01-07.pdf,Final,OCR
2025-01-21,Board of Commissioners,legislative/minutes/2025/2025-01-21_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-01-21.pdf,Final,OCR
2025-02-04,Board of Commissioners,legislative/minutes/2025/2025-02-04_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-02-04.pdf,Final,OCR
2025-02-18,Board of Commissioners,legislative/minutes/2025/2025-02-18_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-02-18.pdf,Final,OCR
2025-02-25,Board of Commissioners (Special Meeting),legislative/minutes/2025/2025-02-25_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-02-25%20SPEC.pdf,Final,OCR
2025-03-11,Board of Commissioners (Work Session),legislative/minutes/2025/2025-03-11_board_of_commissioners_work.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-03-11%20W.pdf,Final,born-digital
2025-03-18,Board of Commissioners,legislative/minutes/2025/2025-03-18_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-03-18.pdf,Final,OCR
2025-04-01,Board of Commissioners,legislative/minutes/2025/2025-04-01_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-04-01.pdf,Final,born-digital
2025-04-15,Board of Commissioners,legislative/minutes/2025/2025-04-15_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-04-15.pdf,Final,OCR
2025-05-06,Board of Commissioners,legislative/minutes/2025/2025-05-06_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-05-06.pdf,Final,OCR
2025-05-13,Board of Commissioners (Special Meeting),legislative/minutes/2025/2025-05-13_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-05-13%20SPEC.pdf,Final,OCR
2025-06-03,Board of Commissioners,legislative/minutes/2025/2025-06-03_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-06-03.pdf,Final,OCR
2025-06-17,Board of Commissioners,legislative/minutes/2025/2025-06-17_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-06-17.pdf,Final,OCR
2025-07-01,Board of Commissioners,legislative/minutes/2025/2025-07-01_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-07-01.pdf,Final,OCR
2025-07-17,Board of Commissioners (Special Meeting),legislative/minutes/2025/2025-07-17_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-07-17%20SPEC.pdf,Final,OCR
2025-07-18,Board of Commissioners (Special Meeting),legislative/minutes/2025/2025-07-18_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-07-18%20SPEC.pdf,Final,OCR
2025-08-05,Board of Commissioners,legislative/minutes/2025/2025-08-05_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-08-05.pdf,Final,OCR
2025-08-07,Board of Commissioners,legislative/minutes/2025/2025-08-07_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-08-07.pdf,Final,OCR
2025-08-13,Board of Commissioners (Special Meeting),legislative/minutes/2025/2025-08-13_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-08-13%20SPEC.pdf,Final,OCR
2025-08-19,Board of Commissioners,legislative/minutes/2025/2025-08-19_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-08-19.pdf,Final,OCR
2025-09-02,Board of Commissioners,legislative/minutes/2025/2025-09-02_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-09-02.pdf,Final,OCR
2025-09-16,Board of Commissioners,legislative/minutes/2025/2025-09-16_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-09-16.pdf,Final,OCR
2025-10-09,Board of Commissioners,legislative/minutes/2025/2025-10-09_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-10-09.pdf,Final,OCR
2025-10-09,Board of Commissioners (Special Meeting),legislative/minutes/2025/2025-10-09_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-10-09%20SPEC.pdf,Final,OCR
2025-10-21,Board of Commissioners,legislative/minutes/2025/2025-10-21_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-10-21.pdf,Final,OCR
2025-11-18,Board of Commissioners,legislative/minutes/2025/2025-11-18_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-11-18.pdf,Final,OCR
2025-11-18,Board of Commissioners (Special Meeting),legislative/minutes/2025/2025-11-18_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-11-18%20SPEC.pdf,Final,OCR
2025-12-02,Board of Commissioners,legislative/minutes/2025/2025-12-02_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-12-02.pdf,Final,born-digital
2025-12-15,Board of Commissioners (Special Meeting),legislative/minutes/2025/2025-12-15_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2025/M%202025-12-15%20SPEC.pdf,Final,OCR
2026-01-06,Board of Commissioners,legislative/minutes/2026/2026-01-06_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-01-06.pdf,Final,OCR
2026-01-13,Board of Commissioners,legislative/minutes/2026/2026-01-13_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-01-13.pdf,Final,born-digital
2026-01-20,Board of Commissioners,legislative/minutes/2026/2026-01-20_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-01-20.pdf,Final,OCR
2026-01-26,Board of Commissioners (Special Meeting),legislative/minutes/2026/2026-01-26_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-01-26%20SPEC.pdf,Final,born-digital
2026-02-03,Board of Commissioners,legislative/minutes/2026/2026-02-03_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-02-03.pdf,Final,OCR
2026-02-10,Board of Commissioners,legislative/minutes/2026/2026-02-10_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-02-10.pdf,Final,born-digital
2026-02-17,Board of Commissioners,legislative/minutes/2026/2026-02-17_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-02-17.pdf,Final,OCR
2026-03-03,Board of Commissioners,legislative/minutes/2026/2026-03-03_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-03-03.pdf,Final,OCR
2026-03-10,Board of Commissioners,legislative/minutes/2026/2026-03-10_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-03-10.pdf,Final,born-digital
2026-03-17,Board of Commissioners (Special Meeting),legislative/minutes/2026/2026-03-17_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-03-17%20SPEC.pdf,Final,OCR
2026-03-18,Board of Commissioners (Special Meeting),legislative/minutes/2026/2026-03-18_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-03-18%20SPEC.pdf,Final,OCR
2026-03-20,Board of Commissioners (Special Meeting),legislative/minutes/2026/2026-03-20_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-03-20%20SPEC.pdf,Final,OCR
2026-03-25,Board of Commissioners (Special Meeting),legislative/minutes/2026/2026-03-25_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-03-25%20SPEC.pdf,Final,born-digital
2026-03-26,Board of Commissioners (Special Meeting),legislative/minutes/2026/2026-03-26_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-03-26%20SPEC.pdf,Final,born-digital
2026-04-07,Board of Commissioners,legislative/minutes/2026/2026-04-07_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-04-07.pdf,Final,OCR
2026-04-14,Board of Commissioners,legislative/minutes/2026/2026-04-14_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-04-14.pdf,Final,born-digital
2026-04-21,Board of Commissioners,legislative/minutes/2026/2026-04-21_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-04-21.pdf,Final,OCR
2026-05-12,Board of Commissioners,legislative/minutes/2026/2026-05-12_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-05-12.pdf,Final,born-digital
2026-05-12,Board of Commissioners (Special Meeting),legislative/minutes/2026/2026-05-12_board_of_commissioners_special.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-05-12%20SPEC.pdf,Final,OCR
2026-05-19,Board of Commissioners,legislative/minutes/2026/2026-05-19_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-05-19.pdf,Final,OCR
2026-06-02,Board of Commissioners,legislative/minutes/2026/2026-06-02_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-06-02.pdf,Final,OCR
2026-06-16,Board of Commissioners,legislative/minutes/2026/2026-06-16_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-06-16.pdf,Final,OCR
2026-07-07,Board of Commissioners,legislative/minutes/2026/2026-07-07_board_of_commissioners.md,https://www.washco.utah.gov/forms/pdf/minutes/2026/M%202026-07-07.pdf,Final,OCR
