city,plan_id,district_id,precinct_id,effective_start,effective_end,source,confidence,note
taylorsville,plan_pre2022,District 4,TAY032,2020-01-01,2022-05-04,precinct_to_district_pre2022.csv,medium,Reconstructed pre-2022 (2012-cycle) precinct->district composition (38/39 TAY precincts — TAY045 is a missing-geometry edge hole; from the pre-2022 SOVC district contests); medium — current-vintage precinct shapes. See scripts/roster_boundary_recon.md.
taylorsville,plan_pre2022,District 4,TAY033,2020-01-01,2022-05-04,precinct_to_district_pre2022.csv,medium,Reconstructed pre-2022 (2012-cycle) precinct->district composition (38/39 TAY precincts — TAY045 is a missing-geometry edge hole; from the pre-2022 SOVC district contests); medium — current-vintage precinct shapes. See scripts/roster_boundary_recon.md.
taylorsville,plan_pre2022,District 4,TAY034,2020-01-01,2022-05-04,precinct_to_district_pre2022.csv,medium,Reconstructed pre-2022 (2012-cycle) precinct->district composition (38/39 TAY precincts — TAY045 is a missing-geometry edge hole; from the pre-2022 SOVC district contests); medium — current-vintage precinct shapes. See scripts/roster_boundary_recon.md.
taylorsville,plan_pre2022,District 5,TAY013,2020-01-01,2022-05-04,precinct_to_district_pre2022.csv,medium,Reconstructed pre-2022 (2012-cycle) precinct->district composition (38/39 TAY precincts — TAY045 is a missing-geometry edge hole; from the pre-2022 SOVC district contests); medium — current-vintage precinct shapes. See scripts/roster_boundary_recon.md.
taylorsville,plan_pre2022,District 5,TAY014,2020-01-01,2022-05-04,precinct_to_district_pre2022.csv,medium,Reconstructed pre-2022 (2012-cycle) precinct->district composition (38/39 TAY precincts — TAY045 is a missing-geometry edge hole; from the pre-2022 SOVC district contests); medium — current-vintage precinct shapes. See scripts/roster_boundary_recon.md.
taylorsville,plan_pre2022,District 5,TAY015,2020-01-01,2022-05-04,precinct_to_district_pre2022.csv,medium,Reconstructed pre-2022 (2012-cycle) precinct->district composition (38/39 TAY precincts — TAY045 is a missing-geometry edge hole; from the pre-2022 SOVC district contests); medium — current-vintage precinct shapes. See scripts/roster_boundary_recon.md.
taylorsville,plan_pre2022,District 5,TAY016,2020-01-01,2022-05-04,precinct_to_district_pre2022.csv,medium,Reconstructed pre-2022 (2012-cycle) precinct->district composition (38/39 TAY precincts — TAY045 is a missing-geometry edge hole; from the pre-2022 SOVC district contests); medium — current-vintage precinct shapes. See scripts/roster_boundary_recon.md.
taylorsville,plan_pre2022,District 5,TAY017,2020-01-01,2022-05-04,precinct_to_district_pre2022.csv,medium,Reconstructed pre-2022 (2012-cycle) precinct->district composition (38/39 TAY precincts — TAY045 is a missing-geometry edge hole; from the pre-2022 SOVC district contests); medium — current-vintage precinct shapes. See scripts/roster_boundary_recon.md.
taylorsville,plan_pre2022,District 5,TAY020,2020-01-01,2022-05-04,precinct_to_district_pre2022.csv,medium,Reconstructed pre-2022 (2012-cycle) precinct->district composition (38/39 TAY precincts — TAY045 is a missing-geometry edge hole; from the pre-2022 SOVC district contests); medium — current-vintage precinct shapes. See scripts/roster_boundary_recon.md.
taylorsville,plan_pre2022,District 5,TAY036,2020-01-01,2022-05-04,precinct_to_district_pre2022.csv,medium,Reconstructed pre-2022 (2012-cycle) precinct->district composition (38/39 TAY precincts — TAY045 is a missing-geometry edge hole; from the pre-2022 SOVC district contests); medium — current-vintage precinct shapes. See scripts/roster_boundary_recon.md.
