retrieved_date,date,path,source_url
2026-07-11,2025-12-11,minutes/2025/2025-12-08/2025-12-11_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1990&doc_id=30b906c4-0de4-11f1-bb28-005056a89546
2026-07-11,2025-12-18,minutes/2025/2025-12-15/2025-12-18_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1992&doc_id=5fccfc6d-0de4-11f1-bb28-005056a89546
2026-07-11,2026-01-08,minutes/2026/2026-01-05/2026-01-08_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1995&doc_id=51f3d901-2eb5-11f1-bb28-005056a89546
2026-07-11,2026-01-22,minutes/2026/2026-01-19/2026-01-22_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=2005&doc_id=855d6e4b-2eb5-11f1-bb28-005056a89546
2026-07-11,2026-02-12,minutes/2026/2026-02-09/2026-02-12_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=2034&doc_id=58299662-43d3-11f1-bb28-005056a89546
2026-07-11,2026-02-26,minutes/2026/2026-02-23/2026-02-26_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=2041&doc_id=32925880-43d4-11f1-bb28-005056a89546
2026-07-11,2026-03-12,minutes/2026/2026-03-09/2026-03-12_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=2046&doc_id=dec876d9-667e-11f1-9494-005056a89546
2026-07-11,2026-03-26,minutes/2026/2026-03-23/2026-03-26_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=2068&doc_id=7b700409-667f-11f1-9494-005056a89546
2026-07-11,2026-04-23,minutes/2026/2026-04-20/2026-04-23_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=2080&doc_id=4eefe736-667f-11f1-9494-005056a89546
2026-07-11,2026-05-14,minutes/2026/2026-05-11/2026-05-14_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=2091&doc_id=945c5ceb-7189-11f1-9494-005056a89546
2026-07-11,2026-05-28,minutes/2026/2026-05-25/2026-05-28_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=2104&doc_id=3ae0866b-718a-11f1-9494-005056a89546
