entity,plan_kind,plan_vintage,project_id,name,mode,improvement_type,jurisdiction,county,phase_or_year,cost,status,description,source_layer,source_url
wfrc_mpo,tip,2020-2025,14494,"SR-62; MP 4.9-5.1, Shoulder& Clear Zone Imps.",,,,Piute,2018,136000,Active,"This project will improve safety in small localized areas as determined by crash and traffic evaluation.
Roadside Safety efforts are targeted towards keeping vehicles from leaving the roadway and mitigating crash severity when vehicles do leave the road. UDOT uses rumble strips, cable barriers, guardrails, and concrete barriers are all used to mitigate crash severity.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14103&outFields=*&f=json
wfrc_mpo,tip,2020-2025,13457,SR-65; I-80 to Gate,,,,Salt Lake,2019,2605744,Awarded,Rehabilitation,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14104&outFields=*&f=json
wfrc_mpo,tip,2020-2025,13324,"SR-65; Henefer Bridge Rehabs, C-566 & D-772",,,,Summit,2020,13200000,Scoping,Replacement and Rehabilitation - Structure,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14105&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17046,SR-65 and SR-66; Install Sure Tight Delineators,,,,Various,2018,7500,Scoping,Contingency Funding,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14106&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15534,"SR-65, SR-66; Preservation, Morgan",,,,Various,2019,7345000,Advertised,Preservation Low Volume,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14107&outFields=*&f=json
wfrc_mpo,tip,2020-2025,16858,SR-67; Legacy Parkway Restrictions Study,,,,Various,2019,75000,Scoping,Contingency Funding,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14108&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17612,SR-67;  Centerville Shed ROW Cleanup,,,,Davis,2019,7000,Scoping,Contingency Funding,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14109&outFields=*&f=json
wfrc_mpo,tip,2020-2025,11268,West Davis Highway,,,,Davis,2020,799700000,Scoping,New Capacity,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14110&outFields=*&f=json
wfrc_mpo,tip,2020-2025,14615,SR-68; Chip Seal Elberta & Saratoga Springs,,,,Utah,2019,1645606.99,Under Construction,Preservation High Volume,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14111&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15379,SR-68; MP 11 to MP 14.6,,,,Utah,2020,2850000,Active,Rehabilitation High Volume,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14112&outFields=*&f=json
wfrc_mpo,tip,2020-2025,11394,SR-68; Center Rumble Strips (MP 16.9-25.35),,,,Utah,2013,269999.99,Active,This project will install center line rumble strip throughout the length of the project and widen the roadway at selected locations as safety improvements to reduce the potential for vehicles to leave the travel lane.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14113&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15275,SR-68; Village Pkwy. to Grandview in Saratoga Spgs,,,,Utah,2018,26549204.88,Under Construction,"This project will modify the existing Pioneer Crossing and Redwood Road (SR-68) signal to make a Continuous Flow intersection.  The project will also widen SR-68 to five lanes from Lake View Terrace to VIllage Parkway.  A new signal will be added at Ring Road and Stillwater Dr.  Construction will be in 2018.
",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14114&outFields=*&f=json
wfrc_mpo,tip,2020-2025,10689,SR-68; Centennial Blvd to Pioneer Crossing,,,,Utah,2017,16151585.38,Close Out,"UDOT will improve Redwood Road south of Pioneer Crossing in Saratoga Springs to reduce congestion and improve mobility. Improvements include widening, adding turn lanes, extending bike lanes and resurfacing.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14115&outFields=*&f=json
wfrc_mpo,tip,2020-2025,16729,SR-68 (Redwood) & Parkway Blvd (MP 29.75) Saratoga,,,,Utah,2018,245000,Under Construction,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14116&outFields=*&f=json
wfrc_mpo,tip,2020-2025,14821,SR-68 Buffered Bike Lanes,,,,Utah,2019,91.52,Close Out,Converted TAP,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14117&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17562,"SR-68 (Redwood Rd) & 400 S (MP 30.47), Saratoga Sp",,,,Utah,2019,30000,Scoping,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14118&outFields=*&f=json
wfrc_mpo,tip,2020-2025,13640,SR-68; 400 S Saratoga Springs to the Co. Line,,,,Utah,2020,5286764.75,Active,Preservation High Volume,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14119&outFields=*&f=json
wfrc_mpo,tip,2020-2025,16352,Redwood Rd. Trail Pioneer Xing to Dalmore,,,,Utah,2018,53347,Close Out,"Give Saratoga Springs City $40K, so they can build this section of Trail/Sidewalk along Redwood Rd.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14120&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17266,"SR-68 & Aspen Hills Blvd (MP 33.26), Saratoga",,,,Utah,2020,30000,Scoping,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14121&outFields=*&f=json
wfrc_mpo,tip,2020-2025,11203,SR-68; Bangerter Hwy to 12600 S,,,,Salt Lake,2017,47764788.35,Under Construction,"This project will widen the last remaining two-lane segment of Redwood Road to seven lanes to meet the immediate and future traffic needs on the corridor. Once complete, Redwood Road will provide motorists an improved, more efficient commute between Salt Lake and Utah Counties.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14122&outFields=*&f=json
wfrc_mpo,tip,2020-2025,16424,SR-68; 9000 South to 12600 South (Restripe),,,,Salt Lake,2019,2000000,Under Construction,Restriping to utilize the exisitng roadway shoulders and convert them into additional travel lanes.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14123&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17274,"SR-68 & 9400 South (MP 46.32), West Jordan",,,,Salt Lake,2019,340000,Scoping,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14124&outFields=*&f=json
wfrc_mpo,tip,2020-2025,13688,Connected Vehicle Development,,,,Salt Lake,2015,1181770.64,Active,"ATMS otherwise know as Advanced Traffic Management System is the Department's system of applying technology (cameras, variable message signs, road weather information systems, etc.) to minimize traffic congestion and improve safety. This project will install or repair components of the ATMS systems.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14125&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15205,SR-68 (Redwood Road) & 5000 South (MP 51.9),,,,Salt Lake,2017,175000,Active,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14126&outFields=*&f=json
wfrc_mpo,tip,2020-2025,16829,"SR-68 & 4000 S (MP 53.51), West Valley City",,,,Salt Lake,2018,202200,Scoping,"UDOT is committed to providing the highest degree of accessibility and safety for pedestrian and bicyclists. Through the construction of sidewalks and ADA ramps, trails, bike paths and striping of shoulders where appropriate for bike lanes.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14127&outFields=*&f=json
wfrc_mpo,tip,2020-2025,16827,SR-68; Safe Sidewalk Center to 120 North Street,,,,Davis,2019,30000,Scoping,Contingency Funding,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14128&outFields=*&f=json
wfrc_mpo,tip,2020-2025,13363,"FY2015 Region One TAP, North Salt Lake",,,,Davis,2015,133000,Under Construction,The Recreational Trails Program (RTP) provides funds for Utah to develop and maintain recreational trails and trail-related facilities for both non-motorized and motorized recreational trail uses.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14129&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15127,"R1 TAP; Redwood Road East Side Sidewalk, N. SLC",,,,Davis,2018,75000,Scoping,"This project will add a sidewalk along Redwood Rd (SR-68) on the East side, from 600 N to 1100 N.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14130&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17268,SR-7; I-15 to Exit 7,,,,Washington,2019,1500000,Awarded,Preservation High Volume,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14131&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15777,Southern Parkway/Dixie Power Agreement,,,,Washington,2017,31000,Close Out,50/50 Partnership with Dixie Power to install a transmission line on the Southern Parkway; SR-7.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14132&outFields=*&f=json
wfrc_mpo,tip,2020-2025,11458,SR-7 (Southern Parkway); Sand Hollow to SR-9,,,,Washington,2019,74928455.8,Active,New Capacity,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14133&outFields=*&f=json
wfrc_mpo,tip,2020-2025,11454,SR-7; Warner Valley to Washington Dam Road,,,,Washington,2017,18779200.08,Closed,New Capacity,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14134&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15253,SR-71; Creek Meadow Rd to State St,,,,Salt Lake,2020,2700000,Active,Preservation High Volume,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14135&outFields=*&f=json
wfrc_mpo,tip,2020-2025,16985,"SR-48 & 180 West, Midvale & SR-71 & 5400 S, Murray",,,,Salt Lake,2019,700000,Active,"The upgrade of existing traffic signals may include new signals due to wear and tear, roadway widening, additional or new detection systems and updated standards.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14136&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17155,"SR-71; 3430 E to Redmaple Rd, Millcreek, FY19 SSW",,,,Salt Lake,2019,62250,Scoping,UDOT is committed to providing the highest degree of accessibility and safety through the construction of sidewalks and ADA ramps.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14137&outFields=*&f=json
wfrc_mpo,tip,2020-2025,16905,"SR-71 (700 E) & 500 South, Salt Lake City",,,,Salt Lake,2019,345000,Under Construction,"The upgrade of existing traffic signals may include new signals due to wear and tear, roadway widening, additional or new detection systems and updated standards.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14138&outFields=*&f=json
wfrc_mpo,tip,2020-2025,9446,SR-71; 12300 South to 11500 South,,,,Salt Lake,2019,1317666,Under Construction,Rehabilitation High Volume,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14139&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15884,SR-71; Carnation Drive to 9400 South,,,,Salt Lake,2018,1669195,Close Out,This project will extend the life of the pavement or bridge deck. By completing this project UDOT is able to preserve Utah¿s infrastructure by applying cost effective treatments before major rehabilitation is required.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14140&outFields=*&f=json
wfrc_mpo,tip,2020-2025,12571,SR-73: SR-36 to Utah Co. Line,,,,Various,2019,8361450,Awarded,Rehabilitation High Volume,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14141&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17158,"SR-73; MP 25.17 - 25.30, Cedar Fort, R3 FY19 SSW",,,,Utah,2019,29735,Scoping,UDOT is committed to providing the highest degree of accessibility and safety through the construction of sidewalks and ADA ramps.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14142&outFields=*&f=json
wfrc_mpo,tip,2020-2025,13608,SR-73; Eagle Mt. to Saratoga Springs Environmental,,,,Utah,2017,1450000,Active,The Utah Department of Transportation (UDOT) is conducting a State Environmental Study (SES) along Cory B. Wride Memorial Highway (S.R. 73) from Pioneer Crossing to Eagle Mountain Blvd. The SES will evaluate the impacts of and determine a preferred alignment for a future freeway with frontage roads system that will reduce projected traffic congestion and travel delay. The SES will also include a complete public involvement process so UDOT can consider stakeholder input throughout the study.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14143&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15453,Deer/Snow Fencing Along SR-73,,,,Utah,2018,520281.06,Scoping,Deer fencing/snow fencing,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14144&outFields=*&f=json
wfrc_mpo,tip,2020-2025,14616,SR-74; Jct. SR-92 to Alpine,,,,Utah,2019,393149,Under Construction,Resurfacing the roadway.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14145&outFields=*&f=json
wfrc_mpo,tip,2020-2025,13421,SR-77 400 S Springville; SF Main to I-15,,,,Utah,2018,6970000,Close Out,"This project will Widen SR-77 from Spanish Fork Main street to I-15 to 5 lanes.  The intersection at 2200 West will be improved with a larger area and signal upgrade for efficient use.  Two left turn lanes from EB SR-77 to NB I-15 will be included.  This project will also add complete sidewalk on both sides of SR-77 for the length of the project, with drainage improvements.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14146&outFields=*&f=json
wfrc_mpo,tip,2020-2025,16494,Springville 400 S Capacity Improvements,,,,Utah,2020,1100000,Scoping,UDOT will explore the best method to reducing the backing of the SB off ramp onto I-15 at the SPringville 400 S interchange.  This could include adding another lane to the off ramp as well as improvements to SR-77 (400 S).,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14147&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15989,"SR-77 (400 S) & 1200 W (MP 7.92), Springville",,,,Utah,2018,225000,Under Construction,"A new traffic signal will be constructed at 400 S and 1200 W.  Construction should be completed by Spring of 2018.

The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14148&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17415,SR-85; MVC Extension in UT Cty - Foothill Blvd CPF,,,,Utah,2025,5000000,Scoping,This project will purchase property and preserve the future Mountain View Corridor / Foothill Blvd Extenstion before it is developed.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14149&outFields=*&f=json
wfrc_mpo,tip,2020-2025,14604,Signal at Lake Avenue and Mountain View Corridor,,,,Salt Lake,2016,400000,Active,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14150&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17376,"SR-85 (MVC) & Old Bingham Hwy (MP 12.46),W Jordan",,,,Salt Lake,2019,95000,Scoping,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14151&outFields=*&f=json
wfrc_mpo,tip,2020-2025,8314,"SR-85, MVC; 5400 South to 4100 South",,,,Salt Lake,,113406870.25,Contract Closed Out,New Capacity,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14152&outFields=*&f=json
wfrc_mpo,tip,2020-2025,16469,"SR-194; EB & WB @ 3600 West (MP 2.13), Lehi",,,,Utah,2018,480000,Under Construction,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14153&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17330,"SR-85; MP 3.52-20.84, Various Improvements",,,,Salt Lake,2019,2514000,Scoping,"HSIP - Highway Safety Improvement
This project will make operational and safety improvements to the intersection. This may include widening, adding additional lanes or turn lanes or updating signals and signal timing.
Barrier is an important safety component of Utah roadways. This project may include the installation or upgrade of barriers and types of barrier are guardrail, cable or concrete.
Consistent highway signs help road users interpret, understand, and respond to the intended messages correctly. This project will replace and improve highway signs on Utah roadways.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14154&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15646,Signal at SR-85 (MVC) & Academy Parkway,,,,Salt Lake,2017,230000,Scoping,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14155&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15647,Signal at SR-85 (MVC) & Real Vista Drive,,,,Salt Lake,2017,252000,Scoping,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14156&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15648,Signal at SR-85 (MVC) & 13200 South,,,,Salt Lake,2017,400000,Scoping,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14157&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15398,"SR-87; MP 10.86-19.95, Roadside Improvements",,,,Duchesne,2020,360000,Active,"Construct safety improvements along SR-87 MP 10.8 to MP 19.7 including shoulder widening, guardrail, and drainage improvements. Construction is scheduled during 2019.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14158&outFields=*&f=json
wfrc_mpo,tip,2020-2025,14620,SR-87; MP 15 to Ioka Junction,,,,Duchesne,2019,4400000,Under Construction,Rehabilitation High Volume,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14159&outFields=*&f=json
wfrc_mpo,tip,2020-2025,14613,SR-87; 1600 W Crossing Altonah Rd. to US-40,,,,Duchesne,2019,,Close Out,Preservation High Volume,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14160&outFields=*&f=json
wfrc_mpo,tip,2020-2025,16591,Altamont Trails and Safety Projects,,,,Duchesne,2019,430000,Scoping,"The Town of Altamont will design and construct needed sidewalk to connect schools, parks, commerce areas to improve accessibility and safety. Construction is scheduled for late Spring 2020.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14161&outFields=*&f=json
wfrc_mpo,tip,2020-2025,14609,SR-88; S End Green River Bridge to Jct. US-40,,,,Uintah,2019,1720000,Under Construction,Roadway preservation.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14162&outFields=*&f=json
wfrc_mpo,tip,2020-2025,15228,SR-9; I-15 to Southern Parkway Environmental Study,,,,Washington,2020,2000000,Scoping,The State Environmental Study will evaluate long-term transportation need in the area.,TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14163&outFields=*&f=json
wfrc_mpo,tip,2020-2025,17725,"SR-9 & 500 North (MP 10.5), Hurricane",,,,Washington,2019,225000,Scoping,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP20202025_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP20202025_gdb/FeatureServer/0/query?where=OBJECTID%3D14164&outFields=*&f=json
