year,election_type,source_file,sheet,contest,vote_for,precinct,candidate,votes,suppressed,vote_method,times_cast,registered_voters
2023,municipal general,cache-2023-general-details.pdf,p74,Cache School District Bond Proposition,1,LOG24:CSD3,AGAINST,2,False,Total,18,231
2023,municipal general,cache-2023-general-details.pdf,p75,Logan City Council,3,LOG24:I,MIKE JOHNSON,78,False,Total,142,877
2023,municipal general,cache-2023-general-details.pdf,p75,Logan City Council,3,LOG24:I,MARK A. ANDERSON,69,False,Total,142,877
2023,municipal general,cache-2023-general-details.pdf,p75,Logan City Council,3,LOG24:I,JOE NEEDHAM,54,False,Total,142,877
2023,municipal general,cache-2023-general-details.pdf,p75,Logan City Council,3,LOG24:I,KATIE LEE-KOVEN,52,False,Total,142,877
2023,municipal general,cache-2023-general-details.pdf,p75,Logan City Council,3,LOG24:I,ERIN BENNETT,41,False,Total,142,877
2023,municipal general,cache-2023-general-details.pdf,p75,Logan City Council,3,LOG24:I,JEANNIE F. SIMMONDS,40,False,Total,142,877
2023,municipal general,cache-2023-general-details.pdf,p76,Logan City Council,3,LOG25:I,MIKE JOHNSON,50,False,Total,74,382
2023,municipal general,cache-2023-general-details.pdf,p76,Logan City Council,3,LOG25:I,MARK A. ANDERSON,41,False,Total,74,382
2023,municipal general,cache-2023-general-details.pdf,p76,Logan City Council,3,LOG25:I,KATIE LEE-KOVEN,33,False,Total,74,382
2023,municipal general,cache-2023-general-details.pdf,p76,Logan City Council,3,LOG25:I,JOE NEEDHAM,32,False,Total,74,382
2023,municipal general,cache-2023-general-details.pdf,p76,Logan City Council,3,LOG25:I,JEANNIE F. SIMMONDS,24,False,Total,74,382
2023,municipal general,cache-2023-general-details.pdf,p76,Logan City Council,3,LOG25:I,ERIN BENNETT,22,False,Total,74,382
2023,municipal general,cache-2023-general-details.pdf,p77,Cache School District Bond Proposition,1,MEN01:U,AGAINST,37,False,Total,56,164
2023,municipal general,cache-2023-general-details.pdf,p77,Cache School District Bond Proposition,1,MEN01:U,FOR,19,False,Total,56,164
2023,municipal general,cache-2023-general-details.pdf,p78,Mendon City Council,3,MEN02:I,ROBERT JEPSEN,307,False,Total,411,854
2023,municipal general,cache-2023-general-details.pdf,p78,Mendon City Council,3,MEN02:I,AMY GARBE,287,False,Total,411,854
2023,municipal general,cache-2023-general-details.pdf,p78,Mendon City Council,3,MEN02:I,BRIAN H MYERS,269,False,Total,411,854
2023,municipal general,cache-2023-general-details.pdf,p78,Mendon City Council,3,MEN02:I,IAN NEMELKA,161,False,Total,411,854
2023,municipal general,cache-2023-general-details.pdf,p78,Cache School District Bond Proposition,1,MEN02:I,FOR,220,False,Total,411,854
2023,municipal general,cache-2023-general-details.pdf,p78,Cache School District Bond Proposition,1,MEN02:I,AGAINST,158,False,Total,411,854
2023,municipal general,cache-2023-general-details.pdf,p79,Cache School District Bond Proposition,1,MEN02:U,AGAINST,122,False,Total,239,618
2023,municipal general,cache-2023-general-details.pdf,p79,Cache School District Bond Proposition,1,MEN02:U,FOR,117,False,Total,239,618
2023,municipal general,cache-2023-general-details.pdf,p80,Cache School District Bond Proposition,1,MIL01:I,FOR,262,False,Total,456,1139
2023,municipal general,cache-2023-general-details.pdf,p80,Cache School District Bond Proposition,1,MIL01:I,AGAINST,194,False,Total,456,1139
2023,municipal general,cache-2023-general-details.pdf,p81,Cache School District Bond Proposition,1,MIL01:U,FOR,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p81,Cache School District Bond Proposition,1,MIL01:U,AGAINST,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p82,Cache School District Bond Proposition,1,MIL02:I,FOR,24,False,Total,43,86
2023,municipal general,cache-2023-general-details.pdf,p82,Cache School District Bond Proposition,1,MIL02:I,AGAINST,19,False,Total,43,86
2023,municipal general,cache-2023-general-details.pdf,p83,Cache School District Bond Proposition,1,MIL02:U1,FOR,10,False,Total,20,50
2023,municipal general,cache-2023-general-details.pdf,p83,Cache School District Bond Proposition,1,MIL02:U1,AGAINST,10,False,Total,20,50
2023,municipal general,cache-2023-general-details.pdf,p84,Cache School District Bond Proposition,1,MIL02:U2,FOR,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p84,Cache School District Bond Proposition,1,MIL02:U2,AGAINST,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p85,Cache School District Bond Proposition,1,NEW:I,FOR,148,False,Total,228,516
2023,municipal general,cache-2023-general-details.pdf,p85,Cache School District Bond Proposition,1,NEW:I,AGAINST,80,False,Total,228,516
2023,municipal general,cache-2023-general-details.pdf,p86,Cache School District Bond Proposition,1,NEW:U,FOR,35,False,Total,56,117
2023,municipal general,cache-2023-general-details.pdf,p86,Cache School District Bond Proposition,1,NEW:U,AGAINST,21,False,Total,56,117
2023,municipal general,cache-2023-general-details.pdf,p87,Cache School District Bond Proposition,1,NEW:U2,AGAINST,2,False,Total,2,13
2023,municipal general,cache-2023-general-details.pdf,p87,Cache School District Bond Proposition,1,NEW:U2,FOR,0,False,Total,2,13
2023,municipal general,cache-2023-general-details.pdf,p88,Nibley City Council,3,NIB01:IA,NATHAN LAURSEN,168,False,Total,236,742
2023,municipal general,cache-2023-general-details.pdf,p88,Nibley City Council,3,NIB01:IA,ERIN MANN,151,False,Total,236,742
2023,municipal general,cache-2023-general-details.pdf,p88,Nibley City Council,3,NIB01:IA,GARRETT L. MANSELL,91,False,Total,236,742
2023,municipal general,cache-2023-general-details.pdf,p88,Nibley City Council,3,NIB01:IA,NICK KENCZKA,56,False,Total,236,742
2023,municipal general,cache-2023-general-details.pdf,p88,Nibley City Council,3,NIB01:IA,JESS W. BRADFIELD,52,False,Total,236,742
2023,municipal general,cache-2023-general-details.pdf,p88,Nibley City Council 2yr,1,NIB01:IA,CODY CHRISTENSEN,157,False,Total,236,742
2023,municipal general,cache-2023-general-details.pdf,p88,Nibley City Council 2yr,1,NIB01:IA,KAY SWEETEN,66,False,Total,236,742
2023,municipal general,cache-2023-general-details.pdf,p88,Cache School District Bond Proposition,1,NIB01:IA,FOR,161,False,Total,236,742
2023,municipal general,cache-2023-general-details.pdf,p88,Cache School District Bond Proposition,1,NIB01:IA,AGAINST,63,False,Total,236,742
2023,municipal general,cache-2023-general-details.pdf,p89,Nibley City Council,3,NIB01:IB,ERIN MANN,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p89,Nibley City Council,3,NIB01:IB,GARRETT L. MANSELL,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p89,Nibley City Council,3,NIB01:IB,NICK KENCZKA,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p89,Nibley City Council,3,NIB01:IB,NATHAN LAURSEN,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p89,Nibley City Council,3,NIB01:IB,JESS W. BRADFIELD,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p89,Nibley City Council 2yr,1,NIB01:IB,CODY CHRISTENSEN,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p89,Nibley City Council 2yr,1,NIB01:IB,KAY SWEETEN,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p89,Cache School District Bond Proposition,1,NIB01:IB,FOR,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p89,Cache School District Bond Proposition,1,NIB01:IB,AGAINST,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p90,Cache School District Bond Proposition,1,NIB01:U1,FOR,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p90,Cache School District Bond Proposition,1,NIB01:U1,AGAINST,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p91,Cache School District Bond Proposition,1,NIB01:U2,AGAINST,1,False,Total,1,4
2023,municipal general,cache-2023-general-details.pdf,p91,Cache School District Bond Proposition,1,NIB01:U2,FOR,0,False,Total,1,4
2023,municipal general,cache-2023-general-details.pdf,p92,Cache School District Bond Proposition,1,NIB01:U3,FOR,8,False,Total,13,38
2023,municipal general,cache-2023-general-details.pdf,p92,Cache School District Bond Proposition,1,NIB01:U3,AGAINST,5,False,Total,13,38
2023,municipal general,cache-2023-general-details.pdf,p93,Nibley City Council,3,NIB02:I,NATHAN LAURSEN,308,False,Total,406,1291
2023,municipal general,cache-2023-general-details.pdf,p93,Nibley City Council,3,NIB02:I,ERIN MANN,234,False,Total,406,1291
2023,municipal general,cache-2023-general-details.pdf,p93,Nibley City Council,3,NIB02:I,JESS W. BRADFIELD,165,False,Total,406,1291
2023,municipal general,cache-2023-general-details.pdf,p93,Nibley City Council,3,NIB02:I,GARRETT L. MANSELL,112,False,Total,406,1291
2023,municipal general,cache-2023-general-details.pdf,p93,Nibley City Council,3,NIB02:I,NICK KENCZKA,106,False,Total,406,1291
2023,municipal general,cache-2023-general-details.pdf,p93,Nibley City Council 2yr,1,NIB02:I,KAY SWEETEN,200,False,Total,406,1291
2023,municipal general,cache-2023-general-details.pdf,p93,Nibley City Council 2yr,1,NIB02:I,CODY CHRISTENSEN,177,False,Total,406,1291
2023,municipal general,cache-2023-general-details.pdf,p93,Cache School District Bond Proposition,1,NIB02:I,FOR,257,False,Total,406,1291
2023,municipal general,cache-2023-general-details.pdf,p93,Cache School District Bond Proposition,1,NIB02:I,AGAINST,128,False,Total,406,1291
2023,municipal general,cache-2023-general-details.pdf,p94,Nibley City Council,3,NIB03:I,NATHAN LAURSEN,210,False,Total,305,870
2023,municipal general,cache-2023-general-details.pdf,p94,Nibley City Council,3,NIB03:I,ERIN MANN,156,False,Total,305,870
2023,municipal general,cache-2023-general-details.pdf,p94,Nibley City Council,3,NIB03:I,GARRETT L. MANSELL,122,False,Total,305,870
2023,municipal general,cache-2023-general-details.pdf,p94,Nibley City Council,3,NIB03:I,NICK KENCZKA,113,False,Total,305,870
2023,municipal general,cache-2023-general-details.pdf,p94,Nibley City Council,3,NIB03:I,JESS W. BRADFIELD,105,False,Total,305,870
2023,municipal general,cache-2023-general-details.pdf,p94,Nibley City Council 2yr,1,NIB03:I,KAY SWEETEN,167,False,Total,305,870
2023,municipal general,cache-2023-general-details.pdf,p94,Nibley City Council 2yr,1,NIB03:I,CODY CHRISTENSEN,113,False,Total,305,870
2023,municipal general,cache-2023-general-details.pdf,p94,Cache School District Bond Proposition,1,NIB03:I,FOR,191,False,Total,305,870
2023,municipal general,cache-2023-general-details.pdf,p94,Cache School District Bond Proposition,1,NIB03:I,AGAINST,96,False,Total,305,870
2023,municipal general,cache-2023-general-details.pdf,p95,Nibley City Council,3,NIB04:I,NATHAN LAURSEN,287,False,Total,438,1078
2023,municipal general,cache-2023-general-details.pdf,p95,Nibley City Council,3,NIB04:I,ERIN MANN,263,False,Total,438,1078
2023,municipal general,cache-2023-general-details.pdf,p95,Nibley City Council,3,NIB04:I,GARRETT L. MANSELL,251,False,Total,438,1078
2023,municipal general,cache-2023-general-details.pdf,p95,Nibley City Council,3,NIB04:I,JESS W. BRADFIELD,143,False,Total,438,1078
2023,municipal general,cache-2023-general-details.pdf,p95,Nibley City Council,3,NIB04:I,NICK KENCZKA,123,False,Total,438,1078
2023,municipal general,cache-2023-general-details.pdf,p95,Nibley City Council 2yr,1,NIB04:I,KAY SWEETEN,230,False,Total,438,1078
2023,municipal general,cache-2023-general-details.pdf,p95,Nibley City Council 2yr,1,NIB04:I,CODY CHRISTENSEN,179,False,Total,438,1078
2023,municipal general,cache-2023-general-details.pdf,p95,Cache School District Bond Proposition,1,NIB04:I,FOR,247,False,Total,438,1078
2023,municipal general,cache-2023-general-details.pdf,p95,Cache School District Bond Proposition,1,NIB04:I,AGAINST,168,False,Total,438,1078
2023,municipal general,cache-2023-general-details.pdf,p96,Cache School District Bond Proposition,1,NIB04:U,AGAINST,14,False,Total,20,55
2023,municipal general,cache-2023-general-details.pdf,p96,Cache School District Bond Proposition,1,NIB04:U,FOR,6,False,Total,20,55
2023,municipal general,cache-2023-general-details.pdf,p97,North Logan City Council,3,NLG01:I,MARK HANCEY,234,False,Total,356,1027
2023,municipal general,cache-2023-general-details.pdf,p97,North Logan City Council,3,NLG01:I,KENNETH REESE,229,False,Total,356,1027
2023,municipal general,cache-2023-general-details.pdf,p97,North Logan City Council,3,NLG01:I,ROGER T. ANDERSON,130,False,Total,356,1027
2023,municipal general,cache-2023-general-details.pdf,p97,North Logan City Council,3,NLG01:I,BRAD CROOKSTON,123,False,Total,356,1027
2023,municipal general,cache-2023-general-details.pdf,p97,North Logan City Council,3,NLG01:I,BUZZY MULLAHKHEL,89,False,Total,356,1027
2023,municipal general,cache-2023-general-details.pdf,p97,North Logan City Council,3,NLG01:I,JENNY R. WHITELEY,83,False,Total,356,1027
2023,municipal general,cache-2023-general-details.pdf,p97,Cache School District Bond Proposition,1,NLG01:I,FOR,203,False,Total,356,1027
2023,municipal general,cache-2023-general-details.pdf,p97,Cache School District Bond Proposition,1,NLG01:I,AGAINST,113,False,Total,356,1027
2023,municipal general,cache-2023-general-details.pdf,p98,North Logan City Council,3,NLG02:I,KENNETH REESE,221,False,Total,356,1102
2023,municipal general,cache-2023-general-details.pdf,p98,North Logan City Council,3,NLG02:I,BUZZY MULLAHKHEL,178,False,Total,356,1102
2023,municipal general,cache-2023-general-details.pdf,p98,North Logan City Council,3,NLG02:I,BRAD CROOKSTON,158,False,Total,356,1102
2023,municipal general,cache-2023-general-details.pdf,p98,North Logan City Council,3,NLG02:I,MARK HANCEY,147,False,Total,356,1102
2023,municipal general,cache-2023-general-details.pdf,p98,North Logan City Council,3,NLG02:I,ROGER T. ANDERSON,133,False,Total,356,1102
2023,municipal general,cache-2023-general-details.pdf,p98,North Logan City Council,3,NLG02:I,JENNY R. WHITELEY,109,False,Total,356,1102
2023,municipal general,cache-2023-general-details.pdf,p98,Cache School District Bond Proposition,1,NLG02:I,FOR,184,False,Total,356,1102
2023,municipal general,cache-2023-general-details.pdf,p98,Cache School District Bond Proposition,1,NLG02:I,AGAINST,120,False,Total,356,1102
2023,municipal general,cache-2023-general-details.pdf,p99,North Logan City Council,3,NLG03:I,BUZZY MULLAHKHEL,193,False,Total,387,840
2023,municipal general,cache-2023-general-details.pdf,p99,North Logan City Council,3,NLG03:I,KENNETH REESE,192,False,Total,387,840
2023,municipal general,cache-2023-general-details.pdf,p99,North Logan City Council,3,NLG03:I,BRAD CROOKSTON,179,False,Total,387,840
2023,municipal general,cache-2023-general-details.pdf,p99,North Logan City Council,3,NLG03:I,JENNY R. WHITELEY,154,False,Total,387,840
2023,municipal general,cache-2023-general-details.pdf,p99,North Logan City Council,3,NLG03:I,ROGER T. ANDERSON,144,False,Total,387,840
2023,municipal general,cache-2023-general-details.pdf,p99,North Logan City Council,3,NLG03:I,MARK HANCEY,133,False,Total,387,840
2023,municipal general,cache-2023-general-details.pdf,p99,Cache School District Bond Proposition,1,NLG03:I,FOR,218,False,Total,387,840
2023,municipal general,cache-2023-general-details.pdf,p99,Cache School District Bond Proposition,1,NLG03:I,AGAINST,117,False,Total,387,840
2023,municipal general,cache-2023-general-details.pdf,p100,Cache School District Bond Proposition,1,NLG03:U,FOR,5,False,Total,5,14
2023,municipal general,cache-2023-general-details.pdf,p100,Cache School District Bond Proposition,1,NLG03:U,AGAINST,0,False,Total,5,14
2023,municipal general,cache-2023-general-details.pdf,p101,North Logan City Council,3,NLG04:I,KENNETH REESE,339,False,Total,608,1184
2023,municipal general,cache-2023-general-details.pdf,p101,North Logan City Council,3,NLG04:I,BUZZY MULLAHKHEL,327,False,Total,608,1184
2023,municipal general,cache-2023-general-details.pdf,p101,North Logan City Council,3,NLG04:I,BRAD CROOKSTON,278,False,Total,608,1184
2023,municipal general,cache-2023-general-details.pdf,p101,North Logan City Council,3,NLG04:I,MARK HANCEY,243,False,Total,608,1184
2023,municipal general,cache-2023-general-details.pdf,p101,North Logan City Council,3,NLG04:I,ROGER T. ANDERSON,243,False,Total,608,1184
2023,municipal general,cache-2023-general-details.pdf,p101,North Logan City Council,3,NLG04:I,JENNY R. WHITELEY,146,False,Total,608,1184
2023,municipal general,cache-2023-general-details.pdf,p101,Cache School District Bond Proposition,1,NLG04:I,FOR,369,False,Total,608,1184
2023,municipal general,cache-2023-general-details.pdf,p101,Cache School District Bond Proposition,1,NLG04:I,AGAINST,170,False,Total,608,1184
2023,municipal general,cache-2023-general-details.pdf,p102,Cache School District Bond Proposition,1,NLG04:U,AGAINST,9,False,Total,12,41
2023,municipal general,cache-2023-general-details.pdf,p102,Cache School District Bond Proposition,1,NLG04:U,FOR,3,False,Total,12,41
2023,municipal general,cache-2023-general-details.pdf,p103,North Logan City Council,3,NLG05:I,KENNETH REESE,298,False,Total,453,836
2023,municipal general,cache-2023-general-details.pdf,p103,North Logan City Council,3,NLG05:I,ROGER T. ANDERSON,225,False,Total,453,836
2023,municipal general,cache-2023-general-details.pdf,p103,North Logan City Council,3,NLG05:I,BUZZY MULLAHKHEL,214,False,Total,453,836
2023,municipal general,cache-2023-general-details.pdf,p103,North Logan City Council,3,NLG05:I,MARK HANCEY,205,False,Total,453,836
2023,municipal general,cache-2023-general-details.pdf,p103,North Logan City Council,3,NLG05:I,BRAD CROOKSTON,184,False,Total,453,836
2023,municipal general,cache-2023-general-details.pdf,p103,North Logan City Council,3,NLG05:I,JENNY R. WHITELEY,134,False,Total,453,836
2023,municipal general,cache-2023-general-details.pdf,p103,Cache School District Bond Proposition,1,NLG05:I,FOR,240,False,Total,453,836
2023,municipal general,cache-2023-general-details.pdf,p103,Cache School District Bond Proposition,1,NLG05:I,AGAINST,142,False,Total,453,836
2023,municipal general,cache-2023-general-details.pdf,p104,North Logan City Council,3,NLG06:I,KENNETH REESE,215,False,Total,356,895
2023,municipal general,cache-2023-general-details.pdf,p104,North Logan City Council,3,NLG06:I,ROGER T. ANDERSON,183,False,Total,356,895
2023,municipal general,cache-2023-general-details.pdf,p104,North Logan City Council,3,NLG06:I,BUZZY MULLAHKHEL,147,False,Total,356,895
2023,municipal general,cache-2023-general-details.pdf,p104,North Logan City Council,3,NLG06:I,BRAD CROOKSTON,146,False,Total,356,895
2023,municipal general,cache-2023-general-details.pdf,p104,North Logan City Council,3,NLG06:I,MARK HANCEY,145,False,Total,356,895
2023,municipal general,cache-2023-general-details.pdf,p104,North Logan City Council,3,NLG06:I,JENNY R. WHITELEY,102,False,Total,356,895
2023,municipal general,cache-2023-general-details.pdf,p104,Cache School District Bond Proposition,1,NLG06:I,FOR,206,False,Total,356,895
2023,municipal general,cache-2023-general-details.pdf,p104,Cache School District Bond Proposition,1,NLG06:I,AGAINST,108,False,Total,356,895
2023,municipal general,cache-2023-general-details.pdf,p105,Paradise City Council,2,PAR:I,Write-In: Doug Jewell,97,False,Total,204,530
2023,municipal general,cache-2023-general-details.pdf,p105,Paradise City Council,2,PAR:I,Write-In: Steven Gibbs,86,False,Total,204,530
2023,municipal general,cache-2023-general-details.pdf,p105,Paradise City Council,2,PAR:I,SABRE BRITTANY CUPELLO,72,False,Total,204,530
2023,municipal general,cache-2023-general-details.pdf,p105,Paradise City Council,2,PAR:I,Write-In Totals,195,False,Total,204,530
2023,municipal general,cache-2023-general-details.pdf,p105,Paradise City Council,2,PAR:I,Not Assigned,12,False,Total,204,530
2023,municipal general,cache-2023-general-details.pdf,p105,Cache School District Bond Proposition,1,PAR:I,AGAINST,116,False,Total,204,530
2023,municipal general,cache-2023-general-details.pdf,p105,Cache School District Bond Proposition,1,PAR:I,FOR,70,False,Total,204,530
2023,municipal general,cache-2023-general-details.pdf,p106,Cache School District Bond Proposition,1,PAR:U,AGAINST,117,False,Total,196,546
2023,municipal general,cache-2023-general-details.pdf,p106,Cache School District Bond Proposition,1,PAR:U,FOR,79,False,Total,196,546
2023,municipal general,cache-2023-general-details.pdf,p107,Providence City Council,3,PRO01:IA,CARRIE KIRK,134,False,Total,192,552
2023,municipal general,cache-2023-general-details.pdf,p107,Providence City Council,3,PRO01:IA,BRENT D. SPETH,124,False,Total,192,552
2023,municipal general,cache-2023-general-details.pdf,p107,Providence City Council,3,PRO01:IA,DAVID C. KUNZ,103,False,Total,192,552
2023,municipal general,cache-2023-general-details.pdf,p107,Providence City Council,3,PRO01:IA,KENDALL PACE,74,False,Total,192,552
2023,municipal general,cache-2023-general-details.pdf,p107,Cache School District Bond Proposition,1,PRO01:IA,FOR,126,False,Total,192,552
2023,municipal general,cache-2023-general-details.pdf,p107,Cache School District Bond Proposition,1,PRO01:IA,AGAINST,53,False,Total,192,552
2023,municipal general,cache-2023-general-details.pdf,p108,Providence City Council,3,PRO01:IB,KENDALL PACE,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p108,Providence City Council,3,PRO01:IB,DAVID C. KUNZ,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p108,Providence City Council,3,PRO01:IB,CARRIE KIRK,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p108,Providence City Council,3,PRO01:IB,BRENT D. SPETH,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p108,Cache School District Bond Proposition,1,PRO01:IB,FOR,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p108,Cache School District Bond Proposition,1,PRO01:IB,AGAINST,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p109,Providence City Council,3,PRO01:IC,KENDALL PACE,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p109,Providence City Council,3,PRO01:IC,DAVID C. KUNZ,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p109,Providence City Council,3,PRO01:IC,CARRIE KIRK,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p109,Providence City Council,3,PRO01:IC,BRENT D. SPETH,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p109,Cache School District Bond Proposition,1,PRO01:IC,FOR,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p109,Cache School District Bond Proposition,1,PRO01:IC,AGAINST,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p110,Providence City Council,3,PRO02:IA,CARRIE KIRK,287,False,Total,422,1020
2023,municipal general,cache-2023-general-details.pdf,p110,Providence City Council,3,PRO02:IA,BRENT D. SPETH,273,False,Total,422,1020
2023,municipal general,cache-2023-general-details.pdf,p110,Providence City Council,3,PRO02:IA,DAVID C. KUNZ,236,False,Total,422,1020
2023,municipal general,cache-2023-general-details.pdf,p110,Providence City Council,3,PRO02:IA,KENDALL PACE,196,False,Total,422,1020
2023,municipal general,cache-2023-general-details.pdf,p110,Cache School District Bond Proposition,1,PRO02:IA,FOR,226,False,Total,422,1020
2023,municipal general,cache-2023-general-details.pdf,p110,Cache School District Bond Proposition,1,PRO02:IA,AGAINST,166,False,Total,422,1020
2023,municipal general,cache-2023-general-details.pdf,p111,Providence City Council,3,PRO02:IB,KENDALL PACE,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p111,Providence City Council,3,PRO02:IB,DAVID C. KUNZ,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p111,Providence City Council,3,PRO02:IB,CARRIE KIRK,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p111,Providence City Council,3,PRO02:IB,BRENT D. SPETH,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p111,Cache School District Bond Proposition,1,PRO02:IB,FOR,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p111,Cache School District Bond Proposition,1,PRO02:IB,AGAINST,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p112,Providence City Council,3,PRO03:I,BRENT D. SPETH,228,False,Total,369,1061
2023,municipal general,cache-2023-general-details.pdf,p112,Providence City Council,3,PRO03:I,KENDALL PACE,210,False,Total,369,1061
2023,municipal general,cache-2023-general-details.pdf,p112,Providence City Council,3,PRO03:I,DAVID C. KUNZ,210,False,Total,369,1061
2023,municipal general,cache-2023-general-details.pdf,p112,Providence City Council,3,PRO03:I,CARRIE KIRK,210,False,Total,369,1061
2023,municipal general,cache-2023-general-details.pdf,p112,Cache School District Bond Proposition,1,PRO03:I,FOR,213,False,Total,369,1061
2023,municipal general,cache-2023-general-details.pdf,p112,Cache School District Bond Proposition,1,PRO03:I,AGAINST,137,False,Total,369,1061
2023,municipal general,cache-2023-general-details.pdf,p113,Cache School District Bond Proposition,1,PRO03:U1,AGAINST,2,False,Total,2,3
2023,municipal general,cache-2023-general-details.pdf,p113,Cache School District Bond Proposition,1,PRO03:U1,FOR,0,False,Total,2,3
2023,municipal general,cache-2023-general-details.pdf,p114,Cache School District Bond Proposition,1,PRO03:U2,FOR,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p114,Cache School District Bond Proposition,1,PRO03:U2,AGAINST,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p115,Cache School District Bond Proposition,1,PRO03:U3,AGAINST,2,False,Total,2,8
2023,municipal general,cache-2023-general-details.pdf,p115,Cache School District Bond Proposition,1,PRO03:U3,FOR,0,False,Total,2,8
2023,municipal general,cache-2023-general-details.pdf,p116,Providence City Council,3,PRO04:I,BRENT D. SPETH,211,False,Total,309,877
2023,municipal general,cache-2023-general-details.pdf,p116,Providence City Council,3,PRO04:I,CARRIE KIRK,186,False,Total,309,877
2023,municipal general,cache-2023-general-details.pdf,p116,Providence City Council,3,PRO04:I,KENDALL PACE,162,False,Total,309,877
2023,municipal general,cache-2023-general-details.pdf,p116,Providence City Council,3,PRO04:I,DAVID C. KUNZ,154,False,Total,309,877
2023,municipal general,cache-2023-general-details.pdf,p116,Cache School District Bond Proposition,1,PRO04:I,FOR,192,False,Total,309,877
2023,municipal general,cache-2023-general-details.pdf,p116,Cache School District Bond Proposition,1,PRO04:I,AGAINST,90,False,Total,309,877
2023,municipal general,cache-2023-general-details.pdf,p117,Cache School District Bond Proposition,1,PRO04:U,FOR,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p117,Cache School District Bond Proposition,1,PRO04:U,AGAINST,0,False,Total,0,0
2023,municipal general,cache-2023-general-details.pdf,p118,Providence City Council,3,PRO05:I,CARRIE KIRK,277,False,Total,345,866
2023,municipal general,cache-2023-general-details.pdf,p118,Providence City Council,3,PRO05:I,BRENT D. SPETH,216,False,Total,345,866
2023,municipal general,cache-2023-general-details.pdf,p118,Providence City Council,3,PRO05:I,DAVID C. KUNZ,180,False,Total,345,866
2023,municipal general,cache-2023-general-details.pdf,p118,Providence City Council,3,PRO05:I,KENDALL PACE,150,False,Total,345,866
2023,municipal general,cache-2023-general-details.pdf,p118,Cache School District Bond Proposition,1,PRO05:I,FOR,206,False,Total,345,866
2023,municipal general,cache-2023-general-details.pdf,p118,Cache School District Bond Proposition,1,PRO05:I,AGAINST,116,False,Total,345,866
2023,municipal general,cache-2023-general-details.pdf,p119,Providence City Council,3,PRO06:I,DAVID C. KUNZ,241,False,Total,352,894
2023,municipal general,cache-2023-general-details.pdf,p119,Providence City Council,3,PRO06:I,BRENT D. SPETH,199,False,Total,352,894
2023,municipal general,cache-2023-general-details.pdf,p119,Providence City Council,3,PRO06:I,CARRIE KIRK,196,False,Total,352,894
2023,municipal general,cache-2023-general-details.pdf,p119,Providence City Council,3,PRO06:I,KENDALL PACE,140,False,Total,352,894
2023,municipal general,cache-2023-general-details.pdf,p119,Cache School District Bond Proposition,1,PRO06:I,FOR,210,False,Total,352,894
2023,municipal general,cache-2023-general-details.pdf,p119,Cache School District Bond Proposition,1,PRO06:I,AGAINST,125,False,Total,352,894
2023,municipal general,cache-2023-general-details.pdf,p120,Cache School District Bond Proposition,1,RCH01:I,FOR,155,False,Total,279,828
2023,municipal general,cache-2023-general-details.pdf,p120,Cache School District Bond Proposition,1,RCH01:I,AGAINST,123,False,Total,279,828
