meeting_date,motion_no,motion_text,mover,seconder,result_raw,outcome,stage,names_recorded,n_aye,n_nay,source_file,provenance
2017-04-11,3,Commissioner Harvey moved to support the purchase of the Sun Ridge Summit Ranch at the county’s Middle Fork Wildlife Management Area; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-04-11_commission.md,county_portal
2017-04-11,4,"Commissioner Gibson moved to approve the right-of-way contract with Brett Larkin, Parcel 155, for the 12th Street project; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-04-11_commission.md,county_portal
2017-04-11,5,Commissioner Harvey moved to adopt Resolution 14-2017 reappointing Rob Bischoff to the Weber Housing Authority Board; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-04-11_commission.md,county_portal
2017-04-11,6,Commissioner Gibson moved to approve contract with Honnen Equipment Co. for the trade/purchase of a John Deere 544K Loader; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-04-11_commission.md,county_portal
2017-04-11,7,Commissioner Gibson moved to adjourn at 2:26 p.m.; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-04-11_commission.md,county_portal
2017-04-18,1,Commissioner Gibson moved to approve the consent items; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-04-18_commission.md,county_portal
2017-04-18,2,Commissioner Harvey moved to approve the Contract with American Long Rifle Association for ALRA meetings and range days and volunteer history demonstrations to be held at Fort Buenaventura in 2017; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-04-18_commission.md,county_portal
2017-04-18,3,"Commissioner Gibson moved to approve the contract with the Standard Examiner for the Standard Examiner Job Fair at the Golden Spike Event Center on May 16, 2017; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-04-18_commission.md,county_portal
2017-04-18,4,Commissioner Gibson moved to adopt Resolution 15-2017 appointing Bryan Bailey and Christopher Allen to the Liberty Park Board; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-04-18_commission.md,county_portal
2017-04-18,5,Commissioner Gibson moved to adjourn at 10:43 a.m.; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-04-18_commission.md,county_portal
2017-04-25,1,Commissioner Gibson moved to adopt Resolution 16-2017 appointing Commissioner James Ebert as a representative to the Governing Board of the Utah Counties Indemnity Pool; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-04-25_commission.md,county_portal
2017-04-25,2,Commissioner Harvey moved to approve the consent items; Chair Ebert seconded.,Harvey,Ebert,Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,2,0,legislative/minutes/2017/2017-04-25_commission.md,county_portal
2017-04-25,3,Commissioner Harvey moved to ratify a contract with Fort Buenaventura Mountain Men for the Easter Rendezvous demonstrations at Fort Buenaventura on 4/13-16/2017; Chair Ebert seconded.,Harvey,Ebert,Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,2,0,legislative/minutes/2017/2017-04-25_commission.md,county_portal
2017-04-25,4,Commissioner Harvey moved to approve a contract with Fort Buenaventura Mountain Men for meetings and gatherings at Fort Buenaventura in exchange for assistance with school groups and service projects; Chair Ebert seconded.,Harvey,Ebert,Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,2,0,legislative/minutes/2017/2017-04-25_commission.md,county_portal
2017-04-25,5,Commissioner Harvey moved to approve a contract with Maximus Extreme Living Solutions to display three Maximus Extreme Living Solution Homes at the 2017 Weber County Fair; Chair Ebert seconded.,Harvey,Ebert,Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,2,0,legislative/minutes/2017/2017-04-25_commission.md,county_portal
2017-04-25,6,Commissioner Harvey moved to approve a contract with Graymatter Marketing for marketing and advertising services for the 2017 Weber County Fair; Chair Ebert seconded.,Harvey,Ebert,Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,2,0,legislative/minutes/2017/2017-04-25_commission.md,county_portal
2017-04-25,7,"Commissioner Harvey moved to approve a contract with County Services Support, Inc. for administrative support in coordinating centrally assessed property issues, appeals, legislation and reviews; Chair Ebert seconded.",Harvey,Ebert,Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,2,0,legislative/minutes/2017/2017-04-25_commission.md,county_portal
2017-04-25,8,Chair Ebert moved to adjourn at 10:53 a.m.; Commissioner Harvey seconded.,Ebert,Harvey,Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,2,0,legislative/minutes/2017/2017-04-25_commission.md,county_portal
2017-05-09,1,"Commissioner Gibson moved to approve the consent items, excluding item E.9; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,2,"Commissioner Gibson moved to ratify the “Standard form of Agreement with R&O Construction for the North Branch Library (AIA Document A101)”, including “General Conditions of the Contract for Construction (AIA Document A201)”; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,3,"Commissioner Gibson moved to approve the contract with Marty Mobley for the Weber County Livestock Show at the Golden Spike Event Center on May 19-20, 2017; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,4,"Commissioner Gibson moved to approve the Interlocal Agreement with the State of Utah for the DFCM project, Juvenile Justice Services Weber Valley Multi-Use Youth Center, for road construction; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,5,Commissioner Gibson moved to approve the Interlocal Agreement with Ogden City for use of the Weber County Tactical Training Center; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,6,Commissioner Gibson moved to approve the Lease Agreement with CLAS Ropes for the lease of the Ropes Course at North Fork Park; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,7,Commissioner Gibson moved to approve the contract with Atlantic Specialty Insurance Company to establish a Tenant User Liability Insurance Program (TULIP) for residents to consider as an option when insuring special events held at Weber County facilities; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,8,Commissioner Gibson moved to adjourn the public meeting and convene the public hearing; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,9,Commissioner Gibson moved to adjourn the public hearing and reconvene the public meeting; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,10,Commissioner Gibson moved to adopt Ordinance 2017-11 amending the Weber County Land Use Code to update and clarify provisions related to public utility substations or structures and provide related clerical edits; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,11,Commissioner Gibson moved to adopt Ordinance 2017-12 amending the Weber County Land Use Code to update and clarify provisions related to the definition of a lot of record; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,12,Commissioner Gibson moved to adopt Ordinance 2017-13 amending the Weber County Land Use Code to update and clarify provisions related to the definition of a recreation lodge; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,13,Commissioner Gibson moved to adopt Ordinance 2017-14 amending the Weber County Land Use Code to update and clarify provisions related to Planning Townships and Special Event; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,14,Commissioner Gibson moved to adopt Ordinance 2017-15 amending the Weber County Land Use Code to update and clarify provisions related to the submittal and approval timeframe for a subdivision application; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,15,Commissioner Gibson moved to adopt Ordinance 2017-16 amending the Weber County Land Use Code to update and clarify provisions related to the definition of restricted lot; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,16,Commissioner Gibson moved to adopt Ordinance 2017-17 amending the Weber County Land Use Code to update and clarify provisions related to standards for single family dwellings; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,17,Commissioner Gibson moved to adopt Ordinance 2017-18 amending the Weber County Land Use Code to update and clarify provisions related to projections into a private right-of-way; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-09,18,Commissioner Gibson moved to adjourn at 11:43 a.m.; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-09_commission.md,county_portal
2017-05-16,1,"Commissioner Gibson moved to approve the consent items, less the April 11, 2017 minutes; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-16_commission.md,county_portal
2017-05-16,2,Commissioner Gibson moved to approve the contract with Questar Gas Company for a natural gas delivery service agreement; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-16_commission.md,county_portal
2017-05-16,3,Commissioner Harvey moved to approve the contract with Ogden Friends of Acoustic Music for the 10th Annual Ogden Friends of Acoustic Music Festival at Fort Buenaventura on 6/2-4/2017; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-16_commission.md,county_portal
2017-05-16,4,"Commissioner Gibson moved to approve the EZ grant recommendations from the Weber County Recreation, Arts, Museums and Parks Committee (RAMP); Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-16_commission.md,county_portal
2017-05-16,5,Commissioner Harvey moved to approve the Interlocal Agreements with the above listed cities and service districts to provide administrative services for the 2017 Primary and General Elections; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-16_commission.md,county_portal
2017-05-16,6,Commissioner Gibson moved to approve the first reading of the ordinance amending the alcoholic beverages ordinance for Pineview and Causey Reservoirs; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,First Reading,1,3,0,legislative/minutes/2017/2017-05-16_commission.md,county_portal
2017-05-16,7,Commissioner Gibson moved to approve the first reading of the amending the alcoholic beverages ordinance for Pineview and Causey Reservoirs; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,First Reading,1,3,0,legislative/minutes/2017/2017-05-16_commission.md,county_portal
2017-05-16,8,Commissioner Gibson moved to convene a closed meeting to discuss strategy relating to the purchase or sale of real estate; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-16_commission.md,county_portal
2017-05-16,9,Commissioner Gibson moved to adjourn at 11:28 a.m.; Chair Ebert seconded.,Gibson,Ebert,Commissioner Gibson – aye; Chair Ebert – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-16_commission.md,county_portal
2017-05-30,1,"Commissioner Gibson moved to approve the consent items, less item D.12; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-30_commission.md,county_portal
2017-05-30,2,Commissioner Gibson moved to approve the right-of-way contract with Federal Home Loan Mortgage Corporation for purchase of a strip of land along the 12th Street corridor for the road widening project; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-30_commission.md,county_portal
2017-05-30,3,Commissioner Gibson moved to approve the CRS contract for surveying and design services for the 2550 South road widening project; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-30_commission.md,county_portal
2017-05-30,4,"Commissioner Harvey moved to approve the amendment to a contract with the Utah Department of Corrections clarifying terms relating to inmate funds, PREA, programs/classes and inmate workers; Commissioner Gibson seconded.",Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-30_commission.md,county_portal
2017-05-30,5,"Commissioner Harvey moved to approve the amendment to a contract with the State of Utah, Attorney General's Office, Children’s Justice Program, for funding support to the Weber County Children's Justice Center; Commissioner Gibson seconded.",Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-30_commission.md,county_portal
2017-05-30,6,"Commissioner Gibson moved to approve the contract with K&H Election Services to provide election ballot printing, processing and mailing services; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-30_commission.md,county_portal
2017-05-30,7,Commissioner Harvey moved to deny the protest regarding the county inmate telephones and video visitation services; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – abstained,Pass,,1,2,0,legislative/minutes/2017/2017-05-30_commission.md,county_portal
2017-05-30,8,Commissioner Harvey moved to adopt Ordinance 2017-19 amending the Overnight Watercraft Use Ordinance for Pineview Reservoir; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-30_commission.md,county_portal
2017-05-30,9,Commissioner Gibson moved to Ordinance 2017-20 amending the Alcoholic Beverages Ordinance for Pineview and Causey Reservoirs; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-05-30_commission.md,county_portal
2017-05-30,10,Commissioner Gibson moved to adjourn at 11:28 a.m.; Chair Ebert seconded.,Gibson,Ebert,Commissioner Gibson – aye; Chair Ebert – aye,Pass,,1,2,0,legislative/minutes/2017/2017-05-30_commission.md,county_portal
2017-06-13,1,Commissioner Gibson moved to approve the consent items; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-13,2,"Commissioner Harvey moved to approve the contract with The Dicio Group for public relations, marketing and communications consultant professional services with the approval of the Clerk/Auditor’s Office; Commissioner Gibson seconded.",Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-13,3,Commissioner Gibson moved to ratify the 2017 county tax sale; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-13,4,Commissioner Harvey moved to approve the contract with Daniel Simons to be the projections designer/master carpenter for Weber County’s Ogden Musical Theater Production Team; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-13,5,"Commissioner Gibson moved to adopt Resolution 18-2017 reappointing Nedra Peterson, Maureen Peterson and Brent Christensen to the Eden Park Service Area Board; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-13,6,Commissioner Gibson moved to approve the first reading of fee ordinance amendments relating to the Weber County Community and Economic Development Department for the Solid Waste Division and for tax sale property sales; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,First Reading,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-13,7,"Commissioner Harvey moved to ratify the Addendum to the Agreement by/between Ogden City, Weber County, and the Weber County Library Board that provides additional land to the county for parking lot expansion at the Main Library; Commissioner Gibson seconded.",Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-13,8,"Commissioner Gibson moved to adopt Ordinance 2017-21 repealing Chapter 10 of Title 2, Technical Requirements for Surveys; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-13,9,Commissioner Harvey moved to approve the first reading of an ordinance of Weber County amending certain fees to the Weber County Fee Ordinance regarding new overnight watercraft permits for Pineview Reservoir; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,First Reading,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-13,10,Commissioner Gibson moved to adjourn the public meeting and convene the public hearing; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,First Reading,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-13,11,Commissioner Gibson moved to adjourn the public hearing and reconvene the public meeting; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-13,12,Commissioner Harvey moved to adjourn at 2:26 p.m.; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-13_commission.md,county_portal
2017-06-20,1,Commissioner Harvey moved to approve the consent items; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-20_commission.md,county_portal
2017-06-20,2,"Commissioner Harvey moved to approve the contract with Clint Carvalho for an Extreme Parrot Show at the Weber County Fair on August 9-12, 2017; Commissioner Gibson seconded.",Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-20_commission.md,county_portal
2017-06-20,3,"Commissioner Harvey moved to adopt Ordinance 2017-22, fee ordinance amendments relating to the Weber County Community and Economic Development Department for the Solid Waste Division and an administrative fee relating to disposing of tax sale properties that were struck off to the county; Commissioner Gibson seconded.",Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,Second Reading,1,3,0,legislative/minutes/2017/2017-06-20_commission.md,county_portal
2017-06-20,4,Commissioner Gibson moved to approve the Interlocal Cooperation Agreement between Weber County/Surveyor’s Office and the Eden Cemetery District; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-20_commission.md,county_portal
2017-06-20,5,Commissioner Harvey moved to approve the revised RAMP Tax Advisory Board Policies and Procedures Rules of Order; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-20_commission.md,county_portal
2017-06-20,6,Commissioner Harvey moved to adopt Ordinance 2017-23 amending certain fees to the Weber County Fee Ordinance regarding new overnight watercraft permits for Pineview Reservoir; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,Second Reading,1,3,0,legislative/minutes/2017/2017-06-20_commission.md,county_portal
2017-06-20,7,Commissioner Gibson moved to adjourn at 10:49 a.m.; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-20_commission.md,county_portal
2017-06-27,1,Commissioner Harvey moved to approve the consent items; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,2,"Commissioner Harvey moved to approve the contract with William Morris Endeavor Entertainment, LLC for Jordan Roger to perform at the 2017 Weber County Fair; Commissioner Gibson seconded.",Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,3,Commissioner Harvey moved to approve the above listed law enforcement contracts with the eight cities: Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,4,Commissioner Harvey moved to approve the contract with the State of Utah/Weber District & Juvenile Court amending the annual contract with amount; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,5,Commissioner Gibson moved to approve the contract with Mary Anne Ellis for an addendum to an agreement for an Indigent Defense Attorney in Juvenile Court; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,6,"Commissioner Gibson moved to approve the contract with Broken Heart Rodeo for the Red, White & Blue Buck Wild Rough Stock Challenge at the Golden Spike Event Center, June 30-July 1, 2017; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,7,"Commissioner Gibson moved to grant final approval of Gallop Bend Subdivision, of 20 lots, with a Subdivision Improvement Agreement with the financial guarantee; Commissioner Harvey seconded.",Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,8,"Commissioner Harvey moved to approve the agreement with Wasatch Widgeons Association to provide waterfowl nest structures, predator management, and removal of invasive species at the Kingfisher wetlands area of Observatory Park; Commissioner Gibson seconded.",Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,9,Commissioner Gibson moved to adopt Resolution 20-2017 reappointing Spencer Stokes and appointing Cynthia Mattson to the Weber County Library Board; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,10,Commissioner Gibson moved to approve the first reading of an ordinance relating to the appropriations to a private enterprise project; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,First Reading,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,11,Commissioner Harvey moved to adjourn the public meeting and convene the public hearing; Commissioner Gibson seconded.,Harvey,Gibson,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,12,Commissioner Gibson moved to adjourn the public hearing and reconvene the public meeting; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-06-27,13,Commissioner Gibson moved to adjourn at 1:39 p.m.; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye; Chair Ebert – aye,Pass,,1,3,0,legislative/minutes/2017/2017-06-27_commission.md,county_portal
2017-07-11,1,Commissioner Gibson moved to approve the consent items; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-07-11_commission.md,county_portal
2017-07-11,2,Commissioner Gibson moved to approve the Notice and Agreement regarding the characterization of the Lots/Units in Ridge Townhomes Phase 3; Commissioner Harvey seconded.,Gibson,Harvey,Commissioner Gibson – aye; Commissioner Harvey – aye,Pass,,1,2,0,legislative/minutes/2017/2017-07-11_commission.md,county_portal
