body,body_name,event_date,notice_id,title,file_id,filename,type_label,minutes_like
753,City Council,2023-08-22,851499,Midvale City Council Notice of Public Hearing,1009177,CC Noticing - 8-22-2023.pdf,Other,False
753,City Council,2023-08-08,848009,Midvale City Council Notice of Public Hearing,1002897,CC Noticing 8-8-2023.pdf,Other,False
753,City Council,2023-08-08,849951,City Council Business Meeting,1028859,CC Minutes 8-8-2023001.pdf,Meeting Minutes,True
753,City Council,2023-08-08,849951,City Council Business Meeting,1006745,CC Agenda 8-8-2023.pdf,Public Information Handout,False
753,City Council,2023-08-08,849951,City Council Business Meeting,1006747,CC Packet 8-8-2023.pdf,Public Information Handout,False
753,City Council,2023-07-19,846815,Harvest Days Festival Committee Meeting,1000705,Harvest Days Agenda 7-19-23.pdf,Public Information Handout,False
753,City Council,2023-07-18,844093,Midvale City Council Notice of Public Hearing,996653,CC Noticing - 7-18-2023.pdf,Other,False
753,City Council,2023-07-18,845913,City Council Business Meeting,1008867,CC Minutes 7-18-2023001.pdf,Meeting Minutes,True
753,City Council,2023-07-18,845913,City Council Business Meeting,999457,CC Agenda 7-18-2023.pdf,Public Information Handout,False
753,City Council,2023-07-18,845913,City Council Business Meeting,999459,CC Packet 7-18-2023.pdf,Public Information Handout,False
753,City Council,2023-06-20,837943,Midvale City Council Notice of Public Hearing,986193,CC Noticing - 6-20-2023.pdf,Other,False
753,City Council,2023-06-20,840597,City Council Business Meeting,1001505,CC Minutes 6-20-2023001.pdf,Meeting Minutes,True
753,City Council,2023-06-20,840597,City Council Business Meeting,990525,CC Agenda 6-20-2023.pdf,Public Information Handout,False
753,City Council,2023-06-20,840597,City Council Business Meeting,990527,CC Packet 6-20-2023.pdf,Public Information Handout,False
753,City Council,2023-06-06,836401,Business Meeting,992983,CC Minutes 6-6-2023001.pdf,Meeting Minutes,True
753,City Council,2023-06-06,836401,Business Meeting,984285,CC Agenda 6-6-2023.pdf,Public Information Handout,False
753,City Council,2023-06-06,836401,Business Meeting,984287,CC Packet 6-6-2023.pdf,Public Information Handout,False
753,City Council,2023-05-16,832419,Business Meeting,986733,CC Minutes 5-16-2023003.pdf,Meeting Minutes,True
753,City Council,2023-05-16,832419,Business Meeting,978369,CC Agenda 5-16-2023 Amended.pdf,Public Information Handout,False
753,City Council,2023-05-16,832419,Business Meeting,978371,CC Packet 5-16-2023.pdf,Public Information Handout,False
753,City Council,2023-05-07,910755,BUSINESS MEETING,1117315,CC Agenda 5-7- 2024.pdf,Public Information Handout,False
753,City Council,2023-05-07,910755,BUSINESS MEETING,1117317,CC Packet 5-7- 2024.pdf,Public Information Handout,False
753,City Council,2023-05-02,826745,Midvale City Council Public Notice,968201,CC Noticing - 5-2-2023.pdf,Other,False
753,City Council,2023-05-02,828885,Business Meeting,979869,CC Minutes 5-2-2023001.pdf,Meeting Minutes,True
753,City Council,2023-05-02,828885,Business Meeting,971359,CC Agenda 5-2-2023.pdf,Public Information Handout,False
753,City Council,2023-05-02,828885,Business Meeting,971361,CC Packet 5-2-2023.pdf,Public Information Handout,False
753,City Council,2023-04-27,827943,Harvest Days Festival Committee Meeting,970917,Harvest Days Agenda 4 27 23.pdf,Public Information Handout,False
753,City Council,2023-04-25,828563,UOCAVA Election Notice,970825,UOCAVA Election Notice 2023.pdf,Public Information Handout,False
753,City Council,2023-04-18,825473,City Council Business Meeting,973807,CC Minutes 4-18-2023001.pdf,Meeting Minutes,True
753,City Council,2023-04-18,825473,City Council Business Meeting,965839,cc Agenda 4-18-2023.pdf,Public Information Handout,False
753,City Council,2023-04-18,825473,City Council Business Meeting,965841,CC Packet 4-18-2023.pdf,Public Information Handout,False
753,City Council,2023-04-18,823493,Midvale City Council Public Notice,962365,CC Noticing - 4-18-2023.pdf,Other,False
753,City Council,2023-04-04,822437,City Council Business Meeting,969013,CC Minutes 4-4-2023001.pdf,Meeting Minutes,True
753,City Council,2023-04-04,822437,City Council Business Meeting,960769,CC Agenda 4-4-2023.pdf,Public Information Handout,False
753,City Council,2023-04-04,822437,City Council Business Meeting,960771,CC Packet 4-4-2023.pdf,Public Information Handout,False
753,City Council,2023-03-30,820997,Budget Retreat,968981,CC Minutes 3-30-2023 Budget Retreat001.pdf,Meeting Minutes,True
753,City Council,2023-03-30,820997,Budget Retreat,958047,CC Agenda 3-30-2023 Budget Retreat.pdf,Public Information Handout,False
753,City Council,2023-03-21,820013,Midvale City Council Meeting,969011,CC Minutes 3-21-2023001.pdf,Meeting Minutes,True
753,City Council,2023-03-21,820013,Midvale City Council Meeting,956241,CC Agenda 3-21-2023.pdf,Public Information Handout,False
753,City Council,2023-03-21,820013,Midvale City Council Meeting,956243,CC Packet 3-21-2023.pdf,Public Information Handout,False
753,City Council,2023-03-07,816753,City Council Business Meeting,958573,CC Minutes 3-7-23001.pdf,Meeting Minutes,True
753,City Council,2023-03-07,816753,City Council Business Meeting,950451,CC Agenda 3-7-2023.pdf,Public Information Handout,False
753,City Council,2023-03-07,816753,City Council Business Meeting,951303,CC Packet 3-7-2023.pdf,Public Information Handout,False
753,City Council,2023-02-21,811851,Midvale City Council Public Notice,941265,CC Noticing - 2-21-2023.pdf,Other,False
753,City Council,2023-02-21,813835,Business Meeting,952993,CC Minutes 2-21-2023001.pdf,Meeting Minutes,True
753,City Council,2023-02-21,813835,Business Meeting,945069,CC Agenda 2-21-2023.pdf,Public Information Handout,False
753,City Council,2023-02-21,813835,Business Meeting,945071,CC Packet 2-21-2023.pdf,Public Information Handout,False
753,City Council,2023-02-07,810449,Business Meeting,947681,CC Minutes 2-7-2023001.pdf,Meeting Minutes,True
753,City Council,2023-02-07,810449,Business Meeting,939841,CC Agenda 2-7-2023.pdf,Public Information Handout,False
753,City Council,2023-02-07,810449,Business Meeting,939843,CC Packet 2-7-2023.pdf,Public Information Handout,False
753,City Council,2023-01-17,805949,Business Meeting,941597,CC Minutes 1-17-23001.pdf,Meeting Minutes,True
753,City Council,2023-01-17,805949,Business Meeting,931689,CC Agenda 1-17-2023.pdf,Public Information Handout,False
753,City Council,2023-01-17,805949,Business Meeting,931691,CC Packet 1-17-2023.pdf,Public Information Handout,False
753,City Council,2023-01-03,802439,Business Meeting,926031,CC Agenda 1-3-2023.pdf,Public Information Handout,False
753,City Council,2023-01-03,802439,Business Meeting,926033,CC Packet 1-3-2023.pdf,Public Information Handout,False
753,City Council,2022-12-15,800819,Public Notice,923489,2023 Published Meeting Schedule.pdf,Public Information Handout,False
753,City Council,2022-12-06,797477,Business Meeting,927135,CC Minutes 12-6-2022001.pdf,Audio Recording,True
753,City Council,2022-12-06,797477,Business Meeting,917797,CC Agenda 12-6-2022.pdf,Public Information Handout,False
753,City Council,2022-12-06,797477,Business Meeting,917799,CC Packet 12-6-2022.pdf,Public Information Handout,False
753,City Council,2022-12-01,795909,Midvale City Legislative Meeting,915153,Legislative Breakfast Agenda 12-1-2022.pdf,Public Information Handout,False
753,City Council,2022-11-15,792703,Midvale City Council Public Notice,909583,CC Noticing - 11-15-2022.pdf,Other,False
753,City Council,2022-11-15,793485,Business Meeting,927137,CC Minutes 11-15-2022001.pdf,Meeting Minutes,True
753,City Council,2022-11-15,793485,Business Meeting,910939,CC Agenda 11-15-2022.pdf,Public Information Handout,False
753,City Council,2022-11-15,793485,Business Meeting,910941,Final CC Packet 11-15-2022.pdf,Public Information Handout,False
753,City Council,2022-11-01,791115,Business Meeting,915131,CC Minutes 11-1-2022001.pdf,Meeting Minutes,True
753,City Council,2022-11-01,791115,Business Meeting,907029,CC Agenda 11-1-2022 resaved.pdf,Public Information Handout,False
753,City Council,2022-11-01,791115,Business Meeting,907031,CC Packet 11-1-2022 resaved.pdf,Public Information Handout,False
753,City Council,2022-11-01,791095,Business Meeting,907015,CC Agenda 11-1-2022.pdf,Public Information Handout,False
753,City Council,2022-11-01,790609,Business Meeting,906175,CC Agenda 11-1-2022.pdf,Public Information Handout,False
753,City Council,2022-11-01,790595,Business Meeting,906153,CC Agenda 11-1-2022.pdf,Public Information Handout,False
753,City Council,2022-11-01,788717,Midvale City Council Public Notice,902819,CC Noticing - 11-1-2022.pdf,Other,False
753,City Council,2022-10-18,787561,Business Meeting,900967,CC Agenda 10-18-2022.pdf,Public Information Handout,False
753,City Council,2022-10-18,787561,Business Meeting,900969,CC Packet 10-4-2022.pdf,Public Information Handout,False
753,City Council,2022-10-04,783137,Midvale City Council Public Notice,893615,CC Noticing - 10-4-2022.pdf,Other,False
753,City Council,2022-10-04,784497,Business Meeting,896057,CC Agenda 10-4-2022.pdf,Public Information Handout,False
753,City Council,2022-10-04,784497,Business Meeting,896059,CC Packet 10-4-2022.pdf,Public Information Handout,False
753,City Council,2022-09-20,781699,Business Meeting,897913,CC Minutes 9-20-2022001.pdf,Meeting Minutes,True
753,City Council,2022-09-20,781699,Business Meeting,891383,CC Agenda 9-20-2022.pdf,Public Information Handout,False
753,City Council,2022-09-20,781699,Business Meeting,891385,CC Packet 9-20-2022.pdf,Public Information Handout,False
753,City Council,2022-09-06,777369,Midvale City Council Public Notice,883953,CC Noticing - 9-6-2022.pdf,Other,False
753,City Council,2022-09-06,778465,Business Meeting,893633,CC Minutes 9-6-2022001.pdf,Meeting Minutes,True
753,City Council,2022-09-06,778465,Business Meeting,885795,CC Agenda 9-6-2022.pdf,Public Information Handout,False
753,City Council,2022-09-06,778465,Business Meeting,885797,CC Packet 9-6-2022.pdf,Public Information Handout,False
753,City Council,2022-08-23,776223,City Council Business Meeting,881955,CC Agenda August 23 2022.pdf,Public Information Handout,False
753,City Council,2022-08-23,776223,City Council Business Meeting,883133,CC Packet 8-23-2022.pdf,Public Information Handout,False
753,City Council,2022-08-16,774765,City Council Business Meeting,879525,CC Agenda August 16 2022 Truth in Taxation Hearing.pdf,Public Information Handout,False
753,City Council,2022-08-16,774765,City Council Business Meeting,879527,CC Packet 8-16-2022 Truth in Taxation.pdf,Public Information Handout,False
753,City Council,2022-08-16,771653,Notice of Proposed Tax Increase Midvale City,874123,Truth in Taxation ad 2022.pdf,Public Information Handout,False
753,City Council,2022-08-09,771127,Midvale City Council Public Notice,873183,CC Noticing - Aug 9.pdf,Other,False
753,City Council,2022-08-09,773191,City Council Meeting,876975,CC Agenda August 9 2022.pdf,Public Information Handout,False
753,City Council,2022-08-09,773191,City Council Meeting,877609,"CC Packet August 9, 2022.pdf",Public Information Handout,False
753,City Council,2022-07-28,771399,Harvest Days Festival Committee Meeting,873661,Harvest Days Agenda 7 28 22.pdf,Public Information Handout,False
753,City Council,2022-07-21,770287,Harvest Days Festival Committee Meeting,876607,HDs Committee Minutes 7 21 22 (002).pdf,Meeting Minutes,True
753,City Council,2022-07-21,770287,Harvest Days Festival Committee Meeting,871725,Harvest Days Agenda 7 21 22.pdf,Public Information Handout,False
753,City Council,2022-07-19,769155,Business Meeting,879395,CC Minutes 7-19-2022001.pdf,Meeting Minutes,True
753,City Council,2022-07-19,769155,Business Meeting,870947,CC Agenda 7-19-2022 AMENDED.pdf,Public Information Handout,False
753,City Council,2022-07-19,769155,Business Meeting,870955,CC Packet 7-19-2022.pdf,Public Information Handout,False
753,City Council,2022-07-14,768707,Harvest Days Festival Committee Meeting,869273,Harvest Days Agenda 7 14 22.pdf,Public Information Handout,False
753,City Council,2022-07-07,767275,Harvest Days Festival Committee Meeting,867127,Harvest Days Agenda 7 7 22.pdf,Public Information Handout,False
753,City Council,2022-06-30,766063,Harvest Days Festival Committee Meeting,868605,Harvest Days Minutes 6 30 22.pdf,Meeting Minutes,True
753,City Council,2022-06-30,766063,Harvest Days Festival Committee Meeting,865549,Harvest Days Agenda 6 30 22.pdf,Public Information Handout,False
753,City Council,2022-06-22,763629,Midvale City Harvest Days Festival Committee Meeting,866901,Harvest Days Minutes 6 22 22.pdf,Meeting Minutes,True
753,City Council,2022-06-21,763747,City Council Meeting,871907,CC Minutes 6-21-2022001.pdf,Meeting Minutes,True
753,City Council,2022-06-21,763747,City Council Meeting,861349,CC Packet 6-21-2022.pdf,Public Information Handout,False
753,City Council,2022-06-07,760355,Business Meeting,865111,CC Minutes 6-7-2022001.pdf,Meeting Minutes,True
753,City Council,2022-06-07,760355,Business Meeting,855905,CC Agenda 6-7-2022.pdf,Public Information Handout,False
753,City Council,2022-06-07,760355,Business Meeting,855907,CC Packet 6-7-2022.pdf,Public Information Handout,False
753,City Council,2022-05-17,751745,Midvale City Council Public Notice,842561,CC Noticing - 5-17-2022 - UPDATED.pdf,Other,False
753,City Council,2022-05-17,755491,City Council Meeting,847745,CC Agenda 5-17-2022.pdf,Public Information Handout,False
753,City Council,2022-05-17,755491,City Council Meeting,849339,CC Packet 5-17-2022.pdf,Public Information Handout,False
753,City Council,2022-05-11,754755,SPECIAL Meeting,850265,CC Minutes 5-11-2022001.pdf,Meeting Minutes,True
753,City Council,2022-05-11,754755,SPECIAL Meeting,846331,CC Agenda 5-11-2022.pdf,Public Information Handout,False
753,City Council,2022-05-03,751833,Midvale City Council Meeting,850271,CC Minutes 5-3-2022001.pdf,Meeting Minutes,True
753,City Council,2022-05-03,751833,Midvale City Council Meeting,841581,CC Agenda 5-3-2022.pdf,Public Information Handout,False
753,City Council,2022-05-03,751833,Midvale City Council Meeting,841583,CC Packet 5-3-2022.pdf,Public Information Handout,False
753,City Council,2022-05-03,751429,Midvale City Public Notice of FY2023 Tentative Budget,840851,FY2023 Budget Book - Tentative Budget Final.pdf,Public Information Handout,False
753,City Council,2022-04-28,751253,Midvale City Harvest Days Committee Meeting,846027,Harvest Days Minutes 4 28 22 (002).pdf,Meeting Minutes,True
753,City Council,2022-04-19,748703,Midvale City Council Meeting,844419,CC Minutes 4-19-2022001.pdf,Meeting Minutes,True
753,City Council,2022-04-19,748703,Midvale City Council Meeting,837117,CC Packet 4-19-2022.pdf,Public Information Handout,False
753,City Council,2022-04-05,743803,Midvale City Council Public Notice,827369,CC Noticing - 4-5-2022.pdf,Other,False
753,City Council,2022-04-05,743795,Midvale City Council Public Notice,827353,CC Noticing - 4-5-2022.pdf,Other,False
753,City Council,2022-04-05,745887,Business Meeting,840135,CC Minutes 4-5-2022001.pdf,Meeting Minutes,True
753,City Council,2022-04-05,745887,Business Meeting,831303,CC Agenda 4-5-2022.pdf,Public Information Handout,False
753,City Council,2022-03-31,761535,Midvale City Council Budget Retreat,857591,CC Minutes 3-31-2022 Budget Retreat001.pdf,Meeting Minutes,True
753,City Council,2022-03-23,743533,Public Notice,827007,CC Agenda 3-23-2022 Redistricting Open House.pdf,Public Information Handout,False
753,City Council,2022-03-15,740575,Midvale City Council Public Notice,821701,2022.03.15 West Main CC Notice.pdf,Other,False
753,City Council,2022-03-15,739793,Midvale City Council Public Notice,820433,Public Hearing Notice.pdf,Other,False
753,City Council,2022-03-15,741607,Business Meeting,824661,CC Agenda 3-15-2022.pdf,Public Information Handout,False
753,City Council,2022-03-15,741607,Business Meeting,824663,CC Packet 3-15-2022.pdf,Public Information Handout,False
753,City Council,2022-03-03,739825,Midvale City Council Public Notice,820503,CC Noticing.pdf,Other,False
753,City Council,2022-03-03,740345,Midvale City Council Public Hearing Notice,821327,CC Noticing.pdf,Other,False
753,City Council,2022-03-01,735339,Midvale City Council Public Notice,814691,3-1-2022 - CC Noticing.pdf,Other,False
753,City Council,2022-03-01,738429,City Council Meeting,819277,CC Agenda 3-1-2022 Amended.pdf,Public Information Handout,False
753,City Council,2022-03-01,738429,City Council Meeting,819279,CC Packet 3-1-2022.pdf,Public Information Handout,False
753,City Council,2022-02-15,735395,City Council Meeting,821375,CC Minutes 2-15-2022.pdf,Meeting Minutes,True
753,City Council,2022-02-15,735395,City Council Meeting,813497,CC Agenda 2-15-2022.pdf,Public Information Handout,False
753,City Council,2022-02-15,735395,City Council Meeting,814119,CC Packet 2-15-2022.pdf,Public Information Handout,False
753,City Council,2022-02-15,732813,Midvale City Council Public Notice,808395,CC Noticing.pdf,Other,False
753,City Council,2022-02-01,737085,City Council Meeting,815971,CC Minutes 2-1-2022001.pdf,Meeting Minutes,True
753,City Council,2022-02-01,737085,City Council Meeting,815967,CC Agenda 2-1-2022.pdf,Public Information Handout,False
753,City Council,2022-02-01,737085,City Council Meeting,815969,CC Packet 2-1-2022.pdf,Public Information Handout,False
753,City Council,2022-01-18,728801,City Council Meeting,810853,CC Minutes 1-18-2022001.pdf,Meeting Minutes,True
753,City Council,2022-01-18,728801,City Council Meeting,801657,CC Agenda 1-18-2022.pdf,Public Information Handout,False
753,City Council,2022-01-18,728801,City Council Meeting,801659,CC Packet 1-18-2022.pdf,Public Information Handout,False
753,City Council,2022-01-04,725503,Business Meeting,805929,CC Minutes 1-4-2022.pdf,Meeting Minutes,True
753,City Council,2022-01-04,725503,Business Meeting,796609,CC Agenda 1-4-2022.pdf,Public Information Handout,False
753,City Council,2022-01-04,725503,Business Meeting,796611,CC Packet 1-4-2022.pdf,Public Information Handout,False
753,City Council,2021-12-14,722027,Redevelopment Agency Business Meeting,791483,RDA Agenda 12-14-2021.pdf,Public Information Handout,False
753,City Council,2021-12-14,722027,Redevelopment Agency Business Meeting,791485,RDA Packet 12-14-2021.pdf,Public Information Handout,False
753,City Council,2021-12-14,722025,Midvale City Council Business Meeting,798213,CC Minutes 12-14-2021001.pdf,Meeting Minutes,True
753,City Council,2021-12-14,722025,Midvale City Council Business Meeting,791479,CC Agenda 12-14-2021.pdf,Public Information Handout,False
753,City Council,2021-12-14,722025,Midvale City Council Business Meeting,792106,CC Packet 12-14-2021.pdf,Public Information Handout,False
753,City Council,2021-12-09,721443,SPECIAL LEGISLATIVE BREAKFAST,798211,CC Minutes 12-9-2021 Legislative Breakfast001.pdf,Meeting Minutes,True
753,City Council,2021-12-09,721443,SPECIAL LEGISLATIVE BREAKFAST,790299,12-9-2021 Legislative Breakfast.pdf,Public Information Handout,False
753,City Council,2021-12-09,722029,Public Notice Adoption of Ordinance 2021-O-23,791487,2021-O-23001.pdf,Public Information Handout,False
753,City Council,2021-12-07,718699,Midvale City Council Public Notice,794045,CC Minutes 12-7-2021001.pdf,Meeting Minutes,True
753,City Council,2021-12-07,718699,Midvale City Council Public Notice,788809,CC Agenda 12-7-2021.pdf,Public Information Handout,False
753,City Council,2021-12-07,718699,Midvale City Council Public Notice,788811,CC Packet 12-7-2021.pdf,Public Information Handout,False
753,City Council,2021-11-16,715763,Business Meeting,793881,CC Minutes 11-16-2021001.pdf,Meeting Minutes,True
753,City Council,2021-11-16,715763,Business Meeting,780903,CC Agenda 11-16-2021.pdf,Public Information Handout,False
753,City Council,2021-11-16,715763,Business Meeting,780907,CC Packet 11-16-2021.pdf,Public Information Handout,False
753,City Council,2021-11-09,714159,Business Meeting,778633,CC Agenda 11-9-2021.pdf,Public Information Handout,False
753,City Council,2021-11-09,714159,Business Meeting,778635,CC Packet 11-9-2021.pdf,Public Information Handout,False
753,City Council,2021-10-19,709495,Midvale City Council Business Meeting,771679,CC Agenda 10-19-2021.pdf,Public Information Handout,False
753,City Council,2021-10-19,709495,Midvale City Council Business Meeting,771681,CC Packet 10-19-2021.pdf,Public Information Handout,False
753,City Council,2021-10-05,706113,Business Meeting,765371,CC Agenda 10-05-2021.pdf,Public Information Handout,False
753,City Council,2021-10-05,706113,Business Meeting,765379,CC Packet 10-5-2021.pdf,Public Information Handout,False
753,City Council,2021-09-21,703677,Business Meeting,761109,CC Agenda 9-21-2021.pdf,Public Information Handout,False
753,City Council,2021-09-21,703677,Business Meeting,762129,CC Packet 9-21-2021.pdf,Public Information Handout,False
753,City Council,2021-09-07,700515,Midvale City Council Business Meeting,763081,CC Minutes 9-7-2021001.pdf,Meeting Minutes,True
753,City Council,2021-09-07,700515,Midvale City Council Business Meeting,755959,CC Agenda 9-7-2021.pdf,Public Information Handout,False
753,City Council,2021-09-07,700515,Midvale City Council Business Meeting,763083,CC Packet 9-7-2021.pdf,Public Information Handout,False
753,City Council,2021-08-24,697877,Business Meeting,757997,CC Minutes 8-24-2021001.pdf,Meeting Minutes,True
753,City Council,2021-08-24,697877,Business Meeting,751495,CC Agenda 8-24-2021.pdf,Public Information Handout,False
753,City Council,2021-08-24,697877,Business Meeting,751497,CC Packet 8-24-2021.pdf,Public Information Handout,False
753,City Council,2021-08-10,694465,Business Meeting,753183,CC Minutes 8-10-2021001.pdf,Meeting Minutes,True
753,City Council,2021-08-10,694465,Business Meeting,746103,CC Agenda 8-10-2021.pdf,Public Information Handout,False
753,City Council,2021-08-10,694465,Business Meeting,746105,CC Packet 8-10-2021.pdf,Public Information Handout,False
753,City Council,2021-07-20,690731,Business Meeting,740173,CC Agenda 7-20-2021.pdf,Public Information Handout,False
753,City Council,2021-07-20,690731,Business Meeting,740175,CC Packet 7-20-2021.pdf,Public Information Handout,False
753,City Council,2021-07-06,684859,Midvale City Council,743223,CC Minutes 7-6-2021001.pdf,Meeting Minutes,True
753,City Council,2021-07-06,688089,Business Meeting,736861,CC Agenda 7-6-2021.pdf,Public Information Handout,False
753,City Council,2021-07-06,688089,Business Meeting,736863,CC Packet 7-6-2021.pdf,Public Information Handout,False
753,City Council,2021-06-22,686139,SPECIAL Business Meeting,732973,CC Special Agenda 6-22-2021.pdf,Public Information Handout,False
753,City Council,2021-06-15,683727,Business Meeting,728761,CC Agenda 6-15-2021.pdf,Public Information Handout,False
753,City Council,2021-06-15,683727,Business Meeting,729923,CC Packet 6-15-2021.pdf,Public Information Handout,False
753,City Council,2021-06-01,680341,Business Meeting,723791,CC Agenda 6-1-2021.pdf,Public Information Handout,False
753,City Council,2021-06-01,680341,Business Meeting,723793,CC Packet 6-1-2021.pdf,Public Information Handout,False
753,City Council,2021-05-18,676863,Midvale City Council Business Meeting,725619,CC Minutes 5-18-2021.pdf,Meeting Minutes,True
753,City Council,2021-05-18,676863,Midvale City Council Business Meeting,718317,CC  Packet Amended 5-18-2021.pdf,Public Information Handout,False
753,City Council,2021-05-04,673475,Business Meeting,722813,CC Minutes 5-4-2021.pdf,Meeting Minutes,True
753,City Council,2021-05-04,673475,Business Meeting,712497,CC Agenda 5-4-2021.pdf,Public Information Handout,False
753,City Council,2021-05-04,673475,Business Meeting,722811,CC Packet 5-4-2021.pdf,Public Information Handout,False
753,City Council,2021-04-29,673535,UOCAVA Election Notice,712571,UOCAVA Election Notice 2021.pdf,Public Information Handout,False
753,City Council,2021-04-21,671897,Midvale City 2021 Municipal Election,710289,2021 MUNICIPAL ELECTION INFORMATION.pdf,Public Information Handout,False
753,City Council,2021-04-20,670625,Electronic and In Person City Council Meeting,708981,CC Agenda 4-20-2021AMENDED.pdf,Public Information Handout,False
753,City Council,2021-04-20,670625,Electronic and In Person City Council Meeting,709351,CC Packet 4-20-2021.pdf,Public Information Handout,False
753,City Council,2021-04-15,669901,Budget Retreat,722815,CC Minutes 4-15-2021 Budget Retreat.pdf,Meeting Minutes,True
753,City Council,2021-04-15,669901,Budget Retreat,706867,CC Agenda 4-15-2021 Budget Retreat.pdf,Public Information Handout,False
753,City Council,2021-04-06,667531,Business Meeting,713311,CC Minutes 4-6-2021.pdf,Meeting Minutes,True
753,City Council,2021-04-06,667531,Business Meeting,702803,CC Agenda 4-6-2021.pdf,Public Information Handout,False
753,City Council,2021-04-06,667531,Business Meeting,702805,CC Packet 4-6-2021.pdf,Public Information Handout,False
753,City Council,2021-03-16,663767,Electronic City Council Meeting Midvale City,705279,CC Minutes 3-16-2021.pdf,Meeting Minutes,True
753,City Council,2021-03-16,663767,Electronic City Council Meeting Midvale City,696073,CC Agenda 3-16-2021.pdf,Public Information Handout,False
753,City Council,2021-03-16,663767,Electronic City Council Meeting Midvale City,696731,CC Packet 3-16-2021.pdf,Public Information Handout,False
753,City Council,2021-03-02,660761,Business Meeting,701835,CC Minutes 3-2-2021.pdf,Meeting Minutes,True
753,City Council,2021-03-02,660761,Business Meeting,690887,CC Agenda 3-2-2021.pdf,Public Information Handout,False
753,City Council,2021-03-02,660761,Business Meeting,690889,CC Packet 3-2-2021.pdf,Public Information Handout,False
753,City Council,2021-02-16,657687,Electronic Midvale City Council Meeting,695081,CC Minutes 2-16-2021.pdf,Meeting Minutes,True
753,City Council,2021-02-16,657687,Electronic Midvale City Council Meeting,686165,CC Agenda 2-16-2021.pdf,Public Information Handout,False
753,City Council,2021-02-16,657687,Electronic Midvale City Council Meeting,687201,2-16-21 Council packet.pdf,Public Information Handout,False
753,City Council,2021-02-02,654485,Business Meeting,694075,CC Minutes 2-2-2021.pdf,Meeting Minutes,True
753,City Council,2021-02-02,654485,Business Meeting,680607,CC Agenda 2-2-2021.pdf,Public Information Handout,False
753,City Council,2021-02-02,654485,Business Meeting,680895,2-2-21 Council Packet.pdf,Public Information Handout,False
753,City Council,2021-02-01,732011,Business Meeting,807199,CC Agenda 2-1-2022.pdf,Public Information Handout,False
753,City Council,2021-02-01,732011,Business Meeting,807201,CC Packet 2-1-2022.pdf,Public Information Handout,False
753,City Council,2021-01-19,651629,Business Meeting,694077,CC Minutes 1-19-2021.pdf,Meeting Minutes,True
753,City Council,2021-01-19,651629,Business Meeting,676005,CC Agenda 1-19-2021.pdf,Public Information Handout,False
753,City Council,2021-01-19,651629,Business Meeting,676480,CC Packet 1-19-2021.pdf,Public Information Handout,False
753,City Council,2021-01-13,650457,Midvale City Legislative Breakfast Agenda,674141,1-13-21 Legisl Brkfst Agenda.pdf,Public Information Handout,False
753,City Council,2021-01-05,648387,Business Meeting,694079,CC Minutes 1-5-2021.pdf,Meeting Minutes,True
753,City Council,2021-01-05,648387,Business Meeting,671839,CC Agenda 1-5-2021.pdf,Public Information Handout,False
753,City Council,2021-01-05,648387,Business Meeting,671841,CC Packet 1-5-2021.pdf,Public Information Handout,False
753,City Council,2020-12-16,646867,Public Notice of 2021 Meeting Schedule,668391,2021 Meeting Schedule.pdf,Public Information Handout,False
753,City Council,2020-12-08,644325,Business Meeting,684181,CC Minutes 12-8-2020.pdf,Meeting Minutes,True
753,City Council,2020-12-08,644325,Business Meeting,664233,CC Agenda 12-8-2020.pdf,Public Information Handout,False
753,City Council,2020-12-08,644325,Business Meeting,664235,CC Packet 12-8-2020.pdf,Public Information Handout,False
753,City Council,2020-11-17,640489,Business Meeting,668515,CC Minutes 11-17-2020.pdf,Meeting Minutes,True
753,City Council,2020-11-17,640489,Business Meeting,657853,CC Agenda 11-17-2020.pdf,Public Information Handout,False
753,City Council,2020-11-17,640489,Business Meeting,657863,CC Packet 11-17-2020.pdf,Public Information Handout,False
753,City Council,2020-11-10,639737,Business Meeting,660037,CC Minutes 11-10-2020.pdf,Meeting Minutes,True
753,City Council,2020-11-10,639737,Business Meeting,656455,CC Agenda 11-10-2020.pdf,Public Information Handout,False
753,City Council,2020-11-10,639737,Business Meeting,656489,CC Packet 11-10-2020.pdf,Public Information Handout,False
753,City Council,2020-10-20,634901,Business Meeting,660039,CC Minutes 10-20-2020.pdf,Meeting Minutes,True
753,City Council,2020-10-20,634901,Business Meeting,649693,CC Agenda amended10-20-2020.pdf,Public Information Handout,False
753,City Council,2020-10-20,634901,Business Meeting,649815,CC Packet 10-20-2020.pdf,Public Information Handout,False
753,City Council,2020-10-06,631973,Business Meeting,650771,CC Minutes 10-6-2020.pdf,Meeting Minutes,True
753,City Council,2020-10-06,631973,Business Meeting,643955,CC Agenda 10-6-2020.pdf,Public Information Handout,False
753,City Council,2020-10-06,631973,Business Meeting,643957,CC Packet 10-6-2020.pdf,Public Information Handout,False
753,City Council,2020-09-15,628341,Business Meeting,637521,CC Agenda 9-15-2020.pdf,Public Information Handout,False
753,City Council,2020-09-15,628341,Business Meeting,637523,CC Packet 9-15-2020.pdf,Public Information Handout,False
753,City Council,2020-09-01,625599,Business Meeting,643781,CC Minutes 9-1-2020.pdf,Meeting Minutes,True
753,City Council,2020-09-01,625599,Business Meeting,633587,CC Agenda 9-1-2020.pdf,Public Information Handout,False
