date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,duration_sec,date_source,body_source,minutes_match
2021-06-01,"Murray City Live June 1, 2021",Council,https://www.youtube.com/watch?v=IFu2HHgP6D0,IFu2HHgP6D0,asr,https://www.youtube.com/watch?v=IFu2HHgP6D0,2026-07-13,na,mapped_not_fetched,,10763,title,weekday,True
2021-06-03,"Murray City Live June 3, 2021",PlanningCommission,https://www.youtube.com/watch?v=mK-mZlTNSyA,mK-mZlTNSyA,asr,https://www.youtube.com/watch?v=mK-mZlTNSyA,2026-07-13,na,mapped_not_fetched,,5455,title,weekday,True
2021-06-15,"Murray City Live June 15, 2021",Council,https://www.youtube.com/watch?v=3aSFgxrbD_E,3aSFgxrbD_E,asr,https://www.youtube.com/watch?v=3aSFgxrbD_E,2026-07-13,na,mapped_not_fetched,,24099,title,weekday,True
2021-06-17,"Murray City Live June 17, 2021",PlanningCommission,https://www.youtube.com/watch?v=iUuokT-80Io,iUuokT-80Io,asr,https://www.youtube.com/watch?v=iUuokT-80Io,2026-07-13,na,mapped_not_fetched,,4737,title,weekday,True
2021-07-01,"Murray City Live July 1, 2021",PlanningCommission,https://www.youtube.com/watch?v=7SPXO0AocIg,7SPXO0AocIg,asr,https://www.youtube.com/watch?v=7SPXO0AocIg,2026-07-13,na,mapped_not_fetched,,11448,title,weekday,True
2021-07-06,"Murray City Live July 6, 2021",Council,https://www.youtube.com/watch?v=6m7-jmrpDmg,6m7-jmrpDmg,asr,https://www.youtube.com/watch?v=6m7-jmrpDmg,2026-07-13,na,mapped_not_fetched,,3540,title,weekday,True
2021-07-15,"Murray City Live July 15, 2021",PlanningCommission,https://www.youtube.com/watch?v=XuScACSSpno,XuScACSSpno,asr,https://www.youtube.com/watch?v=XuScACSSpno,2026-07-13,na,mapped_not_fetched,,6877,title,weekday,True
2021-07-20,"Murray City Live July 20, 2021",Council,https://www.youtube.com/watch?v=aE3bF0PxRcM,aE3bF0PxRcM,asr,https://www.youtube.com/watch?v=aE3bF0PxRcM,2026-07-13,na,mapped_not_fetched,,17570,title,weekday,True
2021-08-19,"Murray City Live August 19, 2021",PlanningCommission,https://www.youtube.com/watch?v=4q73jntHclM,4q73jntHclM,asr,https://www.youtube.com/watch?v=4q73jntHclM,2026-07-13,na,mapped_not_fetched,,11045,title,weekday,True
2021-08-24,"Murray City Live August 24, 2021",Council,https://www.youtube.com/watch?v=G4YlOJbJl4k,G4YlOJbJl4k,asr,https://www.youtube.com/watch?v=G4YlOJbJl4k,2026-07-13,na,mapped_not_fetched,,9426,title,weekday,True
2021-09-02,"Murray City Live September 2, 2021",PlanningCommission,https://www.youtube.com/watch?v=mKxxOifcKY0,mKxxOifcKY0,asr,https://www.youtube.com/watch?v=mKxxOifcKY0,2026-07-13,na,mapped_not_fetched,,7423,title,weekday,True
2021-09-07,"Murray City Live September 7, 2021",Council,https://www.youtube.com/watch?v=qJiPTbJ3ilg,qJiPTbJ3ilg,asr,https://www.youtube.com/watch?v=qJiPTbJ3ilg,2026-07-13,na,mapped_not_fetched,,9064,title,weekday,True
2021-09-16,"Murray City Live September 16, 2021",PlanningCommission,https://www.youtube.com/watch?v=rzM2LkD1BPU,rzM2LkD1BPU,asr,https://www.youtube.com/watch?v=rzM2LkD1BPU,2026-07-13,na,mapped_not_fetched,,15713,title,weekday,False
2021-10-05,"Murray City Live October 5th, 2021",Council,https://www.youtube.com/watch?v=s3NcZUhwt1o,s3NcZUhwt1o,asr,https://www.youtube.com/watch?v=s3NcZUhwt1o,2026-07-13,na,mapped_not_fetched,,8861,title,weekday,True
2021-10-06,"Murray City Live October 6th, 2021",Unknown,https://www.youtube.com/watch?v=RZy-G0PsCmY,RZy-G0PsCmY,asr,https://www.youtube.com/watch?v=RZy-G0PsCmY,2026-07-13,na,mapped_not_fetched,,6387,title,unknown,
2021-10-19,"Murray City Live October 19th, 2021",Council,https://www.youtube.com/watch?v=X5mDD3kg2G8,X5mDD3kg2G8,asr,https://www.youtube.com/watch?v=X5mDD3kg2G8,2026-07-13,na,mapped_not_fetched,,11551,title,weekday,True
2021-10-21,"Murray City Live October 21, 2021",PlanningCommission,https://www.youtube.com/watch?v=38hPVbBNk94,38hPVbBNk94,asr,https://www.youtube.com/watch?v=38hPVbBNk94,2026-07-13,na,mapped_not_fetched,,14134,title,weekday,True
2021-11-04,"Murray City Live November 4th, 2021",PlanningCommission,https://www.youtube.com/watch?v=gU4vX1QZkAo,gU4vX1QZkAo,asr,https://www.youtube.com/watch?v=gU4vX1QZkAo,2026-07-13,na,mapped_not_fetched,,5461,title,weekday,True
2021-11-16,"Murray City Live November 16th, 2021",Council,https://www.youtube.com/watch?v=BBD9C9OJWDo,BBD9C9OJWDo,asr,https://www.youtube.com/watch?v=BBD9C9OJWDo,2026-07-13,na,mapped_not_fetched,,18316,title,weekday,True
2021-11-18,"Murray City Live November 18th, 2021",PlanningCommission,https://www.youtube.com/watch?v=RgA4knejtEU,RgA4knejtEU,asr,https://www.youtube.com/watch?v=RgA4knejtEU,2026-07-13,na,mapped_not_fetched,,5134,title,weekday,True
2021-12-07,"Murray City Live December 7th, 2021",Council,https://www.youtube.com/watch?v=CUtLsKJTXLE,CUtLsKJTXLE,asr,https://www.youtube.com/watch?v=CUtLsKJTXLE,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2021-12-07_CUtLsKJTXLE.en.vtt,21084,title,weekday,True
2021-12-16,"Murray City Live December 16th, 2021",PlanningCommission,https://www.youtube.com/watch?v=qVIJlRFO4lo,qVIJlRFO4lo,asr,https://www.youtube.com/watch?v=qVIJlRFO4lo,2026-07-13,na,mapped_not_fetched,,4190,title,weekday,True
2022-01-04,"Murray City Live January 4, 2022",Council,https://www.youtube.com/watch?v=LYCM1xfcZts,LYCM1xfcZts,asr,https://www.youtube.com/watch?v=LYCM1xfcZts,2026-07-13,na,mapped_not_fetched,,7862,title,weekday,True
2022-01-04,"Murray City Live January 4, 2022",Council,https://www.youtube.com/watch?v=ZiogGsVluaM,ZiogGsVluaM,asr,https://www.youtube.com/watch?v=ZiogGsVluaM,2026-07-13,na,mapped_not_fetched,,3601,title,weekday,True
2022-01-06,"Murray City Live January 6, 2022",PlanningCommission,https://www.youtube.com/watch?v=V5DgpiV6FJ0,V5DgpiV6FJ0,asr,https://www.youtube.com/watch?v=V5DgpiV6FJ0,2026-07-13,na,mapped_not_fetched,,8773,title,weekday,True
2022-01-18,MURRAY CITY LIVE Live Stream,Council,https://www.youtube.com/watch?v=X1JzAubkFaI,X1JzAubkFaI,asr,https://www.youtube.com/watch?v=X1JzAubkFaI,2026-07-13,na,mapped_not_fetched,,894,yt_release_date_utc-1_minutes_match,weekday,True
2022-01-18,"Murray City Live January 18, 2022",Council,https://www.youtube.com/watch?v=qcWOnJ5yI4A,qcWOnJ5yI4A,asr,https://www.youtube.com/watch?v=qcWOnJ5yI4A,2026-07-13,na,mapped_not_fetched,,9019,title,weekday,True
2022-02-01,"Murray City Live February 1, 2022",Council,https://www.youtube.com/watch?v=fxn-GGwGErI,fxn-GGwGErI,asr,https://www.youtube.com/watch?v=fxn-GGwGErI,2026-07-13,na,mapped_not_fetched,,15445,title,weekday,True
2022-02-03,"Murray City Live February 3, 2022",PlanningCommission,https://www.youtube.com/watch?v=aHV_tcJxVRI,aHV_tcJxVRI,asr,https://www.youtube.com/watch?v=aHV_tcJxVRI,2026-07-13,na,mapped_not_fetched,,2241,title,weekday,True
2022-02-15,"Murray City Live February 15, 2022",Council,https://www.youtube.com/watch?v=fahgswCNyKg,fahgswCNyKg,asr,https://www.youtube.com/watch?v=fahgswCNyKg,2026-07-13,na,mapped_not_fetched,,17307,title,weekday,True
2022-02-17,"Murray City Live February 17, 2022",PlanningCommission,https://www.youtube.com/watch?v=SDgrOAjke7I,SDgrOAjke7I,asr,https://www.youtube.com/watch?v=SDgrOAjke7I,2026-07-13,na,mapped_not_fetched,,4308,title,weekday,True
2022-03-01,"Murray City Live March 1, 2022",Council,https://www.youtube.com/watch?v=MNkXdLEuLnE,MNkXdLEuLnE,asr,https://www.youtube.com/watch?v=MNkXdLEuLnE,2026-07-13,na,mapped_not_fetched,,12832,title,weekday,True
2022-03-03,"Murray City Live March 3, 2022",PlanningCommission,https://www.youtube.com/watch?v=oZYY2Wgt7Bs,oZYY2Wgt7Bs,asr,https://www.youtube.com/watch?v=oZYY2Wgt7Bs,2026-07-13,na,mapped_not_fetched,,7824,title,weekday,True
2022-03-08,"Murray City Live March 8, 2022",Council,https://www.youtube.com/watch?v=TohAGy_iNSk,TohAGy_iNSk,asr,https://www.youtube.com/watch?v=TohAGy_iNSk,2026-07-13,na,mapped_not_fetched,,15913,title,weekday,True
2022-03-17,"Murray City Live March 17, 2022",PlanningCommission,https://www.youtube.com/watch?v=cOUh51DJTl8,cOUh51DJTl8,asr,https://www.youtube.com/watch?v=cOUh51DJTl8,2026-07-13,na,mapped_not_fetched,,3787,title,weekday,True
2022-04-05,"Murray City Live April 5, 2022",Council,https://www.youtube.com/watch?v=AykOpWGM-28,AykOpWGM-28,asr,https://www.youtube.com/watch?v=AykOpWGM-28,2026-07-13,na,mapped_not_fetched,,10960,title,weekday,True
2022-04-07,"Murray City Live April 7, 2022",PlanningCommission,https://www.youtube.com/watch?v=B_B17Bp4c7E,B_B17Bp4c7E,asr,https://www.youtube.com/watch?v=B_B17Bp4c7E,2026-07-13,na,mapped_not_fetched,,5148,title,weekday,True
2022-04-19,"Murray City Live April 19, 2022",Council,https://www.youtube.com/watch?v=PjA6GFmMFR0,PjA6GFmMFR0,asr,https://www.youtube.com/watch?v=PjA6GFmMFR0,2026-07-13,na,mapped_not_fetched,,12357,title,weekday,True
2022-05-03,"Murray City Live May 3, 2022",Council,https://www.youtube.com/watch?v=aD7cirg62os,aD7cirg62os,asr,https://www.youtube.com/watch?v=aD7cirg62os,2026-07-13,na,mapped_not_fetched,,3670,title,weekday,True
2022-05-05,"Murray City Live May 5, 2022",PlanningCommission,https://www.youtube.com/watch?v=xyNOjaoSs8E,xyNOjaoSs8E,asr,https://www.youtube.com/watch?v=xyNOjaoSs8E,2026-07-13,na,mapped_not_fetched,,5785,title,weekday,True
2022-05-17,"Murray City Live May 17, 2022",Council,https://www.youtube.com/watch?v=-LcT4oiFTMQ,-LcT4oiFTMQ,asr,https://www.youtube.com/watch?v=-LcT4oiFTMQ,2026-07-13,na,mapped_not_fetched,,14444,title,weekday,True
2022-05-19,"Murray City Live May 19, 2022",PlanningCommission,https://www.youtube.com/watch?v=WRk3zXVLYX0,WRk3zXVLYX0,asr,https://www.youtube.com/watch?v=WRk3zXVLYX0,2026-07-13,na,mapped_not_fetched,,8954,title,weekday,True
2022-06-06,"Murray City Live June 6, 2022",Unknown,https://www.youtube.com/watch?v=dvjHsRdFwe4,dvjHsRdFwe4,asr,https://www.youtube.com/watch?v=dvjHsRdFwe4,2026-07-13,na,mapped_not_fetched,,4100,title,unknown,
2022-06-07,"Murray City Live June 7, 2022",Council,https://www.youtube.com/watch?v=WyKZCj1yquI,WyKZCj1yquI,asr,https://www.youtube.com/watch?v=WyKZCj1yquI,2026-07-13,na,mapped_not_fetched,,15245,title,weekday,True
2022-06-21,"Murray City Live June 21, 2022",Council,https://www.youtube.com/watch?v=tTRUo7NIZCg,tTRUo7NIZCg,asr,https://www.youtube.com/watch?v=tTRUo7NIZCg,2026-07-13,na,mapped_not_fetched,,10519,title,weekday,True
2022-07-05,"Murray City Live July 5, 2022",Council,https://www.youtube.com/watch?v=FBZPQfoH6Ps,FBZPQfoH6Ps,asr,https://www.youtube.com/watch?v=FBZPQfoH6Ps,2026-07-13,na,mapped_not_fetched,,9663,title,weekday,True
2022-07-07,"Murray City Live July 7, 2022",PlanningCommission,https://www.youtube.com/watch?v=WfHd90of6Hk,WfHd90of6Hk,asr,https://www.youtube.com/watch?v=WfHd90of6Hk,2026-07-13,na,mapped_not_fetched,,10173,title,weekday,True
2022-07-13,"Murray City Live July 13, 2022",Unknown,https://www.youtube.com/watch?v=kn6nU9MKDjs,kn6nU9MKDjs,asr,https://www.youtube.com/watch?v=kn6nU9MKDjs,2026-07-13,na,mapped_not_fetched,,1589,title,unknown,
2022-07-19,"Murray City Live July 19, 2022",Council,https://www.youtube.com/watch?v=JEFIgJmeP_c,JEFIgJmeP_c,asr,https://www.youtube.com/watch?v=JEFIgJmeP_c,2026-07-13,na,mapped_not_fetched,,13762,title,weekday,True
2022-07-21,"Murray City Live July 21, 2022",PlanningCommission,https://www.youtube.com/watch?v=5Pr_hwyoBew,5Pr_hwyoBew,asr,https://www.youtube.com/watch?v=5Pr_hwyoBew,2026-07-13,na,mapped_not_fetched,,7920,title,weekday,True
2022-08-02,"Murray City Live August 2, 2022",Council,https://www.youtube.com/watch?v=SYxk0f-8Ghc,SYxk0f-8Ghc,asr,https://www.youtube.com/watch?v=SYxk0f-8Ghc,2026-07-13,na,mapped_not_fetched,,8657,title,weekday,True
2022-08-04,"Murray City Live August 4, 2022",PlanningCommission,https://www.youtube.com/watch?v=9j0RKfHr4jA,9j0RKfHr4jA,asr,https://www.youtube.com/watch?v=9j0RKfHr4jA,2026-07-13,na,mapped_not_fetched,,6303,title,weekday,True
2022-08-09,"Murray City Live August 9, 2022",Council,https://www.youtube.com/watch?v=AjMaSimVnFw,AjMaSimVnFw,asr,https://www.youtube.com/watch?v=AjMaSimVnFw,2026-07-13,na,mapped_not_fetched,,3827,title,weekday,True
2022-08-23,"Murray City Live August 23, 2022",Council,https://www.youtube.com/watch?v=iJBE-EotAKo,iJBE-EotAKo,asr,https://www.youtube.com/watch?v=iJBE-EotAKo,2026-07-13,na,mapped_not_fetched,,8420,title,weekday,True
2022-09-01,"Murray City Live September 1, 2022",PlanningCommission,https://www.youtube.com/watch?v=12MEtWB0-VE,12MEtWB0-VE,asr,https://www.youtube.com/watch?v=12MEtWB0-VE,2026-07-13,na,mapped_not_fetched,,5048,title,weekday,True
2022-09-09,"Murray City Live September 9, 2022",Unknown,https://www.youtube.com/watch?v=-7eoSc4kG3s,-7eoSc4kG3s,asr,https://www.youtube.com/watch?v=-7eoSc4kG3s,2026-07-13,na,mapped_not_fetched,,13503,title,unknown,
2022-09-15,"Murray City Live September 15, 2022",PlanningCommission,https://www.youtube.com/watch?v=CeY81_6K32I,CeY81_6K32I,asr,https://www.youtube.com/watch?v=CeY81_6K32I,2026-07-13,na,mapped_not_fetched,,1560,title,weekday,True
2022-09-20,"Murray City Live September 20, 2022",Council,https://www.youtube.com/watch?v=ysIjkq0GTaA,ysIjkq0GTaA,asr,https://www.youtube.com/watch?v=ysIjkq0GTaA,2026-07-13,na,mapped_not_fetched,,16339,title,weekday,True
2022-10-04,"Murray City Live October 4, 2022",Council,https://www.youtube.com/watch?v=kN4LnhOluBY,kN4LnhOluBY,asr,https://www.youtube.com/watch?v=kN4LnhOluBY,2026-07-13,na,mapped_not_fetched,,14084,title,weekday,True
2022-10-06,"Murray City Live October 6, 2022",PlanningCommission,https://www.youtube.com/watch?v=2_4ixnFkgCM,2_4ixnFkgCM,asr,https://www.youtube.com/watch?v=2_4ixnFkgCM,2026-07-13,na,mapped_not_fetched,,3910,title,weekday,True
2022-10-18,Murray City Municipal Council,Council,https://www.youtube.com/watch?v=iQWA111S2d4,iQWA111S2d4,asr,https://www.youtube.com/watch?v=iQWA111S2d4,2026-07-13,na,mapped_not_fetched,,7405,yt_release_date,title,True
2022-10-20,"Murray City Live October 20, 2022",PlanningCommission,https://www.youtube.com/watch?v=eKDU8LGiTUc,eKDU8LGiTUc,asr,https://www.youtube.com/watch?v=eKDU8LGiTUc,2026-07-13,na,mapped_not_fetched,,2253,title,weekday,True
2022-11-01,Municipal Council,Council,https://www.youtube.com/watch?v=rCWuXYX6P0w,rCWuXYX6P0w,asr,https://www.youtube.com/watch?v=rCWuXYX6P0w,2026-07-13,na,mapped_not_fetched,,7193,yt_release_date,title,True
2022-11-03,"Murray City Planning Commission Meeting Agenda November 3, 2022",PlanningCommission,https://www.youtube.com/watch?v=8T8YYcLhaj0,8T8YYcLhaj0,asr,https://www.youtube.com/watch?v=8T8YYcLhaj0,2026-07-13,na,mapped_not_fetched,,6618,title,title,True
2022-11-15,"Murray City, Live November 15, 2022",Council,https://www.youtube.com/watch?v=1sCU1qOCP0Y,1sCU1qOCP0Y,asr,https://www.youtube.com/watch?v=1sCU1qOCP0Y,2026-07-13,na,mapped_not_fetched,,3461,title,weekday,False
2022-11-15,MURRAY CITY Committee of the Whole November 15 2022,CommitteeOfTheWhole,https://www.youtube.com/watch?v=5hrwrF_1DPs,5hrwrF_1DPs,asr,https://www.youtube.com/watch?v=5hrwrF_1DPs,2026-07-13,na,mapped_not_fetched,,2776,title,title,
2022-11-15,MURRAY CITY MBA November 15 2022,MBA,https://www.youtube.com/watch?v=e_06EFFioc4,e_06EFFioc4,asr,https://www.youtube.com/watch?v=e_06EFFioc4,2026-07-13,na,mapped_not_fetched,,234,title,title,
2022-11-17,"Murray City, Live November 17, 2022",PlanningCommission,https://www.youtube.com/watch?v=UB-WLM6m_Z0,UB-WLM6m_Z0,asr,https://www.youtube.com/watch?v=UB-WLM6m_Z0,2026-07-13,na,mapped_not_fetched,,8003,title,weekday,True
2022-11-17,MURRAY CITY Planning Commission Meeting November 17 2022,PlanningCommission,https://www.youtube.com/watch?v=qW-awBsz34w,qW-awBsz34w,asr,https://www.youtube.com/watch?v=qW-awBsz34w,2026-07-13,na,mapped_not_fetched,,7567,title,title,True
2022-12-06,Municipal Council,Council,https://www.youtube.com/watch?v=TAt96xG78bI,TAt96xG78bI,asr,https://www.youtube.com/watch?v=TAt96xG78bI,2026-07-13,na,mapped_not_fetched,,3939,yt_release_date_utc-1_minutes_match,title,True
2022-12-06,"Murray City, Live December 6, 2022",Council,https://www.youtube.com/watch?v=ogdlqAqIgBU,ogdlqAqIgBU,asr,https://www.youtube.com/watch?v=ogdlqAqIgBU,2026-07-13,na,mapped_not_fetched,,7315,title,weekday,True
2022-12-12,"Council Chambers December 12, 2022",Council,https://www.youtube.com/watch?v=ofeX8HqxhPs,ofeX8HqxhPs,asr,https://www.youtube.com/watch?v=ofeX8HqxhPs,2026-07-13,na,mapped_not_fetched,,4052,title,title,True
2023-01-05,MURRAY CITY Planning Commission Meeting January 5 2023,PlanningCommission,https://www.youtube.com/watch?v=IblCAUxpXS8,IblCAUxpXS8,asr,https://www.youtube.com/watch?v=IblCAUxpXS8,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2023-01-05_IblCAUxpXS8.en.vtt,2342,title,title,False
2023-01-10,Municipal Council,Council,https://www.youtube.com/watch?v=kXNJ62PkJU0,kXNJ62PkJU0,asr,https://www.youtube.com/watch?v=kXNJ62PkJU0,2026-07-13,na,mapped_not_fetched,,4207,yt_release_date_utc-1_minutes_match,title,True
2023-01-17,"Murray City, Live January 17, 2023",Council,https://www.youtube.com/watch?v=D0gyHmXxZ2E,D0gyHmXxZ2E,asr,https://www.youtube.com/watch?v=D0gyHmXxZ2E,2026-07-13,na,mapped_not_fetched,,204,title,weekday,True
2023-01-17,Municipal Council,Council,https://www.youtube.com/watch?v=D4FEKup3F7I,D4FEKup3F7I,asr,https://www.youtube.com/watch?v=D4FEKup3F7I,2026-07-13,na,mapped_not_fetched,,2976,yt_release_date_utc-1_minutes_match,title,True
2023-01-17,MURRAY CITY LIVE Live Stream,Council,https://www.youtube.com/watch?v=VQ2gmP56ssQ,VQ2gmP56ssQ,asr,https://www.youtube.com/watch?v=VQ2gmP56ssQ,2026-07-13,na,mapped_not_fetched,,6995,yt_release_date,weekday,True
2023-01-19,"Murray City, Live January 19, 2023",PlanningCommission,https://www.youtube.com/watch?v=etI8a9RTO2g,etI8a9RTO2g,asr,https://www.youtube.com/watch?v=etI8a9RTO2g,2026-07-13,na,mapped_not_fetched,,5219,title,weekday,False
2023-02-02,"Murray City, Live February 02, 2023",PlanningCommission,https://www.youtube.com/watch?v=fMbP_nkJk64,fMbP_nkJk64,asr,https://www.youtube.com/watch?v=fMbP_nkJk64,2026-07-13,na,mapped_not_fetched,,2567,title,weekday,False
2023-02-07,Municipal Council,Council,https://www.youtube.com/watch?v=gR10ly_gKu0,gR10ly_gKu0,asr,https://www.youtube.com/watch?v=gR10ly_gKu0,2026-07-13,na,mapped_not_fetched,,2304,yt_release_date_utc-1_weekday,title,False
2023-02-07,"Murray City, Live February 07, 2023",Council,https://www.youtube.com/watch?v=tF_6vLMUm1w,tF_6vLMUm1w,asr,https://www.youtube.com/watch?v=tF_6vLMUm1w,2026-07-13,na,mapped_not_fetched,,195,title,weekday,False
2023-02-21,Municipal Council,Council,https://www.youtube.com/watch?v=zmNMnKMW3wk,zmNMnKMW3wk,asr,https://www.youtube.com/watch?v=zmNMnKMW3wk,2026-07-13,na,mapped_not_fetched,,5388,yt_release_date_utc-1_weekday,title,False
2023-03-02,"Murray City, Live March 02, 2023",PlanningCommission,https://www.youtube.com/watch?v=UwwdXj3wXA8,UwwdXj3wXA8,asr,https://www.youtube.com/watch?v=UwwdXj3wXA8,2026-07-13,na,mapped_not_fetched,,5536,title,weekday,False
2023-03-07,Municipal Council,Council,https://www.youtube.com/watch?v=QU2EB0zw1sw,QU2EB0zw1sw,asr,https://www.youtube.com/watch?v=QU2EB0zw1sw,2026-07-13,na,mapped_not_fetched,,6849,yt_release_date_utc-1_weekday,title,False
2023-03-21,Municipal Council,Council,https://www.youtube.com/watch?v=9S66qH__TnA,9S66qH__TnA,asr,https://www.youtube.com/watch?v=9S66qH__TnA,2026-07-13,na,mapped_not_fetched,,753,yt_release_date_utc-1_weekday,title,False
2023-03-21,"Murray City, Live March 21, 2023",Council,https://www.youtube.com/watch?v=DozlumbcFwQ,DozlumbcFwQ,asr,https://www.youtube.com/watch?v=DozlumbcFwQ,2026-07-13,na,mapped_not_fetched,,102,title,weekday,False
2023-03-21,"Murray City, Live March 21, 2023",Council,https://www.youtube.com/watch?v=_CKBoEkKaz0,_CKBoEkKaz0,asr,https://www.youtube.com/watch?v=_CKBoEkKaz0,2026-07-13,na,mapped_not_fetched,,520,title,weekday,False
2023-03-21,"Murray City, Live March 21, 2023",Council,https://www.youtube.com/watch?v=caquLg4RhBw,caquLg4RhBw,asr,https://www.youtube.com/watch?v=caquLg4RhBw,2026-07-13,na,mapped_not_fetched,,340,title,weekday,False
2023-04-04,Test,Council,https://www.youtube.com/watch?v=3EiSomye27k,3EiSomye27k,asr,https://www.youtube.com/watch?v=3EiSomye27k,2026-07-13,na,mapped_not_fetched,,677,yt_release_date,weekday,False
2023-04-04,Municipal Council,Council,https://www.youtube.com/watch?v=RB8Im70sBq0,RB8Im70sBq0,asr,https://www.youtube.com/watch?v=RB8Im70sBq0,2026-07-13,na,mapped_not_fetched,,3585,yt_release_date_utc-1_weekday,title,False
2023-04-06,"Murray City, Live April 06, 2023",PlanningCommission,https://www.youtube.com/watch?v=bMb06YYxBVw,bMb06YYxBVw,asr,https://www.youtube.com/watch?v=bMb06YYxBVw,2026-07-13,na,mapped_not_fetched,,6265,title,weekday,False
2023-04-18,Municipal Council,Council,https://www.youtube.com/watch?v=eNm7b60gNo0,eNm7b60gNo0,asr,https://www.youtube.com/watch?v=eNm7b60gNo0,2026-07-13,na,mapped_not_fetched,,6450,yt_release_date,title,False
2023-04-20,"Murray City, Live April 20, 2023",PlanningCommission,https://www.youtube.com/watch?v=M6DKXT8MqPg,M6DKXT8MqPg,asr,https://www.youtube.com/watch?v=M6DKXT8MqPg,2026-07-13,na,mapped_not_fetched,,5445,title,weekday,False
2023-05-02,Municipal Council,Council,https://www.youtube.com/watch?v=ReKaTaXWAPg,ReKaTaXWAPg,asr,https://www.youtube.com/watch?v=ReKaTaXWAPg,2026-07-13,na,mapped_not_fetched,,1193,yt_release_date_utc-1_weekday,title,False
2023-05-16,Municipal Council,Council,https://www.youtube.com/watch?v=IJrnYpBHvmg,IJrnYpBHvmg,asr,https://www.youtube.com/watch?v=IJrnYpBHvmg,2026-07-13,na,mapped_not_fetched,,14258,yt_release_date,title,False
2023-06-01,"Murray City, Live June 1, 2023",PlanningCommission,https://www.youtube.com/watch?v=KZXeRIWCxd0,KZXeRIWCxd0,asr,https://www.youtube.com/watch?v=KZXeRIWCxd0,2026-07-13,na,mapped_not_fetched,,4417,title,weekday,False
2023-06-06,Municipal Council,Council,https://www.youtube.com/watch?v=rwPz69hsFAw,rwPz69hsFAw,asr,https://www.youtube.com/watch?v=rwPz69hsFAw,2026-07-13,na,mapped_not_fetched,,5427,yt_release_date_utc-1_weekday,title,False
2023-06-14,"Murray City, Live June 14, 2023",Unknown,https://www.youtube.com/watch?v=75i0iFc7G9A,75i0iFc7G9A,asr,https://www.youtube.com/watch?v=75i0iFc7G9A,2026-07-13,na,mapped_not_fetched,,12,title,unknown,
2023-06-15,"Murray City, Live June 15, 2023",PlanningCommission,https://www.youtube.com/watch?v=mcNO8IfzcdA,mcNO8IfzcdA,asr,https://www.youtube.com/watch?v=mcNO8IfzcdA,2026-07-13,na,mapped_not_fetched,,9167,title,weekday,False
2023-06-27,"Murray City, Live June 27, 2023",Council,https://www.youtube.com/watch?v=S436JKn3U-k,S436JKn3U-k,asr,https://www.youtube.com/watch?v=S436JKn3U-k,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2023-06-27_S436JKn3U-k.en.vtt,4483,title,weekday,False
2023-06-27,"Murray City, Live June 27, 2023",Council,https://www.youtube.com/watch?v=SGX_3rQBId4,SGX_3rQBId4,asr,https://www.youtube.com/watch?v=SGX_3rQBId4,2026-07-13,na,mapped_not_fetched,,3673,title,weekday,False
2023-07-11,MURRAY CITY Committee of the Whole July 11 2023,CommitteeOfTheWhole,https://www.youtube.com/watch?v=l_qZVdQI8vs,l_qZVdQI8vs,asr,https://www.youtube.com/watch?v=l_qZVdQI8vs,2026-07-13,na,mapped_not_fetched,,6784,title,title,
2023-07-18,Municipal Council,Council,https://www.youtube.com/watch?v=96Qxv95vWSY,96Qxv95vWSY,asr,https://www.youtube.com/watch?v=96Qxv95vWSY,2026-07-13,na,mapped_not_fetched,,9805,yt_release_date,title,False
2023-07-20,"Murray City, Live July 20, 2023",PlanningCommission,https://www.youtube.com/watch?v=-4nf0A8vAqM,-4nf0A8vAqM,asr,https://www.youtube.com/watch?v=-4nf0A8vAqM,2026-07-13,na,mapped_not_fetched,,5698,title,weekday,False
2023-08-01,Municipal Council,Council,https://www.youtube.com/watch?v=XM52kKa6NRc,XM52kKa6NRc,asr,https://www.youtube.com/watch?v=XM52kKa6NRc,2026-07-13,na,mapped_not_fetched,,5238,yt_release_date,title,False
2023-08-03,"Murray City, Live Aug 3, 2023",PlanningCommission,https://www.youtube.com/watch?v=ilsoQLuqjmA,ilsoQLuqjmA,asr,https://www.youtube.com/watch?v=ilsoQLuqjmA,2026-07-13,na,mapped_not_fetched,,9074,title,weekday,False
2023-08-08,"Murray City, Live Aug 8, 2023",Council,https://www.youtube.com/watch?v=ocfD1w1DI5Q,ocfD1w1DI5Q,asr,https://www.youtube.com/watch?v=ocfD1w1DI5Q,2026-07-13,na,mapped_not_fetched,,2731,title,weekday,True
2023-08-17,"Murray City, Live August 17, 2023",PlanningCommission,https://www.youtube.com/watch?v=aslUBtrDQqI,aslUBtrDQqI,asr,https://www.youtube.com/watch?v=aslUBtrDQqI,2026-07-13,na,mapped_not_fetched,,1050,title,weekday,False
2023-08-22,Municipal Council,Council,https://www.youtube.com/watch?v=75U6L_S_wRo,75U6L_S_wRo,asr,https://www.youtube.com/watch?v=75U6L_S_wRo,2026-07-13,na,mapped_not_fetched,,8185,yt_release_date,title,False
