date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,duration_sec,tab,date_source,body_source,pg_dates,pg_bodies,minutes_match
2019-02-13,"Herriman City Council Work Meeting Part 2- February 13, 2019",Council,https://www.youtube.com/watch?v=oDM-H2ARZ2s,oDM-H2ARZ2s,asr,https://www.youtube.com/watch?v=oDM-H2ARZ2s,2026-07-13,na,mapped_not_fetched,,2156,streams,title,title,,,False
2019-02-21,"Herriman City Planning Commission Meeting - February 21, 2019",PlanningCommission,https://www.youtube.com/watch?v=u5tdXbPc_PA,u5tdXbPc_PA,asr,https://www.youtube.com/watch?v=u5tdXbPc_PA,2026-07-13,na,mapped_not_fetched,,3717,streams,title,title,,,False
2019-02-27,"City Council Work Meeting 2 - February 27, 2019",Council,https://www.youtube.com/watch?v=GTNjIqGBQdk,GTNjIqGBQdk,asr,https://www.youtube.com/watch?v=GTNjIqGBQdk,2026-07-13,na,mapped_not_fetched,,3623,streams,title,title,,,False
2019-02-27,"Herriman City Council Meeting - February 27, 2019",Council,https://www.youtube.com/watch?v=K3Lc-ETrQgo,K3Lc-ETrQgo,asr,https://www.youtube.com/watch?v=K3Lc-ETrQgo,2026-07-13,na,mapped_not_fetched,,3527,streams,title,title,,,False
2019-02-27,"Herriman City Council Work Meeting - February 27, 2019",Council,https://www.youtube.com/watch?v=PZe0Z22xXvk,PZe0Z22xXvk,asr,https://www.youtube.com/watch?v=PZe0Z22xXvk,2026-07-13,na,mapped_not_fetched,,6078,streams,title,title,,,False
2019-03-07,"Herriman City Planning Commission Meeting - March 7, 2019",PlanningCommission,https://www.youtube.com/watch?v=3KOzHJOPcII,3KOzHJOPcII,asr,https://www.youtube.com/watch?v=3KOzHJOPcII,2026-07-13,na,mapped_not_fetched,,1260,streams,title,title,,,False
2019-03-13,"City Council Meeting - March 13, 2019",Council,https://www.youtube.com/watch?v=IqAvybIiab4,IqAvybIiab4,asr,https://www.youtube.com/watch?v=IqAvybIiab4,2026-07-13,na,mapped_not_fetched,,3966,streams,title,title,,,False
2019-03-13,"City Council Work Meeting - March 13, 2019",Council,https://www.youtube.com/watch?v=MFLggxRSJAs,MFLggxRSJAs,asr,https://www.youtube.com/watch?v=MFLggxRSJAs,2026-07-13,na,mapped_not_fetched,,5968,streams,title,title,,,False
2019-03-13,"City Council Work Meeting 2 - March 13, 2019",Council,https://www.youtube.com/watch?v=ukdiDAIpqj4,ukdiDAIpqj4,asr,https://www.youtube.com/watch?v=ukdiDAIpqj4,2026-07-13,na,mapped_not_fetched,,957,streams,title,title,,,False
2019-03-21,"Planning Commission Meeting - March 21, 2019",PlanningCommission,https://www.youtube.com/watch?v=MJLRrisqu7c,MJLRrisqu7c,asr,https://www.youtube.com/watch?v=MJLRrisqu7c,2026-07-13,na,mapped_not_fetched,,2125,streams,title,title,,,False
2019-04-04,"Planning Commission Meeting - April 4, 2019",PlanningCommission,https://www.youtube.com/watch?v=oQwLKoAt5Jo,oQwLKoAt5Jo,asr,https://www.youtube.com/watch?v=oQwLKoAt5Jo,2026-07-13,na,mapped_not_fetched,,1842,streams,title,title,,,False
2019-04-10,"City Council Meeting - April 10, 2019",Council,https://www.youtube.com/watch?v=27jlzYHyWt0,27jlzYHyWt0,asr,https://www.youtube.com/watch?v=27jlzYHyWt0,2026-07-13,na,mapped_not_fetched,,2628,streams,title,title,,,False
2019-04-10,"City Council Work Meeting Part 2 - April 10, 2019",Council,https://www.youtube.com/watch?v=EJv5QkM4yGk,EJv5QkM4yGk,asr,https://www.youtube.com/watch?v=EJv5QkM4yGk,2026-07-13,na,mapped_not_fetched,,1979,streams,title,title,,,False
2019-04-10,"City Council Work Meeting - April 10, 2019",Council,https://www.youtube.com/watch?v=RWn9L3rA7tI,RWn9L3rA7tI,asr,https://www.youtube.com/watch?v=RWn9L3rA7tI,2026-07-13,na,mapped_not_fetched,,6591,streams,title,title,,,False
2019-05-08,"City Council Work Meeting - May 8, 2019",Council,https://www.youtube.com/watch?v=4bGDLqFOcu8,4bGDLqFOcu8,asr,https://www.youtube.com/watch?v=4bGDLqFOcu8,2026-07-13,na,mapped_not_fetched,,4870,streams,title,title,,,False
2019-05-08,"Herriman City Council Meeting - May 8, 2019",Council,https://www.youtube.com/watch?v=6SfwF0_vrAk,6SfwF0_vrAk,asr,https://www.youtube.com/watch?v=6SfwF0_vrAk,2026-07-13,na,mapped_not_fetched,,8130,streams,title,title,,,False
2019-05-16,"Planning Commission Meeting - May 16, 2019",PlanningCommission,https://www.youtube.com/watch?v=wu_ver62n9c,wu_ver62n9c,asr,https://www.youtube.com/watch?v=wu_ver62n9c,2026-07-13,na,mapped_not_fetched,,5185,streams,title,title,,,False
2019-05-22,"City Council Work Meeting - May 22, 2019",Council,https://www.youtube.com/watch?v=BAI3GpfDeEQ,BAI3GpfDeEQ,asr,https://www.youtube.com/watch?v=BAI3GpfDeEQ,2026-07-13,na,mapped_not_fetched,,6249,streams,title,title,,,False
2019-05-22,"City Council Meeting - May 22, 2019",Council,https://www.youtube.com/watch?v=U7e-AeAEPPA,U7e-AeAEPPA,asr,https://www.youtube.com/watch?v=U7e-AeAEPPA,2026-07-13,na,mapped_not_fetched,,8589,streams,title,title,,,False
2019-05-29,"Herriman City Council and Planning Commission Joint Work Meeting - May 29, 2019",Joint,https://www.youtube.com/watch?v=GnaBRXjcnog,GnaBRXjcnog,asr,https://www.youtube.com/watch?v=GnaBRXjcnog,2026-07-13,na,mapped_not_fetched,,9527,streams,title,title,,,False
2019-06-06,"Planning Commission Meeting - June 6, 2019",PlanningCommission,https://www.youtube.com/watch?v=Na9mNDbD2mQ,Na9mNDbD2mQ,asr,https://www.youtube.com/watch?v=Na9mNDbD2mQ,2026-07-13,na,mapped_not_fetched,,2257,streams,title,title,,,False
2019-06-12,"Herriman City Council Meeting - June 12, 2019",Council,https://www.youtube.com/watch?v=BaYJmqipw6Y,BaYJmqipw6Y,asr,https://www.youtube.com/watch?v=BaYJmqipw6Y,2026-07-13,na,mapped_not_fetched,,3344,videos,title,title,,,False
2019-06-12,"Herriman City Council Work Meeting - June 12, 2019",Council,https://www.youtube.com/watch?v=STlOGDCOWcU,STlOGDCOWcU,asr,https://www.youtube.com/watch?v=STlOGDCOWcU,2026-07-13,na,mapped_not_fetched,,6534,streams,title,title,,,False
2019-06-12,"City Council Meeting - June 12, 2019",Council,https://www.youtube.com/watch?v=WfB9QqW-aJs,WfB9QqW-aJs,asr,https://www.youtube.com/watch?v=WfB9QqW-aJs,2026-07-13,na,mapped_not_fetched,,42901,streams,title,title,,,False
2019-06-20,"Planning Commission Meeting - June 20, 2019",PlanningCommission,https://www.youtube.com/watch?v=TWfpE2DLbv0,TWfpE2DLbv0,asr,https://www.youtube.com/watch?v=TWfpE2DLbv0,2026-07-13,na,mapped_not_fetched,,2845,videos,title,title,,,False
2019-06-26,"Herriman City Council Work Meeting - June 26, 2019",Council,https://www.youtube.com/watch?v=PSRf7NFH-cU,PSRf7NFH-cU,asr,https://www.youtube.com/watch?v=PSRf7NFH-cU,2026-07-13,na,mapped_not_fetched,,5854,streams,title,title,,,False
2019-06-26,"City Council Meeting - June 26, 2019",Council,https://www.youtube.com/watch?v=zYGy1zKRrEM,zYGy1zKRrEM,asr,https://www.youtube.com/watch?v=zYGy1zKRrEM,2026-07-13,na,mapped_not_fetched,,4417,streams,title,title,,,False
2019-07-10,"City Council Meeting - July 10, 2019",Council,https://www.youtube.com/watch?v=RmaSvUnZxkI,RmaSvUnZxkI,asr,https://www.youtube.com/watch?v=RmaSvUnZxkI,2026-07-13,na,mapped_not_fetched,,4658,streams,title,title,,,False
2019-07-10,"City Council Work Meeting - July 10, 2019",Council,https://www.youtube.com/watch?v=ZJojfm_JWfU,ZJojfm_JWfU,asr,https://www.youtube.com/watch?v=ZJojfm_JWfU,2026-07-13,na,mapped_not_fetched,,6352,streams,title,title,,,False
2019-07-18,"Planning Commission Meeting - July 18, 2019",PlanningCommission,https://www.youtube.com/watch?v=pDIJn9UwViY,pDIJn9UwViY,asr,https://www.youtube.com/watch?v=pDIJn9UwViY,2026-07-13,na,mapped_not_fetched,,1321,streams,title,title,,,False
2019-07-31,"Joint Planning Commission/City Council Meeting - July 31, 2019",Joint,https://www.youtube.com/watch?v=KDyZjoDkhww,KDyZjoDkhww,asr,https://www.youtube.com/watch?v=KDyZjoDkhww,2026-07-13,na,mapped_not_fetched,,10302,streams,title,title,,,False
2019-08-01,"Planning Commission Meeting - August 1, 2019",PlanningCommission,https://www.youtube.com/watch?v=rlllUplw7Yo,rlllUplw7Yo,asr,https://www.youtube.com/watch?v=rlllUplw7Yo,2026-07-13,na,mapped_not_fetched,,12022,streams,title,title,,,False
2019-08-14,"City Council Work Meeting 2 - Aug 14, 2019",Council,https://www.youtube.com/watch?v=XYoonObAdxo,XYoonObAdxo,asr,https://www.youtube.com/watch?v=XYoonObAdxo,2026-07-13,na,mapped_not_fetched,,1906,streams,title,title,,,False
2019-08-14,"City Council Work Meeting - Aug 14, 2019",Council,https://www.youtube.com/watch?v=ttmxzhaOS7c,ttmxzhaOS7c,asr,https://www.youtube.com/watch?v=ttmxzhaOS7c,2026-07-13,na,mapped_not_fetched,,6466,streams,title,title,,,False
2019-08-14,"City Council Meeting - Aug 14, 2019",Council,https://www.youtube.com/watch?v=zz8RkJLJEgY,zz8RkJLJEgY,asr,https://www.youtube.com/watch?v=zz8RkJLJEgY,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2019-08-14_zz8RkJLJEgY.en.vtt,2833,streams,title,title,,,False
2019-08-27,"Herriman City Board of Canvassers - August 27, 2019",Canvass,https://www.youtube.com/watch?v=-kWUpmDfcrE,-kWUpmDfcrE,asr,https://www.youtube.com/watch?v=-kWUpmDfcrE,2026-07-13,na,mapped_not_fetched,,173,streams,title,title,,,False
2019-08-28,"Herriman City Council Meeting - August 28, 2019",Council,https://www.youtube.com/watch?v=A-xEkv3ENKA,A-xEkv3ENKA,asr,https://www.youtube.com/watch?v=A-xEkv3ENKA,2026-07-13,na,mapped_not_fetched,,4329,streams,title,title,,,False
2019-08-28,"Herriman City Council Work Meeting - August 28, 2019",Council,https://www.youtube.com/watch?v=E4hQVdyrSKw,E4hQVdyrSKw,asr,https://www.youtube.com/watch?v=E4hQVdyrSKw,2026-07-13,na,mapped_not_fetched,,6289,streams,title,title,,,False
2019-09-05,"Planning Commission Meeting - September 5, 2019",PlanningCommission,https://www.youtube.com/watch?v=NelwW5NEGX4,NelwW5NEGX4,asr,https://www.youtube.com/watch?v=NelwW5NEGX4,2026-07-13,na,mapped_not_fetched,,15352,streams,title,title,,,False
2019-09-11,City Council Meeting - 9-11-19,Council,https://www.youtube.com/watch?v=8ja1o_0-UXM,8ja1o_0-UXM,asr,https://www.youtube.com/watch?v=8ja1o_0-UXM,2026-07-13,na,mapped_not_fetched,,2585,streams,title,title,,,False
2019-09-11,City Council Work Meeting - 9-11-19,Council,https://www.youtube.com/watch?v=EhWGoM2KxBs,EhWGoM2KxBs,asr,https://www.youtube.com/watch?v=EhWGoM2KxBs,2026-07-13,na,mapped_not_fetched,,5438,streams,title,title,,,False
2019-09-11,Herriman City Safety Enforcement Area Meeting - 9-11-19,HCSEA,https://www.youtube.com/watch?v=XKtr8O3V1KE,XKtr8O3V1KE,asr,https://www.youtube.com/watch?v=XKtr8O3V1KE,2026-07-13,na,mapped_not_fetched,,1317,streams,title,title,,,False
2019-09-19,"Herriman City Planning Commission Meeting - September 19, 2019",PlanningCommission,https://www.youtube.com/watch?v=XeRK7kJEbPo,XeRK7kJEbPo,asr,https://www.youtube.com/watch?v=XeRK7kJEbPo,2026-07-13,na,mapped_not_fetched,,6634,streams,title,title,,,False
2019-09-25,"Herriman City Council Meeting - September 25, 2019",Council,https://www.youtube.com/watch?v=B8_JdJYDde8,B8_JdJYDde8,asr,https://www.youtube.com/watch?v=B8_JdJYDde8,2026-07-13,na,mapped_not_fetched,,3890,streams,title,title,,,False
2019-09-25,"Herriman City Council Work Meeting Part 2 - September 25, 2019",Council,https://www.youtube.com/watch?v=PMyl09UTmoc,PMyl09UTmoc,asr,https://www.youtube.com/watch?v=PMyl09UTmoc,2026-07-13,na,mapped_not_fetched,,4915,streams,title,title,,,False
2019-09-25,"Herriman City Council Work Meeting - September 25, 2019",Council,https://www.youtube.com/watch?v=s1rk6xRZzUc,s1rk6xRZzUc,asr,https://www.youtube.com/watch?v=s1rk6xRZzUc,2026-07-13,na,mapped_not_fetched,,6119,streams,title,title,,,False
2019-10-03,"Planning Commission Meeting - October 3, 2019",PlanningCommission,https://www.youtube.com/watch?v=9zvVJgou93w,9zvVJgou93w,asr,https://www.youtube.com/watch?v=9zvVJgou93w,2026-07-13,na,mapped_not_fetched,,12337,streams,title,title,,,False
2019-10-09,"City Council Work Meeting - October 9, 2019",Council,https://www.youtube.com/watch?v=4yfk-3-mTaQ,4yfk-3-mTaQ,asr,https://www.youtube.com/watch?v=4yfk-3-mTaQ,2026-07-13,na,mapped_not_fetched,,6435,streams,title,title,,,False
2019-10-09,"City Council Meeting - October 9, 2019",Council,https://www.youtube.com/watch?v=DSGKvtgS28w,DSGKvtgS28w,asr,https://www.youtube.com/watch?v=DSGKvtgS28w,2026-07-13,na,mapped_not_fetched,,4196,streams,title,title,,,False
2019-10-09,"City Council Work Meeting Part 2 - October 9, 2019",Council,https://www.youtube.com/watch?v=uo14mQpnPqE,uo14mQpnPqE,asr,https://www.youtube.com/watch?v=uo14mQpnPqE,2026-07-13,na,mapped_not_fetched,,2421,streams,title,title,,,False
2019-10-17,"Herriman City Planning Commission Meeting - October 17, 2019",PlanningCommission,https://www.youtube.com/watch?v=rNUO_ZEW9mk,rNUO_ZEW9mk,asr,https://www.youtube.com/watch?v=rNUO_ZEW9mk,2026-07-13,na,mapped_not_fetched,,6701,videos,title,title,,,False
2019-10-23,"City Council Work Meeting - October 23, 2019",Council,https://www.youtube.com/watch?v=JKLlcXfCHj8,JKLlcXfCHj8,asr,https://www.youtube.com/watch?v=JKLlcXfCHj8,2026-07-13,na,mapped_not_fetched,,6459,streams,title,title,,,False
2019-10-23,"City Council Meeting - October 23, 2019",Council,https://www.youtube.com/watch?v=Q-YLD7qfKBs,Q-YLD7qfKBs,asr,https://www.youtube.com/watch?v=Q-YLD7qfKBs,2026-07-13,na,mapped_not_fetched,,2257,streams,title,title,,,False
2019-10-30,"Joint Planning Commission/City Council Meeting - Oct 30, 2019",Joint,https://www.youtube.com/watch?v=0Xd2mesudbE,0Xd2mesudbE,asr,https://www.youtube.com/watch?v=0Xd2mesudbE,2026-07-13,na,mapped_not_fetched,,15409,streams,title,title,,,False
2019-11-07,"Planning Commission Meeting - November 7, 2019",PlanningCommission,https://www.youtube.com/watch?v=RakFlpGsUXE,RakFlpGsUXE,asr,https://www.youtube.com/watch?v=RakFlpGsUXE,2026-07-13,na,mapped_not_fetched,,1997,streams,title,title,,,False
2019-11-08,"City Council Strategic Planning Meeting - November 8, 2019",Council,https://www.youtube.com/watch?v=eY8H2zXFfPE,eY8H2zXFfPE,asr,https://www.youtube.com/watch?v=eY8H2zXFfPE,2026-07-13,na,mapped_not_fetched,,8300,streams,title,title,,,False
2019-11-13,"Herriman City Council Work Meeting Part 2 - November 13, 2019",Council,https://www.youtube.com/watch?v=Is_wGlcjEw4,Is_wGlcjEw4,asr,https://www.youtube.com/watch?v=Is_wGlcjEw4,2026-07-13,na,mapped_not_fetched,,6277,videos,title,title,,,False
2019-11-13,"City Council Work Meeting Part 1 - November 13, 2019",Council,https://www.youtube.com/watch?v=i65slemHCIg,i65slemHCIg,asr,https://www.youtube.com/watch?v=i65slemHCIg,2026-07-13,na,mapped_not_fetched,,6522,streams,title,title,,,False
2019-11-13,"Herriman City Council Meeting - November 13, 2019",Council,https://www.youtube.com/watch?v=qaf3XnZXkkQ,qaf3XnZXkkQ,asr,https://www.youtube.com/watch?v=qaf3XnZXkkQ,2026-07-13,na,mapped_not_fetched,,3596,videos,title,title,,,False
2019-11-21,"Herriman City Planning Commission Meeting - Nov 21, 2019",PlanningCommission,https://www.youtube.com/watch?v=hr-44mzreh0,hr-44mzreh0,asr,https://www.youtube.com/watch?v=hr-44mzreh0,2026-07-13,na,mapped_not_fetched,,3997,streams,title,title,,,False
2019-12-05,"Herriman City Planning Commission - December 5, 2019",PlanningCommission,https://www.youtube.com/watch?v=jfd-XAjR1wU,jfd-XAjR1wU,asr,https://www.youtube.com/watch?v=jfd-XAjR1wU,2026-07-13,na,mapped_not_fetched,,10384,streams,title,title,,,False
2019-12-11,"Herriman City Council Work Meeting - December 11, 2019",Council,https://www.youtube.com/watch?v=FlkzdSUNna8,FlkzdSUNna8,asr,https://www.youtube.com/watch?v=FlkzdSUNna8,2026-07-13,na,mapped_not_fetched,,52,streams,title,title,,,False
2019-12-11,"Herriman City Council Work Meeting Part 1- December 11, 2019",Council,https://www.youtube.com/watch?v=NeVULM0B_Wk,NeVULM0B_Wk,asr,https://www.youtube.com/watch?v=NeVULM0B_Wk,2026-07-13,na,mapped_not_fetched,,5589,streams,title,title,,,False
2019-12-11,"Herriman City Council Meeting - December 11, 2019",Council,https://www.youtube.com/watch?v=TB3LI1yMzq4,TB3LI1yMzq4,asr,https://www.youtube.com/watch?v=TB3LI1yMzq4,2026-07-13,na,mapped_not_fetched,,7143,streams,title,title,,,False
2019-12-11,"Herriman City Council Work Meeting Part 2 - December 11, 2019",Council,https://www.youtube.com/watch?v=fkDP7qGi1zs,fkDP7qGi1zs,asr,https://www.youtube.com/watch?v=fkDP7qGi1zs,2026-07-13,na,mapped_not_fetched,,4535,streams,title,title,,,False
2020-01-02,"Jan. 2, 2020 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=Kc9xUBlHyfs,Kc9xUBlHyfs,asr,https://www.youtube.com/watch?v=Kc9xUBlHyfs,2026-07-13,na,mapped_not_fetched,,2498,streams,title,title,,,True
2020-01-08,"Jan. 8, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=7FSJGkHdZ7k,7FSJGkHdZ7k,asr,https://www.youtube.com/watch?v=7FSJGkHdZ7k,2026-07-13,na,mapped_not_fetched,,4574,streams,title,title,,,True
2020-01-08,"Jan. 8, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=7UthFDkZK-Y,7UthFDkZK-Y,asr,https://www.youtube.com/watch?v=7UthFDkZK-Y,2026-07-13,na,mapped_not_fetched,,11449,streams,title,title,,,True
2020-01-08,"Jan. 8, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=mRMIURqT9CI,mRMIURqT9CI,asr,https://www.youtube.com/watch?v=mRMIURqT9CI,2026-07-13,na,mapped_not_fetched,,8372,streams,title,title,,,True
2020-01-15,"Jan. 15, 2020 - Herriman Special City Council Work Meeting",Council,https://www.youtube.com/watch?v=1XdFxdD3dQw,1XdFxdD3dQw,asr,https://www.youtube.com/watch?v=1XdFxdD3dQw,2026-07-13,na,mapped_not_fetched,,10465,streams,title,title,,,True
2020-01-15,"Jan. 15, 2020 - Herriman Special City Council Work Meeting",Council,https://www.youtube.com/watch?v=3jpzO67WVJ8,3jpzO67WVJ8,asr,https://www.youtube.com/watch?v=3jpzO67WVJ8,2026-07-13,na,mapped_not_fetched,,3439,streams,title,title,,,True
2020-01-22,"Jan. 22, 2020 - Herriman City Council Work Meeting",Council,https://www.youtube.com/watch?v=A8D9CCvZ3f0,A8D9CCvZ3f0,asr,https://www.youtube.com/watch?v=A8D9CCvZ3f0,2026-07-13,na,mapped_not_fetched,,9258,streams,title,title,,,True
2020-01-22,"Jan. 22, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=BjH-nLJ6CSc,BjH-nLJ6CSc,asr,https://www.youtube.com/watch?v=BjH-nLJ6CSc,2026-07-13,na,mapped_not_fetched,,1172,streams,title,title,,,True
2020-01-22,"Jan. 22, 2020 - Herriman City Council Work Meeting 2",Council,https://www.youtube.com/watch?v=PNsgll_PVuE,PNsgll_PVuE,asr,https://www.youtube.com/watch?v=PNsgll_PVuE,2026-07-13,na,mapped_not_fetched,,8523,streams,title,title,,,True
2020-01-29,"Jan. 29, 2020 - Herriman Joint Planning Commission, City Council Work Meeting",Joint,https://www.youtube.com/watch?v=polocTIORvY,polocTIORvY,asr,https://www.youtube.com/watch?v=polocTIORvY,2026-07-13,na,mapped_not_fetched,,5084,streams,title,title,,,True
2020-02-12,"Feb. 12, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=5cXaBDsN2KY,5cXaBDsN2KY,asr,https://www.youtube.com/watch?v=5cXaBDsN2KY,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2020-02-12_5cXaBDsN2KY.en.vtt,6029,streams,title,title,,,True
2020-02-12,"Feb. 12, 2020 - Herriman City Council Work Meeting 2",Council,https://www.youtube.com/watch?v=WP0Pun_86iw,WP0Pun_86iw,asr,https://www.youtube.com/watch?v=WP0Pun_86iw,2026-07-13,na,mapped_not_fetched,,5440,streams,title,title,,,True
2020-02-12,"Feb. 12, 2020 - Herriman City Council Work Meeting",Council,https://www.youtube.com/watch?v=_ePQdXFc1JQ,_ePQdXFc1JQ,asr,https://www.youtube.com/watch?v=_ePQdXFc1JQ,2026-07-13,na,mapped_not_fetched,,9134,streams,title,title,,,True
2020-02-20,"Feb. 20, 2020 - Herriman Planning Commission",PlanningCommission,https://www.youtube.com/watch?v=w-h9CyYKCUg,w-h9CyYKCUg,asr,https://www.youtube.com/watch?v=w-h9CyYKCUg,2026-07-13,na,mapped_not_fetched,,5200,streams,title,title,,,True
2020-02-26,"Feb. 26, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=Oz2bHSEdilU,Oz2bHSEdilU,asr,https://www.youtube.com/watch?v=Oz2bHSEdilU,2026-07-13,na,mapped_not_fetched,,3664,streams,title,title,,,True
2020-02-26,"Feb. 26, 2020 - Herriman City Council Work Meeting",Council,https://www.youtube.com/watch?v=ZnXaluxUP4Q,ZnXaluxUP4Q,asr,https://www.youtube.com/watch?v=ZnXaluxUP4Q,2026-07-13,na,mapped_not_fetched,,7522,streams,title,title,,,True
2020-03-05,"March 5, 2020 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=G7OFqJKBpIc,G7OFqJKBpIc,asr,https://www.youtube.com/watch?v=G7OFqJKBpIc,2026-07-13,na,mapped_not_fetched,,7614,streams,title,title,,,True
2020-03-11,"March 11, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=7ARkZa0x35M,7ARkZa0x35M,asr,https://www.youtube.com/watch?v=7ARkZa0x35M,2026-07-13,na,mapped_not_fetched,,10832,streams,title,title,,,True
2020-03-11,"March 11, 2020 - Herriman City Council Work Meeting 2",Council,https://www.youtube.com/watch?v=mjPdjCL3NhQ,mjPdjCL3NhQ,asr,https://www.youtube.com/watch?v=mjPdjCL3NhQ,2026-07-13,na,mapped_not_fetched,,3020,streams,title,title,,,True
2020-03-11,"March 11, 2020 - Herriman City Council Work Meeting",Council,https://www.youtube.com/watch?v=uigUhYNRgj8,uigUhYNRgj8,asr,https://www.youtube.com/watch?v=uigUhYNRgj8,2026-07-13,na,mapped_not_fetched,,8830,streams,title,title,,,True
2020-03-25,"March 25, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=V93rIrT-aKE,V93rIrT-aKE,asr,https://www.youtube.com/watch?v=V93rIrT-aKE,2026-07-13,na,mapped_not_fetched,,4844,streams,title,title,,,False
2020-04-02,"April 2, 2020 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=eRs9b0HnsBA,eRs9b0HnsBA,asr,https://www.youtube.com/watch?v=eRs9b0HnsBA,2026-07-13,na,mapped_not_fetched,,6082,streams,title,title,,,True
2020-04-08,"April 8, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=FZL4dezrbNk,FZL4dezrbNk,asr,https://www.youtube.com/watch?v=FZL4dezrbNk,2026-07-13,na,mapped_not_fetched,,19174,streams,title,title,,,True
2020-04-16,"April 16, 2020 - Herriman City Planning Commission",PlanningCommission,https://www.youtube.com/watch?v=4LIU_4MNiUk,4LIU_4MNiUk,asr,https://www.youtube.com/watch?v=4LIU_4MNiUk,2026-07-13,na,mapped_not_fetched,,1168,streams,title,title,,,True
2020-04-16,"April 16, 2020 - Herriman City Planning Commission  Part 3",PlanningCommission,https://www.youtube.com/watch?v=EsolHnuOn7A,EsolHnuOn7A,asr,https://www.youtube.com/watch?v=EsolHnuOn7A,2026-07-13,na,mapped_not_fetched,,3224,streams,title,title,,,True
2020-04-16,"April 16, 2020 - Herriman City Planning Commission  Part 2",PlanningCommission,https://www.youtube.com/watch?v=mBT0lELn3E8,mBT0lELn3E8,asr,https://www.youtube.com/watch?v=mBT0lELn3E8,2026-07-13,na,mapped_not_fetched,,674,streams,title,title,,,True
2020-04-22,"April 22, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=_nPuypngMzI,_nPuypngMzI,asr,https://www.youtube.com/watch?v=_nPuypngMzI,2026-07-13,na,mapped_not_fetched,,21129,streams,title,title,,,True
2020-05-07,"May 7, 2020 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=CO2jzU9YbTs,CO2jzU9YbTs,asr,https://www.youtube.com/watch?v=CO2jzU9YbTs,2026-07-13,na,mapped_not_fetched,,10770,streams,title,title,,,True
2020-05-13,City Council Meeting - 5-13-20,Council,https://www.youtube.com/watch?v=cPByO-NNo6g,cPByO-NNo6g,asr,https://www.youtube.com/watch?v=cPByO-NNo6g,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2020-05-13_cPByO-NNo6g.en.vtt,15861,videos,title,title,,,False
2020-05-21,"May 21, 2020 - Herriman City Planning Commission",PlanningCommission,https://www.youtube.com/watch?v=r6tS7J3xzAA,r6tS7J3xzAA,asr,https://www.youtube.com/watch?v=r6tS7J3xzAA,2026-07-13,na,mapped_not_fetched,,4950,streams,title,title,,,True
2020-05-27,"May 27, 2020 - Herriman City Safety Enforcement Area and CDA Meeting",CDRA,https://www.youtube.com/watch?v=-eojVj_PwOM,-eojVj_PwOM,asr,https://www.youtube.com/watch?v=-eojVj_PwOM,2026-07-13,na,mapped_not_fetched,,683,streams,title,title,,,True
2020-05-27,"May 27, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=W4ahzHy9uy8,W4ahzHy9uy8,asr,https://www.youtube.com/watch?v=W4ahzHy9uy8,2026-07-13,na,mapped_not_fetched,,4856,streams,title,title,,,True
2020-05-27,"May 27, 2020 - Herriman City Council Work Meeting",Council,https://www.youtube.com/watch?v=uiFtJ3SU4ec,uiFtJ3SU4ec,asr,https://www.youtube.com/watch?v=uiFtJ3SU4ec,2026-07-13,na,mapped_not_fetched,,5705,streams,title,title,,,True
2020-06-04,"June 4, 2020 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=f1ZtJ23XeRo,f1ZtJ23XeRo,asr,https://www.youtube.com/watch?v=f1ZtJ23XeRo,2026-07-13,na,mapped_not_fetched,,4064,streams,title,title,,,True
2020-06-10,"June 10, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=pCqcsTiqufk,pCqcsTiqufk,asr,https://www.youtube.com/watch?v=pCqcsTiqufk,2026-07-13,na,mapped_not_fetched,,17136,streams,title,title,,,True
