date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,event_id,file_id,size_mb,stored_locally
2017-03-22,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=61,plainText=false)",2026-07-05,na,civicclerk_odata,,45,61,1.898,no
2017-04-05,Planning Commission Regular Meeting Agenda,PlanningCommission,Planning Commission Regular Meeting Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=236,plainText=false)",2026-07-05,na,civicclerk_odata,,145,236,0.405,no
2017-04-12,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=388,plainText=false)",2026-07-05,na,civicclerk_odata,,231,388,,no
2017-04-19,Planning Commission Regular Meeting Agenda,PlanningCommission,Planning Commission Regular Meeting Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=238,plainText=false)",2026-07-05,na,civicclerk_odata,,146,238,,no
2017-04-26,City Council Meeting - Regular Agenda - Cancelled,Council,City Council Meeting - Regular Agenda - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=390,plainText=false)",2026-07-05,na,civicclerk_odata,,232,390,,no
2017-05-03,Planning Commission Regular Meeting- Cancelled,PlanningCommission,Planning Commission Regular Meeting- Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=372,plainText=false)",2026-07-05,na,civicclerk_odata,,221,372,,no
2017-05-10,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=391,plainText=false)",2026-07-05,na,civicclerk_odata,,233,391,,no
2017-05-10,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=384,plainText=false)",2026-07-05,na,civicclerk_odata,,229,384,,no
2017-05-17,Planning Commission Regular Meeting Agenda,PlanningCommission,Planning Commission Regular Meeting Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=373,plainText=false)",2026-07-05,na,civicclerk_odata,,222,373,,no
2017-05-24,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=364,plainText=false)",2026-07-05,na,civicclerk_odata,,215,364,,no
2017-05-24,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=386,plainText=false)",2026-07-05,na,civicclerk_odata,,230,386,,no
2017-06-07,Planning Commission Regular Meeting Agenda,PlanningCommission,Planning Commission Regular Meeting Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=375,plainText=false)",2026-07-05,na,civicclerk_odata,,223,375,,no
2017-06-14,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=377,plainText=false)",2026-07-05,na,civicclerk_odata,,224,377,,no
2017-06-14,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=379,plainText=false)",2026-07-05,na,civicclerk_odata,,225,379,,no
2017-06-21,Planning Commission Meeting - Cancelled,PlanningCommission,Planning Commission Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=383,plainText=false)",2026-07-05,na,civicclerk_odata,,228,383,,no
2017-06-28,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=395,plainText=false)",2026-07-05,na,civicclerk_odata,,236,395,,no
2017-06-28,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=397,plainText=false)",2026-07-05,na,civicclerk_odata,,237,397,,no
2017-07-12,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=399,plainText=false)",2026-07-05,na,civicclerk_odata,,238,399,,no
2017-07-19,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=401,plainText=false)",2026-07-05,na,civicclerk_odata,,239,401,,no
2017-07-26,City Council Meeting - Regular Agenda - Cancelled,Council,City Council Meeting - Regular Agenda - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=454,plainText=false)",2026-07-05,na,civicclerk_odata,,267,454,,no
2017-08-02,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=477,plainText=false)",2026-07-05,na,civicclerk_odata,,279,477,,no
2017-08-09,City Council Meeting - Regular Agenda - Cancelled,Council,City Council Meeting - Regular Agenda - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=479,plainText=false)",2026-07-05,na,civicclerk_odata,,280,479,,no
2017-08-16,Site Visit and Regular Planning Commission Meeting,PlanningCommission,Site Visit and Regular Planning Commission Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=480,plainText=false)",2026-07-05,na,civicclerk_odata,,281,480,,no
2017-08-23,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=482,plainText=false)",2026-07-05,na,civicclerk_odata,,282,482,,no
2017-08-29,City Council Meeting - Special Session Agenda,Council,City Council Meeting - Special Session Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=486,plainText=false)",2026-07-05,na,civicclerk_odata,,285,486,,no
2017-09-06,Planning Commission Public Hearing and Regular Meeting,PlanningCommission,Planning Commission Public Hearing and Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=488,plainText=false)",2026-07-05,na,civicclerk_odata,,286,488,,no
2017-09-13,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=490,plainText=false)",2026-07-05,na,civicclerk_odata,,287,490,,no
2017-09-13,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=492,plainText=false)",2026-07-05,na,civicclerk_odata,,288,492,,no
2017-09-20,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=494,plainText=false)",2026-07-05,na,civicclerk_odata,,289,494,,no
2017-09-27,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=498,plainText=false)",2026-07-05,na,civicclerk_odata,,291,498,,no
2017-09-27,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=496,plainText=false)",2026-07-05,na,civicclerk_odata,,290,496,,no
2017-10-04,City Council Meeting - Regular Agenda - Cancelled,Council,City Council Meeting - Regular Agenda - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=504,plainText=false)",2026-07-05,na,civicclerk_odata,,294,504,,no
2017-10-04,Planning Commission Work Session,PlanningCommission,Planning Commission Work Session,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=500,plainText=false)",2026-07-05,na,civicclerk_odata,,292,500,,no
2017-10-04,Planning Commission General Plan Sub Committee Work Session,PlanningCommission,Planning Commission General Plan Sub Committee Work Session,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=502,plainText=false)",2026-07-05,na,civicclerk_odata,,293,502,,no
2017-10-18,City Council Meeting - Joint Session with Orem,Council,City Council Meeting - Joint Session with Orem,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=506,plainText=false)",2026-07-05,na,civicclerk_odata,,296,506,,no
2017-10-18,Regular Planning Commission Cancelled,PlanningCommission,Regular Planning Commission Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=505,plainText=false)",2026-07-05,na,civicclerk_odata,,295,505,,no
2017-10-23,Planning Commission General Plan Sub Committee Work Session,PlanningCommission,Planning Commission General Plan Sub Committee Work Session,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=507,plainText=false)",2026-07-05,na,civicclerk_odata,,297,507,,no
2017-10-25,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=510,plainText=false)",2026-07-05,na,civicclerk_odata,,299,510,,no
2017-10-25,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=512,plainText=false)",2026-07-05,na,civicclerk_odata,,300,512,,no
2017-11-01,Public Hearing and Regular Planning Commission Meeting,PlanningCommission,Public Hearing and Regular Planning Commission Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=514,plainText=false)",2026-07-05,na,civicclerk_odata,,301,514,,no
2017-11-08,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=516,plainText=false)",2026-07-05,na,civicclerk_odata,,302,516,,no
2017-11-08,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=518,plainText=false)",2026-07-05,na,civicclerk_odata,,303,518,,no
2017-11-15,Planning Commission Regular Session and Joint Work Session,PlanningCommission,Planning Commission Regular Session and Joint Work Session,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=521,plainText=false)",2026-07-05,na,civicclerk_odata,,305,521,,no
2017-11-15,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=523,plainText=false)",2026-07-05,na,civicclerk_odata,,306,523,,no
2017-11-21,City Council Meeting - Special Session Agenda,Council,City Council Meeting - Special Session Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=525,plainText=false)",2026-07-05,na,civicclerk_odata,,307,525,,no
2017-11-29,Special Meeting of the Vineyard Planning Commission,PlanningCommission,Special Meeting of the Vineyard Planning Commission,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=527,plainText=false)",2026-07-05,na,civicclerk_odata,,308,527,,no
2017-12-06,Regular Planning Commission Meeting- Cancelled,PlanningCommission,Regular Planning Commission Meeting- Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=529,plainText=false)",2026-07-05,na,civicclerk_odata,,309,529,,no
2017-12-13,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=530,plainText=false)",2026-07-05,na,civicclerk_odata,,310,530,,no
2017-12-13,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=532,plainText=false)",2026-07-05,na,civicclerk_odata,,311,532,,no
2018-01-10,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=536,plainText=false)",2026-07-05,na,civicclerk_odata,,314,536,0.995,no
2018-01-10,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=538,plainText=false)",2026-07-05,na,civicclerk_odata,,315,538,1.469,no
2018-01-17,Site Visit and Regular Planning Commission Meeting,PlanningCommission,Site Visit and Regular Planning Commission Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=540,plainText=false)",2026-07-05,na,civicclerk_odata,,316,540,1.902,no
2018-01-19,City Council Meeting - Planning Retreat,Council,City Council Meeting - Planning Retreat,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=542,plainText=false)",2026-07-05,na,civicclerk_odata,,317,542,,no
2018-01-24,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=545,plainText=false)",2026-07-05,na,civicclerk_odata,,319,545,,no
2018-01-24,Redevelopment Agency Meeting -  Agenda,RDA,Redevelopment Agency Meeting -  Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=547,plainText=false)",2026-07-05,na,civicclerk_odata,,320,547,,no
2018-02-07,Regular Planning Commission Meeting,PlanningCommission,Regular Planning Commission Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=549,plainText=false)",2026-07-05,na,civicclerk_odata,,321,549,,no
2018-02-14,City Council Meeting - Regular Agenda - Cancelled,Council,City Council Meeting - Regular Agenda - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=551,plainText=false)",2026-07-05,na,civicclerk_odata,,322,551,,no
2018-02-21,Regular Planning Commission Meeting- Cancelled,PlanningCommission,Regular Planning Commission Meeting- Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=554,plainText=false)",2026-07-05,na,civicclerk_odata,,325,554,,no
2018-02-28,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=557,plainText=false)",2026-07-05,na,civicclerk_odata,,327,557,,no
2018-02-28,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=559,plainText=false)",2026-07-05,na,civicclerk_odata,,328,559,,no
2018-03-07,Planning Commission Public Hearing Notice,PlanningCommission,Planning Commission Public Hearing Notice,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=555,plainText=false)",2026-07-05,na,civicclerk_odata,,326,555,,no
2018-03-07,Planning Commission Public Hearing and Regular Meeting,PlanningCommission,Planning Commission Public Hearing and Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=563,plainText=false)",2026-07-05,na,civicclerk_odata,,331,563,,no
2018-03-14,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=565,plainText=false)",2026-07-05,na,civicclerk_odata,,332,565,,no
2018-03-14,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=567,plainText=false)",2026-07-05,na,civicclerk_odata,,333,567,,no
2018-03-16,Planning Commission - Parks and Trails Subcommittee,PlanningCommission,Planning Commission - Parks and Trails Subcommittee,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=569,plainText=false)",2026-07-05,na,civicclerk_odata,,334,569,,no
2018-03-21,Planning Commission with Site Visit and Regular Meeting,PlanningCommission,Planning Commission with Site Visit and Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=570,plainText=false)",2026-07-05,na,civicclerk_odata,,335,570,,no
2018-03-28,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=572,plainText=false)",2026-07-05,na,civicclerk_odata,,336,572,,no
2018-04-04,Cancelled Planning Commission- Regular Meeting,PlanningCommission,Cancelled Planning Commission- Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=574,plainText=false)",2026-07-05,na,civicclerk_odata,,337,574,,no
2018-04-11,City Council Meeting - Regular Agenda - Amended,Council,City Council Meeting - Regular Agenda - Amended,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=577,plainText=false)",2026-07-05,na,civicclerk_odata,,340,577,,no
2018-04-11,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=579,plainText=false)",2026-07-05,na,civicclerk_odata,,341,579,,no
2018-04-18,"Planning Commission - Site Visit, Public Hearing and Regular Meeting",PlanningCommission,"Planning Commission - Site Visit, Public Hearing and Regular Meeting",agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=581,plainText=false)",2026-07-05,na,civicclerk_odata,,342,581,,no
2018-04-25,City Council Meeting - Regular Agenda - Cancelled,Council,City Council Meeting - Regular Agenda - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=583,plainText=false)",2026-07-05,na,civicclerk_odata,,343,583,,no
2018-05-02,Planning Commission - Regular Meeting,PlanningCommission,Planning Commission - Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=584,plainText=false)",2026-07-05,na,civicclerk_odata,,344,584,,no
2018-05-09,City Council Meeting - Work and Regular Sessions,Council,City Council Meeting - Work and Regular Sessions,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=587,plainText=false)",2026-07-05,na,civicclerk_odata,,346,587,,no
2018-05-09,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=589,plainText=false)",2026-07-05,na,civicclerk_odata,,347,589,,no
2018-05-16,Site Visit and Regular Meeting,PlanningCommission,Site Visit and Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=591,plainText=false)",2026-07-05,na,civicclerk_odata,,348,591,,no
2018-05-23,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=595,plainText=false)",2026-07-05,na,civicclerk_odata,,351,595,,no
2018-05-23,Redevelopment Agency Meeting - Agenda,RDA,Redevelopment Agency Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=597,plainText=false)",2026-07-05,na,civicclerk_odata,,352,597,,no
2018-06-06,Regular Planning Commission Meeting - Cancelled,PlanningCommission,Regular Planning Commission Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=599,plainText=false)",2026-07-05,na,civicclerk_odata,,353,599,,no
2018-06-13,City Council Meeting - Regular Agenda and Public Hearing,Council,City Council Meeting - Regular Agenda and Public Hearing,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=601,plainText=false)",2026-07-05,na,civicclerk_odata,,355,601,,no
2018-06-13,Redevelopment Agency - Regular Agenda,RDA,Redevelopment Agency - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=603,plainText=false)",2026-07-05,na,civicclerk_odata,,356,603,,no
2018-06-20,Planning Commission Public Hearing and Regular Meeting,PlanningCommission,Planning Commission Public Hearing and Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=606,plainText=false)",2026-07-05,na,civicclerk_odata,,358,606,,no
2018-06-27,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=609,plainText=false)",2026-07-05,na,civicclerk_odata,,360,609,,no
2018-07-11,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=611,plainText=false)",2026-07-05,na,civicclerk_odata,,361,611,,no
2018-07-18,Planning Commission Site Visit,PlanningCommission,Planning Commission Site Visit,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=613,plainText=false)",2026-07-05,na,civicclerk_odata,,362,613,,no
2018-07-25,City Council Meeting - Regular Agenda - Cancelled,Council,City Council Meeting - Regular Agenda - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=614,plainText=false)",2026-07-05,na,civicclerk_odata,,363,614,,no
2018-08-01,Planning Commission Regular Meeting - Canceled,PlanningCommission,Planning Commission Regular Meeting - Canceled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=616,plainText=false)",2026-07-05,na,civicclerk_odata,,365,616,,no
2018-08-08,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=617,plainText=false)",2026-07-05,na,civicclerk_odata,,366,617,,no
2018-08-15,Planning Commission Site Visit and Regular Meeting,PlanningCommission,Planning Commission Site Visit and Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=619,plainText=false)",2026-07-05,na,civicclerk_odata,,367,619,,no
2018-08-22,City Council Meeting - Regular Session,Council,City Council Meeting - Regular Session,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=621,plainText=false)",2026-07-05,na,civicclerk_odata,,368,621,,no
2018-08-22,Redevelopment Agency - Regular Agenda,RDA,Redevelopment Agency - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=623,plainText=false)",2026-07-05,na,civicclerk_odata,,369,623,,no
2018-08-29,Planning Commission - Parks and Trails Subcommittee,PlanningCommission,Planning Commission - Parks and Trails Subcommittee,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=626,plainText=false)",2026-07-05,na,civicclerk_odata,,371,626,,no
2018-09-05,Joint Planning Commission and City Council Site Visit,PlanningCommission,Joint Planning Commission and City Council Site Visit,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=627,plainText=false)",2026-07-05,na,civicclerk_odata,,372,627,,no
2018-09-12,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=628,plainText=false)",2026-07-05,na,civicclerk_odata,,373,628,,no
2018-09-19,Planning Commission Site Visit and Regular Meeting,PlanningCommission,Planning Commission Site Visit and Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=630,plainText=false)",2026-07-05,na,civicclerk_odata,,374,630,,no
2018-09-26,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=632,plainText=false)",2026-07-05,na,civicclerk_odata,,375,632,,no
2018-09-26,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=634,plainText=false)",2026-07-05,na,civicclerk_odata,,376,634,,no
2018-10-03,Planning Commission Regular Meeting - Canceled,PlanningCommission,Planning Commission Regular Meeting - Canceled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=636,plainText=false)",2026-07-05,na,civicclerk_odata,,377,636,,no
2018-10-10,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=637,plainText=false)",2026-07-05,na,civicclerk_odata,,378,637,,no
2018-10-10,Redevelopment Agency Board - Agenda,RDA,Redevelopment Agency Board - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=639,plainText=false)",2026-07-05,na,civicclerk_odata,,379,639,,no
2018-10-17,Regular Planning Commission Meeting,PlanningCommission,Regular Planning Commission Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=642,plainText=false)",2026-07-05,na,civicclerk_odata,,381,642,,no
2018-10-24,City Council Meeting - Work and Regular Agenda,Council,City Council Meeting - Work and Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=644,plainText=false)",2026-07-05,na,civicclerk_odata,,382,644,,no
2018-11-07,Planning Commission Public Hearing and Regular Meeting,PlanningCommission,Planning Commission Public Hearing and Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=647,plainText=false)",2026-07-05,na,civicclerk_odata,,384,647,,no
2018-11-14,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=651,plainText=false)",2026-07-05,na,civicclerk_odata,,386,651,,no
2018-11-14,Planning Commission - Special Session,PlanningCommission,Planning Commission - Special Session,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=649,plainText=false)",2026-07-05,na,civicclerk_odata,,385,649,,no
2018-12-05,Planning Commission Public Hearing and Regular Session,PlanningCommission,Planning Commission Public Hearing and Regular Session,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=655,plainText=false)",2026-07-05,na,civicclerk_odata,,389,655,,no
2018-12-12,City Council - Work and Regular Sessions,Council,City Council - Work and Regular Sessions,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=658,plainText=false)",2026-07-05,na,civicclerk_odata,,391,658,,no
