candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
ALBERT ALLEN LARSEN,Council,2025,2025-10-28,Pre-General 7-Day Financial Disclosure (2025-10-28),interim,10104.62,10104.62,,,10104.62,10104.62,True,True,0.00,0.00,10104.62,1,7,raw/202510_ALLEN-LARSEN_9045.pdf,9045,medium,vision-transcribed(read-tool),
CONNIE PAVLAKIS,Mayor,2025,2025-10-28,Pre-General 7-Day Financial Disclosure (2025-10-28),interim,5999.00,5506.97,,,5999.00,5497.07,True,False,0.00,-9.90,4999.00,2,4,raw/202510_CONNIE-PAVLAKIS_9046.pdf,9046,low,vision-transcribed(read-tool); expend!=stated,
JEFFREY STEELE,Council,2025,2025-10-28,Pre-General 7-Day Financial Disclosure (2025-10-28),interim,1215.00,2731.72,,,1215.00,2731.72,True,True,0.00,0.00,15.00,3,6,raw/202510_JEFFREY-STEELE_9047.pdf,9047,medium,vision-transcribed(read-tool),
MACKEY SMITH,Council,2025,2025-10-28,Pre-General 7-Day Financial Disclosure (2025-10-28),interim,2624.34,4118.87,,,2624.34,4118.87,True,True,0.00,0.00,0.00,1,5,raw/202510_MACKEY-SMITH_9048.pdf,9048,medium,vision-transcribed(read-tool),
NATALIE HALL,Mayor,2025,2025-10-28,Pre-General 7-Day Financial Disclosure (2025-10-28),interim,1100.00,2336.44,,,1100.00,2336.44,True,True,0.00,0.00,0.00,3,2,raw/202510_NATALIE-HALL_9049.pdf,9049,medium,vision-transcribed(read-tool),
WENDY ASTON,Council,2025,2025-10-28,Pre-General 7-Day Financial Disclosure (2025-10-28),interim,3424.34,3001.29,,,3424.34,3001.29,True,True,0.00,0.00,0.00,2,3,raw/202510_WENDY-ASTON_9050.pdf,9050,medium,vision-transcribed(read-tool),
ALBERT ALLEN LARSEN,Council,2025,2025-12-04,Final Financial Disclosure (2025-12-04),summary,750.00,750.00,,,750.00,750.00,True,True,0.00,0.00,750.00,1,2,raw/202512_ALBERT-ALLEN-LARSEN_9099.pdf,9099,medium,vision-transcribed(read-tool),
CONNIE PAVLAKIS,Mayor,2025,2025-12-04,Final Financial Disclosure (2025-12-04),summary,2500.00,2812.29,,,2500.00,2812.29,True,True,0.00,0.00,0.00,1,3,raw/202512_CONNIE-PAVLAKIS_9100.pdf,9100,medium,vision-transcribed(read-tool),
JEFFREY STEELE,Council,2025,2025-12-04,Final Financial Disclosure (2025-12-04),summary,792.95,796.36,,,792.95,796.36,True,True,0.00,0.00,792.95,1,5,raw/202512_JEFFREY-STEELE_9101.pdf,9101,medium,vision-transcribed(read-tool),
MACKEY SMITH,Council,2025,2025-12-04,Final Financial Disclosure (2025-12-04),summary,5160.00,6893.56,,,5160.00,6893.56,True,True,0.00,0.00,0.00,25,8,raw/202512_MACKEY-SMITH_9102.pdf,9102,medium,vision-transcribed(read-tool),
NATALIE HALL,Mayor,2025,2025-12-04,Final Financial Disclosure (2025-12-04),summary,0.00,4251.59,,,0.00,4251.59,True,True,0.00,0.00,0.00,0,5,raw/202512_NATALIE-HALL_9103.pdf,9103,medium,vision-transcribed(read-tool),
WENDY ASTON,Council,2025,2025-12-04,Final Financial Disclosure (2025-12-04),summary,3136.95,3560.00,,,3136.95,3560.00,True,True,0.00,0.00,636.95,4,4,raw/202512_WENDY-ASTON_9104.pdf,9104,medium,vision-transcribed(read-tool),
