year,election_type,contest,jurisdiction_slug,office,district,seats,candidate,party,votes,rank_in_contest,n_precincts,suppressed,source_file
2009,municipal general,TAYLORSVILLE MAYOR,taylorsville,Mayor,,,REBEKAH WHYTE,,2046,2,43,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,TAYLORSVILLE MAYOR,taylorsville,Mayor,,,Write-In,,47,3,43,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST JORDAN COUNCIL AT LARGE,west_jordan,Council,At-Large,,CHAD NICHOLS,,3870,1,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST JORDAN COUNCIL AT LARGE,west_jordan,Council,At-Large,,CLIVE M. KILLPACK,,3628,2,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST JORDAN COUNCIL AT LARGE,west_jordan,Council,At-Large,,KATHY HILTON,,2989,3,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST JORDAN COUNCIL AT LARGE,west_jordan,Council,At-Large,,KAREN SHAEFFER,,2835,4,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST JORDAN COUNCIL AT LARGE,west_jordan,Council,At-Large,,Write-In,,57,5,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST JORDAN MAYOR,west_jordan,Mayor,,,MELISSA K. JOHNSON,,5104,1,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST JORDAN MAYOR,west_jordan,Mayor,,,IRENE T. CASPER,,2006,2,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST JORDAN MAYOR,west_jordan,Mayor,,,Write-In,,40,3,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY COUNCIL DISTRICT 2,west_valley,Council,2,,STEVE BUHLER,,1086,1,16,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY COUNCIL DISTRICT 2,west_valley,Council,2,,DAVID MUSSELMAN,,970,2,16,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY COUNCIL DISTRICT 2,west_valley,Council,2,,Write-In,,6,3,16,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY COUNCIL DISTRICT 4,west_valley,Council,4,,STEVE VINCENT,,1329,1,21,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY COUNCIL DISTRICT 4,west_valley,Council,4,,MATTHEW HARRIS,,1017,2,21,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY COUNCIL DISTRICT 4,west_valley,Council,4,,Write-In,,11,3,21,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY COUNCIL DISTRICT 4,west_valley,Council,4,,LISA S. PERKINS,,4,4,21,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY COUNCIL AT LARGE,west_valley,Council,At-Large,,DON CHRISTENSEN,,4690,1,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY COUNCIL AT LARGE,west_valley,Council,At-Large,,BILL BARTON,,3536,2,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY COUNCIL AT LARGE,west_valley,Council,At-Large,,Write-In,,38,3,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY CITY MAYOR,west_valley,Mayor,,,MIKE WINDER,,6409,1,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY CITY MAYOR,west_valley,Mayor,,,KEVIN FAYLES,,2000,2,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,WEST VALLEY CITY MAYOR,west_valley,Mayor,,,Write-In,,28,3,71,false,2009-11-03-municipal-general-sovc.xls
2009,municipal primary,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,BILL MAXWELL (NP),NP,342,1,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,NANCY LORD (NP),NP,325,2,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,ALAN JACKSON (NP),NP,296,3,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,NOELL NELSON (NP),NP,270,4,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,MORRIS R. CLARK (NP),NP,212,5,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,HERBERT D. WILLIAMS (NP),NP,184,6,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,J. LEE BERTOCH (NP),NP,161,7,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,DEBBIE A. HOLT (NP),NP,132,8,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,TY T. NIELSEN (NP),NP,117,9,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY MAYOR,bluffdale,Mayor,,,KIM E. FULLER (NP),NP,243,1,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY MAYOR,bluffdale,Mayor,,,DERK P. TIMOTHY (NP),NP,240,2,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY MAYOR,bluffdale,Mayor,,,BRUCE KARTCHNER (NP),NP,234,3,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY MAYOR,bluffdale,Mayor,,,WAYNE M. MORTIMER (NP),NP,186,4,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,BLUFFDALE CITY MAYOR,bluffdale,Mayor,,,CLAUDIA ANDERSON (NP),NP,150,5,6,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,COTTONWOOD HEIGHTS COUNCIL 3,cottonwood_heights,Council,3,,NICOLE OMER (NP),NP,304,1,11,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,COTTONWOOD HEIGHTS COUNCIL 3,cottonwood_heights,Council,3,,DON J. ANTCZAK (NP),NP,268,2,11,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,COTTONWOOD HEIGHTS COUNCIL 3,cottonwood_heights,Council,3,,GORDON W. NICHOLL (NP),NP,172,3,11,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,JEFF STENQUIST (NP),NP,687,1,33,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,WILLIAM E. RAPPLEYE (NP),NP,558,2,33,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,PAUL EDWARDS (NP),NP,547,3,33,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,GREGORY POWERS (NP),NP,370,4,33,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,DREW GILLILAND (NP),NP,289,5,33,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,MARK BARRETT (NP),NP,271,6,33,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,MICK SHANNON (NP),NP,616,1,13,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,MICHELLE FACER-BAGULEY (NP),NP,588,2,13,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,CRAIG B. TISCHNER (NP),NP,458,3,13,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,JERRY W. WALKER (NP),NP,422,4,13,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,KEITH G. ADAMS (NP),NP,408,5,13,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,JEFFERY MORTON (NP),NP,216,6,13,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,E. TERRY SHARP (NP),NP,112,7,13,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HERRIMAN CITY MAYOR,herriman,Mayor,,,J. LYNN CRANE (NP),NP,661,1,13,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HERRIMAN CITY MAYOR,herriman,Mayor,,,JOSH MILLS (NP),NP,549,2,13,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HERRIMAN CITY MAYOR,herriman,Mayor,,,M.C. RIVETTI (NP),NP,305,3,13,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HOLLADAY CITY COUNCIL DIST 1,holladay,Council,,,SABRINA R. PETERSEN (NP),NP,373,1,5,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HOLLADAY CITY COUNCIL DIST 1,holladay,Council,,,CAROL SCOTT (NP),NP,197,2,5,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HOLLADAY CITY COUNCIL DIST 1,holladay,Council,,,GRANT G ORTON (NP),NP,105,3,5,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HOLLADAY CITY COUNCIL DIST 1,holladay,Council,,,OMAR T. LEEMAN (NP),NP,85,4,5,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,HOLLADAY CITY COUNCIL DIST 1,holladay,Council,,,PAUL C. STANWORTH (NP),NP,15,5,5,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,MURRAY CITY MAYOR,murray,Mayor,,,DANIEL C. SNARR (NP),NP,2501,1,50,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,MURRAY CITY MAYOR,murray,Mayor,,,KRISTA K. DUNN (NP),NP,1604,2,50,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,MURRAY CITY MAYOR,murray,Mayor,,,MICHAEL E. ROMERO (NP),NP,685,3,50,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,RIVERTON CITY COUNCIL DIST 3,riverton,Council,,,TRACY C. THAXTON (NP),NP,218,1,4,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,RIVERTON CITY COUNCIL DIST 3,riverton,Council,,,MARK C. MILLS (NP),NP,114,2,4,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,RIVERTON CITY COUNCIL DIST 3,riverton,Council,,,BRANDON DEW (NP),NP,73,3,4,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,RIVERTON CITY COUNCIL DIST 3,riverton,Council,,,RUSSELL R SANDERSON (NP),NP,65,4,4,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,RIVERTON CITY COUNCIL DIST 3,riverton,Council,,,EILEEN J. BROOKS (NP),NP,55,5,4,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,RIVERTON CITY MAYOR,riverton,Mayor,,,BILL APPLEGARTH (NP),NP,2004,1,28,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,RIVERTON CITY MAYOR,riverton,Mayor,,,WILLIAM MARK NEWMAN (NP),NP,347,2,28,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,RIVERTON CITY MAYOR,riverton,Mayor,,,CORY COLE (NP),NP,94,3,28,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,RIVERTON CITY MAYOR,riverton,Mayor,,,ALFREDO S. GONZALEZ (NP),NP,58,4,28,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SALT LAKE CITY COUNCIL DIST 1,slc,Council,,,CARLTON CHRISTENSEN (NP),NP,885,1,16,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,PHIL CARROLL (NP),NP,1197,1,29,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SALT LAKE CITY COUNCIL DIST 1,slc,Council,,,LESLIE REYNOLDS-BENNS (NP),NP,336,2,16,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,STAN PENFOLD (NP),NP,1010,2,29,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SALT LAKE CITY COUNCIL DIST 1,slc,Council,,,F. JOSEPH IRISH (NP),NP,63,3,16,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,LISA ALLCOTT (NP),NP,510,3,29,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,"""JJJ""- JENNIFER J JOHNSON (NP)",NP,304,4,29,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,YOSSOF SHARIFI (NP),NP,75,5,29,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,EDWARD JAMES AHO (NP),NP,56,6,29,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SOUTH JORDAN CITY MAYOR,south_jordan,Mayor,,,W. KENT MONEY (NP),NP,1384,1,41,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SOUTH JORDAN CITY MAYOR,south_jordan,Mayor,,,AARON V. OSMOND (NP),NP,1130,2,41,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SOUTH JORDAN CITY MAYOR,south_jordan,Mayor,,,BOB HILL (NP),NP,465,3,41,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SOUTH SALT LAKE CITY MAYOR,south_salt_lake,Mayor,,,WES LOSSER (NP),NP,459,1,15,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SOUTH SALT LAKE CITY MAYOR,south_salt_lake,Mayor,,,CHERIE WOOD (NP),NP,390,2,15,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SOUTH SALT LAKE CITY MAYOR,south_salt_lake,Mayor,,,ORRIN T. COLBY JR. (NP),NP,240,3,15,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SOUTH SALT LAKE CITY MAYOR,south_salt_lake,Mayor,,,STACEY D. LIDDIARD (NP),NP,215,4,15,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,SOUTH SALT LAKE CITY MAYOR,south_salt_lake,Mayor,,,WILLIAM HOGAN ESPINOZA (NP),NP,51,5,15,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST JORDAN COUNCIL AT LARGE,west_jordan,Council,At-Large,,KATHY HILTON (NP),NP,1323,1,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST JORDAN COUNCIL AT LARGE,west_jordan,Council,At-Large,,CLIVE M. KILLPACK (NP),NP,1177,2,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST JORDAN COUNCIL AT LARGE,west_jordan,Council,At-Large,,KAREN SHAEFFER (NP),NP,1079,3,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST JORDAN COUNCIL AT LARGE,west_jordan,Council,At-Large,,CHAD NICHOLS (NP),NP,1014,4,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST JORDAN COUNCIL AT LARGE,west_jordan,Council,At-Large,,MIKE WITHERS (NP),NP,732,5,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST JORDAN COUNCIL AT LARGE,west_jordan,Council,At-Large,,BRAD MOCK (NP),NP,450,6,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY CITY COUNCIL DIST 2,west_valley,Council,,,STEVE BUHLER (NP),NP,635,1,16,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY CITY COUNCIL DIST 4,west_valley,Council,,,STEVE VINCENT (NP),NP,567,1,21,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY CITY COUNCIL DIST 2,west_valley,Council,,,DAVID MUSSELMAN (NP),NP,391,2,16,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY CITY COUNCIL DIST 4,west_valley,Council,,,MATTHEW HARRIS (NP),NP,327,2,21,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY CITY COUNCIL DIST 2,west_valley,Council,,,JOEL COLEMAN (NP),NP,378,3,16,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY CITY COUNCIL DIST 4,west_valley,Council,,,LUIS DE LA CRUZ (NP),NP,249,3,21,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY CITY COUNCIL DIST 2,west_valley,Council,,,RODNEY MARSHALL (NP),NP,90,4,16,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY CITY COUNCIL DIST 4,west_valley,Council,,,WEYLAND KARL BANGERTER (NP),NP,248,4,21,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY COUNCIL AT LARGE,west_valley,Council,At-Large,,BILL BARTON (NP),NP,1421,1,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY COUNCIL AT LARGE,west_valley,Council,At-Large,,DON CHRISTENSEN (NP),NP,1409,2,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY COUNCIL AT LARGE,west_valley,Council,At-Large,,PHIL CONDER (NP),NP,1116,3,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY COUNCIL AT LARGE,west_valley,Council,At-Large,,SARRA MCGILLIS (NP),NP,561,4,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY COUNCIL AT LARGE,west_valley,Council,At-Large,,TOM HUYNH (NP),NP,421,5,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY COUNCIL AT LARGE,west_valley,Council,At-Large,,JEFF WHITE (NP),NP,376,6,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY COUNCIL AT LARGE,west_valley,Council,At-Large,,DEVIN HEAPS (NP),NP,192,7,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY COUNCIL AT LARGE,west_valley,Council,At-Large,,CHARLES SIPES (NP),NP,169,8,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY CITY MAYOR,west_valley,Mayor,,,MIKE WINDER (NP),NP,4310,1,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY CITY MAYOR,west_valley,Mayor,,,KEVIN FAYLES (NP),NP,852,2,71,false,2009-09-15-municipal-primary-sovc.xls
2009,municipal primary,WEST VALLEY CITY MAYOR,west_valley,Mayor,,,GERALD WISE (NP),NP,540,3,71,false,2009-09-15-municipal-primary-sovc.xls
2011,municipal general,Alta Council At Large,alta,Council,At-Large,,HARRIS SONDAK (NP),NP,74,1,1,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Alta Council At Large,alta,Council,At-Large,,MEREBEA DANFORTH (NP),NP,60,2,1,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Alta Council At Large,alta,Council,At-Large,,STEVEN PINEY GILMAN (NP),NP,60,3,1,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Alta Council At Large,alta,Council,At-Large,,MIMI LEVITT (NP),NP,21,4,1,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Alta Council At Large,alta,Council,At-Large,,WRITE-IN (NP),NP,0,5,1,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Bluffdale City Coun @ Lg,bluffdale,Council,At-Large,,HEATHER PEHRSON (NP),NP,796,1,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Bluffdale City Coun @ Lg,bluffdale,Council,At-Large,,BRUCE M. KARTCHNER (NP),NP,459,2,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Bluffdale City Coun @ Lg,bluffdale,Council,At-Large,,TY NIELSEN (NP),NP,366,3,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Bluffdale City Coun @ Lg,bluffdale,Council,At-Large,,CRAIG L. BRIGGS (NP),NP,358,4,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Bluffdale City Coun @ Lg,bluffdale,Council,At-Large,,C. NICK BERRY (NP),NP,336,5,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Bluffdale City Coun @ Lg,bluffdale,Council,At-Large,,TROY E. CHISHOLM (NP),NP,336,6,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Bluffdale City Coun @ Lg,bluffdale,Council,At-Large,,WRITE-IN (NP),NP,21,7,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Cottonwood Hts Council 1,cottonwood_heights,Council,1,,MIKE SHELTON (NP),NP,541,1,9,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Cottonwood Hts Council 1,cottonwood_heights,Council,1,,JANET JANKE (NP),NP,460,2,9,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Cottonwood Hts Council 1,cottonwood_heights,Council,1,,WRITE-IN (NP),NP,8,3,9,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Cottonwood Hts Council 2,cottonwood_heights,Council,2,,SCOTT BRACKEN (NP),NP,644,1,9,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Cottonwood Hts Council 2,cottonwood_heights,Council,2,,JAMES H. THUET (NP),NP,354,2,9,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Cottonwood Hts Council 2,cottonwood_heights,Council,2,,WRITE-IN (NP),NP,5,3,9,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Draper City Council @ Lg,draper,Council,At-Large,,ALAN SUMMERHAYS (NP),NP,2145,1,33,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Draper City Council @ Lg,draper,Council,At-Large,,TROY WALKER (NP),NP,1987,2,33,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Draper City Council @ Lg,draper,Council,At-Large,,BILL COLBERT (NP),NP,1846,3,33,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Draper City Council @ Lg,draper,Council,At-Large,,CLAUDIA ANDERSON (NP),NP,1460,4,33,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Draper City Council @ Lg,draper,Council,At-Large,,SHAWN K. BENJAMIN (NP),NP,1256,5,33,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Draper City Council @ Lg,draper,Council,At-Large,,ROD BESAW (NP),NP,1219,6,33,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Draper City Council @ Lg,draper,Council,At-Large,,WRITE-IN (NP),NP,43,7,33,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Herriman City Council 1,herriman,Council,1,,MATT ROBINSON (NP),NP,382,1,3,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Herriman City Council 1,herriman,Council,1,,JOHN KNOTWELL (NP),NP,263,2,3,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Herriman City Council 1,herriman,Council,1,,WRITE-IN (NP),NP,1,3,3,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Herriman City Council 2,herriman,Council,2,,CORALEE WESSMANMOSER (NP),NP,429,1,4,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Herriman City Council 2,herriman,Council,2,,RAQUEL H DELUCA (NP),NP,224,2,4,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Herriman City Council 2,herriman,Council,2,,WRITE-IN (NP),NP,6,3,4,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Herriman City Council 4,herriman,Council,4,,JOHN MICHAEL DAY (NP),NP,316,1,5,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Herriman City Council 4,herriman,Council,4,,JANET OLANDER (NP),NP,112,2,5,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Herriman City Council 4,herriman,Council,4,,WRITE-IN (NP),NP,0,3,5,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Holladay City Council 2,holladay,Council,2,,LYNN H. PACE (NP),NP,486,1,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Holladay City Council 2,holladay,Council,2,,WRITE-IN (NP),NP,34,2,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Holladay City Council 4,holladay,Council,4,,STEVEN H. GUNN (NP),NP,470,1,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Holladay City Council 4,holladay,Council,4,,ROBERT (BOB) NESLEN (NP),NP,411,2,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Holladay City Council 4,holladay,Council,4,,WRITE-IN (NP),NP,4,3,6,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Holladay City Council 5,holladay,Council,5,,J. JAMES PALMER (NP),NP,428,1,8,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Holladay City Council 5,holladay,Council,5,,ANNETTE MALEN (NP),NP,391,2,8,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Holladay City Council 5,holladay,Council,5,,WRITE-IN (NP),NP,1,3,8,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Midvale City Council 1,midvale,Council,1,,ROBERT M HALE (NP),NP,271,1,5,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Midvale City Council 1,midvale,Council,1,,WRITE-IN (NP),NP,8,2,5,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Midvale City Council 2,midvale,Council,2,,PAUL GLOVER (NP),NP,332,1,5,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Midvale City Council 2,midvale,Council,2,,WRITE-IN (NP),NP,14,2,5,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Midvale City Council 3,midvale,Council,3,,PAUL HUNT (NP),NP,247,1,5,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Midvale City Council 3,midvale,Council,3,,ALAN C ANDERSON (NP),NP,209,2,5,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Midvale City Council 3,midvale,Council,3,,WRITE-IN (NP),NP,6,3,5,false,2011-11-08-municipal-general-sovc.xlsx
2011,municipal general,Murray City Council 1,murray,Council,1,,DAVID NICPONSKI (NP),NP,471,1,12,false,2011-11-08-municipal-general-sovc.xlsx
