year,election_type,office,district,contest,contest_verbatim,n_seats,n_candidates,voting_method,total_votes,total_first_choice_votes,winner,winner_votes,winner_pct,runner_up,runner_up_votes,margin_votes,margin_pct,registered_voters,ballots_cast,turnout_pct,uncontested,suppressed_precincts,note,source_file
2018,general,Council,4,Council 4,COUNTY COUNCIL DISTRICT #4,1,3,plurality,84775,,ANN GRANATO,51225,0.6042,MICHELLE QUIST,29761,21464,0.2532,102692,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2018-11-06-general-election-sovc.xlsx
2018,general,Council,5,Council 5,COUNTY COUNCIL DISTRICT #5,1,2,plurality,68378,,STEVEN L. DEBRY,43593,0.6375,PAMELA BERRY,24785,18808,0.2751,93254,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2018-11-06-general-election-sovc.xlsx
2018,general,Council,At-Large C,Council At-Large C,COUNTY COUNCIL AT LARGE C,1,4,plurality,396891,,JIM BRADLEY,222507,0.5606,SOPHIA M. DICARO,173499,49008,0.1235,517444,,,false,0,3 of 4 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2018-11-06-general-election-sovc.xlsx
2018,general,District Attorney,,District Attorney,DISTRICT ATTORNEY,1,2,plurality,406869,,SIM GILL,226554,0.5568,NATHAN EVERSHED,180315,46239,0.1136,517444,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2018-11-06-general-election-sovc.xlsx
2018,general,Recorder,,Recorder,RECORDER,1,2,plurality,388492,,RASHELLE HOBBS,202930,0.5224,ADAM S. GARDINER,185562,17368,0.0447,517444,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2018-11-06-general-election-sovc.xlsx
2018,general,Sheriff,,Sheriff,SHERIFF,1,2,plurality,402934,,ROSIE RIVERA,240256,0.5963,JUSTIN HOYAL,162678,77578,0.1925,517444,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2018-11-06-general-election-sovc.xlsx
2020,general,Assessor,,Assessor,ASSESSOR,1,2,plurality,503887,,CHRIS STAVROS,254987,0.5060,JENNIFER FRESQUES,248900,6087,0.0121,610218,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2020-11-03-general-election-sovc.xlsx
2020,general,Council,2,Council 2,COUNTY COUNCIL DISTRICT #2,1,2,plurality,79238,,DAVE ALVORD,44227,0.5582,DEBORAH L. GATRELL,35011,9216,0.1163,96939,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2020-11-03-general-election-sovc.xlsx
2020,general,Council,4,Council 4,COUNTY COUNCIL DISTRICT #4,1,1,plurality,78756,,ANN GRANATO,78756,1.0000,,,,,113897,,,true,0,single candidate on the canvass (unopposed); n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2020-11-03-general-election-sovc.xlsx
2020,general,Council,6,Council 6,COUNTY COUNCIL DISTRICT #6,1,4,plurality,95173,,DEA THEODORE,52344,0.5500,TERRI TAPP HRECHKOSY,42642,9702,0.1019,113247,,,false,0,3 of 4 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2020-11-03-general-election-sovc.xlsx
2020,general,Council,At-Large A,Council At-Large A,COUNTY COUNCIL AT LARGE 'A',1,2,plurality,509133,,LAURIE STRINGHAM,255161,0.5012,SHIREEN GHORBANI,253972,1189,0.0023,610218,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2020-11-03-general-election-sovc.xlsx
2020,general,Mayor,,Mayor,COUNTY MAYOR,1,3,plurality,527651,,JENNY WILSON,273746,0.5188,TRENT STAGGS,236283,37463,0.0710,610218,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2020-11-03-general-election-sovc.xlsx
2020,general,Recorder,,Recorder,RECORDER,1,2,plurality,500311,,RASHELLE HOBBS,254477,0.5086,ERIN PRESTON,245834,8643,0.0173,610218,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2020-11-03-general-election-sovc.xlsx
2020,general,Surveyor,,Surveyor,SURVEYOR,1,1,plurality,388784,,REID DEMMAN,388784,1.0000,,,,,610218,,,true,0,single candidate on the canvass (unopposed); n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2020-11-03-general-election-sovc.xlsx
2020,general,Treasurer,,Treasurer,TREASURER,1,2,plurality,502996,,K. WAYNE CUSHING,264671,0.5262,MICHAEL MCDONALD,238325,26346,0.0524,610218,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2020-11-03-general-election-sovc.xlsx
2020,primary,Council,2,Council 2,COUNTY COUNCIL DISTRICT #2 (REP),1,2,plurality,21145,,DAVE ALVORD,11270,0.5330,FRED C. COX,9875,1395,0.0660,50512,,,false,0,"PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2020-06-30-primary-sovc.xls
2020,primary,Council,6,Council 6,COUNTY COUNCIL DISTRICT #6 (DEM),1,2,plurality,7825,,TERRI TAPP HRECHKOSY,4369,0.5583,AARON DEKEYZER,3456,913,0.1167,34525,,,false,0,"PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2020-06-30-primary-sovc.xls
2020,primary,Council,6,Council 6,COUNTY COUNCIL DISTRICT #6 (REP),1,2,plurality,30435,,DEA THEODORE,16926,0.5561,MAX BURDICK,13509,3417,0.1123,65034,,,false,0,"PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2020-06-30-primary-sovc.xls
2022,general,Auditor,,Auditor,COUNTY AUDITOR,1,2,plurality,340059,,CHRIS HARDING (REP),190687,0.5607,DAVID M. MUIR (UUP),149372,41315,0.1215,591999,384564,0.6496,false,0,,statementofvotescastrpt-11-22-2022.xlsx
2022,general,Clerk,,Clerk,COUNTY CLERK,1,2,plurality,365172,,LANNIE CHAPMAN (DEM),208744,0.5716,GOUD MARAGANI (REP),156428,52316,0.1433,591999,384564,0.6496,false,0,,statementofvotescastrpt-11-22-2022.xlsx
2022,general,Council,1,Council 1,COUNTY COUNCIL DISTRICT #1,1,2,plurality,49373,,ARLYN BRADSHAW (DEM),38981,0.7895,RICHARD D.M. BARNES (REP),10392,28589,0.5790,82430,51840,0.6289,false,0,,statementofvotescastrpt-11-22-2022.xlsx
2022,general,Council,3,Council 3,COUNTY COUNCIL DISTRICT #3,1,3,plurality,52004,,AIMEE WINDER NEWTON (REP),28109,0.5405,ASHLEY R LIEWER (DEM),21132,6977,0.1342,88017,53707,0.6102,false,0,,statementofvotescastrpt-11-22-2022.xlsx
2022,general,Council,5,Council 5,COUNTY COUNCIL DISTRICT #5,1,1,plurality,50215,,SHELDON STEWART (REP),50215,1.0000,,,,,104692,66464,0.6349,true,0,single candidate on the canvass (unopposed),statementofvotescastrpt-11-22-2022.xlsx
2022,general,Council,At-Large B,Council At-Large B,COUNTY COUNCIL AT-LARGE B,1,2,plurality,368693,,SUZANNE HARRISON (DEM),202616,0.5496,RICHARD SNELGROVE (REP),166077,36539,0.0991,591999,384564,0.6496,false,0,,statementofvotescastrpt-11-22-2022.xlsx
2022,general,District Attorney,,District Attorney,COUNTY DISTRICT ATTORNEY,1,2,plurality,371639,,SIM GILL (DEM),215015,0.5786,DANIELLE AHN (REP),156624,58391,0.1571,591999,384564,0.6496,false,0,,statementofvotescastrpt-11-22-2022.xlsx
2022,general,Sheriff,,Sheriff,COUNTY SHERIFF,1,2,plurality,371123,,ROSIE RIVERA (DEM),229928,0.6195,NICHOLAS J ROBERTS (REP),141195,88733,0.2391,591999,384564,0.6496,false,0,,statementofvotescastrpt-11-22-2022.xlsx
2022,primary,Council,5,Council 5,COUNTY COUNCIL DISTRICT 5 (REP) REP,1,2,plurality,22711,,SHELDON STEWART (REP),12838,0.5653,STEVE DEBRY (REP),9873,2965,0.1306,55502,23095,0.4161,false,43,"PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; 43 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount)",statementofvotescast.xlsx
2024,general,Assessor,,Assessor,COUNTY ASSESSOR,1,3,plurality,481681,,CHRIS STAVROS ((REP)),241190,0.5007,JOEL FROST ((DEM)),240491,699,0.0015,614719,521756,0.8488,false,43,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; 43 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount),statementofvotescastrpt-11-19-2024.xlsx
2024,general,Council,2,Council 2,COUNTY COUNCIL DISTRICT 2,1,3,plurality,72160,,CARLOS MORENO ((REP)),39171,0.5428,KATIE OLSON ((DEM)),32989,6182,0.0857,94966,77496,0.8160,false,6,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; 6 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount),statementofvotescastrpt-11-19-2024.xlsx
2024,general,Council,4,Council 4,COUNTY COUNCIL DISTRICT 4,1,4,plurality,97381,,ROSS I. ROMERO ((DEM)),60709,0.6234,ROGER A. LIVINGSTON ((REP)),32681,28028,0.2878,118748,105167,0.8856,false,4,3 of 4 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; 4 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount),statementofvotescastrpt-11-19-2024.xlsx
2024,general,Council,6,Council 6,COUNTY COUNCIL DISTRICT 6,1,3,plurality,91380,,DEA THEODORE ((REP)),48438,0.5301,ZACH ROBINSON ((DEM)),42942,5496,0.0601,114836,99273,0.8645,false,22,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; 22 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount),statementofvotescastrpt-11-19-2024.xlsx
2024,general,Council,At-Large C,Council At-Large C,COUNTY COUNCIL AT-LARGE C,1,3,plurality,483642,,NATALIE PINKNEY ((DEM)),245898,0.5084,RACHELLE MORRIS ((REP)),237744,8154,0.0169,614719,521756,0.8488,false,43,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; 43 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount),statementofvotescastrpt-11-19-2024.xlsx
2024,general,Mayor,,Mayor,COUNTY MAYOR,1,3,plurality,497552,,JENNY WILSON ((DEM)),273227,0.5491,ERIN RIDER ((REP)),224325,48902,0.0983,614719,521756,0.8488,false,43,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; 43 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount),statementofvotescastrpt-11-19-2024.xlsx
2024,general,Recorder,,Recorder,COUNTY RECORDER,1,3,plurality,483043,,RASHELLE HOBBS ((DEM)),250018,0.5176,RICHARD SNELGROVE ((REP)),233025,16993,0.0352,614719,521756,0.8488,false,43,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; 43 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount),statementofvotescastrpt-11-19-2024.xlsx
2024,general,Surveyor,,Surveyor,COUNTY SURVEYOR,1,3,plurality,479684,,BRADLEY PARK ((REP)),241667,0.5038,KENT D. SETTERBERG ((DEM)),238017,3650,0.0076,614719,521756,0.8488,false,43,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; 43 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount),statementofvotescastrpt-11-19-2024.xlsx
2024,general,Treasurer,,Treasurer,COUNTY TREASURER,1,3,plurality,481008,,SHEILA SRIVASTAVA ((DEM)),244229,0.5077,PHIL CONDER ((REP)),236779,7450,0.0155,614719,521756,0.8488,false,43,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; 43 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount),statementofvotescastrpt-11-19-2024.xlsx
2024,primary,Council,2,Council 2,COUNTY COUNCIL 2 (REP) REP,1,3,plurality,13981,,CARLOS MORENO (REP),7068,0.5055,DANIEL W. THATCHER (REP),6913,155,0.0111,36885,15313,0.4152,false,0,"2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner",statementofvotescastrpt_20240625.xlsx
2024,primary,Council,At-Large C,Council At-Large C,COUNTY COUNCIL AT LARGE C (DEM) DEM,1,3,plurality,30285,,NATALIE PINKNEY (DEM),20934,0.6912,DUSTIN GETTEL (DEM),9351,11583,0.3825,126587,30690,0.2424,false,0,"2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner",statementofvotescastrpt_20240625.xlsx
2024,primary,Council,At-Large C,Council At-Large C,COUNTY COUNCIL AT LARGE C (REP) REP,1,3,plurality,100780,,RACHELLE MORRIS (REP),58514,0.5806,MICHAEL CAREY (REP),42266,16248,0.1612,243387,114296,0.4696,false,0,"2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner",statementofvotescastrpt_20240625.xlsx
2024,primary,Surveyor,,Surveyor,COUNTY SURVEYOR (REP) REP,1,3,plurality,97334,,BRADLEY PARK (REP),54390,0.5588,BRUCE A. WILLIAMS (REP),42944,11446,0.1176,243387,114296,0.4696,false,0,"2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner",statementofvotescastrpt_20240625.xlsx
2026,primary,Council,5,Council 5,COUNTY COUNCIL DISTRICT 5 (REP) (REP),1,3,plurality,16600,,TRACI CROCKETT ((REP)),8451,0.5091,CHRIS NULL ((REP)),8149,302,0.0182,56878,16924,0.2975,false,1,"2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; 1 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount)",statementofvotescastrptvoterprivacy.xlsx
2026,primary,District Attorney,,District Attorney,COUNTY DISTRICT ATTORNEY (DEM) (DEM),1,3,plurality,65793,,SIM GILL ((DEM)),34080,0.5180,SHAWN ROBINSON ((DEM)),31713,2367,0.0360,135119,67597,0.5003,false,100,"2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; 100 precinct(s) carry '****' privacy-suppressed cells; the votes here are the workbook's own CERTIFIED contest totals (larger than the precinct sums in county_results_by_contest.csv by the suppressed amount)",statementofvotescastrptvoterprivacy.xlsx
