body_label,pmn_body_id,notice_id,event_date,notice_title,file_id,ext,filename,class
Council,5823,886193,2024-01-08,Ordinance Notice,1070971,pdf,Ordinance 2024-01-02.pdf,OTHER
Council,5823,883559,2024-01-08,Agenda,1166997,pdf,01-08-24 Approved Minutes.pdf,MINUTES
Council,5823,883559,2024-01-08,Agenda,1066599,docx,January 8^J 2024 copy.docx,OTHER
Council,5823,883059,2024-01-08,Notice of Annual Meeting Schedule,1065903,docx,2024 Meeting Dates.docx,OTHER
Council,5823,877891,2023-12-06,Ordinance Notice,1056857,pdf,Ordinance 2023-12-02.pdf,OTHER
Council,5823,875907,2023-12-06,Agenda,1060716,mp3,12-06-23 Part 1.mp3,AUDIO
Council,5823,875907,2023-12-06,Agenda,1060718,mp3,12-06-23 Part 2.mp3,AUDIO
Council,5823,875907,2023-12-06,Agenda,1060720,mp3,12-06-23 Part 3.mp3,AUDIO
Council,5823,875907,2023-12-06,Agenda,1106055,pdf,12-06-23.pdf,OTHER
Council,5823,875907,2023-12-06,Agenda,1054185,docx,December 6 2023 Agenda copy.docx,AGENDA
Council,5823,873579,2023-12-06,Notice of Public Hearing,1049947,docx,Budget Public Hearing.docx,OTHER
Council,5823,873579,2023-12-06,Notice of Public Hearing,1049949,pdf,7. - 2024 tentative budget - Kearns.pdf,OTHER
Council,5823,871669,2023-11-13,Agenda,1060692,mp3,11-13-23.mp3,AUDIO
Council,5823,871669,2023-11-13,Agenda,1106053,pdf,11-13-23.pdf,OTHER
Council,5823,871669,2023-11-13,Agenda,1046207,pdf,2024 tentative budget - Kearns.pdf,OTHER
Council,5823,871669,2023-11-13,Agenda,1046289,docx,"November 13, 2023.docx",OTHER
Council,5823,868197,2023-10-27,Ordinance Notice,1039181,pdf,Ordinance 2023-10-02.pdf,OTHER
Council,5823,868193,2023-10-27,Ordinance Notice,1039177,pdf,Ordinance 2023-10-01.pdf,OTHER
Council,5823,863927,2023-10-12,Agenda,1060694,mp3,10-12-23.mp3,AUDIO
Council,5823,863927,2023-10-12,Agenda,1106049,pdf,10-12-23.pdf,OTHER
Council,5823,863927,2023-10-12,Agenda,1031333,docx,"October 12, 2023.docx",OTHER
Council,5823,864367,2023-10-11,Municipal Election Notice,1032281,pdf,Ballot Type 15 - KRN001 - English.pdf,OTHER
Council,5823,864367,2023-10-11,Municipal Election Notice,1032283,pdf,Ballot Type 15 - KRN001 - Spanish.pdf,OTHER
Council,5823,864367,2023-10-11,Municipal Election Notice,1032285,pdf,Ballot Type 17 - KRN006 - English.pdf,OTHER
Council,5823,864367,2023-10-11,Municipal Election Notice,1032287,pdf,Ballot Type 17 - KRN006 - Spanish.pdf,OTHER
Council,5823,864367,2023-10-11,Municipal Election Notice,1032289,pdf,Ballot Type 18 - KRN009 - English.pdf,OTHER
Council,5823,864367,2023-10-11,Municipal Election Notice,1032291,pdf,Ballot Type 18 - KRN009 - Spanish.pdf,OTHER
Council,5823,864367,2023-10-11,Municipal Election Notice,1032293,pdf,Ballot Type 19 - KRN013 - English.pdf,OTHER
Council,5823,864367,2023-10-11,Municipal Election Notice,1032295,pdf,Ballot Type 19 - KRN013 - Spanish.pdf,OTHER
Council,5823,864367,2023-10-11,Municipal Election Notice,1032297,pdf,Ballot Type 20 - KRN018 - English.pdf,OTHER
Council,5823,864367,2023-10-11,Municipal Election Notice,1032299,pdf,Ballot Type 20 - KRN018 - Spanish.pdf,OTHER
Council,5823,864367,2023-10-11,Municipal Election Notice,1036003,pdf,2023 Municipal Election Notice.pdf,OTHER
Council,5823,863545,2023-10-09,Agenda,1106047,pdf,10-09-23.pdf,OTHER
Council,5823,857005,2023-09-11,Agenda,1019069,docx,"September 11, 2023.docx",OTHER
Council,5823,859575,2023-08-14,Ordinance Notice,1023405,pdf,Ordinance 2023-08-01.pdf,OTHER
Council,5823,851591,2023-08-14,Agenda,1020431,mp3,08-14-23.mp3,AUDIO
Council,5823,851591,2023-08-14,Agenda,1106043,pdf,08-14-23.pdf,OTHER
Council,5823,851591,2023-08-14,Agenda,1009429,docx,August 14 2023 copy.docx,OTHER
Council,5823,844447,2023-07-10,Agenda,1106041,pdf,07-10-23.pdf,OTHER
Council,5823,844447,2023-07-10,Agenda,997239,docx,"July 10, 2023.docx",OTHER
Council,5823,842567,2023-06-12,Ordinance Notice,993887,pdf,Ordinance 2023-06-01.pdf,OTHER
Council,5823,839169,2023-06-12,Agenda,990741,mp3,06-12-23.mp3,AUDIO
Council,5823,839169,2023-06-12,Agenda,1106039,pdf,06-12-23.pdf,OTHER
Council,5823,839169,2023-06-12,Agenda,988037,docx,June 12 2023 copy.docx,OTHER
Council,5823,832005,2023-05-12,Agenda,983955,mp3,05-12-23.mp3,AUDIO
Council,5823,832005,2023-05-12,Agenda,1106027,pdf,05-12-23.pdf,OTHER
Council,5823,832005,2023-05-12,Agenda,976301,docx,May 12 2023.docx,OTHER
Council,5823,832343,2023-05-08,Ordinance Notice,977113,pdf,Ordinance 2023-05-01.pdf,OTHER
Council,5823,831001,2023-05-08,Agenda,974707,docx,May 8 2023.docx,OTHER
Council,5823,829843,2023-05-02,2023 Municipal Election Notice,972725,pdf,2023 Kearns Metro Township Election Notice.pdf,OTHER
Council,5823,825968,2023-04-18,Agenda,966987,pdf,Kearns Council_Title18_19_StaffReport_wAttachments.pdf,STAFF_REPORT
Council,5823,825968,2023-04-18,Agenda,1106029,pdf,04-18-23.pdf,OTHER
Council,5823,825968,2023-04-18,Agenda,966938,docx,April 18 2023 copy.docx,OTHER
Council,5823,824191,2023-04-10,Agenda,1106031,pdf,04-10-23.pdf,OTHER
Council,5823,824191,2023-04-10,Agenda,963763,docx,April 10 2023.docx,OTHER
Council,5823,819793,2023-03-20,Agenda,955693,pdf,03-20-23.pdf,OTHER
Council,5823,818776,2023-03-13,Agenda,1106035,pdf,03-13-23.pdf,OTHER
Council,5823,818776,2023-03-13,Agenda,953934,docx,March 13 2023.docx,OTHER
Council,5823,812733,2023-02-13,Agenda,960503,pdf,02-13-23.pdf,OTHER
Council,5823,812733,2023-02-13,Agenda,1106037,pdf,02-13-23.pdf,OTHER
Council,5823,812733,2023-02-13,Agenda,942797,docx,February 13 2023.docx,OTHER
Council,5823,804369,2023-01-09,Agenda,950393,pdf,01-09-23.pdf,OTHER
Council,5823,804369,2023-01-09,Agenda,928341,pdf,January 9 2023 Agenda copy.pdf,AGENDA
Council,5823,795229,2022-11-28,Notice,914011,pdf,2023 Proposed Budget - Kearns.pdf,OTHER
Council,5823,795229,2022-11-28,Notice,914013,pdf,Notice for Kearns 2022 Budget Hearing (KE033-001) 4892-0451-4366 v.1 (1) (1).pdf,OTHER
Council,5823,798507,2022-11-28,Ordinance Notice,919139,pdf,Ordinance 2022-11-02.pdf,OTHER
Council,5823,796489,2022-11-28,Agenda,916031,docx,November 28 Agenda.docx,AGENDA
Council,5823,796489,2022-11-28,Agenda,916033,pdf,2022 Budget Amendments - Kearns.pdf,OTHER
Council,5823,796489,2022-11-28,Agenda,916035,pdf,2023 Proposed Budget - Kearns.pdf,OTHER
Council,5823,796489,2022-11-28,Agenda,916037,docx,KE033-001 - 2023 Kearns Fee Schedule Resolution (11-16-2022) 4867-1199-8466 v.4(1).docx,OTHER
Council,5823,793979,2022-11-14,Agenda,911751,pdf,2022 Budget Amendments - Kearns.pdf,OTHER
Council,5823,793979,2022-11-14,Agenda,929949,pdf,11-14-22.pdf,OTHER
Council,5823,793979,2022-11-14,Agenda,950395,pdf,11-14-22.pdf,OTHER
Council,5823,793979,2022-11-14,Agenda,911749,pdf,2023 Proposed Budget - Kearns.pdf,OTHER
Council,5823,793979,2022-11-14,Agenda,911739,docx,November 14^J 2022 Agenda copy copy copy copy copy copy.docx,AGENDA
Council,5823,786493,2022-10-10,Agenda,917023,pdf,10-10-22.pdf,OTHER
Council,5823,786493,2022-10-10,Agenda,898985,docx,October 10 2022 Agenda.docx,AGENDA
Council,5823,784413,2022-09-27,Ordinance Notice,895917,pdf,Ordinance 2022-09-01.pdf,OTHER
Council,5823,783721,2022-09-27,Agenda,899361,pdf,09-27-22.pdf,OTHER
Council,5823,783721,2022-09-27,Agenda,896311,pdf,Adopting Ordinance for Kearns MIH 2022.pdf,OTHER
Council,5823,783721,2022-09-27,Agenda,896317,docx,C.O.P. Sergeant Proposal.docx,OTHER
Council,5823,780457,2022-09-12,Agenda,899363,pdf,09-12-22.pdf,OTHER
Council,5823,780457,2022-09-12,Agenda,889971,pdf,UPD C.O.P. Sergeant Proposal.pdf,OTHER
Council,5823,780457,2022-09-12,Agenda,889973,pdf,UPD Stats.pdf,OTHER
Council,5823,780457,2022-09-12,Agenda,889975,pdf,Resolution 2022-09-01.pdf,OTHER
Council,5823,780457,2022-09-12,Agenda,889201,pdf,September 12 Agenda.pdf,AGENDA
Council,5823,767969,2022-07-11,Agenda,889977,pdf,07-11-22.pdf,OTHER
Council,5823,767969,2022-07-11,Agenda,868137,docx,july 11^J 2022 Agenda copy.docx,AGENDA
Council,5823,762259,2022-06-13,Agenda,868647,pdf,06-13-22.pdf,OTHER
Council,5823,762259,2022-06-13,Agenda,858759,docx,June 13 2022 Agenda.docx,AGENDA
Council,5823,754191,2022-05-09,Agenda,860109,pdf,05-09-22.pdf,OTHER
Council,5823,754191,2022-05-09,Agenda,846245,pdf,KearnsCouncil_MEMOwAttachments_WarehouseDistrict_May2022.pdf,OTHER
Council,5823,754191,2022-05-09,Agenda,845561,docx,May 9 2022 Agenda.docx,AGENDA
Council,5823,747491,2022-04-11,Agenda,846223,pdf,04-11-22.pdf,OTHER
Council,5823,741989,2022-03-14,Agenda,841321,docx,03-14-22.docx,OTHER
Council,5823,741989,2022-03-14,Agenda,824359,docx,"March 14, 2022 Agenda.docx",AGENDA
Council,5823,736969,2022-02-14,Ordinance Notice,817027,pdf,Ordinance 2022-02-03.pdf,OTHER
Council,5823,736963,2022-02-14,Ordinance Notice,817029,pdf,Ordinance 2022-02-02.pdf,OTHER
Council,5823,733393,2022-02-14,Notice,841013,mp3,02-14-22.mp3,AUDIO
Council,5823,733393,2022-02-14,Notice,841011,pdf,02-14-22.pdf,OTHER
Council,5823,733393,2022-02-14,Notice,809635,pdf,Kearns-Public Hearing NoticeStreetVacation NSB edits 4884-5269-2236 v.1.pdf,NOTICE
Council,5823,733393,2022-02-14,Notice,809637,pdf,RWD2021-497_Petition to Vacate (002).pdf,OTHER
Council,5823,733393,2022-02-14,Notice,813411,docx,"February 14, 2022.docx",OTHER
Council,5823,736959,2022-02-14,Ordinance Notice,815803,pdf,Ordinance 2022-02-01.pdf,OTHER
Council,5823,727177,2022-01-10,Agenda,799857,mp3,01-10-22.mp3,AUDIO
Council,5823,727177,2022-01-10,Agenda,841005,pdf,01-10-22.pdf,OTHER
Council,5823,727177,2022-01-10,Agenda,798659,docx,January 10 2022.docx,OTHER
Council,5823,716225,2021-11-22,Public Notice,793913,mp3,11-22-21.mp3,AUDIO
Council,5823,716225,2021-11-22,Public Notice,841003,pdf,11-22-21.pdf,OTHER
Council,5823,716225,2021-11-22,Public Notice,781907,pdf,Budget Public Hearing Notice (2021-10-22) (KE033-001) .pdf,NOTICE
Council,5823,716225,2021-11-22,Public Notice,781909,pdf,Kearns 2022 Budget for presentaion.pdf,OTHER
Council,5823,716225,2021-11-22,Public Notice,781911,pdf,Budget AdjustmentKEARNS CARES2 fund budget final.pdf,OTHER
Council,5823,716225,2021-11-22,Public Notice,785733,docx,November 22 Public Hearing.docx,OTHER
Council,5823,717747,2021-11-16,Notice,841001,mp3,11-16-21.mp3,AUDIO
Council,5823,717747,2021-11-16,Notice,840999,pdf,11-16-21 Board of Canvassers.pdf,OTHER
Council,5823,717747,2021-11-16,Notice,784913,pdf,2021 Board of Canvassers.pdf,OTHER
Council,5823,716389,2021-11-16,Agenda,784931,mp3,11-16-21.mp3,AUDIO
Council,5823,716389,2021-11-16,Agenda,782255,docx,Board of Canvassers 2021.docx,OTHER
Council,5823,714527,2021-11-08,Agenda,779855,mp3,11-08-21.mp3,AUDIO
Council,5823,714527,2021-11-08,Agenda,840997,pdf,11-08-21.pdf,OTHER
Council,5823,714527,2021-11-08,Agenda,779259,docx,November 8 Agenda.docx,AGENDA
Council,5823,714527,2021-11-08,Agenda,779261,pdf,Kearns 2022 Budget for presentaion.pdf,OTHER
Council,5823,708213,2021-10-11,Agenda,840995,pdf,10-11-21.pdf,OTHER
Council,5823,708213,2021-10-11,Agenda,768877,docx,October 11 Agenda.docx,AGENDA
Council,5823,701987,2021-09-13,Agenda,759357,mp3,09-13-21.mp3,AUDIO
Council,5823,701987,2021-09-13,Agenda,769527,pdf,09-13-21.pdf,OTHER
Council,5823,701987,2021-09-13,Agenda,758336,docx,September 13 Agenda.docx,AGENDA
Council,5823,704633,2021-09-13,Notice,762591,pdf,Resolution 21-09-01.pdf,OTHER
Council,5823,704631,2021-09-13,Notice,762589,pdf,Ordinance 2021-09-01.pdf,OTHER
Council,5823,697255,2021-08-18,Notice,750339,pdf,Ordinance 2021-08-03.pdf,OTHER
Council,5823,696561,2021-08-16,Agenda,759363,pdf,08-16-21.pdf,OTHER
Council,5823,696561,2021-08-16,Agenda,749413,docx,August 16 Special Meeting.docx,OTHER
Council,5823,695041,2021-08-16,Public Notice,759361,pdf,08-16-21.pdf,OTHER
Council,5823,695041,2021-08-16,Public Notice,746869,docx,Notice of Public Hearing to Consider Compensation Ordinance (2021-07-30) (KE033-001) 4833-1245-5154 v.3.docx,NOTICE
Council,5823,694969,2021-08-09,Agenda,759367,pdf,08-09-21.pdf,OTHER
Council,5823,694969,2021-08-09,Agenda,746787,docx,August 9 Agenda.docx,AGENDA
Council,5823,689671,2021-07-12,Agenda,739205,mp3,07-12-21.mp3,AUDIO
Council,5823,689671,2021-07-12,Agenda,759369,pdf,07-12-21.pdf,OTHER
Council,5823,689671,2021-07-12,Agenda,738643,docx,July 12 Agenda.docx,AGENDA
Council,5823,687039,2021-06-29,Agenda,735763,mp3,06-29-21.mp3,AUDIO
Council,5823,687039,2021-06-29,Agenda,739211,pdf,06-29-21.pdf,OTHER
Council,5823,686611,2021-06-24,Agenda,734297,mp3,06-24-21.mp3,AUDIO
Council,5823,686611,2021-06-24,Agenda,739209,pdf,06-24-21.pdf,OTHER
Council,5823,686611,2021-06-24,Agenda,733943,docx,June 24 Agenda.docx,AGENDA
Council,5823,684241,2021-06-14,Agenda,730877,mp3,06-14-21.mp3,AUDIO
Council,5823,684241,2021-06-14,Agenda,739207,pdf,06-14-21.pdf,OTHER
Council,5823,684241,2021-06-14,Agenda,729673,docx,June 14 Agenda.docx,AGENDA
Council,5823,684241,2021-06-14,Agenda,740353,pdf,Ordinance 2021-06-01 (1).pdf,OTHER
Council,5823,682893,2021-06-08,2021 Kearns Metro Township Candidates,727509,pdf,2021 Metro Township Candidates.pdf,OTHER
Council,5823,675203,2021-05-10,Agenda,717531,mp3,05-10-21 Part 1.mp3,AUDIO
Council,5823,675203,2021-05-10,Agenda,734303,pdf,05-10-21.pdf,OTHER
Council,5823,675203,2021-05-10,Agenda,715463,docx,May 10 Agenda.docx,AGENDA
Council,5823,669241,2021-04-12,Agenda,706599,mp3,04-12-21 part 1.mp3,AUDIO
Council,5823,669241,2021-04-12,Agenda,717601,pdf,04-12-21.pdf,OTHER
Council,5823,669241,2021-04-12,Agenda,705943,docx,April 12 Agenda.docx,AGENDA
Council,5823,666921,2021-03-30,Agenda,702347,mp3,03-30-21.mp3,AUDIO
Council,5823,666921,2021-03-30,Agenda,717599,pdf,03-30-21.pdf,OTHER
Council,5823,666921,2021-03-30,Agenda,701873,docx,March 30 Special Meeting.docx,OTHER
Council,5823,662493,2021-03-08,Agenda,706925,pdf,03-08-21.pdf,OTHER
Council,5823,662493,2021-03-08,Agenda,693815,docx,March 8 Agenda.docx,AGENDA
Council,5823,659703,2021-02-22,Agenda,717579,pdf,02-22-21.pdf,OTHER
Council,5823,659703,2021-02-22,Agenda,689049,docx,February 22 2021.docx,OTHER
Council,5823,656503,2021-02-08,Agenda,684773,mp3,02-08-21 Part 2.mp3,AUDIO
Council,5823,656503,2021-02-08,Agenda,695135,pdf,02-08-21.pdf,OTHER
Council,5823,656503,2021-02-08,Agenda,683965,docx,February 8 2021.docx,OTHER
Council,5823,650253,2021-01-11,Agenda,684785,pdf,01-11-21.pdf,OTHER
Council,5823,650253,2021-01-11,Agenda,673827,docx,"January 11, 2021.docx",OTHER
Council,5823,650253,2021-01-11,Agenda,673829,docx,GR022-003 - Kearns Residential Density Ordinance (12-1-2020) 4838-5501-7171.docx,OTHER
Council,5823,650253,2021-01-11,Agenda,673831,pdf,2021 Meeting Dates.pdf,OTHER
Council,5823,647883,2020-12-28,Agenda,684781,pdf,12-28-20.pdf,OTHER
Council,5823,647883,2020-12-28,Agenda,670415,docx,December 28 Agenda.docx,AGENDA
Council,5823,644027,2020-12-03,Agenda,684777,pdf,12-03-20.pdf,OTHER
Council,5823,644027,2020-12-03,Agenda,663783,docx,Kearns Metro Township Council - Continued Los Coyotes Hearing Agenda and Notice for 12-3-2020 4812-2198-5235 v.1((Unsaved-12_2_2020 3_56_13 PM)).docx,AGENDA
Council,5823,643123,2020-11-30,Agenda,669843,mp3,11-30-20.mp3,AUDIO
Council,5823,643123,2020-11-30,Agenda,674507,pdf,11-30-20.pdf,OTHER
Council,5823,643123,2020-11-30,Agenda,662221,docx,Business Licence Hearing Agenda and Notice (11-30-2020).docx,AGENDA
Council,5823,641511,2020-11-25,Public Hearing,669837,mp3,11-25-20.mp3,AUDIO
Council,5823,641511,2020-11-25,Public Hearing,674505,pdf,11-25-20.pdf,OTHER
Council,5823,642761,2020-11-25,Agenda,674509,pdf,11-25-20.pdf,OTHER
Council,5823,642761,2020-11-25,Agenda,661741,pdf,Kearns Tentative 2021 Budget.pdf,OTHER
Council,5823,642761,2020-11-25,Agenda,661739,docx,November 25 Public Hearing.docx,OTHER
Council,5823,641833,2020-11-19,Agenda,674503,pdf,11-19-20.pdf,OTHER
Council,5823,641833,2020-11-19,Agenda,660001,docx,November 19 Agenda.docx,AGENDA
Council,5823,640929,2020-11-17,Agenda,658619,docx,Business License Meeting.docx,OTHER
Council,5823,639409,2020-11-10,Agenda,674501,pdf,11-10-20.pdf,OTHER
Council,5823,639409,2020-11-10,Agenda,656255,docx,November 10 Agenda.docx,AGENDA
Council,5823,636081,2020-10-22,Agenda,669823,mp3,10-22-20.mp3,AUDIO
Council,5823,636081,2020-10-22,Agenda,674499,pdf,10-22-20.pdf,OTHER
Council,5823,636081,2020-10-22,Agenda,650399,docx,October 22 Special Meeting.docx,OTHER
Council,5823,634025,2020-10-12,Agenda,674497,pdf,10-12-20.pdf,OTHER
Council,5823,634025,2020-10-12,Agenda,647131,docx,October 12 Agenda.docx,AGENDA
Council,5823,628673,2020-09-14,Agenda,647497,mp3,09-14-20.mp3,AUDIO
Council,5823,628673,2020-09-14,Agenda,674493,pdf,09-14-20.pdf,OTHER
Council,5823,628673,2020-09-14,Agenda,638103,docx,September 14 Agenda.docx,AGENDA
Council,5823,620183,2020-08-10,Notice,627535,mp3,08-10-20.mp3,AUDIO
Council,5823,620183,2020-08-10,Notice,674495,pdf,08-10-20.pdf,OTHER
Council,5823,620183,2020-08-10,Notice,625037,pdf,Kearns Condtional Use Ordinance Changes (7-30-2020).pdf,OTHER
Council,5823,620183,2020-08-10,Notice,625039,pdf,Public Notice for CUD and ADU Ordinance Public Hearings on 8-10-20.pdf,OTHER
Council,5823,620183,2020-08-10,Notice,627079,docx,August 10 Agenda.docx,AGENDA
Council,5823,618077,2020-07-21,Agenda,627537,pdf,07-21-20.pdf,OTHER
Council,5823,618077,2020-07-21,Agenda,621869,docx,July 21 Special Meeting.docx,OTHER
Council,5823,616753,2020-07-13,Agenda,619765,mp3,07-13-20.mp3,AUDIO
Council,5823,616753,2020-07-13,Agenda,619767,pdf,05-20-20.pdf,OTHER
Council,5823,616753,2020-07-13,Agenda,619769,pdf,06-08-20.pdf,OTHER
Council,5823,616753,2020-07-13,Agenda,619771,pdf,06-25-20.pdf,OTHER
Council,5823,616753,2020-07-13,Agenda,627539,pdf,07-13-20.pdf,OTHER
Council,5823,616753,2020-07-13,Agenda,619191,docx,July 13 agenda.docx,AGENDA
Council,5823,609795,2020-06-08,Agenda,608177,docx,June 8 meeting agenda.docx,AGENDA
Council,5823,606251,2020-05-20,Agenda,602527,docx,May 20 Special Meeting.docx,OTHER
Council,5823,603911,2020-05-11,Agenda,612047,pdf,05-11-20.pdf,OTHER
Council,5823,597941,2020-04-06,Agenda,612049,pdf,04-06-20.pdf,OTHER
Council,5823,597941,2020-04-06,Agenda,589283,docx,April 6  meeting agenda.docx,AGENDA
Council,5823,598043,2020-04-04,Emergency Declaration,589483,pdf,KE033-001 - Emergency Declaration March 2020 Earthquake (4-4-2020) 4851-9396-8057 v.2.pdf,OTHER
Council,5823,594895,2020-03-14,Emergency Declaration,585163,pdf,Kearns - Mayor Bush Statement on COVID-19 Declaration of Local Public Health Emergency (3-14-2020) 4824-2546-1431 v.3.pdf,OTHER
Council,5823,594895,2020-03-14,Emergency Declaration,585165,pdf,KE033-001 - Emergency Declaration COVID-19 (3-14-2020) 4845-8690-4247 v.1.pdf,OTHER
Council,5823,593451,2020-03-10,Agenda,612053,pdf,03-10-20.pdf,OTHER
Council,5823,590425,2020-02-24,Agenda,612057,pdf,02-24-20.pdf,OTHER
Council,5823,590425,2020-02-24,Agenda,578489,docx,KE033-001 - Kearns Business License Revisions (2-21-2020).docx,OTHER
Council,5823,590425,2020-02-24,Agenda,578491,docx,KE033-001 - Ordinance Amending Kearns Planning Commission Bylaws (2-21-2020) 4847-2743-4677 v.1.docx,OTHER
Council,5823,590425,2020-02-24,Agenda,578493,docx,Kearns Temporary Land Use Regulation (2020-02-12).docx,OTHER
Council,5823,590425,2020-02-24,Agenda,578495,docx,Resolution Template approving Revised UFA Interlocal - Kearns (1-22-2020) 4811-0690-5522 v.1.docx,OTHER
Council,5823,590425,2020-02-24,Agenda,579295,pdf,Moratorium.pdf,OTHER
Council,5823,588151,2020-02-24,Public Hearing,574795,docx,Kearns Metro Township Council - Public Meeting Notice - Temporary Moratorium (2020-02-12) (002).docx,OTHER
Council,5823,588151,2020-02-24,Public Hearing,576101,docx,Draft Temporary Land Use Regulation (2020-02-12) (KE033-001) TRACKED.docx,OTHER
Council,5823,588151,2020-02-24,Public Hearing,576103,docx,Kearns Metro Township Council - Public Meeting Notice - Temporary Moratorium (2020-02-12) (002) 4832-4187-7428 v.1.docx,OTHER
Council,5823,588151,2020-02-24,Public Hearing,576105,docx,Kearns Temporary Land Use Regulation (2020-02-12).docx,OTHER
Council,5823,581551,2020-01-13,Agenda,566552,mp3,01-13-20 Public Meeting.mp3,AUDIO
Council,5823,581551,2020-01-13,Agenda,566554,mp3,01-13-20 Staff Meeting.mp3,AUDIO
Council,5823,581551,2020-01-13,Agenda,612061,pdf,01-13-20.pdf,OTHER
Council,5823,581551,2020-01-13,Agenda,564329,docx,January 13 meeting agenda.docx,AGENDA
Council,5823,576543,2019-12-20,Public Hearing,568069,pdf,12-20-19.pdf,OTHER
Council,5823,576543,2019-12-20,Public Hearing,558965,docx,December 20 2019 Budget Hearing.docx,OTHER
Council,5823,576543,2019-12-20,Public Hearing,558967,pdf,ZZ.....  Kearns Budget DOCUMENT  2020.pdf,OTHER
Council,5823,575495,2019-12-09,Agenda,568073,pdf,12-9-19.pdf,OTHER
Council,5823,575495,2019-12-09,Agenda,556075,docx,December 9  meeting agenda.docx,AGENDA
Council,5823,569055,2019-11-19,Public Notice,568077,pdf,11-19-19 Special Meeting.pdf,OTHER
Council,5823,569055,2019-11-19,Public Notice,546941,pdf,191119_KearnsMTC_Agenda.pdf,AGENDA
Council,5823,569055,2019-11-19,Public Notice,549721,docx,Special Meeting.docx,OTHER
Council,5823,571157,2019-11-19,Board of Canvassers,568083,pdf,11-19-19 Board of Canvassers.pdf,OTHER
Council,5823,571157,2019-11-19,Board of Canvassers,549723,docx,Board of Canvassers Meeting.docx,OTHER
Council,5823,569109,2019-11-12,Agenda,568087,pdf,11-12-19.pdf,OTHER
Council,5823,569109,2019-11-12,Agenda,547007,docx,November 12 meeting agenda.docx,AGENDA
Council,5823,569109,2019-11-12,Agenda,547009,docx,Montoya Website Notice of Hearing on Cost Report.docx,OTHER
Council,5823,568431,2019-11-12,Public Notice,546109,docx,Montoya Website Notice of Hearing on Cost Report.docx,OTHER
Council,5823,564259,2019-10-14,Agenda,568091,pdf,10-14-19.pdf,OTHER
Council,5823,564259,2019-10-14,Agenda,539517,docx,October 7 Kearns Agenda.docx,AGENDA
Council,5823,562647,2019-10-07,Agenda,537197,docx,October 7 Kearns Agenda.docx,AGENDA
Council,5823,560049,2019-09-23,Agenda,568093,pdf,09-23-19.pdf,OTHER
Council,5823,560049,2019-09-23,Agenda,532765,docx,Kearns September Special Meeting.docx,OTHER
Council,5823,556999,2019-09-09,Agenda,568095,pdf,09-09-19.pdf,OTHER
Council,5823,556999,2019-09-09,Agenda,528387,docx,September 2019 agenda Kearns.docx,AGENDA
Council,5823,551339,2019-08-12,Agenda,568097,pdf,08-12-19.pdf,OTHER
Council,5823,551339,2019-08-12,Agenda,519221,docx,August 2019 agenda Kearns.docx,AGENDA
Council,5823,548069,2019-07-22,Agenda,522701,pdf,07-22-19.pdf,OTHER
Council,5823,546695,2019-07-22,Public Hearing,511747,docx,KE033-001 - Abatement Process Adopting Resolution (6-13-2019) 4.._.docx,OTHER
Council,5823,546695,2019-07-22,Public Hearing,511749,docx,KE033-001 -Administrative Abatement Ordinance (7-11-2019) 4849-1401-1548 v.1.docx,OTHER
Council,5823,545381,2019-07-08,Agenda,522699,pdf,07-08-19.pdf,OTHER
Council,5823,545381,2019-07-08,Agenda,509955,docx,July 2019 agenda Kearns.docx,AGENDA
Council,5823,539651,2019-06-10,Agenda,522697,pdf,06-10-19.pdf,OTHER
Council,5823,539651,2019-06-10,Agenda,502073,docx,June 2019 agenda Kearns.docx,AGENDA
Council,5823,533835,2019-05-13,Agenda,522695,pdf,05-13-19.pdf,OTHER
Council,5823,533835,2019-05-13,Agenda,493817,docx,May 2019 agenda Kearns.docx,AGENDA
Council,5823,529747,2019-04-23,Election Notice,488509,docx,2019 Metro Township Candidate Filing Notice KEARNS.docx,OTHER
Council,5823,526263,2019-04-08,Agenda,522693,pdf,04-08-19.pdf,OTHER
Council,5823,526263,2019-04-08,Agenda,483645,docx,April 2019 agenda Kearns.docx,AGENDA
Council,5823,520589,2019-03-11,Agenda,522691,pdf,03-11-19.pdf,OTHER
Council,5823,520589,2019-03-11,Agenda,475683,docx,March 2019 agenda Kearns.docx,AGENDA
Council,5823,514615,2019-02-11,Agenda,522689,pdf,02-11-19.pdf,OTHER
Council,5823,514615,2019-02-11,Agenda,466317,docx,February 2019 agenda Kearns.docx,AGENDA
Council,5823,509371,2019-01-14,Agenda,466811,pdf,01-14-19.pdf,OTHER
Council,5823,509371,2019-01-14,Agenda,458841,docx,January 2019 agenda Kearns.docx,AGENDA
Council,5823,504553,2018-12-17,Agenda,466813,pdf,12-17-18.pdf,OTHER
Council,5823,504553,2018-12-17,Agenda,452749,docx,public hearing agenda.docx,AGENDA
Council,5823,502945,2018-12-10,Agenda,450787,docx,December agenda Kearns.docx,AGENDA
Council,5823,502943,2018-12-07,2019 Proposed Budget,450783,pdf,2019 Kearns Expense Budget Revised Format (1).pdf,OTHER
Council,5823,502943,2018-12-07,2019 Proposed Budget,450785,pdf,2019 Kearns Revenue Budget Revised Format (1).pdf,OTHER
Council,5823,497667,2018-11-13,Agenda,459639,pdf,11-13-18.pdf,OTHER
Council,5823,497667,2018-11-13,Agenda,442883,docx,November agenda Kearns.docx,AGENDA
