candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Jared V. Peterson,Council,2025,2025,,statement,3892.62,334.65,,,,,,,,,0.00,0,0,raw/2025/kjwbuut4_jared-peterson-5th-report.pdf,kjwbuut4_jared-peterson-5th-report,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Jared V. Peterson,Council,2025,2025,,statement,2834.00,1856.27,,,,,,,,,0.00,0,0,raw/2025/lj4czmvb_jared-peterson.pdf,lj4czmvb_jared-peterson,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Jared V. Peterson,Council,2025,2025,,statement,200.00,7372.79,,,,,,,,,0.00,0,0,raw/2025/rk3mp1el_jared-peterson-general-report.pdf,rk3mp1el_jared-peterson-general-report,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Jared V. Peterson,Council,2025,2025,,statement,9233.49,4048.28,,,,,,,,,0.00,0,0,raw/2025/zgkgevti_jared-peterson-28-day-report.pdf,zgkgevti_jared-peterson-28-day-report,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization),
Jordan M. Hutchinson,Council,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/04hpvyvv_hutchinson-full-report.pdf,04hpvyvv_hutchinson-full-report,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Jordan M. Hutchinson,Council,2025,2025,,statement,2635.00,3987.36,,,,,,,,,0.00,0,0,raw/2025/qibadmnx_jordan-hutchinson-final-financial-disclosure.pdf,qibadmnx_jordan-hutchinson-final-financial-disclosure,low,incremental(per-period); totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Jordan M. Hutchinson,Council,2025,2025,,statement,13388.40,5106.95,,,,,,,,,0.00,0,0,raw/2025/tu4d1jnh_jordan-m-hutchinson.pdf,tu4d1jnh_jordan-m-hutchinson,low,incremental(per-period); totals-only(no itemization); totals-only(no itemization),
Kenneth Glade,Council,2025,2025,,statement,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025/epzdqr5o_casey-glade-final-financial-disclosure.pdf,epzdqr5o_casey-glade-final-financial-disclosure,high,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Kenneth Glade,Council,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/tsqbcbiw_kenneth-glade.pdf,tsqbcbiw_kenneth-glade,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Kenneth Glade,Council,2025,2025,,statement,80.57,0.00,,,,0.00,,True,,0.00,0.00,0,0,raw/2025/yjippbcb_glade-full-report.pdf,yjippbcb_glade-full-report,low,incremental(per-period); totals-only(no itemization),
Paige Albrecht,Mayor,2025,2025,,statement,1880.00,2557.94,,,1880.00,2557.94,True,True,0.00,0.00,0.00,10,10,raw/2025/g10dlsmf_paige-albrecht-general-report.pdf,g10dlsmf_paige-albrecht-general-report,high,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Paige Albrecht,Mayor,2025,2025,,statement,7330.50,4314.26,,,7310.50,4314.26,False,True,-20.00,0.00,0.00,52,5,raw/2025/izbbd2bf_paige-albrecht.pdf,izbbd2bf_paige-albrecht,low,incremental(per-period); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Paige Albrecht,Mayor,2025,2025,,statement,7310.50,4314.26,,,,,,,,,0.00,0,0,raw/2025/kc5pwwiw_paige-albrecht.pdf,kc5pwwiw_paige-albrecht,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Paige Albrecht,Mayor,2025,2025,,statement,4550.00,5894.65,,,4550.00,5894.65,True,True,0.00,0.00,0.00,20,10,raw/2025/rrfeajfd_paige-albrecht-28-day-report.pdf,rrfeajfd_paige-albrecht-28-day-report,high,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Paige Albrecht,Mayor,2025,2025,,statement,426.67,327.36,,,426.67,327.36,True,True,0.00,0.00,0.00,2,2,raw/2025/vtll50ue_paige-albrecht-5th-report.pdf,vtll50ue_paige-albrecht-5th-report,high,incremental(per-period),
Paul Binns,Mayor,2025,2025,,statement,,,,3.00,,,,,,,0.00,0,0,raw/2025/1ffk5h4w_paul-binns.pdf,1ffk5h4w_paul-binns,low,scanned/OCR: stated totals only; itemization not machine-extractable; superseded (cumulative snapshot; cycle total = latest report),
Paul Binns,Mayor,2025,2025,,statement,4.00,,,,,,,,,,0.00,0,0,raw/2025/3t5fjtcj_paul-binns-general-report.pdf,3t5fjtcj_paul-binns-general-report,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Paul Binns,Mayor,2025,2025,,statement,0.00,10.00,,,0.00,,True,,0.00,,0.00,0,0,raw/2025/fhohtszx_paul-binns-5th-report.pdf,fhohtszx_paul-binns-5th-report,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Paul Binns,Mayor,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/l04l2bbd_paul-binns.pdf,l04l2bbd_paul-binns,low,scanned/OCR: stated totals only; itemization not machine-extractable; superseded (cumulative snapshot; cycle total = latest report),
Paul Binns,Mayor,2025,2025,,statement,40.00,7.00,,,,,,,,,0.00,0,0,raw/2025/zc4k4sl3_paul-binns-28-day-report.pdf,zc4k4sl3_paul-binns-28-day-report,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization),
Paul Hancock,Council,2025,2025,,statement,0.00,646.26,,,0.00,,True,,0.00,,0.00,0,0,raw/2025/2crfza1x_hancock-september-11-financial-disclosures.pdf,2crfza1x_hancock-september-11-financial-disclosures,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Paul Hancock,Council,2025,2025,,statement,,2165.00,,,,,,,,,0.00,0,0,raw/2025/gp3nridr_paul-hancock.pdf,gp3nridr_paul-hancock,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Paul Hancock,Council,2025,2025,,statement,,0.00,,,,0.00,,True,,0.00,0.00,0,0,raw/2025/xxybhzho_paul-hancock.pdf,xxybhzho_paul-hancock,low,scanned/OCR: stated totals only; itemization not machine-extractable,
Rachel Freeman,Council,2025,2025,,statement,4960.00,2.00,,,,,,,,,0.00,0,0,raw/2025/bewgny3r_rachel-freeman-general-report.pdf,bewgny3r_rachel-freeman-general-report,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Rachel Freeman,Council,2025,2025,,statement,406.00,40.00,,,,,,,,,0.00,0,0,raw/2025/dradxabs_rachel-freeman-28-day-report.pdf,dradxabs_rachel-freeman-28-day-report,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Rachel Freeman,Council,2025,2025,,statement,0.00,34.00,,,0.00,,True,,0.00,,0.00,0,0,raw/2025/nm5dtdaz_rachel-freeman-5th-report.pdf,nm5dtdaz_rachel-freeman-5th-report,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Rachel Freeman,Council,2025,2025,,statement,,,,0.00,,,,,,,0.00,0,0,raw/2025/pb5giuci_rachel-freeman.pdf,pb5giuci_rachel-freeman,low,scanned/OCR: stated totals only; itemization not machine-extractable; superseded (cumulative snapshot; cycle total = latest report),
Rachel Freeman,Council,2025,2025,,statement,0.00,99.00,,,0.00,,True,,0.00,,0.00,0,0,raw/2025/qrxnwz1g_rachel-freeman.pdf,qrxnwz1g_rachel-freeman,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization),
Tyson Hodges,Council,2025,2025,,statement,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025/2tnmgybe_tyson-hodges-final-financial-disclosure.pdf,2tnmgybe_tyson-hodges-final-financial-disclosure,medium,scanned/OCR: stated totals only; itemization not machine-extractable; superseded (cumulative snapshot; cycle total = latest report),
Tyson Hodges,Council,2025,2025,,statement,405.00,385.64,,,,,,,,,0.00,0,0,raw/2025/jg3i2pt5_tyson-hodges.pdf,jg3i2pt5_tyson-hodges,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Tyson Hodges,Council,2025,2025,,statement,,,,332.64,,,,,,,0.00,0,0,raw/2025/soynzfay_tyson-hodges.pdf,soynzfay_tyson-hodges,low,scanned/OCR: stated totals only; itemization not machine-extractable,
