EventItemId,_event_id,_body_id,VotePersonId,VotePersonName,VoteValueId,VoteValueName
30999,2961,138,191,Michael Jensen,16,Aye
30999,2961,138,195,Ann Granato,16,Aye
30999,2961,138,197,Steve DeBry,16,Aye
30999,2961,138,199,Max Burdick,16,Aye
30999,2961,138,193,Aimee Winder Newton,16,Aye
31003,2961,138,345,Shireen Ghorbani,16,Aye
31003,2961,138,202,Richard Snelgrove,16,Aye
31003,2961,138,203,Jim Bradley,16,Aye
31003,2961,138,189,Arlyn Bradshaw,16,Aye
31003,2961,138,191,Michael Jensen,16,Aye
31003,2961,138,195,Ann Granato,16,Aye
31003,2961,138,197,Steve DeBry,16,Aye
31003,2961,138,199,Max Burdick,16,Aye
31003,2961,138,193,Aimee Winder Newton,16,Aye
31012,2961,138,345,Shireen Ghorbani,16,Aye
31012,2961,138,202,Richard Snelgrove,16,Aye
31012,2961,138,203,Jim Bradley,16,Aye
31012,2961,138,189,Arlyn Bradshaw,16,Aye
31012,2961,138,191,Michael Jensen,16,Aye
31012,2961,138,195,Ann Granato,16,Aye
31012,2961,138,197,Steve DeBry,16,Aye
31012,2961,138,199,Max Burdick,16,Aye
31012,2961,138,193,Aimee Winder Newton,16,Aye
31191,2961,138,345,Shireen Ghorbani,16,Aye
31191,2961,138,202,Richard Snelgrove,16,Aye
31191,2961,138,203,Jim Bradley,16,Aye
31191,2961,138,189,Arlyn Bradshaw,16,Aye
31191,2961,138,191,Michael Jensen,16,Aye
31191,2961,138,195,Ann Granato,16,Aye
31191,2961,138,197,Steve DeBry,16,Aye
31191,2961,138,199,Max Burdick,16,Aye
31191,2961,138,193,Aimee Winder Newton,16,Aye
31153,2967,138,345,Shireen Ghorbani,16,Aye
31153,2967,138,202,Richard Snelgrove,20,Excused
31153,2967,138,203,Jim Bradley,16,Aye
31153,2967,138,189,Arlyn Bradshaw,16,Aye
31153,2967,138,191,Michael Jensen,16,Aye
31153,2967,138,195,Ann Granato,16,Aye
31153,2967,138,197,Steve DeBry,16,Aye
31153,2967,138,199,Max Burdick,16,Aye
31153,2967,138,193,Aimee Winder Newton,16,Aye
31156,2967,138,345,Shireen Ghorbani,16,Aye
31156,2967,138,202,Richard Snelgrove,20,Excused
31156,2967,138,203,Jim Bradley,16,Aye
31156,2967,138,189,Arlyn Bradshaw,16,Aye
31156,2967,138,191,Michael Jensen,16,Aye
31156,2967,138,195,Ann Granato,16,Aye
31156,2967,138,197,Steve DeBry,16,Aye
31156,2967,138,199,Max Burdick,16,Aye
31156,2967,138,193,Aimee Winder Newton,16,Aye
31171,2967,138,345,Shireen Ghorbani,16,Aye
31171,2967,138,202,Richard Snelgrove,20,Excused
31171,2967,138,203,Jim Bradley,16,Aye
31171,2967,138,189,Arlyn Bradshaw,16,Aye
31171,2967,138,191,Michael Jensen,16,Aye
31171,2967,138,195,Ann Granato,16,Aye
31171,2967,138,197,Steve DeBry,16,Aye
31171,2967,138,199,Max Burdick,16,Aye
31171,2967,138,193,Aimee Winder Newton,16,Aye
31172,2967,138,345,Shireen Ghorbani,16,Aye
31172,2967,138,202,Richard Snelgrove,20,Excused
31172,2967,138,203,Jim Bradley,16,Aye
31172,2967,138,189,Arlyn Bradshaw,16,Aye
31172,2967,138,191,Michael Jensen,16,Aye
31172,2967,138,195,Ann Granato,16,Aye
31172,2967,138,197,Steve DeBry,16,Aye
31172,2967,138,199,Max Burdick,16,Aye
31172,2967,138,193,Aimee Winder Newton,16,Aye
31173,2967,138,345,Shireen Ghorbani,16,Aye
31173,2967,138,202,Richard Snelgrove,20,Excused
31173,2967,138,203,Jim Bradley,16,Aye
31173,2967,138,189,Arlyn Bradshaw,16,Aye
31173,2967,138,191,Michael Jensen,16,Aye
31173,2967,138,195,Ann Granato,16,Aye
31173,2967,138,197,Steve DeBry,16,Aye
31173,2967,138,199,Max Burdick,16,Aye
31173,2967,138,193,Aimee Winder Newton,16,Aye
31177,2967,138,345,Shireen Ghorbani,16,Aye
31177,2967,138,202,Richard Snelgrove,20,Excused
31177,2967,138,203,Jim Bradley,16,Aye
31177,2967,138,189,Arlyn Bradshaw,16,Aye
31177,2967,138,191,Michael Jensen,16,Aye
31177,2967,138,195,Ann Granato,16,Aye
31177,2967,138,197,Steve DeBry,16,Aye
31177,2967,138,199,Max Burdick,16,Aye
31177,2967,138,193,Aimee Winder Newton,16,Aye
31311,2968,138,345,Shireen Ghorbani,16,Aye
31311,2968,138,202,Richard Snelgrove,16,Aye
31311,2968,138,203,Jim Bradley,16,Aye
31311,2968,138,189,Arlyn Bradshaw,16,Aye
31311,2968,138,191,Michael Jensen,16,Aye
31311,2968,138,195,Ann Granato,16,Aye
31311,2968,138,197,Steve DeBry,16,Aye
31311,2968,138,199,Max Burdick,20,Excused
31311,2968,138,193,Aimee Winder Newton,16,Aye
31317,2968,138,345,Shireen Ghorbani,16,Aye
31317,2968,138,202,Richard Snelgrove,16,Aye
31317,2968,138,203,Jim Bradley,16,Aye
31317,2968,138,189,Arlyn Bradshaw,16,Aye
31317,2968,138,191,Michael Jensen,16,Aye
31317,2968,138,195,Ann Granato,16,Aye
31317,2968,138,197,Steve DeBry,16,Aye
31317,2968,138,199,Max Burdick,20,Excused
31317,2968,138,193,Aimee Winder Newton,16,Aye
31318,2968,138,345,Shireen Ghorbani,16,Aye
31318,2968,138,202,Richard Snelgrove,16,Aye
31318,2968,138,203,Jim Bradley,16,Aye
31318,2968,138,189,Arlyn Bradshaw,16,Aye
31318,2968,138,191,Michael Jensen,16,Aye
31318,2968,138,195,Ann Granato,16,Aye
31318,2968,138,197,Steve DeBry,16,Aye
31318,2968,138,199,Max Burdick,20,Excused
31318,2968,138,193,Aimee Winder Newton,16,Aye
31330,2968,138,345,Shireen Ghorbani,16,Aye
31330,2968,138,202,Richard Snelgrove,16,Aye
31330,2968,138,203,Jim Bradley,16,Aye
31330,2968,138,189,Arlyn Bradshaw,16,Aye
31330,2968,138,191,Michael Jensen,16,Aye
31330,2968,138,195,Ann Granato,16,Aye
31330,2968,138,197,Steve DeBry,16,Aye
31330,2968,138,199,Max Burdick,20,Excused
31330,2968,138,193,Aimee Winder Newton,16,Aye
31331,2968,138,345,Shireen Ghorbani,16,Aye
31331,2968,138,202,Richard Snelgrove,16,Aye
31331,2968,138,203,Jim Bradley,16,Aye
31331,2968,138,189,Arlyn Bradshaw,16,Aye
31331,2968,138,191,Michael Jensen,16,Aye
31331,2968,138,195,Ann Granato,16,Aye
31331,2968,138,197,Steve DeBry,16,Aye
31331,2968,138,199,Max Burdick,20,Excused
31331,2968,138,193,Aimee Winder Newton,16,Aye
31335,2968,138,345,Shireen Ghorbani,16,Aye
31335,2968,138,202,Richard Snelgrove,16,Aye
31335,2968,138,203,Jim Bradley,16,Aye
31335,2968,138,189,Arlyn Bradshaw,16,Aye
31335,2968,138,191,Michael Jensen,16,Aye
31335,2968,138,195,Ann Granato,16,Aye
31335,2968,138,197,Steve DeBry,16,Aye
31335,2968,138,199,Max Burdick,20,Excused
31335,2968,138,193,Aimee Winder Newton,16,Aye
31347,2968,138,345,Shireen Ghorbani,16,Aye
31347,2968,138,202,Richard Snelgrove,16,Aye
31347,2968,138,203,Jim Bradley,16,Aye
31347,2968,138,189,Arlyn Bradshaw,16,Aye
31347,2968,138,191,Michael Jensen,16,Aye
31347,2968,138,195,Ann Granato,16,Aye
31347,2968,138,197,Steve DeBry,16,Aye
31347,2968,138,199,Max Burdick,20,Excused
31347,2968,138,193,Aimee Winder Newton,16,Aye
31420,2969,138,345,Shireen Ghorbani,16,Aye
31420,2969,138,202,Richard Snelgrove,16,Aye
31420,2969,138,203,Jim Bradley,16,Aye
31420,2969,138,189,Arlyn Bradshaw,16,Aye
31420,2969,138,191,Michael Jensen,16,Aye
31420,2969,138,195,Ann Granato,16,Aye
31420,2969,138,197,Steve DeBry,16,Aye
31420,2969,138,199,Max Burdick,16,Aye
31420,2969,138,193,Aimee Winder Newton,16,Aye
31422,2969,138,345,Shireen Ghorbani,16,Aye
31422,2969,138,202,Richard Snelgrove,16,Aye
31422,2969,138,203,Jim Bradley,16,Aye
31422,2969,138,189,Arlyn Bradshaw,16,Aye
31422,2969,138,191,Michael Jensen,16,Aye
31422,2969,138,195,Ann Granato,16,Aye
31422,2969,138,197,Steve DeBry,16,Aye
31422,2969,138,199,Max Burdick,16,Aye
31422,2969,138,193,Aimee Winder Newton,16,Aye
31423,2969,138,345,Shireen Ghorbani,16,Aye
31423,2969,138,202,Richard Snelgrove,16,Aye
31423,2969,138,203,Jim Bradley,16,Aye
31423,2969,138,189,Arlyn Bradshaw,16,Aye
31423,2969,138,191,Michael Jensen,16,Aye
31423,2969,138,195,Ann Granato,16,Aye
31423,2969,138,197,Steve DeBry,16,Aye
31423,2969,138,199,Max Burdick,16,Aye
31423,2969,138,193,Aimee Winder Newton,16,Aye
31426,2969,138,345,Shireen Ghorbani,16,Aye
31426,2969,138,202,Richard Snelgrove,16,Aye
31426,2969,138,203,Jim Bradley,16,Aye
31426,2969,138,189,Arlyn Bradshaw,16,Aye
31426,2969,138,191,Michael Jensen,16,Aye
31426,2969,138,195,Ann Granato,16,Aye
31426,2969,138,197,Steve DeBry,16,Aye
31426,2969,138,199,Max Burdick,16,Aye
31426,2969,138,193,Aimee Winder Newton,16,Aye
31427,2969,138,345,Shireen Ghorbani,16,Aye
31427,2969,138,202,Richard Snelgrove,16,Aye
31427,2969,138,203,Jim Bradley,16,Aye
31427,2969,138,189,Arlyn Bradshaw,16,Aye
31427,2969,138,191,Michael Jensen,16,Aye
31427,2969,138,195,Ann Granato,16,Aye
31427,2969,138,197,Steve DeBry,16,Aye
31427,2969,138,199,Max Burdick,16,Aye
31427,2969,138,193,Aimee Winder Newton,16,Aye
31428,2969,138,345,Shireen Ghorbani,16,Aye
31428,2969,138,202,Richard Snelgrove,16,Aye
31428,2969,138,203,Jim Bradley,16,Aye
31428,2969,138,189,Arlyn Bradshaw,16,Aye
31428,2969,138,191,Michael Jensen,16,Aye
31428,2969,138,195,Ann Granato,16,Aye
31428,2969,138,197,Steve DeBry,16,Aye
31428,2969,138,199,Max Burdick,16,Aye
31428,2969,138,193,Aimee Winder Newton,16,Aye
31429,2969,138,345,Shireen Ghorbani,16,Aye
31429,2969,138,202,Richard Snelgrove,16,Aye
31429,2969,138,203,Jim Bradley,16,Aye
31429,2969,138,189,Arlyn Bradshaw,16,Aye
31429,2969,138,191,Michael Jensen,16,Aye
31429,2969,138,195,Ann Granato,16,Aye
31429,2969,138,197,Steve DeBry,16,Aye
31429,2969,138,199,Max Burdick,16,Aye
31429,2969,138,193,Aimee Winder Newton,16,Aye
31432,2969,138,345,Shireen Ghorbani,16,Aye
31432,2969,138,202,Richard Snelgrove,16,Aye
31432,2969,138,203,Jim Bradley,16,Aye
31432,2969,138,189,Arlyn Bradshaw,16,Aye
31432,2969,138,191,Michael Jensen,16,Aye
31432,2969,138,195,Ann Granato,16,Aye
31432,2969,138,197,Steve DeBry,16,Aye
31432,2969,138,199,Max Burdick,16,Aye
31432,2969,138,193,Aimee Winder Newton,16,Aye
31442,2969,138,345,Shireen Ghorbani,16,Aye
31442,2969,138,202,Richard Snelgrove,16,Aye
31442,2969,138,203,Jim Bradley,16,Aye
31442,2969,138,189,Arlyn Bradshaw,16,Aye
31442,2969,138,191,Michael Jensen,16,Aye
31442,2969,138,195,Ann Granato,16,Aye
31442,2969,138,197,Steve DeBry,16,Aye
31442,2969,138,199,Max Burdick,16,Aye
31442,2969,138,193,Aimee Winder Newton,16,Aye
31446,2969,138,345,Shireen Ghorbani,16,Aye
31446,2969,138,202,Richard Snelgrove,16,Aye
31446,2969,138,203,Jim Bradley,16,Aye
31446,2969,138,189,Arlyn Bradshaw,16,Aye
31446,2969,138,191,Michael Jensen,16,Aye
31446,2969,138,195,Ann Granato,16,Aye
31446,2969,138,197,Steve DeBry,16,Aye
31446,2969,138,199,Max Burdick,16,Aye
31446,2969,138,193,Aimee Winder Newton,16,Aye
31512,2969,138,345,Shireen Ghorbani,16,Aye
31512,2969,138,202,Richard Snelgrove,16,Aye
31512,2969,138,203,Jim Bradley,16,Aye
31512,2969,138,189,Arlyn Bradshaw,16,Aye
31512,2969,138,191,Michael Jensen,16,Aye
31512,2969,138,195,Ann Granato,16,Aye
31512,2969,138,197,Steve DeBry,16,Aye
31512,2969,138,199,Max Burdick,16,Aye
31512,2969,138,193,Aimee Winder Newton,16,Aye
31532,2969,138,345,Shireen Ghorbani,16,Aye
31532,2969,138,202,Richard Snelgrove,16,Aye
31532,2969,138,203,Jim Bradley,16,Aye
31532,2969,138,189,Arlyn Bradshaw,16,Aye
31532,2969,138,191,Michael Jensen,16,Aye
31532,2969,138,195,Ann Granato,16,Aye
31532,2969,138,197,Steve DeBry,16,Aye
31532,2969,138,199,Max Burdick,16,Aye
31532,2969,138,193,Aimee Winder Newton,16,Aye
31629,2970,138,345,Shireen Ghorbani,16,Aye
31629,2970,138,202,Richard Snelgrove,16,Aye
31629,2970,138,203,Jim Bradley,16,Aye
31629,2970,138,189,Arlyn Bradshaw,16,Aye
31629,2970,138,191,Michael Jensen,20,Excused
31629,2970,138,195,Ann Granato,16,Aye
31629,2970,138,197,Steve DeBry,16,Aye
31629,2970,138,199,Max Burdick,16,Aye
31629,2970,138,193,Aimee Winder Newton,16,Aye
31630,2970,138,345,Shireen Ghorbani,16,Aye
31630,2970,138,202,Richard Snelgrove,16,Aye
31630,2970,138,203,Jim Bradley,16,Aye
31630,2970,138,189,Arlyn Bradshaw,16,Aye
31630,2970,138,191,Michael Jensen,20,Excused
31630,2970,138,195,Ann Granato,16,Aye
31630,2970,138,197,Steve DeBry,16,Aye
31630,2970,138,199,Max Burdick,16,Aye
31630,2970,138,193,Aimee Winder Newton,16,Aye
31631,2970,138,345,Shireen Ghorbani,16,Aye
31631,2970,138,202,Richard Snelgrove,16,Aye
31631,2970,138,203,Jim Bradley,16,Aye
31631,2970,138,189,Arlyn Bradshaw,16,Aye
31631,2970,138,191,Michael Jensen,20,Excused
31631,2970,138,195,Ann Granato,16,Aye
31631,2970,138,197,Steve DeBry,16,Aye
31631,2970,138,199,Max Burdick,16,Aye
31631,2970,138,193,Aimee Winder Newton,16,Aye
31636,2970,138,345,Shireen Ghorbani,16,Aye
31636,2970,138,202,Richard Snelgrove,16,Aye
31636,2970,138,203,Jim Bradley,16,Aye
31636,2970,138,189,Arlyn Bradshaw,16,Aye
31636,2970,138,191,Michael Jensen,20,Excused
31636,2970,138,195,Ann Granato,16,Aye
31636,2970,138,197,Steve DeBry,16,Aye
31636,2970,138,199,Max Burdick,16,Aye
31636,2970,138,193,Aimee Winder Newton,16,Aye
31646,2970,138,345,Shireen Ghorbani,16,Aye
31646,2970,138,202,Richard Snelgrove,16,Aye
31646,2970,138,203,Jim Bradley,16,Aye
31646,2970,138,189,Arlyn Bradshaw,16,Aye
31646,2970,138,191,Michael Jensen,20,Excused
31646,2970,138,195,Ann Granato,16,Aye
31646,2970,138,197,Steve DeBry,16,Aye
31646,2970,138,199,Max Burdick,16,Aye
31646,2970,138,193,Aimee Winder Newton,16,Aye
31650,2970,138,345,Shireen Ghorbani,16,Aye
31650,2970,138,202,Richard Snelgrove,16,Aye
31650,2970,138,203,Jim Bradley,16,Aye
31650,2970,138,189,Arlyn Bradshaw,16,Aye
31650,2970,138,191,Michael Jensen,20,Excused
31650,2970,138,195,Ann Granato,16,Aye
31650,2970,138,197,Steve DeBry,16,Aye
31650,2970,138,199,Max Burdick,16,Aye
31650,2970,138,193,Aimee Winder Newton,16,Aye
31729,2971,138,345,Shireen Ghorbani,16,Aye
31729,2971,138,202,Richard Snelgrove,16,Aye
31729,2971,138,203,Jim Bradley,16,Aye
31729,2971,138,189,Arlyn Bradshaw,16,Aye
31729,2971,138,191,Michael Jensen,20,Excused
31729,2971,138,195,Ann Granato,16,Aye
31729,2971,138,197,Steve DeBry,20,Excused
31729,2971,138,199,Max Burdick,20,Excused
31729,2971,138,193,Aimee Winder Newton,16,Aye
31730,2971,138,345,Shireen Ghorbani,16,Aye
31730,2971,138,202,Richard Snelgrove,16,Aye
31730,2971,138,203,Jim Bradley,16,Aye
31730,2971,138,189,Arlyn Bradshaw,16,Aye
31730,2971,138,191,Michael Jensen,20,Excused
31730,2971,138,195,Ann Granato,16,Aye
31730,2971,138,197,Steve DeBry,20,Excused
31730,2971,138,199,Max Burdick,20,Excused
31730,2971,138,193,Aimee Winder Newton,16,Aye
31734,2971,138,345,Shireen Ghorbani,16,Aye
31734,2971,138,202,Richard Snelgrove,16,Aye
31734,2971,138,203,Jim Bradley,16,Aye
31734,2971,138,189,Arlyn Bradshaw,16,Aye
31734,2971,138,191,Michael Jensen,20,Excused
31734,2971,138,195,Ann Granato,16,Aye
31734,2971,138,197,Steve DeBry,20,Excused
31734,2971,138,199,Max Burdick,20,Excused
31734,2971,138,193,Aimee Winder Newton,16,Aye
31737,2971,138,345,Shireen Ghorbani,16,Aye
31737,2971,138,202,Richard Snelgrove,16,Aye
31737,2971,138,203,Jim Bradley,16,Aye
31737,2971,138,189,Arlyn Bradshaw,16,Aye
31737,2971,138,191,Michael Jensen,20,Excused
31737,2971,138,195,Ann Granato,16,Aye
31737,2971,138,197,Steve DeBry,20,Excused
31737,2971,138,199,Max Burdick,20,Excused
31737,2971,138,193,Aimee Winder Newton,16,Aye
31738,2971,138,345,Shireen Ghorbani,16,Aye
31738,2971,138,202,Richard Snelgrove,16,Aye
31738,2971,138,203,Jim Bradley,16,Aye
31738,2971,138,189,Arlyn Bradshaw,16,Aye
31738,2971,138,191,Michael Jensen,20,Excused
31738,2971,138,195,Ann Granato,16,Aye
31738,2971,138,197,Steve DeBry,20,Excused
31738,2971,138,199,Max Burdick,20,Excused
31738,2971,138,193,Aimee Winder Newton,16,Aye
31741,2971,138,345,Shireen Ghorbani,16,Aye
31741,2971,138,202,Richard Snelgrove,16,Aye
31741,2971,138,203,Jim Bradley,16,Aye
31741,2971,138,189,Arlyn Bradshaw,16,Aye
31741,2971,138,191,Michael Jensen,20,Excused
31741,2971,138,195,Ann Granato,16,Aye
31741,2971,138,197,Steve DeBry,20,Excused
31741,2971,138,199,Max Burdick,20,Excused
31741,2971,138,193,Aimee Winder Newton,16,Aye
31753,2971,138,345,Shireen Ghorbani,16,Aye
31753,2971,138,202,Richard Snelgrove,16,Aye
31753,2971,138,203,Jim Bradley,16,Aye
31753,2971,138,189,Arlyn Bradshaw,16,Aye
31753,2971,138,191,Michael Jensen,20,Excused
31753,2971,138,195,Ann Granato,16,Aye
31753,2971,138,197,Steve DeBry,20,Excused
31753,2971,138,199,Max Burdick,20,Excused
31753,2971,138,193,Aimee Winder Newton,16,Aye
31754,2971,138,345,Shireen Ghorbani,16,Aye
31754,2971,138,202,Richard Snelgrove,16,Aye
31754,2971,138,203,Jim Bradley,16,Aye
31754,2971,138,189,Arlyn Bradshaw,16,Aye
31754,2971,138,191,Michael Jensen,20,Excused
31754,2971,138,195,Ann Granato,16,Aye
31754,2971,138,197,Steve DeBry,20,Excused
31754,2971,138,199,Max Burdick,20,Excused
31754,2971,138,193,Aimee Winder Newton,16,Aye
31758,2971,138,345,Shireen Ghorbani,16,Aye
31758,2971,138,202,Richard Snelgrove,16,Aye
31758,2971,138,203,Jim Bradley,16,Aye
31758,2971,138,189,Arlyn Bradshaw,16,Aye
31758,2971,138,191,Michael Jensen,20,Excused
31758,2971,138,195,Ann Granato,16,Aye
31758,2971,138,197,Steve DeBry,20,Excused
31758,2971,138,199,Max Burdick,20,Excused
31758,2971,138,193,Aimee Winder Newton,16,Aye
31770,2971,138,345,Shireen Ghorbani,16,Aye
31770,2971,138,202,Richard Snelgrove,16,Aye
31770,2971,138,203,Jim Bradley,16,Aye
31770,2971,138,189,Arlyn Bradshaw,16,Aye
31770,2971,138,191,Michael Jensen,20,Excused
31770,2971,138,195,Ann Granato,16,Aye
31770,2971,138,197,Steve DeBry,20,Excused
31770,2971,138,199,Max Burdick,20,Excused
31770,2971,138,193,Aimee Winder Newton,16,Aye
31771,2971,138,345,Shireen Ghorbani,16,Aye
31771,2971,138,202,Richard Snelgrove,16,Aye
31771,2971,138,203,Jim Bradley,16,Aye
31771,2971,138,189,Arlyn Bradshaw,16,Aye
31771,2971,138,191,Michael Jensen,20,Excused
31771,2971,138,195,Ann Granato,16,Aye
31771,2971,138,197,Steve DeBry,20,Excused
31771,2971,138,199,Max Burdick,20,Excused
31771,2971,138,193,Aimee Winder Newton,16,Aye
31776,2971,138,202,Richard Snelgrove,24,Call In
31776,2971,138,203,Jim Bradley,24,Call In
31776,2971,138,191,Michael Jensen,20,Excused
31776,2971,138,195,Ann Granato,24,Call In
31776,2971,138,197,Steve DeBry,20,Excused
31776,2971,138,199,Max Burdick,20,Excused
31776,2971,138,193,Aimee Winder Newton,24,Call In
31455,2985,138,345,Shireen Ghorbani,16,Aye
31455,2985,138,202,Richard Snelgrove,16,Aye
31455,2985,138,203,Jim Bradley,16,Aye
31455,2985,138,189,Arlyn Bradshaw,16,Aye
31455,2985,138,191,Michael Jensen,16,Aye
31455,2985,138,195,Ann Granato,16,Aye
31455,2985,138,197,Steve DeBry,16,Aye
31455,2985,138,199,Max Burdick,16,Aye
31455,2985,138,193,Aimee Winder Newton,16,Aye
31462,2985,138,345,Shireen Ghorbani,16,Aye
31462,2985,138,202,Richard Snelgrove,16,Aye
31462,2985,138,203,Jim Bradley,16,Aye
31462,2985,138,189,Arlyn Bradshaw,16,Aye
31462,2985,138,191,Michael Jensen,19,Absent
31462,2985,138,195,Ann Granato,16,Aye
31462,2985,138,197,Steve DeBry,16,Aye
31462,2985,138,199,Max Burdick,16,Aye
31462,2985,138,193,Aimee Winder Newton,16,Aye
31505,2985,138,345,Shireen Ghorbani,16,Aye
31505,2985,138,202,Richard Snelgrove,16,Aye
31505,2985,138,203,Jim Bradley,16,Aye
31505,2985,138,189,Arlyn Bradshaw,16,Aye
31505,2985,138,191,Michael Jensen,19,Absent
31505,2985,138,195,Ann Granato,16,Aye
31505,2985,138,197,Steve DeBry,16,Aye
31505,2985,138,199,Max Burdick,16,Aye
31505,2985,138,193,Aimee Winder Newton,16,Aye
31842,2991,138,345,Shireen Ghorbani,16,Aye
31842,2991,138,202,Richard Snelgrove,16,Aye
31842,2991,138,203,Jim Bradley,16,Aye
31842,2991,138,189,Arlyn Bradshaw,16,Aye
31842,2991,138,191,Michael Jensen,20,Excused
31842,2991,138,195,Ann Granato,16,Aye
31842,2991,138,197,Steve DeBry,16,Aye
31842,2991,138,199,Max Burdick,16,Aye
31842,2991,138,193,Aimee Winder Newton,16,Aye
31847,2991,138,345,Shireen Ghorbani,16,Aye
31847,2991,138,202,Richard Snelgrove,16,Aye
31847,2991,138,203,Jim Bradley,16,Aye
31847,2991,138,189,Arlyn Bradshaw,16,Aye
31847,2991,138,191,Michael Jensen,20,Excused
31847,2991,138,195,Ann Granato,16,Aye
31847,2991,138,197,Steve DeBry,16,Aye
31847,2991,138,199,Max Burdick,16,Aye
31847,2991,138,193,Aimee Winder Newton,16,Aye
31848,2991,138,345,Shireen Ghorbani,16,Aye
31848,2991,138,202,Richard Snelgrove,16,Aye
31848,2991,138,203,Jim Bradley,16,Aye
31848,2991,138,189,Arlyn Bradshaw,16,Aye
31848,2991,138,191,Michael Jensen,20,Excused
31848,2991,138,195,Ann Granato,16,Aye
31848,2991,138,197,Steve DeBry,16,Aye
31848,2991,138,199,Max Burdick,16,Aye
31848,2991,138,193,Aimee Winder Newton,16,Aye
31859,2991,138,345,Shireen Ghorbani,16,Aye
31859,2991,138,202,Richard Snelgrove,16,Aye
31859,2991,138,203,Jim Bradley,16,Aye
31859,2991,138,189,Arlyn Bradshaw,16,Aye
31859,2991,138,191,Michael Jensen,20,Excused
31859,2991,138,195,Ann Granato,16,Aye
31859,2991,138,197,Steve DeBry,16,Aye
31859,2991,138,199,Max Burdick,16,Aye
31859,2991,138,193,Aimee Winder Newton,16,Aye
31861,2991,138,345,Shireen Ghorbani,16,Aye
31861,2991,138,202,Richard Snelgrove,16,Aye
31861,2991,138,203,Jim Bradley,16,Aye
31861,2991,138,189,Arlyn Bradshaw,16,Aye
31861,2991,138,191,Michael Jensen,20,Excused
31861,2991,138,195,Ann Granato,16,Aye
31861,2991,138,197,Steve DeBry,16,Aye
31861,2991,138,199,Max Burdick,16,Aye
31861,2991,138,193,Aimee Winder Newton,16,Aye
31862,2991,138,345,Shireen Ghorbani,16,Aye
31862,2991,138,202,Richard Snelgrove,16,Aye
31862,2991,138,203,Jim Bradley,16,Aye
31862,2991,138,189,Arlyn Bradshaw,16,Aye
31862,2991,138,191,Michael Jensen,20,Excused
31862,2991,138,195,Ann Granato,16,Aye
31862,2991,138,197,Steve DeBry,16,Aye
31862,2991,138,199,Max Burdick,16,Aye
31862,2991,138,193,Aimee Winder Newton,16,Aye
31866,2991,138,345,Shireen Ghorbani,16,Aye
31866,2991,138,202,Richard Snelgrove,16,Aye
31866,2991,138,203,Jim Bradley,16,Aye
31866,2991,138,189,Arlyn Bradshaw,16,Aye
31866,2991,138,191,Michael Jensen,20,Excused
31866,2991,138,195,Ann Granato,16,Aye
31866,2991,138,197,Steve DeBry,16,Aye
31866,2991,138,199,Max Burdick,16,Aye
31866,2991,138,193,Aimee Winder Newton,16,Aye
31869,2991,138,345,Shireen Ghorbani,16,Aye
31869,2991,138,202,Richard Snelgrove,16,Aye
31869,2991,138,203,Jim Bradley,16,Aye
31869,2991,138,189,Arlyn Bradshaw,16,Aye
31869,2991,138,191,Michael Jensen,20,Excused
31869,2991,138,195,Ann Granato,16,Aye
31869,2991,138,197,Steve DeBry,16,Aye
31869,2991,138,199,Max Burdick,16,Aye
31869,2991,138,193,Aimee Winder Newton,16,Aye
31878,2991,138,345,Shireen Ghorbani,16,Aye
31878,2991,138,202,Richard Snelgrove,16,Aye
31878,2991,138,203,Jim Bradley,16,Aye
31878,2991,138,189,Arlyn Bradshaw,16,Aye
31878,2991,138,191,Michael Jensen,20,Excused
31878,2991,138,195,Ann Granato,16,Aye
31878,2991,138,197,Steve DeBry,16,Aye
31878,2991,138,199,Max Burdick,16,Aye
31878,2991,138,193,Aimee Winder Newton,16,Aye
31880,2991,138,345,Shireen Ghorbani,16,Aye
31880,2991,138,202,Richard Snelgrove,16,Aye
31880,2991,138,203,Jim Bradley,16,Aye
31880,2991,138,189,Arlyn Bradshaw,16,Aye
31880,2991,138,191,Michael Jensen,20,Excused
31880,2991,138,195,Ann Granato,16,Aye
31880,2991,138,197,Steve DeBry,16,Aye
31880,2991,138,199,Max Burdick,16,Aye
31880,2991,138,193,Aimee Winder Newton,16,Aye
31881,2991,138,345,Shireen Ghorbani,16,Aye
31881,2991,138,202,Richard Snelgrove,16,Aye
31881,2991,138,203,Jim Bradley,16,Aye
31881,2991,138,189,Arlyn Bradshaw,16,Aye
31881,2991,138,191,Michael Jensen,20,Excused
31881,2991,138,195,Ann Granato,16,Aye
31881,2991,138,197,Steve DeBry,16,Aye
31881,2991,138,199,Max Burdick,16,Aye
31881,2991,138,193,Aimee Winder Newton,16,Aye
31945,2992,138,345,Shireen Ghorbani,16,Aye
31945,2992,138,202,Richard Snelgrove,16,Aye
31945,2992,138,203,Jim Bradley,16,Aye
31945,2992,138,189,Arlyn Bradshaw,16,Aye
31945,2992,138,191,Michael Jensen,16,Aye
31945,2992,138,195,Ann Granato,16,Aye
31945,2992,138,197,Steve DeBry,20,Excused
31945,2992,138,199,Max Burdick,16,Aye
31945,2992,138,193,Aimee Winder Newton,16,Aye
31948,2992,138,345,Shireen Ghorbani,17,Nay
31948,2992,138,202,Richard Snelgrove,16,Aye
31948,2992,138,203,Jim Bradley,17,Nay
