rollcall_id,session,bill_no,legislator_verbatim,chamber,district,party,vote_value
93,2016GS,HB0363,"Okerlund, R.",Senate,,,Yea
93,2016GS,HB0363,"Thatcher, D.",Senate,,,Yea
93,2016GS,HB0363,"Van Tassell, K.",Senate,,,Yea
93,2016GS,HB0363,"Vickers, E.",Senate,,,Yea
93,2016GS,HB0363,"Weiler, T.",Senate,,,Yea
93,2016GS,HB0363,"Davis, G.",Senate,,,Absent
93,2016GS,HB0363,"Fillmore, L.",Senate,,,Absent
93,2016GS,HB0363,"Iwamoto, J.",Senate,,,Absent
93,2016GS,HB0363,"Madsen, M.",Senate,,,Absent
93,2016GS,HB0363,"Shiozawa, B.",Senate,,,Absent
93,2016GS,HB0363,"Stephenson, H.",Senate,,,Absent
93,2016GS,HB0363,"Stevenson, J.",Senate,,,Absent
93,2016GS,HB0363,"Urquhart, S.",Senate,,,Absent
94,2016GS,HB0431,"Anderegg, J.",House,,,Yea
94,2016GS,HB0431,"Arent, P.",House,,,Yea
94,2016GS,HB0431,"Briscoe, J.",House,,,Yea
94,2016GS,HB0431,"Brown, M.",House,,,Yea
94,2016GS,HB0431,"Chavez-Houck, R.",House,,,Yea
94,2016GS,HB0431,"Chew, S.",House,,,Yea
94,2016GS,HB0431,"Christensen, L.",House,,,Yea
94,2016GS,HB0431,"Cox, F.",House,,,Yea
94,2016GS,HB0431,"Cutler, B. R.",House,,,Yea
94,2016GS,HB0431,"Daw, B.",House,,,Yea
94,2016GS,HB0431,"Dee, B.",House,,,Yea
94,2016GS,HB0431,"DiCaro, S.",House,,,Yea
94,2016GS,HB0431,"Draxler, J.",House,,,Yea
94,2016GS,HB0431,"Duckworth, S.",House,,,Yea
94,2016GS,HB0431,"Dunnigan, J.",House,,,Yea
94,2016GS,HB0431,"Edwards, R.",House,,,Yea
94,2016GS,HB0431,"Eliason, S.",House,,,Yea
94,2016GS,HB0431,"Fawson, J.",House,,,Yea
94,2016GS,HB0431,"Froerer, G.",House,,,Yea
94,2016GS,HB0431,"Gibson, F.",House,,,Yea
94,2016GS,HB0431,"Hall, C.",House,,,Yea
94,2016GS,HB0431,"Handy, S.",House,,,Yea
94,2016GS,HB0431,"Hawkes, T.",House,,,Yea
94,2016GS,HB0431,"Hemingway, L.",House,,,Yea
94,2016GS,HB0431,"Hollins, S.",House,,,Yea
94,2016GS,HB0431,"Hughes, G.",House,,,Yea
94,2016GS,HB0431,"Hutchings, E.",House,,,Yea
94,2016GS,HB0431,"Ipson, D.",House,,,Yea
94,2016GS,HB0431,"Kennedy, M.",House,,,Yea
94,2016GS,HB0431,"King, Brad",House,,,Yea
94,2016GS,HB0431,"King, Brian S.",House,,,Yea
94,2016GS,HB0431,"Last, B.",House,,,Yea
94,2016GS,HB0431,"McIff, K.",House,,,Yea
94,2016GS,HB0431,"Moss, C.",House,,,Yea
94,2016GS,HB0431,"Nelson, M.",House,,,Yea
94,2016GS,HB0431,"Noel, M.",House,,,Yea
94,2016GS,HB0431,"Owens, D.",House,,,Yea
94,2016GS,HB0431,"Perry, L.",House,,,Yea
94,2016GS,HB0431,"Peterson, J.",House,,,Yea
94,2016GS,HB0431,"Pitcher, D.",House,,,Yea
94,2016GS,HB0431,"Poulson, M.",House,,,Yea
94,2016GS,HB0431,"Powell, K.",House,,,Yea
94,2016GS,HB0431,"Ray, P.",House,,,Yea
94,2016GS,HB0431,"Redd, E.",House,,,Yea
94,2016GS,HB0431,"Romero, A.",House,,,Yea
94,2016GS,HB0431,"Sagers, D.",House,,,Yea
94,2016GS,HB0431,"Sandall, S.",House,,,Yea
94,2016GS,HB0431,"Sanpei, D.",House,,,Yea
94,2016GS,HB0431,"Schultz, M.",House,,,Yea
94,2016GS,HB0431,"Snow, V. L.",House,,,Yea
94,2016GS,HB0431,"Spendlove, R.",House,,,Yea
94,2016GS,HB0431,"Stratton, K.",House,,,Yea
94,2016GS,HB0431,"Tanner, E.",House,,,Yea
94,2016GS,HB0431,"Thurston, N.",House,,,Yea
94,2016GS,HB0431,"Ward, R.",House,,,Yea
94,2016GS,HB0431,"Westwood, J.",House,,,Yea
94,2016GS,HB0431,"Wheatley, M.",House,,,Yea
94,2016GS,HB0431,"Wilson, B.",House,,,Yea
94,2016GS,HB0431,"Christofferson, K.",House,,,Nay
94,2016GS,HB0431,"Coleman, K.",House,,,Nay
94,2016GS,HB0431,"Cunningham, R.",House,,,Nay
94,2016GS,HB0431,"Greene, B.",House,,,Nay
94,2016GS,HB0431,"Grover, K.",House,,,Nay
94,2016GS,HB0431,"Ivory, K.",House,,,Nay
94,2016GS,HB0431,"Knotwell, J.",House,,,Nay
94,2016GS,HB0431,"Lifferth, D.",House,,,Nay
94,2016GS,HB0431,"McCay, D.",House,,,Nay
94,2016GS,HB0431,"McKell, M.",House,,,Nay
94,2016GS,HB0431,"Oda, C.",House,,,Nay
94,2016GS,HB0431,"Peterson, V.",House,,,Nay
94,2016GS,HB0431,"Roberts, M.",House,,,Nay
94,2016GS,HB0431,"Stanard, J.",House,,,Nay
94,2016GS,HB0431,"Anderson, Johnny",House,,,Absent
94,2016GS,HB0431,"Barlow, S.",House,,,Absent
94,2016GS,HB0431,"Webb, R. C.",House,,,Absent
95,2016GS,HB0431,"Adams, J. S.",Senate,,,Yea
95,2016GS,HB0431,"Bramble, C.",Senate,,,Yea
95,2016GS,HB0431,"Dabakis, J.",Senate,,,Yea
95,2016GS,HB0431,"Davis, G.",Senate,,,Yea
95,2016GS,HB0431,"Escamilla, L.",Senate,,,Yea
95,2016GS,HB0431,"Hillyard, L.",Senate,,,Yea
95,2016GS,HB0431,"Hinkins, D.",Senate,,,Yea
95,2016GS,HB0431,"Knudson, P.",Senate,,,Yea
95,2016GS,HB0431,"Mayne, K.",Senate,,,Yea
95,2016GS,HB0431,"Millner, A.",Senate,,,Yea
95,2016GS,HB0431,"Niederhauser, W.",Senate,,,Yea
95,2016GS,HB0431,"Okerlund, R.",Senate,,,Yea
95,2016GS,HB0431,"Shiozawa, B.",Senate,,,Yea
95,2016GS,HB0431,"Vickers, E.",Senate,,,Yea
95,2016GS,HB0431,"Weiler, T.",Senate,,,Yea
95,2016GS,HB0431,"Christensen, A.",Senate,,,Nay
95,2016GS,HB0431,"Dayton, M.",Senate,,,Nay
95,2016GS,HB0431,"Fillmore, L.",Senate,,,Nay
95,2016GS,HB0431,"Harper, W.",Senate,,,Nay
95,2016GS,HB0431,"Henderson, D.",Senate,,,Nay
95,2016GS,HB0431,"Jackson, A.",Senate,,,Nay
95,2016GS,HB0431,"Jenkins, S.",Senate,,,Nay
95,2016GS,HB0431,"Madsen, M.",Senate,,,Nay
95,2016GS,HB0431,"Stephenson, H.",Senate,,,Nay
95,2016GS,HB0431,"Stevenson, J.",Senate,,,Nay
95,2016GS,HB0431,"Thatcher, D.",Senate,,,Nay
95,2016GS,HB0431,"Van Tassell, K.",Senate,,,Nay
95,2016GS,HB0431,"Iwamoto, J.",Senate,,,Absent
95,2016GS,HB0431,"Urquhart, S.",Senate,,,Absent
99,2016GS,HB0436,"Anderegg, J.",House,,,Yea
99,2016GS,HB0436,"Anderson, Johnny",House,,,Yea
99,2016GS,HB0436,"Arent, P.",House,,,Yea
99,2016GS,HB0436,"Barlow, S.",House,,,Yea
99,2016GS,HB0436,"Briscoe, J.",House,,,Yea
99,2016GS,HB0436,"Brown, M.",House,,,Yea
99,2016GS,HB0436,"Chavez-Houck, R.",House,,,Yea
99,2016GS,HB0436,"Chew, S.",House,,,Yea
99,2016GS,HB0436,"Christensen, L.",House,,,Yea
99,2016GS,HB0436,"Christofferson, K.",House,,,Yea
99,2016GS,HB0436,"Coleman, K.",House,,,Yea
99,2016GS,HB0436,"Cox, F.",House,,,Yea
99,2016GS,HB0436,"Cunningham, R.",House,,,Yea
99,2016GS,HB0436,"Cutler, B. R.",House,,,Yea
99,2016GS,HB0436,"Daw, B.",House,,,Yea
99,2016GS,HB0436,"Dee, B.",House,,,Yea
99,2016GS,HB0436,"DiCaro, S.",House,,,Yea
99,2016GS,HB0436,"Draxler, J.",House,,,Yea
99,2016GS,HB0436,"Duckworth, S.",House,,,Yea
99,2016GS,HB0436,"Dunnigan, J.",House,,,Yea
99,2016GS,HB0436,"Edwards, R.",House,,,Yea
99,2016GS,HB0436,"Eliason, S.",House,,,Yea
99,2016GS,HB0436,"Fawson, J.",House,,,Yea
99,2016GS,HB0436,"Froerer, G.",House,,,Yea
99,2016GS,HB0436,"Gibson, F.",House,,,Yea
99,2016GS,HB0436,"Greene, B.",House,,,Yea
99,2016GS,HB0436,"Grover, K.",House,,,Yea
99,2016GS,HB0436,"Hall, C.",House,,,Yea
99,2016GS,HB0436,"Handy, S.",House,,,Yea
99,2016GS,HB0436,"Hawkes, T.",House,,,Yea
99,2016GS,HB0436,"Hemingway, L.",House,,,Yea
99,2016GS,HB0436,"Hollins, S.",House,,,Yea
99,2016GS,HB0436,"Hughes, G.",House,,,Yea
99,2016GS,HB0436,"Ipson, D.",House,,,Yea
99,2016GS,HB0436,"Ivory, K.",House,,,Yea
99,2016GS,HB0436,"Kennedy, M.",House,,,Yea
99,2016GS,HB0436,"King, Brad",House,,,Yea
99,2016GS,HB0436,"King, Brian S.",House,,,Yea
99,2016GS,HB0436,"Knotwell, J.",House,,,Yea
99,2016GS,HB0436,"Last, B.",House,,,Yea
99,2016GS,HB0436,"Lifferth, D.",House,,,Yea
99,2016GS,HB0436,"McCay, D.",House,,,Yea
99,2016GS,HB0436,"McIff, K.",House,,,Yea
99,2016GS,HB0436,"McKell, M.",House,,,Yea
99,2016GS,HB0436,"Moss, C.",House,,,Yea
99,2016GS,HB0436,"Nelson, M.",House,,,Yea
99,2016GS,HB0436,"Noel, M.",House,,,Yea
99,2016GS,HB0436,"Oda, C.",House,,,Yea
99,2016GS,HB0436,"Perry, L.",House,,,Yea
99,2016GS,HB0436,"Peterson, J.",House,,,Yea
99,2016GS,HB0436,"Peterson, V.",House,,,Yea
99,2016GS,HB0436,"Pitcher, D.",House,,,Yea
99,2016GS,HB0436,"Poulson, M.",House,,,Yea
99,2016GS,HB0436,"Powell, K.",House,,,Yea
99,2016GS,HB0436,"Ray, P.",House,,,Yea
99,2016GS,HB0436,"Redd, E.",House,,,Yea
99,2016GS,HB0436,"Roberts, M.",House,,,Yea
99,2016GS,HB0436,"Romero, A.",House,,,Yea
99,2016GS,HB0436,"Sagers, D.",House,,,Yea
99,2016GS,HB0436,"Sandall, S.",House,,,Yea
99,2016GS,HB0436,"Sanpei, D.",House,,,Yea
99,2016GS,HB0436,"Schultz, M.",House,,,Yea
99,2016GS,HB0436,"Snow, V. L.",House,,,Yea
99,2016GS,HB0436,"Spendlove, R.",House,,,Yea
99,2016GS,HB0436,"Stratton, K.",House,,,Yea
99,2016GS,HB0436,"Tanner, E.",House,,,Yea
99,2016GS,HB0436,"Thurston, N.",House,,,Yea
99,2016GS,HB0436,"Ward, R.",House,,,Yea
99,2016GS,HB0436,"Webb, R. C.",House,,,Yea
99,2016GS,HB0436,"Westwood, J.",House,,,Yea
99,2016GS,HB0436,"Wheatley, M.",House,,,Yea
99,2016GS,HB0436,"Wilson, B.",House,,,Yea
99,2016GS,HB0436,"Hutchings, E.",House,,,Absent
99,2016GS,HB0436,"Owens, D.",House,,,Absent
99,2016GS,HB0436,"Stanard, J.",House,,,Absent
101,2016GS,HB0436,"Adams, J. S.",Senate,,,Yea
101,2016GS,HB0436,"Bramble, C.",Senate,,,Yea
101,2016GS,HB0436,"Christensen, A.",Senate,,,Yea
101,2016GS,HB0436,"Dabakis, J.",Senate,,,Yea
101,2016GS,HB0436,"Davis, G.",Senate,,,Yea
101,2016GS,HB0436,"Fillmore, L.",Senate,,,Yea
101,2016GS,HB0436,"Harper, W.",Senate,,,Yea
101,2016GS,HB0436,"Henderson, D.",Senate,,,Yea
101,2016GS,HB0436,"Hillyard, L.",Senate,,,Yea
101,2016GS,HB0436,"Hinkins, D.",Senate,,,Yea
101,2016GS,HB0436,"Jackson, A.",Senate,,,Yea
101,2016GS,HB0436,"Knudson, P.",Senate,,,Yea
101,2016GS,HB0436,"Madsen, M.",Senate,,,Yea
101,2016GS,HB0436,"Mayne, K.",Senate,,,Yea
101,2016GS,HB0436,"Millner, A.",Senate,,,Yea
101,2016GS,HB0436,"Niederhauser, W.",Senate,,,Yea
101,2016GS,HB0436,"Okerlund, R.",Senate,,,Yea
101,2016GS,HB0436,"Shiozawa, B.",Senate,,,Yea
101,2016GS,HB0436,"Stephenson, H.",Senate,,,Yea
101,2016GS,HB0436,"Stevenson, J.",Senate,,,Yea
101,2016GS,HB0436,"Thatcher, D.",Senate,,,Yea
101,2016GS,HB0436,"Van Tassell, K.",Senate,,,Yea
101,2016GS,HB0436,"Vickers, E.",Senate,,,Yea
101,2016GS,HB0436,"Weiler, T.",Senate,,,Yea
101,2016GS,HB0436,"Dayton, M.",Senate,,,Nay
101,2016GS,HB0436,"Jenkins, S.",Senate,,,Nay
101,2016GS,HB0436,"Escamilla, L.",Senate,,,Absent
101,2016GS,HB0436,"Iwamoto, J.",Senate,,,Absent
101,2016GS,HB0436,"Urquhart, S.",Senate,,,Absent
102,2016GS,HB0436,"Anderegg, J.",House,,,Yea
102,2016GS,HB0436,"Anderson, Johnny",House,,,Yea
102,2016GS,HB0436,"Arent, P.",House,,,Yea
102,2016GS,HB0436,"Barlow, S.",House,,,Yea
102,2016GS,HB0436,"Briscoe, J.",House,,,Yea
102,2016GS,HB0436,"Brown, M.",House,,,Yea
102,2016GS,HB0436,"Chew, S.",House,,,Yea
102,2016GS,HB0436,"Christensen, L.",House,,,Yea
102,2016GS,HB0436,"Christofferson, K.",House,,,Yea
102,2016GS,HB0436,"Cox, F.",House,,,Yea
102,2016GS,HB0436,"Cunningham, R.",House,,,Yea
102,2016GS,HB0436,"Cutler, B. R.",House,,,Yea
102,2016GS,HB0436,"Daw, B.",House,,,Yea
102,2016GS,HB0436,"Dee, B.",House,,,Yea
102,2016GS,HB0436,"DiCaro, S.",House,,,Yea
102,2016GS,HB0436,"Duckworth, S.",House,,,Yea
102,2016GS,HB0436,"Dunnigan, J.",House,,,Yea
102,2016GS,HB0436,"Edwards, R.",House,,,Yea
102,2016GS,HB0436,"Eliason, S.",House,,,Yea
102,2016GS,HB0436,"Gibson, F.",House,,,Yea
102,2016GS,HB0436,"Greene, B.",House,,,Yea
102,2016GS,HB0436,"Grover, K.",House,,,Yea
102,2016GS,HB0436,"Hall, C.",House,,,Yea
102,2016GS,HB0436,"Handy, S.",House,,,Yea
102,2016GS,HB0436,"Hawkes, T.",House,,,Yea
102,2016GS,HB0436,"Hemingway, L.",House,,,Yea
102,2016GS,HB0436,"Hollins, S.",House,,,Yea
102,2016GS,HB0436,"Hutchings, E.",House,,,Yea
102,2016GS,HB0436,"Ipson, D.",House,,,Yea
102,2016GS,HB0436,"Kennedy, M.",House,,,Yea
102,2016GS,HB0436,"King, Brad",House,,,Yea
102,2016GS,HB0436,"King, Brian S.",House,,,Yea
102,2016GS,HB0436,"Knotwell, J.",House,,,Yea
102,2016GS,HB0436,"Last, B.",House,,,Yea
102,2016GS,HB0436,"Lifferth, D.",House,,,Yea
102,2016GS,HB0436,"McCay, D.",House,,,Yea
102,2016GS,HB0436,"McIff, K.",House,,,Yea
102,2016GS,HB0436,"McKell, M.",House,,,Yea
102,2016GS,HB0436,"Nelson, M.",House,,,Yea
102,2016GS,HB0436,"Noel, M.",House,,,Yea
102,2016GS,HB0436,"Oda, C.",House,,,Yea
102,2016GS,HB0436,"Owens, D.",House,,,Yea
102,2016GS,HB0436,"Perry, L.",House,,,Yea
102,2016GS,HB0436,"Peterson, J.",House,,,Yea
102,2016GS,HB0436,"Peterson, V.",House,,,Yea
102,2016GS,HB0436,"Pitcher, D.",House,,,Yea
102,2016GS,HB0436,"Poulson, M.",House,,,Yea
102,2016GS,HB0436,"Powell, K.",House,,,Yea
102,2016GS,HB0436,"Ray, P.",House,,,Yea
102,2016GS,HB0436,"Roberts, M.",House,,,Yea
102,2016GS,HB0436,"Romero, A.",House,,,Yea
102,2016GS,HB0436,"Sandall, S.",House,,,Yea
102,2016GS,HB0436,"Sanpei, D.",House,,,Yea
102,2016GS,HB0436,"Schultz, M.",House,,,Yea
102,2016GS,HB0436,"Snow, V. L.",House,,,Yea
102,2016GS,HB0436,"Stanard, J.",House,,,Yea
102,2016GS,HB0436,"Stratton, K.",House,,,Yea
102,2016GS,HB0436,"Tanner, E.",House,,,Yea
102,2016GS,HB0436,"Thurston, N.",House,,,Yea
102,2016GS,HB0436,"Webb, R. C.",House,,,Yea
102,2016GS,HB0436,"Westwood, J.",House,,,Yea
102,2016GS,HB0436,"Wheatley, M.",House,,,Yea
102,2016GS,HB0436,"Wilson, B.",House,,,Yea
102,2016GS,HB0436,"Chavez-Houck, R.",House,,,Absent
102,2016GS,HB0436,"Coleman, K.",House,,,Absent
102,2016GS,HB0436,"Draxler, J.",House,,,Absent
102,2016GS,HB0436,"Fawson, J.",House,,,Absent
102,2016GS,HB0436,"Froerer, G.",House,,,Absent
102,2016GS,HB0436,"Hughes, G.",House,,,Absent
102,2016GS,HB0436,"Ivory, K.",House,,,Absent
102,2016GS,HB0436,"Moss, C.",House,,,Absent
102,2016GS,HB0436,"Redd, E.",House,,,Absent
102,2016GS,HB0436,"Sagers, D.",House,,,Absent
102,2016GS,HB0436,"Spendlove, R.",House,,,Absent
102,2016GS,HB0436,"Ward, R.",House,,,Absent
103,2016GS,SB0024,"Bramble, C.",Senate,,,Yea
103,2016GS,SB0024,"Christensen, A.",Senate,,,Yea
103,2016GS,SB0024,"Davis, G.",Senate,,,Yea
103,2016GS,SB0024,"Dayton, M.",Senate,,,Yea
103,2016GS,SB0024,"Escamilla, L.",Senate,,,Yea
103,2016GS,SB0024,"Fillmore, L.",Senate,,,Yea
103,2016GS,SB0024,"Harper, W.",Senate,,,Yea
103,2016GS,SB0024,"Henderson, D.",Senate,,,Yea
103,2016GS,SB0024,"Hillyard, L.",Senate,,,Yea
103,2016GS,SB0024,"Hinkins, D.",Senate,,,Yea
103,2016GS,SB0024,"Iwamoto, J.",Senate,,,Yea
103,2016GS,SB0024,"Jackson, A.",Senate,,,Yea
103,2016GS,SB0024,"Jenkins, S.",Senate,,,Yea
103,2016GS,SB0024,"Knudson, P.",Senate,,,Yea
103,2016GS,SB0024,"Madsen, M.",Senate,,,Yea
103,2016GS,SB0024,"Mayne, K.",Senate,,,Yea
103,2016GS,SB0024,"Millner, A.",Senate,,,Yea
103,2016GS,SB0024,"Niederhauser, W.",Senate,,,Yea
103,2016GS,SB0024,"Okerlund, R.",Senate,,,Yea
103,2016GS,SB0024,"Shiozawa, B.",Senate,,,Yea
103,2016GS,SB0024,"Stephenson, H.",Senate,,,Yea
103,2016GS,SB0024,"Stevenson, J.",Senate,,,Yea
103,2016GS,SB0024,"Thatcher, D.",Senate,,,Yea
103,2016GS,SB0024,"Van Tassell, K.",Senate,,,Yea
103,2016GS,SB0024,"Vickers, E.",Senate,,,Yea
103,2016GS,SB0024,"Weiler, T.",Senate,,,Yea
103,2016GS,SB0024,"Adams, J. S.",Senate,,,Absent
103,2016GS,SB0024,"Dabakis, J.",Senate,,,Absent
103,2016GS,SB0024,"Urquhart, S.",Senate,,,Absent
104,2016GS,SB0024,"Adams, J. S.",Senate,,,Yea
104,2016GS,SB0024,"Bramble, C.",Senate,,,Yea
104,2016GS,SB0024,"Christensen, A.",Senate,,,Yea
104,2016GS,SB0024,"Dabakis, J.",Senate,,,Yea
104,2016GS,SB0024,"Davis, G.",Senate,,,Yea
104,2016GS,SB0024,"Dayton, M.",Senate,,,Yea
104,2016GS,SB0024,"Escamilla, L.",Senate,,,Yea
104,2016GS,SB0024,"Harper, W.",Senate,,,Yea
104,2016GS,SB0024,"Henderson, D.",Senate,,,Yea
104,2016GS,SB0024,"Hillyard, L.",Senate,,,Yea
104,2016GS,SB0024,"Hinkins, D.",Senate,,,Yea
104,2016GS,SB0024,"Iwamoto, J.",Senate,,,Yea
104,2016GS,SB0024,"Jackson, A.",Senate,,,Yea
104,2016GS,SB0024,"Jenkins, S.",Senate,,,Yea
104,2016GS,SB0024,"Knudson, P.",Senate,,,Yea
104,2016GS,SB0024,"Madsen, M.",Senate,,,Yea
104,2016GS,SB0024,"Mayne, K.",Senate,,,Yea
104,2016GS,SB0024,"Millner, A.",Senate,,,Yea
104,2016GS,SB0024,"Niederhauser, W.",Senate,,,Yea
104,2016GS,SB0024,"Okerlund, R.",Senate,,,Yea
104,2016GS,SB0024,"Shiozawa, B.",Senate,,,Yea
104,2016GS,SB0024,"Stephenson, H.",Senate,,,Yea
104,2016GS,SB0024,"Stevenson, J.",Senate,,,Yea
104,2016GS,SB0024,"Thatcher, D.",Senate,,,Yea
104,2016GS,SB0024,"Urquhart, S.",Senate,,,Yea
104,2016GS,SB0024,"Vickers, E.",Senate,,,Yea
104,2016GS,SB0024,"Weiler, T.",Senate,,,Yea
104,2016GS,SB0024,"Fillmore, L.",Senate,,,Absent
104,2016GS,SB0024,"Van Tassell, K.",Senate,,,Absent
105,2016GS,SB0024,"Anderegg, J.",House,,,Yea
105,2016GS,SB0024,"Arent, P.",House,,,Yea
105,2016GS,SB0024,"Barlow, S.",House,,,Yea
105,2016GS,SB0024,"Briscoe, J.",House,,,Yea
105,2016GS,SB0024,"Brown, M.",House,,,Yea
105,2016GS,SB0024,"Chavez-Houck, R.",House,,,Yea
105,2016GS,SB0024,"Chew, S.",House,,,Yea
105,2016GS,SB0024,"Christensen, L.",House,,,Yea
105,2016GS,SB0024,"Christofferson, K.",House,,,Yea
105,2016GS,SB0024,"Coleman, K.",House,,,Yea
105,2016GS,SB0024,"Cox, F.",House,,,Yea
105,2016GS,SB0024,"Cunningham, R.",House,,,Yea
105,2016GS,SB0024,"Cutler, B. R.",House,,,Yea
105,2016GS,SB0024,"Daw, B.",House,,,Yea
105,2016GS,SB0024,"Dee, B.",House,,,Yea
105,2016GS,SB0024,"DiCaro, S.",House,,,Yea
105,2016GS,SB0024,"Draxler, J.",House,,,Yea
105,2016GS,SB0024,"Duckworth, S.",House,,,Yea
105,2016GS,SB0024,"Dunnigan, J.",House,,,Yea
105,2016GS,SB0024,"Edwards, R.",House,,,Yea
105,2016GS,SB0024,"Eliason, S.",House,,,Yea
105,2016GS,SB0024,"Fawson, J.",House,,,Yea
105,2016GS,SB0024,"Froerer, G.",House,,,Yea
105,2016GS,SB0024,"Gibson, F.",House,,,Yea
105,2016GS,SB0024,"Greene, B.",House,,,Yea
105,2016GS,SB0024,"Grover, K.",House,,,Yea
105,2016GS,SB0024,"Hall, C.",House,,,Yea
105,2016GS,SB0024,"Handy, S.",House,,,Yea
105,2016GS,SB0024,"Hawkes, T.",House,,,Yea
105,2016GS,SB0024,"Hemingway, L.",House,,,Yea
105,2016GS,SB0024,"Hollins, S.",House,,,Yea
105,2016GS,SB0024,"Hughes, G.",House,,,Yea
105,2016GS,SB0024,"Hutchings, E.",House,,,Yea
105,2016GS,SB0024,"Ipson, D.",House,,,Yea
105,2016GS,SB0024,"Ivory, K.",House,,,Yea
105,2016GS,SB0024,"Kennedy, M.",House,,,Yea
105,2016GS,SB0024,"King, Brad",House,,,Yea
105,2016GS,SB0024,"King, Brian S.",House,,,Yea
105,2016GS,SB0024,"Knotwell, J.",House,,,Yea
105,2016GS,SB0024,"Last, B.",House,,,Yea
105,2016GS,SB0024,"Lifferth, D.",House,,,Yea
105,2016GS,SB0024,"McCay, D.",House,,,Yea
105,2016GS,SB0024,"McIff, K.",House,,,Yea
105,2016GS,SB0024,"McKell, M.",House,,,Yea
105,2016GS,SB0024,"Moss, C.",House,,,Yea
105,2016GS,SB0024,"Nelson, M.",House,,,Yea
105,2016GS,SB0024,"Noel, M.",House,,,Yea
105,2016GS,SB0024,"Oda, C.",House,,,Yea
105,2016GS,SB0024,"Owens, D.",House,,,Yea
105,2016GS,SB0024,"Perry, L.",House,,,Yea
105,2016GS,SB0024,"Peterson, J.",House,,,Yea
105,2016GS,SB0024,"Peterson, V.",House,,,Yea
105,2016GS,SB0024,"Pitcher, D.",House,,,Yea
105,2016GS,SB0024,"Poulson, M.",House,,,Yea
105,2016GS,SB0024,"Powell, K.",House,,,Yea
105,2016GS,SB0024,"Ray, P.",House,,,Yea
105,2016GS,SB0024,"Roberts, M.",House,,,Yea
105,2016GS,SB0024,"Romero, A.",House,,,Yea
105,2016GS,SB0024,"Sagers, D.",House,,,Yea
105,2016GS,SB0024,"Sandall, S.",House,,,Yea
105,2016GS,SB0024,"Sanpei, D.",House,,,Yea
105,2016GS,SB0024,"Schultz, M.",House,,,Yea
105,2016GS,SB0024,"Snow, V. L.",House,,,Yea
105,2016GS,SB0024,"Spendlove, R.",House,,,Yea
105,2016GS,SB0024,"Stanard, J.",House,,,Yea
105,2016GS,SB0024,"Stratton, K.",House,,,Yea
105,2016GS,SB0024,"Tanner, E.",House,,,Yea
105,2016GS,SB0024,"Thurston, N.",House,,,Yea
105,2016GS,SB0024,"Ward, R.",House,,,Yea
105,2016GS,SB0024,"Webb, R. C.",House,,,Yea
105,2016GS,SB0024,"Westwood, J.",House,,,Yea
105,2016GS,SB0024,"Wheatley, M.",House,,,Yea
105,2016GS,SB0024,"Wilson, B.",House,,,Yea
105,2016GS,SB0024,"Anderson, Johnny",House,,,Absent
105,2016GS,SB0024,"Redd, E.",House,,,Absent
106,2016GS,SB0044,"Adams, J. S.",Senate,,,Yea
106,2016GS,SB0044,"Bramble, C.",Senate,,,Yea
106,2016GS,SB0044,"Christensen, A.",Senate,,,Yea
106,2016GS,SB0044,"Dabakis, J.",Senate,,,Yea
106,2016GS,SB0044,"Davis, G.",Senate,,,Yea
106,2016GS,SB0044,"Dayton, M.",Senate,,,Yea
106,2016GS,SB0044,"Escamilla, L.",Senate,,,Yea
106,2016GS,SB0044,"Fillmore, L.",Senate,,,Yea
106,2016GS,SB0044,"Harper, W.",Senate,,,Yea
106,2016GS,SB0044,"Henderson, D.",Senate,,,Yea
106,2016GS,SB0044,"Hillyard, L.",Senate,,,Yea
106,2016GS,SB0044,"Hinkins, D.",Senate,,,Yea
106,2016GS,SB0044,"Jackson, A.",Senate,,,Yea
106,2016GS,SB0044,"Jenkins, S.",Senate,,,Yea
106,2016GS,SB0044,"Knudson, P.",Senate,,,Yea
106,2016GS,SB0044,"Mayne, K.",Senate,,,Yea
106,2016GS,SB0044,"Millner, A.",Senate,,,Yea
106,2016GS,SB0044,"Niederhauser, W.",Senate,,,Yea
106,2016GS,SB0044,"Okerlund, R.",Senate,,,Yea
106,2016GS,SB0044,"Shiozawa, B.",Senate,,,Yea
106,2016GS,SB0044,"Stephenson, H.",Senate,,,Yea
106,2016GS,SB0044,"Stevenson, J.",Senate,,,Yea
106,2016GS,SB0044,"Thatcher, D.",Senate,,,Yea
106,2016GS,SB0044,"Van Tassell, K.",Senate,,,Yea
106,2016GS,SB0044,"Vickers, E.",Senate,,,Yea
106,2016GS,SB0044,"Weiler, T.",Senate,,,Yea
106,2016GS,SB0044,"Iwamoto, J.",Senate,,,Absent
106,2016GS,SB0044,"Madsen, M.",Senate,,,Absent
106,2016GS,SB0044,"Urquhart, S.",Senate,,,Absent
109,2016GS,SB0044,"Anderegg, J.",Senate,,,Yea
109,2016GS,SB0044,"Anderson, Johnny",Senate,,,Yea
109,2016GS,SB0044,"Barlow, S.",Senate,,,Yea
109,2016GS,SB0044,"Brown, M.",Senate,,,Yea
109,2016GS,SB0044,"Chew, S.",Senate,,,Yea
109,2016GS,SB0044,"Christensen, L.",Senate,,,Yea
109,2016GS,SB0044,"Christofferson, K.",Senate,,,Yea
109,2016GS,SB0044,"Coleman, K.",Senate,,,Yea
