date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,size_mb,stored_locally
2022-04-13,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04132022-221,2026-07-05,text,none (raw retained),raw/2022-04-13/pc_221_agenda.pdf,0.0391,yes
2022-04-19,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04192022-222,2026-07-05,text,none (raw retained),raw/2022-04-19/council_222_agenda.pdf,0.0114,yes
2022-04-27,Planning Commission Work Session,PlanningCommission,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04272022-223,2026-07-05,scanned,none (raw retained),raw/2022-04-27/pc_223_agenda.pdf,0.0055,yes
2022-05-03,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05032022-224,2026-07-05,text,none (raw retained),raw/2022-05-03/council_224_agenda.pdf,0.0108,yes
2022-05-11,Planning Commission Agenda,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05112022-227,2026-07-05,text,none (raw retained),raw/2022-05-11/pc_227_agenda.pdf,0.0146,yes
2022-05-17,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05172022-225,2026-07-05,text,none (raw retained),raw/2022-05-17/council_225_agenda.pdf,0.0244,yes
2022-05-24,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05242022-226,2026-07-05,text,none (raw retained),raw/2022-05-24/council_226_agenda.pdf,0.0066,yes
2022-06-07,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06072022-229,2026-07-05,text,none (raw retained),raw/2022-06-07/council_229_agenda.pdf,0.012,yes
2022-06-08,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06082022-230,2026-07-05,text,none (raw retained),raw/2022-06-08/pc_230_agenda.pdf,0.0315,yes
2022-06-14,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06142022-231,2026-07-05,text,none (raw retained),raw/2022-06-14/council_231_agenda.pdf,0.0087,yes
2022-06-21,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06212022-232,2026-07-05,text,none (raw retained),raw/2022-06-21/council_232_agenda.docx,0.0086,yes
2022-06-22,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06222022-233,2026-07-05,scanned,none (raw retained),raw/2022-06-22/pc_233_agenda.pdf,0.0055,yes
2022-06-28,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06282022-234,2026-07-05,text,none (raw retained),raw/2022-06-28/council_234_agenda.pdf,0.007,yes
2022-07-05,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07052022-235,2026-07-05,text,none (raw retained),raw/2022-07-05/council_235_agenda.pdf,0.0112,yes
2022-07-12,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07122022-236,2026-07-05,text,none (raw retained),raw/2022-07-12/council_236_agenda.pdf,0.0073,yes
2022-07-13,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07132022-237,2026-07-05,text,none (raw retained),raw/2022-07-13/pc_237_agenda.pdf,0.0217,yes
2022-07-19,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07192022-238,2026-07-05,text,none (raw retained),raw/2022-07-19/council_238_agenda.pdf,0.0135,yes
2022-08-02,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08022022-239,2026-07-05,text,none (raw retained),raw/2022-08-02/council_239_agenda.pdf,0.0106,yes
2022-08-03,Planning Commission Work Session,PlanningCommission,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08032022-256,2026-07-05,text,none (raw retained),raw/2022-08-03/pc_256_agenda.pdf,0.0058,yes
2022-08-09,"City Council Public Hearing, Work Session and Regular Council Meeting",Council,public_hearing+work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08092022-240,2026-07-05,text,none (raw retained),raw/2022-08-09/council_240_agenda.pdf,0.0078,yes
2022-08-10,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08102022-244,2026-07-05,text,none (raw retained),raw/2022-08-10/pc_244_agenda.pdf,0.0187,yes
2022-08-16,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08162022-241,2026-07-05,text,none (raw retained),raw/2022-08-16/council_241_agenda.pdf,0.0116,yes
2022-09-06,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09062022-242,2026-07-05,text,none (raw retained),raw/2022-09-06/council_242_agenda.pdf,0.0112,yes
2022-09-14,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09142022-243,2026-07-05,text,none (raw retained),raw/2022-09-14/pc_243_agenda.pdf,0.0121,yes
2022-09-20,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09202022-245,2026-07-05,text,none (raw retained),raw/2022-09-20/council_245_agenda.pdf,0.0126,yes
2022-09-27,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09272022-247,2026-07-05,text,none (raw retained),raw/2022-09-27/council_247_agenda.pdf,0.0069,yes
2022-10-04,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10042022-246,2026-07-05,text,none (raw retained),raw/2022-10-04/council_246_agenda.pdf,0.0109,yes
2022-10-11,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10112022-249,2026-07-05,text,none (raw retained),raw/2022-10-11/council_249_agenda.pdf,0.0076,yes
2022-10-12,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10122022-248,2026-07-05,text,none (raw retained),raw/2022-10-12/pc_248_agenda.pdf,0.0128,yes
2022-10-18,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10182022-250,2026-07-05,text,none (raw retained),raw/2022-10-18/council_250_agenda.pdf,0.0114,yes
2022-10-25,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10252022-251,2026-07-05,text,none (raw retained),raw/2022-10-25/council_251_agenda.pdf,0.0069,yes
2022-11-01,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11012022-252,2026-07-05,text,none (raw retained),raw/2022-11-01/council_252_agenda.pdf,0.0587,yes
2022-11-08,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11082022-253,2026-07-05,text,none (raw retained),raw/2022-11-08/council_253_agenda.pdf,0.0062,yes
2022-11-09,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11092022-254,2026-07-05,text,none (raw retained),raw/2022-11-09/pc_254_agenda.pdf,0.012,yes
2022-11-15,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11152022-255,2026-07-05,text,none (raw retained),raw/2022-11-15/council_255_agenda.pdf,0.0599,yes
2022-12-06,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12062022-257,2026-07-05,text,none (raw retained),raw/2022-12-06/council_257_agenda.pdf,0.0111,yes
2022-12-13,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12132022-258,2026-07-05,text,none (raw retained),raw/2022-12-13/council_258_agenda.pdf,0.0076,yes
2022-12-14,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12142022-259,2026-07-05,text,none (raw retained),raw/2022-12-14/pc_259_agenda.pdf,0.0603,yes
2022-12-20,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12202022-260,2026-07-05,text,none (raw retained),raw/2022-12-20/council_260_agenda.pdf,0.0101,yes
2023-01-03,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01032023-261,2026-07-05,text,none (raw retained),raw/2023-01-03/council_261_agenda.pdf,0.0104,yes
2023-01-10,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01102023-262,2026-07-05,text,none (raw retained),raw/2023-01-10/council_262_agenda.pdf,0.0068,yes
2023-01-11,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01112023-267,2026-07-05,text,none (raw retained),raw/2023-01-11/pc_267_agenda.docx,0.0083,yes
2023-01-17,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01172023-268,2026-07-05,text,none (raw retained),raw/2023-01-17/council_268_agenda.pdf,0.0114,yes
2023-01-24,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01242023-263,2026-07-05,text,none (raw retained),raw/2023-01-24/council_263_agenda.pdf,0.0092,yes
2023-01-31,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01312023-264,2026-07-05,text,none (raw retained),raw/2023-01-31/council_264_agenda.pdf,0.0056,yes
2023-02-07,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02072023-265,2026-07-05,text,none (raw retained),raw/2023-02-07/council_265_agenda.pdf,0.0119,yes
2023-02-08,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02082023-266,2026-07-05,text,none (raw retained),raw/2023-02-08/pc_266_agenda.pdf,0.0094,yes
2023-02-21,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02212023-269,2026-07-05,text,none (raw retained),raw/2023-02-21/council_269_agenda.pdf,0.011,yes
2023-02-28,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02282023-270,2026-07-05,text,none (raw retained),raw/2023-02-28/council_270_agenda.pdf,0.0062,yes
2023-03-08,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03082023-271,2026-07-05,text,none (raw retained),raw/2023-03-08/pc_271_agenda.pdf,0.0113,yes
2023-03-14,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03142023-272,2026-07-05,text,none (raw retained),raw/2023-03-14/council_272_agenda.pdf,0.0069,yes
2023-03-21,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03212023-273,2026-07-05,text,none (raw retained),raw/2023-03-21/council_273_agenda.pdf,0.0116,yes
2023-04-04,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04042023-274,2026-07-05,text,none (raw retained),raw/2023-04-04/council_274_agenda.pdf,0.0098,yes
2023-04-11,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04112023-275,2026-07-05,text,none (raw retained),raw/2023-04-11/council_275_agenda.pdf,0.0064,yes
2023-04-12,Planning Commission Agenda,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04122023-276,2026-07-05,text,none (raw retained),raw/2023-04-12/pc_276_agenda.pdf,0.0171,yes
2023-04-18,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04182023-278,2026-07-05,text,none (raw retained),raw/2023-04-18/council_278_agenda.pdf,0.0117,yes
2023-04-25,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04252023-277,2026-07-05,text,none (raw retained),raw/2023-04-25/council_277_agenda.pdf,0.0075,yes
2023-05-02,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05022023-280,2026-07-05,text,none (raw retained),raw/2023-05-02/council_280_agenda.pdf,0.0104,yes
2023-05-09,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05092023-279,2026-07-05,text,none (raw retained),raw/2023-05-09/council_279_agenda.pdf,0.0077,yes
2023-05-10,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05102023-281,2026-07-05,text,none (raw retained),raw/2023-05-10/pc_281_agenda.pdf,0.0318,yes
2023-05-16,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05162023-282,2026-07-05,text,none (raw retained),raw/2023-05-16/council_282_agenda.pdf,0.0111,yes
2023-05-17,Planning Commission Work Session,PlanningCommission,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05172023-283,2026-07-05,text,none (raw retained),raw/2023-05-17/pc_283_agenda.pdf,0.0072,yes
2023-06-06,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06062023-284,2026-07-05,text,none (raw retained),raw/2023-06-06/council_284_agenda.pdf,0.0126,yes
2023-06-13,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06132023-285,2026-07-05,text,none (raw retained),raw/2023-06-13/council_285_agenda.pdf,0.008,yes
2023-06-14,Planning Commission Agenda,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06142023-286,2026-07-05,text,none (raw retained),raw/2023-06-14/pc_286_agenda.pdf,0.0141,yes
2023-06-20,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06202023-287,2026-07-05,text,none (raw retained),raw/2023-06-20/council_287_agenda.pdf,0.0134,yes
2023-06-27,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06272023-288,2026-07-05,text,none (raw retained),raw/2023-06-27/council_288_agenda.pdf,0.0077,yes
2023-07-11,City Council,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07112023-290,2026-07-05,text,none (raw retained),raw/2023-07-11/council_290_agenda.pdf,0.0128,yes
2023-07-12,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07122023-289,2026-07-05,text,none (raw retained),raw/2023-07-12/pc_289_agenda.pdf,0.0281,yes
2023-07-18,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07182023-291,2026-07-05,text,none (raw retained),raw/2023-07-18/council_291_agenda.pdf,0.0074,yes
2023-08-01,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08012023-292,2026-07-05,text,none (raw retained),raw/2023-08-01/council_292_agenda.pdf,0.0113,yes
2023-08-08,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08082023-293,2026-07-05,text,none (raw retained),raw/2023-08-08/council_293_agenda.pdf,0.055,yes
2023-08-09,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08092023-294,2026-07-05,text,none (raw retained),raw/2023-08-09/pc_294_agenda.pdf,0.0614,yes
2023-08-15,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08152023-295,2026-07-05,text,none (raw retained),raw/2023-08-15/council_295_agenda.pdf,0.0108,yes
2023-09-05,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09052023-296,2026-07-05,text,none (raw retained),raw/2023-09-05/council_296_agenda.pdf,0.0281,yes
2023-09-13,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09132023-298,2026-07-05,text,none (raw retained),raw/2023-09-13/pc_298_agenda.pdf,0.0139,yes
2023-09-19,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09192023-297,2026-07-05,text,none (raw retained),raw/2023-09-19/council_297_agenda.pdf,0.0107,yes
2023-10-03,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10032023-299,2026-07-05,text,none (raw retained),raw/2023-10-03/council_299_agenda.pdf,0.0109,yes
2023-10-10,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10102023-300,2026-07-05,text,none (raw retained),raw/2023-10-10/council_300_agenda.pdf,0.0073,yes
2023-10-11,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10112023-301,2026-07-05,text,none (raw retained),raw/2023-10-11/pc_301_agenda.pdf,0.008,yes
2023-10-17,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10172023-302,2026-07-05,text,none (raw retained),raw/2023-10-17/council_302_agenda.pdf,0.0118,yes
2023-11-07,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11072023-303,2026-07-05,text,none (raw retained),raw/2023-11-07/council_303_agenda.pdf,0.0109,yes
2023-11-08,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11082023-304,2026-07-05,text,none (raw retained),raw/2023-11-08/pc_304_agenda.pdf,0.0086,yes
2023-11-14,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11142023-305,2026-07-05,text,none (raw retained),raw/2023-11-14/council_305_agenda.pdf,0.0066,yes
2023-11-21,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11212023-306,2026-07-05,text,none (raw retained),raw/2023-11-21/council_306_agenda.pdf,0.0111,yes
2023-12-05,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12052023-307,2026-07-05,text,none (raw retained),raw/2023-12-05/council_307_agenda.pdf,0.0108,yes
2023-12-13,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12132023-308,2026-07-05,text,none (raw retained),raw/2023-12-13/pc_308_agenda.pdf,0.0269,yes
2023-12-19,Community Reinvestment Agency,CRA,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12192023-310,2026-07-05,text,none (raw retained),raw/2023-12-19/cra_310_agenda.pdf,0.0062,yes
2023-12-19,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12192023-309,2026-07-05,text,none (raw retained),raw/2023-12-19/council_309_agenda.pdf,0.0122,yes
2024-01-02,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01022024-311,2026-07-05,text,none (raw retained),raw/2024-01-02/council_311_agenda.pdf,0.0106,yes
2024-01-09,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01092024-312,2026-07-05,text,none (raw retained),raw/2024-01-09/council_312_agenda.pdf,0.0573,yes
2024-01-10,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01102024-313,2026-07-05,text,none (raw retained),raw/2024-01-10/pc_313_agenda.pdf,0.0286,yes
2024-01-16,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01162024-314,2026-07-05,text,none (raw retained),raw/2024-01-16/council_314_agenda.pdf,0.0106,yes
2024-02-06,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02062024-316,2026-07-05,text,none (raw retained),raw/2024-02-06/council_316_agenda.pdf,0.0129,yes
2024-02-13,Works Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02132024-318,2026-07-05,text,none (raw retained),raw/2024-02-13/council_318_agenda.pdf,0.0099,yes
2024-02-20,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02202024-319,2026-07-05,text,none (raw retained),raw/2024-02-20/council_319_agenda.pdf,0.0109,yes
2024-02-21,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02212024-322,2026-07-05,text,none (raw retained),raw/2024-02-21/pc_322_agenda.pdf,0.0277,yes
2024-03-05,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03052024-320,2026-07-05,text,none (raw retained),raw/2024-03-05/council_320_agenda.pdf,0.0113,yes
2024-03-12,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03122024-321,2026-07-05,text,none (raw retained),raw/2024-03-12/council_321_agenda.pdf,0.0102,yes
2024-03-13,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03132024-323,2026-07-05,text,none (raw retained),raw/2024-03-13/pc_323_agenda.pdf,0.0258,yes
2024-03-19,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03192024-324,2026-07-05,text,none (raw retained),raw/2024-03-19/council_324_agenda.pdf,0.0112,yes
2024-03-26,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03262024-325,2026-07-05,text,none (raw retained),raw/2024-03-26/council_325_agenda.pdf,0.0069,yes
2024-04-02,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04022024-326,2026-07-05,text,none (raw retained),raw/2024-04-02/council_326_agenda.pdf,0.0105,yes
2024-04-09,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04092024-327,2026-07-05,text,none (raw retained),raw/2024-04-09/council_327_agenda.pdf,0.0065,yes
2024-04-10,Planning Commission Agenda,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04102024-328,2026-07-05,text,none (raw retained),raw/2024-04-10/pc_328_agenda.pdf,0.0089,yes
2024-04-16,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04162024-329,2026-07-05,text,none (raw retained),raw/2024-04-16/council_329_agenda.pdf,0.0137,yes
2024-04-23,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04232024-330,2026-07-05,text,none (raw retained),raw/2024-04-23/council_330_agenda.pdf,0.0074,yes
2024-05-07,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05072024-331,2026-07-05,text,none (raw retained),raw/2024-05-07/council_331_agenda.pdf,0.0121,yes
2024-05-08,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05082024-332,2026-07-05,text,none (raw retained),raw/2024-05-08/pc_332_agenda.pdf,0.0437,yes
2024-05-14,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05142024-333,2026-07-05,text,none (raw retained),raw/2024-05-14/council_333_agenda.pdf,0.0106,yes
2024-06-04,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06042024-334,2026-07-05,text,none (raw retained),raw/2024-06-04/council_334_agenda.pdf,0.0113,yes
2024-06-11,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06112024-335,2026-07-05,text,none (raw retained),raw/2024-06-11/council_335_agenda.pdf,0.0071,yes
2024-06-12,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06122024-336,2026-07-05,text,none (raw retained),raw/2024-06-12/pc_336_agenda.pdf,0.0087,yes
2024-06-18,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06182024-337,2026-07-05,text,none (raw retained),raw/2024-06-18/council_337_agenda.pdf,0.0282,yes
2024-07-02,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07022024-338,2026-07-05,text,none (raw retained),raw/2024-07-02/council_338_agenda.pdf,0.0275,yes
2024-07-16,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07162024-339,2026-07-05,text,none (raw retained),raw/2024-07-16/council_339_agenda.pdf,0.0266,yes
2024-07-30,Special City Council Meeting,Council,special,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07302024-340,2026-07-05,text,none (raw retained),raw/2024-07-30/council_340_agenda.pdf,0.0069,yes
2024-08-13,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08132024-341,2026-07-05,text,none (raw retained),raw/2024-08-13/council_341_agenda.pdf,0.0087,yes
2024-08-14,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08142024-343,2026-07-05,text,none (raw retained),raw/2024-08-14/pc_343_agenda.pdf,0.0281,yes
2024-08-20,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08202024-342,2026-07-05,text,none (raw retained),raw/2024-08-20/council_342_agenda.pdf,0.0113,yes
2024-09-03,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09032024-344,2026-07-05,text,none (raw retained),raw/2024-09-03/council_344_agenda.pdf,0.0624,yes
2024-09-11,Planning Commission Meeting,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09112024-348,2026-07-05,text,none (raw retained),raw/2024-09-11/pc_348_agenda.pdf,0.0118,yes
2024-09-17,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09172024-345,2026-07-05,text,none (raw retained),raw/2024-09-17/council_345_agenda.pdf,0.0127,yes
