application_id,app_key,body_id,name,rep_title
175,PlanningCommission|s|minutes/2022/2022-08-15/2022-08-18_pc_WM.md|4,2,,"Motion to forward a recommendation of APPROVAL to the City Council for an ordinance amending multiple sections of Title 17 of the South Salt Lake City Municipal Code to correct technical errors, update certain land use definitions, amend certain permitted and conditional use standards, amend certain general development and design standards, and update the land use matrix. The motion also included amending the South Salt Lake City Zoning Map to change the zoning for Professional Office to Commercial Neighborhood, change the zoning on the corner of 2100 South and State Street from Professional O"
176,PlanningCommission|s|minutes/2022/2022-09-12/2022-09-15_pc_WM.md|2,2,,"Public Hearing – S-22-006 – A Preliminary Subdivision Plan Amendment to — Motion to recommend to APPROVAL of the application by Ross Robb, on behalf of Parallel Acquisitions, LLC for a Preliminary Subdivision Plat Amendment for a seven-lot subdivision consolidation of the subject properties located at 2354 South State Street based upon its analysis and findings and included in the staff report and on the record. The conditions were"
177,PlanningCommission|s|minutes/2022/2022-09-12/2022-09-15_pc_WM.md|3,2,,"Motion to APPROVE the application by Kyle Denos, on behalf of Property Dynamics and 300 Lofts for a Preliminary Subdivision Plat for a 46-lot subdivision at the subject property located at 3383 South 300 East subject to the following"
178,PlanningCommission|s|minutes/2022/2022-09-12/2022-09-15_pc_WM.md|4,2,,"Motion to forward a recommendation of approval of the application by 300 Lofts, LLC to the South Salt Lake City Council to amend the South Salt Lake Zoning Map for the subject property located at 3383 South 300 East to include the Townhome Overlay (“TO”) subject to the following"
179,PlanningCommission|s|minutes/2022/2022-11-14/2022-11-17_pc_PC.md|2,2,,"All items of the staff report. — Motion to APPROVE the application by O-Zone Biotech, LLC for a Preliminary Subdivision Plat Amendment to consolidate two existing lots into one lot located at 3167 South 300 West"
180,PlanningCommission|station area plan,2,Station Area Plan,(V) Strategy 5: Develop and adopt a Station Area Plan in accordance with Section 10-9a- — Motion to forward a recommendation of APPROVAL to the City Council for a Resolution to adopt the Annual Moderate-Income Housing Plan Report
181,PlanningCommission|s|minutes/2023/2023-01-16/2023-01-19_pc_PC.md|5,2,,"Public Meeting – A Petition for the Issuance of a Building Permit for a Building — Motion to APPROVE the application submitted for a Historic and Landmark Commission Design Review to replace two existing doors, add two additional exterior doors, and three windows to the Redwood Building on the Historic Scott School campus, located at 3280 South 540 East, based on the Findings of Fact and Conclusions of Law, as outlined in the Staff Report, with the following Condition of Approval"
182,PlanningCommission|s|minutes/2023/2023-01-16/2023-01-19_pc_PC.md|6,2,,"Motion to forward a recommendation to DENY the application by Katmark Partners, LLC to the South Salt Lake City Council to amend the zoning map for four existing parcels from Residential Multiple to Commercial Corridor, located at 130 East, 140 East, 148 East Winslow Avenue and 3549-3555 South 200 East, based on the findings discussed on the record"
183,PlanningCommission|s|minutes/2023/2023-01-16/2023-01-19_pc_PC.md|7,2,,"Public Hearing – SV-19-001 – A Petition to Vacate a Public Right-of-Way Located at — Motion to TABLE the decision on the application by Katmark Partners, LLC, to the South Salt Lake City Council to vacate the public right-of-way located at 200 East at approximately 3550 South through 3570 South, to the February 2, 2023, Planning Commission Meeting, after the City Council has made a decision related to the rezone application"
184,PlanningCommission|s|minutes/2023/2023-01-16/2023-01-19_pc_PC.md|8,2,,"Public Hearing – Z-22-004 – A Petition to Amend the Zoning Map for Five Parcels — Motion to forward a recommendation of APPROVAL of the application by Jason Head to the South Salt Lake City Council to amend the zoning map for five existing parcels from the Commercial Corridor Land Use District to the Flex Land Use District, located at 800 West Central Valley Road, based on the analysis and findings set forth in the Staff Report, with the following conditions"
185,PlanningCommission|s|minutes/2023/2023-02-13/2023-02-16_pc_PC.md|2,2,,"Public Hearing – A Petition for Preliminary Subdivision Plat Amendment to — Motion to APPROVE the application by Elyas Raigne, on behalf of Chinatown Investment, Inc. for a Preliminary Subdivision Plat Amendment for the fifty-seven (57) lot subdivision consolidation of the subject properties located at 3390 South State Street and 3423 South Main Street, with the conditions enumerated in the staff report and on the record as follows"
186,PlanningCommission|s|minutes/2023/2023-02-13/2023-02-16_pc_PC.md|3,2,,"Public Meeting – SV-19-001 – A Petition to Vacate a Public Right-of-Way located at — Motion to recommend the City Council APPROVE, with conditions, the application by Katmark Partners, LLC, to vacate the public right-of-way located at 200 East at approximately 3550 South through 3570 South. The Vacation Petition is consistent with the goals and objectives in the South Salt Lake City General Plan as stated on the Staff Report and enumerated on the record. Approval was subject to the following"
187,PlanningCommission|s|minutes/2023/2023-03-13/2023-03-16_pc_PC.md|2,2,,"Public Hearing – A Petition for a Final Subdivision Plat Amendment to Consolidate — Motion to APPROVE the application by Elyas Raigne, on behalf of Chinatown Investment, Inc. for a Final Subdivision Plat Amendment for the 57-lot subdivision consolidation of the subject properties, located at 3390 South State Street and 3423 South Main Street, with the conditions enumerated in the Staff Report and on the record"
188,PlanningCommission|s|minutes/2023/2023-04-17/2023-04-20_pc_PC.md|1,2,,"Motion to APPROVE the application by C.W. Urban for a Preliminary Subdivision Plat for a 61-lot subdivision at the subject properties, located at 547-617 East 3900 South, to include the TO and subject to the following conditions"
189,PlanningCommission|s|minutes/2023/2023-04-17/2023-04-20_pc_PC.md|2,2,,"Public Hearing – A Petition to the Planning Commission for a Recommendation to the — Motion to forward a recommendation of APPROVAL of the application by C.W. Urban, to the South Salt Lake City Council to amend the South Salt Lake Zoning Map for the subject properties, located at 547-617 East 3900 South, to include the Townhome Overlay (“TO”), subject to the following conditions"
190,PlanningCommission|s|minutes/2023/2023-05-29/2023-06-01_pc_PC.md|2,2,,"Motion to APPROVE the application by C.W. Urban for a Preliminary Subdivision Plat amendment for a three-lot subdivision at the subject properties located at 3798, 3802, and 3838 South 700 East, with the conditions enumerated in the Staff Report and stated on the record"
191,PlanningCommission|s|minutes/2023/2023-05-29/2023-06-01_pc_PC.md|3,2,,Public Meeting – A Petition to the Planning Commission to Approve a Conditional Use — Motion to APPROVE the application for a Conditional Use Permit for a Category II Home Occupation at the subject property located at 2917 South Adams Street subject to the following
192,PlanningCommission|s|minutes/2023/2023-05-29/2023-06-01_pc_PC.md|4,2,,Motion to APPROVE the application for a Conditional Use Permit for a Child Care Center at the subject property located at 3200 South 700 East subject to the following
193,PlanningCommission|s|minutes/2023/2023-06-12/2023-06-15_pc_PC.md|2,2,,"Public Hearing – A Petition for Final Subdivision Plat Amendment Approval to Amend — Motion to APPROVE the application by C.W. Urban for a Final Subdivision Plat Amendment for a three-lot subdivision at the subject properties, located at 3798, 3802, and 3838 South 700 East, with the conditions enumerated in the Staff Report and stated on the record"
194,PlanningCommission|s|minutes/2023/2023-06-12/2023-06-15_pc_PC.md|3,2,,"Public Hearing – A Petition for Final Subdivision Plat Approval to Subdivide Eight — Motion to APPROVE the application by C.W. Urban for a Final Subdivision Plat for a 61-lot subdivision at the subject properties, located at 547-617 East 3900 South, to include the TO, and subject to the following conditions"
195,PlanningCommission|s|minutes/2023/2023-06-12/2023-06-15_pc_PC.md|4,2,,Public Hearing – A Petition for Preliminary Subdivision Plat Approval to Plat a One- — Motion to APPROVE the application for a Preliminary Subdivision Plat at 3751 South 300 West subject to the following
196,PlanningCommission|s|minutes/2023/2023-06-12/2023-06-15_pc_PC.md|5,2,,"Motion to forward a recommendation of APPROVAL to the City Council for an Ordinance Amendment, amending multiple sections of Title 17 of the South Salt Lake City Municipal Code to correct technical errors, to amend certain general development and design standards, and to amend certain subdivision and platting standards"
197,PlanningCommission|s|minutes/2023/2023-07-10/2023-07-13_pc_PC.md|3,2,,Public Hearing - A Petition for Preliminary Subdivision Plat Approval to Plat a One — Motion to APPROVE the application for a Preliminary Subdivision Plat at 919 West 2100 South subject to the following
198,PlanningCommission|s|minutes/2023/2023-07-10/2023-07-13_pc_PC.md|4,2,,"Public Hearing - A Petition for Final Subdivision Plat Approval to Plat a One-Lot — Motion to APPROVE the application by Ralph Nagasawa for a Final Plat Application for the construction and operation of a flex building at 3751 South 300 West to consist of a showroom, warehouse, and office space. Approval was subject to the following"
199,PlanningCommission|s|minutes/2023/2023-07-10/2023-07-13_pc_PC.md|5,2,,Public Hearing – A Petition to the Planning Commission for a Recommendation to the — Motion to forward a recommendation of APPROVAL to the South Salt Lake City Council on the Ordinance amending Section 17.03 and 17.07 of Title 17 of the South Salt Lake Municipal Code to correct technical errors and amend certain townhome development and design standards
200,PlanningCommission|s|minutes/2023/2023-07-17/2023-07-20_pc_PC.md|2,2,,Public Meeting – A Petition for Final Subdivision Plat Approval to Plat a One-Lot — Motion to APPROVE the application for a Final Subdivision Plat at 919 West 2100 South subject to the following
201,PlanningCommission|s|minutes/2023/2023-07-31/2023-08-03_pc_PC.md|2,2,,Public Hearing – A Petition for a Conditional Use Permit Approval for a Category II — Motion to APPROVE the application submitted for a Conditional Use Permit for Project Number 2320023 for a Category II Home Occupation at 3209 South 400 East based on the following
202,PlanningCommission|s|minutes/2023/2023-08-14/2023-08-17_pc_PC.md|2,2,,"Motion to APPROVE a Conditional Use Permit, C-22-008, to establish a Public Utility Facility, which includes the installation, construction, and operation of a regulator station by Dominion Energy at 334 West Archard Avenue subject to the following"
203,PlanningCommission|s|minutes/2023/2023-09-18/2023-09-21_pc_PC.md|4,2,,"Motion to APPROVE the application by Woodbury, on behalf of North 300 West, LLC, for a Preliminary Subdivision Plat to consolidate six (6) existing unsubdivided parcels and subdivide into three (3) new parcels, located at approximately 320 to 460 West Bugatti Avenue, subject to the following"
204,PlanningCommission|s|minutes/2023/2023-09-18/2023-09-21_pc_PC.md|5,2,,Public Hearing – A Petition for Preliminary Plat Approval to Consolidate Two — Motion to APPROVE the application by J-Development for a Preliminary One-Lot Consolidation Plat application for the construction and operation of a flex building at 3422- 3426 South 300 West subject to the following
205,PlanningCommission|s|minutes/2023/2023-09-18/2023-09-21_pc_PC.md|6,2,,Public Hearing – A Petition to the Planning Commission to Forward a — Motion to forward a recommendation of APPROVAL for all or only portions to the City Council for an Ordinance amending Title 17.06 of the South Salt Lake City Municipal Code to correct technical errors and amend certain General Landscaping Design Standards
206,PlanningCommission|s|minutes/2023/2023-10-02/2023-10-05_pc_PC.md|3,2,,"Public Hearing – A Petition for Final Plat Approval to Consolidate Two Existing — Motion to APPROVE the application by J-Development for a final one-lot consolidation plat application for the construction and operation of a flex building at 3422-3426 South 300 West, with the conditions enumerated in the Staff Report and on the record"
207,PlanningCommission|s|minutes/2023/2023-10-02/2023-10-05_pc_PC.md|4,2,,"Public Hearing – A Petition to the Planning Commission to Forward a — Motion to forward a POSITIVE recommendation to the City Council, with conditions, the petition by Cassie Ruiz to amend the zoning map for one parcel from Commercial Corridor (CC) to Crossing MPMU subject to the following"
208,PlanningCommission|s|minutes/2023/2023-10-02/2023-10-05_pc_PC.md|5,2,,Public Hearing – A Petition to the Planning Commission to Forward a — Motion to APPROVE the Ordinance amending Title 17.03.160 and 17.06.300 to amend development standards for sidewalks and landscape setbacks along Main Street in the Crossing MPMU
209,PlanningCommission|s|minutes/2023/2023-10-30/2023-11-02_pc_PC.md|3,2,,"Motion to TABLE the decision on the application by Ryan McCulloch, on behalf of Parallel Acquisitions, LLC for an extension of 360 days from the date of this request for the petition for a Final Subdivision Plat amendment to consolidate seven existing parcels located at 2354 South State Street, to a date certain to allow the applicant and Staff time to respond to specific inquiries of concerns raised by the Planning Commission or to allow the Planning Commission more time to consider the proposal"
210,PlanningCommission|s|minutes/2023/2023-12-04/2023-12-07_pc_PC.md|3,2,,"Motion to APPROVE the application by Brett Bryson, on behalf of Sevillo Foods, for a Preliminary Subdivision Plat amendment to consolidate an unsubdivided parcel, located at 3791 South 300 West and 245 West Plymouth Avenue subject to the following"
211,PlanningCommission|s|minutes/2024/2024-01-15/2024-01-18_pc_PC.md|5,2,,"Motion to APPROVE the Application by Woodbury, on behalf of North 300 West, LLC, for a Final Subdivision Plat to consolidate six (6) existing unsubdivided parcels and subdivide into three (3) new parcels located at approximately 320 to 460 West Bugatti Avenue subject to the following"
212,PlanningCommission|s|minutes/2024/2024-01-15/2024-01-18_pc_PC.md|7,2,,"Motion to APPROVE the Application submitted for one-lot Preliminary Subdivision Plat, S- 22-005, in order to construct and operate an Indoor Climate Controlled Storage Facility, located at 2385 South 300 West subject to the following"
213,PlanningCommission|s|minutes/2024/2024-01-29/2024-02-01_pc_PC.md|2,2,,"Motion to APPROVE the application by Chase Freebairn, on behalf of C.W. Urban for an extension of one year from the date of this request, for the petition for a Final Subdivision Plat for a 61-lot subdivision at the subject properties, located at 547-617 East 3900 South, to include the TO with the conditions enumerated in the Staff Report and stated on the record. An extension can be granted under 17.10.100(B)(7)(d). The motion was subject to the following"
214,PlanningCommission|s|minutes/2024/2024-01-29/2024-02-01_pc_PC.md|3,2,,"Motion to APPROVE the application submitted for a one-lot Final Subdivision Plat, in order to construct and operate an Indoor Climate Controlled Storage Facility, located at 2385 South 300 West subject to the following"
215,PlanningCommission|s|minutes/2024/2024-01-29/2024-02-01_pc_PC.md|4,2,,"PUBLIC MEETING – An Application for a Conditional Use Permit to Construct and — Motion to APPROVE the application submitted for a Conditional Use Permit, to operate an Indoor Climate Controlled Storage Facility, located at 2385 South 300 West subject to the following"
216,PlanningCommission|s|minutes/2024/2024-02-12/2024-02-15_pc_PC.md|4,2,,"PUBLIC HEARING – An Application to Approve the Extension of a Final — Motion to APPROVE the application by Chase Freebairn, on behalf of C.W. Urban, for an extension of one year from the date of this request, for the petition for a Final Plat for a three-lot subdivision at the subject properties, located at 3798, 3802, 3838 South 700 East, with the conditions enumerated in the Staff Report and stated on the record. An extension can be granted under 17.10.100(B)(7)(d)"
217,PlanningCommission|s|minutes/2024/2024-02-12/2024-02-15_pc_PC.md|5,2,,"PUBLIC MEETING - An Application for Final Plat Approval to Consolidate Two — Motion to APPROVE the application by Brett Bryson, on behalf of Sevillo Foods, for a Final Subdivision Plat Amendment to consolidate an unsubdivided parcel, located at 3791 South 300 West and 245 West Plymouth Avenue, based on the findings and conclusions in the Staff Report and with the conditions enumerated in the Staff Report and on the record"
218,PlanningCommission|s|minutes/2024/2024-02-12/2024-02-15_pc_PC.md|6,2,,"PUBLIC HEARING - An Application for Preliminary Plat Approval for a Two-Lot — Motion to APPROVE the application submitted for a two-lot Preliminary Plat, as conditioned, located at 800 West 3300 South, based on the Findings of Fact, Conclusions of Law, and Conditions of Approval, as outlined in the Staff Report and enumerated on the record"
219,PlanningCommission|s|minutes/2024/2024-04-15/2024-04-18_pc_PC.md|3,2,,"PUBLIC MEETING – A Petition to Approve a Design Review Application for an — Motion to APPROVE the Design Review Application for the expansion of the showroom at Mark Miller Subaru, the Auto Dealership, located at 3535 South State Street based on the following"
220,PlanningCommission|s|minutes/2024/2024-04-15/2024-04-18_pc_PC.md|4,2,,"Motion to APPROVE the application submitted for a two-lot final plat to construct and operate an industrial park, located at 800 West 3300 South subject to the following"
221,PlanningCommission|s|minutes/2024/2024-05-13/2024-05-16_pc_PC.md|3,2,,"PUBLIC MEETING – An Application to Approve a Preliminary Subdivision Plat to — Motion to APPROVE the application by Jerron Atkin, on behalf of UTA, for a Preliminary Subdivision Plat Amendment to consolidate seven parcels into one lot, located at 2264 South 900 West, based on the Findings and Conclusions in the Staff Report, with the Conditions Enumerated in the Staff Report and on the record"
222,PlanningCommission|s|minutes/2024/2024-07-29/2024-08-01_pc_PC.md|2,2,,"PUBLIC MEETING — Motion to APPROVE the application submitted for a Conditional Use Permit, C24-00004, for a Category II Home Occupation at 3245 South 540 East, based on the Findings of Fact and Conclusions of Law outlined in the Staff Report and on the record"
223,PlanningCommission|s|minutes/2024/2024-09-02/2024-09-05_pc_PC.md|4,2,,"Motion to forward a POSITIVE RECOMMENDATION to the South Salt Lake City Council to amend South Salt Lake City Municipal Code Title 17.01.010 to update definitions, adopting Title 17.03.270 for a new Family Interim Non-Congregate Children Housing Facility (""FINCH"") Land Use District, and amending Title 17.05.040 to include additional regulations for conditional uses with specific standards related to homeless shelters"
224,PlanningCommission|s|minutes/2024/2024-09-02/2024-09-05_pc_PC.md|5,2,,"Motion to forward a POSITIVE RECOMMENDATION to the South Salt Lake City Council for a zoning map amendment to the South Salt Lake City Municipal Code to amend the South Salt Lake Zoning Map from Transit Oriented Development (""TOD"") Land Use District to Family Interim Non-Congregate Children Housing Facility (""FINCH"") Land Use District for one parcel of land located at 315 West 3300 South"
225,PlanningCommission|s|minutes/2024/2024-09-02/2024-09-05_pc_PC.md|6,2,,"PUBLIC HEARING — Motion to APPROVE the application by Shelter the Homeless, Inc. for a Preliminary Subdivision Plat, S24-00016, to subdivide one parcel for a Family Interim Non-Congregate Housing Facility located at 315 West 3300 South, based on the findings and conclusions in the Staff Report, with the conditions enumerated in the Staff Report and on the record"
226,PlanningCommission|s|minutes/2024/2024-09-16/2024-09-19_pc_PC.md|3,2,,"Motion to APPROVE the application by Chris Ninow, on behalf of Daily’s Premium Meats, LLC, for a Preliminary Subdivision Plat Amendment to consolidate six (6) parcels into one lot, located at 3535 South 500 West, based on the following"
227,PlanningCommission|s|minutes/2024/2024-10-14/2024-10-17_pc_PC.md|2,2,,"Final Plat Issued — Motion to APPROVE the September 19, 2024, Planning Commission Meeting Minutes"
228,PlanningCommission|s|minutes/2024/2024-10-14/2024-10-17_pc_PC.md|3,2,,"PUBLIC HEARING — Motion to APPROVE the application by Jenson Dobbs, on behalf of St. John’s Community Child Development Center SSL, for a Preliminary Subdivision Plat Amendment to consolidate three parcels into one lot, located at 3200 South 700 East, based on the Findings and Conclusions in the Staff Report, with the Conditions enumerated in the Staff Report and on the record"
229,PlanningCommission|s|minutes/2024/2024-10-14/2024-10-17_pc_PC.md|4,2,,"PUBLIC HEARING — Motion to APPROVE the application by Mark Barton, on behalf of Commercial Lighting Supply LLC, for a Preliminary Subdivision Plat to plat one lot, located at 2440 South 900 West, based on the Findings and Conclusions in the Staff Report, with the Conditions enumerated in the Staff Report and on the record"
230,PlanningCommission|s|minutes/2024/2024-10-14/2024-10-17_pc_PC.md|5,2,,"PUBLIC HEARING — Motion to APPROVE the application by Brett Christiansen for a Preliminary Subdivision Plat to plat one parcel located at 170 West Stratford Avenue, based on the Findings and Conclusions in the Staff Report, with the Conditions enumerated in the Staff Report and on the record"
231,PlanningCommission|preliminary one lot subdivision,2,Preliminary One-Lot Subdivision,"PUBLIC HEARING — Motion to APPROVE the application by Tuan Tran for a Preliminary One-Lot Subdivision Plat located at 159 East 3900 South, based on the Findings and Conclusions in the Staff Report, with the Conditions enumerated in the Staff Report and on the record"
232,PlanningCommission|s|minutes/2024/2024-11-04/2024-11-07_pc_PC.md|5,2,,"PUBLIC HEARING — Motion to APPROVE the application submitted for a Conditional Use Permit, C24-00005, to build an electronic message center at 93 West 3300 South, based on the Findings of Fact, Conclusions of Law, and Conditions of Approval, as outlined in the Staff Report"
233,PlanningCommission|s|minutes/2024/2024-11-04/2024-11-07_pc_PC.md|6,2,,"Motion to forward a recommendation of APPROVAL to the City Council for the Ordinance amending Sections 17.01, 17.03, 17.04, and 17.07 of the South Salt Lake City Municipal Code (“Title 17”) to establish uniform regulations for all auto-related uses regarding outdoor storage, increasing the minimum lot size and minimum interior display requirements for car dealerships, adding a definition for Luxury Vehicle, and updating the Land Use Matrix, with the intention that research will be conducted by Staff regarding building size and minimum acre requirements"
234,PlanningCommission|green acres subdivision,2,Green Acres Subdivision,"PUBLIC HEARING — Motion to forward a recommendation of APPROVAL of the application of Derek Mortensen, Michael Ault, and Phyllis Parrish to the Salt Lake City Council to amend the Zoning Map for two metes and bounds parcels on all of Lots 1, 2, and 38 of the Green Acres Subdivision from TOD to Commercial General located at 3302 South, 3330 South, and 3340 South 300 West based on the following"
235,PlanningCommission|s|minutes/2024/2024-11-18/2024-11-21_pc_PC.md|5,2,,"Motion to APPROVE the Application on behalf of UTA for a Preliminary Subdivision Plat to consolidate five parcels into one lot located at 3187 South, 3197 South, 3205 South, and 3227 South Washington Street, and 210 West 3300 South based on the following"
236,PlanningCommission|s|minutes/2024/2024-11-18/2024-11-21_pc_PC.md|6,2,,PUBLIC MEETING — Motion to recommend APPROVAL for a Conditional Use Permit to construct an Operator’s Relief Room at the Millcreek Station Park-and-Ride located at 210 West 3300 South based on the following
237,PlanningCommission|s|minutes/2024/2024-11-18/2024-11-21_pc_PC.md|7,2,,PUBLIC MEETING — Motion to APPROVE the application submitted for Historic and Landmark Design Review to replace the roof of the Redwood Building on the Historic Scott School Campus located at 3280 South 540 East subject to the following
238,PlanningCommission|s|minutes/2025/2025-02-17/2025-02-20_pc_PC.md|4,2,,"PUBLIC HEARING — Motion to APPROVE a Preliminary Subdivision Plat for a One-Lot Plat, Located at 3303 South 460 East, based on the following"
239,PlanningCommission|s|minutes/2025/2025-03-03/2025-03-06_pc_PC.md|3,2,,"Motion to TABLE the application by E. Farley Eskelson, for a variance requesting an exception to the minimum lot size standard in the Commercial Corridor Land Use District to a date certain of April 3, 2025, to allow the Applicants and Staff time to respond to specific inquiries or concerns raised by the Planning Commission, or to allow the Planning Commission more time to consider the proposal"
240,PlanningCommission|s|minutes/2025/2025-03-31/2025-04-03_pc_PC.md|2,2,,"Final Plat Issued. — Motion to APPROVE the Minutes of the March 6, 2025, Planning Commission Meeting"
241,PlanningCommission|s|minutes/2025/2025-03-31/2025-04-03_pc_PC.md|3,2,,"PUBLIC MEETING — Motion to CONTINUE the Application for an Appeal of the Variance Application Denial on the lot size in the Commercial Corridor Land Use District for a drive-up window located at the corner of 3300 South 200 East to May 15, 2025"
242,PlanningCommission|s|minutes/2025/2025-03-31/2025-04-03_pc_PC.md|4,2,,PUBLIC HEARING — Motion to APPROVE the Application for Gerber Collision and Glass represented by Joel Dyer to plat and adjust lot lines for three parcels located at 3218 South West Temple Street subject to the following
243,PlanningCommission|s|minutes/2025/2025-03-31/2025-04-03_pc_PC.md|5,2,,Motion to forward a recommendation of APPROVAL to the City Council for all portions of the Ordinance amending multiple sections Title 17 of the South Salt Lake City Municipal Code to amend the regulations and standards to the City Facility Land Use District based on the analysis and the following
244,PlanningCommission|s|minutes/2025/2025-03-31/2025-04-03_pc_PC.md|6,2,,"PUBLIC HEARING — Motion to forward a recommendation of APPROVAL to the South Salt Lake City Council to AMEND the Zoning Map for 10 existing parcels from TOD to City Facility located at 119 West, 168 West, 169 West, 171 West, 172 West, 174 West, 175 West, 178 West, 179 West, and 182 West Oakland Avenue based on the following"
245,PlanningCommission|market center preliminary subdivision,2,Market Center Preliminary Subdivision,Motion to APPROVE the Market Center Preliminary Subdivision Plat to create four lots located at 2280 South State Street subject to the following
246,PlanningCommission|s|minutes/2025/2025-04-14/2025-04-17_pc_PC.md|4,2,,"PUBLIC MEETING — Motion to TABLE the application from Blaser Ventures for a Conditional Use Permit to construct a multi-family development located at 2280 South State Street to May 15, 2025, to allow staff more time to provide the Planning Commission with additional information"
247,PlanningCommission|s|minutes/2025/2025-04-14/2025-04-17_pc_PC.md|6,2,,"PUBLIC MEETING — Motion to APPROVE the application submitted for Conditional Use Permit C25-00003, for Mark Miller Subaru, to amend an existing CUP C-19-013 for the existing Auto Dealership located at 3535 South State Street subject to the following"
248,PlanningCommission|s|minutes/2025/2025-06-02/2025-06-05_pc_PC.md|2,2,,"Final Plat Issued. — Motion to APPROVE the April 17, 2025, Planning Commission Meeting Minutes"
249,PlanningCommission|s|minutes/2025/2025-06-02/2025-06-05_pc_PC.md|3,2,,"Motion to APPROVE the application by Playa Investments LLC for a Preliminary Subdivision Plat to create one lot located at 2865 South State Street, based on the following"
250,PlanningCommission|s|minutes/2025/2025-06-02/2025-06-05_pc_PC.md|5,2,,"Motion to APPROVE the application by the City of South Salt Lake, represented by Sharen Hauri to plat four parcels located at 3271 South 500 East into one lot, based on the following"
251,PlanningCommission|seg subdivision,2,SEG Subdivision,"Motion to APPROVE the application by Utah Transit Authority, represented by David Osborn, to amend and extend Lot 1 of the SEG Subdivision to consolidate two parcels into one lot for the Maintenance of Way Training Yard at 823 West Davis Road, based on the following"
252,PlanningCommission|oakland place subdivision,2,Oakland Place Subdivision,"PUBLIC HEARING — Motion to APPROVE an application by the South Salt Lake Engineering Department for a Preliminary Subdivision Plat to amend the Oakland Place Subdivision Plat to consolidate 22 lots and a portion of an abandoned right of way into one lot, located at 195 West Oakland Avenue, based on the following"
253,PlanningCommission|s|minutes/2025/2025-06-16/2025-06-19_pc_PC.md|3,2,,"PUBLIC HEARING — Motion to APPROVE a Preliminary Subdivision Plat for a One-Lot Plat, Located at 120 East Spencer Avenue, based on the following"
254,PlanningCommission|s|minutes/2025/2025-06-16/2025-06-19_pc_PC.md|5,2,,"Motion to APPROVE a Conditional Use Permit for a pharmacy located at 239 West 2100 South in the Downtown District, Station Subdistrict based on the following Findings of Fact, Conclusions of Law, and Conditions of Approval"
255,PlanningCommission|s|minutes/2025/2025-06-16/2025-06-19_pc_PC.md|6,2,,"Motion to APPROVE the application by Reagon Outdoor Advertising for a Conditional Use Permit for two Electronic Message Center Signs located at 500 West 2890 South, based on the Findings of Fact, Conclusions of Law, and Conditions of Approval as outlined in the Staff Report and enumerated on the record"
256,PlanningCommission|s|minutes/2025/2025-06-16/2025-06-19_pc_PC.md|7,2,,"Motion to forward a recommendation of APPROVAL to the City Council for the Ordinance amending Section 17.03.010 and portions of Chapters 17.07 and 17.08 of the South Salt Lake City Municipal Code (“Title 17”), and enacting Section 17.03.185 Housing and Transit Overlay Zone, based on the following"
257,PlanningCommission|s|minutes/2025/2025-06-16/2025-06-19_pc_PC.md|8,2,,"PUBLIC HEARING — Motion to forward a recommendation of APPROVAL to the City to Amend Title 17 to Reduce the Minimum Lot Size in the Commercial Neighborhood (CN) Land Use District from 0.5 acre to 0.25 acre, based on the following"
258,PlanningCommission|s|minutes/2025/2025-07-07/2025-07-10_pc_PC.md|4,2,,"PUBLIC HEARING — Motion to Forward a Recommendation of APPROVAL to the City Council for the Ordinance Amending Multiple Sections of Title 17 of the South Salt Lake City Municipal Code to Establish the City Facility Overlay District, Based on the Analysis and Findings Set Forth in the Staff Report and on the Record"
259,PlanningCommission|s|minutes/2025/2025-08-04/2025-08-07_pc_PC.md|5,2,,"PUBLIC HEARING — Motion to APPROVE the Application by Zhi Xiang Zhuang, for a Preliminary Subdivision Plat Amendment to Plat One Lot Located at 3031 South Main Street, based on the following"
260,PlanningCommission|s|minutes/2025/2025-09-29/2025-10-02_pc_PC.md|2,2,,"PUBLIC HEARING — Motion to Forward a Recommendation of APPROVAL to the City Council for the Ordinance Amending Chapters 17.01, 17.03, and 17.04 of the South Salt Lake City Municipal Code to Establish the Definition of Luxury Vehicle, Amend the Definition of Automotive Restoration, Amend the Land Use Matrix for the Business Park District, and Amend the Permitted Use Standards for Automotive Restoration"
261,PlanningCommission|market center subdivision,2,Market Center Subdivision,"Motion to APPROVE the Application by Blaser Ventures, on Behalf of SSL Affordable Phase 1, LLC, for a Preliminary Condominium Plat for Lot 1 of the Market Center Subdivision, located at 55 East Haven Avenue, based on the following"
262,PlanningCommission|s|minutes/2025/2025-10-13/2025-10-16_pc_PC.md|3,2,,"Motion to forward a recommendation of APPROVAL to the South Salt Lake City Council for an amendment to the Zoning Map for the property located at 2650 South Main Street from Commercial Neighborhood to City Facility, based on the following"
263,PlanningCommission|s|minutes/2025/2025-11-03/2025-11-06_pc_PC.md|4,2,,Opportunities to modify operations to eliminate or reduce conditions that waste water. — Motion to forward a recommendation of APPROVAL to the City Council for a resolution to adopt the Water Resource Element Update and On the Move Mobility Plan Update in the South Salt Lake City General Plan
264,PlanningCommission|s|minutes/2026/2026-01-12/2026-01-15_pc_PC.md|6,2,,"PUBLIC MEETING — Motion to APPROVE the Application Submitted for a Conditional Use Permit, C-25-00010; to Operate a Category II Home Occupation Hair Salon Business at 3086 South 500 East, based upon the information submitted by the applicant, the General Plan considerations, and Ordinance analysis, and the following Findings of Fact, Conclusions of Law, and Conditions of Approval"
