date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,meeting_id,size_mb,stored_locally
2021-01-06,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7174_Agenda_1_6_2021_3_30_00_PM.pdf?documentType=1&meetingId=7174,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Study_Meeting_7174_Agenda_1_6_2021_3_30_00_PM.pdf,7174,0.087,yes
2021-01-12,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7270_Agenda_1_12_2021_4_30_00_PM.pdf?documentType=1&meetingId=7270,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7270_Agenda_1_12_2021_4_30_00_PM.pdf,7270,0.14,yes
2021-01-12,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7350_Agenda_1_12_2021_6_30_00_PM.pdf?documentType=1&meetingId=7350,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7350_Agenda_1_12_2021_6_30_00_PM.pdf,7350,0.167,yes
2021-01-13,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_7228_Agenda_1_13_2021_4_00_00_PM.pdf?documentType=1&meetingId=7228,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Public_Hearing_7228_Agenda_1_13_2021_4_00_00_PM.pdf,7228,0.092,yes
2021-01-15,Strategic Planning Meeting,StrategicPlanning,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Strategic_Planning_Meeting_7411_Agenda_1_15_2021_9_00_00_AM.pdf?documentType=1&meetingId=7411,2026-07-06,text,pdftotext,raw/2021/Strategic_Planning_Meeting_7411_Agenda_1_15_2021_9_00_00_AM.pdf,7411,0.137,yes
2021-01-19,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7271_Agenda_1_19_2021_4_30_00_PM.pdf?documentType=1&meetingId=7271,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7271_Agenda_1_19_2021_4_30_00_PM.pdf,7271,0.144,yes
2021-01-19,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7351_Agenda_1_19_2021_6_30_00_PM.pdf?documentType=1&meetingId=7351,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7351_Agenda_1_19_2021_6_30_00_PM.pdf,7351,0.165,yes
2021-01-20,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7178_Agenda_1_20_2021_3_30_00_PM.pdf?documentType=1&meetingId=7178,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Study_Meeting_7178_Agenda_1_20_2021_3_30_00_PM.pdf,7178,0.077,yes
2021-01-26,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7272_Agenda_1_26_2021_4_30_00_PM.pdf?documentType=1&meetingId=7272,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7272_Agenda_1_26_2021_4_30_00_PM.pdf,7272,0.143,yes
2021-01-26,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7352_Agenda_1_26_2021_6_30_00_PM.pdf?documentType=1&meetingId=7352,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7352_Agenda_1_26_2021_6_30_00_PM.pdf,7352,0.166,yes
2021-01-27,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_7229_Agenda_1_27_2021_4_00_00_PM.pdf?documentType=1&meetingId=7229,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Public_Hearing_7229_Agenda_1_27_2021_4_00_00_PM.pdf,7229,0.078,yes
2021-02-02,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7273_Agenda_2_2_2021_4_30_00_PM.pdf?documentType=1&meetingId=7273,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7273_Agenda_2_2_2021_4_30_00_PM.pdf,7273,0.145,yes
2021-02-02,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7353_Agenda_2_2_2021_6_30_00_PM.pdf?documentType=1&meetingId=7353,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7353_Agenda_2_2_2021_6_30_00_PM.pdf,7353,0.165,yes
2021-02-03,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7182_Agenda_2_3_2021_3_30_00_PM.pdf?documentType=1&meetingId=7182,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Study_Meeting_7182_Agenda_2_3_2021_3_30_00_PM.pdf,7182,0.092,yes
2021-02-09,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7274_Agenda_2_9_2021_4_30_00_PM.pdf?documentType=1&meetingId=7274,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7274_Agenda_2_9_2021_4_30_00_PM.pdf,7274,0.14,yes
2021-02-09,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7354_Agenda_2_9_2021_6_30_00_PM.pdf?documentType=1&meetingId=7354,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7354_Agenda_2_9_2021_6_30_00_PM.pdf,7354,0.167,yes
2021-02-10,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_7230_Agenda_2_10_2021_4_00_00_PM.pdf?documentType=1&meetingId=7230,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Public_Hearing_7230_Agenda_2_10_2021_4_00_00_PM.pdf,7230,0.075,yes
2021-02-16,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7275_Agenda_2_16_2021_4_30_00_PM.pdf?documentType=1&meetingId=7275,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7275_Agenda_2_16_2021_4_30_00_PM.pdf,7275,0.14,yes
2021-02-16,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7355_Agenda_2_16_2021_6_30_00_PM.pdf?documentType=1&meetingId=7355,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7355_Agenda_2_16_2021_6_30_00_PM.pdf,7355,0.163,yes
2021-02-17,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7186_Agenda_2_17_2021_3_30_00_PM.pdf?documentType=1&meetingId=7186,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Study_Meeting_7186_Agenda_2_17_2021_3_30_00_PM.pdf,7186,0.072,yes
2021-02-23,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7276_Agenda_2_23_2021_4_30_00_PM.pdf?documentType=1&meetingId=7276,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7276_Agenda_2_23_2021_4_30_00_PM.pdf,7276,0.141,yes
2021-02-23,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7356_Agenda_2_23_2021_6_30_00_PM.pdf?documentType=1&meetingId=7356,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7356_Agenda_2_23_2021_6_30_00_PM.pdf,7356,0.162,yes
2021-02-24,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_7231_Agenda_2_24_2021_4_00_00_PM.pdf?documentType=1&meetingId=7231,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Public_Hearing_7231_Agenda_2_24_2021_4_00_00_PM.pdf,7231,0.093,yes
2021-03-02,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7277_Agenda_3_2_2021_4_30_00_PM.pdf?documentType=1&meetingId=7277,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7277_Agenda_3_2_2021_4_30_00_PM.pdf,7277,0.143,yes
2021-03-02,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7357_Agenda_3_2_2021_6_30_00_PM.pdf?documentType=1&meetingId=7357,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7357_Agenda_3_2_2021_6_30_00_PM.pdf,7357,0.163,yes
2021-03-03,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7190_Agenda_3_3_2021_3_30_00_PM.pdf?documentType=1&meetingId=7190,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Study_Meeting_7190_Agenda_3_3_2021_3_30_00_PM.pdf,7190,0.097,yes
2021-03-09,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7278_Agenda_3_9_2021_4_30_00_PM.pdf?documentType=1&meetingId=7278,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7278_Agenda_3_9_2021_4_30_00_PM.pdf,7278,0.143,yes
2021-03-09,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7358_Agenda_3_9_2021_6_30_00_PM.pdf?documentType=1&meetingId=7358,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7358_Agenda_3_9_2021_6_30_00_PM.pdf,7358,0.165,yes
2021-03-10,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_7417_Agenda_3_10_2021_4_00_00_PM.pdf?documentType=1&meetingId=7417,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Public_Hearing_7417_Agenda_3_10_2021_4_00_00_PM.pdf,7417,0.099,yes
2021-03-16,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7279_Agenda_3_16_2021_4_30_00_PM.pdf?documentType=1&meetingId=7279,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7279_Agenda_3_16_2021_4_30_00_PM.pdf,7279,0.142,yes
2021-03-16,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7359_Agenda_3_16_2021_6_30_00_PM.pdf?documentType=1&meetingId=7359,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7359_Agenda_3_16_2021_6_30_00_PM.pdf,7359,0.164,yes
2021-03-16,RDA Special Meeting,RDA,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/RDA_Special_Meeting_7418_Agenda_3_16_2021_6_30_00_PM.pdf?documentType=1&meetingId=7418,2026-07-06,text,pdftotext,raw/2021/RDA_Special_Meeting_7418_Agenda_3_16_2021_6_30_00_PM.pdf,7418,0.141,yes
2021-03-17,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7194_Agenda_3_17_2021_3_30_00_PM.pdf?documentType=1&meetingId=7194,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Study_Meeting_7194_Agenda_3_17_2021_3_30_00_PM.pdf,7194,0.092,yes
2021-03-23,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7280_Agenda_3_23_2021_4_30_00_PM.pdf?documentType=1&meetingId=7280,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7280_Agenda_3_23_2021_4_30_00_PM.pdf,7280,0.142,yes
2021-03-23,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7360_Agenda_3_23_2021_6_30_00_PM.pdf?documentType=1&meetingId=7360,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7360_Agenda_3_23_2021_6_30_00_PM.pdf,7360,0.163,yes
2021-03-24,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_7233_Agenda_3_24_2021_4_00_00_PM.pdf?documentType=1&meetingId=7233,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Public_Hearing_7233_Agenda_3_24_2021_4_00_00_PM.pdf,7233,0.091,yes
2021-04-06,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7282_Agenda_4_6_2021_4_30_00_PM.pdf?documentType=1&meetingId=7282,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7282_Agenda_4_6_2021_4_30_00_PM.pdf,7282,0.145,yes
2021-04-06,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7362_Agenda_4_6_2021_6_30_00_PM.pdf?documentType=1&meetingId=7362,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7362_Agenda_4_6_2021_6_30_00_PM.pdf,7362,0.165,yes
2021-04-07,Board of Adjustment Meeting,BoardOfAdjustment,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Board_of_Adjustment_Meeting_7402_Agenda_4_7_2021_6_00_00_PM.pdf?documentType=1&meetingId=7402,2026-07-06,text,pdftotext,raw/2021/Board_of_Adjustment_Meeting_7402_Agenda_4_7_2021_6_00_00_PM.pdf,7402,0.086,yes
2021-04-07,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7197_Agenda_4_7_2021_3_30_00_PM.pdf?documentType=1&meetingId=7197,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Study_Meeting_7197_Agenda_4_7_2021_3_30_00_PM.pdf,7197,0.108,yes
2021-04-13,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7283_Agenda_4_13_2021_4_30_00_PM.pdf?documentType=1&meetingId=7283,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7283_Agenda_4_13_2021_4_30_00_PM.pdf,7283,0.143,yes
2021-04-13,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7363_Agenda_4_13_2021_6_30_00_PM.pdf?documentType=1&meetingId=7363,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7363_Agenda_4_13_2021_6_30_00_PM.pdf,7363,0.167,yes
2021-04-14,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_7238_Agenda_4_14_2021_4_00_00_PM.pdf?documentType=1&meetingId=7238,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Public_Hearing_7238_Agenda_4_14_2021_4_00_00_PM.pdf,7238,0.093,yes
2021-04-20,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7284_Agenda_4_20_2021_4_30_00_PM.pdf?documentType=1&meetingId=7284,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7284_Agenda_4_20_2021_4_30_00_PM.pdf,7284,0.146,yes
2021-04-20,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7364_Agenda_4_20_2021_6_30_00_PM.pdf?documentType=1&meetingId=7364,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7364_Agenda_4_20_2021_6_30_00_PM.pdf,7364,0.165,yes
2021-04-21,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7199_Agenda_4_21_2021_3_30_00_PM.pdf?documentType=1&meetingId=7199,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Study_Meeting_7199_Agenda_4_21_2021_3_30_00_PM.pdf,7199,0.094,yes
2021-04-27,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7285_Agenda_4_27_2021_4_30_00_PM.pdf?documentType=1&meetingId=7285,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7285_Agenda_4_27_2021_4_30_00_PM.pdf,7285,0.141,yes
2021-04-27,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7365_Agenda_4_27_2021_6_30_00_PM.pdf?documentType=1&meetingId=7365,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7365_Agenda_4_27_2021_6_30_00_PM.pdf,7365,0.167,yes
2021-04-28,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_7239_Agenda_4_28_2021_4_00_00_PM.pdf?documentType=1&meetingId=7239,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Public_Hearing_7239_Agenda_4_28_2021_4_00_00_PM.pdf,7239,0.094,yes
2021-05-04,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7286_Agenda_5_4_2021_4_30_00_PM.pdf?documentType=1&meetingId=7286,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7286_Agenda_5_4_2021_4_30_00_PM.pdf,7286,0.146,yes
2021-05-04,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7366_Agenda_5_4_2021_6_30_00_PM.pdf?documentType=1&meetingId=7366,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7366_Agenda_5_4_2021_6_30_00_PM.pdf,7366,0.163,yes
2021-05-04,Regular HA Meeting,HousingAuthority,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Regular_HA_Meeting_7333_Agenda_5_4_2021_6_30_00_PM.pdf?documentType=1&meetingId=7333,2026-07-06,text,pdftotext,raw/2021/Regular_HA_Meeting_7333_Agenda_5_4_2021_6_30_00_PM.pdf,7333,0.139,yes
2021-05-04,Regular BA Meeting,MBA,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Regular_BA_Meeting_7343_Agenda_5_4_2021_6_30_00_PM.pdf?documentType=1&meetingId=7343,2026-07-06,text,pdftotext,raw/2021/Regular_BA_Meeting_7343_Agenda_5_4_2021_6_30_00_PM.pdf,7343,0.14,yes
2021-05-04,Regular RDA Meeting,RDA,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Regular_RDA_Meeting_7323_Agenda_5_4_2021_6_30_00_PM.pdf?documentType=1&meetingId=7323,2026-07-06,text,pdftotext,raw/2021/Regular_RDA_Meeting_7323_Agenda_5_4_2021_6_30_00_PM.pdf,7323,0.14,yes
2021-05-05,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7201_Agenda_5_5_2021_3_30_00_PM.pdf?documentType=1&meetingId=7201,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Study_Meeting_7201_Agenda_5_5_2021_3_30_00_PM.pdf,7201,0.098,yes
2021-05-11,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7287_Agenda_5_11_2021_4_30_00_PM.pdf?documentType=1&meetingId=7287,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7287_Agenda_5_11_2021_4_30_00_PM.pdf,7287,0.142,yes
2021-05-11,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7367_Agenda_5_11_2021_6_30_00_PM.pdf?documentType=1&meetingId=7367,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7367_Agenda_5_11_2021_6_30_00_PM.pdf,7367,0.168,yes
2021-05-12,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_7240_Agenda_5_12_2021_4_00_00_PM.pdf?documentType=1&meetingId=7240,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Public_Hearing_7240_Agenda_5_12_2021_4_00_00_PM.pdf,7240,0.099,yes
2021-05-18,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7288_Agenda_5_18_2021_4_30_00_PM.pdf?documentType=1&meetingId=7288,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7288_Agenda_5_18_2021_4_30_00_PM.pdf,7288,0.143,yes
2021-05-18,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7368_Agenda_5_18_2021_6_30_00_PM.pdf?documentType=1&meetingId=7368,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7368_Agenda_5_18_2021_6_30_00_PM.pdf,7368,0.167,yes
2021-05-18,RDA Special Meeting,RDA,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/RDA_Special_Meeting_7419_Agenda_5_18_2021_6_30_00_PM.pdf?documentType=1&meetingId=7419,2026-07-06,text,pdftotext,raw/2021/RDA_Special_Meeting_7419_Agenda_5_18_2021_6_30_00_PM.pdf,7419,0.141,yes
2021-05-19,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7203_Agenda_5_19_2021_3_30_00_PM.pdf?documentType=1&meetingId=7203,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Study_Meeting_7203_Agenda_5_19_2021_3_30_00_PM.pdf,7203,0.101,yes
2021-05-25,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7289_Agenda_5_25_2021_4_30_00_PM.pdf?documentType=1&meetingId=7289,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7289_Agenda_5_25_2021_4_30_00_PM.pdf,7289,0.16,yes
2021-05-25,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7369_Agenda_5_25_2021_6_30_00_PM.pdf?documentType=1&meetingId=7369,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7369_Agenda_5_25_2021_6_30_00_PM.pdf,7369,0.166,yes
2021-05-26,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_7241_Agenda_5_26_2021_4_00_00_PM.pdf?documentType=1&meetingId=7241,2026-07-06,text,pdftotext,raw/2021/Planning_Commission_Public_Hearing_7241_Agenda_5_26_2021_4_00_00_PM.pdf,7241,0.091,yes
2021-06-01,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7290_Agenda_6_1_2021_4_30_00_PM.pdf?documentType=1&meetingId=7290,2026-07-06,text,pdftotext,raw/2021/City_Council_Study_Meeting_7290_Agenda_6_1_2021_4_30_00_PM.pdf,7290,0.144,yes
2021-06-01,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7370_Agenda_6_1_2021_6_30_00_PM.pdf?documentType=1&meetingId=7370,2026-07-06,text,pdftotext,raw/2021/City_Council_Regular_Meeting_7370_Agenda_6_1_2021_6_30_00_PM.pdf,7370,0.165,yes
2021-06-01,Regular HA Meeting,HousingAuthority,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Regular_HA_Meeting_7334_Agenda_6_1_2021_6_30_00_PM.pdf?documentType=1&meetingId=7334,2026-07-06,text,pdftotext,raw/2021/Regular_HA_Meeting_7334_Agenda_6_1_2021_6_30_00_PM.pdf,7334,0.14,yes
2021-06-01,Regular BA Meeting,MBA,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Regular_BA_Meeting_7344_Agenda_6_1_2021_6_30_00_PM.pdf?documentType=1&meetingId=7344,2026-07-06,text,pdftotext,raw/2021/Regular_BA_Meeting_7344_Agenda_6_1_2021_6_30_00_PM.pdf,7344,0.139,yes
