date,body,motion_no,motion,result,mover,seconder,names_recorded
2018-01-04,PlanningCommission,2,"to recommend approval to the County Council for the Birch Hollow Subdivision with the stated conditions, conclusions, and finding of facts","Passed 4, 0",Watterson,Olsen,false
2018-01-04,PlanningCommission,3,to open the public hearing for the West Acres Rezone,"Passed 4, 0",Gunnell,Watterson,false
2018-01-04,PlanningCommission,4,to close the public hearing for the West Acres Rezone,"Passed 4, 0",Watterson,Gunnell,false
2018-01-04,PlanningCommission,5,to recommend approval to the County Council for the West Acres Rezone with the stated conclusions and finding of facts,"Passed 4, 0",Gunnell,Olsen,false
2018-01-04,PlanningCommission,6,to open the public hearing,"Passed 4, 0",Olsen,Watterson,false
2018-01-04,PlanningCommission,7,to close the public hearing for the Pigsah Stone Products,"Passed 4, 0",Watterson,Olsen,false
2018-01-04,PlanningCommission,8,to recommend approval for the Pigsah Stone Products Rezone with the noted findings of facts and conclusions,"Passed 4, 0",Watterson,Olsen,false
2018-01-04,PlanningCommission,9,to open the public hearing,"Passed 4, 0",Watterson,Olsen,false
2018-01-04,PlanningCommission,10,to close the public hearing,"Passed 4, 0",Watterson,Olsen,false
2018-02-01,PlanningCommission,1,to approve the agenda,"Passed 4, 0",Olsen,Gunnell,false
2018-02-01,PlanningCommission,2,"to approve the minutes from 4, January 2018","Passed 4, 0",Gunnell,Sands,false
2018-02-01,PlanningCommission,3,to approve the consent agenda,"Passed 4, 0",Sands,Gunnell,false
2018-02-01,PlanningCommission,4,"to recommend approval for the Buena Vista Ranch Phase 1 Subdivision to the County Council with the stated findings of facts, conclusions, and the conditions with the changes to condition #4","Passed 4, 0",Gunnell,Sands,false
2018-02-01,PlanningCommission,5,to recommend approval to the County Council for the ordinance amendments for Titles 17.01 and 17.02,"Passed 4, 0",Olsen,Gunnell,false
2018-03-01,PlanningCommission,1,to approve the agenda,"Passed 6, 0",Gunnell,Smith,false
2018-03-01,PlanningCommission,2,to approved the 1 February 2018 minutes,"Passed 6, 0",Sands,Watterson,false
2018-03-01,PlanningCommission,3,to continue the Creekside Estates Subdivision for up to 90 days,"Passed 6, 0",Watterson,Smith,false
2018-03-01,PlanningCommission,4,"to approve The Vineyards at Mt. Naomi Farms Conditional Use Permit with the stated findings of facts, conclusions, and conditions","Passed 6, 0",Olsen,Smith,false
2018-03-01,PlanningCommission,5,to open the public hearing,"Passed 6, 0",Sands,Watterson,false
2018-03-01,PlanningCommission,6,to close the public hearing,"Passed 6, 0",Smith,Watterson,false
2018-03-01,PlanningCommission,7,"to recommend approval to the County Council for the Dominion Energy Sardine Canyon Site Rezone with the stated findings of facts, conclusions, and conditions","Passed 6, 0",Gunnell,Olsen,false
2018-03-01,PlanningCommission,8,to open the public hearing,"Passed 6, 0",Watterson,Smith,false
2018-03-01,PlanningCommission,9,to close the public hearing,"Passed 6, 0",Watterson,Gunnell,false
2018-03-01,PlanningCommission,10,"to recommend denial to the County Council for the Petersboro Heights Rezone with the stated findings of facts, conclusions, and conditions","Passed 4, 2",Smith,Watterson,false
2018-03-01,PlanningCommission,11,to open the public hearing,"Passed 6, 0",Gunnell,Olsen,false
2018-03-01,PlanningCommission,12,to close the public hearing,"Passed 6, 0",Sands,Watterson,false
2018-03-01,PlanningCommission,13,"to recommend denial to the County Council for the Spring Ridge Rezone with the stated findings of facts, conclusions, and conditions","Passed 5, 0",Gunnell,Watterson,false
2018-05-03,PlanningCommission,1,to approved the agenda,"Passed 4, 0",Gunnell,Parker,false
2018-05-03,PlanningCommission,2,"to approve the minutes from 1 March, 2018","Passed 4, 0",Gunnell,Sands,false
2018-05-03,PlanningCommission,3,to remove #1 from the consent agenda,"Passed 4, 0",Sands,Gunnell,false
2018-05-03,PlanningCommission,4,"to approve the Randal Stocker Subdivision 1 st Amendment with the stated findings of fact, 6 conditions, and 1 conclusion","Passed 4, 0",Gunnell,Sands,false
2018-05-03,PlanningCommission,5,"to approve the Mendon Shadows Phase II Subdivision 1st Amendment with the stated findings of fact, 4 conditions, and 1 conclusion","Passed 4, 0",Sands,Parker,false
2018-05-03,PlanningCommission,6,to open the public hearing for the Birch Hollow South Rezone,"Passed 4, 0",Sands,Gunnell,false
2018-05-03,PlanningCommission,7,to close the public hearing for the Birch Hollow South Rezone,"Passed 4, 0",Sands,Gunnell,false
2018-05-03,PlanningCommission,8,to recommend approval for the Birch Hollow South Rezone to the County Council with the stated findings of fact and conclusions,"Passed 4, 0",Parker,Gunnell,false
2018-05-03,PlanningCommission,9,to open the public hearing for the Commercial Zone Amendment - Zanavoo,"Passed 4, 0",Gunnell,Sands,false
2018-05-03,PlanningCommission,10,to close the public hearing for the Commercial Zone Amendment - Zanavoo,"Passed 4, 0",Gunnell,Parker,false
2018-05-03,PlanningCommission,11,to continue the Commercial Zone Amendment - Zanavoo due to a lack of a quorum,"Passed 4, 0",Gunnell,Parker,false
2018-06-14,PlanningCommission,1,to accept the agenda with no changes,"Passed 6, 0",Smith,Olsen,false
2018-06-14,PlanningCommission,2,to accept the minutes from 3 May 2018 with the noted changes,"Passed 6, 0",Parker,Smith,false
2018-06-14,PlanningCommission,3,to approve the Mt. Sterling Wright Subdivision with the noted amendment,"Passed 6, 0",Olsen,Watterson,false
2018-06-14,PlanningCommission,4,to approve the Dominion Energy Sardine Canyon Conditional Use Permit,"Passed 6, 0",Watterson,Smith,false
2018-06-14,PlanningCommission,5,to continue the Creekside Estates Subdivision up to 90 days,"Passed 6, 0",Olsen,Sands,false
2018-06-14,PlanningCommission,6,to recommend denial to the County Council for the Commercial Zone Amendment-Zanavoo,"Passed 4, 1",Parker,Watterson,false
2018-06-14,PlanningCommission,7,to open the public hearing for the Jenkins Rezone,"Passed 6, 0",Watterson,Smith,false
2018-06-14,PlanningCommission,8,to closed the public hearing for the Jenkins Rezone,"Passed 6, 0",Watterson,Parker,false
2018-06-14,PlanningCommission,9,to recommend approval to the County Council for the Jenkins Rezone with the one conclusion,"Passed 6, 0",Sands,Parker,false
2018-06-14,PlanningCommission,10,"to approve the West Canyon Ranch Cabin Conditional Use Permit with the amendment to condition 1, amendments to condition 7, the addition of condition 9 under phase 1, and renumbering under future phases to conditions 10-18 subsequently, and the addition of condition 19","Passed 6, 0",Parker,Olsen,false
2018-06-14,PlanningCommission,11,to extend the meeting to 8:30,"Passed 6, 0",Parker,Sands,false
2018-06-14,PlanningCommission,12,to approve the Pisgah Limestone Conditional use Permit 2 nd Amendment with the stated conditions and conclusions,"Passed 4, 2",Parker,Smith,false
2018-07-12,PlanningCommission,1,to approve minutes,"Passed 5, 0",Parker,Gunnell,false
2018-07-12,PlanningCommission,2,to approve the consent agenda,"Passed 5, 0",Olsen,Sands,false
2018-07-12,PlanningCommission,3,"to approved View of the Valley Subdivision with the noted findings of facts, conclusions, and conditions","Passed 5, 0",Olsen,Parker,false
2018-07-12,PlanningCommission,4,to open the public hearing for the Applewood Hollow Rezone,"Passed 5, 0",Sands,Gunnell,false
2018-07-12,PlanningCommission,5,to close the public hearing for the Applewood Hollow Rezone,"Passed 5, 0",Olsen,Parker,false
2018-07-12,PlanningCommission,6,to approved the 80 Acres Conditional Use Permit with the noted changes to condition 12 and the addition of conditions 13 and 14,"Passed 5, 0",Gunnell,Parker,false
2018-07-12,PlanningCommission,7,to approve the Cherry Peak Ski Area 2 nd Amendment with the proposed 10 conditions and 2 conclusions,"Passed 5, 0",Parker,Gunnell,false
2018-07-12,PlanningCommission,8,to open the public hearing for Amendment to Title 17.07,"Passed 5, 0",Sands,Parker,false
2018-07-12,PlanningCommission,9,to close the public hearing for Amendment to Title 17.07,"Passed 5, 0",Sands,Parker,false
2018-07-12,PlanningCommission,10,to recommend the County Council approve the Amendment to Title 17.07 regarding parcel legality,"Passed 5, 0",Sands,Gunnell,false
2018-09-06,PlanningCommission,1,to accept Agenda,"Passed 4, 0",Watterson,Gunnell,false
2018-09-06,PlanningCommission,2,to approve 12 July 2018 minutes,"Passed 4, 0",Gunnell,Watterson,false
2018-09-06,PlanningCommission,3,to remove item #2 from the consent agenda,"Passed 4, 0",Smith,Gunnell,false
2018-09-06,PlanningCommission,4,to recommend approval for #1 on the consent agenda,"Passed 4, 0",Watterson,Smith,false
2018-09-06,PlanningCommission,5,"to approve the Wellsville Rising Subdivision with findings & the 5 conditions, addition of a 6th Condition, and the noted amendment to condition 4 and conclusions","Passed 4, 0",Watterson,Smith,false
2018-09-06,PlanningCommission,6,"to approve the Creekside Estates Subdivision with findings, conditions, and conclusions","Passed 4, 0",Smith,Watterson,false
2018-09-06,PlanningCommission,7,to open the public hearing for the Applewood Hollow Rezone,"Passed 3, 0",Gunnell,Watterson,false
2018-09-06,PlanningCommission,8,to close the public hearing,"Passed 3, 0",Watterson,Gunnell,false
2018-09-06,PlanningCommission,9,to continue the Applewood Hollow Rezone up to 90 days,"Passed 4, 0",Gunnell,Watterson,false
2018-09-06,PlanningCommission,10,to open the public hearing,"Passed 4, 0",Gunnell,Smith,false
2018-09-06,PlanningCommission,11,to close the public hearing,"Passed 4, 0",Gunnell,Watterson,false
2018-09-06,PlanningCommission,12,"to recommend approval to the County Council for the Walker Property Rezone with the stated findings of facts, conditions, and conclusions","Passed 4, 0",Smith,Gunnell,false
2018-09-06,PlanningCommission,13,to adjourn,"Passed 4, 0",Smith,Gunnell,false
2018-10-04,PlanningCommission,1,to accept the agenda as is,"Passed 5, 0",Gunnell,Watterson,false
2018-10-04,PlanningCommission,2,to approve the minutes from 6 September 2018,"Passed 5, 0",Gunnell,Watterson,false
2018-10-04,PlanningCommission,3,"to approve the Ohana Mauna Subdivision with the stated findings of fact, 10 conditions, and 1 conclusion and the Poulsen Fryer Family Farms Subdivision with the stated findings of fact, 2 conditions, and 1 conclusion","Passed 5, 0",Olsen,Sands,false
2018-10-04,PlanningCommission,4,to open the public hearing for the Apple Goat Acres Rezone,"Passed 4, 0",Olsen,Gunnell,false
2018-10-04,PlanningCommission,5,to close the public hearing for the Apple Goat Rezone,"Passed 4, 0",Sands,Gunnell,false
2018-10-04,PlanningCommission,6,to recommend approval to the Cache County Council for the Apple Goat rezone with the stated findings of fact and conclusions,"Passed 3, 1",Olsen,Sands,false
2018-10-04,PlanningCommission,7,to approved the Cherry Peak Ski Area CUP 2nd Amendment with the amendment to condition 3,"Passed 5, 0",Watterson,Sands,false
2018-11-01,PlanningCommission,1,to approve the agenda with the removal of item #5,"Passed 7, 0",Watterson,Smith,false
2018-11-01,PlanningCommission,2,to approve the minutes from 4 October 2018,"Passed 7, 0",Gunnell,Watterson,false
2018-11-01,PlanningCommission,3,to open public hearing for the Mountain View Meadow Rezone,"Passed 7, 0",Smith,Gunnell,false
2018-11-01,PlanningCommission,4,to close the public hearing for the Mountain View Meadow Rezone,"Passed 7, 0",Watterson,Sands,false
2018-11-01,PlanningCommission,5,to recommend approval to the County Council for the Mountain View Meadow Rezone to the County Council with the stated findings of fact and one conclusion,"Passed 6, 1",Sands,Smith,false
2018-11-01,PlanningCommission,6,to open the public hearing for the 6800 South Rezone,"Passed 6, 0",Olsen,Watterson,false
2018-11-01,PlanningCommission,7,to close the public hearing for the 6800 South Rezone,"Passed 6, 0",Parker,Watterson,false
2018-11-01,PlanningCommission,8,to recommend denial to the County Council for the 6800 South Rezone based on the stated findings of fact and two conclusions,"Passed 5, 1",Smith,Watterson,false
2018-11-01,PlanningCommission,9,to open the public hearing for the Tiny Pine Rezone,"Passed 7, 0",Olsen,Watterson,false
2018-11-01,PlanningCommission,10,to close the public hearing,"Passed 7, 0",Watterson,Smith,false
2018-11-01,PlanningCommission,11,to recommend denial to the County Council for the Tiny Pine Rezone based on the stated findings of fact and 2 conclusions,"Passed 7, 0",Parker,Smith,false
2018-11-01,PlanningCommission,12,to open the public hearing,"Passed 7, 0",Watterson,Sands,false
2018-11-01,PlanningCommission,13,to close the public hearing,"Passed 7, 0",Olsen,Watterson,false
2018-11-01,PlanningCommission,14,to recommend approval to the County Council for the Amendment to Title 17,"Passed 7, 0",Olsen,Smith,false
2018-11-01,PlanningCommission,15,to recommend approval of the 2019 meeting schedule,"Passed 7, 0",Sands,Gunnell,false
2018-11-19,PlanningCommission,1,to approve the Benson Canal Enclosure Project Conditional Use Permit with the 11 conditions and 3 conclusions as written,"Passed 7, 0",Gunnell,Parker,false
2018-12-06,PlanningCommission,1,to approve the minutes from the 4 November 2018,"Passed 4, 0",Gunnell,Olsen,false
2018-12-06,PlanningCommission,2,to approve the minutes from the 19 November 2018,"Passed 4, 0",Gunnell,Olsen,false
2018-12-06,PlanningCommission,3,"to approve items #1 and #3 with the stated findings of fact, conditions, and conclusions","Passed 4, 0",Sands,Olsen,false
2018-12-06,PlanningCommission,4,to recommend denial to the County Council for the Applewood Hollow RU5 Rezone with the written findings of fact and conclusions,"Passed 4, 0",Gunnell,Sands,false
2018-12-06,PlanningCommission,5,to open the public hearing for DD Auto & Salvage Rezone,"Passed 4, 0",Olsen,Gunnell,false
2018-12-06,PlanningCommission,6,to close the public hearing,"Passed 4, 0",Sands,Gunnell,false
2018-12-06,PlanningCommission,7,to recommend approval to the County Council for DD Auto & Salvage Rezone with the stated findings of fact and conclusions,"Passed 4, 0",Olsen,Gunnell,false
2018-12-06,PlanningCommission,8,to open the public hearing for Amendment to Title 17.08,"Passed 4, 0",Gunnell,Sands,false
2018-12-06,PlanningCommission,9,to close the public hearing for Amendment to Title 17.08,"Passed 4, 0",Gunnell,Olsen,false
2018-12-06,PlanningCommission,10,to recommend more guidance for the Planning Commission be given by the County Council for rezones,Motion died due to lack of a second,Gunnell,,false
2018-12-06,PlanningCommission,11,"to approve the Red Shed Farms Recreational Center Conditional Use Permit with the stated findings of fact, conditions, and conclusions","Passed 4, 0",Gunnell,Olsen,false
2019-01-03,PlanningCommission,1,to approve the minutes from 6 December 2018,"Passed 4, 0",Gunnell,Olsen,false
2019-01-03,PlanningCommission,2,to approve the consent agenda,"Passed 4, 0",Watterson,Gunnell,false
2019-01-03,PlanningCommission,3,"to continue the Michael Burton Conditional Use Permit to February 7, 2019","Passed 4, 0",Watterson,Gunnell,false
2019-01-03,PlanningCommission,4,to nominate Brady Christensen as Chair and Nolan Gunnell as the Vice Chair,"Passed 4, 0",Watterson,Olsen,false
2019-02-07,PlanningCommission,1,to approve,"Passed 6, 0",Gunnell,Watterson,false
2019-02-07,PlanningCommission,2,to approve the consent agenda,"Passed 6, 0",Olsen,Watterson,false
2019-02-07,PlanningCommission,3,"to approve the Michael Burton Conditional Use Permit with the stated findings of fact, 8 conditions, and 2 conclusions","Passed 6, 0",Parker,Olsen,false
2019-02-07,PlanningCommission,4,"to approve the Whisper Ridge Conditional Use Permit 2nd amendment with the stated findings of fact, 9 edited conditions and the addition of condition #10 regarding access across state lands, and the 2 conclusions as written","Passed 6, 0",Parker,Watterson,false
2019-02-07,PlanningCommission,5,to approve a six month extension for the Buena Vista Ranch Subdivision,"Passed 6, 0",Olsen,Watterson,false
2019-03-07,PlanningCommission,1,"to approve the minutes from February7, 2019","Passed 6, 0",Gunnell,Parker,false
2019-03-07,PlanningCommission,2,"to approve the consent agenda with the stated findings of fact, two conditions, and one conclusion as written","Passed 6, 0",Sands,Watterson,false
2019-03-07,PlanningCommission,3,"to approve the DD Auto & Salvage Conditional Use Permit 2nd amendment with the stated findings of fact, 9 conditions, and 2 conclusions as written","Passed 6, 0",Watterson,Gunnell,false
2019-04-04,PlanningCommission,1,"to approve the minutes from March 7, 2019","Passed 4, 0",Gunnell,Parker,false
2019-04-04,PlanningCommission,2,"to approve the Richmond Valley Subdivision 3rd Amendment with the stated findings of fact, seven conditions, and two conclusions as written","Passed 4, 0",Sands,Parker,false
2019-04-04,PlanningCommission,3,"to approve the Hills of Home Subdivision with the stated findings of fact, six conditions, and one conclusion as written","Passed 4, 0",Gunnell,Sands,false
2019-04-04,PlanningCommission,4,to recommend the Rural 2 and Rural 5 Zone Rezone options to the County Council,"Passed 4, 0",Gunnell,Sands,false
2019-06-06,PlanningCommission,1,"to approve the minutes from April 4, 2019","Passed 5, 0",Parkinson,Watterson,false
2019-06-06,PlanningCommission,2,to approve the consent agenda,"Passed 5, 0",Watterson,Smith,false
2019-06-06,PlanningCommission,3,"to approved the Advanced Shoring Conditional Use Permit with the findings of fact, stated conditions, and amended conclusions","Passed 5, 0",Sands,Watterson,false
2019-06-06,PlanningCommission,4,to not revoke the Holyoak Airport Conditional Use Permit with the written findings of facts and conclusion,"Passed 5, 0",Parker,Watterson,false
2019-06-06,PlanningCommission,5,to open the public hearing for the Hawkes Rezone RU5,"Passed 4, 0",Sands,Watterson,false
2019-06-06,PlanningCommission,6,to close the public hearing,"Passed 4, 0",Watterson,Sands,false
2019-06-06,PlanningCommission,7,to recommend denial to the County Council for the Hawkes Rezone RU5 based on the findings of fact and conclusion,"Passed 4, 0",Sands,Parker,false
2019-06-06,PlanningCommission,8,to open the public hearing for the Applewood Hollow RU5 Rezone,"Passed 4, 0",Parker,Sands,false
2019-06-06,PlanningCommission,9,to close the public hearing,"Passed 4, 0",Watterson,Parker,false
2019-06-06,PlanningCommission,10,to recommend approval for the Applewood Hollow RU5 Rezone with the findings of fact and conclusions discussed,"Passed 4, 0",Parker,Watterson,false
2019-07-11,PlanningCommission,1,"to accept the minutes from June 6, 2019","Passed 4, 0",Parker,Gunnell,false
2019-07-11,PlanningCommission,2,to accept the consent agenda,"Passed 4, 0",Gunnell,Olsen,false
2019-07-11,PlanningCommission,3,"to approve the Purser Warehousing LLC Conditional Use Permit with the findings of fact, stated conditions with changes to conditions #4 and # 8, and conclusions","Passed 4, 0",Gunnell,Olsen,false
2019-07-11,PlanningCommission,4,"to approve the Kurtis E. Falslev Conditional Use Permit with the findings of fact, stated conditions with amended condition #11, and conclusions","Passed 4, 0",Olsen,Gunnell,false
2019-07-11,PlanningCommission,5,"to recommend the Newton Lateral Pipeline Conditional Use Permit with the findings of fact, 14 stated conditions, and conclusions","Passed 4, 0",Gunnell,Olsen,false
2019-07-11,PlanningCommission,6,to open the public hearing for the 165 Subdivision Rezone,"Passed 4, 0",Gunnell,Parker,false
2019-07-11,PlanningCommission,7,to close the public hearing for the 165 Subdivision Rezone,"Passed 4, 0",Gunnell,Parker,false
2019-07-11,PlanningCommission,8,to recommend denial to the County Council for the 165 Subdivision Rezone based on the findings of fact and conclusions,"Passed 4, 0",Gunnell,Gunnell,false
2019-07-11,PlanningCommission,9,to open the public hearing for the Hansen RU2 Rezone,"Passed 4, 0",Gunnell,Parker,false
2019-07-11,PlanningCommission,10,to close the public hearing for the Hansen RU2 Rezone,"Passed 4, 0",Gunnell,Parker,false
2019-07-11,PlanningCommission,11,to recommend denial to the County Council for the Hansen RU2 Rezone based on the findings of fact and conclusions,"Passed 4, 0",Gunnell,Parker,false
2019-08-01,PlanningCommission,1,"to accept the minutes from July 11, 2019","Passed 4, 0",Parker,Olsen,false
2019-08-01,PlanningCommission,2,to approve the consent agenda,"Passed 4, 0",Sands,Olsen,false
2019-08-01,PlanningCommission,3,to continue the Windmill Farms Golden Retrievers Conditional Use Permit for up to 90 days,"Passed 4, 0",Parker,Olsen,false
2019-09-05,PlanningCommission,1,to approve the minutes with the noted change from Mr. J Parker to Packer,"Passed 4, 0",Gunnell,Sands,false
2019-09-05,PlanningCommission,2,to approve the updated staff recommendation to return the matter to the Board of Adjustments for further clarification,"Passed 4, 0",Watterson,Gunnell,false
2019-10-03,PlanningCommission,1,"to approve the minutes from September 5, 2019","Passed 4, 0",Gunnell,Olsen,false
2019-10-03,PlanningCommission,2,"to approve the Nelson Resource Gravel Pit with the stated findings of fact, 16 conditions, two conclusions, and the amendments discussed","Passed 4, 0",Gunnell,Olsen,false
2019-10-03,PlanningCommission,3,to extend the Windmill Farms Golden Retrievers Conditional Use Permit up to 90 days,"Passed 5, 0",Olsen,Gunnell,false
2019-10-03,PlanningCommission,4,"to amend condition 8 of the Purser Warehousing, LLC CUP","Passed 5, 0",Watterson,Gunnell,false
2019-11-07,PlanningCommission,1,"to approve the minutes from October 3, 2019","Passed 6, 0",Olsen,Watterson,false
2019-11-07,PlanningCommission,2,to approve the consent agenda,"Passed 6, 0",Watterson,Parker,false
2019-11-07,PlanningCommission,3,to adopt the recommendation and summary of findings to leave the Holyoak Airport conditional use permit in place,"Passed 5, 0",Parker,Olsen,false
2019-11-07,PlanningCommission,4,to open the public hearing for Amendment to Title 17.07 & 17.09,"Passed 6, 0",Parker,Sands,false
2019-11-07,PlanningCommission,5,to close the public hearing for Amendments to Title 17.07 & 17.09,"Passed 6, 0",Watterson,Parker,false
2019-11-07,PlanningCommission,6,to recommend approval to the County Council for the amendments to Title 17.07 and 17.09,"Passed 6, 0",Sands,Watterson,false
2019-11-07,PlanningCommission,7,to open the public hearing for amending the Cache County General Plan,"Passed 6, 0",Sands,Olsen,false
2019-11-07,PlanningCommission,8,to close the public hearing for amending the Cache County General Plan,"Passed 6, 0",Sands,Watterson,false
2019-11-07,PlanningCommission,9,to recommend to the County Council to amend the County General Plan to adopt the Moderate Income Housing Plan,"Passed 6, 0",Sands,Olsen,false
2019-11-07,PlanningCommission,10,to recommend approval to the County Council for the 2020 meeting dates and application deadlines,"Passed 6, 0",Watterson,Sands,false
2019-12-05,PlanningCommission,1,"to approve the minutes from November 7, 2019","Passed 5, 0",Watterson,Gunnell,false
2019-12-05,PlanningCommission,2,to approve the consent items with attached conditions and findings of facts,"Passed 5, 0",Watterson,Gunnell,false
2019-12-05,PlanningCommission,3,to continue the Whisper Ridge Conditional Use Permit Revocation Review for 30 days,"Passed 5, 0",Sands,Gunnell,false
2019-12-05,PlanningCommission,4,to nominate Nolan Gunnell as chair and Chris Sands as vice chair,"Passed 4, 1",Watterson,Spackman,false
2020-01-09,PlanningCommission,1,"to approve the minutes from December 9, 2019","Passed 7, 0",Watterson,Olsen,false
2020-01-09,PlanningCommission,2,to adopt the consent agenda,"Passed 7, 0",Sands,Watterson,false
2020-01-09,PlanningCommission,3,to approve with the change to condition #2 and the other conditions and 16 conclusions as written,"Passed 7, 0",Christensen,Sands,false
2020-01-09,PlanningCommission,4,to approve the JRB Holdings LLC Conditional Use Permit Amended with the stated 23 conditions and conclusions,"Passed 7, 0",Olsen,Watterson,false
2020-01-09,PlanningCommission,5,to approve the Allen Larsen Gravel Pit Conditional Use Permit 1st Amendment with the 8 stated conditions and conclusions,"Passed 7, 0",Olsen,Watterson,false
2020-01-09,PlanningCommission,6,to continue the Whisper Ridge CUP Revocation Review for 30 days and activity proving 1 coming into compliance be brought at that time,"Passed 5, 1",Parker,Watterson,false
2020-01-09,PlanningCommission,7,to continue the meeting up to 15 minutes,"Passed 6, 1",Sands,Watterson,false
2020-02-06,PlanningCommission,1,to approve the minutes with the noted changes,"Passed 5, 0",Christensen,Olsen,false
2020-02-06,PlanningCommission,2,to approve the Windmill Farms Golden Retrievers Conditional Use Permit with the stated conditions and findings of facts,"Passed 5, 0",Sands,Spackman,false
2020-02-06,PlanningCommission,3,to open the public hearing,"Passed 5, 0",Spackman,Christensen,false
2020-02-06,PlanningCommission,4,to close the public hearing,"Passed 5, 0",Sands,Spackman,false
2020-02-06,PlanningCommission,5,"to accept and recommend the proposed changes to Title 16.01, 16.02, 16.03, 16.04, 17.02, and 17.07 with the noted amendments discussed to 17.07 to the County Council","Passed 5, 0",Olsen,Christensen,false
2020-02-06,PlanningCommission,6,"to continue review if the proponent shows continued progress in working to meet these requirements, and restricts unapproved activity related to the CUP until an amended CUP has been approved and recorded, that the Commission continues to receive and review monthly status updates from the proponent at the Commission’s regularly scheduled meetings until all violations have been addressed","Passed 4, 0",Olsen,Christensen,false
2020-03-05,PlanningCommission,1,"to approve the minutes from February 6, 2020","Passed 7, 0",Christensen,Parker,false
2020-03-05,PlanningCommission,2,to approve the consent agenda,"Passed 7, 0",Watterson,Olsen,false
2020-03-05,PlanningCommission,3,to open the public hearing,"Passed 7, 0",Christensen,Spackman,false
2020-03-05,PlanningCommission,4,to close the public hearing,"Passed 7, 0",Sands,Christensen,false
2020-03-05,PlanningCommission,5,to recommend approval to the County Council for the North Cache County Public Works Rezone with the option 1 conclusion,"Passed 6, 1",Parker,Watterson,false
2020-03-05,PlanningCommission,6,to open the public hearing,"Passed 7, 0",Olsen,Spackman,false
2020-03-05,PlanningCommission,7,to close the public hearing,"Passed 7, 0",Watterson,Sands,false
2020-03-05,PlanningCommission,8,to recommend approval to the County Council for the Bar ES LLC Commercial Rezone with the option 1 conclusion as written,"Passed 7, 0",Watterson,Christensen,false
2020-03-05,PlanningCommission,9,to continue the Whisper Ridge Conditional Use Permit Revocation Review Update to the June meeting with any progress being reported to staff,"Passed 6, 0",Christensen,Olsen,false
2020-05-07,PlanningCommission,1,"to approve the minutes from March 5, 2020","Passed 6, 0",Spackman,Parker,false
2020-05-07,PlanningCommission,2,to adopt the electronic board meeting policies and procedures,"Passed 6, 0",Watterson,Christensen,false
2020-05-07,PlanningCommission,3,"to approved the Cache County North Facility Conditional Use Permit based on the findings of fact, 13 conditions, and 2 conclusions","Passed 6, 0",Sands,Watterson,false
2020-05-07,PlanningCommission,4,to continue the West Canyon Ranch Processing Conditional Use Permit until the June meeting,"Passed 6, 0",Christensen,Spackman,false
2020-05-07,PlanningCommission,5,to approve the Trout Paradise Conditional Use Permit Amendment based on the findings of fact with the 4 conditions and 2 conclusions,"Passed 6, 0",Watterson,Christensen,false
2020-05-07,PlanningCommission,6,to approve the Advanced Shoring LLC Conditional Use Permit 1st Amendment based on the findings of fact with the 12 conditions and 2 conclusions,"Passed 6, 0",Watterson,Parker,false
2020-05-07,PlanningCommission,7,to open the public hearing,"Passed 6, 0",Watterson,Christensen,false
2020-05-07,PlanningCommission,8,to close the public hearing,"Passed 6, 0",Watterson,Sands,false
2020-05-07,PlanningCommission,9,to recommend approval to the County Council for the North Pine Canyon Ranch Rezone based on the findings of fact and conclusions,"Passed 6, 0",Sands,Watterson,false
2020-05-07,PlanningCommission,10,to open the public hearing,"Passed 6, 0",Christensen,Parker,false
2020-05-07,PlanningCommission,11,to extend the meeting to 8:30,"Passed 6, 0",Watterson,Parker,false
2020-05-07,PlanningCommission,12,to close the public hearing,"Passed 6, 0",Christensen,Sands,false
2020-05-07,PlanningCommission,13,to recommend denial to the Cache County Council for the Pinnacle Estates LLC Rezone based on the findings of fact and with the stated 3 conclusions and an additional conclusion to reference to Mendon City’s letter,"Passed 6, 0",Christensen,Parker,false
2020-05-07,PlanningCommission,14,to extend the meeting for 5 minutes,"Passed 6, 0",Spackman,Parker,false
2020-05-07,PlanningCommission,15,to continue the Jay R’s Auto and Salvage Conditional Use Permit Revocation Review until June’s meeting,"Passed 6, 0",Christensen,Watterson,false
2020-06-04,PlanningCommission,1,"to approve the minutes from May 7, 2020","Passed 6, 0",Christensen,Watterson,false
2020-06-04,PlanningCommission,2,to approve the consent agenda items,"Passed 7, 0",Watterson,Sands,false
2020-06-04,PlanningCommission,3,"to continue the West Canyon Ranch Processing Conditional Use Permit to the July meeting in the direction of this operation being defined as Agritourism, that processing of the elk is incidental to the domestic elk hunting use, that is a meat processing facility has been determined to be a small scale operation per the Agritourism definition, and the meat processing facility is an agricultural structure allowed on an agricultural remainder.","Passed 7, 0",Christensen,Watterson,false
2020-06-04,PlanningCommission,4,to approve the Swift Beef Company Conditional Use Permit Amendment based on the findings of fact with the stated conditions and conclusions,"Passed 7, 0",Sands,Parker,false
2020-06-04,PlanningCommission,5,to extend the meeting until 8:20 pm,"Passed 7, 0",Watterson,Olsen,false
2020-06-04,PlanningCommission,6,to approve the Gibbons Green Gate Farm Conditional Use Permit based on the findings of fact with the conditions and conclusions as stated,"Passed 7, 0",Parker,Watterson,false
