date,year,title,slug,path,source,source_url,format,packet_url
2021-03-02,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-03-01/2021-03-02_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1993_Minutes_3_2_2021_5_30_00_PM.pdf?documentType=2&meetingId=1993,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1993_Agenda_Packet_3_2_2021_5_30_00_PM.pdf?documentType=5&meetingId=1993
2021-03-02,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-03-01/2021-03-02_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1981_Minutes_3_2_2021_12_00_00_PM.pdf?documentType=2&meetingId=1981,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1981_Agenda_Packet_3_2_2021_12_00_00_PM.pdf?documentType=5&meetingId=1981
2021-03-16,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-03-15/2021-03-16_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2016_Minutes_3_16_2021_5_30_00_PM.pdf?documentType=2&meetingId=2016,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2016_Agenda_Packet_3_16_2021_5_30_00_PM.pdf?documentType=5&meetingId=2016
2021-03-16,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-03-15/2021-03-16_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2005_Minutes_3_16_2021_12_00_00_PM.pdf?documentType=2&meetingId=2005,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2005_Agenda_Packet_3_16_2021_12_00_00_PM.pdf?documentType=5&meetingId=2005
2021-03-30,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-03-29/2021-03-30_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1994_Minutes_3_30_2021_5_30_00_PM.pdf?documentType=2&meetingId=1994,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1994_Agenda_Packet_3_30_2021_5_30_00_PM.pdf?documentType=5&meetingId=1994
2021-03-30,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-03-29/2021-03-30_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1982_Minutes_3_30_2021_12_00_00_PM.pdf?documentType=2&meetingId=1982,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1982_Agenda_Packet_3_30_2021_12_00_00_PM.pdf?documentType=5&meetingId=1982
2021-04-13,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-04-12/2021-04-13_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Special_Work_Meeting_2031_Minutes_4_13_2021_5_00_00_PM.pdf?documentType=2&meetingId=2031,pdf,
2021-04-20,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2017_Minutes_4_20_2021_5_30_00_PM.pdf?documentType=2&meetingId=2017,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2017_Agenda_Packet_4_20_2021_5_30_00_PM.pdf?documentType=5&meetingId=2017
2021-04-20,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2006_Minutes_4_20_2021_12_00_00_PM.pdf?documentType=2&meetingId=2006,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2006_Agenda_Packet_4_20_2021_12_00_00_PM.pdf?documentType=5&meetingId=2006
2021-05-04,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1995_Minutes_5_4_2021_5_30_00_PM.pdf?documentType=2&meetingId=1995,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1995_Agenda_Packet_5_4_2021_5_30_00_PM.pdf?documentType=5&meetingId=1995
2021-05-04,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1983_Minutes_5_4_2021_12_00_00_PM.pdf?documentType=2&meetingId=1983,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1983_Agenda_Packet_5_4_2021_12_00_00_PM.pdf?documentType=5&meetingId=1983
2021-05-11,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-05-10/2021-05-11_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Budget_Work_Meeting_2027_Minutes_5_11_2021_2_00_00_PM.pdf?documentType=2&meetingId=2027,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Budget_Work_Meeting_2027_Agenda_Packet_5_11_2021_2_00_00_PM.pdf?documentType=5&meetingId=2027
2021-05-18,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-05-17/2021-05-18_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2018_Minutes_5_18_2021_5_30_00_PM.pdf?documentType=2&meetingId=2018,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2018_Agenda_Packet_5_18_2021_5_30_00_PM.pdf?documentType=5&meetingId=2018
2021-05-18,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-05-17/2021-05-18_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2007_Minutes_5_18_2021_1_30_00_PM.pdf?documentType=2&meetingId=2007,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2007_Agenda_Packet_5_18_2021_1_30_00_PM.pdf?documentType=5&meetingId=2007
2021-05-25,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-05-24/2021-05-25_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Budget_Work_Meeting_2028_Minutes_5_25_2021_3_00_00_PM.pdf?documentType=2&meetingId=2028,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Budget_Work_Meeting_2028_Agenda_Packet_5_25_2021_3_00_00_PM.pdf?documentType=5&meetingId=2028
2021-06-01,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-05-31/2021-06-01_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1996_Minutes_6_1_2021_5_30_00_PM.pdf?documentType=2&meetingId=1996,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1996_Agenda_Packet_6_1_2021_5_30_00_PM.pdf?documentType=5&meetingId=1996
2021-06-01,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-05-31/2021-06-01_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1984_Minutes_6_1_2021_12_00_00_PM.pdf?documentType=2&meetingId=1984,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1984_Agenda_Packet_6_1_2021_12_00_00_PM.pdf?documentType=5&meetingId=1984
2021-06-15,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2019_Minutes_6_15_2021_5_30_00_PM.pdf?documentType=2&meetingId=2019,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2019_Agenda_Packet_6_15_2021_5_30_00_PM.pdf?documentType=5&meetingId=2019
2021-06-15,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2008_Minutes_6_15_2021_1_00_00_PM.pdf?documentType=2&meetingId=2008,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2008_Agenda_Packet_6_15_2021_1_00_00_PM.pdf?documentType=5&meetingId=2008
2021-07-06,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-07-05/2021-07-06_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1997_Minutes_7_6_2021_5_30_00_PM.pdf?documentType=2&meetingId=1997,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1997_Agenda_Packet_7_6_2021_5_30_00_PM.pdf?documentType=5&meetingId=1997
2021-07-06,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-07-05/2021-07-06_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1985_Minutes_7_6_2021_1_30_00_PM.pdf?documentType=2&meetingId=1985,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1985_Agenda_Packet_7_6_2021_1_30_00_PM.pdf?documentType=5&meetingId=1985
2021-07-20,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-07-19/2021-07-20_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2009_Minutes_7_20_2021_1_30_00_PM.pdf?documentType=2&meetingId=2009,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2009_Agenda_Packet_7_20_2021_1_30_00_PM.pdf?documentType=5&meetingId=2009
2021-08-03,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1998_Minutes_8_3_2021_5_30_00_PM.pdf?documentType=2&meetingId=1998,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1998_Agenda_Packet_8_3_2021_5_30_00_PM.pdf?documentType=5&meetingId=1998
2021-08-03,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1986_Minutes_8_3_2021_2_00_00_PM.pdf?documentType=2&meetingId=1986,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1986_Agenda_Packet_8_3_2021_2_00_00_PM.pdf?documentType=5&meetingId=1986
2021-08-24,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-08-23/2021-08-24_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2021_Minutes_8_24_2021_5_45_00_PM.pdf?documentType=2&meetingId=2021,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2021_Agenda_Packet_8_24_2021_5_45_00_PM.pdf?documentType=5&meetingId=2021
2021-08-24,2021,Board of Canvassers Meeting,board-of-canvassers-meeting,meeting_minutes/minutes/2021/2021-08-23/2021-08-24_board-of-canvassers-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Board_of_Canvassers_Meeting_2026_Minutes_8_24_2021_5_30_00_PM.pdf?documentType=2&meetingId=2026,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Board_of_Canvassers_Meeting_2026_Agenda_Packet_8_24_2021_5_30_00_PM.pdf?documentType=5&meetingId=2026
2021-08-24,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-08-23/2021-08-24_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2010_Minutes_8_24_2021_12_00_00_PM.pdf?documentType=2&meetingId=2010,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2010_Agenda_Packet_8_24_2021_12_00_00_PM.pdf?documentType=5&meetingId=2010
2021-09-07,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-09-06/2021-09-07_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1999_Minutes_9_7_2021_5_30_00_PM.pdf?documentType=2&meetingId=1999,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_1999_Agenda_Packet_9_7_2021_5_30_00_PM.pdf?documentType=5&meetingId=1999
2021-09-07,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-09-06/2021-09-07_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1987_Minutes_9_7_2021_12_30_00_PM.pdf?documentType=2&meetingId=1987,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1987_Agenda_Packet_9_7_2021_12_30_00_PM.pdf?documentType=5&meetingId=1987
2021-09-21,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2022_Minutes_9_21_2021_5_30_00_PM.pdf?documentType=2&meetingId=2022,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2022_Agenda_Packet_9_21_2021_5_30_00_PM.pdf?documentType=5&meetingId=2022
2021-09-21,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2011_Minutes_9_21_2021_1_00_00_PM.pdf?documentType=2&meetingId=2011,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2011_Agenda_Packet_9_21_2021_1_00_00_PM.pdf?documentType=5&meetingId=2011
2021-10-12,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-10-11/2021-10-12_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2000_Minutes_10_12_2021_5_30_00_PM.pdf?documentType=2&meetingId=2000,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2000_Agenda_Packet_10_12_2021_5_30_00_PM.pdf?documentType=5&meetingId=2000
2021-10-12,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-10-11/2021-10-12_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1988_Minutes_10_12_2021_1_30_00_PM.pdf?documentType=2&meetingId=1988,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1988_Agenda_Packet_10_12_2021_1_30_00_PM.pdf?documentType=5&meetingId=1988
2021-10-26,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-10-25/2021-10-26_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2023_Minutes_10_26_2021_5_30_00_PM.pdf?documentType=2&meetingId=2023,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2023_Agenda_Packet_10_26_2021_5_30_00_PM.pdf?documentType=5&meetingId=2023
2021-10-26,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-10-25/2021-10-26_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2012_Minutes_10_26_2021_1_00_00_PM.pdf?documentType=2&meetingId=2012,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2012_Agenda_Packet_10_26_2021_1_00_00_PM.pdf?documentType=5&meetingId=2012
2021-11-16,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2024_Minutes_11_16_2021_6_00_00_PM.pdf?documentType=2&meetingId=2024,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2024_Agenda_Packet_11_16_2021_6_00_00_PM.pdf?documentType=5&meetingId=2024
2021-11-16,2021,Board of Canvassers Meeting,board-of-canvassers-meeting,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_board-of-canvassers-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Board_of_Canvassers_Meeting_2025_Minutes_11_16_2021_5_30_00_PM.pdf?documentType=2&meetingId=2025,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Board_of_Canvassers_Meeting_2025_Agenda_Packet_11_16_2021_5_30_00_PM.pdf?documentType=5&meetingId=2025
2021-11-16,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2013_Minutes_11_16_2021_12_00_00_PM.pdf?documentType=2&meetingId=2013,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2013_Agenda_Packet_11_16_2021_12_00_00_PM.pdf?documentType=5&meetingId=2013
2021-11-18,2021,Town Hall on Parking,town-hall-on-parking,meeting_minutes/minutes/2021/2021-11-15/2021-11-18_town-hall-on-parking.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Town_Hall_on_Parking_2035_Minutes_11_18_2021_6_00_00_PM.pdf?documentType=2&meetingId=2035,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Town_Hall_on_Parking_2035_Agenda_Packet_11_18_2021_6_00_00_PM.pdf?documentType=5&meetingId=2035
2021-11-30,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-11-29/2021-11-30_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2001_Minutes_11_30_2021_5_30_00_PM.pdf?documentType=2&meetingId=2001,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2001_Agenda_Packet_11_30_2021_5_30_00_PM.pdf?documentType=5&meetingId=2001
2021-11-30,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-11-29/2021-11-30_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1989_Minutes_11_30_2021_12_30_00_PM.pdf?documentType=2&meetingId=1989,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1989_Agenda_Packet_11_30_2021_12_30_00_PM.pdf?documentType=5&meetingId=1989
2021-12-14,2021,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2021/2021-12-13/2021-12-14_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2036_Minutes_12_14_2021_5_30_00_PM.pdf?documentType=2&meetingId=2036,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2036_Agenda_Packet_12_14_2021_5_30_00_PM.pdf?documentType=5&meetingId=2036
2021-12-14,2021,Council Work Session,council-work-session,meeting_minutes/minutes/2021/2021-12-13/2021-12-14_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1990_Minutes_12_14_2021_12_00_00_PM.pdf?documentType=2&meetingId=1990,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_1990_Agenda_Packet_12_14_2021_12_00_00_PM.pdf?documentType=5&meetingId=1990
2022-01-04,2022,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2049_Minutes_1_4_2022_6_00_00_PM.pdf?documentType=2&meetingId=2049,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2049_Agenda_Packet_1_4_2022_6_00_00_PM.pdf?documentType=5&meetingId=2049
2022-01-04,2022,Council Work Session,council-work-session,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2037_Minutes_1_4_2022_1_00_00_PM.pdf?documentType=2&meetingId=2037,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2037_Agenda_Packet_1_4_2022_1_00_00_PM.pdf?documentType=5&meetingId=2037
2022-01-18,2022,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2022/2022-01-17/2022-01-18_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2073_Minutes_1_18_2022_5_30_00_PM.pdf?documentType=2&meetingId=2073,pdf-ocr,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2073_Agenda_Packet_1_18_2022_5_30_00_PM.pdf?documentType=5&meetingId=2073
2022-01-18,2022,Council Work Session,council-work-session,meeting_minutes/minutes/2022/2022-01-17/2022-01-18_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2062_Minutes_1_18_2022_12_00_00_PM.pdf?documentType=2&meetingId=2062,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2062_Agenda_Packet_1_18_2022_12_00_00_PM.pdf?documentType=5&meetingId=2062
2022-02-01,2022,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2050_Minutes_2_1_2022_5_30_00_PM.pdf?documentType=2&meetingId=2050,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2050_Agenda_Packet_2_1_2022_5_30_00_PM.pdf?documentType=5&meetingId=2050
2022-02-01,2022,Council Work Session,council-work-session,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2038_Minutes_2_1_2022_12_30_00_PM.pdf?documentType=2&meetingId=2038,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2038_Agenda_Packet_2_1_2022_12_30_00_PM.pdf?documentType=5&meetingId=2038
2022-02-15,2022,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2074_Minutes_2_15_2022_5_30_00_PM.pdf?documentType=2&meetingId=2074,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2074_Agenda_Packet_2_15_2022_5_30_00_PM.pdf?documentType=5&meetingId=2074
2022-02-15,2022,Council Work Session,council-work-session,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2063_Minutes_2_15_2022_12_00_00_PM.pdf?documentType=2&meetingId=2063,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2063_Agenda_Packet_2_15_2022_12_00_00_PM.pdf?documentType=5&meetingId=2063
2022-03-01,2022,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2051_Minutes_3_1_2022_5_30_00_PM.pdf?documentType=2&meetingId=2051,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2051_Agenda_Packet_3_1_2022_5_30_00_PM.pdf?documentType=5&meetingId=2051
2022-03-01,2022,Council Work Session,council-work-session,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2039_Minutes_3_1_2022_12_00_00_PM.pdf?documentType=2&meetingId=2039,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2039_Agenda_Packet_3_1_2022_12_00_00_PM.pdf?documentType=5&meetingId=2039
2022-03-15,2022,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2022/2022-03-14/2022-03-15_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2075_Minutes_3_15_2022_5_30_00_PM.pdf?documentType=2&meetingId=2075,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2075_Agenda_Packet_3_15_2022_5_30_00_PM.pdf?documentType=5&meetingId=2075
2022-03-15,2022,Council Work Session,council-work-session,meeting_minutes/minutes/2022/2022-03-14/2022-03-15_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2064_Minutes_3_15_2022_12_00_00_PM.pdf?documentType=2&meetingId=2064,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2064_Agenda_Packet_3_15_2022_12_00_00_PM.pdf?documentType=5&meetingId=2064
2022-03-29,2022,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2022/2022-03-28/2022-03-29_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2052_Minutes_3_29_2022_5_30_00_PM.pdf?documentType=2&meetingId=2052,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2052_Agenda_Packet_3_29_2022_5_30_00_PM.pdf?documentType=5&meetingId=2052
2022-03-29,2022,Council Work Session,council-work-session,meeting_minutes/minutes/2022/2022-03-28/2022-03-29_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2061_Minutes_3_29_2022_12_30_00_PM.pdf?documentType=2&meetingId=2061,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2061_Agenda_Packet_3_29_2022_12_30_00_PM.pdf?documentType=5&meetingId=2061
2022-04-12,2022,Council Priorities Retreat,council-priorities-retreat,meeting_minutes/minutes/2022/2022-04-11/2022-04-12_council-priorities-retreat.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Priorities_Retreat_2094_Minutes_4_12_2022_3_00_00_PM.pdf?documentType=2&meetingId=2094,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Priorities_Retreat_2094_Agenda_Packet_4_12_2022_3_00_00_PM.pdf?documentType=5&meetingId=2094
2022-04-19,2022,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2022/2022-04-18/2022-04-19_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2076_Minutes_4_19_2022_5_30_00_PM.pdf?documentType=2&meetingId=2076,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2076_Agenda_Packet_4_19_2022_5_30_00_PM.pdf?documentType=5&meetingId=2076
2022-04-19,2022,Council Work Session,council-work-session,meeting_minutes/minutes/2022/2022-04-18/2022-04-19_council-work-session.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2065_Minutes_4_19_2022_12_00_00_PM.pdf?documentType=2&meetingId=2065,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2065_Agenda_Packet_4_19_2022_12_00_00_PM.pdf?documentType=5&meetingId=2065
2022-05-03,2022,Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_council-regular-meeting.md,onbase,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2053_Minutes_5_3_2022_5_30_00_PM.pdf?documentType=2&meetingId=2053,pdf,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2053_Agenda_Packet_5_3_2022_5_30_00_PM.pdf?documentType=5&meetingId=2053
