stem,bytes,chars,status
Council_clip418_att20_2021-Resolution_No._21-01.Budget_Amendment,92398,1835,skipped-exists
Council_clip418_att21_01-19_CC_Amendments,124307,6367,skipped-exists
Council_clip418_att22_2021-ResolutionNo._21-07.City_Recorder_Appointment,116579,2120,skipped-exists
Council_clip418_att23_2020-Ordinance_No._20-13.RD_Development_Rezone_Ordinance_Amended,327377,2853,skipped-exists
Council_clip418_att24_Ordinance_20-13_Correction_Staff_Report,618823,25908,skipped-exists
Council_clip418_att2_2021-01-05.WS.CC.Min,207462,20205,skipped-exists
Council_clip418_att3_2020-12-15.WS.CC.Min,2529566,0,image_only
Council_clip418_att4_2021Jan19_IP_NewmanWoods_6497_,185232,5420,skipped-exists
Council_clip418_att5_2021Jan19_IP_DominionOdorant_3153_,184228,5466,skipped-exists
Council_clip418_att6_2021Jan19_IP_90Release_SouthwestAdmend_5102_,187733,5481,skipped-exists
Council_clip418_att7_2021-Resolution_No._21-02.Surplus,128299,1647,skipped-exists
Council_clip418_att8_PWAZ,266627,1341,skipped-exists
Council_clip418_att9_RP-12,267440,1025,skipped-exists
PlanningCommission_clip423_agenda,59801,2137,skipped-exists
Council_clip424_agenda,91568,9260,skipped-exists
Council_clip424_att10_Ordinance_No._21-05_Sewer_Treatment_Ordinance,151238,4295,skipped-exists
Council_clip424_att12_Ordinance_21-03_-Schroff_Rezone_Ordinance,180140,1871,skipped-exists
Council_clip424_att1_2021-01-19.WS.CC.Min,212378,29594,skipped-exists
Council_clip424_att2_Resolution_No._21-09.Planning_Commission_Appointments,93282,2129,skipped-exists
Council_clip424_att3_Resolution_No._21-10_RMP_G_S_Contract_Old_Liberty_Way,119285,2685,skipped-exists
Council_clip424_att4_13200_traffis_signal_,20096,17839,skipped-exists
Council_clip424_att5_006927729-1,51157,0,image_only
Council_clip424_att6_Scheduling,8571,795,skipped-exists
Council_clip424_att7_296976_qcd_Riverton_City,119490,2385,skipped-exists
Council_clip424_att8_296978_qcd_Riverton_City,109028,1821,skipped-exists
Council_clip424_att9_Resolution_No._21-11_Quit_Claim_Deed_to_Stefanoff,148029,4431,skipped-exists
PlanningCommission_clip426_agenda,60833,2401,skipped-exists
Council_clip427_agenda,96472,9759,skipped-exists
Council_clip427_att10_CC21-391,134471,1012,skipped-exists
Council_clip427_att11_2-16-21__Resolution_21-14_-_Surplus,129004,1609,skipped-exists
Council_clip427_att12_RS-12_SPEC_SHEET,322332,1230,skipped-exists
Council_clip427_att13_RS-13_SP,303631,1767,skipped-exists
Council_clip427_att14_Resolution_No._21-15_Purchase_and_Sale_Agreement_Pacificorp_12600_S_Resolution,111685,2759,skipped-exists
Council_clip427_att15_RMP_Substation_12600_South,475528,3,image_only
Council_clip427_att16_APPRAISAL_4515_W_12600_S_9-24-2020_revised,2863805,88125,skipped-exists
Council_clip427_att17_APPRAISAL_REVIEW_4515_W_12600_S,3422422,125266,skipped-exists
Council_clip427_att18_RMP_12600_ROW_Purchase_Agreement_Draft,230756,3617,skipped-exists
Council_clip427_att19_Resolution_No._21-16_Waste_Water_Agreement_with_Draper_Irrigation_Company,197814,2464,skipped-exists
Council_clip427_att1_Monthly_Manager_Report_-_January_2021,515728,7594,skipped-exists
Council_clip427_att20_Exhibit_A_Water_Reuse_Agreement,54349,0,image_only
Council_clip427_att21_DIC_-_Riverton_-_Water_Reuse_Service_Agreement_Final_Draft,143868,13274,skipped-exists
Council_clip427_att23_Ordinance_21-02_-DEJ_Holdings_Rezone_Ordinance,361762,2858,skipped-exists
Council_clip427_att24_Ordinance_21-06_PCC_Zone_Setbacks_Ordinance,123965,3464,skipped-exists
Council_clip427_att25_Ordinance_21-06_PCC_Zone_Setbacks_Staff_Report,262227,8629,skipped-exists
Council_clip427_att2_2021-02-02.WS.CC.Min,231083,27803,skipped-exists
Council_clip427_att3_2021Feb16_IP_100Release_CedarHollowPC_366_,1835017,5689,skipped-exists
Council_clip427_att4_2021Feb16_IP_90Release_AIFloor_7538_,186432,5551,skipped-exists
Council_clip427_att5_2021Feb16_IP_100Release_CedarHollowPB_365_,185417,5551,skipped-exists
Council_clip427_att6_2021Feb16_IP_CedarHollowPA_326_,186887,5729,skipped-exists
Council_clip427_att7_2021Feb16_IP_100Release_MonteMeadows_3154_,185136,5405,skipped-exists
Council_clip427_att8_2-16-21_Resolution_21-13_-_Slurry_Seal_Agreement,139718,1542,skipped-exists
Council_clip427_att9_21-1053-06_-_M_M_Asphalt_Agreement,1919998,29136,skipped-exists
PlanningCommission_clip429_agenda,62038,2979,skipped-exists
Council_clip430_agenda,91147,8696,skipped-exists
Council_clip430_att11_Ordinance_No._21-07_-_Adopting_City_Seal,355376,2126,skipped-exists
Council_clip430_att12_Goat_Ordinance_Amendment_to_18.135.090,101034,1866,skipped-exists
Council_clip430_att13_Resolution_No._21-18_-_Amending_Council_Rules_of_Order_and_Procedure,193419,6071,skipped-exists
Council_clip430_att14_Resolution_No._21-19_Authorizing_No_Connection_Sunday_Drive_final,133573,3087,skipped-exists
Council_clip430_att1_Backup_Materials,2518342,488,skipped-exists
Council_clip430_att2_Submitted_Public_Comment,253971,9999,skipped-exists
Council_clip430_att3_21.02.24_Mayoral_Proclamation_-_Local_First,1604343,0,image_only
Council_clip430_att4_2021-02-16.WS.CC.Min,218989,24275,skipped-exists
Council_clip430_att5_Resolution_No._21-17_Purchase_and_Sale_Agreement_Joseph_Wayne_Lister_Resolution,117543,2905,skipped-exists
Council_clip430_att6_Joseph_Lester_ROWA_v3_Notary,237189,4674,skipped-exists
Council_clip430_att8_Resolution_No._21-20_-_Beck_Construction_-_11800_PRV_Agreement,139727,1604,skipped-exists
Council_clip430_att9_CC19-389-RE,117315,11529,skipped-exists
PlanningCommission_clip432_agenda,63264,3161,skipped-exists
Council_clip433_agenda,88688,8184,skipped-exists
Council_clip433_att10_03-16_CC,105910,1190,skipped-exists
Council_clip433_att1_RPD_-_Monthly_Manager_Report_-_February21,400424,7555,skipped-exists
Council_clip433_att2_RPD_February_Heat_Map,521796,0,image_only
Council_clip433_att3_RPD_February_Response_Times,96506,1347,skipped-exists
Council_clip433_att4_2021-03-02.WS.CC.Min,220260,24720,skipped-exists
Council_clip433_att5_Resolution_No._21-22_-_Purchase_and_Sale_Agreement_ENT_12600_S_Resolution,118749,3338,skipped-exists
Council_clip433_att6_ENT_Right_of_Way_2020-09-29_125456,102733,0,image_only
Council_clip433_att7_Willing_Seller_Letter_September_2020,186088,0,image_only
Council_clip433_att8_ENT_ROWA_v1_Notary,11211,5055,skipped-exists
Council_clip433_att9_2021-Resolution_No._21-21.Budget_Amendment,94734,2445,skipped-exists
PlanningCommission_clip435_agenda,62790,3420,skipped-exists
Council_clip440_agenda,93469,9659,skipped-exists
Council_clip440_att10_RPD9533,268043,1216,skipped-exists
Council_clip440_att11_Ordinance_21-08_-Margaret_Park_Rezone_Ordinance,237023,2746,skipped-exists
Council_clip440_att12_Margaret_Park_Rezone_Staff_Report,1204637,8951,skipped-exists
Council_clip440_att13_Resolution_No._21-23_-_Employee_Policy_Manual_Retirement_Benefit,190004,6493,skipped-exists
Council_clip440_att14_Resolution_No._21-24_-_COVID-19,119551,3754,skipped-exists
Council_clip440_att15_Resolution_No._21-26_ILA_SLC_Elections,116164,3199,skipped-exists
Council_clip440_att17_Discussion-Elderly_Housing_Overlay_Amendments_Staff_Report,1315331,47684,skipped-exists
Council_clip440_att1_2021-03-16.WS.CC.Min,184453,20950,skipped-exists
Council_clip440_att2_Resolution_No_21-25_-_Appointment_to_Emergency_Preparedness_Committee,115684,2775,skipped-exists
Council_clip440_att3_Resolution_No._21-27_-_Surplus,137100,2685,skipped-exists
Council_clip440_att4_RPD0366,268513,1245,skipped-exists
Council_clip440_att5_RPD1015,268108,1226,skipped-exists
Council_clip440_att6_RPD5134,268086,1226,skipped-exists
Council_clip440_att7_RPD5961,268105,1219,skipped-exists
Council_clip440_att8_RPD7815,267926,987,skipped-exists
Council_clip440_att9_RPD9278,267922,987,skipped-exists
PlanningCommission_clip438_agenda,62845,2974,skipped-exists
PlanningCommission_clip438_att2_031121_Riverton_PC_Mtg_,153282,15026,skipped-exists
PlanningCommission_clip438_att3_032521_Riverton_PC_Mtg,228235,37313,skipped-exists
Council_clip441_agenda,94941,9381,skipped-exists
Council_clip441_att10_RPD_March_Response_Time,73562,1338,skipped-exists
Council_clip441_att11_2021-04-06.WS.CC.Min,223558,31829,skipped-exists
Council_clip441_att12_2021Apr20_IP_100BroadheadCove_4033_,184808,5410,skipped-exists
Council_clip441_att13_2021-Resolution_No._20-28.Acceptance_of_Residences_at_Park_Avenue_Open_Space,388962,2778,skipped-exists
Council_clip441_att14_2021-Resolution_No._20-28.Acceptance_of_Residences_at_Park_Avenue_Open_Space,389792,2804,skipped-exists
Council_clip441_att15_CC21034_Street_Light_Refurbishing,234165,29363,skipped-exists
Council_clip441_att16_CC21034,60039,868,skipped-exists
Council_clip441_att17_Resolution_No._21-30_-_HPC_Shelly_Peterson,113633,2480,skipped-exists
Council_clip441_att18_Ordinance_21-10_Elderly_Housing_Overlay_Amendment_Ordinance,202907,8710,skipped-exists
Council_clip441_att19_Ordinance_21-10_Elderly_Housing_Overlay_Amendments_Staff_Report,994698,46653,skipped-exists
Council_clip441_att1_Title_10__Chapter_32_Herriman_City_Code,7930,2696,skipped-exists
Council_clip441_att20_Ordinance_21-11_Agricultural_Structures_Ordinance,177016,4430,skipped-exists
Council_clip441_att21_Ordinance_21-11_Agricultural_Structures_Amendment_Staff_Report,196668,5207,skipped-exists
Council_clip441_att2_ORDINANCE_Water_Conservancy_Standards,6423,2695,skipped-exists
Council_clip441_att3_Final_JVWCD_Water-Efficiency-Standards,13815,9852,skipped-exists
Council_clip441_att4_Amendment_to_Title_10__Chapter_23__Herriman_City_Code,7507,2569,skipped-exists
Council_clip441_att5_04-20-2021_Storm_Water_Ordinance,196977,17750,skipped-exists
Council_clip441_att6_04-06-21_Storm_Water_Ordinance_DRAFT,14898,12423,skipped-exists
Council_clip441_att7_18.225_Accessory_Structures,50325,23892,skipped-exists
Council_clip441_att8_Mayoral_Proclamation_Arbor_Day,711343,1514,skipped-exists
Council_clip441_att9_RPD_-_Monthly_Manager_Report_-_March21,392972,7477,skipped-exists
PlanningCommission_clip443_agenda,62795,3475,skipped-exists
Council_clip444_agenda,89206,8714,skipped-exists
Council_clip444_att10_Resolution_No._21-31_-_Tentative_Budget,113925,2315,skipped-exists
Council_clip444_att2_Mayor_s_Budget_Letter_-_FY_2021-2022_-_Updated_Version,646472,8628,skipped-exists
Council_clip444_att3_2021-04-20.WS.CC.Min,267069,46770,skipped-exists
Council_clip444_att4_Ordinance_21-12_-McDougal_GP___Rezone_Ordinance,184608,2848,skipped-exists
Council_clip444_att5_Ordinance_21-12_McDougal_GPlan___Rezone_Amendment_Staff_Report,2330110,31930,skipped-exists
Council_clip444_att7_Ordinance_21-13_-Ivory_GP___Rezone_Ordinance,181664,3112,skipped-exists
RDA_clip445_agenda,58804,2008,skipped-exists
RDA_clip445_att1_FY_2022_Mayor_s_Tentative_Budget_-_RDA,1104610,8606,skipped-exists
RDA_clip445_att2_2020-12-15.RDA.Min,106772,3741,skipped-exists
RDA_clip445_att3_RDA_Resolution_No._21-01.Tentative_Budget.21-22,92099,1902,skipped-exists
PlanningCommission_clip446_agenda,63701,3507,skipped-exists
Council_clip447_agenda,78544,4980,skipped-exists
Council_clip447_att1_2021-05-04.WS.CC.Min,279995,51038,skipped-exists
Council_clip447_att2_2021May18_100IP_JordanMeadowSouth_6025_,306014,5400,skipped-exists
PlanningCommission_clip450_agenda,63183,3592,skipped-exists
Council_clip451_agenda,91108,7297,skipped-exists
Council_clip451_att10_Ordinance_21-13_Private_Lane_Amendment_Ordinance,26273,7774,skipped-exists
Council_clip451_att11_Ordinance_21-13_Private_Lane_Amendment_Staff_Report,1316048,15215,skipped-exists
Council_clip451_att12_Ordinance_21-14_-Dragonfly_GP___Rezone_Ordinance,348603,3031,skipped-exists
Council_clip451_att14_Ordinance_No._21-15_-_Compensation,112816,2719,skipped-exists
Council_clip451_att15_Pay_Scale,767964,9465,skipped-exists
Council_clip451_att17_FY_2022_Proposed_Fee_Schedule,1211878,72997,skipped-exists
Council_clip451_att1_Final_Event_Memo_-_UTA_on_Demand_for_Riverton_City_Council_5.28.2021,265323,3417,skipped-exists
Council_clip451_att2_2021-05-18.WS.CC.Min,227717,34701,skipped-exists
Council_clip451_att3_2021Jun01_IP_100Release_ScubaDive_4617_,210285,5591,skipped-exists
Council_clip451_att4_2021Jun01_IP_100Release_PrincetonOffice_4960_,211406,5562,skipped-exists
Council_clip451_att5_2021Jun01_IP_100ReleaseENT_1840_,184945,5456,skipped-exists
Council_clip451_att6_2021May21_IP_100Relase_KarnamP2_6389_,186962,5502,skipped-exists
Council_clip451_att7_Resolution_No._21-34_UDOT_Right_of_Way_Agreement_Amendment,98300,3620,skipped-exists
Council_clip451_att8_Addendum_to_Right_of_Way_Agreement,95914,3918,skipped-exists
Council_clip451_att9_Ordinance_21-13_Private_Lane_Amendment_Ordinance,193264,7774,skipped-exists
PlanningCommission_clip453_agenda,62599,3237,skipped-exists
Council_clip455_agenda,90015,6863,skipped-exists
Council_clip455_att10_Ordinance_No._21-09_Stormwater,129595,5605,skipped-exists
Council_clip455_att11_06-15-2021_Storm_Water_Ordinance_Copy_Showing_Legislative_Amendments,340682,21560,skipped-exists
Council_clip455_att12_06-15-2021_Storm_Water_Ordinance_Clean_Copy,325872,16441,skipped-exists
Council_clip455_att13_04-20-2021_Storm_Water_Ordinance,196977,17750,skipped-exists
Council_clip455_att14_Resolution_No._21-35_Tax_Rate,123054,2469,skipped-exists
Council_clip455_att15_Resolution_No._21-33_-_Fee_Schedule,94053,2464,skipped-exists
Council_clip455_att16_FY_2022_Proposed_Fee_Schedule,1211878,72997,skipped-exists
Council_clip455_att17_Ordinance_No._21-17_-_Amendment_to_MDA_with_SLR,99004,3352,skipped-exists
Council_clip455_att18_Master_Development_Agreement_Second_Amendment_to__SLR_and_Riverton_City_-4816-4406-3982_ver._3__2_,369009,11448,skipped-exists
Council_clip455_att19_MDA_Amendment_Impact_Fees_-_Spring_2021,121580,10117,skipped-exists
Council_clip455_att1_Monthly_Manager_Report_-_May21,392738,7562,skipped-exists
Council_clip455_att2_2021-06-01.WS.CC.Min,235636,29345,skipped-exists
Council_clip455_att3_Resolution_No._21-36_Non-reciprocal_utilities,94942,2776,skipped-exists
Council_clip455_att4_Public_Notices_for_Utility_Customers_FY_2022,195079,3644,skipped-exists
Council_clip455_att5_Public_Notices_for_Utility_Customers_FY_2022,195079,3644,skipped-exists
Council_clip455_att6_Resolution_No._21-37_Final_Budget,95409,2231,skipped-exists
Council_clip455_att7_06-15_CC,133768,8220,skipped-exists
Council_clip455_att8_Resolution_No._21-38_Final_Budget,96361,2359,skipped-exists
RDA_clip457_agenda,62538,2419,skipped-exists
RDA_clip457_att1_2021-05-04.RDA.Min,122035,3582,skipped-exists
RDA_clip457_att2_Resolution_No._21-05_-_UDOT_Quit_Claim,168596,3431,skipped-exists
RDA_clip457_att3_Deed_and_easement_RDA_to_City,155970,12892,skipped-exists
RDA_clip457_att4_2021-RDA_Resolution_No._21-04.Final_Budget,114017,2409,skipped-exists
RDA_clip457_att5_06-15_RDA,106378,1123,skipped-exists
RDA_clip457_att6_2021-RDA_Resolution_No._21-06.Final_Budget,94987,2243,skipped-exists
RDA_clip457_att7_FY_2022_Mayor_s_Tentative_Budget_with_CC_Changes_-_RDA,1104412,8606,skipped-exists
PlanningCommission_clip459_agenda,62527,3242,skipped-exists
PlanningCommission_clip460_agenda,62599,3237,skipped-exists
Council_clip461_agenda,98128,9533,skipped-exists
Council_clip461_att10_Resolution_No._21-41-_Surplus_Vehicles,122131,2781,skipped-exists
Council_clip461_att11_Surplus_Vehicles,2350050,8932,skipped-exists
Council_clip461_att12_Resolution_No._21-42_-_AT_T_Singular_Master_License_Agreement_for_5G,114623,2501,skipped-exists
Council_clip461_att13_AT_T-Cingular_Wireless_Master_License_Agreement,598351,64882,skipped-exists
Council_clip461_att15_Tithing_Hill_Infrastructure_Agreement_2021_Fnal,246943,7264,skipped-exists
Council_clip461_att16_Resolution_No._21-44_Rose_Creek_LLC_Water_Line_Easement,293945,3834,skipped-exists
Council_clip461_att17_Rose_Creek_-_Private_Water_Line_Easement___Mainatenance_Agreement_07.13.212,549067,0,image_only
Council_clip461_att18_Ordinance_21-18_-Blooming_Minds_Rezone_Ordinance,297128,2652,skipped-exists
Council_clip461_att19_21-18.Blooming_Minds_Rezone_Staff_Report,903100,8123,skipped-exists
Council_clip461_att1_Monthly_Manager_Report_-_June21,624094,7903,skipped-exists
Council_clip461_att20_Ordinance_No._21-19_-_Public_Noticing_Requirements_Ordinance,402863,6906,skipped-exists
Council_clip461_att21_21-19._Public_Noticing_Requirments_Staff_Report,496202,10377,skipped-exists
Council_clip461_att22_Ordinance_No._21-20_-_Accessory_Structures_Amendments,325373,26537,skipped-exists
Council_clip461_att23_21-20.Accessory_Buildings_Amendment_Staff_Report,582935,33863,skipped-exists
Council_clip461_att2_Riverton_Property_Tax_Increase_Report_to_Legislative_Entities_2021_v2,238212,1882,skipped-exists
Council_clip461_att3_2021-06-15.WS.CC.Min,327392,29908,skipped-exists
Council_clip461_att4_IP_2021Jun24_90Release_CreekAtLoversLane_68_,195403,5408,skipped-exists
Council_clip461_att5_Resolution_No._21-39_-_Black_Forest_Paving_Agreement,10128,2081,skipped-exists
Council_clip461_att6_CC21-397,122854,18260,skipped-exists
Council_clip461_att7_21-1053-17_-_Black_Forest_Paving_Agreement,830971,88101,skipped-exists
Council_clip461_att8_Resolution_No._21-40_-_JVWC_Grant,119883,3036,skipped-exists
Council_clip461_att9_MA_CONS_FUNDING_AGREEMENT_RIVERTON_K3415_CB,410122,18734,skipped-exists
Council_clip462_agenda,81051,5434,skipped-exists
Council_clip462_att1_2021-07-20.WS.CC.Min,363799,35849,skipped-exists
Council_clip462_att2_Resolution_No._21-45_-_Interlocal_Corridor_Preservation_Pacificorp,476041,3698,skipped-exists
Council_clip462_att4_Ordinance_No._21-21_-_Main_Park_Regulations_Ordinance,306009,4831,skipped-exists
Council_clip462_att5_18.150_Sign_Ordinance,123375,83972,skipped-exists
PlanningCommission_clip464_agenda,62883,3313,skipped-exists
Council_clip465_agenda,83768,5867,skipped-exists
Council_clip465_att1_08-17-2021_Ordinance_Water_Efficiency_Strds,33416,12569,skipped-exists
Council_clip465_att2_Monthly_Manager_Report_-_July21,517376,7308,skipped-exists
Council_clip465_att3_July_Response_Time,97649,1241,skipped-exists
Council_clip465_att4_2021-08-03.WS.CC.Min,273073,16235,skipped-exists
Council_clip465_att5_Resolution_No._21-47_-_ILA_SLCO_Aerial_photos,118190,3525,skipped-exists
Council_clip465_att6_21-1053-20_-_ILA_SLCO_Aerial_Photos,3349699,0,image_only
Council_clip465_att7_Ordinance_No._21-14_-_Dragon_Fly,264118,3248,skipped-exists
Council_clip465_att9_Ordinance_No._21-22,406435,4407,skipped-exists
PlanningCommission_clip466_agenda,62695,3271,skipped-exists
Council_clip467_agenda,100589,8619,skipped-exists
Council_clip467_att11_Resolution_No._21-52_-_EntryPoint_Agreement,10488,2143,skipped-exists
Council_clip467_att12_21-1040-10__Contract_Phase_1_Design_-_EntryPoint_Networks,665952,29280,skipped-exists
Council_clip467_att13_RFP_227-21,293197,13652,skipped-exists
Council_clip467_att14_Ordinance_No._21-23_Residential_Chickens_Ordinance,375445,2935,skipped-exists
Council_clip467_att15_21-23._Residential_Chicken_Amendment_Staff_Report,319546,4406,skipped-exists
Council_clip467_att16_Ordinance_No._21-24_Fencing_Ordinance,207510,5310,skipped-exists
Council_clip467_att17_21-24._Fencing_Staff_Report,264254,11964,skipped-exists
Council_clip467_att18_Ordinance_No._21-25_-_Amendment_to_MVP_MDA,140125,10497,skipped-exists
Council_clip467_att19_21-25_Amendment_to_MVP_MDA_Staff_Report,1188136,13810,skipped-exists
Council_clip467_att1_Cemetery_Rules_and_Regulations,422889,5243,skipped-exists
Council_clip467_att20_2021-Resolution_No._21-48.Budget_Amendment,96345,2454,skipped-exists
Council_clip467_att21_09-07_CC_Amendments,118452,12308,skipped-exists
Council_clip467_att22_Resolution_No._21-50_-_Approving_OUR_Branding_and_Sponsorship,119921,3682,skipped-exists
Council_clip467_att23_OUR_Riverton_PD_Unique_Auto_Body_Bid_,126012,11258,skipped-exists
Council_clip467_att24_Underground_Railroad_Logo,20831,0,image_only
Council_clip467_att2_Conceptual_Drawings_Jordan_River_Parkway,710537,0,image_only
Council_clip467_att3_Midas_Creek_Trail_Sheet_2,1231647,0,image_only
Council_clip467_att4_Rose_Creek_Landscape_sheet_1,1753654,2081,skipped-exists
Council_clip467_att5_Constitution_Week_Proclamation_2021,1044925,1404,skipped-exists
Council_clip467_att7_IP__2021Sep07_TheJordanAcre_8642__PerformanceRelease,186376,5443,skipped-exists
Council_clip467_att8_Resolution_No._21-49_-_Appoint_Wells_to_Sewer_District,116073,2942,skipped-exists
RDA_clip469_agenda,59271,1905,skipped-exists
RDA_clip469_att1_2021-06-15.RDA.Min,213457,3990,skipped-exists
RDA_clip469_att2_RDA_Resolution_No._21-07_RFSA-RDA_Tax_Increment,295879,4145,skipped-exists
RDA_clip469_att3_2021_Interlocal_Riverton_RDA_and_Riverton_Fire__Service_District,317824,17185,skipped-exists
PlanningCommission_clip470_agenda,62329,3115,skipped-exists
Council_clip471_agenda,85704,6607,skipped-exists
Council_clip471_att10_Resolution_No._21-55_-_REPC_Walker_Property,120379,4072,skipped-exists
Council_clip471_att11_Land_Purchase_REPC_Walker,232024,46001,skipped-exists
Council_clip471_att12_IP__2021Sep21_IssuePaper_HiddenAcres_7212_,186504,5650,skipped-exists
Council_clip471_att1_August_Response_Time,422741,1403,skipped-exists
Council_clip471_att2_Monthly_Manager_Report_-_August21,517301,7546,skipped-exists
Council_clip471_att3_Vehicle_Burglary_Heat_Map,339712,0,image_only
Council_clip471_att4_2021-08-17.WS.CC.Min,296059,21580,skipped-exists
Council_clip471_att5_2021-09-07.WS.CC.Min,339145,34323,skipped-exists
Council_clip471_att6_Resolution_No._21-43_-_Fire_Hydrant_Maintenance_Agreement_Farms_at_Tithing_.,116269,3007,skipped-exists
Council_clip471_att7_Tithing_Hill_Infrastructure_Agreement_2021_Fnal,246943,7264,skipped-exists
Council_clip471_att8_Resolution_No._21-54_-_ILA_Corridor_Preservation,476321,3854,skipped-exists
Council_clip471_att9_RTN__2849__45k_Corr_Pres___Needs_Signature_,2040987,2762,skipped-exists
PlanningCommission_clip473_agenda,64176,3666,skipped-exists
Council_clip474_agenda,87304,6972,skipped-exists
Council_clip474_att10_21-25._Henrie_Rezone_Staff_Report,3396601,9786,skipped-exists
Council_clip474_att11_Ordinance_No._21-27_-_Amend_Section_18.150.120,207110,4577,skipped-exists
Council_clip474_att12_21-26-Monument_Signage_Amendment_Staff_Report,130581,2559,skipped-exists
Council_clip474_att1_20211005_RCC_City_Council_Presentation,2618609,37443,skipped-exists
Council_clip474_att2_2021-09-21.WS.CC.Min,273747,17911,skipped-exists
Council_clip474_att3_2021Oct05_IP_100Release_CountryViewE_7919_,200818,5469,skipped-exists
Council_clip474_att4_Resolution_No._21-56_-_Olympus_Precast,11213,2232,skipped-exists
Council_clip474_att5_Chamonix_Park_Map,3293974,0,image_only
Council_clip474_att7_Resolution_No._21-58_-_Bowen_Collins,11457,2323,skipped-exists
Council_clip474_att8_21-1051-04__Bowen_Collins_-_Butterfield_Creek_Master_Plan_Agreement,545512,25406,skipped-exists
Council_clip474_att9_Ordinance_No._21-26_-_Henrie_Rezone_Ordinance,172068,2617,skipped-exists
RDA_clip475_agenda,58610,1715,skipped-exists
RDA_clip475_att1_2021-09-07.RDA.Min,121604,2960,skipped-exists
RDA_clip475_att2_RDA_Resolution_No._21-08_-_Riverton_Hardware_Settlement_Agreement,214850,4601,skipped-exists
RDA_clip475_att3_Quit_Claim_Riverton_Hardware,1284825,0,image_only
PlanningCommission_clip477_agenda,62735,3352,skipped-exists
PlanningCommission_clip478_agenda,71884,3664,skipped-exists
Council_clip479_agenda,103228,10331,skipped-exists
Council_clip479_att10_2022.AnnualMtgSchedule,213260,3968,skipped-exists
Council_clip479_att11_Resolution_No._21-62_-_SLCO_Rose_Creek_Improvements,76766,3272,skipped-exists
Council_clip479_att12_Rose_Creek_Interlocal_3nd_Amendment_102521_aatf,214544,3899,skipped-exists
Council_clip479_att13_Resolution_No._21-63-_Surplus_Vehicles,122609,3008,skipped-exists
Council_clip479_att14_11-16__Vehicles,3170413,14045,skipped-exists
Council_clip479_att15_Resolution_No._21-64_-_UTOPIA_ILA,117022,2928,skipped-exists
Council_clip479_att16_Riverton_UTOPIA_Interlocal_Cooperation_Agreement_11-09-2021,187843,15501,skipped-exists
Council_clip479_att17_IP_2021Nov16_RoyalFarmsP3__897_,200609,5560,skipped-exists
Council_clip479_att18_IP_2021Nov16_100Relase_RivertonProfessionalPlaza_6077_,202143,5601,skipped-exists
Council_clip479_att19_IP_2021Nov16_90Release_BlainePage_7190_,186108,6246,skipped-exists
Council_clip479_att1_RHS_Soccer_Proclamation_2021,1037556,921,skipped-exists
Council_clip479_att20_IP_2021Nov16_100Release_CopperViewAnimal_6171_,200150,5502,skipped-exists
Council_clip479_att21_IP_2021Nov16_100Release_NormanEstates_4548_,186682,5449,skipped-exists
Council_clip479_att22_IP_2021Nov16100Release_RoseCanyonClenicExpand_6822_,230850,5470,skipped-exists
Council_clip479_att23_Resolution_No._21-61_-_Eminent_Domain_Complaint_Belchak,299550,4783,skipped-exists
Council_clip479_att24_Ordinance_No._21-29_-_General_Plan_Amendment_and_Rezone,378008,2893,skipped-exists
Council_clip479_att26_Resolution_No._21-57.Budget_Amendment,115042,2454,skipped-exists
Council_clip479_att27_11-16-21_CC_Budget_Amendments,119012,10422,skipped-exists
Council_clip479_att28_Resolution_No._21-60_-_Amended_Municipal_Fee_Schedule,110993,2547,skipped-exists
Council_clip479_att29_FY2022_Fee_Schedule_Proposed_for_11-16-21_amendment,247920,73831,skipped-exists
Council_clip479_att2_Small_Business_Saturday_2021_Proclamation,715015,1508,skipped-exists
Council_clip479_att30_Ordinance_No._21-28_-_RM-6_Amendment_Ordinance,227905,20414,skipped-exists
Council_clip479_att31_Ordinance_21-28-RM-6_Amendment_Staff_Report,127497,1969,skipped-exists
Council_clip479_att32_Ordinance_No._21-30_-_Flood_Insurance_Map_Update,296671,3950,skipped-exists
Council_clip479_att33_Flood_Damage_Prevention_Ordinance_final_copy,548644,52199,skipped-exists
Council_clip479_att34_Flood_Damage_Prevention_Ordinance_legislative_copy,557198,55024,skipped-exists
Council_clip479_att35_UT-490104-Riverton-115-I_App,204232,8534,skipped-exists
Council_clip479_att36_Ordinance_No._21-31-Sunday_Drive_Vacation_Ordinance,347146,3027,skipped-exists
Council_clip479_att37_Sunday_Drive_Vacation_Staff_Report,1702711,4089,skipped-exists
Council_clip479_att3_Monthly_Manager_Report_-_October_2021,301629,9246,skipped-exists
Council_clip479_att4_October_Response_Time,97267,1193,skipped-exists
Council_clip479_att5_September_Response_Time,97465,1234,skipped-exists
Council_clip479_att6_Riverton_City_Proposed_Staging_Sites_Powerpoint_11_1,2012646,14182,skipped-exists
Council_clip479_att8_2021-10-05.WS.CC.Min,327808,27398,skipped-exists
Council_clip479_att9_Resolution_No._21-59_-_Annual_Meeting_Schedule,114590,2566,skipped-exists
PlanningCommission_clip482_agenda,70385,3381,skipped-exists
PlanningCommission_clip483_agenda,65174,4339,skipped-exists
Council_clip484_agenda,93432,8173,skipped-exists
Council_clip484_att11_Resolution_No._21-67_-_Intermountain_Sweeper,117185,2226,skipped-exists
