election_year,candidate,office,office_source,office_confidence,office_note,reporting_period,alt_reporting_periods,filing_type,amended,title,source_url,alt_source_urls,channel,channel_desc,listing_url,listing_label,listing_status,listing_party,fetch_url,retrieved_date,retrieved_utc,http_status,bytes,sha256,format,extraction_method,text_chars,form_header,contest_class,matched_election_offices,path,text_path,n_channel_copies,needs_review,scope
2014,Jeffrey R. Buhman,County Attorney,listing,high,,6-14 Buhman,,statement,,(filer not named by the channel) — 2014 County Attorney — Financial Campaign Report (6-14 Buhman),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCATTORNEY/2014/6-14Attorney-Buhman_Redacted_1.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,6-14 Buhman,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCATTORNEY/2014/6-14Attorney-Buhman_Redacted_1.pdf,2026-08-01,2026-08-01T18:41:11Z,cached,863079,01d9af855b45d82cb61377e1ade8ff8719cfa1fed0b224f2fb0da737e6716236,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",5797,county_form,,,raw/2014/2014_6-14Attorney-Buhman_Redacted_1.pdf,text/2014_6-14Attorney-Buhman_Redacted_1.txt,1,0,in
2014,Bryan E. Thompson,County Clerk/Auditor,listing,high,,10-14 Thompson,,statement,,(filer not named by the channel) — 2014 County Clerk/Auditor — Financial Campaign Report (10-14 Thompson),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCLERKAUD/2014/10-14Thompson.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,10-14 Thompson,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCLERKAUD/2014/10-14Thompson.pdf,2026-08-01,2026-08-01T18:41:12Z,cached,201876,931f99d74467907f49851ae6e517b7791b00024c820a3d931595dd2aa4e625f5,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2627,county_form,,,raw/2014/2014_10-14Thompson.pdf,text/2014_10-14Thompson.txt,1,0,in
2014,Bryan E. Thompson,County Clerk/Auditor,listing,high,,12-14 Thompson,,statement,,(filer not named by the channel) — 2014 County Clerk/Auditor — Financial Campaign Report (12-14 Thompson),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCLERKAUD/2014/12-14Thompson.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,12-14 Thompson,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCLERKAUD/2014/12-14Thompson.pdf,2026-08-01,2026-08-01T18:41:13Z,cached,194911,f1a13157a0a37b3fa2dc6d78f1978ba212780a95cd6354274e286245d2feb986,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2158,county_form,,,raw/2014/2014_12-14Thompson.pdf,text/2014_12-14Thompson.txt,1,0,in
2014,Bryan E. Thompson,County Clerk/Auditor,listing,high,,6-14 Thompson,,statement,,(filer not named by the channel) — 2014 County Clerk/Auditor — Financial Campaign Report (6-14 Thompson),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCLERKAUD/2014/6-14Clerk-BThompson.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,6-14 Thompson,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCLERKAUD/2014/6-14Clerk-BThompson.pdf,2026-08-01,2026-08-01T18:41:14Z,cached,415640,033f844f2802aede4dace1a1a9e1bcde80e3f39d5644b3576a866bec5973257a,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3840,county_form,,,raw/2014/2014_6-14Clerk-BThompson.pdf,text/2014_6-14Clerk-BThompson.txt,1,0,in
2014,Jacob Atkin,County Clerk/Auditor,listing,high,,6-14 Atkin,,statement,,(filer not named by the channel) — 2014 County Clerk/Auditor — Financial Campaign Report (6-14 Atkin),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCLERKAUD/2014/6-14Clerk-Atkin_1.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,6-14 Atkin,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCLERKAUD/2014/6-14Clerk-Atkin_1.pdf,2026-08-01,2026-08-01T18:41:13Z,cached,586084,3ee177a18c8d8e4350b68498794a570d963347a7903d523e746f7ba72ac0cc28,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",4608,county_form,,,raw/2014/2014_6-14Clerk-Atkin_1.pdf,text/2014_6-14Clerk-Atkin_1.txt,1,0,in
2014,Bill Freeze,County Commission Seat A,listing,high,,10-14 Write In - Freeze,,statement,,(filer not named by the channel) — 2014 County Commission Seat A — Financial Campaign Report (10-14 Write In - Freeze),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/10-14WriteIn-Freeze.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,10-14 Write In - Freeze,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/10-14WriteIn-Freeze.pdf,2026-08-01,2026-08-01T18:41:15Z,cached,268477,8d6c079d2bcee3ad5b752e083a6d3b583e0499876330642049ea26f13924713c,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",4687,county_form,,,raw/2014/2014_10-14WriteIn-Freeze.pdf,text/2014_10-14WriteIn-Freeze.txt,1,0,in
2014,Bill Freeze,County Commission Seat A,listing,high,filing text agrees,12-14 Write In - Freeze,,statement,,(filer not named by the channel) — 2014 County Commission Seat A — Financial Campaign Report (12-14 Write In - Freeze),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/12-14Freeze.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,12-14 Write In - Freeze,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/12-14Freeze.pdf,2026-08-01,2026-08-01T18:41:16Z,cached,145681,a8be17a7113067ea12c5ecd76b7655981cc28c8f9f23dd5ab6a7754aa02f290e,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3563,county_form,,,raw/2014/2014_12-14Freeze.pdf,text/2014_12-14Freeze.txt,1,0,in
2014,Gary J. Anderson,County Commission Seat A,listing,high,,30 Day Commission A - Anderson,,statement,,(filer not named by the channel) — 2014 County Commission Seat A — Financial Campaign Report (30 Day Commission A - Anderson),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/30DayAnderson.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,30 Day Commission A - Anderson,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/30DayAnderson.pdf,2026-08-01,2026-08-01T18:41:16Z,cached,282482,2cd38668b99f198d3e2e804de8a510e480d6f7153579285e76dfd7c0fc9b438c,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3126,county_form,,,raw/2014/2014_30DayAnderson.pdf,text/2014_30DayAnderson.txt,1,0,in
2014,Gregory J. Graves,County Commission Seat A,listing,high,,10-14 Graves,,statement,,(filer not named by the channel) — 2014 County Commission Seat A — Financial Campaign Report (10-14 Graves),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/10-14Graves.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,10-14 Graves,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/10-14Graves.pdf,2026-08-01,2026-08-01T18:41:14Z,cached,209463,cd9a6c1d8b3a1e243af9c75db4d6aee542cc3efdeaebba86da23d36c2ea64d64,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2385,county_form,,,raw/2014/2014_10-14Graves.pdf,text/2014_10-14Graves.txt,1,0,in
2014,Gregory J. Graves,County Commission Seat A,listing,high,,12-14 Graves,,statement,,(filer not named by the channel) — 2014 County Commission Seat A — Financial Campaign Report (12-14 Graves),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/12-14Graves.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,12-14 Graves,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/12-14Graves.pdf,2026-08-01,2026-08-01T18:41:15Z,cached,199076,1118bd232c3f9d9ff88ec29adeb3cf658f9be93f0959fa7cf6019c122177b138,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2109,county_form,,,raw/2014/2014_12-14Graves.pdf,text/2014_12-14Graves.txt,1,0,in
2014,Gregory J. Graves,County Commission Seat A,listing,high,,6-14 Graves,,statement,,(filer not named by the channel) — 2014 County Commission Seat A — Financial Campaign Report (6-14 Graves),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/6-14A-Graves_1.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,6-14 Graves,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/6-14A-Graves_1.pdf,2026-08-01,2026-08-01T18:41:17Z,cached,186490,ec26ab12ca069c5a4d7eae2749e141d5e6b640a1e115dd443e35fe94843557c4,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2374,county_form,,,raw/2014/2014_6-14A-Graves_1.pdf,text/2014_6-14A-Graves_1.txt,1,0,in
2014,JOHNNY REVILL,County Commission Seat A,listing,high,,30 Day Commission A - Revill,,statement,,(filer not named by the channel) — 2014 County Commission Seat A — Financial Campaign Report (30 Day Commission A - Revill),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/30DayRevill.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,30 Day Commission A - Revill,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISSA/2014/30DayRevill.pdf,2026-08-01,2026-08-01T18:41:17Z,cached,2085883,a3321890e9b6a8f15546b972fd199d8bd56cddba51833ecf3b430581d719a8ae,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2464,county_form,,,raw/2014/2014_30DayRevill.pdf,text/2014_30DayRevill.txt,1,0,in
2014,Bill Lee,County Commission Seat B,listing,high,,10-14 Lee,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (10-14 Lee),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/10-14Lee.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,10-14 Lee,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/10-14Lee.pdf,2026-08-01,2026-08-01T18:41:18Z,cached,401480,d91f63f56a88b09d05f1fd270ad13184646fa3ef1bc382c9f0c9c517c6cfd2b9,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3672,county_form,,,raw/2014/2014_10-14Lee.pdf,text/2014_10-14Lee.txt,1,0,in
2014,Bill Lee,County Commission Seat B,listing,high,,12-14 Lee,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (12-14 Lee),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/12-14Lee.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,12-14 Lee,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/12-14Lee.pdf,2026-08-01,2026-08-01T18:41:19Z,cached,193189,ff0e3a3c5d191650527a1a271f8933eec16911ab77615588d0a5258e14228496,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2321,county_form,,,raw/2014/2014_12-14Lee.pdf,text/2014_12-14Lee.txt,1,0,in
2014,Bill Lee,County Commission Seat B,listing,high,,6-14 Lee,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (6-14 Lee),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/6-14B-Lee_1.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,6-14 Lee,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/6-14B-Lee_1.pdf,2026-08-01,2026-08-01T18:41:23Z,cached,432234,fe3f0f644079beab5b5094ef3432f60c17e0a7d0abede7beb1e076cbe8efd2d3,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",4206,county_form,,,raw/2014/2014_6-14B-Lee_1.pdf,text/2014_6-14B-Lee_1.txt,1,0,in
2014,Carlton Edward Bowen,County Commission Seat B,listing,high,filing text agrees,30 Day Commission B - Bowen,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (30 Day Commission B - Bowen),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/30DayBowen.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,30 Day Commission B - Bowen,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/30DayBowen.pdf,2026-08-01,2026-08-01T18:41:21Z,cached,109288,83c3e4a0b6a8b3dd863c7748dd5105c8132e5f4e6f2624743e05d6e3bab2ae64,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",1376,county_form,,,raw/2014/2014_30DayBowen.pdf,text/2014_30DayBowen.txt,1,0,in
2014,Casey Allen,County Commission Seat B,listing,high,filing text agrees,30 Day Commission B - Allen,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (30 Day Commission B - Allen),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/30DayAllen.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,30 Day Commission B - Allen,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/30DayAllen.pdf,2026-08-01,2026-08-01T18:41:20Z,cached,132999,1c461c80b9607891a81b08d8b79feb0f5a43bfb6c4c572252df7e146c8a3180d,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2146,county_form,,,raw/2014/2014_30DayAllen.pdf,text/2014_30DayAllen.txt,1,0,in
2014,David Acheson,County Commission Seat B,listing,high,,30 Day Commission B - Acheson,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (30 Day Commission B - Acheson),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/30DayAcheson.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,30 Day Commission B - Acheson,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/30DayAcheson.pdf,2026-08-01,2026-08-01T18:41:20Z,cached,491822,97cb38df17eaba1daf60060c6844abad6f7820ea4f7418e599a77458eebc9417,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",1801,county_form,,,raw/2014/2014_30DayAcheson.pdf,text/2014_30DayAcheson.txt,1,0,in
2014,Heather Jackson,County Commission Seat B,listing,high,,30 Day Commission B - H Jackson,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (30 Day Commission B - H Jackson),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/30DayHJackson.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,30 Day Commission B - H Jackson,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/30DayHJackson.pdf,2026-08-01,2026-08-01T18:41:22Z,cached,112597,1e88cb8c3935c9df9a9540393f51dd3327455f823b479b594dc6998654a0cc6d,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3031,county_form,,,raw/2014/2014_30DayHJackson.pdf,text/2014_30DayHJackson.txt,1,0,in
2014,Lorne Grierson,County Commission Seat B,listing,high,filing text agrees,6-14 Grierson,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (6-14 Grierson),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/6-14B-Grierson_1.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,6-14 Grierson,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/6-14B-Grierson_1.pdf,2026-08-01,2026-08-01T18:41:22Z,cached,249738,e067deb06a660d453f8d86fafe147a2aec1119bf671ecafe4963e94650c4b2bd,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",5921,county_form,,,raw/2014/2014_6-14B-Grierson_1.pdf,text/2014_6-14B-Grierson_1.txt,1,0,in
2014,Lorne Grierson,County Commission Seat B,listing,high,filing text agrees,Post Primary - Grierson,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (Post Primary - Grierson),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/PostPrimary-Grierson.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,Post Primary - Grierson,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/PostPrimary-Grierson.pdf,2026-08-01,2026-08-01T18:41:24Z,cached,1714864,79909f4f300b166deb9efc566790dc9a46b432f91407a0e89436d598cd6b2526,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2698,county_form,,,raw/2014/2014_PostPrimary-Grierson.pdf,text/2014_PostPrimary-Grierson.txt,1,0,in
2014,Richard A. Guernsey,County Commission Seat B,listing,high,,30 Day Commission B - Gurnsey,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (30 Day Commission B - Gurnsey),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/30DayGurnsey.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,30 Day Commission B - Gurnsey,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/30DayGurnsey.pdf,2026-08-01,2026-08-01T18:41:21Z,cached,1353673,eb282ffc508d8a8fbb7d19cd62745e6959a36dd93b427b06f1a6f79eb002bbf2,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",1420,county_form,,,raw/2014/2014_30DayGurnsey.pdf,text/2014_30DayGurnsey.txt,1,0,in
2014,"STEPHEN ""HEMI"" HEMINGWAY",County Commission Seat B,listing,high,,12-14 Write In - Hemingway,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (12-14 Write In - Hemingway),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/12-14Hemingway.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,12-14 Write In - Hemingway,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/12-14Hemingway.pdf,2026-08-01,2026-08-01T18:41:19Z,cached,177063,fb476111b9bd28c330cbaa98f9f3d3cc183a4923bc4607b6d9c946870f173400,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2117,county_form,,,raw/2014/2014_12-14Hemingway.pdf,text/2014_12-14Hemingway.txt,1,0,in
2014,STEPHEN C. HEMINGWAY - (HEMI),County Commission Seat B,listing,high,,10-14 Write In - Hemmingway,,statement,,(filer not named by the channel) — 2014 County Commission Seat B — Financial Campaign Report (10-14 Write In - Hemmingway),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/10-14WriteIn-Hemingway.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,10-14 Write In - Hemmingway,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCCOMMISS/2014/10-14WriteIn-Hemingway.pdf,2026-08-01,2026-08-01T18:41:18Z,cached,187383,699f205c487a55ea5531b12271f3bb22ce57a4d2db799880a750c7110b55d6ad,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2224,county_form,,,raw/2014/2014_10-14WriteIn-Hemingway.pdf,text/2014_10-14WriteIn-Hemingway.txt,1,0,in
2014,JEFFERY DEAN SMITH,County Recorder,listing,high,,10-14 Smith,,statement,,(filer not named by the channel) — 2014 County Recorder — Financial Campaign Report (10-14 Smith),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCRECORDER/2014/10-14Smith.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,10-14 Smith,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCRECORDER/2014/10-14Smith.pdf,2026-08-01,2026-08-01T18:41:24Z,cached,200599,c45fd81d51eb751139e87fc8ba6a6acf42c7a2cb6086b58b5a610387139c8606,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2237,county_form,,,raw/2014/2014_10-14Smith.pdf,text/2014_10-14Smith.txt,1,0,in
2014,JEFFERY DEAN SMITH,County Recorder,listing,high,,12-14 Smith,,statement,,(filer not named by the channel) — 2014 County Recorder — Financial Campaign Report (12-14 Smith),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCRECORDER/2014/12-14Smith.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,12-14 Smith,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCRECORDER/2014/12-14Smith.pdf,2026-08-01,2026-08-01T18:41:25Z,cached,126214,bbc7b7cde9cfd3b1de6c0ac5dd51e1bc7f7c1d799414a3fde7ea831a2bf887db,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",1592,county_form,,,raw/2014/2014_12-14Smith.pdf,text/2014_12-14Smith.txt,1,0,in
2014,JEFFERY DEAN SMITH,County Recorder,listing,high,,6-14 Smith,,statement,,(filer not named by the channel) — 2014 County Recorder — Financial Campaign Report (6-14 Smith),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCRECORDER/2014/6-14Rec-Smith.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,6-14 Smith,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCRECORDER/2014/6-14Rec-Smith.pdf,2026-08-01,2026-08-01T18:41:26Z,cached,318039,5fd57b33c1cdeb14182c20c5ffa954388f942b2319febd569068446add364311,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3999,county_form,,,raw/2014/2014_6-14Rec-Smith.pdf,text/2014_6-14Rec-Smith.txt,1,0,in
2014,RAPHAEL MILLET,County Recorder,listing,high,,30 Day Recorder - Millett,,statement,,(filer not named by the channel) — 2014 County Recorder — Financial Campaign Report (30 Day Recorder - Millett),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCRECORDER/2014/30DayMillett_2.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,30 Day Recorder - Millett,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCRECORDER/2014/30DayMillett_2.pdf,2026-08-01,2026-08-01T18:41:25Z,cached,392668,72dc83d7410fefe09fe4d3b67b0082bcb9781db396c0c67f89a8064652df69f1,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3801,county_form,,,raw/2014/2014_30DayMillett_2.pdf,text/2014_30DayMillett_2.txt,1,0,in
2014,JAMES O. TRACY,County Sheriff,listing,high,,10-14 Tracy,,statement,,(filer not named by the channel) — 2014 County Sheriff — Financial Campaign Report (10-14 Tracy),https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCSHERIFF/2014/10-14Tracy.pdf,,county_static,county clerk <YEAR>Disclosures.html (Wayback listing -> live PDF store),https://www.utahcounty.gov/Dept/Clerk/Elections/candidates/disclosures/2014Disclosures.html,10-14 Tracy,,,https://www.utahcounty.gov/dept/Clerk/Data/Minutes/CANDFINDISCSHERIFF/2014/10-14Tracy.pdf,2026-08-01,2026-08-01T18:41:26Z,cached,181490,f316aa3e9a2f822b33e8db81ad11228280f866103fac8aa32196cd152ecf14e4,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2209,county_form,,,raw/2014/2014_10-14Tracy.pdf,text/2014_10-14Tracy.txt,1,0,in
