meeting_id,body_id,meeting_date,title,source_file
252,5,2021-06-03,Planning Commission Meeting,minutes/2021/2021-05-31/2021-06-03_planning-commission-meeting.md
253,5,2021-06-17,Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_pc_2021-06-17_769487.md
254,5,2021-07-15,Planning Commission Meeting,minutes/2021/2021-07-12/2021-07-15_planning-commission-meeting.md
255,5,2021-08-05,Planning Commission Meeting,minutes/2021/2021-08-02/2021-08-05_planning-commission-meeting.md
256,5,2021-09-02,Planning Commission Meeting,minutes/2021/2021-08-30/2021-09-02_planning-commission-meeting.md
257,5,2021-10-07,Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_pc_2021-10-07_795179.md
258,5,2021-11-04,Planning Commission Meeting,minutes/2021/2021-11-01/2021-11-04_planning-commission-meeting.md
259,5,2021-12-02,Planning Commission Meeting,minutes/2021/2021-11-29/2021-12-02_planning-commission-meeting.md
260,5,2021-12-16,Planning Commission Meeting,minutes/2021/2021-12-13/2021-12-16_planning-commission-meeting.md
261,5,2022-01-06,Planning Commission Meeting,minutes/2022/2022-01-03/2022-01-06_planning-commission-meeting.md
262,5,2022-01-20,Planning Commission Meeting,minutes/2022/2022-01-17/2022-01-20_planning-commission-meeting.md
263,5,2022-02-03,Planning Commission Meeting,minutes/2022/2022-01-31/2022-02-03_planning-commission-meeting.md
264,5,2022-02-17,Planning Commission Meeting,minutes/2022/2022-02-14/2022-02-17_planning-commission-meeting.md
265,5,2022-03-03,Planning Commission Meeting,minutes/2022/2022-02-28/2022-03-03_planning-commission-meeting.md
266,5,2022-03-17,Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_pc_2022-03-17_861955.md
267,5,2022-06-02,Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_pc_2022-06-02_861959.md
268,5,2022-06-16,Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_pc_2022-06-16_868343.md
269,5,2022-07-07,Planning Commission,minutes/2022/2022-07-04/2022-07-07_planning-commission.md
270,5,2022-07-21,Planning Commission,minutes/2022/2022-07-18/2022-07-21_planning-commission.md
271,5,2022-08-04,Planning Commission,minutes/2022/2022-08-01/2022-08-04_planning-commission.md
272,5,2022-08-18,Planning Commission,minutes/2022/2022-08-15/2022-08-18_planning-commission.md
273,5,2022-09-01,Planning Commission,minutes/2022/2022-08-29/2022-09-01_planning-commission.md
274,5,2022-09-15,Planning Commission,minutes/2022/2022-09-12/2022-09-15_planning-commission.md
275,5,2022-10-06,Planning Commission,minutes/2022/2022-10-03/2022-10-06_planning-commission.md
276,5,2022-10-20,Planning Commission,minutes/2022/2022-10-17/2022-10-20_planning-commission.md
277,5,2022-11-03,Planning Commission,minutes/2022/2022-10-31/2022-11-03_planning-commission.md
278,5,2022-11-17,Planning Commission,minutes/2022/2022-11-14/2022-11-17_planning-commission.md
279,5,2022-12-01,Planning Commission,minutes/2022/2022-11-28/2022-12-01_planning-commission.md
280,5,2022-12-15,Planning Commission,minutes/2022/2022-12-12/2022-12-15_planning-commission.md
281,5,2023-01-04,Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_pc_2023-01-04_956885.md
282,5,2023-01-18,Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_pc_2023-01-18_962765.md
283,5,2023-02-01,Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_pc_2023-02-01_962767.md
284,5,2023-02-15,Planning Commission,minutes/2023/2023-02-13/2023-02-15_planning-commission.md
285,5,2023-03-01,Planning Commission,minutes/2023/2023-02-27/2023-03-01_planning-commission.md
286,5,2023-03-15,Planning Commission,minutes/2023/2023-03-13/2023-03-15_planning-commission.md
287,5,2023-04-05,Planning Commission,minutes/2023/2023-04-03/2023-04-05_planning-commission.md
288,5,2023-04-19,Planning Commission,minutes/2023/2023-04-17/2023-04-19_planning-commission.md
289,5,2023-05-03,Planning Commission,minutes/2023/2023-05-01/2023-05-03_planning-commission.md
290,5,2023-05-17,Planning Commission,minutes/2023/2023-05-15/2023-05-17_planning-commission.md
291,5,2023-06-07,Planning Commission,minutes/2023/2023-06-05/2023-06-07_planning-commission.md
292,5,2023-06-21,Planning Commission,minutes/2023/2023-06-19/2023-06-21_planning-commission.md
293,5,2023-07-05,Planning Commission,minutes/2023/2023-07-03/2023-07-05_planning-commission.md
294,5,2023-07-19,Planning Commission,minutes/2023/2023-07-17/2023-07-19_planning-commission.md
295,5,2023-08-02,Planning Commission,minutes/2023/2023-07-31/2023-08-02_planning-commission.md
296,5,2023-08-16,Planning Commission,minutes/2023/2023-08-14/2023-08-16_planning-commission.md
297,5,2023-09-06,Planning Commission,minutes/2023/2023-09-04/2023-09-06_planning-commission.md
298,5,2023-09-20,Planning Commission,minutes/2023/2023-09-18/2023-09-20_planning-commission.md
299,5,2023-10-04,Planning Commission,minutes/2023/2023-10-02/2023-10-04_planning-commission.md
300,5,2023-10-18,Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_pc_2023-10-18_1056709.md
301,5,2023-11-15,Planning Commission,minutes/2023/2023-11-13/2023-11-15_planning-commission.md
302,5,2023-12-06,Planning Commission,minutes/2023/2023-12-04/2023-12-06_planning-commission.md
303,5,2023-12-20,Planning Commission,minutes/2023/2023-12-18/2023-12-20_planning-commission.md
304,5,2024-01-03,Planning Commission,minutes/2024/2024-01-01/2024-01-03_planning-commission.md
305,5,2024-01-17,Planning Commission,minutes/2024/2024-01-15/2024-01-17_planning-commission.md
306,5,2024-02-07,Planning Commission,minutes/2024/2024-02-05/2024-02-07_planning-commission.md
307,5,2024-02-21,Planning Commission,minutes/2024/2024-02-19/2024-02-21_planning-commission.md
308,5,2024-03-06,Planning Commission,minutes/2024/2024-03-04/2024-03-06_planning-commission.md
309,5,2024-03-20,Planning Commission,minutes/2024/2024-03-18/2024-03-20_planning-commission.md
310,5,2024-04-03,Planning Commission,minutes/2024/2024-04-01/2024-04-03_planning-commission.md
311,5,2024-04-17,Planning Commission,minutes/2024/2024-04-15/2024-04-17_planning-commission.md
312,5,2024-05-01,Planning Commission,minutes/2024/2024-04-29/2024-05-01_planning-commission.md
313,5,2024-06-05,Planning Commission,minutes/2024/2024-06-03/2024-06-05_planning-commission.md
314,5,2024-06-19,Planning Commission,minutes/2024/2024-06-17/2024-06-19_planning-commission.md
315,5,2024-07-03,Planning Commission,minutes/2024/2024-07-01/2024-07-03_planning-commission.md
316,5,2024-07-17,Planning Commission,minutes/2024/2024-07-15/2024-07-17_planning-commission.md
317,5,2024-08-07,Planning Commission,minutes/2024/2024-08-05/2024-08-07_planning-commission.md
318,5,2024-09-04,Planning Commission,minutes/2024/2024-09-02/2024-09-04_planning-commission.md
319,5,2024-09-18,Regular Meeting,minutes/2024/2024-09-16/2024-09-18_regular-meeting.md
320,5,2024-10-02,Planning Commission,minutes/2024/2024-09-30/2024-10-02_planning-commission.md
321,5,2024-10-16,Planning Commission,minutes/2024/2024-10-14/2024-10-16_planning-commission.md
322,5,2024-11-06,Planning Commission,minutes/2024/2024-11-04/2024-11-06_planning-commission.md
323,5,2024-11-20,Planning Commission,minutes/2024/2024-11-18/2024-11-20_planning-commission.md
324,5,2024-12-18,Planning Commission,minutes/2024/2024-12-16/2024-12-18_planning-commission.md
325,5,2025-01-15,Planning Commission,minutes/2025/2025-01-13/2025-01-15_planning-commission.md
326,5,2025-02-05,Planning Commission Meeting,minutes/2025/2025-02-03/2025-02-05_planning-commission-meeting.md
327,5,2025-03-05,Planning Commission Meeting,minutes/2025/2025-03-03/2025-03-05_planning-commission-meeting.md
328,5,2025-03-19,Planning Commission Meeting,minutes/2025/2025-03-17/2025-03-19_planning-commission-meeting.md
329,5,2025-04-02,Planning Commission Meeting,minutes/2025/2025-03-31/2025-04-02_planning-commission-meeting.md
330,5,2025-04-16,Planning Commission Meeting,minutes/2025/2025-04-14/2025-04-16_planning-commission-meeting.md
331,5,2025-05-07,Planning Commission Meeting,minutes/2025/2025-05-05/2025-05-07_planning-commission-meeting.md
332,5,2025-05-21,Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_pc_2025-05-21_1288169.md
333,5,2025-06-04,Planning Commission Meeting,minutes/2025/2025-06-02/2025-06-04_planning-commission-meeting.md
334,5,2025-06-18,Planning Commission Meeting,minutes/2025/2025-06-16/2025-06-18_planning-commission-meeting.md
335,5,2025-07-02,Planning Commission Meeting,minutes/2025/2025-06-30/2025-07-02_planning-commission-meeting.md
336,5,2025-07-16,Planning Commission Meeting,minutes/2025/2025-07-14/2025-07-16_planning-commission-meeting.md
337,5,2025-08-06,Planning Commission Meeting,minutes/2025/2025-08-04/2025-08-06_planning-commission-meeting.md
338,5,2025-08-20,Planning Commission Meeting,minutes/2025/2025-08-18/2025-08-20_planning-commission-meeting.md
339,5,2025-09-03,Planning Commission Meeting,minutes/2025/2025-09-01/2025-09-03_planning-commission-meeting.md
340,5,2025-09-17,Planning Commission Meeting,minutes/2025/2025-09-15/2025-09-17_planning-commission-meeting.md
341,5,2025-10-15,Planning Commission Meeting,minutes/2025/2025-10-13/2025-10-15_planning-commission-meeting.md
342,5,2025-11-05,Planning Commission Meeting,minutes/2025/2025-11-03/2025-11-05_planning-commission-meeting.md
343,5,2025-11-19,Planning Commission Meeting,minutes/2025/2025-11-17/2025-11-19_planning-commission-meeting.md
344,5,2025-12-17,Planning Commission Meeting,minutes/2025/2025-12-15/2025-12-17_planning-commission-meeting.md
345,5,2026-01-07,Planning Commission Meeting,minutes/2026/2026-01-05/2026-01-07_planning-commission-meeting.md
346,5,2026-01-21,Planning Commission Meeting,minutes/2026/2026-01-19/2026-01-21_planning-commission-meeting.md
347,5,2026-02-04,Planning Commission Meeting,minutes/2026/2026-02-02/2026-02-04_planning-commission-meeting.md
348,5,2026-02-18,Planning Commission Meeting,minutes/2026/2026-02-16/2026-02-18_planning-commission-meeting.md
349,5,2026-03-04,Planning Commission Meeting,minutes/2026/2026-03-02/2026-03-04_planning-commission-meeting.md
350,5,2026-03-18,Planning Commission Meeting,minutes/2026/2026-03-16/2026-03-18_planning-commission-meeting.md
351,5,2026-04-01,Planning Commission Meeting,minutes/2026/2026-03-30/2026-04-01_planning-commission-meeting.md
352,5,2026-04-15,Planning Commission Meeting,minutes/2026/2026-04-13/2026-04-15_planning-commission-meeting.md
353,5,2026-05-06,Planning Commission Regular Meeting,minutes/2026/2026-05-04/2026-05-06_planning-commission-regular-meeting.md
354,5,2026-05-20,Planning Commission Regular Meeting,minutes/2026/2026-05-18/2026-05-20_planning-commission-regular-meeting.md
355,5,2026-06-03,Planning Commission Regular Meeting,minutes/2026/2026-06-01/2026-06-03_planning-commission-regular-meeting.md
