candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-01-06,Steamroller,Steamroller,Copying,83.27,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,1,medium,vision/cover_form,0,"pct:70.40,13.29,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-01-07,Washington County,Washington County,GIS,30.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,2,medium,vision/cover_form,0,"pct:70.40,15.02,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-01-11,WCRW,Wcrw,Lincoln Day Seats,100.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,3,medium,vision/cover_form,0,"pct:70.40,16.74,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-01-11,WCRW,Wcrw,Membership,220.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,4,medium,vision/cover_form,0,"pct:70.40,18.47,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-01-20,Washington County,Washington County,Walkable Precinct,66.50,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,5,medium,vision/cover_form,0,"pct:70.40,20.19,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-02-11,WCRW,Wcrw,Lincoln Day Seats,100.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,6,medium,vision/cover_form,0,"pct:70.40,21.92,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-02-16,WC Republican Party,WC Republican Party,Lincoln Day Booth,100.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,7,medium,vision/cover_form,0,"pct:70.40,23.65,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-02-21,Macie Barney,Macie Barney,Signature Gathering,85.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,8,medium,vision/cover_form,0,"pct:70.40,25.37,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-02-21,Brooks Barney,Brooks Barney,Signature Gathering,290.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,9,medium,vision/cover_form,0,"pct:70.40,27.10,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-02-21,Jake Buckway,Jake Buckway,Signature Gathering,295.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,10,medium,vision/cover_form,0,"pct:70.40,28.82,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-02-21,Meagan Allen,Meagan Allen,Signature Gathering,125.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,11,medium,vision/cover_form,0,"pct:70.40,30.55,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-02-21,Brian Hall,Brian Hall,Signature Gathering,365.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,12,medium,vision/cover_form,0,"pct:70.40,32.28,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-02-21,Cayden Hall,Cayden Hall,Signature Gathering,60.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,13,medium,vision/cover_form,0,"pct:70.40,34.00,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-02-21,Chad Hall,Chad Hall,Signature Gathering,545.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,14,medium,vision/cover_form,0,"pct:70.40,35.73,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-02-21,Jefferson Beatty,Jefferson Beatty,Signature Gathering,240.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,15,medium,vision/cover_form,0,"pct:70.40,37.45,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-02-28,Washington County,Washington County,Candidate Filing Fee,608.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,16,medium,vision/cover_form,0,"pct:70.40,39.18,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-03-18,Lexy Reber,Lexy Reber,Stickers,158.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,17,medium,vision/cover_form,0,"pct:70.40,40.91,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-06-04,Carter's Market,Carter's Market,Mailer,50.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,18,medium,vision/cover_form,0,"pct:70.40,42.63,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-01-03,Washington County,Washington County,Walkable Precinct,295.95,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,19,medium,vision/cover_form,0,"pct:70.40,44.36,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-04-11,Lins Market,Lins Market,Convention Supplies,24.66,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,20,medium,vision/cover_form,0,"pct:70.40,46.08,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-05-19,Vista Print,Vista Print,Rack Cark,211.27,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,21,medium,vision/cover_form,0,"pct:70.40,47.81,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-03-09,Vista Print,Vista Print,Rack Card,180.19,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,22,medium,vision/cover_form,0,"pct:70.40,49.54,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-04-21,Costco,Costco,Handouts at Wash.Co. Fair,64.34,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,23,medium,vision/cover_form,0,"pct:70.40,51.26,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-01-21,Washington County,Washington County,Copying,9.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,24,medium,vision/cover_form,0,"pct:70.40,52.99,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-06-07,Integrity Matters,Integrity Matters,Text Messaging,520.53,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,25,medium,vision/cover_form,0,"pct:70.40,54.71,20.00,1.73@p6"
GIL ALMQUIST,Commission Seat A,,2022,,"JAN. 1, 2022..JUNE 16, 2022",2022-06-15,The Independent,The Independent,Campaign Add,440.00,False,False,raw/live_wp/2022-Gil-Almquist.pdf,FILE|raw/live_wp/2022-Gil-Almquist.pdf,26,medium,vision/cover_form,0,"pct:70.40,56.44,20.00,1.73@p6"
VICTOR IVERSON,Commission Seat B,,2022,,"Jan. 1, 2022..June 21, 2022",2022-01-05,WCRP,Wcrp,Lincoln Day table,750.00,False,False,raw/live_wp/2022-Victor-Iverson.pdf,FILE|raw/live_wp/2022-Victor-Iverson.pdf,1,medium,vision/cover_form,0,"pct:71.35,11.89,19.20,1.75@p6"
VICTOR IVERSON,Commission Seat B,,2022,,"Jan. 1, 2022..June 21, 2022",2022-01-28,Lindt Chocolates,Lindt Chocolates,booth supplies,176.13,False,False,raw/live_wp/2022-Victor-Iverson.pdf,FILE|raw/live_wp/2022-Victor-Iverson.pdf,2,medium,vision/cover_form,0,"pct:71.35,13.70,19.20,1.75@p6"
VICTOR IVERSON,Commission Seat B,,2022,,"Jan. 1, 2022..June 21, 2022",2022-02-25,Steamroller Copies,Steamroller Copies,flyers,206.65,False,False,raw/live_wp/2022-Victor-Iverson.pdf,FILE|raw/live_wp/2022-Victor-Iverson.pdf,3,medium,vision/cover_form,0,"pct:71.35,15.66,19.20,1.75@p6"
VICTOR IVERSON,Commission Seat B,,2022,,"Jan. 1, 2022..June 21, 2022",2022-02-28,Dollar Tree,Dollar Tree,booth Supplies/balloons,10.63,False,False,raw/live_wp/2022-Victor-Iverson.pdf,FILE|raw/live_wp/2022-Victor-Iverson.pdf,4,medium,vision/cover_form,0,"pct:71.35,17.48,19.20,1.75@p6"
VICTOR IVERSON,Commission Seat B,,2022,,"Jan. 1, 2022..June 21, 2022",2022-02-28,Washington County,Washington County,filing fee,608.00,False,False,raw/live_wp/2022-Victor-Iverson.pdf,FILE|raw/live_wp/2022-Victor-Iverson.pdf,5,medium,vision/cover_form,0,"pct:71.35,19.11,19.20,1.75@p6"
VICTOR IVERSON,Commission Seat B,,2022,,"Jan. 1, 2022..June 21, 2022",2022-03-14,Lindt Chocolates,Lindt Chocolates,convention chocolates,80.01,False,False,raw/live_wp/2022-Victor-Iverson.pdf,FILE|raw/live_wp/2022-Victor-Iverson.pdf,6,medium,vision/cover_form,0,"pct:71.35,21.16,19.20,1.75@p6"
VICTOR IVERSON,Commission Seat B,,2022,,"Jan. 1, 2022..June 21, 2022",2022-03-22,Speak by Design,Speak by Design,Signs + Shirts,801.62,False,False,raw/live_wp/2022-Victor-Iverson.pdf,FILE|raw/live_wp/2022-Victor-Iverson.pdf,7,medium,vision/cover_form,0,"pct:71.35,24.93,19.20,1.75@p6"
VICTOR IVERSON,Commission Seat B,,2022,,"Jan. 1, 2022..June 21, 2022",2022-03-31,Lindt Chocolates,Lindt Chocolates,convention chocolates,65.31,False,False,raw/live_wp/2022-Victor-Iverson.pdf,FILE|raw/live_wp/2022-Victor-Iverson.pdf,8,medium,vision/cover_form,0,"pct:71.35,26.75,19.20,1.75@p6"
K. ADAM SNOW,Commission Seat C,,2024,,1/1/24..6/18/24,2024-01-08,Washington Co.,Washington Co,Candidate filing fee,640.20,False,False,raw/live_wp/2024-Adam-Snow.pdf,FILE|raw/live_wp/2024-Adam-Snow.pdf,1,medium,vision/cover_form,1,"pct:65.46,25.61,25.30,3.11@p3"
K. ADAM SNOW,Commission Seat C,,2024,,1/1/24..6/18/24,2024-01-16,Got your back shack,Got your back shack,campaign materials,550.83,False,False,raw/live_wp/2024-Adam-Snow.pdf,FILE|raw/live_wp/2024-Adam-Snow.pdf,2,medium,vision/cover_form,1,"pct:65.46,28.72,25.30,3.11@p3"
K. ADAM SNOW,Commission Seat C,,2024,,1/1/24..6/18/24,2024-01-05,Washington County Rep. Women,Washington County Rep. Women,Campaign lunch,20.00,False,False,raw/live_wp/2024-Adam-Snow.pdf,FILE|raw/live_wp/2024-Adam-Snow.pdf,3,medium,vision/cover_form,1,"pct:65.46,31.84,25.30,3.09@p3"
K. ADAM SNOW,Commission Seat C,,2024,,1/1/24..6/18/24,2024-01-02,Beehive State Consulting,Beehive State Consulting,Campaign Consulting,75.72,False,False,raw/live_wp/2024-Adam-Snow.pdf,FILE|raw/live_wp/2024-Adam-Snow.pdf,4,medium,vision/cover_form,1,"pct:65.46,34.93,25.30,3.11@p3"
K. ADAM SNOW,Commission Seat C,,2024,,10/28/24..12/31/24,2024-10-30,Anedot,Anedot,fundraising fees,281.20,False,False,raw/live_wp/2024-Adam-Snow.pdf,FILE|raw/live_wp/2024-Adam-Snow.pdf,5,medium,vision/cover_form,0,"pct:75.45,14.38,15.15,1.73@p6"
K. ADAM SNOW,Commission Seat C,,2024,,10/28/24..12/31/24,2024-11-04,Anedot,Anedot,fundraising fees,46.60,False,False,raw/live_wp/2024-Adam-Snow.pdf,FILE|raw/live_wp/2024-Adam-Snow.pdf,6,medium,vision/cover_form,1,"pct:75.45,16.11,15.15,1.73@p6"
K. ADAM SNOW,Commission Seat C,,2024,,10/28/24..12/31/24,2024-11-06,Benja Thai,Benja Thai,Campaign victory dinner,85.08,False,False,raw/live_wp/2024-Adam-Snow.pdf,FILE|raw/live_wp/2024-Adam-Snow.pdf,7,medium,vision/cover_form,0,"pct:75.45,17.84,15.15,1.73@p6"
K. ADAM SNOW,Commission Seat C,,2024,,10/28/24..12/31/24,2024-11-05,Pinkbox,Pinkbox,Republican victory food,27.52,False,False,raw/live_wp/2024-Adam-Snow.pdf,FILE|raw/live_wp/2024-Adam-Snow.pdf,8,medium,vision/cover_form,0,"pct:75.45,19.57,15.15,1.73@p6"
K. ADAM SNOW,Commission Seat C,,2024,,10/28/24..12/31/24,2024-11-27,Boehire Consulting,Boehire Consulting,Campaign Consulting,978.00,False,False,raw/live_wp/2024-Adam-Snow.pdf,FILE|raw/live_wp/2024-Adam-Snow.pdf,9,low,vision/cover_form,1,"pct:75.45,21.30,15.15,1.81@p6"
K. ADAM SNOW,Commission Seat C,,2024,,10/28/24..12/31/24,2024-12-03,Walgreens,Walgreens,Campaign card,91.72,False,False,raw/live_wp/2024-Adam-Snow.pdf,FILE|raw/live_wp/2024-Adam-Snow.pdf,10,medium,vision/cover_form,0,"pct:75.45,23.11,15.15,1.82@p6"
K. ADAM SNOW,Commission Seat C,,2024,,10/28/24..12/31/24,2024-12-09,Costco,Costco,Campaign postage,148.06,False,False,raw/live_wp/2024-Adam-Snow.pdf,FILE|raw/live_wp/2024-Adam-Snow.pdf,11,medium,vision/cover_form,0,"pct:75.45,24.93,15.15,1.73@p6"
DAVID WHITEHEAD,Treasurer,,2024,,1/2/24..6-18-24,2024-01-02,County Clerk,County Clerk,Filing FEE,640.20,False,False,raw/live_wp/2024-David-Whitehead.pdf,FILE|raw/live_wp/2024-David-Whitehead.pdf,1,medium,vision/cover_form,0,"pct:65.00,25.40,25.60,3.29@p3"
GARY L. CHRISTENSEN,Recorder,,2024,2024-06-12,2-Jan-24..11-Jun-24,2024-01-02,Self/Gary L Christensen,Self/Gary L Christensen,Filing Fee,640.20,False,False,raw/live_wp/2024-Gary-Christensen.pdf,FILE|raw/live_wp/2024-Gary-Christensen.pdf,1,medium,vision/cover_form,1,"pct:66.12,28.00,25.29,2.00@p3"
RYAN SULLIVAN,Clerk/Auditor,,2024,2024-06-12,24-Jan..24-Jun,2024-01-02,Ryan Sullivan,Ryan Sullivan,Filing fee,345.10,False,False,raw/live_wp/2024-Ryan-Sullivan.pdf,FILE|raw/live_wp/2024-Ryan-Sullivan.pdf,1,medium,vision/cover_form,0,"pct:75.50,27.60,11.80,1.55@p3"
TOM DURRANT,Assessor,,2024,2024-06-12,1/2/24..6/12/24,2024-01-02,Washington County,Washington County,Filing Fee,640.20,False,False,raw/live_wp/2024-Tom-Durrant.pdf,FILE|raw/live_wp/2024-Tom-Durrant.pdf,1,medium,vision/cover_form,0,"pct:66.20,25.93,25.70,3.12@p3"
TOM DURRANT,Assessor,,2024,2024-10-15,6/12/2024..10/15/2024,,FedEx Office,FedEx Office,Overnight Mail,35.55,False,True,raw/live_wp/2024-Tom-Durrant.pdf,FILE|raw/live_wp/2024-Tom-Durrant.pdf,2,medium,vision/cover_form,1,"pct:66.20,35.68,25.60,3.11@p9"
JERRY JAEGER,Attorney,,,2026-01-02,8/4/2025..12/31/2025,2025-08-05,In-Kind Donation,In-Kind Donation,Campaign Sign Tools and Accessories,37.50,True,True,raw/live_wp/Jerry-Jaeger-012026.pdf,FILE|raw/live_wp/Jerry-Jaeger-012026.pdf,1,medium,vision/cover_form,0,"pct:66.41,37.39,24.16,2.71@p3"
JERRY JAEGER,Attorney,,,2026-01-02,8/4/2025..12/31/2025,2025-08-07,Staples,Staples,Postcard Flyers,69.43,False,True,raw/live_wp/Jerry-Jaeger-012026.pdf,FILE|raw/live_wp/Jerry-Jaeger-012026.pdf,2,medium,vision/cover_form,0,"pct:66.41,40.10,24.16,2.67@p3"
JERRY JAEGER,Attorney,,,2026-01-02,8/4/2025..12/31/2025,,Google G Suite,Google G Suite,Email Provider,36.01,False,True,raw/live_wp/Jerry-Jaeger-012026.pdf,FILE|raw/live_wp/Jerry-Jaeger-012026.pdf,3,medium,vision/cover_form,1,"pct:66.41,42.77,24.16,2.63@p3"
K. ADAM SNOW,Commission (seat not stated),,,2026-01-08,1/1/2025..12/31/2025,2025-01-29,Caddy Group,Caddy Group,Networking with business leaders,350.00,False,False,raw/live_wp/K.-Adam-Snow-2.pdf,FILE|raw/live_wp/K.-Adam-Snow-2.pdf,1,medium,vision/cover_form,0,"pct:68.04,35.08,25.97,2.91@p3"
K. ADAM SNOW,Commission (seat not stated),,,2026-01-08,1/1/2025..12/31/2025,2025-03-14,Adam Snow,Adam Snow,Reimbursement for Constant Contact,4485.68,False,False,raw/live_wp/K.-Adam-Snow-2.pdf,FILE|raw/live_wp/K.-Adam-Snow-2.pdf,2,medium,vision/cover_form,0,"pct:68.04,37.99,25.97,2.91@p3"
K. ADAM SNOW,Commission (seat not stated),,,2026-01-08,1/1/2025..12/31/2025,2025-01-23,Perfect Golf,Perfect Golf,Hole Sponsorship for Campaign,200.00,False,False,raw/live_wp/K.-Adam-Snow-2.pdf,FILE|raw/live_wp/K.-Adam-Snow-2.pdf,3,medium,vision/cover_form,0,"pct:68.04,40.90,25.97,2.93@p3"
K. ADAM SNOW,Commission (seat not stated),,,2026-01-08,1/1/2025..12/31/2025,2025-12-05,Walgreens,Walgreens,Campaign Christmas Cards,91.72,False,False,raw/live_wp/K.-Adam-Snow-2.pdf,FILE|raw/live_wp/K.-Adam-Snow-2.pdf,4,medium,vision/cover_form,0,"pct:68.04,43.83,25.97,2.92@p3"
K. ADAM SNOW,Commission (seat not stated),,,2026-01-08,1/1/2025..12/31/2025,2025-12-16,USPS,Usps,Campaign Christmas Card Postage,93.60,False,False,raw/live_wp/K.-Adam-Snow-2.pdf,FILE|raw/live_wp/K.-Adam-Snow-2.pdf,5,medium,vision/cover_form,0,"pct:68.04,46.75,25.97,2.87@p3"
Arlin S. Hughes,Commission Seat A,,2010,2010-04-09,,2010-03-17,Wash Co. Clerk,Wash Co. Clerk,filing Fee,225.00,False,False,raw/state_disclosures/washington_2010 Elections_Arlin Hughes 4-9-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Arlin Hughes 4-9-10.pdf,1,medium,vision/cover_form,0,"pct:82.70,8.53,10.30,2.79@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2009-10-14,Verizon,Verizon,cell phone,337.27,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,1,medium,vision/cover_form,0,"pct:83.20,7.73,9.80,2.74@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2009-11-18,Verizon,Verizon,cell phone,144.05,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,2,medium,vision/cover_form,0,"pct:83.20,10.47,9.80,2.29@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2009-12-07,Verizon,Verizon,cell phone,71.96,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,3,medium,vision/cover_form,0,"pct:83.20,12.76,9.80,2.31@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-01-07,Verizon,Verizon,cell phone,71.96,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,4,medium,vision/cover_form,0,"pct:83.20,15.07,9.80,2.31@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-02-05,Verizon,Verizon,cell phone,72.14,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,5,medium,vision/cover_form,0,"pct:83.20,17.38,9.80,2.31@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-02-05,Southern Utah Office Supply,Southern Utah Office Supply,ledger,21.25,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,6,medium,vision/cover_form,0,"pct:83.20,19.69,9.80,2.29@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-02-08,Steam Roller,Steam Roller,flyers,318.75,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,7,medium,vision/cover_form,0,"pct:83.20,21.98,9.80,2.29@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-02-17,Go Daddy.com,Go Daddy.com,website,137.86,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,8,medium,vision/cover_form,0,"pct:83.20,24.27,9.80,2.26@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-03-04,Verizon,Verizon,cell phone,72.14,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,9,medium,vision/cover_form,0,"pct:83.20,26.53,9.80,2.33@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-03-05,Staples,Staples,labels  mailing,30.79,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,10,medium,vision/cover_form,0,"pct:83.20,28.86,9.80,2.31@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-03-12,Wash Co Clerk,Wash Co Clerk,Candidate filing fee,400.00,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,11,medium,vision/cover_form,0,"pct:83.20,31.17,9.80,2.29@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-03-12,Staples,Staples,envelopes,33.97,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,12,medium,vision/cover_form,0,"pct:83.20,33.46,9.80,2.25@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-03-13,St. George Red Rocks  Post Office,St. George Red Rocks Post Office,stamps,220.00,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,13,medium,vision/cover_form,0,"pct:83.20,35.71,9.80,2.31@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-03-18,Star Sign & Banner,Star Sign & Banner,signs banner - Butlers,448.38,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,14,medium,vision/cover_form,0,"pct:83.20,38.02,9.80,2.26@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-03-18,Star Sign & Banner,Star Sign & Banner,wire stands,38.25,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,15,medium,vision/cover_form,0,"pct:83.20,40.28,9.80,2.31@p3"
Cory Clarke Pulsipher,Sheriff,,2010,2010-04-05,,2010-03-31,Wash Co Rep Party,Wash Co Rep Party,electioneering table,75.00,False,False,raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Cory Pulsipher 4-6-10.pdf,16,medium,vision/cover_form,0,"pct:83.20,42.59,9.80,2.31@p3"
Dennis Bruce Drake,Commission Seat B,,2010,2010-04-05,,2010-03-12,Washington County,Washington County,Filing fee,225.00,False,False,raw/state_disclosures/washington_2010 Elections_Denny Drake 4-5-10.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Denny Drake 4-5-10.pdf,1,medium,vision/cover_form,0,"pct:82.96,8.19,11.46,2.20@p3"
ey Aldlerd ve eee wee ees,Commission Seat A,,2010,2010-04-07,,2010-03-15,Washington County Clerk,Washington County Clerk,Filing Fee for Candidacy,225.00,False,False,raw/state_disclosures/washington_2010 Elections_Greg Aldred 4-9-10 update.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Greg Aldred 4-9-10 update.pdf,1,low,vision/cover_form,1,"pct:80.50,7.90,15.80,2.00@p3"
ey Aldlerd ve eee wee ees,Commission Seat A,,2010,2010-04-07,,2010-03-15,Steam Rollers,Steam Rollers,Campaign Flyers,35.00,False,False,raw/state_disclosures/washington_2010 Elections_Greg Aldred 4-9-10 update.pdf,FILE|raw/state_disclosures/washington_2010 Elections_Greg Aldred 4-9-10 update.pdf,2,medium,vision/cover_form,1,"pct:80.50,10.15,15.80,2.00@p3"
