candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-04-04,Pens Express,Pens Express,pens,102.50,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,10,medium,vision-itemized/read-tool,0,"pct:10.00,34.40,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-04-05,USPS,Usps,stamps,30.00,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,11,medium,vision-itemized/read-tool,0,"pct:10.00,36.50,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-04-05,Vistaprint,Vistaprint,flyers,66.99,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,12,medium,vision-itemized/read-tool,0,"pct:10.00,38.60,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-04-06,PC Printink,PC Printink,flyers,296.13,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,13,medium,vision-itemized/read-tool,0,"pct:10.00,40.70,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-04-09,PC Printink,PC Printink,flyers,127.04,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,14,medium,vision-itemized/read-tool,0,"pct:10.00,42.80,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-04-11,USPS,Usps,stamps,35.00,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,15,medium,vision-itemized/read-tool,0,"pct:10.00,44.90,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-04-13,PC Printink,PC Printink,flyers,127.04,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,16,medium,vision-itemized/read-tool,0,"pct:10.00,47.00,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-04-17,Wasatch County GOP,Wasatch County Gop,,50.00,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,17,medium,vision-itemized/read-tool,0,"pct:10.00,49.10,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-05-04,PC Printink,PC Printink,yard signs,363.31,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,18,medium,vision-itemized/read-tool,0,"pct:10.00,51.20,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-05-12,Home Depot,Home Depot,stakes,38.12,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,19,medium,vision-itemized/read-tool,0,"pct:10.00,53.30,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-05-12,Signs.com,Signs.com,yard signs,235.12,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,20,medium,vision-itemized/read-tool,0,"pct:10.00,55.40,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-06-01,USPS,Usps,stamps,350.00,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,21,medium,vision-itemized/read-tool,0,"pct:10.00,57.50,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-06-05,Postcards.com,Postcards.com,mailers,250.99,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,22,medium,vision-itemized/read-tool,0,"pct:10.00,59.60,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-06-06,USPS,Usps,stamps,550.00,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,23,medium,vision-itemized/read-tool,0,"pct:10.00,61.70,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-06-06,Walmart,Walmart,envelopes,24.66,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,24,medium,vision-itemized/read-tool,0,"pct:10.00,63.80,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-06-07,Staples,Staples,envelopes,44.86,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,25,medium,vision-itemized/read-tool,0,"pct:10.00,65.90,80.00,2.10@p3"
Kit R. Kosakowski,County Attorney,,2018,2018-07-01,2018 cycle (as published by the county),2018-06-07,USPS,Usps,stamps,500.00,False,False,raw/2018/2018_Financial-Campaign-Report-Kit-R.-Kosakowski.pdf,wasatch-cf-b9f08c2a,26,medium,vision-itemized/read-tool,0,"pct:10.00,68.00,80.00,2.10@p3"
Aimee Armer,County Council,Seat B — At Large,2020,2020-12-01,December 2020 (30 days after General),2020-10-27,Signs for Campaign,Signs for Campaign,,195.36,False,False,raw/2020/2020_DecAArmer.pdf,wasatch-cf-cfd50a78,1,medium,vision-itemized/read-tool,0,"pct:10.00,17.60,80.00,2.10@p3"
Aimee Armer,County Council,Seat B — At Large,2020,2020-12-01,December 2020 (30 days after General),2020-10-29,Facebook ads,Facebook ads,,50.00,False,False,raw/2020/2020_DecAArmer.pdf,wasatch-cf-cfd50a78,2,medium,vision-itemized/read-tool,0,"pct:10.00,21.80,80.00,2.10@p3"
Aimee Armer,County Council,Seat B — At Large,2020,2020-12-01,December 2020 (30 days after General),2020-11-16,Postcard Mailing,Postcard Mailing,,994.25,False,False,raw/2020/2020_DecAArmer.pdf,wasatch-cf-cfd50a78,3,medium,vision-itemized/read-tool,0,"pct:10.00,23.90,80.00,2.10@p3"
Aimee Armer,County Council,Seat B — At Large,2020,2020-12-01,December 2020 (30 days after General),2020-11-21,website/101 Domain,website/101 Domain,,9.99,False,False,raw/2020/2020_DecAArmer.pdf,wasatch-cf-cfd50a78,4,medium,vision-itemized/read-tool,0,"pct:10.00,28.10,80.00,2.10@p3"
Aimee Armer,County Council,Seat B — At Large,2020,2020-12-01,December 2020 (30 days after General),2020-11-25,Facebook ads,Facebook ads,,25.07,False,False,raw/2020/2020_DecAArmer.pdf,wasatch-cf-cfd50a78,5,medium,vision-itemized/read-tool,0,"pct:10.00,32.30,80.00,2.10@p3"
Joey D Granger,Clerk/Auditor,2-year term,2020,2020-12-01,December 2020 (30 days after General),2020-10-30,Facebook Ads,Facebook Ads,,25.00,False,False,raw/2020/2020_DecJGranger.pdf,wasatch-cf-b2d8724d,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-12-01,December 2020 (30 days after General),2020-03-13,Filing FEE,Filing Fee,,442.15,False,False,raw/2020/2020_DecJKaiserman.pdf,wasatch-cf-ab0ff049,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-12-01,December 2020 (30 days after General),2020-07-22,Signs,Signs,,700.00,False,False,raw/2020/2020_DecJKaiserman.pdf,wasatch-cf-ab0ff049,2,medium,vision-itemized/read-tool,0,"pct:10.00,19.70,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-12-01,December 2020 (30 days after General),2020-08-11,Signs,Signs,,636.69,False,False,raw/2020/2020_DecJKaiserman.pdf,wasatch-cf-ab0ff049,3,medium,vision-itemized/read-tool,0,"pct:10.00,23.90,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-12-01,December 2020 (30 days after General),2020-08-12,Signs,Signs,,172.78,False,False,raw/2020/2020_DecJKaiserman.pdf,wasatch-cf-ab0ff049,4,medium,vision-itemized/read-tool,0,"pct:10.00,28.10,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-12-01,December 2020 (30 days after General),2020-09-24,Signs,Signs,,200.36,False,False,raw/2020/2020_DecJKaiserman.pdf,wasatch-cf-ab0ff049,5,medium,vision-itemized/read-tool,0,"pct:10.00,32.30,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-12-01,December 2020 (30 days after General),2020-08-10,LUMBER,Lumber,,115.60,False,False,raw/2020/2020_DecJKaiserman.pdf,wasatch-cf-ab0ff049,6,medium,vision-itemized/read-tool,0,"pct:10.00,36.50,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-12-01,December 2020 (30 days after General),2020-08-29,Ad in Wave,Ad in Wave,,147.42,False,False,raw/2020/2020_DecJKaiserman.pdf,wasatch-cf-ab0ff049,7,medium,vision-itemized/read-tool,0,"pct:10.00,40.70,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-12-01,December 2020 (30 days after General),2020-10-24,Lumber,Lumber,,23.10,False,False,raw/2020/2020_DecJKaiserman.pdf,wasatch-cf-ab0ff049,8,medium,vision-itemized/read-tool,0,"pct:10.00,44.90,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-12-01,December 2020 (30 days after General),,Travel to Fix Signs,Travel to Fix Signs,,110.00,False,False,raw/2020/2020_DecJKaiserman.pdf,wasatch-cf-ab0ff049,9,medium,vision-itemized/read-tool,1,"pct:10.00,49.10,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-12-01,December 2020 (30 days after General),2020-10-28,Facebook: Digital Ad,Facebook: Digital Ad,,25.00,False,False,raw/2020/2020_DecJLee.pdf,wasatch-cf-b03f3dee,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-12-01,December 2020 (30 days after General),2020-10-30,Facebook: Digital Ad,Facebook: Digital Ad,,25.00,False,False,raw/2020/2020_DecJLee.pdf,wasatch-cf-b03f3dee,2,medium,vision-itemized/read-tool,0,"pct:10.00,17.60,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-12-01,December 2020 (30 days after General),2020-11-02,Facebook: Digital Ad,Facebook: Digital Ad,,25.00,False,False,raw/2020/2020_DecJLee.pdf,wasatch-cf-b03f3dee,3,medium,vision-itemized/read-tool,0,"pct:10.00,19.70,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-12-01,December 2020 (30 days after General),2020-11-02,Facebook: Digital Ad,Facebook: Digital Ad,,25.00,False,False,raw/2020/2020_DecJLee.pdf,wasatch-cf-b03f3dee,4,medium,vision-itemized/read-tool,0,"pct:10.00,21.80,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-12-01,December 2020 (30 days after General),2020-11-03,Facebook: Digital Ad,Facebook: Digital Ad,,25.00,False,False,raw/2020/2020_DecJLee.pdf,wasatch-cf-b03f3dee,5,medium,vision-itemized/read-tool,0,"pct:10.00,23.90,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-12-01,December 2020 (30 days after General),2020-11-03,Wave Publishing: Newspaper Ads,Wave Publishing: Newspaper Ads,,371.88,False,False,raw/2020/2020_DecJLee.pdf,wasatch-cf-b03f3dee,6,medium,vision-itemized/read-tool,0,"pct:10.00,26.00,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-12-01,December 2020 (30 days after General),2020-11-06,Facebook: Digital Ad,Facebook: Digital Ad,,15.00,False,False,raw/2020/2020_DecJLee.pdf,wasatch-cf-b03f3dee,7,medium,vision-itemized/read-tool,0,"pct:10.00,28.10,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-12-01,December 2020 (30 days after General),2020-11-09,PDQ Printing: Mailer,Pdq Printing: Mailer,,994.25,False,False,raw/2020/2020_DecJLee.pdf,wasatch-cf-b03f3dee,8,medium,vision-itemized/read-tool,0,"pct:10.00,30.20,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-12-01,December 2020 (30 days after General),2020-12-03,Jennifer Lee: Repay Loans,Jennifer Lee: Repay Loans,,501.57,False,False,raw/2020/2020_DecJLee.pdf,wasatch-cf-b03f3dee,9,medium,vision-itemized/read-tool,0,"pct:10.00,32.30,80.00,2.10@p3"
Marcy Murray,County Recorder,,2020,2020-12-01,December 2020 (30 days after General),2020-03-13,Filing Fee,Filing Fee,,442.15,False,False,raw/2020/2020_DecMMurray.pdf,wasatch-cf-d264a208,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Steve Farrell,County Council,Seat B — At Large,2020,2020-12-01,December 2020 (30 days after General),2020-03-13,Wasatch Co,Wasatch Co,,178.75,False,False,raw/2020/2020_DecSFarrell.pdf,wasatch-cf-377fadeb,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Steve Farrell,County Council,Seat B — At Large,2020,2020-12-01,December 2020 (30 days after General),2020-09-23,Wasatch Wave,Wasatch Wave,,159.21,False,False,raw/2020/2020_DecSFarrell.pdf,wasatch-cf-377fadeb,2,medium,vision-itemized/read-tool,0,"pct:10.00,17.60,80.00,2.10@p3"
Steve Farrell,County Council,Seat B — At Large,2020,2020-12-01,December 2020 (30 days after General),2020-10-14,Wasatch Wave,Wasatch Wave,,3000.00,False,False,raw/2020/2020_DecSFarrell.pdf,wasatch-cf-377fadeb,3,medium,vision-itemized/read-tool,0,"pct:10.00,19.70,80.00,2.10@p3"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-04-23,FundHero credit card fees,FundHero credit card fees,,5.20,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-04-01,FundHero credit card fees,FundHero credit card fees,,3.98,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,2,medium,vision-itemized/read-tool,0,"pct:10.00,17.60,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-05-08,FundHero credit card fees,FundHero credit card fees,,5.20,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,3,medium,vision-itemized/read-tool,0,"pct:10.00,19.70,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-04-01,FundHero credit card fees,FundHero credit card fees,,3.98,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,4,medium,vision-itemized/read-tool,0,"pct:10.00,21.80,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-04-18,UDP Database,Udp Database,,160.00,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,5,medium,vision-itemized/read-tool,0,"pct:10.00,23.90,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-05-01,Logo Design/Target Group,Logo Design/Target Group,,200.00,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,6,medium,vision-itemized/read-tool,0,"pct:10.00,28.10,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-05-01,UCA candidate Training,Uca candidate Training,,25.00,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,7,medium,vision-itemized/read-tool,0,"pct:10.00,32.30,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-10,Identity signs/yard signs (In-Kind),Identity signs/yard signs (In-Kind),,481.95,True,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,8,medium,vision-itemized/read-tool,0,"pct:10.00,36.50,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-22,campaign Advisory service (In-Kind) Jim Gonzales,campaign Advisory service (In-Kind) Jim Gonzales,,1500.00,True,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,9,medium,vision-itemized/read-tool,0,"pct:10.00,40.70,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-03-17,Candidate filing fees (In-Kind),Candidate filing fees (In-Kind),,178.75,True,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,10,medium,vision-itemized/read-tool,0,"pct:10.00,44.90,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-05-24,Website/101 Domain,Website/101 Domain,,12.00,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,11,medium,vision-itemized/read-tool,0,"pct:10.00,49.10,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-16,Website/101 Domain,Website/101 Domain,,9.99,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,12,medium,vision-itemized/read-tool,0,"pct:10.00,53.30,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-04-10,FundHero credit card fees,FundHero credit card fees,,4.18,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,13,medium,vision-itemized/read-tool,0,"pct:10.00,57.50,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-04-24,FundHero credit card fees,FundHero credit card fees,,5.47,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,14,medium,vision-itemized/read-tool,0,"pct:10.00,59.60,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-04-01,FundHero credit card fees,FundHero credit card fees,,5.47,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,15,medium,vision-itemized/read-tool,0,"pct:10.00,61.70,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-05-29,FundHero credit card fees,FundHero credit card fees,,10.62,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,16,medium,vision-itemized/read-tool,0,"pct:10.00,63.80,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-10,FundHero credit card fees,FundHero credit card fees,,13.19,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,17,medium,vision-itemized/read-tool,0,"pct:10.00,65.90,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-04-25,FundHero credit card fees,FundHero credit card fees,,1.60,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,18,medium,vision-itemized/read-tool,0,"pct:10.00,68.00,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-06,FundHero credit card fees,FundHero credit card fees,,13.19,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,19,medium,vision-itemized/read-tool,0,"pct:10.00,70.10,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-04-01,FundHero credit card fees,FundHero credit card fees,,2.12,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,20,medium,vision-itemized/read-tool,0,"pct:10.00,72.20,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-23,FundHero credit card fees,FundHero credit card fees,,13.19,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,21,medium,vision-itemized/read-tool,0,"pct:10.00,74.30,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-15,FundHero credit card fees,FundHero credit card fees,,5.47,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,22,medium,vision-itemized/read-tool,0,"pct:10.00,76.40,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-19,FundHero credit card fees,FundHero credit card fees,,13.19,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,23,medium,vision-itemized/read-tool,0,"pct:10.00,78.50,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-22,FundHero credit card fees,FundHero credit card fees,,4.18,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,24,medium,vision-itemized/read-tool,0,"pct:10.00,80.60,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-13,FundHero credit card fees,FundHero credit card fees,,5.47,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,25,medium,vision-itemized/read-tool,0,"pct:10.00,82.70,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-03-31,FundHero credit card fees,FundHero credit card fees,,2.89,False,False,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,26,medium,vision-itemized/read-tool,0,"pct:10.00,84.80,80.00,2.10@p4"
Diane G Burgener,County Treasurer,,2020,2020-06-01,June 2020 (7 days before Primary),2020-03-09,Sign-up fee,Sign-up fee,,442.15,False,False,raw/2020/2020_JuneDBurgener.pdf,wasatch-cf-bd3e4b7c,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Elizabeth Hokanson,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),2020-02-28,Wasatch County,Wasatch County,filing fee,178.75,False,False,raw/2020/2020_JuneEHokanson.pdf,wasatch-cf-c4da36b4,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p2"
Elizabeth Hokanson,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),,Got print,Got print,,236.65,False,False,raw/2020/2020_JuneEHokanson.pdf,wasatch-cf-c4da36b4,2,medium,vision-itemized/read-tool,1,"pct:10.00,19.70,80.00,2.10@p2"
Elizabeth Hokanson,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),,Imprint,Imprint,,413.00,False,False,raw/2020/2020_JuneEHokanson.pdf,wasatch-cf-c4da36b4,3,medium,vision-itemized/read-tool,1,"pct:10.00,21.80,80.00,2.10@p2"
Elizabeth Hokanson,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),,Campaignpartner.com,Campaignpartner.com,,29.00,False,False,raw/2020/2020_JuneEHokanson.pdf,wasatch-cf-c4da36b4,4,medium,vision-itemized/read-tool,1,"pct:10.00,23.90,80.00,2.10@p2"
Elizabeth Hokanson,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),,Pair networks,Pair networks,,98.99,False,False,raw/2020/2020_JuneEHokanson.pdf,wasatch-cf-c4da36b4,5,medium,vision-itemized/read-tool,1,"pct:10.00,26.00,80.00,2.10@p2"
Elizabeth Hokanson,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),,Pair networks,Pair networks,,19.00,False,False,raw/2020/2020_JuneEHokanson.pdf,wasatch-cf-c4da36b4,6,medium,vision-itemized/read-tool,1,"pct:10.00,28.10,80.00,2.10@p2"
Elizabeth Hokanson,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),,Wasatch Wave,Wasatch Wave,,218.74,False,False,raw/2020/2020_JuneEHokanson.pdf,wasatch-cf-c4da36b4,7,medium,vision-itemized/read-tool,1,"pct:10.00,30.20,80.00,2.10@p2"
Elizabeth Hokanson,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),,Signarama,Signarama,,554.63,False,False,raw/2020/2020_JuneEHokanson.pdf,wasatch-cf-c4da36b4,8,medium,vision-itemized/read-tool,1,"pct:10.00,32.30,80.00,2.10@p2"
Elizabeth Hokanson,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),,Facebook,Facebook,,30.96,False,False,raw/2020/2020_JuneEHokanson.pdf,wasatch-cf-c4da36b4,9,medium,vision-itemized/read-tool,1,"pct:10.00,34.40,80.00,2.10@p2"
Joey D Granger,Clerk/Auditor,2-year term,2020,2020-06-01,June 2020 (7 days before Primary),2020-03-19,Filing fee-Wasatch County,Filing fee-Wasatch County,,246.08,False,False,raw/2020/2020_JuneJGranger.pdf,wasatch-cf-7dd77839,1,medium,vision-itemized/read-tool,0,"pct:13.24,15.80,71.46,2.27@p3"
Jason G Jenkins,County Surveyor,,2020,2020-06-01,June 2020 (7 days before Primary),2020-03-18,CANDIDATE FILING FEE,Candidate Filing Fee,,442.15,False,False,raw/2020/2020_JuneJJenkins.pdf,wasatch-cf-276cf0cf,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-06-01,June 2020 (7 days before Primary),2020-03-16,Wasatch County Clerk: Filing Fee,Wasatch County Clerk: Filing Fee,,246.08,False,False,raw/2020/2020_JuneJLee.pdf,wasatch-cf-bd1e7aca,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-06-01,June 2020 (7 days before Primary),2020-04-19,Fundhero: Credit Card Fees,Fundhero: Credit Card Fees,,2.75,False,False,raw/2020/2020_JuneJLee.pdf,wasatch-cf-bd1e7aca,2,medium,vision-itemized/read-tool,0,"pct:10.00,17.60,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-06-01,June 2020 (7 days before Primary),2020-04-20,Fundhero: Credit Card Fees,Fundhero: Credit Card Fees,,5.20,False,False,raw/2020/2020_JuneJLee.pdf,wasatch-cf-bd1e7aca,3,medium,vision-itemized/read-tool,0,"pct:10.00,19.70,80.00,2.10@p3"
