date,candidate,office,seat,election_year,filing_type,reporting_period,title,source_url,archive_url,retrieved_date,form_family,format,extraction_method,path,text_path,pages,bytes,sha256,channel,needs_review,notes
2022-06-01,Erik Kim Rowland,County Council,Seat C — Heber North,2022,statement,Primary/June 2022,Erik Kim Rowland — County Council campaign financial report (Primary/June 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/ERowlandPrimaryFinancialDisclosure.pdf,,2026-08-01,carr_5_5_pg_4line,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2022/202206_ERowlandPrimaryFinancialDisclosure.pdf,text/2022/202206_ERowlandPrimaryFinancialDisclosure.txt,2,5106063,b8c133f78ff920de59c9c9a19dbb6a52133354e3d90c383986b2b6f41b51d67c,origin,1,
2022-06-01,Jared W. Rigby,County Sheriff,,2022,statement,Primary/June 2022,Jared W. Rigby — County Sheriff campaign financial report (Primary/June 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/JRigbyFinancialDisclosure.pdf,,2026-08-01,carr_5_5_pg_4line,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2022/202206_JRigbyFinancialDisclosure.pdf,text/2022/202206_JRigbyFinancialDisclosure.txt,3,547100,4ce30810a58aa159898be415739fd5581e7da375b0aa808ee3406f3a52e676ae,origin,1,
2022-06-01,Joey D. Granger,Clerk/Auditor,,2022,statement,Primary/June 2022,Joey D. Granger — Clerk/Auditor campaign financial report (Primary/June 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/JGrangerPrimaryFinancialCampaignReport.pdf,,2026-08-01,carr_5_5_pg_4line,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2022/202206_JGrangerPrimaryFinancialCampaignReport.pdf,text/2022/202206_JGrangerPrimaryFinancialCampaignReport.txt,3,1529905,8f5e6909bc42767a0c4a9140cf12f7a425f01967da1065250ba84b7d87c3bb1c,origin,1,
2022-06-01,Karl G. McMillan,County Council,Seat F — County East,2022,statement,Primary/June 2022,Karl G. McMillan — County Council campaign financial report (Primary/June 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/K.%20Mcmillan%20Financial%20Campaign%20disclosure.pdf,,2026-08-01,carr_5_5_pg_4line,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2022/202206_K.-Mcmillan-Financial-Campaign-disclosure.pdf,text/2022/202206_K.-Mcmillan-Financial-Campaign-disclosure.txt,1,223634,483af316a4ec12936ca45cb801a56562b7d59ce31d5d1b5b0e9c7d0b99ff7a0a,origin,1,
2022-06-01,Kim Facer,County Council,Seat A — At Large,2022,statement,Primary/June 2022,Kim Facer — County Council campaign financial report (Primary/June 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/K.%20Facer%20Financial%20Disclosure.pdf,,2026-08-01,carr_5_5_pg_4line,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2022/202206_K.-Facer-Financial-Disclosure.pdf,text/2022/202206_K.-Facer-Financial-Disclosure.txt,3,124982,49f22eba588f07d28d35d901b75f42536d57c7f76a74c74f59709cdf571c79d7,origin,1,
2022-06-01,Luke Searle,County Council,Seat A — At Large,2022,statement,Primary/June 2022,Luke Searle — County Council campaign financial report (Primary/June 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/L.%20Searle%20Financial%20Disclosure.pdf,,2026-08-01,carr_5_5_pg_4line,text,pdftotext -layout,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,text/2022/202206_L.-Searle-Financial-Disclosure.txt,4,5464021,c3ae04b9a7b78e261ca5d8fbe5bbb938e8ad00939f42bfbc9d16efe058d3c09c,origin,1,
2022-06-01,Scott H. Sweat,County Attorney,,2022,statement,Primary/June 2022,Scott H. Sweat — County Attorney campaign financial report (Primary/June 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/SSweatFinancialDisclosure.pdf,,2026-08-01,carr_5_5_pg_4line,text,pdftotext -layout,raw/2022/202206_SSweatFinancialDisclosure.pdf,text/2022/202206_SSweatFinancialDisclosure.txt,3,1336458,e6855ca1c3845c87caf29b071842d48e779aa0897f6795aea3eb0a32498adff5,origin,1,
2022-11-01,Erik Kim Rowland,County Council,Seat C — Heber North,2022,statement,General 2022,Erik Kim Rowland — County Council campaign financial report (General 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/E.%20Rowland%20Financial%20Disclosure.pdf,,2026-08-01,carr_5_5_pg_4line,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2022/202211_E.-Rowland-Financial-Disclosure.pdf,text/2022/202211_E.-Rowland-Financial-Disclosure.txt,2,5143152,ebf0ad6404870226f7641cc17d43425d7084bcb195eb944db000c74adb568233,origin,1,
2022-11-01,Jared W. Rigby,County Sheriff,,2022,statement,General 2022,Jared W. Rigby — County Sheriff campaign financial report (General 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/Jared%20Rigby's%20Financial%20Campaign%20Report%2011.1.22.pdf,,2026-08-01,carr_5_5_pg_4line,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2022/202211_Jared-Rigbys-Financial-Campaign-Report-11.1.22.pdf,text/2022/202211_Jared-Rigbys-Financial-Campaign-Report-11.1.22.txt,3,555048,f90a952ffef35fb7d3c70f7142411e7ae0eadadbf5f24ce774c6f9dab29d4257,origin,1,
2022-11-01,Joey D. Granger,Clerk/Auditor,,2022,statement,General 2022,Joey D. Granger — Clerk/Auditor campaign financial report (General 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/J.%20Granger%20Financial%20Disclosure%20General_001.pdf,,2026-08-01,carr_5_5_pg_4line,text,pdftotext -layout,raw/2022/202211_J.-Granger-Financial-Disclosure-General_001.pdf,text/2022/202211_J.-Granger-Financial-Disclosure-General_001.txt,3,504837,3fa0e024a4fb0063aa3be61dcceaaad6c9a3a945c83e6fe9cb31a4afcaef0d36,origin,1,
2022-11-01,Karl G. McMillan,County Council,Seat F — County East,2022,statement,General 2022,Karl G. McMillan — County Council campaign financial report (General 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/K.%20McMillan%20Financial%20Disclosure%20General_001.pdf,,2026-08-01,carr_5_5_pg_4line,text,pdftotext -layout,raw/2022/202211_K.-McMillan-Financial-Disclosure-General_001.pdf,text/2022/202211_K.-McMillan-Financial-Disclosure-General_001.txt,3,509947,1effbd7b1af10529640dd7c41fbe9e71bf40e2c4184af8f88f842c592458d240,origin,1,
2022-11-01,Luke Searle,County Council,Seat A — At Large,2022,statement,General 2022,Luke Searle — County Council campaign financial report (General 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/L.%20Searle%20Financial%20Disclosure%20General.pdf,,2026-08-01,carr_5_5_pg_4line,text,pdftotext -layout,raw/2022/202211_L.-Searle-Financial-Disclosure-General.pdf,text/2022/202211_L.-Searle-Financial-Disclosure-General.txt,4,10188573,97c2b2f642c0cd0c27ffd436ce26c67c66dfec3803b6cbcb30791a480e896531,origin,1,
2022-11-01,Scott H. Sweat,County Attorney,,2022,statement,General 2022,Scott H. Sweat — County Attorney campaign financial report (General 2022),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2022%20Election/Financial/S.%20Sweat%20Financial%20Disclosure%20General_001.pdf,,2026-08-01,carr_5_5_pg_4line,text,pdftotext -layout,raw/2022/202211_S.-Sweat-Financial-Disclosure-General_001.pdf,text/2022/202211_S.-Sweat-Financial-Disclosure-General_001.txt,3,611446,6bfb6ef051fec1b8dbc191067cf6d92f40c71c207a57d5c67f07d1ebd31776b5,origin,1,
2024-03-26,Bob Adams,County Assessor,,2024,statement,March 2024 (state-site copy),Bob Adams — County Assessor campaign financial report (March 2024 (state-site copy)),http://municipal.utah.gov/wasatch\2024\Adams Campaign Financial Disclosure 03-26-24.pdf,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2024/202403_state_Adams.pdf,text/2024/202403_state_Adams.txt,2,2248946,ea2c4e7e71cedd5cf43e478e86b54f4100cab3a857571fadfc0a86bc971eccb8,origin,1,"Lt. Governor site copy (disclosures.utah.gov /Municipal/wasatch_2024) — the ONLY county-office filing the state system holds for Wasatch in an even year after 2012. Not a duplicate of the county's June copy (different report date, 03-26-24)."
2024-06-01,Amber Gibbs,County Treasurer,,2024,statement,June 2024 (pre-primary),Amber Gibbs — County Treasurer campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/AmberGibbsJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202406_AmberGibbs.pdf,text/2024/202406_AmberGibbs.txt,2,1179469,c3ec41e497149d37db4db0f3fda6f667440d287b52b14d8b08680e7d70a3f292,origin,1,
2024-06-01,Bob Adams,County Assessor,,2024,statement,June 2024 (pre-primary),Bob Adams — County Assessor campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/BobAdamsJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2024/202406_BobAdams.pdf,text/2024/202406_BobAdams.txt,3,3265534,af2fe5a9ded708225cfc0cb7af62fdbc6ae4af5b0cc41423294be7b9ab54e06e,origin,1,
2024-06-01,Colleen Bonner,County Council,Seat B,2024,statement,June 2024 (pre-primary),Colleen Bonner — County Council campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/ColleenBonnerJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202406_ColleenBonner.pdf,text/2024/202406_ColleenBonner.txt,2,1012081,fc2ab868cfcb0076f2810a04ac8149038bc7153cbcbda2a25b9802478488acfd,origin,1,
2024-06-01,James C. Kaiserman,County Surveyor,,2024,statement,June 2024 (pre-primary),James C. Kaiserman — County Surveyor campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/JamesCKaisermanJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202406_JamesCKaiserman.pdf,text/2024/202406_JamesCKaiserman.txt,2,704472,9c77d000488f13d7aaf0ea5220eb344527fb45d3853d96ab0b6fe0e1382a63c4,origin,1,
2024-06-01,Jami Smith Hewlett,County Council,Seat D,2024,statement,June 2024 (pre-primary),Jami Smith Hewlett — County Council campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/JamiSmithHewlettJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2024/202406_JamiSmithHewlett.pdf,text/2024/202406_JamiSmithHewlett.txt,2,1055412,f30064cdbddfd6b0c90ca7536e1247bd5317bbfc2919297cfbc8fa3fa29a859d,origin,1,
2024-06-01,Kendall Crittenden,County Council,Seat D,2024,statement,June 2024 (pre-primary),Kendall Crittenden — County Council campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/KendallCrittendenJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202406_KendallCrittenden.pdf,text/2024/202406_KendallCrittenden.txt,2,1196820,cb975802e81b09bb1a11ae684b31f7045daf8fb208fd9ff6c3232b7e847de452,origin,1,
2024-06-01,Marcy Murray,County Recorder,,2024,statement,June 2024 (pre-primary),Marcy Murray — County Recorder campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/MarcyMurrayJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202406_MarcyMurray.pdf,text/2024/202406_MarcyMurray.txt,2,1096557,dbbaf03c321e6c337d87cf8f7d7b6522eb6fe6316aaa8850b47daa9230011fd4,origin,1,
2024-06-01,Mark B. Nelson,County Council,Seat E,2024,statement,June 2024 (pre-primary),Mark B. Nelson — County Council campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/MarkNelsonJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202406_MarkNelson.pdf,text/2024/202406_MarkNelson.txt,2,1121684,8125adc34ebfb1b5d66e054b4810392c1fd9d90ccdee1d5135cc898416bb8a4b,origin,1,
2024-06-01,Nick Lopez,County Council,Seat B,2024,statement,June 2024 (pre-primary),Nick Lopez — County Council campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/NickLopezJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202406_NickLopez.pdf,text/2024/202406_NickLopez.txt,2,1159100,f86e35072c024ab0e24c10c8a79cd74c87881fe4ca9d99d7334a1fc15a3d9e1c,origin,1,
2024-06-01,Sherrie Bercuson,County Council,Seat E,2024,statement,June 2024 (pre-primary),Sherrie Bercuson — County Council campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/SherrieBercusonJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202406_SherrieBercuson.pdf,text/2024/202406_SherrieBercuson.txt,2,1118966,e9b29d9dbf1de42d7349782366ec504d61892c089f87a5b40a1e17b54edbd592,origin,1,
2024-06-01,Spencer J. Park,County Council,Seat G,2024,statement,June 2024 (pre-primary),Spencer J. Park — County Council campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/SpencerParkJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202406_SpencerPark.pdf,text/2024/202406_SpencerPark.txt,2,91444,407e993dd6adcf6bd2a877d458507ef03fc6ccddaa7877f25925b588f98d4ee8,origin,1,
2024-06-01,Todd M. Griffin,County Assessor,,2024,statement,June 2024 (pre-primary),Todd M. Griffin — County Assessor campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/ToddGriffinJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2024/202406_ToddGriffin.pdf,text/2024/202406_ToddGriffin.txt,2,1681716,b56b5179c00c17eaf7fee9e043027cfa1d9509039b66e34042623636b97020a6,origin,1,
2024-06-01,Tori E. Broughton,County Council,Seat D,2024,statement,June 2024 (pre-primary),Tori E. Broughton — County Council campaign financial report (June 2024 (pre-primary)),https://wasatch.utah.gov/Portals/0/Clerk/Pdfs/Elections/2024%20Election/DisclosureNotices/ToriBroughtonJuneDisclosure2024.pdf,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2024/202406_ToriBroughton.pdf,text/2024/202406_ToriBroughton.txt,2,7335743,43dae57f8ab54426934d7ec4c1e0298ee2e22ade0873777fac59d19501089f92,origin,1,Image-only scan; OCR too degraded to read the form header — form family left blank (honest gap).
2024-11-01,Bob Adams,County Assessor,,2024,statement,General 2024 (pre-general / post-election),Bob Adams — County Assessor campaign financial report (General 2024 (pre-general / post-election)),https://www.wasatchcounty.gov/downloads/file/727/b-adams-10-29-24,https://web.archive.org/web/2id_/https://www.wasatchcounty.gov/downloads/file/727/b-adams-10-29-24,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202411_727_b-adams-10-29-24.pdf,text/2024/202411_727_b-adams-10-29-24.txt,2,864996,a322fc7a2f28b7f1a30c1ad3a675e158b29eae51f76b4c5edae9e946eb1198bc,wayback_latest,1,Recovered from the Internet Archive with no pinned timestamp (the retired Jadu CMS 404s); its sibling b-adams-9-30-24 was never archived — see unrecovered.csv.
2024-11-01,Colleen Bonner,County Council,Seat B,2024,statement,General 2024 (pre-general / post-election),Colleen Bonner — County Council campaign financial report (General 2024 (pre-general / post-election)),https://www.wasatchcounty.gov/downloads/file/746/colleen-bonner-campaign-001,https://web.archive.org/web/20241121030854id_/https://www.wasatchcounty.gov/downloads/file/746/colleen-bonner-campaign-001,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202411_746_colleen-bonner-campaign-001.pdf,text/2024/202411_746_colleen-bonner-campaign-001.txt,2,1244612,bbb0b3addca949a33282ca1e69d30a76417f7e6bc2ef02a8492149db1b878cf3,wayback,1,
2024-11-01,James C. Kaiserman,County Surveyor,,2024,statement,General 2024 (pre-general / post-election),James C. Kaiserman — County Surveyor campaign financial report (General 2024 (pre-general / post-election)),https://www.wasatchcounty.gov/downloads/file/735/j-kaiserman-general-001,https://web.archive.org/web/20250418160126id_/https://www.wasatchcounty.gov/downloads/file/735/j-kaiserman-general-001,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202411_735_j-kaiserman-general-001.pdf,text/2024/202411_735_j-kaiserman-general-001.txt,2,1225551,b6d75686b541d46ca410a92c0cf11beecd0c92d6204e8ffca961962bbfeed3b1,wayback,1,
2024-11-01,Jami Smith Hewlett,County Council,Seat D,2024,statement,General 2024 (pre-general / post-election),Jami Smith Hewlett — County Council campaign financial report (General 2024 (pre-general / post-election)),https://www.wasatchcounty.gov/downloads/file/729/j-hewlett-general,https://web.archive.org/web/20241121030823id_/https://www.wasatchcounty.gov/downloads/file/729/j-hewlett-general,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202411_729_j-hewlett-general.pdf,text/2024/202411_729_j-hewlett-general.txt,2,762863,a27f8b09d7ff8a76b8ad0eaabc397e4d7a54755721460254cb887bc04d14d8b0,wayback,1,
2024-11-01,Marcy Murray,County Recorder,,2024,statement,General 2024 (pre-general / post-election),Marcy Murray — County Recorder campaign financial report (General 2024 (pre-general / post-election)),https://www.wasatchcounty.gov/downloads/file/731/m-murray-general,https://web.archive.org/web/20250418024444id_/https://www.wasatchcounty.gov/downloads/file/731/m-murray-general,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202411_731_m-murray-general.pdf,text/2024/202411_731_m-murray-general.txt,2,1159579,8f409b51ea00d18ef7fbb6197cc4fc4d83df87d50cbcae0d2db52e3190d28d9b,wayback,1,
2024-11-01,Sherrie Bercuson,County Council,Seat E,2024,statement,General 2024 (pre-general / post-election),Sherrie Bercuson — County Council campaign financial report (General 2024 (pre-general / post-election)),https://www.wasatchcounty.gov/downloads/file/728/s-bercusson-general-001,https://web.archive.org/web/20241121030804id_/https://www.wasatchcounty.gov/downloads/file/728/s-bercusson-general-001,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202411_728_s-bercusson-general-001.pdf,text/2024/202411_728_s-bercusson-general-001.txt,2,855417,669db49e39cbb329413deddb48de3cb88d8c4c9359ec899753f6b965f2706046,wayback,1,
2024-11-01,Spencer J. Park,County Council,Seat G,2024,statement,General 2024 (pre-general / post-election),Spencer J. Park — County Council campaign financial report (General 2024 (pre-general / post-election)),https://www.wasatchcounty.gov/downloads/file/732/s-park-general,https://web.archive.org/web/20241121030925id_/https://www.wasatchcounty.gov/downloads/file/732/s-park-general,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2024/202411_732_s-park-general.pdf,text/2024/202411_732_s-park-general.txt,5,119421,536f77373902bf513d32050b742bfa9a2d58cf1ec78fd2b8412058e2dd5edbaa,wayback,1,
2026-03-31,Eric Mainord,County Sheriff,(withdrawn),2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Eric Mainord — County Sheriff campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1083/E-Mainord-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202603_E-Mainord.pdf,text/2026/202603_E-Mainord.txt,4,1614916,502e4f99de4f6966b551a0e15467b4bb282ffb5e6802608aa79ed1de5917f85f,origin,1,
2026-03-31,Erik K. Rowland,County Council,Seat C,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Erik K. Rowland — County Council campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1084/E-Rowland-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202603_E-Rowland.pdf,text/2026/202603_E-Rowland.txt,2,146449,773631957916eb7144eb959a26e4af77eb219fdf2a105bfae77839a6005bb0b0,origin,1,
2026-03-31,Jared W. Rigby,County Sheriff,,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Jared W. Rigby — County Sheriff campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1087/J-Rigby-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202603_J-Rigby.pdf,text/2026/202603_J-Rigby.txt,2,319549,6c7ed73814203989cc475df0a17f35c4653f2c399ff07527d4f3f9bb8c31c00a,origin,1,
2026-03-31,Jeremy M. Hales,County Sheriff,,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Jeremy M. Hales — County Sheriff campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1086/J-Hales-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202603_J-Hales.pdf,text/2026/202603_J-Hales.txt,5,2131629,e198071785eb429ff3b3f0c1a987b9bf98d50230262ff224b8899323f82f4b19,origin,1,
2026-03-31,Joey D. Granger,Clerk/Auditor,,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Joey D. Granger — Clerk/Auditor campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1085/J-Granger-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202603_J-Granger.pdf,text/2026/202603_J-Granger.txt,2,1164494,207a7c49b08456677db33dbeed07ecec468488ca026fc64ef2744241fefb0792,origin,1,
2026-03-31,Jon Woodard,County Attorney,,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Jon Woodard — County Attorney campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1089/J-Woodard-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202603_J-Woodard.pdf,text/2026/202603_J-Woodard.txt,3,55675,6cdd383c69307fbb63e7aa24fd0f454d5a59048a2cad1655042c767ef186b965,origin,1,
2026-03-31,Joseph A. Tugaw,County Council,Seat F,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Joseph A. Tugaw — County Council campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1088/J-Tugaw-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202603_J-Tugaw.pdf,text/2026/202603_J-Tugaw.txt,2,253522,c0c90263c09de71be855b6869977e428626b9f4af1e33a0f96bd7880a589ebf5,origin,1,
2026-03-31,Karl McMillan,County Council,Seat F (withdrawn),2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Karl McMillan — County Council campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1090/K-McMillan-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202603_K-McMillan.pdf,text/2026/202603_K-McMillan.txt,2,1138236,c915d194212a8ddc4517eb94cd398287e54e6a314742d9c7d99be1a6bad1f313,origin,1,
2026-03-31,Lauren Forsyth,County Attorney,,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Lauren Forsyth — County Attorney campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1091/L-Forsyth-Campaign-Financial-Disclosure-412026,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202603_L-Forsyth.pdf,text/2026/202603_L-Forsyth.txt,2,847121,5c217aea9395ea9c09167001be4a3feea2071a8d2f9bff000b4a1566671fd445,origin,1,
2026-03-31,Michael Murphy,County Council,Seat F,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Michael Murphy — County Council campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1100/M-Murphy-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202603_M-Murphy.pdf,text/2026/202603_M-Murphy.txt,2,108257,3f5431ed770d65bf0812024892f71a519e00b245abc9255a5d76d14a9d9db054,origin,1,
2026-03-31,Michelle Kellogg,Clerk/Auditor,,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Michelle Kellogg — Clerk/Auditor campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1092/M-Kellogg-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202603_M-Kellogg.pdf,text/2026/202603_M-Kellogg.txt,2,784809,9ac510d11a36a9efbb7f2cbd48336772cc2da00660cfebc64d5821ef4bfd48eb,origin,1,
2026-03-31,Patrick M. Saucier,County Council,Seat A,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Patrick M. Saucier — County Council campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1093/P-Saucier-Campaign-Financial-Disclosure-4012026,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202603_P-Saucier.pdf,text/2026/202603_P-Saucier.txt,2,71665,6cdc1cdac9b19a71774e43458979f21818da69c63723fa6e81916e78430478fe,origin,1,
