candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Bob Adams,County Assessor,2024,2024-03-26,March 2024 (state-site copy),statement,9832.68,9352.38,,480.30,9832.68,9352.38,True,True,0.00,0.00,0.00,7,5,raw/2024/202403_state_Adams.pdf,wasatch-cf-0476a9fd,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). Typed. index.csv labels this row form_family=utah_county_fcr_formab; the page is the NEW 'CAMPAIGN FINANCIAL DISCLOSURE' Table A/B sheet, whose 2024 vintage still cites Utah Code 17-16-6.5 — the likely cause of the mislabel. COVER DIVERGENCE (contributions): the `wasatch_disclosure_tableab` family reads 252.68 off the sheet where the vision transcription published 9832.68; the VISION figure governs and nothing was changed. family: contributions: 1 row(s) NOT emitted -- Sum rows 520.00 != stated 252.68; an unproven ledger is not published; expenditures: 2 row(s) NOT emitted -- Sum rows 8663.79 != stated 9352.38; an unproven ledger is not published; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS (vision, 7 row(s)) reconciled against the published stated total: exact (9832.68 = 9832.68, published stated total) ITEMIZED EXPENDITURES (vision, 5 row(s)) reconciled against the published stated total: exact (9352.38 = 9352.38, published stated total) Printed-total gates: Table A TOTAL: 9,832.68 = rows 520.00+100.00+8,312.68+500.00+100.00+100.00+200.00 = 9,832.68 — GATE PASSES. Table B TOTAL: 9,352.38 = rows 653.88+49.99+12.17+8,613.80+22.54 = 9,352.38 — GATE PASSES. Cover identity also closes independently: 9,832.68 - 9,352.38 = 480.30 = printed balance line 3. Transcriber: wasatch_disclosure_tableab, 2024 vintage (still cites Utah Code 17-16-6.5 — the known statute-header trap; the sheet IS the new Table A/B form). State-site copy. Cover: Robert F. D. (Bob) Adams, Wasatch County Assessor, Republican, Midway UT; Partisan Convention Report box checked, convention date 04/02/24; signed 03/26/24; the two acknowledgement initial-lines are left blank. DIVERGENCE RESOLVED: the module CLAUDE.md records that the born-digital parser read cover line 1 as 252.68 against the published 9,832.68 — my page read confirms 9,832.68, and it is corroborated twice over (Table A TOTAL row and the cover subtraction to 480.30). AMOUNT-COLUMN POSITION: read positionally — the trailing In-Kind column on row 1 holds text ('In-Kind: Set up webpage'), not money. FIELD-SHIFT SCREEN: passed both sides; 7 dates/7 names/7 amounts in Table A, 5/5/5 in Table B. Table A on this variant carries NO address column, so donor_city/donor_state are legitimately blank on every row — that is the form's shape, not a privacy redaction. Table B dates are out of order (01/08, 01/22, 01/27, 02/27, 02/09) and kept in printed order.",period
Amber Gibbs,County Treasurer,2024,2024-06-01,June 2024 (pre-primary),statement,0,0,,0,0.00,0.00,True,True,0.00,0.00,,0,0,raw/2024/202406_AmberGibbs.pdf,wasatch-cf-c3cf5808,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). No period box marked. The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. family: line 1 cell is garbled -- left BLANK, never repaired; line 2 not printed; line 3 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) Printed-total gates: Table A TOTAL: slashed-Ø = 0.00 = rows 0.00 — GATE PASSES. Table B TOTAL: slashed-Ø = 0.00 = rows 0.00 — GATE PASSES. Cover balance line 3 is also a slashed Ø, and 0 - 0 = 0 closes. Transcriber: wasatch_disclosure_tableab, handwritten cover. Cover: AMBER GIBBS, 'TREASURER/WASATCH COUNTY', Republican, Heber UT; signed 6/18/2024; both acknowledgement lines initialled 'AG'. NO reporting-period box is checked — consistent with the module CLAUDE.md's list of 13 filings that mark none. ZERO GLYPHS: five slashed-Ø marks in all (cover lines 1/2/3 and both table TOTAL cells) — each is a glyph DENOTING zero, so each reads 0.00 with the verbatim glyph noted here, per the owner ruling of 2026-08-02. Both tables inspected row by row at full-page 200 dpi: every cell empty. Real zero, not a gap.",period
Bob Adams,County Assessor,2024,2024-06-01,June 2024 (pre-primary),statement,14082.28,14048.34,,33.94,14082.28,14048.34,True,True,0.00,0.00,3548.39,14,16,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). No period box marked. index.csv labels this row form_family=utah_county_fcr_formab; the page is the new Table A/B sheet. The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 14082.28 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 14048.34 stands. family: line 1 cell is garbled -- left BLANK, never repaired; line 2 cell is garbled -- left BLANK, never repaired; line 3 cell is garbled -- left BLANK, never repaired; contributions: 1 row(s) NOT emitted -- Sum rows 79.00 != stated blank; an unproven ledger is not published; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS (vision, 14 row(s)) reconciled against the published stated total: exact (14082.28 = 14082.28, published stated total) ITEMIZED EXPENDITURES (vision, 16 row(s)) reconciled against the published stated total: exact (14048.34 = 14048.34, published stated total) Printed-total gates: Table A p2 subtotal 7,309.39 = 40.00+220.00+18.39+600.00+100.00+980.00+300.00+300.00+50.00+270.00+4,261.00+170.00 = 7,309.39 — GATE PASSES. Table A p3 grand TOTAL 14,082.28 = 7,309.39 + 5,522.89 + 1,250.00 — GATE PASSES. Table B p2 has NO printed subtotal (a bare dash, which stays blank, not zero) so no gate fires there; Table B p3 grand TOTAL 14,048.34 = the twelve p2 rows (8,597.86) + the four p3 rows (5,450.48) — GATE PASSES. Cover identity: 14,082.28 - 14,048.34 = 33.94 = printed balance line 3 — closes. Transcriber: wasatch_disclosure_tableab, entirely HANDWRITTEN, 3 pages: page 3 is a SECOND copy of the page-2 sheet used as a continuation, carrying the remaining rows AND both grand TOTAL rows. Cover: ROBERT (BOB) ADAMS, Wasatch County Assessor, Republican, Midway UT; signed 6/18/24; NO reporting-period box checked (matches the module's list of filings that mark none) and neither acknowledgement line initialled. RHODES RULE APPLIED TWICE: (a) p2 row 1's amount glyph is cramped and could read 40.00 or 46.00 — only 40.00 lets the twelve rows reach the filer's printed 7,309.39, so 40.00 wins; (b) p3 row 1's amount reads 5,522.84 or 5,522.89 at 200 dpi — the grand total closes only on 5,522.89 (14,082.28 - 7,309.39 - 1,250.00 = 5,522.89), so .89 wins. Both are recorded with the arithmetic as the authority, not a glyph re-read. ONE ITEM A HUMAN SHOULD LOOK AT: p3 Table A row 1's date. At 1200 dpi the first digit has a flat top and a single descending stroke and does NOT carry the double bowl of this filer's unmistakable '3' on p2, i.e. it reads as a 7 — but 7/27/24 is impossible on a Primary report covering through Jun 13 2024 and signed 6/18/24. No printed figure gates a date, so I have left it BLANK with needs_review rather than pick a reading. DITTO MARKS: p2 Table A rows 2-4 hold a pair of ditto strokes; resolved to the row above (Bob Adams) and noted per the ditto rule. FIELD-SHIFT SCREEN: passed on all four table sections — dates are date-shaped, names name-shaped, and counts match (A: 12 dates/12 names/12 amounts on p2, 2/2/2 on p3; B: 12/12/12 on p2, 4/4/4 on p3). Table A on this variant has no address column, so donor_city/state are blank by form design. The filer is himself the largest single donor group (six self-contributions) — recorded as printed, no inference added.",period
Colleen Bonner,County Council,2024,2024-06-01,June 2024 (pre-primary),statement,4950.00,2444.49,,2505.51,4950.00,2444.49,True,True,0.00,0.00,4000.00,6,5,raw/2024/202406_ColleenBonner.pdf,wasatch-cf-4ceb78a0,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 4950.0 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 2444.49 stands. family: line 1 cell is garbled -- left BLANK, never repaired; line 2 cell is garbled -- left BLANK, never repaired; line 3 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS (vision, 6 row(s)) reconciled against the published stated total: exact (4950.00 = 4950.00, published stated total) ITEMIZED EXPENDITURES (vision, 5 row(s)) reconciled against the published stated total: exact (2444.49 = 2444.49, published stated total) Printed-total gates: Table A TOTAL: 4950.00 = 4000.00+500.00+100.00+150.00+100.00+100.00 = 4,950.00 — GATE PASSES. Table B TOTAL: 2444.49 = 53.78+434.50+290.55+1,134.38+531.28 = 2,444.49 — GATE PASSES. Cover identity: 4,950.00 - 2,444.49 = 2,505.51 = printed balance — closes. Transcriber: wasatch_disclosure_tableab, handwritten. Cover: Colleen Bonner, Wasatch County Council Seat B, Republican, Midway UT; Primary Report box checked; signed 6-18-2024; both acknowledgement lines initialled 'CCB'. THE WHOLE DATE COLUMN CARRIES NO YEAR — every one of the eleven date cells is written month-day only ('4-20', '3-26', …). Per the date rule a cell with no year printed is BLANK with needs_review, and a year is NEVER filled in from the report date, so all eleven dates are blank and the verbatim string is preserved in each row note. This is the single largest quality caveat on this filing and the reason every row carries needs_review=1 despite both money gates closing exactly. RHODES RULE: Table B's last amount reads 531.78 or 531.28 at 200 dpi and 531.28 is the only value on which the printed 2,444.49 closes — .28 wins; likewise 434.50, 290.55 and 1,134.38 are gated by that same total. FIELD-SHIFT SCREEN: passed both sides — 6 dates/6 names/6 amounts in Table A, 5/5/5/5 in Table B including its purpose column. Table A has no address column on this variant, so donor_city/state are blank by form design. Note the first Table A date's '4' is heavily overwritten/traced by the filer.",period
James C. Kaiserman,County Surveyor,2024,2024-06-01,June 2024 (pre-primary),statement,653.00,653.00,,0,653.00,653.00,True,True,0.00,0.00,653.00,1,1,raw/2024/202406_JamesCKaiserman.pdf,wasatch-cf-18e87968,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). TWO period boxes are checked (Partisan Convention and Primary) on a form that says 'select only one' — recorded, not resolved. The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 653.0 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 653.0 stands. family: line 1 cell is garbled -- left BLANK, never repaired; line 2 not printed; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS (vision, 1 row(s)) reconciled against the published stated total: exact (653.00 = 653.00, published stated total) ITEMIZED EXPENDITURES (vision, 1 row(s)) reconciled against the published stated total: exact (653.00 = 653.00, published stated total) Printed-total gates: Table A TOTAL row is BLANK — no gate available on that side (the cover figure is used instead, and matches). Table B TOTAL: 653.00 = the one row 653.00 — GATE PASSES. Cover identity: 653.00 - 653.00 = 0 = printed balance (a plain handwritten '0') — closes. Transcriber: wasatch_disclosure_tableab, handwritten in cursive. Cover: James C. Kaiserman, Wasatch County Surveyor, 'Rep.', Heber City UT; District field holds a dash; signed June 14, 2024; both acknowledgement lines initialled 'JK'. TWO reporting-period boxes checked — Partisan Convention AND Primary — matching the module CLAUDE.md's record of this filer ignoring 'select only one'. The candidate's signature is also written across the top of page 2. SUPERSCRIPT CENTS throughout: every money figure is written as '653' with a raised, underlined 'oo' (Table A row, Table B row, Table B TOTAL, cover lines 1 and 2) — transcribed as 653.00 per §3(f) with the convention named here. IN-KIND COLUMN IS NOT AN IN-KIND GOOD: Table A's In-Kind/Tangible cell reads 'Cash', which describes the FORM of a cash contribution, so in_kind is FALSE and the cell is quoted verbatim in the row note — this is exactly the §3(g) trap. AMOUNT READ POSITIONALLY (column 3), not as the last column. The whole filing is a single self-funded $653 filing fee paid straight back to the county: the contribution and the expenditure are the same money. FIELD-SHIFT SCREEN: passed — 1 date/1 name/1 amount per table.",period
Jami Smith Hewlett,County Council,2024,2024-06-01,June 2024 (pre-primary),statement,,,,N/A,0.00,0.00,,,,,,0,0,raw/2024/202406_JamiSmithHewlett.pdf,wasatch-cf-e44e279c,,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). All three TOTALS cells read 'N/A' rather than a figure — the stated totals are therefore BLANK, not zero. No period box marked; 'Name of Office' and party left blank. family: line 1 cell is empty -- left BLANK, never repaired; line 2 cell is garbled -- left BLANK, never repaired; line 3 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the nothing stated on the face: no stated figure on the face, so the 0 transcribed row(s) summing to 0.00 cannot be reconciled - unknown, never a fabricated match || TRANSCRIBER'S ACCOUNT: NOTHING IS STATED AND NOTHING IS ITEMIZED — and this is deliberately NOT recorded as a zero. Table A on p2 has no filled row and its printed TOTAL cell is empty; the filer instead drew one large 'N/A' diagonally across the table body, and wrote a single large 'N/A' spanning cover lines 1 and 2. Per the zero-glyph ruling, N/A is a non-numeral and stays BLANK, so there is no anchor and no assertion of $0. Zero rows are reported because the schedule holds none, but no sum is claimed. ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the nothing stated on the face: no stated figure on the face, so the 0 transcribed row(s) summing to 0.00 cannot be reconciled - unknown, never a fabricated match || TRANSCRIBER'S ACCOUNT: Same: Table B on p2 is entirely empty with an empty TOTAL cell, and the cover's shared 'N/A' covers line 2. Blank, not zero — no sum claimed. Printed-total gates: No gate available on either side — both printed TOTAL cells are empty and the cover states N/A rather than a figure. Nothing to reconcile against, so nothing was forced. Transcriber: wasatch_disclosure_tableab, scanned, filled in blue ink. Cover: 'Jami Hewlett' (index.csv publishes 'Jami Smith Hewlett' — the two spellings differ, resolve on full name, never surname). Name of Office, District, Phone and Political Party are ALL LEFT BLANK on the face — the document does not state the office it is filed for, so the office assignment comes from the county's candidate listing, not from this page. NO reporting-period box is checked. Signed, dated 6/12/24 (the month digit is overwritten), both acknowledgement lines initialled with a large scrawl. THE DEFINING FEATURE: the filer wrote 'N/A' rather than a number in every totals cell and across Table A itself. This matches the module CLAUDE.md's record that Hewlett 2024-06 'writes N/A in all three cells' — my page read confirms it, and confirms the chunk file's empty stated_c/stated_e. An unfilled schedule annotated N/A is not evidence of $0 raised and $0 spent; it is the filer declining to state. Recorded as such.",period
Kendall Crittenden,County Council,2024,2024-06-01,June 2024 (pre-primary),statement,0,0,,0,0.00,0.00,True,True,0.00,0.00,,0,0,raw/2024/202406_KendallCrittenden.pdf,wasatch-cf-2e761494,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. family: not a CAMPAIGN FINANCIAL DISCLOSURE (Table A/B) sheet — nothing read ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) Printed-total gates: Table A TOTAL: slashed-Ø = 0.00 = rows 0.00 — GATE PASSES. Table B TOTAL: slashed-Ø = 0.00 = rows 0.00 — GATE PASSES. Cover: 0 - 0 = 0 (slashed Ø on all three lines) — closes. Transcriber: wasatch_disclosure_tableab, handwritten. Cover: Kendall Crittenden (signature reads 'Kendace Crittenden'), County Council Seat D, Republican, Heber City UT; Primary Report box checked; signed June 18, 2024; both acknowledgement lines initialled. A JUDGEMENT CALL WORTH STATING: the FIRST body row of each table is not empty — it carries a slashed-Ø in the name column and another in the amount column (Table A) / payee and amount (Table B). I did NOT emit these as rows. A nil mark written into a schedule's first line is the filer saying 'no entries', not a donor named Ø with a $0 gift, and emitting it would invent a contributor. They are recorded here instead and the schedules are reported as zero-row. The TOTAL cells' slashed zeros DO promote to 0.00 under the owner's 2026-08-02 ruling, so both sides reconcile exactly against the stated zeros. Five slashed-Ø glyphs on the cover and six on page 2.",period
Marcy Murray,County Recorder,2024,2024-06-01,June 2024 (pre-primary),statement,0,0,,0,0.00,0.00,True,True,0.00,0.00,,0,0,raw/2024/202406_MarcyMurray.pdf,wasatch-cf-bfe4b287,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. family: line 1 cell is garbled -- left BLANK, never repaired; line 2 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) Printed-total gates: Table A TOTAL: slashed-Ø = 0.00 = rows 0.00 — GATE PASSES. Table B TOTAL: slashed-Ø = 0.00 = rows 0.00 — GATE PASSES. Cover: 0 - 0 = 0 — closes. Transcriber: wasatch_disclosure_tableab, handwritten. Cover: Marcy Murray, Name of Office 'Recorder', Republican, Heber UT; Primary Report box checked; signed 6/14/2024; both acknowledgement lines initialled. Same nil-mark pattern as Crittenden and handled identically: the first body row of BOTH tables is filled with slashed-Ø in every one of its four cells (date, name/payee, amount, in-kind/purpose). Those are nil marks, not entries — no rows emitted, because a Ø in a name column is not a contributor. The TOTAL cells' slashed zeros do read as 0.00 and both sides reconcile exactly. ONE PLACEMENT ODDITY worth recording: on both tables the TOTAL figure is written in the FOURTH column (In-Kind / Purpose) rather than in the Amount column, straddling the cell boundary — read positionally it sits outside the Amount column, but it is unambiguously the total for the row labelled TOTAL:, and it is a zero either way, so nothing turns on it.",period
Mark B. Nelson,County Council,2024,2024-06-01,June 2024 (pre-primary),statement,0,0,,0,0.00,0.00,True,True,0.00,0.00,,0,0,raw/2024/202406_MarkNelson.pdf,wasatch-cf-7dcabd49,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). Typed ('$0' on each line). No period box marked. The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. family: line 1 cell is garbled -- left BLANK, never repaired; line 3 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) Printed-total gates: Neither table prints a TOTAL figure (both cells empty), so no page gate fires. Cover gate: line 1 $0, line 2 $0, line 3 $0, and 0 - 0 = 0 — closes. Transcriber: wasatch_disclosure_tableab, TYPED cover (born-digital text) on a scanned sheet, county date-stamped 'JUN 18 '24 AM 11:42 RCVD WC' upside-down in the top-right margin. Cover: Mark B. Nelson, Wasatch County Council Seat E, Midway UT; Phone and Political Party left blank; NO reporting-period box checked (matches the module's list); signed June 17, 2024; both acknowledgement lines initialled. The two schedules each carry a single handwritten word — 'None' — struck diagonally across the table body, with the TOTAL cells left empty. I have treated the schedules as genuinely empty (§5 blank schedule = a real zero) and taken the ZERO from the cover's typed $0, not from the word 'None': the zero-glyph ruling promotes 'zero', a slashed Ø or '-0-', and 'None' is not on that list, so it is recorded as an annotation rather than converted into a numeral. The result is the same 0.00 either way, but the reasoning is worth keeping straight.",period
Nick Lopez,County Council,2024,2024-06-01,June 2024 (pre-primary),statement,4085.00,3049.92,,1035.08,4085.00,3049.92,True,True,0.00,0.00,0.00,9,12,raw/2024/202406_NickLopez.pdf,wasatch-cf-47eb711e,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 4085.0 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 3049.92 stands. family: line 1 not printed; line 2 not printed; line 3 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS (vision, 9 row(s)) reconciled against the published stated total: exact (4085.00 = 4085.00, published stated total) ITEMIZED EXPENDITURES (vision, 12 row(s)) reconciled against the published stated total: exact (3049.92 = 3049.92, published stated total) Printed-total gates: Table A TOTAL: $4085.00 = 1000.00+250.00+2500.00+10.00+50.00+100.00+50.00+100.00+25.00 = 4,085.00 — GATE PASSES. Table B TOTAL: $3049.92 = 599.00+16.13+38.61+1285.91+567.34+26.35+287.22+3.00+89.93+49.56+38.61+48.26 = 3,049.92 — GATE PASSES (it did NOT pass on the first read; see recon detail). Cover identity: 4,085.00 - 3,049.92 = 1,035.08 = printed balance — closes. Transcriber: wasatch_disclosure_tableab, handwritten in block capitals. Cover: Nick Anthony López, Wasatch County Council At Large, Republican, Heber UT; Primary Report box checked; signed 18 June 2024; both acknowledgement lines initialled 'NL'. Candidate surname carries an accent on the form (López) — kept verbatim; index.csv publishes 'Nick Lopez'. THE ONE REAL FINDING HERE: the six-cent shortfall on Table B was a READING error of mine, not a filer error, and the printed total is what exposed it — a good example of why the gate exists. FIELD-SHIFT SCREEN: passed both sides — 9 dates/9 names/9 amounts in Table A, 12/12/12 in Table B, every date cell date-shaped. Table A has no address column on this variant, so donor_city/state are blank by form design. Donor names are transcribed verbatim including 'CURT & RANALL JONES' (written RANALL, not RANDALL — confirmed at 500 dpi, not silently corrected) and 'SLCFD LOCAL 81'. Table A's last row is dated 6/15/24, two days AFTER this Primary report's stated period end of Jun 13 2024 — the filer's own entry, kept verbatim, not reassigned. Purpose column is blank on every Table B row (optional on this sheet).",period
Sherrie Bercuson,County Council,2024,2024-06-01,June 2024 (pre-primary),statement,100.00,0,,100.00,0.00,0.00,False,True,-100.00,0.00,,0,0,raw/2024/202406_SherrieBercuson.pdf,wasatch-cf-cc40b7f5,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). The contribution figure is annotated '(self)' on the face. The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 100.0 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. family: line 1 cell is garbled -- left BLANK, never repaired; line 2 not printed; line 3 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the published stated total: delta -100.00 - 0 row(s) sum to 0.00 against published stated total, which prints 100.00. Both figures retained verbatim; no row was adjusted and the stated total was not recomputed. || TRANSCRIBER'S ACCOUNT: cover line 1 prints '100.00 (self)'; Table A on p2 is entirely BLANK (12 empty row slots) and its printed TOTAL cell carries a hand-drawn zero-loop glyph. Filer stated a $100 self-contribution on the cover and itemized nothing. Delta 100.00 is the FILER's, not a transcription gap; both figures retained verbatim. ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) Printed-total gates: p2 Table A TOTAL: hand zero-glyph (read 0) = 0 rows -> GATE PASSES. p2 Table B TOTAL: circled zero glyph (read 0) = 0 rows -> GATE PASSES. Cover line 1 (100.00) does NOT agree with Table A's own total -- filer inconsistency, named not resolved. Transcriber: Handwritten filing. Cover: Sherrie Bercuson, 'Wasatch Council', District 'Seat', Democrat, Midway UT; Primary Report box checked; signed 6/14/24. Line 1 verbatim '100.00 (self)', line 2 a zero glyph, line 3 '100.00'. Both schedules printed and empty -- a real zero on the schedules, and the cover's $100 self-contribution is unitemized.",period
Spencer J. Park,County Council,2024,2024-06-01,June 2024 (pre-primary),statement,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,,0,0,raw/2024/202406_SpencerPark.pdf,wasatch-cf-ba28ecc2,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). Typed. TWO period boxes marked (a typed 'x' beside Partisan Convention and Primary) on a 'select only one' form. family: period box(es) checked: Partisan Convention Report: Covering Beginning of Candidacy to 12 days before party convention** | Primary Report: Covering Day after previous report end to Jun 13, 2024 – Filing due date: June 18, 2024 ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0.00, published stated total) ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0.00, published stated total) Printed-total gates: p2 Table A TOTAL: blank cell, 0 rows -- no gate to fire. p2 Table B TOTAL: 0.00 = 0 rows -> GATE PASSES. Transcriber: Born-digital typed filing. Spencer Jason Park, County Council District G, Republican, Wallsburg UT; BOTH Partisan Convention (conv. date April 2, 2024) and Primary Report boxes marked (the known 'select only one' violation); signed 06/17/24. Cover 0.00 / 0.00 / 0.00. Both schedules blank -- an honest zero, not a gap.",period
